,Citizens_male,Citizens_female,tuple,Financial_male,Financial_female,Group_male,Group_female,average_male,average_female,female-male
50,-4.8445854,-5.045043,"('rich', 'poor')",-4.9555182,-5.005241,-3.8960764,-4.1489887,-4.565393447875977,-4.733090718587239,-0.16769727071126272
30,-4.328765,-4.697048,"('smart', 'stupid')",-3.97077,-4.064867,-3.1351328,-3.1450305,-3.811555862426758,-3.9689820607503257,-0.15742619832356786
3,4.2938976,4.52381,"('liked', 'disliked')",3.8609788,3.780088,4.654572,4.4920034,4.269816080729167,4.265300432840983,-0.004515647888183594
5,-3.9538455,-3.9604037,"('helpful', 'unhelpful')",-3.5039062,-3.4662828,-2.1762795,-2.3006935,-3.211343765258789,-3.2424599329630532,-0.031116167704264175
21,3.2524986,3.410015,"('incorrupt', 'corrupt')",1.1286366,1.2184505,2.391528,2.3858836,2.257554372151693,2.3381163279215493,0.08056195576985647
15,-2.8817163,-2.681913,"('loyal', 'disloyal')",-2.0033224,-1.8231854,-1.5511099,-1.3560905,-2.1453827222188315,-1.9537296295166016,0.19165309270222997
37,-2.755489,-2.7289817,"('practical', 'impractical')",-1.2109118,-1.1767757,-2.043039,-2.0109487,-2.0031466484069824,-1.9722353617350261,0.030911286671956306
19,-2.504318,-2.1333978,"('kind', 'unkind')",-2.1656148,-1.9688854,-1.9359932,-1.716505,-2.2019753456115723,-1.939596176147461,0.26237916946411133
44,2.342795,1.8427296,"('active', 'inactive')",1.3243184,0.9712157,2.1415029,1.8283441,1.9362053871154785,1.5474297205607097,-0.3887756665547688
4,-2.173568,-2.3328466,"('sensitive', 'insensitive')",-1.3135608,-1.3282859,-1.3231671,-1.3260179,-1.603432019551595,-1.6623833974202473,-0.058951377868652344
41,2.1666944,1.7096357,"('confident', 'shy')",0.48727265,0.20050508,0.9886768,0.7213712,1.2142146428426106,0.8771706422170004,-0.33704400062561024
14,-2.1451955,-2.2340527,"('honest', 'dishonest')",-1.5498112,-1.7600402,-1.4426392,-1.387681,-1.7125487327575684,-1.7939246495564778,-0.08137591679890943
28,2.135728,2.0525382,"('unprejudiced', 'prejudiced')",1.3874567,1.3604696,1.9148343,1.5773686,1.8126729329427083,1.6634588241577148,-0.14921410878499342
11,-2.0970032,-2.015251,"('moral', 'immoral')",-1.610382,-1.5420434,-1.4139347,-1.3145158,-1.707106590270996,-1.623936653137207,0.08316993713378906
18,2.091376,2.0751584,"('good', 'evil')",1.403304,1.3038952,1.301825,1.4178656,1.5988349914550781,1.5989731152852376,0.0001381238301594312
0,-2.0798643,-1.5993681,"('sociable', 'unsociable')",-0.68265426,-0.39138952,-1.4526432,-0.9804095,-1.4050537745157878,-0.9903890291849772,0.41466474533081066
27,-2.0408897,-2.283796,"('responsible', 'irresponsible')",-1.4232235,-1.4796294,-2.1645157,-2.230853,-1.8762095769246419,-1.998092810312907,-0.12188323338826512
33,-2.0381622,-1.7822843,"('educated', 'uneducated')",-1.0161536,-0.95379984,-1.3027692,-1.1182572,-1.4523617426554363,-1.2847803433736165,0.1675813992818198
46,-1.963139,-2.0040529,"('energetic', 'lethargic')",-0.29508966,-0.3657441,-0.29718047,-0.34872067,-0.8518030643463135,-0.9061725934346517,-0.05436952908833825
17,-1.9236588,-1.9738023,"('tolerant', 'intolerant')",-0.70785254,-0.7253882,-0.75403845,-0.63169855,-1.128516674041748,-1.110296408335368,0.018220265706380134
24,1.9215739,2.1528249,"('generous', 'stingy')",1.6302826,1.6759694,1.2617209,1.5009742,1.604525883992513,1.7765893936157227,0.1720635096232097
34,1.669117,1.7340103,"('rational', 'irrational')",0.43739763,0.61849916,1.1793873,1.331265,1.0953006744384766,1.2279248237609863,0.13262414932250977
53,-1.6364639,-1.3843327,"('influential', 'uninfluential')",-0.78758425,-0.62363636,-1.0314844,-0.7394237,-1.1518441836039226,-0.9157975514729818,0.2360466321309408
22,1.5360031,1.7049727,"('amicable', 'hostile')",0.24520785,0.40468812,1.4234809,1.5795428,1.0682306289672852,1.2297345797220867,0.1615039507548015
48,-1.456562,-1.2945937,"('dedicated', 'undedicated')",-0.7629117,-0.67422163,-1.7366168,-1.5679417,-1.3186968962351482,-1.178918997446696,0.13977789878845215
13,-1.3649538,-1.2528385,"('sincere', 'insincere')",0.519842,0.53140664,-0.47863832,-0.24313873,-0.4412500063578288,-0.3215235273043315,0.11972647905349731
25,-1.1132839,-0.8970014,"('forgiving', 'unforgiving')",-1.2445502,-1.0229689,-1.2578783,-1.1696969,-1.2052374680836995,-1.0298891067504883,0.1753483613332112
36,-1.0872613,-1.0974743,"('capable', 'incapable')",-1.4512379,-1.4955304,-0.41913867,-0.4962123,-0.9858793417612711,-1.029738982518514,-0.0438596407572428
42,-1.0860353,-1.1169091,"('secure', 'insecure')",0.14791682,0.11390671,-0.7880738,-0.63091683,-0.5753974119822184,-0.5446397463480631,0.030757665634155273
7,-1.0604918,-0.76062137,"('polite', 'impolite')",0.32325113,0.47595042,-0.23566908,0.018703952,-0.3243032495180766,-0.08865567048390706,0.23564757903416955
54,-0.99780595,-0.72911847,"('successful', 'unsuccessful')",-2.3131573,-2.0501547,-1.0340345,-0.81662524,-1.4483324686686199,-1.1986327171325684,0.2496997515360515
31,-0.96225905,-0.8493362,"('intelligent', 'unintelligent')",-0.7867404,-0.7279883,-0.9549765,-0.8100181,-0.9013253053029379,-0.7957808971405029,0.10554440816243493
26,0.9494003,1.0942701,"('reliable', 'unreliable')",2.0770977,1.8447592,1.9948481,1.8933095,1.6737820307413738,1.610779603322347,-0.06300242741902684
1,-0.94888824,-0.8667886,"('friendly', 'unfriendly')",-1.4119401,-1.4005241,-1.4762433,-1.2522011,-1.2790238857269287,-1.1731712818145752,0.10585260391235352
2,-0.89113754,-0.8295584,"('likable', 'unlikable')",-0.50292337,-0.34296376,-0.24977161,0.12656575,-0.5479441483815511,-0.3486521244049072,0.19929202397664392
32,-0.844717,-1.0759524,"('able', 'unable')",-0.08470417,-0.07861462,-0.17505473,-0.21569885,-0.36815865834554035,-0.45675528049468994,-0.0885966221491496
40,-0.81282735,-0.88197017,"('logical', 'illogical')",-1.9052674,-1.7653806,-0.8196918,-0.51261544,-1.1792621612548828,-1.0533220767974854,0.12594008445739746
29,-0.58912146,-0.5229889,"('competent', 'incompetent')",-0.32605952,-0.20157084,-0.7016839,-0.645089,-0.5389549732208252,-0.45654956499735516,0.08240540822347003
39,0.58003235,0.6345829,"('wise', 'foolish')",-0.25274688,-0.15866065,1.0712998,0.98728347,0.46619510650634766,0.48773523171742755,0.021540125211079897
12,-0.5725358,-0.5303967,"('trustworthy', 'untrustworthy')",0.543942,0.4509346,-0.3533585,-0.23793119,-0.12731744845708212,-0.10579776763916016,0.021519680817921966
51,-0.557063,-0.18734145,"('powerful', 'powerless')",-0.9281831,-0.77820474,-0.18959212,0.002394706,-0.5582793951034546,-0.321050484975179,0.23722891012827557
20,0.53477055,0.79877794,"('right', 'wrong')",-0.5942092,-0.5015377,0.3137683,0.48879585,0.08477655053138733,0.2620120445887248,0.17723549405733746
16,0.53460985,0.42062312,"('fair', 'unfair')",0.7520225,0.7645439,0.48221785,0.76956576,0.5896166960398356,0.6515776316324869,0.06196093559265137
49,0.42641008,0.24497217,"('motivated', 'unmotivated')",0.13369894,0.033108085,0.19137564,0.19759409,0.25049487749735516,0.1585581103960673,-0.09193676710128787
56,-0.38511166,-0.32927403,"('conventional', 'unconventional')",-0.81909794,-0.69171935,-0.8112285,-0.35909978,-0.6718126932779948,-0.46003103256225586,0.2117816607157389
43,-0.3782246,-0.033899367,"('active', 'inactive')",-0.93082386,-0.7424601,0.1639987,0.30218965,-0.38168323040008545,-0.15805659691492716,0.2236266334851583
45,0.3781027,0.22642696,"('independent', 'dependent')",1.9702308,1.9234314,0.35079432,0.5369884,0.8997093041737875,0.8956155776977539,-0.004093726476033566
9,-0.33341444,-0.24824965,"('nice', 'nasty')",0.27870905,0.2795707,1.1140192,0.8075779,0.3531045913696289,0.2796329855918884,-0.07347160577774048
23,-0.31959188,-0.08294362,"('truthful', 'untruthful')",0.29391378,0.29148227,0.004476726,0.07560548,-0.007067124048868815,0.09471471110979716,0.10178183515866598
8,0.31226358,0.60114765,"('popular', 'unpopular')",-0.6268598,-0.34390366,1.0082709,1.0216434,0.2312248945236206,0.42629579703013104,0.19507090250651044
57,-0.29241627,-0.41888025,"('conservative', 'liberal')",0.013299957,0.1294553,-1.1766788,-1.1526232,-0.48526501655578613,-0.4806826909383138,0.004582325617472349
55,-0.274063,-0.3281062,"('conventional', 'unconventional')",-0.94475424,-0.8964959,-0.46095848,-0.18341199,-0.5599252382914225,-0.46933801968892414,0.09058721860249835
47,-0.27008593,-0.18960544,"('ambitious', 'unambitious')",-0.30268422,-0.34090072,-0.43766636,-0.47662008,-0.33681217829386395,-0.33570873737335205,0.0011034409205119
10,0.23293649,0.14192463,"('hospitable', 'inhospitable')",0.10289791,0.09303564,0.8945291,0.6813606,0.4101211627324422,0.3054402867952983,-0.10468087593714392
6,-0.12331185,-0.12638782,"('supportive', 'unsupportive')",-0.32596123,-0.37409168,0.23018403,-0.03547913,-0.07302968204021454,-0.17865288257598877,-0.10562320053577423
38,-0.10658714,0.055625767,"('discriminating', 'undiscriminating')",-1.1249168,-1.0701456,-1.3161902,-1.0050048,-0.8492314020792643,-0.6731748580932617,0.17605654398600257
