,KeyCorp_male,KeyCorp_female,tuple,average_male,average_female,female-male
1,-2.6257873,-2.588808,"('friendly', 'unfriendly')",-2.6257872581481934,-2.588808059692383,0.03697919845581055
50,-2.449703,-2.7482076,"('rich', 'poor')",-2.4497029781341553,-2.7482075691223145,-0.2985045909881592
57,2.4322278,2.0698159,"('conservative', 'liberal')",2.432227849960327,2.0698158740997314,-0.3624119758605957
30,-2.1832004,-2.3392043,"('smart', 'stupid')",-2.1832003593444824,-2.3392043113708496,-0.1560039520263672
3,1.9552629,1.970406,"('liked', 'disliked')",1.9552628993988037,1.9704060554504395,0.015143156051635742
7,1.6902151,1.6265363,"('polite', 'impolite')",1.6902151107788086,1.626536250114441,-0.06367886066436768
11,1.5728453,1.2027913,"('moral', 'immoral')",1.5728453397750854,1.2027913331985474,-0.3700540065765381
45,1.4673133,1.2275922,"('independent', 'dependent')",1.467313289642334,1.2275922298431396,-0.23972105979919434
35,-1.3507067,-1.3333948,"('creative', 'uncreative')",-1.350706696510315,-1.3333947658538818,0.017311930656433105
13,1.3484777,1.163011,"('sincere', 'insincere')",1.3484777212142944,1.1630109548568726,-0.18546676635742188
36,-1.2961509,-1.3994303,"('capable', 'incapable')",-1.2961509227752686,-1.399430274963379,-0.10327935218811035
39,-1.2698171,-1.2609142,"('wise', 'foolish')",-1.2698171138763428,-1.2609142065048218,0.008902907371520996
23,1.1740837,1.0155061,"('truthful', 'untruthful')",1.1740837097167969,1.0155061483383179,-0.158577561378479
56,1.1408651,1.1977477,"('conventional', 'unconventional')",1.1408650875091553,1.1977477073669434,0.056882619857788086
22,-1.1010792,-0.8352526,"('amicable', 'hostile')",-1.1010792255401611,-0.835252583026886,0.26582664251327515
43,-1.0383984,-0.8813454,"('active', 'inactive')",-1.0383983850479126,-0.8813453912734985,0.15705299377441406
20,-1.0124578,-0.93728566,"('right', 'wrong')",-1.0124578475952148,-0.9372856616973877,0.07517218589782715
42,0.966503,0.7618396,"('secure', 'insecure')",0.9665030241012573,0.7618396282196045,-0.20466339588165283
18,-0.9632649,-0.6319402,"('good', 'evil')",-0.9632648825645447,-0.6319401860237122,0.3313246965408325
24,0.8482363,1.1127758,"('generous', 'stingy')",0.8482363224029541,1.1127758026123047,0.2645394802093506
21,-0.848009,-0.54531425,"('incorrupt', 'corrupt')",-0.8480089902877808,-0.5453142523765564,0.30269473791122437
5,-0.84099275,-1.1251845,"('helpful', 'unhelpful')",-0.8409927487373352,-1.1251845359802246,-0.2841917872428894
26,0.82168335,0.65841484,"('reliable', 'unreliable')",0.8216833472251892,0.6584148406982422,-0.16326850652694702
9,0.7962779,0.8425724,"('nice', 'nasty')",0.7962778806686401,0.8425723910331726,0.04629451036453247
49,0.7928386,0.727862,"('motivated', 'unmotivated')",0.7928385734558105,0.7278620004653931,-0.06497657299041748
0,0.7587758,0.8128328,"('sociable', 'unsociable')",0.7587757706642151,0.812832772731781,0.05405700206756592
41,0.7226712,0.46211547,"('confident', 'shy')",0.7226712107658386,0.46211546659469604,-0.2605557441711426
33,0.7026932,0.40304068,"('educated', 'uneducated')",0.7026932239532471,0.40304067730903625,-0.2996525466442108
12,0.6149442,0.5494653,"('trustworthy', 'untrustworthy')",0.6149442195892334,0.5494652986526489,-0.06547892093658447
38,-0.612878,-0.67106545,"('discriminating', 'undiscriminating')",-0.6128780245780945,-0.6710654497146606,-0.05818742513656616
29,0.5796592,0.5309191,"('competent', 'incompetent')",0.5796592235565186,0.530919075012207,-0.04874014854431152
15,-0.5668788,-0.43233776,"('loyal', 'disloyal')",-0.5668787956237793,-0.43233776092529297,0.13454103469848633
10,-0.55722696,-0.6306234,"('hospitable', 'inhospitable')",-0.5572269558906555,-0.6306234002113342,-0.07339644432067871
47,0.53179395,0.41773084,"('ambitious', 'unambitious')",0.5317939519882202,0.41773083806037903,-0.11406311392784119
28,0.4791342,0.4529554,"('unprejudiced', 'prejudiced')",0.479134202003479,0.4529553949832916,-0.026178807020187378
53,0.47823012,0.50755066,"('influential', 'uninfluential')",0.4782301187515259,0.5075506567955017,0.02932053804397583
31,0.47330302,0.4538518,"('intelligent', 'unintelligent')",0.47330302000045776,0.4538517892360687,-0.019451230764389038
17,0.4491458,0.23584092,"('tolerant', 'intolerant')",0.4491457939147949,0.23584091663360596,-0.21330487728118896
19,-0.44151896,-0.5745729,"('kind', 'unkind')",-0.44151896238327026,-0.5745729207992554,-0.1330539584159851
51,-0.43351445,-0.40560117,"('powerful', 'powerless')",-0.43351444602012634,-0.4056011736392975,0.027913272380828857
14,-0.40633422,-0.54765666,"('honest', 'dishonest')",-0.4063342213630676,-0.5476566553115845,-0.14132243394851685
37,0.3977515,0.20495404,"('practical', 'impractical')",0.39775151014328003,0.20495404303073883,-0.1927974671125412
40,0.3857476,0.25282016,"('logical', 'illogical')",0.38574761152267456,0.2528201639652252,-0.13292744755744934
54,-0.3170883,-0.3942294,"('successful', 'unsuccessful')",-0.3170883059501648,-0.3942294120788574,-0.07714110612869263
52,-0.28488258,-0.22473787,"('superior', 'inferior')",-0.2848825752735138,-0.22473786771297455,0.060144707560539246
32,0.23996404,0.02524101,"('able', 'unable')",0.23996403813362122,0.025241009891033173,-0.21472302824258804
44,-0.22978732,-0.20643853,"('active', 'inactive')",-0.22978731989860535,-0.20643852651119232,0.023348793387413025
34,-0.22360915,-0.18975398,"('rational', 'irrational')",-0.22360914945602417,-0.18975397944450378,0.033855170011520386
55,-0.22283486,-0.050153702,"('conventional', 'unconventional')",-0.22283485531806946,-0.0501537024974823,0.17268115282058716
27,0.1676091,-0.04289037,"('responsible', 'irresponsible')",0.1676090955734253,-0.04289036989212036,-0.21049946546554565
4,-0.13964349,-0.27828228,"('sensitive', 'insensitive')",-0.13964349031448364,-0.2782822847366333,-0.13863879442214966
16,0.100251436,0.2826351,"('fair', 'unfair')",0.10025143623352051,0.2826350927352905,0.18238365650177002
2,-0.08809952,-0.05377251,"('likable', 'unlikable')",-0.08809951692819595,-0.05377250909805298,0.034327007830142975
48,0.07890865,-0.1383844,"('dedicated', 'undedicated')",0.07890865206718445,-0.1383844017982483,-0.21729305386543274
8,-0.07141495,-0.15709959,"('popular', 'unpopular')",-0.07141494750976562,-0.15709958970546722,-0.0856846421957016
25,0.04981941,0.13176005,"('forgiving', 'unforgiving')",0.04981940984725952,0.13176004588603973,0.08194063603878021
46,0.0478746,0.055642113,"('energetic', 'lethargic')",0.04787459969520569,0.05564211308956146,0.007767513394355774
6,0.047366053,0.0037662163,"('supportive', 'unsupportive')",0.047366052865982056,0.0037662163376808167,-0.04359983652830124
