,Charles_male,Charles_female,tuple,Schwab_male,Schwab_female,Corporation_male,Corporation_female,average_male,average_female,female-male
52,0.92481875,1.1837757,"('competitive', 'uncompetitive')",0.9114636,1.1428188,-1.0682502,-1.0933753,0.2560107310612996,0.4110730091730754,0.15506227811177575
70,0.8901304,0.86205053,"('wise', 'unwise')",1.1824229,1.3186466,0.2777657,0.3339048,0.7834396362304688,0.838200569152832,0.05476093292236328
35,0.8758517,0.8447389,"('fair', 'unfair')",0.2840879,0.3761049,1.0734619,1.2934147,0.7444670995076498,0.8380861282348633,0.0936190287272135
104,-0.8751131,-0.8558326,"('conventional', 'unconventional')",-1.0570947,-1.0542861,-0.12385588,0.25472596,-0.6853545506795248,-0.5517975886662801,0.13355696201324463
26,0.8474926,1.0101461,"('trustworthy', 'untrustworthy')",0.6242862,0.84485275,0.57739496,0.5178565,0.683057943979899,0.7909517288208008,0.10789378484090173
60,-0.84741724,-0.4754562,"('educated', 'uneducated')",0.18314993,0.4691952,-1.3213989,-1.0668428,-0.6618887186050415,-0.35770126183827716,0.30418745676676434
103,0.81283844,1.029299,"('traditional', 'modern')",0.237595,0.23996441,1.4685663,1.3763145,0.8396665255228678,0.881859302520752,0.04219277699788415
56,0.81003845,0.86572456,"('intelligent', 'dumb')",0.042733103,0.15374413,1.479487,1.4364965,0.7774194876352946,0.8186550140380859,0.04123552640279138
102,-0.8043611,-0.56444335,"('eminent', 'low')",0.21653625,0.19075644,-2.2042384,-1.8038893,-0.9306877454121908,-0.7258586883544922,0.2048290570576986
16,0.80404556,1.0610244,"('social', 'antisocial')",1.5694133,1.5905997,-0.85656106,-0.72364074,0.5056325991948446,0.6426611741383871,0.13702857494354248
47,-0.79579866,-0.6149311,"('forgiving', 'unforgiving')",0.48968795,0.5352728,-1.3384687,-1.1207098,-0.5481931368509928,-0.4001227219899495,0.14807041486104328
98,-0.7948387,-1.1121744,"('prestigious', 'insignificant')",-1.2012001,-1.4511642,-0.3029409,-0.15973781,-0.7663265864054362,-0.9076921939849854,-0.1413656075795492
43,-0.75548774,-0.8679299,"('genuine', 'fake')",-0.15814221,-0.105388135,-0.50999177,-0.5014824,-0.47454055150349933,-0.49160011609395343,-0.0170595645904541
9,-0.73984766,-0.661956,"('sensitive', 'insensitive')",1.014901,1.1943643,-1.1511647,-1.1872176,-0.2920370896657308,-0.21826976537704468,0.0737673242886861
101,-0.6252074,-0.1655765,"('successful', 'unsuccessful')",-0.25468263,-0.24938112,-1.7906446,-1.3691573,-0.8901782035827637,-0.5947049856185913,0.29547321796417236
73,-0.61236674,-0.65894336,"('brilliant', 'incompetent')",0.45217282,0.35762042,-1.391172,-1.5181631,-0.5171219905217489,-0.6064953406651815,-0.08937335014343262
22,0.60489106,0.50025326,"('welcoming', 'disagreeable')",0.4914691,0.341007,1.048235,1.1650422,0.7148650487263998,0.6687674522399902,-0.04609759648640954
25,-0.5879724,-0.30600768,"('moral', 'immoral')",0.8259635,0.8526835,-0.94255114,-1.1502492,-0.23485334714253744,-0.20119114716847739,0.03366219997406006
15,0.5698901,0.88832426,"('polite', 'impolite')",1.7563367,2.0234456,0.26644337,0.3272746,0.86422332127889,1.0796814759572346,0.21545815467834462
92,-0.56422096,-0.7277267,"('unwavering', 'wavering')",-0.39215603,-0.47431016,0.07034165,0.24130577,-0.29534512758255005,-0.3202436963717143,-0.024898568789164244
94,0.5616418,0.9005465,"('aggressive', 'submissive')",1.2917138,1.4108813,0.3689345,0.21789002,0.7407633463541666,0.8431059519449869,0.10234260559082031
65,-0.54702353,-0.31815574,"('practical', 'impractical')",0.29469693,0.32234707,-1.711442,-1.80433,-0.6545895338058472,-0.6000462373097738,0.05454329649607337
109,0.54552567,0.8148714,"('conservative', 'liberal')",1.2700107,1.4795214,0.26653212,0.13732001,0.6940228144327799,0.8105709552764893,0.11654814084370935
108,0.54552567,0.8148714,"('conservative', 'liberal')",1.2700107,1.4795214,0.26653212,0.13732001,0.6940228144327799,0.8105709552764893,0.11654814084370935
97,-0.5427586,-0.5039081,"('superior', 'inferior')",-0.16140409,-0.21548893,-1.1832991,-1.0219007,-0.6291538874308268,-0.5804325739542643,0.0487213134765625
69,-0.5427029,-0.6309798,"('wise', 'foolish')",-1.4507204,-1.3896537,0.6855614,0.8061845,-0.4359539747238159,-0.4048163096110026,0.031137665112813295
44,-0.52767134,-0.5500426,"('truthful', 'untruthful')",0.0819609,0.2235968,-1.5132601,-1.5172265,-0.6529901822408041,-0.6145574251810709,0.03843275705973315
76,0.52239716,0.7701771,"('secure', 'insecure')",1.65874,1.6732216,0.30157578,0.15532562,0.827570915222168,0.866241455078125,0.03867053985595703
2,-0.51735735,-0.036165178,"('friendly', 'unfriendly')",1.5512396,1.6981896,-0.94003,-0.88627857,0.03128409385681152,0.2585819760958354,0.22729788223902386
100,-0.49177262,-0.08610222,"('influential', 'uninfluential')",0.62597203,0.83609426,-1.3297918,-1.0706582,-0.3985308011372884,-0.10688873132069905,0.29164206981658936
18,-0.48596478,-0.20410627,"('social', 'asocial')",0.34036744,0.45417672,-0.59220004,-0.6901647,-0.2459324598312378,-0.1466980775197347,0.09923438231150308
106,-0.4803083,-0.4293313,"('conventional', 'unconventional')",0.542211,0.39560384,-0.15096393,-0.035023272,-0.029687076807022095,-0.02291691303253174,0.0067701637744903564
55,-0.47112727,-0.49626878,"('intelligent', 'unintelligent')",0.92332524,0.9628453,-1.5108752,-1.3606179,-0.3528923988342285,-0.29801376660664874,0.05487863222757977
7,0.46232194,0.07676232,"('outgoing', 'distant')",-0.783671,-0.94992006,1.6931846,1.6204541,0.4572784900665283,0.2490987777709961,-0.20817971229553223
67,-0.42892176,-0.35146183,"('discriminating', 'undiscriminating')",-0.9108324,-0.82225895,-0.8692392,-0.8203534,-0.7363311449686686,-0.6646914084752401,0.07163973649342847
41,0.42127395,0.33185154,"('incorrupt', 'corrupt')",-1.4390799,-1.531393,1.9514761,2.1986237,0.3112233877182007,0.33302736282348633,0.021803975105285645
82,0.41337198,0.2934725,"('industrious', 'meek')",-0.8484137,-1.0704798,0.89994884,1.1310387,0.15496903657913208,0.11801048119862874,-0.03695855538050334
0,-0.41254795,0.09070709,"('sociable', 'unsociable')",1.1961071,1.3275535,-0.8480689,-0.57440233,-0.021503229935963947,0.281286080678304,0.30278931061426795
42,0.40172315,0.16580707,"('amicable', 'hostile')",-0.9711425,-1.0238585,0.9589158,1.171665,0.12983216842015585,0.10453782478968303,-0.025294343630472824
80,0.397779,0.4981832,"('independent', 'dependent')",0.6055293,0.599648,0.9400641,1.0104985,0.647790789604187,0.7027765909830729,0.05498580137888587
45,-0.39229822,-0.2721163,"('cooperative', 'exploitative')",0.05405563,-0.12776718,-0.59180975,-0.6731168,-0.3100174466768901,-0.3576667706171672,-0.0476493239402771
64,-0.3780813,-0.19693726,"('clever', 'incompetent')",1.1122497,1.145617,-1.1086632,-1.2098726,-0.1248315970102946,-0.0870642860730489,0.037767310937245696
17,0.36586475,0.6949557,"('social', 'antisocial')",-0.090970635,0.231736,-0.98217857,-0.65020144,-0.2357614835103353,0.09216342369715373,0.327924907207489
77,0.35403413,0.32994813,"('active', 'inactive')",0.060982823,-0.11635065,0.8717165,1.2289567,0.42891112963358563,0.480851411819458,0.05194028218587238
74,-0.3346859,-0.19400597,"('insightful', 'unperceptive')",0.05194804,0.22113243,-1.7091694,-1.6886717,-0.663969079653422,-0.5538484255472819,0.11012065410614014
72,-0.32383138,-0.055529773,"('logical', 'illogical')",0.3295725,0.31941462,-0.7019197,-0.4388909,-0.23205951849619547,-0.05833535393079122,0.17372416456540424
83,-0.31120968,-0.14067078,"('energetic', 'lethargic')",0.04508558,0.144023,-0.3632766,-0.4883741,-0.20980024337768555,-0.16167396306991577,0.048126280307769775
99,-0.309642,-0.41122344,"('prestigious', 'insignificant')",-1.5235392,-1.8355947,-0.61836255,-0.37589818,-0.8171812693277994,-0.8742387294769287,-0.05705746014912927
79,-0.28262097,-0.16289055,"('determined', 'doubtful')",-0.09363325,-0.14907324,0.12927738,0.2976311,-0.08232560753822327,-0.004777560631434123,0.07754804690678914
59,0.268583,0.36129698,"('skillful', 'clumsy')",-0.16837578,0.06682351,0.1351933,0.3634761,0.07846684257189433,0.26386553049087524,0.1853986879189809
71,0.25874782,0.31194937,"('efficient', 'inefficient')",1.7017585,1.617348,-0.59112847,-0.9200628,0.45645928382873535,0.3364115158716838,-0.12004776795705158
61,0.2583274,0.26456937,"('rational', 'irrational')",-0.8441847,-0.86123085,0.50889474,0.76207244,-0.025654176870981853,0.05513699849446615,0.080791175365448
5,0.2573163,0.30200958,"('pleasant', 'repellent')",1.0835185,1.0925145,-0.555156,-0.7123134,0.26189295450846356,0.2274035612742106,-0.03448939323425296
62,-0.25684673,-0.343672,"('creative', 'uncreative')",0.40702176,0.4670607,-0.46642017,-0.453404,-0.10541504621505737,-0.11000511050224304,-0.004590064287185669
91,0.24519257,0.23522153,"('resilient', 'nonresilient')",0.092136905,0.1890556,-0.12631848,-0.11499649,0.07033699750900269,0.10309354464213054,0.03275654713312785
85,-0.23213696,-0.15332988,"('ambitious', 'unambitious')",0.54199994,0.74515814,-0.7891735,-0.75134563,-0.15977017084757486,-0.05317246913909912,0.10659770170847574
107,0.22113714,0.47944558,"('conventional', 'modern')",1.3466343,1.6980233,0.28736287,0.2149904,0.6183780829111735,0.7974863847096761,0.17910830179850268
21,0.21804535,0.20271742,"('nice', 'nasty')",1.6789272,1.4411819,0.11077392,0.056335986,0.6692488193511963,0.5667451222737631,-0.10250369707743323
30,-0.20217091,0.033381045,"('honest', 'dishonest')",0.4949961,0.53433824,-0.28849593,-0.2063247,0.0014430880546569824,0.12046486139297485,0.11902177333831787
31,-0.17626816,-0.41187295,"('altruistic', 'egoistic')",-0.60061824,-0.79056513,-0.7380294,-0.6338673,-0.5049719413121542,-0.6121017932891846,-0.1071298519770304
8,0.12158194,-0.25837964,"('open', 'distant')",-0.9520147,-1.1525503,1.5818087,1.5271409,0.2504586378733317,0.038736979166666664,-0.21172165870666507
20,0.121497884,0.22510937,"('popular', 'unpopular')",-0.443415,-0.31226543,-0.32305342,-0.1826106,-0.2149901787439982,-0.0899222195148468,0.1250679592291514
39,-0.102311924,-0.052546546,"('right', 'wrong')",-0.7179729,-0.66084963,0.312078,0.60871965,-0.16940226157506308,-0.03489218155543009,0.134510080019633
54,0.09214935,-0.20396039,"('smart', 'stupid')",0.29550502,0.059970774,0.39580706,0.27799726,0.26115381717681885,0.04466921091079712,-0.21648460626602173
93,-0.07252127,0.2665341,"('dominating', 'dominated')",-0.22613746,-0.03594032,0.07118034,0.27143443,-0.07582612832387288,0.167342742284139,0.2431688706080119
110,0.06954157,-0.054549456,"('narrow-minded', 'open-minded')",-0.27314124,-0.4421124,0.1743114,0.0270406,-0.00976275404294332,-0.15654041369756064,-0.1467776596546173
4,-0.05998999,-0.13349122,"('likable', 'unlikable')",-0.31365973,-0.52130973,-1.0403883,-1.0006149,-0.47134602069854736,-0.5518052577972412,-0.08045923709869385
23,0.051604986,-0.03922093,"('hospitable', 'inhospitable')",-0.24751326,-0.33384463,-0.052122235,0.07813719,-0.08267683784166972,-0.0983094573020935,-0.015632619460423783
19,-0.03699255,0.07513356,"('funny', 'boring')",-0.81101644,-0.69111603,-0.49660963,-0.3847894,-0.44820618629455566,-0.33359062671661377,0.1146155595779419
96,-0.03225085,0.111357264,"('powerful', 'powerless')",-0.57153165,-0.49489123,-0.547754,-0.40263766,-0.3838454882303874,-0.2620572050412496,0.12178828318913781
89,-0.018195271,0.1649049,"('daring', 'anxious')",1.3108066,1.2873404,0.24400294,0.10888237,0.5122047662734985,0.5203758875528971,0.008171121279398563
51,0.016913086,0.052129984,"('competent', 'incompetent')",0.85884696,0.9068497,-0.54876024,-0.48219028,0.10899994770685832,0.15892979502677917,0.04992984731992085
84,-0.0057742,-0.1548425,"('self-confident', 'diffident')",-0.5013583,-0.47599047,-0.39397204,-0.27377972,-0.30036816994349164,-0.30153755346934,-0.0011693835258483887
57,-0.00078479946,0.00024539232,"('able', 'unable')",0.8966107,0.671734,-0.2013216,-0.36090654,0.23150142033894858,0.10369094212849934,-0.12781047821044922
