,Prudential_male,Prudential_female,tuple,Financial_male,Financial_female,average_male,average_female,female-male
77,-1.6145171,-1.7048569,"('active', 'inactive')",-0.32856435,-0.20723772,-0.9715406894683838,-0.9560472965240479,0.015493392944335938
17,1.5762315,1.5879651,"('social', 'antisocial')",-0.87001455,-0.6542443,0.3531084656715393,0.46686041355133057,0.11375194787979126
100,1.4723223,1.598017,"('influential', 'uninfluential')",-0.78758425,-0.62363636,0.34236904978752136,0.487190306186676,0.14482125639915466
32,-1.4457352,-1.2951751,"('benevolent', 'hardhearted')",-1.7359242,-1.6722999,-1.5908297300338745,-1.4837374687194824,0.10709226131439209
109,1.4282575,1.5735132,"('conservative', 'liberal')",0.013299957,0.1294553,0.7207787036895752,0.8514842391014099,0.13070553541183472
108,1.4282575,1.5735132,"('conservative', 'liberal')",0.013299957,0.1294553,0.7207787036895752,0.8514842391014099,0.13070553541183472
1,-1.4113975,-1.4472172,"('friendly', 'unfriendly')",-1.4119401,-1.4005241,-1.4116687774658203,-1.4238706827163696,-0.012201905250549316
63,-1.3969959,-1.4936934,"('capable', 'incapable')",-1.4512379,-1.4955304,-1.424116849899292,-1.4946118593215942,-0.07049500942230225
93,1.3856496,1.4826629,"('dominating', 'dominated')",-0.5142864,-0.3563665,0.4356815814971924,0.5631482005119324,0.12746661901474
60,1.352233,1.5552768,"('educated', 'uneducated')",-0.5786388,-0.3942348,0.38679713010787964,0.5805209875106812,0.1937238574028015
103,1.3519948,1.4835798,"('traditional', 'modern')",1.399895,1.4631424,1.3759448528289795,1.4733610153198242,0.09741616249084473
90,1.3501133,1.3027012,"('motivated', 'unmotivated')",0.04893878,-0.053839922,0.6995260119438171,0.6244306564331055,-0.07509535551071167
89,1.3384972,1.357723,"('daring', 'anxious')",-0.0013864785,0.034223408,0.6685553193092346,0.6959732174873352,0.027417898178100586
15,1.3365388,1.5267467,"('polite', 'impolite')",0.32956284,0.44540632,0.8330508470535278,0.9860765337944031,0.15302568674087524
73,1.3330877,1.2438102,"('brilliant', 'incompetent')",-1.3401861,-1.4822751,-0.00354921817779541,-0.11923247575759888,-0.11568325757980347
86,-1.3160808,-1.3674531,"('self-reliant', 'helpless')",1.7163142,1.6114154,0.20011669397354126,0.12198114395141602,-0.07813555002212524
101,-1.3032321,-1.2152381,"('successful', 'unsuccessful')",-2.3131573,-2.0501547,-1.808194637298584,-1.6326963901519775,0.17549824714660645
9,1.1660209,1.1872916,"('sensitive', 'insensitive')",-1.3135608,-1.3282859,-0.07376998662948608,-0.07049715518951416,0.003272831439971924
45,1.1572932,1.287718,"('cooperative', 'exploitative')",-0.19916394,-0.27417672,0.4790646433830261,0.506770670413971,0.027706027030944824
67,-1.1383437,-0.99847347,"('discriminating', 'undiscriminating')",-1.1249168,-1.0701456,-1.1316301822662354,-1.0343095064163208,0.09732067584991455
4,-1.1025795,-1.1339442,"('likable', 'unlikable')",-1.9985303,-2.0398002,-1.550554871559143,-1.5868721008300781,-0.03631722927093506
62,-1.081246,-1.0445865,"('creative', 'uncreative')",-1.1973898,-1.2964354,-1.1393179893493652,-1.17051100730896,-0.031193017959594727
84,-0.9891408,-1.2000896,"('self-confident', 'diffident')",-1.1817871,-1.1634855,-1.0854640007019043,-1.1817874908447266,-0.09632349014282227
20,-0.97979677,-1.1202445,"('popular', 'unpopular')",-0.6268598,-0.34390366,-0.803328275680542,-0.7320740818977356,0.0712541937828064
18,0.95028055,1.0180997,"('social', 'asocial')",-1.0819926,-1.1901453,-0.06585603952407837,-0.08602279424667358,-0.020166754722595215
59,-0.9490123,-1.032963,"('skillful', 'clumsy')",-0.60844713,-0.36686772,-0.7787296772003174,-0.6999154090881348,0.07881426811218262
68,-0.9465579,-1.088712,"('clever', 'inept')",-1.0361918,-1.1110802,-0.9913748502731323,-1.0998960733413696,-0.1085212230682373
26,0.93618596,1.0551335,"('trustworthy', 'untrustworthy')",0.543942,0.4509346,0.7400639653205872,0.7530339956283569,0.012970030307769775
34,0.9102916,1.0600673,"('loyal', 'disloyal')",-2.0033224,-1.8231854,-0.5465153455734253,-0.3815590739250183,0.16495627164840698
44,-0.8975528,-0.93772995,"('truthful', 'untruthful')",-2.1728292,-2.1084945,-1.5351909399032593,-1.5231122970581055,0.012078642845153809
110,0.85515046,0.80381155,"('narrow-minded', 'open-minded')",0.3822906,0.44386452,0.618720531463623,0.6238380670547485,0.005117535591125488
69,-0.8545921,-0.96406347,"('wise', 'foolish')",-0.25274688,-0.15866065,-0.5536694526672363,-0.5613620281219482,-0.007692575454711914
37,-0.8528624,-1.0551115,"('good', 'evil')",1.9444005,1.7661407,0.5457690954208374,0.3555145859718323,-0.19025450944900513
97,-0.84244496,-0.77639925,"('superior', 'inferior')",-0.85602176,-0.9204483,-0.8492333889007568,-0.8484237790107727,0.0008096098899841309
28,0.8349638,0.94368666,"('honest', 'dishonest')",-1.7372087,-1.9361333,-0.4511224627494812,-0.4962233006954193,-0.04510083794593811
13,0.8203862,0.93396467,"('helpful', 'unhelpful')",-3.5039062,-3.4662828,-1.3417600393295288,-1.2661590576171875,0.07560098171234131
11,-0.8008417,-0.76842815,"('caring', 'unaffectionate')",-2.3463254,-2.3367605,-1.5735836029052734,-1.5525943040847778,0.020989298820495605
19,-0.7908316,-0.6913386,"('funny', 'boring')",-0.15019345,-0.07388365,-0.4705125391483307,-0.38261112570762634,0.08790141344070435
96,-0.7552024,-0.69596326,"('powerful', 'powerless')",-0.9281831,-0.77820474,-0.8416927456855774,-0.7370840311050415,0.10460871458053589
49,0.7474242,0.73806506,"('responsible', 'irresponsible')",-1.4232235,-1.4796294,-0.33789965510368347,-0.37078216671943665,-0.032882511615753174
58,0.7312224,0.91426176,"('able', 'clumsy')",-1.242275,-1.0715499,-0.2555263042449951,-0.07864406704902649,0.17688223719596863
85,0.71373177,0.72089493,"('ambitious', 'unambitious')",-0.5348152,-0.47541612,0.08945828676223755,0.12273940443992615,0.0332811176776886
79,0.7122279,0.6622543,"('determined', 'doubtful')",0.04192637,0.03153926,0.3770771324634552,0.346896767616272,-0.030180364847183228
36,0.7029203,0.7673841,"('tolerant', 'intolerant')",-0.70785254,-0.7253882,-0.0024661123752593994,0.020997941493988037,0.023464053869247437
25,0.68994266,0.7559546,"('moral', 'immoral')",-1.610382,-1.5420434,-0.4602196514606476,-0.3930444121360779,0.0671752393245697
47,0.6561489,0.7165494,"('forgiving', 'unforgiving')",-1.133209,-0.93407774,-0.23853003978729248,-0.1087641716003418,0.12976586818695068
31,-0.6478864,-0.73454297,"('altruistic', 'egoistic')",-0.11062504,-0.10160872,-0.3792557120323181,-0.4180758595466614,-0.03882014751434326
43,0.6343801,0.6756315,"('genuine', 'fake')",-0.3293779,-0.31277126,0.15250110626220703,0.1814301311969757,0.028929024934768677
53,-0.6230918,-0.572435,"('smart', 'stupid')",-4.2273293,-4.337402,-2.425210475921631,-2.454918384552002,-0.029707908630371094
50,-0.6229857,-0.7322349,"('unprejudiced', 'prejudiced')",1.3874567,1.3604696,0.38223546743392944,0.31411734223365784,-0.0681181252002716
30,0.613441,0.6311023,"('honest', 'dishonest')",-1.5377133,-1.5823097,-0.4621361494064331,-0.47560369968414307,-0.013467550277709961
33,-0.6126647,-0.59725004,"('softhearted', 'hardhearted')",-0.08153415,0.02501604,-0.3470994234085083,-0.2861170172691345,0.06098240613937378
54,-0.58151436,-0.7777282,"('smart', 'stupid')",-0.5628548,-0.754314,-0.5721845626831055,-0.7660211324691772,-0.19383656978607178
23,-0.51685727,-0.6165087,"('hospitable', 'inhospitable')",0.11622083,0.091177136,-0.20031821727752686,-0.2626658082008362,-0.062347590923309326
46,0.49829996,0.49142128,"('generous', 'stingy')",1.3553939,1.3051666,0.9268469214439392,0.8982939720153809,-0.02855294942855835
10,-0.494685,-0.4646283,"('affectionate', 'unaffectionate')",-1.0508572,-1.0170016,-0.7727711200714111,-0.7408149838447571,0.03195613622665405
74,0.47612578,0.48549724,"('insightful', 'unperceptive')",-1.8477361,-1.822809,-0.6858052015304565,-0.6686558723449707,0.01714932918548584
78,-0.46697873,-0.75387305,"('active', 'inactive')",1.3243184,0.9712157,0.42866984009742737,0.10867133736610413,-0.31999850273132324
65,0.43878788,0.44755697,"('practical', 'impractical')",-1.2109118,-1.1767757,-0.3860619366168976,-0.36460936069488525,0.02145257592201233
61,-0.41048372,-0.3719185,"('rational', 'irrational')",0.43739763,0.61849916,0.013456955552101135,0.12329033017158508,0.10983337461948395
88,-0.38079008,-0.587536,"('impulsive', 'meek')",0.9819785,0.9248072,0.3005942106246948,0.16863560676574707,-0.13195860385894775
14,0.37648964,0.18216912,"('supportive', 'unsupportive')",-0.32596123,-0.37409168,0.025264203548431396,-0.09596128016710281,-0.12122548371553421
21,-0.37336984,-0.53850865,"('nice', 'nasty')",0.27870905,0.2795707,-0.04733039438724518,-0.12946897745132446,-0.08213858306407928
48,-0.3359218,-0.59335,"('reliable', 'unreliable')",2.0770977,1.8447592,0.870587944984436,0.6257046461105347,-0.24488329887390137
24,-0.29247332,-0.22151572,"('thoughtful', 'rough')",-0.6148404,-0.5680883,-0.4536568522453308,-0.3948020040988922,0.0588548481464386
22,0.28891104,0.250677,"('welcoming', 'disagreeable')",1.2698478,1.2396717,0.7793793678283691,0.7451743483543396,-0.03420501947402954
91,-0.27151918,-0.35667875,"('resilient', 'nonresilient')",-0.5978586,-0.46623564,-0.43468889594078064,-0.4114571809768677,0.023231714963912964
72,0.27115053,0.43575597,"('logical', 'illogical')",-1.9052674,-1.7653806,-0.8170584440231323,-0.6648123264312744,0.1522461175918579
102,0.2607596,0.30083108,"('eminent', 'low')",-0.82969594,-0.63240534,-0.2844681739807129,-0.16578713059425354,0.11868104338645935
35,0.2408278,0.18873298,"('fair', 'unfair')",0.7520225,0.7645439,0.49642515182495117,0.47663843631744385,-0.019786715507507324
56,-0.19112837,-0.3747737,"('intelligent', 'dumb')",0.60544145,0.4226772,0.20715653896331787,0.023951739072799683,-0.1832047998905182
29,0.12949568,0.23749924,"('honest', 'immoral')",-1.2774396,-1.3277235,-0.5739719867706299,-0.545112133026123,0.028859853744506836
106,0.12928759,0.1331771,"('conventional', 'unconventional')",-0.81909794,-0.69171935,-0.34490516781806946,-0.27927112579345703,0.06563404202461243
70,0.11400479,0.04532364,"('wise', 'unwise')",1.4481149,1.4712377,0.7810598611831665,0.7582806348800659,-0.022779226303100586
57,0.10825286,0.03099963,"('able', 'unable')",-0.08470417,-0.07861462,0.011774346232414246,-0.023807495832443237,-0.03558184206485748
80,0.09793055,0.13290799,"('independent', 'dependent')",1.9702308,1.9234314,1.0340807437896729,1.0281696319580078,-0.005911111831665039
6,-0.08757204,-0.25725925,"('liked', 'disliked')",4.1848297,4.304131,2.048628807067871,2.0234358310699463,-0.025192975997924805
38,0.087372035,0.2520257,"('kind', 'unkind')",-2.1656148,-1.9688854,-1.039121389389038,-0.8584298491477966,0.18069154024124146
105,-0.08414756,-0.06346494,"('conventional', 'modern')",0.0159453,-0.040117204,-0.034101128578186035,-0.05179107189178467,-0.017689943313598633
27,-0.07126853,0.21289998,"('sincere', 'insincere')",-5.5783415,-5.4368973,-2.8248050212860107,-2.6119985580444336,0.21280646324157715
95,-0.037103683,-0.023372352,"('rich', 'poor')",-4.7552395,-4.7547545,-2.3961715698242188,-2.3890633583068848,0.007108211517333984
87,-0.029581398,0.09048894,"('dedicated', 'undedicated')",-0.7629117,-0.67422163,-0.3962465524673462,-0.29186636209487915,0.10438019037246704
3,0.0031717569,-0.06802502,"('likable', 'unlikable')",0.12241611,0.12075071,0.06279393285512924,0.026362843811511993,-0.03643108904361725
