,Prologis_male,Prologis_female,tuple,average_male,average_female,female-male
50,-1.8549334,-1.7989377,"('rich', 'poor')",-1.8549333810806274,-1.7989376783370972,0.05599570274353027
3,1.6177332,1.7630448,"('liked', 'disliked')",1.6177332401275635,1.763044834136963,0.14531159400939941
44,1.442767,0.9627961,"('active', 'inactive')",1.4427670240402222,0.9627960920333862,-0.47997093200683594
7,1.302526,1.5971398,"('polite', 'impolite')",1.3025259971618652,1.597139835357666,0.2946138381958008
49,1.0926027,0.8061154,"('motivated', 'unmotivated')",1.0926027297973633,0.8061153888702393,-0.286487340927124
30,-1.0920377,-0.9899145,"('smart', 'stupid')",-1.0920376777648926,-0.9899144768714905,0.1021232008934021
6,1.0611798,0.9773941,"('supportive', 'unsupportive')",1.061179757118225,0.9773941040039062,-0.08378565311431885
23,1.0165708,1.0563011,"('truthful', 'untruthful')",1.016570806503296,1.0563011169433594,0.03973031044006348
55,-1.0158936,-0.77736795,"('conventional', 'unconventional')",-1.015893578529358,-0.7773679494857788,0.2385256290435791
39,-0.94014406,-0.67068267,"('wise', 'foolish')",-0.9401440620422363,-0.6706826686859131,0.26946139335632324
29,0.91125286,0.84395194,"('competent', 'incompetent')",0.9112528562545776,0.843951940536499,-0.06730091571807861
4,0.88387424,0.95352983,"('sensitive', 'insensitive')",0.883874237537384,0.9535298347473145,0.06965559720993042
9,0.8363737,0.95803416,"('nice', 'nasty')",0.8363736867904663,0.9580341577529907,0.12166047096252441
24,0.8022403,0.88017464,"('generous', 'stingy')",0.8022403120994568,0.8801746368408203,0.07793432474136353
47,0.7891077,0.7401679,"('ambitious', 'unambitious')",0.7891076803207397,0.7401679158210754,-0.04893976449966431
53,0.7408453,0.74822474,"('influential', 'uninfluential')",0.7408453226089478,0.7482247352600098,0.007379412651062012
12,-0.721663,-0.5292671,"('trustworthy', 'untrustworthy')",-0.7216629981994629,-0.5292670726776123,0.19239592552185059
19,-0.5969353,-0.4420227,"('kind', 'unkind')",-0.5969352722167969,-0.4420227110385895,0.1549125611782074
37,-0.5597105,-0.65796185,"('practical', 'impractical')",-0.5597105026245117,-0.6579618453979492,-0.0982513427734375
10,0.5533682,0.6308485,"('hospitable', 'inhospitable')",0.5533682107925415,0.6308485269546509,0.07748031616210938
43,-0.5353004,-0.28075022,"('active', 'inactive')",-0.5353003740310669,-0.28075021505355835,0.25455015897750854
31,0.5117277,0.37105152,"('intelligent', 'unintelligent')",0.5117276906967163,0.37105152010917664,-0.14067617058753967
57,0.5089839,0.43557855,"('conservative', 'liberal')",0.5089839100837708,0.4355785548686981,-0.07340535521507263
26,-0.49070263,-0.38221025,"('reliable', 'unreliable')",-0.49070262908935547,-0.38221025466918945,0.10849237442016602
8,0.4841698,0.6952863,"('popular', 'unpopular')",0.4841698110103607,0.6952862739562988,0.2111164629459381
35,0.46518913,0.7019468,"('creative', 'uncreative')",0.465189129114151,0.7019467949867249,0.23675766587257385
33,-0.42865205,0.0137828365,"('educated', 'uneducated')",-0.4286520481109619,0.013782836496829987,0.4424348846077919
36,-0.421212,-0.15313543,"('capable', 'incapable')",-0.42121198773384094,-0.15313543379306793,0.268076553940773
13,0.41576302,0.67057014,"('sincere', 'insincere')",0.4157630205154419,0.6705701351165771,0.25480711460113525
11,-0.41225913,-0.27504456,"('moral', 'immoral')",-0.41225913166999817,-0.2750445604324341,0.1372145712375641
34,-0.39926827,-0.004322827,"('rational', 'irrational')",-0.3992682695388794,-0.004322826862335205,0.3949454426765442
17,-0.38331276,-0.20545638,"('tolerant', 'intolerant')",-0.38331276178359985,-0.20545637607574463,0.17785638570785522
48,-0.38002184,-0.21692371,"('dedicated', 'undedicated')",-0.3800218403339386,-0.21692371368408203,0.16309812664985657
0,0.37007764,0.5366118,"('sociable', 'unsociable')",0.37007763981819153,0.536611795425415,0.1665341556072235
52,-0.34838423,-0.19009194,"('superior', 'inferior')",-0.34838423132896423,-0.19009193778038025,0.15829229354858398
38,-0.34609032,0.060642608,"('discriminating', 'undiscriminating')",-0.34609031677246094,0.060642607510089874,0.4067329242825508
25,0.33646452,0.53461945,"('forgiving', 'unforgiving')",0.336464524269104,0.5346194505691528,0.19815492630004883
14,-0.30959445,0.021893248,"('honest', 'dishonest')",-0.30959445238113403,0.021893247961997986,0.331487700343132
21,0.29580405,0.40332994,"('incorrupt', 'corrupt')",0.29580405354499817,0.4033299386501312,0.10752588510513306
51,-0.2721592,-0.33291006,"('powerful', 'powerless')",-0.2721591889858246,-0.33291006088256836,-0.060750871896743774
40,0.23680034,0.5418896,"('logical', 'illogical')",0.23680034279823303,0.5418896079063416,0.3050892651081085
54,0.21936518,0.19753727,"('successful', 'unsuccessful')",0.2193651795387268,0.19753727316856384,-0.021827906370162964
1,-0.20043927,0.32611647,"('friendly', 'unfriendly')",-0.20043927431106567,0.3261164724826813,0.526555746793747
46,0.19987875,0.28761107,"('energetic', 'lethargic')",0.1998787522315979,0.28761106729507446,0.08773231506347656
45,0.1702595,0.15831675,"('independent', 'dependent')",0.1702595055103302,0.1583167463541031,-0.011942759156227112
20,-0.15709208,0.33001298,"('right', 'wrong')",-0.15709207952022552,0.3300129771232605,0.487105056643486
22,0.15237716,0.6196826,"('amicable', 'hostile')",0.1523771584033966,0.6196826100349426,0.467305451631546
27,0.119042635,-0.08462685,"('responsible', 'irresponsible')",0.11904263496398926,-0.08462685346603394,-0.2036694884300232
42,-0.10973722,0.012930155,"('secure', 'insecure')",-0.10973721742630005,0.012930154800415039,0.12266737222671509
5,-0.108806714,0.03416355,"('helpful', 'unhelpful')",-0.10880671441555023,0.03416354954242706,0.1429702639579773
32,0.10219012,-0.15239441,"('able', 'unable')",0.10219012200832367,-0.15239441394805908,-0.25458453595638275
18,-0.09858987,0.03734994,"('good', 'evil')",-0.09858986735343933,0.03734993934631348,0.1359398066997528
56,0.09509274,0.148393,"('conventional', 'unconventional')",0.09509274363517761,0.14839300513267517,0.05330026149749756
41,0.076243535,-0.31560123,"('confident', 'shy')",0.07624353468418121,-0.3156012296676636,-0.3918447643518448
2,0.07606813,0.32185906,"('likable', 'unlikable')",0.07606813311576843,0.32185906171798706,0.24579092860221863
28,0.057326622,-0.22234729,"('unprejudiced', 'prejudiced')",0.05732662230730057,-0.22234728932380676,-0.27967391163110733
15,-0.030335039,0.39239404,"('loyal', 'disloyal')",-0.030335038900375366,0.3923940360546112,0.4227290749549866
16,0.002077967,0.24088606,"('fair', 'unfair')",0.0020779669284820557,0.24088606238365173,0.23880809545516968
