,Duke_male,Duke_female,tuple,Realty_male,Realty_female,Corp_male,Corp_female,average_male,average_female,female-male
34,-1.380776,-1.0114868,"('loyal', 'disloyal')",0.28348067,0.6003692,-1.8579272,-1.6282043,-0.9850742,-0.679774,0.3053002
29,-1.3800011,-1.233575,"('honest', 'immoral')",-0.13771343,-0.23287347,-1.8236177,-1.7633041,-1.1137774,-1.0765842,0.0371932
73,-1.3409504,-1.2999535,"('brilliant', 'incompetent')",-0.11954132,-0.15927404,-1.5921392,-1.64995,-1.0175436,-1.0363925,-0.0188489
63,-1.3103154,-1.4619427,"('capable', 'incapable')",-0.81323195,-0.8811881,-0.72956914,-0.74071056,-0.9510388,-1.0279471,-0.0769083
68,-1.3047998,-1.4314973,"('clever', 'inept')",-0.2531845,-0.392983,-0.8189405,-0.9610592,-0.7923083,-0.9285132,-0.1362049
49,-1.290205,-1.0732266,"('responsible', 'irresponsible')",0.3223794,0.38146323,-1.5021865,-1.3980445,-0.8233374,-0.6966026,0.1267348
78,1.2659844,0.95385563,"('active', 'inactive')",0.7318174,0.5018618,1.9002926,1.7529922,1.2993648,1.0695699,-0.2297949
9,-1.233826,-0.9669041,"('sensitive', 'insensitive')",0.47633988,0.45416152,-1.1610522,-1.1072028,-0.6395128,-0.5399818,0.099531
12,-1.1527526,-0.76128995,"('sympathetic', 'unsympathetic')",1.2569404,1.4183545,-1.0666249,-0.99512744,-0.3208124,-0.1126876,0.2081248
70,1.1091077,1.0546899,"('wise', 'unwise')",0.5150629,0.5591425,1.0055524,1.041328,0.8765744,0.8850535,0.0084791
83,-1.0867977,-0.7639681,"('energetic', 'lethargic')",0.75051296,0.87650526,-0.507892,-0.4871119,-0.2813923,-0.1248583,0.156534
46,1.0216383,1.1302363,"('generous', 'stingy')",1.1505408,1.1692812,1.7993722,1.9223766,1.3238505,1.4072981,0.0834476
35,1.0207493,1.1221411,"('fair', 'unfair')",0.7894441,0.72567713,0.69486356,0.85188806,0.835019,0.8999021,0.0648831
38,-1.0157318,-0.4645515,"('kind', 'unkind')",-0.059245348,0.11520153,-2.0665603,-1.68327,-1.0471791,-0.67754,0.3696391
33,-1.0094273,-0.78822154,"('softhearted', 'hardhearted')",0.29401094,0.31374386,-1.4262934,-1.3477843,-0.7139033,-0.6074206,0.1064827
42,0.9984795,0.6334346,"('amicable', 'hostile')",-1.0728421,-1.0111575,1.0779109,1.1553534,0.3345161,0.2592102,-0.0753059
18,-0.9858303,-0.79972625,"('social', 'asocial')",0.32232827,0.40404674,-0.13679287,-0.057687134,-0.266765,-0.1511222,0.1156428
45,-0.96577173,-0.8472123,"('cooperative', 'exploitative')",0.2527004,0.09715897,-1.045952,-1.1088986,-0.5863411,-0.6196507,-0.0333096
21,0.9521303,0.7860754,"('nice', 'nasty')",-0.6933785,-0.95237935,0.59674615,0.39600778,0.285166,0.0765679,-0.2085981
82,0.9030418,0.7175324,"('industrious', 'meek')",-1.583163,-1.6685019,0.9138861,0.930215,0.0779216,-0.0069182,-0.0848398
1,-0.89702123,-0.9552033,"('friendly', 'unfriendly')",-0.11825907,0.16073263,-1.273515,-1.054297,-0.7629317,-0.6162559,0.1466758
104,-0.8556326,-0.9575437,"('conventional', 'unconventional')",0.5187761,0.7626582,-0.9092701,-0.67794704,-0.4153756,-0.2909442,0.1244314
25,-0.85439813,-0.69985366,"('moral', 'immoral')",0.4606168,0.4491905,-1.2857759,-1.1785725,-0.5598524,-0.4764119,0.0834405
107,0.84451634,1.134497,"('conventional', 'modern')",0.86980015,0.8462702,0.68382585,0.8147184,0.7993808,0.9318286,0.1324478
59,0.7522057,0.84558284,"('skillful', 'clumsy')",-0.43000993,-0.4346426,0.15512273,0.35677668,0.1591062,0.2559056,0.0967994
97,-0.7416377,-0.6106672,"('superior', 'inferior')",0.5578725,0.61198246,-0.84145045,-0.67205065,-0.3417385,-0.2235785,0.11816
7,0.73842335,0.2816099,"('outgoing', 'distant')",-0.63710296,-0.6432948,1.1232789,0.99353814,0.4081997,0.2106177,-0.197582
87,-0.72596884,-0.35834503,"('dedicated', 'undedicated')",0.39592057,0.50097084,-0.78996515,-0.5816895,-0.3733378,-0.1463546,0.2269832
64,-0.72379637,-0.3724221,"('clever', 'incompetent')",1.1055098,1.0330038,-1.1232296,-1.0108712,-0.2471721,-0.1167632,0.1304089
10,-0.7120423,-0.65242505,"('affectionate', 'unaffectionate')",-0.35082948,-0.11471297,-0.2699693,-0.24881165,-0.4442803,-0.3386499,0.1056304
88,0.67559946,0.40313363,"('impulsive', 'meek')",-0.33922863,-0.39994362,1.469537,1.3394113,0.6019693,0.4475338,-0.1544355
56,0.6358964,0.68925965,"('intelligent', 'dumb')",0.9381326,0.9577115,1.3807218,1.3876483,0.9849169,1.0115399,0.026623
20,0.6216899,0.4962139,"('popular', 'unpopular')",-0.7948643,-0.8255166,0.08983272,0.12189916,-0.0277806,-0.0691345,-0.0413539
65,-0.61577946,-0.3268831,"('practical', 'impractical')",-0.5322467,-0.4926687,-0.8250289,-0.7337372,-0.657685,-0.517763,0.139922
2,-0.6059988,-0.08773579,"('friendly', 'unfriendly')",1.6466082,1.7805511,-1.4672507,-1.3121485,-0.1422138,0.126889,0.2691028
100,-0.58996445,-0.21387887,"('influential', 'uninfluential')",1.5013509,1.8970115,-0.4294934,-0.21611926,0.160631,0.4890045,0.3283735
62,-0.58910596,-0.6970515,"('creative', 'uncreative')",-0.056784883,0.102412775,-0.20101076,-0.10234314,-0.2823005,-0.2323273,0.0499732
74,-0.5879024,-0.5505329,"('insightful', 'unperceptive')",0.1071807,0.29290634,-0.7501093,-0.6682722,-0.410277,-0.3086329,0.1016441
14,0.5736294,0.5378792,"('supportive', 'unsupportive')",0.3444221,0.22512127,1.1367524,1.1949577,0.6849346,0.6526527,-0.0322819
80,0.56131095,0.47988674,"('independent', 'dependent')",1.6162915,1.543782,0.7701943,0.92452323,0.9825989,0.9827307,0.0001318
98,-0.5456184,-0.9223289,"('prestigious', 'insignificant')",-0.6355697,-0.6892301,-0.09702341,-0.16077939,-0.4260705,-0.5907794,-0.1647089
105,-0.5328586,-0.6206041,"('conventional', 'modern')",-0.59971815,-0.47161007,-0.5886173,-0.5228187,-0.5737313,-0.5383443,0.035387
77,0.5271476,0.416042,"('active', 'inactive')",-0.59682685,-0.4965553,1.2382818,1.3549148,0.3895342,0.4248005,0.0352663
8,0.5207461,0.10598175,"('open', 'distant')",-0.5697043,-0.6025658,1.1316688,0.99040586,0.3609035,0.1646073,-0.1962962
4,-0.51757735,-0.5307725,"('likable', 'unlikable')",-1.2429461,-1.3552244,-0.9792107,-0.858045,-0.9132447,-0.9146806,-0.0014359
24,-0.5165217,-0.40337986,"('thoughtful', 'rough')",-0.4967619,-0.5503642,-1.3388896,-1.2738845,-0.7840578,-0.7425429,0.0415149
85,-0.5162221,-0.4061898,"('ambitious', 'unambitious')",-0.30495262,-0.20637895,-0.41659656,-0.41371053,-0.4125904,-0.3420931,0.0704973
60,-0.50344485,-0.276998,"('educated', 'uneducated')",1.2708619,1.2040606,-0.34368193,-0.14527142,0.141245,0.260597,0.119352
5,0.4831237,0.45483905,"('pleasant', 'repellent')",1.0906758,0.9918858,-1.2077222,-1.3010373,0.1220258,0.0485625,-0.0734633
72,-0.47825527,-0.2307797,"('logical', 'illogical')",-0.22173473,-0.051181033,-1.3654547,-1.0624031,-0.6884816,-0.4481213,0.2403603
103,0.47737968,0.4734329,"('traditional', 'modern')",1.4528041,1.467464,0.97124857,0.9230573,0.9671441,0.9546514,-0.0124927
43,-0.44746163,-0.28193998,"('genuine', 'fake')",0.35886517,0.48009634,-0.2715339,-0.25818968,-0.1200435,-0.0200111,0.1000324
39,-0.42763957,-0.5088221,"('right', 'wrong')",-0.99622524,-0.91796935,0.5742265,0.7019379,-0.2832128,-0.2416178,0.041595
19,-0.41488922,-0.30985063,"('funny', 'boring')",-1.4328587,-1.413777,0.29514277,0.37976444,-0.5175351,-0.4479544,0.0695807
84,-0.3890894,-0.6609053,"('self-confident', 'diffident')",-1.2621214,-1.3453883,-0.0053119957,0.015970506,-0.5521743,-0.663441,-0.1112667
47,-0.3769849,-0.08658095,"('forgiving', 'unforgiving')",0.42739588,0.5244588,-0.7777617,-0.60659504,-0.2424502,-0.056239,0.1862112
67,-0.37603793,-0.291597,"('discriminating', 'undiscriminating')",-0.46961874,-0.22895026,-0.6291652,-0.44093356,-0.4916073,-0.3204936,0.1711137
22,0.36237144,0.2665758,"('welcoming', 'disagreeable')",0.9075224,0.7552229,1.0686327,1.1875141,0.7795089,0.7364376,-0.0430713
89,-0.3593575,-0.14409733,"('daring', 'anxious')",0.005265355,-0.06344381,-0.04483685,-0.10775876,-0.1329763,-0.1051,0.0278763
90,0.35211757,0.17493276,"('motivated', 'unmotivated')",0.73713326,0.60262346,0.858324,0.75251055,0.6491916,0.5100222,-0.1391694
54,0.33485836,0.21890913,"('smart', 'stupid')",0.10025676,0.020407245,0.22616127,0.12422472,0.2204255,0.1211804,-0.0992451
76,-0.32394812,0.006603539,"('secure', 'insecure')",1.4413484,1.4772651,-0.29111606,-0.21993491,0.2754281,0.4213112,0.1458831
109,0.32212186,0.5082239,"('conservative', 'liberal')",1.0725329,1.1286236,-0.03513717,-0.055624302,0.4531725,0.5270744,0.0739019
108,0.32212186,0.5082239,"('conservative', 'liberal')",1.0725329,1.1286236,-0.03513717,-0.055624302,0.4531725,0.5270744,0.0739019
30,-0.31254524,-0.09612349,"('honest', 'dishonest')",-0.29144883,-0.22530404,-0.6765324,-0.5299905,-0.4268421,-0.283806,0.1430361
69,0.3071939,0.2019819,"('wise', 'foolish')",-0.6549646,-0.6967193,0.2246442,0.25600553,-0.0410422,-0.0795773,-0.0385351
55,-0.29898947,-0.17403045,"('intelligent', 'unintelligent')",0.42749077,0.42671815,-1.3373184,-1.31615,-0.402939,-0.3544874,0.0484516
26,-0.2888286,0.0628293,"('trustworthy', 'untrustworthy')",0.98014915,1.1085434,-0.013452172,0.20925178,0.2259561,0.4602081,0.234252
17,0.28668332,0.66372013,"('social', 'antisocial')",-0.62021744,-0.41339308,-0.5789126,-0.33142954,-0.3041489,-0.0270342,0.2771147
93,-0.2808265,0.05731666,"('dominating', 'dominated')",0.95926917,1.0440396,0.1448101,0.14640503,0.2744176,0.4159204,0.1415028
0,-0.25804627,0.22593337,"('sociable', 'unsociable')",0.30806446,0.61157215,-0.74508214,-0.40835446,-0.231688,0.1430504,0.3747384
16,0.25158274,0.75553167,"('social', 'antisocial')",0.23826623,0.36547813,-0.6211394,-0.41884717,-0.0437635,0.2340542,0.2778177
102,-0.2394862,-0.25739434,"('eminent', 'low')",0.2705791,0.33121955,-0.38622135,-0.28922176,-0.1183762,-0.0717989,0.0465773
71,-0.22629243,0.09350932,"('efficient', 'inefficient')",0.50619054,0.41986167,-0.8468789,-0.78804654,-0.1889936,-0.0915585,0.0974351
79,0.22143432,0.316138,"('determined', 'doubtful')",-0.6907348,-0.7378826,0.41700593,0.5798557,-0.0174315,0.0527037,0.0701352
91,0.21584015,0.14672664,"('resilient', 'nonresilient')",0.066810615,0.046784,0.05707842,0.041631564,0.1132431,0.0783807,-0.0348624
96,-0.20387596,-0.20620188,"('powerful', 'powerless')",-0.43953663,-0.39358336,0.33389366,0.28007993,-0.103173,-0.1065684,-0.0033954
101,0.20299226,0.41225782,"('successful', 'unsuccessful')",-2.1657,-1.9822205,-1.0681779,-1.0048695,-1.0102952,-0.8582774,0.1520178
110,0.20277625,0.10660602,"('narrow-minded', 'open-minded')",0.054276794,-0.1412214,0.09491438,-0.039209723,0.1173225,-0.0246084,-0.1419309
106,-0.199399,-0.087172076,"('conventional', 'unconventional')",0.99953425,1.1177306,-0.79387605,-0.6229256,0.0020864,0.1358777,0.1337913
41,0.18240279,0.1159493,"('incorrupt', 'corrupt')",-0.92549694,-0.85200524,1.2271951,1.3152658,0.161367,0.1930699,0.0317029
57,-0.18033546,-0.16005942,"('able', 'unable')",0.885028,0.6903408,-0.53234386,-0.58071023,0.0574496,-0.0168096,-0.0742592
92,-0.17991921,-0.5233458,"('unwavering', 'wavering')",-0.8540182,-0.8262643,0.63175833,0.52215695,-0.1340597,-0.2758177,-0.141758
52,0.15717164,0.4676479,"('competitive', 'uncompetitive')",1.1081079,1.2950537,0.00751853,0.12170139,0.424266,0.6281343,0.2038683
44,-0.14379278,-0.26366648,"('truthful', 'untruthful')",-1.285447,-1.214271,-0.18835382,-0.18185085,-0.5391978,-0.5532628,-0.014065
99,0.13665265,-0.36899686,"('prestigious', 'insignificant')",-1.1791167,-1.2226645,0.7058577,0.6072515,-0.1122021,-0.3281366,-0.2159345
94,0.13158523,0.57420933,"('aggressive', 'submissive')",1.042267,1.0872297,0.21905525,0.24091631,0.4643025,0.6341185,0.169816
51,-0.108932555,0.19586259,"('competent', 'incompetent')",0.32630572,0.49684212,-0.2480483,-0.11124572,-0.010225,0.1938196,0.2040446
23,0.0670805,-0.31929958,"('hospitable', 'inhospitable')",0.14156549,0.045518488,0.7961861,0.7314325,0.334944,0.1525505,-0.1823935
15,0.00999026,0.26401684,"('polite', 'impolite')",0.66639465,0.84230095,0.63546884,0.88570637,0.4372846,0.6640081,0.2267235
31,-0.008326232,-0.10242653,"('altruistic', 'egoistic')",-0.05973223,-0.047934785,-0.3696736,-0.3198728,-0.1459107,-0.1567447,-0.010834
