,Equity_male,Equity_female,tuple,Residential_male,Residential_female,average_male,average_female,female-male
30,-3.4265804,-3.0555282,"('smart', 'stupid')",-4.4013543,-4.2131224,-3.9139673709869385,-3.6343252658843994,0.27964210510253906
3,3.2775397,3.2466307,"('liked', 'disliked')",4.3496943,4.0633125,3.813616991043091,3.6549715995788574,-0.1586453914642334
50,-3.1974998,-3.0299332,"('rich', 'poor')",-5.643483,-5.397712,-4.4204912185668945,-4.213822841644287,0.20666837692260742
28,2.5100608,2.122517,"('unprejudiced', 'prejudiced')",1.6563756,1.5029538,2.0832180976867676,1.8127354383468628,-0.2704826593399048
5,-2.316474,-2.0807576,"('helpful', 'unhelpful')",-3.995678,-3.786879,-3.156075954437256,-2.9338183403015137,0.2222576141357422
1,-2.1788356,-1.9443555,"('friendly', 'unfriendly')",-1.0617337,-0.8896321,-1.6202846765518188,-1.4169938564300537,0.20329082012176514
57,2.1645463,2.2174077,"('conservative', 'liberal')",-0.32150793,-0.47591737,0.9215191602706909,0.8707451820373535,-0.0507739782333374
14,-2.069532,-1.8769948,"('honest', 'dishonest')",-1.7109538,-1.563312,-1.8902428150177002,-1.7201534509658813,0.17008936405181885
40,-1.8537046,-1.5864685,"('logical', 'illogical')",-0.9315135,-0.7490647,-1.3926090002059937,-1.1677665710449219,0.22484242916107178
27,-1.8197318,-1.8057806,"('responsible', 'irresponsible')",-2.9215612,-2.9934828,-2.3706464767456055,-2.3996317386627197,-0.028985261917114258
26,1.7004789,1.489794,"('reliable', 'unreliable')",2.2752333,2.0895662,1.987856149673462,1.7896801233291626,-0.19817602634429932
52,-1.583415,-1.4430971,"('superior', 'inferior')",-0.14140576,-0.10426107,-0.8624104261398315,-0.7736790776252747,0.08873134851455688
54,-1.507154,-1.1238323,"('successful', 'unsuccessful')",-1.6708882,-1.2694713,-1.58902108669281,-1.196651816368103,0.39236927032470703
17,-1.4487739,-1.3148496,"('tolerant', 'intolerant')",-2.3192964,-2.1867812,-1.8840351104736328,-1.7508153915405273,0.13321971893310547
15,-1.4054283,-0.88654965,"('loyal', 'disloyal')",-2.2289166,-1.7130767,-1.8171725273132324,-1.299813151359558,0.5173593759536743
55,-1.3342645,-1.0321484,"('conventional', 'unconventional')",0.33182457,0.5603901,-0.5012199878692627,-0.23587912321090698,0.2653408646583557
43,-1.3311093,-0.85136116,"('active', 'inactive')",-0.6483527,-0.27468,-0.989730954170227,-0.5630205869674683,0.4267103672027588
38,-1.3269386,-1.2103698,"('discriminating', 'undiscriminating')",-0.97116566,-0.8890822,-1.1490521430969238,-1.0497260093688965,0.09932613372802734
51,-1.2348577,-0.9735902,"('powerful', 'powerless')",-1.0955877,-0.8810141,-1.1652226448059082,-0.9273021221160889,0.23792052268981934
24,1.2307906,1.5594633,"('generous', 'stingy')",2.1360226,2.0753155,1.6834065914154053,1.8173893690109253,0.13398277759552002
35,-1.1717551,-1.1255614,"('creative', 'uncreative')",-0.84126145,-0.96413517,-1.006508231163025,-1.0448482036590576,-0.038339972496032715
8,1.1712542,1.1162747,"('popular', 'unpopular')",-0.27054206,0.040660776,0.45035606622695923,0.5784677267074585,0.12811166048049927
4,-1.1534038,-1.1292098,"('sensitive', 'insensitive')",-2.21496,-2.1036887,-1.6841819286346436,-1.616449236869812,0.06773269176483154
49,1.0839287,0.95997727,"('motivated', 'unmotivated')",0.6966014,0.4217824,0.8902650475502014,0.6908798217773438,-0.19938522577285767
37,-1.0729142,-1.0750198,"('practical', 'impractical')",-2.64361,-2.4808154,-1.858262062072754,-1.7779176235198975,0.08034443855285645
12,0.9747925,0.8827145,"('trustworthy', 'untrustworthy')",-0.02202332,-0.03289488,0.47638458013534546,0.4249098300933838,-0.05147475004196167
21,0.96887255,1.0014797,"('incorrupt', 'corrupt')",2.4427123,2.2446373,1.7057924270629883,1.623058557510376,-0.0827338695526123
45,0.93679154,0.71052676,"('independent', 'dependent')",1.6451187,1.6275876,1.2909550666809082,1.1690571308135986,-0.12189793586730957
13,0.88656825,1.1310791,"('sincere', 'insincere')",-0.9538521,-0.78131735,-0.033641934394836426,0.17488086223602295,0.20852279663085938
18,0.87902963,0.71627736,"('good', 'evil')",2.5355601,2.2968347,1.7072949409484863,1.5065560340881348,-0.20073890686035156
19,-0.855428,-0.71118456,"('kind', 'unkind')",-2.9735484,-2.2396274,-1.9144881963729858,-1.4754059314727783,0.4390822649002075
36,-0.744946,-0.7868899,"('capable', 'incapable')",-1.3164384,-1.1656134,-1.030692219734192,-0.9762516617774963,0.05444055795669556
48,-0.7187346,-0.66386354,"('dedicated', 'undedicated')",-1.0784172,-1.0751709,-0.8985759019851685,-0.8695172071456909,0.02905869483947754
16,0.6717371,0.72697616,"('fair', 'unfair')",1.4255346,1.388578,1.0486358404159546,1.0577771663665771,0.009141325950622559
20,-0.6468734,-0.45435923,"('right', 'wrong')",-0.1717655,-0.027640074,-0.4093194603919983,-0.24099965393543243,0.16831980645656586
22,-0.59013355,-0.41739494,"('amicable', 'hostile')",1.2222947,1.3134421,0.31608057022094727,0.44802358746528625,0.131943017244339
31,-0.5615668,-0.40245542,"('intelligent', 'unintelligent')",-1.2196355,-0.9395629,-0.8906011581420898,-0.6710091829299927,0.21959197521209717
53,-0.54816884,-0.14459923,"('influential', 'uninfluential')",-1.2861228,-1.0937195,-0.917145848274231,-0.6191593408584595,0.2979865074157715
44,0.5380912,0.5264224,"('active', 'inactive')",2.0999222,1.4886869,1.3190066814422607,1.0075546503067017,-0.3114520311355591
0,-0.5257675,-0.18083858,"('sociable', 'unsociable')",-2.0806239,-1.5515503,-1.3031957149505615,-0.8661944270133972,0.4370012879371643
11,-0.50815946,-0.42103904,"('moral', 'immoral')",-1.9719286,-1.8532447,-1.2400439977645874,-1.1371418237686157,0.10290217399597168
34,0.4803936,0.6759391,"('rational', 'irrational')",0.9501146,1.1057903,0.7152540683746338,0.8908646702766418,0.17561060190200806
7,0.4302319,0.89596957,"('polite', 'impolite')",-1.2160575,-0.82872826,-0.3929128050804138,0.03362065553665161,0.42653346061706543
46,-0.37922597,-0.24154395,"('energetic', 'lethargic')",-0.8228705,-0.8468695,-0.6010482311248779,-0.5442067384719849,0.056841492652893066
