,DuPont_male,DuPont_female,tuple,average_male,average_female,female-male
3,3.2621608,3.6185434,"('liked', 'disliked')",3.2621607780456543,3.6185433864593506,0.3563826084136963
50,-2.9567335,-3.4729784,"('rich', 'poor')",-2.956733465194702,-3.472978353500366,-0.5162448883056641
30,-2.4438586,-2.674017,"('smart', 'stupid')",-2.4438586235046387,-2.6740169525146484,-0.23015832901000977
1,-2.0432913,-2.0079722,"('friendly', 'unfriendly')",-2.0432913303375244,-2.007972240447998,0.03531908988952637
28,1.9786065,1.9041399,"('unprejudiced', 'prejudiced')",1.9786064624786377,1.9041398763656616,-0.07446658611297607
7,1.907806,2.174662,"('polite', 'impolite')",1.9078060388565063,2.1746621131896973,0.2668560743331909
26,1.6971667,1.9484441,"('reliable', 'unreliable')",1.6971666812896729,1.948444128036499,0.25127744674682617
57,1.4552017,1.4603963,"('conservative', 'liberal')",1.4552017450332642,1.4603962898254395,0.005194544792175293
35,-1.4473677,-1.3578136,"('creative', 'uncreative')",-1.4473676681518555,-1.3578135967254639,0.0895540714263916
36,-1.3284714,-1.5122863,"('capable', 'incapable')",-1.3284714221954346,-1.5122863054275513,-0.1838148832321167
13,1.259511,1.3477101,"('sincere', 'insincere')",1.2595109939575195,1.347710132598877,0.08819913864135742
52,-1.2417489,-1.2249374,"('superior', 'inferior')",-1.2417489290237427,-1.2249374389648438,0.016811490058898926
55,-1.2274017,-1.1456676,"('conventional', 'unconventional')",-1.2274017333984375,-1.145667552947998,0.08173418045043945
49,1.2062558,1.0551547,"('motivated', 'unmotivated')",1.2062557935714722,1.0551546812057495,-0.15110111236572266
56,-1.1791593,-1.1335669,"('conventional', 'unconventional')",-1.1791592836380005,-1.1335668563842773,0.045592427253723145
38,-1.1284888,-0.88333917,"('discriminating', 'undiscriminating')",-1.1284887790679932,-0.8833391666412354,0.2451496124267578
20,-1.0563862,-0.81871736,"('right', 'wrong')",-1.0563862323760986,-0.818717360496521,0.23766887187957764
41,1.00027,1.0780632,"('confident', 'shy')",1.0002700090408325,1.0780632495880127,0.07779324054718018
15,-0.9965658,-0.882604,"('loyal', 'disloyal')",-0.9965658187866211,-0.8826040029525757,0.11396181583404541
33,-0.93053705,-0.830729,"('educated', 'uneducated')",-0.9305370450019836,-0.8307290077209473,0.09980803728103638
19,-0.83419377,-0.71485424,"('kind', 'unkind')",-0.834193766117096,-0.7148542404174805,0.11933952569961548
45,0.8215655,0.9276926,"('independent', 'dependent')",0.8215655088424683,0.9276925921440125,0.10612708330154419
46,0.7873972,0.9050144,"('energetic', 'lethargic')",0.7873972058296204,0.9050143957138062,0.11761718988418579
48,-0.78412485,-0.5763926,"('dedicated', 'undedicated')",-0.7841248512268066,-0.5763925909996033,0.20773226022720337
12,0.78364,1.0281596,"('trustworthy', 'untrustworthy')",0.7836400270462036,1.0281596183776855,0.24451959133148193
53,-0.772563,-0.34701014,"('influential', 'uninfluential')",-0.7725629806518555,-0.34701013565063477,0.4255528450012207
9,0.74053466,0.6120281,"('nice', 'nasty')",0.7405346632003784,0.6120281219482422,-0.12850654125213623
25,-0.73750806,-0.52084017,"('forgiving', 'unforgiving')",-0.7375080585479736,-0.5208401679992676,0.21666789054870605
42,0.69188225,0.89259875,"('secure', 'insecure')",0.6918822526931763,0.8925987482070923,0.20071649551391602
18,-0.67559695,-0.72272366,"('good', 'evil')",-0.6755969524383545,-0.722723662853241,-0.047126710414886475
37,-0.5947823,-0.3914925,"('practical', 'impractical')",-0.594782292842865,-0.39149248600006104,0.20328980684280396
4,0.5945369,0.48005426,"('sensitive', 'insensitive')",0.5945369005203247,0.48005425930023193,-0.11448264122009277
5,-0.5218322,-0.54730237,"('helpful', 'unhelpful')",-0.5218322277069092,-0.5473023653030396,-0.02547013759613037
23,0.50967455,0.6531383,"('truthful', 'untruthful')",0.5096745491027832,0.653138279914856,0.14346373081207275
16,0.50485766,0.69561875,"('fair', 'unfair')",0.5048576593399048,0.695618748664856,0.19076108932495117
8,-0.5020748,-0.50466794,"('popular', 'unpopular')",-0.5020747780799866,-0.5046679377555847,-0.0025931596755981445
44,0.49180007,0.3611697,"('active', 'inactive')",0.49180006980895996,0.361169695854187,-0.13063037395477295
11,0.48918703,0.53855634,"('moral', 'immoral')",0.4891870319843292,0.5385563373565674,0.04936930537223816
47,-0.4724009,-0.29251856,"('ambitious', 'unambitious')",-0.4724009037017822,-0.2925185561180115,0.17988234758377075
34,-0.45654327,-0.40793702,"('rational', 'irrational')",-0.4565432667732239,-0.40793702006340027,0.04860624670982361
0,0.43604648,0.8255577,"('sociable', 'unsociable')",0.4360464811325073,0.8255577087402344,0.38951122760772705
29,0.4275475,0.5524428,"('competent', 'incompetent')",0.42754751443862915,0.5524427890777588,0.12489527463912964
40,-0.39763823,-0.17281622,"('logical', 'illogical')",-0.3976382315158844,-0.1728162169456482,0.2248220145702362
14,-0.2636454,-0.33299232,"('honest', 'dishonest')",-0.2636454105377197,-0.3329923152923584,-0.06934690475463867
24,0.20274103,0.696949,"('generous', 'stingy')",0.20274102687835693,0.6969490051269531,0.4942079782485962
54,-0.1996947,-0.23893143,"('successful', 'unsuccessful')",-0.1996946930885315,-0.23893143236637115,-0.03923673927783966
17,0.19157018,0.4077698,"('tolerant', 'intolerant')",0.19157017767429352,0.4077697992324829,0.2161996215581894
22,-0.17139882,-0.17180812,"('amicable', 'hostile')",-0.1713988184928894,-0.171808123588562,-0.0004093050956726074
27,-0.16121757,-0.11061704,"('responsible', 'irresponsible')",-0.1612175703048706,-0.11061704158782959,0.050600528717041016
51,-0.14575505,0.13170159,"('powerful', 'powerless')",-0.14575505256652832,0.13170158863067627,0.2774566411972046
2,0.11638616,0.347607,"('likable', 'unlikable')",0.11638616025447845,0.34760698676109314,0.23122082650661469
6,-0.10048695,0.09928478,"('supportive', 'unsupportive')",-0.10048694908618927,0.09928478300571442,0.1997717320919037
43,-0.08452058,0.26561555,"('active', 'inactive')",-0.08452057838439941,0.2656155526638031,0.3501361310482025
32,0.06396982,-0.041558906,"('able', 'unable')",0.06396982073783875,-0.04155890643596649,-0.10552872717380524
21,0.063281655,-0.027181923,"('incorrupt', 'corrupt')",0.06328165531158447,-0.027181923389434814,-0.09046357870101929
31,0.045846432,0.08538717,"('intelligent', 'unintelligent')",0.04584643244743347,0.08538717031478882,0.03954073786735535
39,-0.026036263,0.02759391,"('wise', 'foolish')",-0.02603626251220703,0.027593910694122314,0.053630173206329346
10,-0.018057942,-0.23802954,"('hospitable', 'inhospitable')",-0.018057942390441895,-0.23802953958511353,-0.21997159719467163
