,Campbell_male,Campbell_female,tuple,Soup_male,Soup_female,average_male,average_female,female-male
50,-4.4237328,-4.6763973,"('rich', 'poor')",-6.0025296,-6.211963,-5.213130950927734,-5.444180488586426,-0.2310495376586914
3,4.199001,4.365211,"('liked', 'disliked')",5.385915,5.1761184,4.792457580566406,4.770664691925049,-0.021792888641357422
30,-3.7040315,-3.7083945,"('smart', 'stupid')",-4.614353,-4.6395893,-4.159192085266113,-4.173992156982422,-0.014800071716308594
26,2.3880253,2.2573216,"('reliable', 'unreliable')",2.8063452,2.6665483,2.5971851348876953,2.461935043334961,-0.13525009155273438
41,2.0598917,1.6639938,"('confident', 'shy')",2.1055746,1.6313716,2.082733154296875,1.6476826667785645,-0.43505048751831055
5,-1.7579359,-1.4905968,"('helpful', 'unhelpful')",-3.2812726,-3.1189055,-2.519604206085205,-2.30475115776062,0.21485304832458496
15,-1.7275131,-1.2372792,"('loyal', 'disloyal')",-2.1950793,-1.9102771,-1.9612962007522583,-1.5737781524658203,0.387518048286438
24,1.6420175,2.0209079,"('generous', 'stingy')",2.2639375,2.181653,1.9529774188995361,2.101280450820923,0.14830303192138672
57,1.5970962,1.4656333,"('conservative', 'liberal')",-0.3575465,-0.37615106,0.6197748184204102,0.5447410941123962,-0.07503372430801392
44,1.5631832,1.20369,"('active', 'inactive')",2.1309178,1.493166,1.847050428390503,1.3484280109405518,-0.49862241744995117
28,1.501582,1.3210464,"('unprejudiced', 'prejudiced')",2.5923462,2.596823,2.046964168548584,1.9589346647262573,-0.08802950382232666
1,-1.2817478,-1.3750157,"('friendly', 'unfriendly')",-1.2655532,-1.214118,-1.2736505270004272,-1.2945668697357178,-0.020916342735290527
34,1.2443302,1.3240514,"('rational', 'irrational')",1.3757683,1.5050865,1.310049295425415,1.4145689010620117,0.10451960563659668
9,1.1963229,1.1281149,"('nice', 'nasty')",0.83468103,0.7870035,1.0155019760131836,0.9575592279434204,-0.057942748069763184
7,1.1238393,1.3793752,"('polite', 'impolite')",-0.80706006,-0.6404008,0.1583895981311798,0.3694871962070465,0.2110975980758667
6,1.1177833,1.0700035,"('supportive', 'unsupportive')",0.45809603,0.2623036,0.7879396677017212,0.6661535501480103,-0.12178611755371094
38,-1.0238931,-0.9034182,"('discriminating', 'undiscriminating')",-0.65387356,-0.3155173,-0.8388833403587341,-0.6094677448272705,0.22941559553146362
21,1.000999,1.0864284,"('incorrupt', 'corrupt')",1.8613374,2.0383768,1.4311681985855103,1.562402606010437,0.13123440742492676
46,-0.9996515,-0.7313741,"('energetic', 'lethargic')",-0.62842494,-0.82910216,-0.8140382170677185,-0.780238151550293,0.03380006551742554
33,-0.9595157,-1.0181228,"('educated', 'uneducated')",-2.1522636,-1.9499562,-1.55588960647583,-1.484039545059204,0.07185006141662598
45,0.94750243,0.62432003,"('independent', 'dependent')",1.0822144,1.160898,1.014858365058899,0.8926090002059937,-0.12224936485290527
23,0.9406669,0.89019346,"('truthful', 'untruthful')",-0.26228952,-0.14568949,0.33918869495391846,0.3722519874572754,0.033063292503356934
36,-0.9371184,-1.1085618,"('capable', 'incapable')",-1.2257411,-1.1808386,-1.0814297199249268,-1.1447001695632935,-0.0632704496383667
27,-0.9348371,-0.91696364,"('responsible', 'irresponsible')",-1.6542833,-1.6265576,-1.294560194015503,-1.2717605829238892,0.02279961109161377
14,-0.927631,-0.89107007,"('honest', 'dishonest')",-1.8777872,-1.9507782,-1.4027091264724731,-1.420924186706543,-0.018215060234069824
42,0.9199126,1.0937295,"('secure', 'insecure')",0.2984395,0.22244209,0.6091760396957397,0.658085823059082,0.048909783363342285
8,0.9037268,1.082796,"('popular', 'unpopular')",0.3464545,0.3661412,0.6250906586647034,0.7244685888290405,0.09937793016433716
2,-0.7836107,-0.47375408,"('likable', 'unlikable')",-0.60688263,-0.4303187,-0.695246696472168,-0.45203638076782227,0.2432103157043457
49,0.75159585,0.35119498,"('motivated', 'unmotivated')",0.86142915,0.6322901,0.8065124750137329,0.4917425513267517,-0.3147699236869812
29,-0.73842955,-0.48258197,"('competent', 'incompetent')",-1.2885072,-1.2835722,-1.0134683847427368,-0.883077085018158,0.13039129972457886
55,-0.6947347,-0.39501122,"('conventional', 'unconventional')",-0.8796649,-0.57876563,-0.7871997952461243,-0.48688840866088867,0.3003113865852356
35,-0.6724918,-0.67482126,"('creative', 'uncreative')",0.19876584,-0.0021277368,-0.23686297237873077,-0.3384745121002197,-0.10161153972148895
53,-0.67223155,-0.42152345,"('influential', 'uninfluential')",-0.9403461,-0.87367487,-0.8062888383865356,-0.6475991606712341,0.1586896777153015
48,-0.648159,-0.56791615,"('dedicated', 'undedicated')",-1.0652428,-0.83807695,-0.8567008972167969,-0.702996551990509,0.15370434522628784
19,-0.63156664,-0.32650855,"('kind', 'unkind')",-2.7661648,-2.3325171,-1.6988656520843506,-1.3295128345489502,0.3693528175354004
52,-0.6043297,-0.4378617,"('superior', 'inferior')",-1.1646191,-0.93823534,-0.8844743967056274,-0.6880485415458679,0.19642585515975952
4,-0.59113985,-0.70365524,"('sensitive', 'insensitive')",-1.3251933,-1.3888804,-0.9581665992736816,-1.0462677478790283,-0.08810114860534668
22,0.583122,0.61775213,"('amicable', 'hostile')",1.5371364,1.6608063,1.060129165649414,1.1392792463302612,0.07915008068084717
16,0.579702,0.86796665,"('fair', 'unfair')",1.199627,1.3850884,0.8896645307540894,1.1265275478363037,0.23686301708221436
31,-0.5606167,-0.5495651,"('intelligent', 'unintelligent')",-1.036301,-1.0606152,-0.7984588146209717,-0.8050901293754578,-0.006631314754486084
12,0.5199995,0.4494645,"('trustworthy', 'untrustworthy')",0.38165462,0.40254837,0.45082706212997437,0.4260064363479614,-0.02482062578201294
32,0.48129222,0.26905456,"('able', 'unable')",-0.58741856,-0.6221662,-0.05306316912174225,-0.1765558272600174,-0.12349265813827515
11,0.46044937,0.084548384,"('moral', 'immoral')",-1.2133378,-1.2613567,-0.3764442205429077,-0.5884041786193848,-0.21195995807647705
25,-0.44189358,-0.14973396,"('forgiving', 'unforgiving')",-1.5497662,-1.308944,-0.9958298802375793,-0.7293390035629272,0.2664908766746521
40,0.44136155,0.68045825,"('logical', 'illogical')",-1.0761884,-0.8692797,-0.31741344928741455,-0.0944107174873352,0.22300273180007935
0,0.4394196,0.7835369,"('sociable', 'unsociable')",-1.5266235,-1.1281854,-0.543601930141449,-0.17232424020767212,0.37127768993377686
18,0.43052602,0.3631633,"('good', 'evil')",2.011297,2.0967832,1.2209115028381348,1.2299731969833374,0.009061694145202637
17,-0.4057038,-0.5270586,"('tolerant', 'intolerant')",-1.0345914,-1.1417311,-0.7201476097106934,-0.8343948721885681,-0.11424726247787476
