,Colgate-Palmolive_male,Colgate-Palmolive_female,tuple,average_male,average_female,female-male
47,1.5220001,1.5708686,"('ambitious', 'unambitious')",1.5220000743865967,1.5708686113357544,0.048868536949157715
42,1.4825218,1.5480819,"('secure', 'insecure')",1.4825217723846436,1.548081874847412,0.06556010246276855
4,1.433775,1.3813181,"('sensitive', 'insensitive')",1.4337749481201172,1.3813180923461914,-0.05245685577392578
43,-1.4237978,-1.3724326,"('active', 'inactive')",-1.423797845840454,-1.3724325895309448,0.05136525630950928
6,1.3925335,1.4016445,"('supportive', 'unsupportive')",1.392533540725708,1.4016444683074951,0.00911092758178711
30,1.3568773,1.2550529,"('smart', 'stupid')",1.356877326965332,1.255052924156189,-0.10182440280914307
25,1.3064605,1.505899,"('forgiving', 'unforgiving')",1.3064604997634888,1.5058989524841309,0.1994384527206421
19,1.2828062,1.3240135,"('kind', 'unkind')",1.282806158065796,1.3240134716033936,0.041207313537597656
55,-1.2191659,-0.9751959,"('conventional', 'unconventional')",-1.2191659212112427,-0.9751958847045898,0.24397003650665283
20,-1.1293161,-1.0742226,"('right', 'wrong')",-1.1293160915374756,-1.0742225646972656,0.05509352684020996
50,1.0981038,0.9777539,"('rich', 'poor')",1.0981037616729736,0.9777538776397705,-0.12034988403320312
2,1.0879995,1.3001547,"('likable', 'unlikable')",1.0879994630813599,1.300154685974121,0.21215522289276123
28,-1.0666181,-1.1422402,"('unprejudiced', 'prejudiced')",-1.0666180849075317,-1.1422401666641235,-0.0756220817565918
44,0.8788755,0.5022968,"('active', 'inactive')",0.8788754940032959,0.5022968053817749,-0.376578688621521
15,0.81833994,1.1385143,"('loyal', 'disloyal')",0.8183399438858032,1.1385142803192139,0.32017433643341064
34,-0.7829229,-0.6983437,"('rational', 'irrational')",-0.7829229235649109,-0.6983436942100525,0.0845792293548584
52,-0.73935884,-0.7234103,"('superior', 'inferior')",-0.7393588423728943,-0.7234103083610535,0.01594853401184082
16,-0.7043817,-0.69003904,"('fair', 'unfair')",-0.7043817043304443,-0.6900390386581421,0.014342665672302246
14,0.6532291,0.83806884,"('honest', 'dishonest')",0.6532291173934937,0.8380688428878784,0.18483972549438477
10,-0.64691544,-0.7803738,"('hospitable', 'inhospitable')",-0.6469154357910156,-0.7803738117218018,-0.13345837593078613
45,0.6052933,0.46970546,"('independent', 'dependent')",0.6052932739257812,0.4697054624557495,-0.13558781147003174
32,0.5529616,0.29901677,"('able', 'unable')",0.5529615879058838,0.2990167737007141,-0.2539448142051697
3,0.5486305,0.5208542,"('liked', 'disliked')",0.5486304759979248,0.5208541750907898,-0.02777630090713501
40,0.5056964,0.6400321,"('logical', 'illogical')",0.5056964159011841,0.6400321125984192,0.1343356966972351
56,0.42548585,0.51529056,"('conventional', 'unconventional')",0.42548584938049316,0.5152905583381653,0.08980470895767212
26,-0.40996483,-0.4589485,"('reliable', 'unreliable')",-0.40996482968330383,-0.4589484930038452,-0.04898366332054138
41,0.37324202,0.11690043,"('confident', 'shy')",0.37324202060699463,0.11690042912960052,-0.2563415914773941
48,0.2985526,0.29505223,"('dedicated', 'undedicated')",0.29855260252952576,0.2950522303581238,-0.0035003721714019775
51,0.27670127,0.2587723,"('powerful', 'powerless')",0.27670127153396606,0.2587723135948181,-0.01792895793914795
36,0.2646812,0.16246638,"('capable', 'incapable')",0.2646811902523041,0.1624663770198822,-0.10221481323242188
1,-0.25427854,-0.075733274,"('friendly', 'unfriendly')",-0.2542785406112671,-0.07573327422142029,0.1785452663898468
12,-0.13700941,0.03964752,"('trustworthy', 'untrustworthy')",-0.1370094120502472,0.03964751958847046,0.17665693163871765
54,0.11334491,0.087346435,"('successful', 'unsuccessful')",0.11334490776062012,0.08734643459320068,-0.025998473167419434
38,-0.108135924,-0.01721546,"('discriminating', 'undiscriminating')",-0.10813592374324799,-0.017215460538864136,0.09092046320438385
9,-0.1032349,-0.14596893,"('nice', 'nasty')",-0.1032349020242691,-0.14596892893314362,-0.04273402690887451
24,0.093211606,0.24750894,"('generous', 'stingy')",0.09321160614490509,0.2475089430809021,0.154297336935997
35,0.04479754,0.09384704,"('creative', 'uncreative')",0.044797539710998535,0.09384703636169434,0.0490494966506958
8,-0.0023277104,-0.14302653,"('popular', 'unpopular')",-0.0023277103900909424,-0.14302653074264526,-0.14069882035255432
