,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.0,-0.14173223491048592,-0.110120505875,-0.031611729035485925,Sociability
1,"('unfriendly', 'friendly')",0.00291,0.0,-0.0793596436061381,-0.04402986737500001,-0.035329776231138095,Sociability
2,"('unlikable', 'likable')",0.1244,0.0,0.0279316179028133,0.03804049574999999,-0.010108877847186695,Sociability
3,"('repellent', 'pleasant')",0.21984,0.0,0.02599543618925831,-0.026203373624999998,0.05219880981425831,Sociability
4,"('disliked', 'liked')",0.74211,0.0,-0.015610403836317139,0.004487002750000009,-0.020097406586317146,Sociability
5,"('distant', 'outgoing')",0.6411,0.0,-0.013370225831202048,-0.049267218375,0.035896992543797954,Sociability
6,"('distant', 'open')",0.95251,0.0,0.0018659549872122776,-0.033577646375000006,0.035443601362212286,Sociability
7,"('insensitive', 'sensitive')",0.72048,0.0,0.008983694117647056,-0.0028295154999999944,0.01181320961764705,Sociability
8,"('unaffectionate', 'affectionate')",0.01919,0.0,-0.0532835489769821,-0.068284930125,0.015001381148017905,Sociability
9,"('unaffectionate', 'caring')",0.73419,0.0,-0.00843297864450128,0.013751938624999998,-0.022184917269501277,Sociability
10,"('unsympathetic', 'sympathetic')",0.1174,0.0,-0.05381254066496163,0.015305557124999997,-0.06911809778996163,Sociability
11,"('unhelpful', 'helpful')",0.37202,0.0,-0.02487835677749361,0.029690392,-0.05456874877749361,Sociability
12,"('unsupportive', 'supportive')",0.03834,0.0,0.06232738823529412,0.052565701124999996,0.009761687110294126,Sociability
13,"('impolite', 'polite')",0.04388,0.0,-0.05893277404092072,-0.006756710249999997,-0.05217606379092072,Sociability
14,"('antisocial', 'social')",0.21722,0.0,-0.03723877289002558,-0.007223666875000001,-0.030015106015025578,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.0734746219948849,-0.11536079687499999,0.04188617488011509,Sociability
16,"('unpopular', 'popular')",0.27962,0.97586,0.021855693734015344,0.021789260124999998,6.643360901534626e-05,Sociability
17,"('nasty', 'nice')",0.03827,0.0,0.02875914066496164,0.005578512875000001,0.02318062778996164,Sociability
18,"('disagreeable', 'welcoming')",0.02741,0.0,0.03369404040920716,0.012248571500000003,0.02144546890920716,Sociability
19,"('inhospitable', 'hospitable')",0.52335,0.0,-0.013712259718670078,0.027300685749999998,-0.04101294546867008,Sociability
20,"('rough', 'thoughtful')",0.07151,0.0,0.03238677570332481,-0.045873501124999994,0.0782602768283248,Sociability
21,"('immoral', 'moral')",0.93563,0.0,-0.0023975873401534506,0.08986724325,-0.09226483059015346,Morality
22,"('untrustworthy', 'trustworthy')",0.33189,0.0,-0.023050040153452685,0.013092906125,-0.03614294627845269,Morality
23,"('insincere', 'sincere')",0.04123,0.0,-0.09303160652173913,-0.058089948125,-0.03494165839673913,Morality
24,"('dishonest', 'honest')",0.9275,0.0,-0.0022458523017902833,0.04852787975,-0.05077373205179028,Morality
