,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.0,-0.14267143964194373,-0.10967069175,-0.03300074789194374,Sociability
1,"('unfriendly', 'friendly')",0.00318,0.0,-0.0795207384910486,-0.038196468625,-0.0413242698660486,Sociability
2,"('unlikable', 'likable')",0.17518,0.0,0.024429127749360617,0.04545761125,-0.021028483500639385,Sociability
3,"('repellent', 'pleasant')",0.58628,0.0,0.011558353580562657,-0.03266356325,0.04422191683056266,Sociability
4,"('disliked', 'liked')",0.92172,0.0,-0.004599828005115092,0.02391347737500002,-0.028513305380115112,Sociability
5,"('distant', 'outgoing')",0.78738,0.0,-0.007830260741687977,-0.037031772000000004,0.029201511258312027,Sociability
6,"('distant', 'open')",0.83984,0.0,0.006370443478260867,-0.024163426499999998,0.030533869978260866,Sociability
7,"('insensitive', 'sensitive')",0.98658,0.00325,0.0004244265984654725,-0.006592873750000002,0.007017300348465475,Sociability
8,"('unaffectionate', 'affectionate')",0.01264,0.00653,-0.057003264066496154,-0.064194497625,0.007191233558503846,Sociability
9,"('unaffectionate', 'caring')",0.62635,0.0,-0.012184511636828646,0.015505100374999995,-0.02768961201182864,Sociability
10,"('unsympathetic', 'sympathetic')",0.09529,0.0,-0.05729595191815856,0.010574923500000005,-0.06787087541815856,Sociability
11,"('unhelpful', 'helpful')",0.45621,0.0,-0.02079721483375959,0.03638755225,-0.057184767083759594,Sociability
12,"('unsupportive', 'supportive')",0.02881,0.0,0.06529467404092072,0.050507939249999995,0.014786734790920728,Sociability
13,"('impolite', 'polite')",0.05595,0.0,-0.05581977595907928,-0.003228720500000003,-0.05259105545907928,Sociability
14,"('antisocial', 'social')",0.13508,0.0,-0.04522622941176471,-0.02110145075,-0.024124778661764712,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.07248577762148338,-0.107526129375,0.03504035175351662,Sociability
16,"('unpopular', 'popular')",0.40817,0.0,0.016477123017902814,0.026727600125000004,-0.01025047710709719,Sociability
17,"('nasty', 'nice')",0.01855,0.0,0.03241945754475704,0.0067078533749999995,0.025711604169757037,Sociability
18,"('disagreeable', 'welcoming')",0.01202,0.0,0.038092972634271104,0.012519502125,0.025573470509271105,Sociability
19,"('inhospitable', 'hospitable')",0.90408,0.0,0.002577845012787721,0.042197525875,-0.03961968086221228,Sociability
20,"('rough', 'thoughtful')",0.21289,0.0,0.022510918286445015,-0.062471651875000006,0.08498257016144502,Sociability
21,"('immoral', 'moral')",0.89983,0.0,-0.0037422533248081826,0.08989853187499999,-0.09364078519980817,Morality
22,"('untrustworthy', 'trustworthy')",0.20766,0.0,-0.0300443358056266,0.008077909000000001,-0.0381222448056266,Morality
23,"('insincere', 'sincere')",0.02115,0.0,-0.1050154746803069,-0.063621550375,-0.0413939243053069,Morality
24,"('dishonest', 'honest')",0.75757,0.0,-0.007619775831202045,0.04583143025,-0.053451206081202046,Morality
25,"('egoistic', 'altruistic')",0.92054,0.0,-0.001960409846547317,-0.0319190505,0.02995864065345268,Morality
26,"('hardhearted', 'benevolent')",9e-05,0.0,-0.0792097337595908,-0.029897762,-0.049311971759590796,Morality
27,"('hardhearted', 'softhearted')",0.8343,0.0,0.004414362915601024,-0.089741701375,0.09415606429060103,Morality
28,"('disloyal', 'loyal')",7e-05,0.0,-0.0822460584398977,-0.029299761375000007,-0.05294629706489769,Morality
29,"('unfair', 'fair')",0.0,0.0,-0.08515332058823528,-0.07562592174999999,-0.009527398838235293,Morality
30,"('intolerant', 'tolerant')",0.18562,0.0,-0.03798938120204604,0.011865102124999995,-0.049854483327046034,Morality
31,"('evil', 'good')",0.62218,0.00023,0.014617009462915602,0.027564114250000004,-0.012947104787084402,Morality
32,"('unkind', 'kind')",0.0216,0.0,-0.047530520588235294,0.0025070593750000036,-0.050037579963235296,Morality
33,"('wrong', 'right')",0.98542,0.0,-0.00034930115089514257,0.02716627075,-0.027515571900895142,Morality
34,"('mean', 'honorable')",0.06783,0.0,0.06620926483375959,0.11513626475000001,-0.048926999916240416,Morality
35,"('corrupt', 'incorrupt')",0.50158,0.0,0.021981734015345266,-0.007079617624999999,0.029061351640345266,Morality
36,"('hostile', 'amicable')",0.0364,0.00319,-0.0664775088235294,-0.05489741149999999,-0.011580097323529409,Morality
37,"('fake', 'genuine')",0.71094,0.0,0.00625298695652174,-0.013032444124999997,0.019285431081521736,Morality
38,"('untruthful', 'truthful')",0.28478,0.0,0.017895504219948847,0.030727812625000003,-0.012832308405051156,Morality
