,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.98872,-0.8973509218670077,-0.897307450875,-4.3470992007743625e-05,Sociability
1,"('unfriendly', 'friendly')",0.0,1e-05,0.22237211803069054,0.23657287325,-0.014200755219309469,Sociability
2,"('unlikable', 'likable')",0.0,0.0,-0.8394130574168799,-0.795861166625,-0.04355189079187993,Sociability
3,"('repellent', 'pleasant')",0.0,0.0,0.05878017033248081,0.14974673249999998,-0.09096656216751917,Sociability
4,"('disliked', 'liked')",0.0,0.0154,0.5181903491048594,0.5246132716249999,-0.006422922520140539,Sociability
5,"('distant', 'outgoing')",0.0,0.0,0.2763862074168798,0.214343586625,0.062042620791879804,Sociability
6,"('distant', 'open')",0.0,0.0,0.33583490358056267,0.30425812074999997,0.0315767828305627,Sociability
7,"('insensitive', 'sensitive')",0.0,0.0,-0.10684755038363172,-0.06910573449999999,-0.037741815883631735,Sociability
8,"('unaffectionate', 'affectionate')",0.0,0.01706,0.24452990485933504,0.23803801337500002,0.006491891484335016,Sociability
9,"('unaffectionate', 'caring')",0.0,0.00849,0.43893116598465476,0.43154277825000004,0.007388387734654722,Sociability
10,"('unsympathetic', 'sympathetic')",0.0,0.0,-0.7722219578005115,-0.709709525125,-0.06251243267551154,Sociability
11,"('unhelpful', 'helpful')",0.0,0.0,-0.42412014578005114,-0.35675193425,-0.06736821153005113,Sociability
12,"('unsupportive', 'supportive')",0.0,0.0,0.4672556212276215,0.3821137775,0.08514184372762151,Sociability
13,"('impolite', 'polite')",0.0,0.0,-0.36106519040920715,-0.26028306825,-0.10078212215920712,Sociability
14,"('antisocial', 'social')",0.0,0.89173,0.36525183746803075,0.365693916375,-0.00044207890696923435,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.2307709959079284,-0.248649924125,0.0178789282170716,Sociability
