,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.0,-0.13283249769820973,-0.10636637887500001,-0.02646611882320972,Sociability
1,"('unfriendly', 'friendly')",0.00305,0.0,-0.07921853708439898,-0.041600262125,-0.03761827495939898,Sociability
2,"('unlikable', 'likable')",0.18794,0.0,0.02414580025575447,0.047715748125000006,-0.023569947869245534,Sociability
3,"('repellent', 'pleasant')",0.56325,0.0,0.012332886061381073,-0.024961437000000003,0.03729432306138108,Sociability
4,"('disliked', 'liked')",0.70402,0.0,-0.017853234398976982,0.02237933562499999,-0.04023257002397697,Sociability
5,"('distant', 'outgoing')",0.54299,0.0,-0.017482701790281333,-0.03996227274999999,0.02247957095971866,Sociability
6,"('distant', 'open')",0.76143,0.0,-0.009516957928388749,-0.030302125875,0.020785167946611248,Sociability
7,"('insensitive', 'sensitive')",0.71742,0.04424,0.009222013043478262,0.004433285749999998,0.004788727293478264,Sociability
8,"('unaffectionate', 'affectionate')",0.01053,2e-05,-0.05752398401534527,-0.06867508862499999,0.011151104609654724,Sociability
9,"('unaffectionate', 'caring')",0.55589,0.0,-0.01439430409207161,0.014111089875,-0.028505393967071607,Sociability
10,"('unsympathetic', 'sympathetic')",0.15203,0.0,-0.04975118260869564,0.01333196375,-0.06308314635869564,Sociability
11,"('unhelpful', 'helpful')",0.45674,0.0,-0.02110204514066496,0.030820954250000004,-0.05192299939066496,Sociability
12,"('unsupportive', 'supportive')",0.07502,0.00128,0.05282900000000001,0.059831836374999996,-0.007002836374999988,Sociability
13,"('impolite', 'polite')",0.05569,0.0,-0.05642455780051151,-0.0040362078749999995,-0.052388349925511515,Sociability
14,"('antisocial', 'social')",0.16842,0.0,-0.04195593503836317,-0.01363428875,-0.028321646288363166,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.0705882716112532,-0.111467583125,0.04087931151374681,Sociability
16,"('unpopular', 'popular')",0.42225,0.0,0.01631742020460358,0.028926554625,-0.01260913442039642,Sociability
17,"('nasty', 'nice')",0.1626,0.0,0.019465133248081842,-0.0019148541249999983,0.02137998737308184,Sociability
18,"('disagreeable', 'welcoming')",0.17943,3e-05,0.02060026240409207,0.011615236,0.00898502640409207,Sociability
19,"('inhospitable', 'hospitable')",0.61787,0.0,-0.01070553196930946,0.043424092375,-0.05412962434430946,Sociability
20,"('rough', 'thoughtful')",0.22183,0.0,0.022484017902813302,-0.05908754787500001,0.08157156577781331,Sociability
21,"('immoral', 'moral')",0.9976,0.0,-9.049219948848809e-05,0.08417117837500002,-0.08426167057448851,Morality
22,"('untrustworthy', 'trustworthy')",0.19509,0.0,-0.031286073401534525,0.011035856,-0.04232192940153452,Morality
23,"('insincere', 'sincere')",0.05507,0.0,-0.08766867314578007,-0.05703110262499999,-0.03063757052078008,Morality
24,"('dishonest', 'honest')",0.99041,0.0,0.0002990411764705882,0.05329278087500001,-0.05299373969852942,Morality
25,"('egoistic', 'altruistic')",0.78724,0.0,-0.00536208925831202,-0.041703446250000005,0.03634135699168799,Morality
26,"('hardhearted', 'benevolent')",4e-05,0.0,-0.08448385166240409,-0.039018108125,-0.04546574353740409,Morality
27,"('hardhearted', 'softhearted')",0.72425,0.0,-0.00752750358056266,-0.08544146012500001,0.07791395654443735,Morality
28,"('disloyal', 'loyal')",0.00106,0.0,-0.06813592774936061,-0.03148893025,-0.036646997499360616,Morality
29,"('unfair', 'fair')",0.0,0.0,-0.08233920230179029,-0.072438488,-0.009900714301790292,Morality
30,"('intolerant', 'tolerant')",0.10943,0.0,-0.04650257953964194,0.0009360852499999987,-0.047438664789641934,Morality
31,"('evil', 'good')",0.86182,9e-05,0.005178709846547316,0.019154937624999997,-0.013976227778452682,Morality
32,"('unkind', 'kind')",0.0339,0.0,-0.04394526470588234,0.011804097125000003,-0.055749361830882346,Morality
33,"('wrong', 'right')",0.60368,0.0,-0.009859173785166242,0.028326277,-0.03818545078516624,Morality
34,"('mean', 'honorable')",0.06676,0.0,0.0670518115089514,0.11494187,-0.047890058491048604,Morality
35,"('corrupt', 'incorrupt')",0.74683,0.0,0.010655424168797955,-0.014356786625,0.025012210793797954,Morality
36,"('hostile', 'amicable')",0.01627,0.04979,-0.07736762787723786,-0.069630665125,-0.007736962752237855,Morality
37,"('fake', 'genuine')",0.32463,0.0,0.01683969820971867,-0.013535793499999999,0.03037549170971867,Morality
38,"('untruthful', 'truthful')",0.53842,0.0,0.010324351534526856,0.025755547375,-0.015431195840473144,Morality
39,"('exploitative', 'cooperative')",0.09567,0.0,0.03312942647058824,0.048050812375,-0.014921385904411763,Morality
40,"('stingy', 'generous')",0.50625,0.0,0.012893924040920714,-0.08232856375000001,0.09522248779092073,Morality
41,"('unforgiving', 'forgiving')",0.00829,0.0,-0.04473121700767263,-0.021629553749999995,-0.023101663257672635,Morality
42,"('unreliable', 'reliable')",0.30582,0.0174,0.034492060997442446,0.040241019499999996,-0.00574895850255755,Morality
43,"('irresponsible', 'responsible')",0.79996,0.0,0.007656950767263426,-0.011177601625,0.018834552392263428,Morality
44,"('prejudiced', 'unprejudiced')",0.44381,0.0,0.015653823273657285,-0.013449841624999999,0.029103664898657282,Morality
45,"('incompetent', 'competent')",0.02125,0.0,-0.06679484079283887,-0.012827980875,-0.05396685991783887,Ability
46,"('uncompetitive', 'competitive')",0.72689,0.0,-0.011073121994884912,0.019780170249999996,-0.03085329224488491,Ability
47,"('stupid', 'smart')",0.77821,0.0,0.00952768363171356,0.02616591925,-0.016638235618286437,Ability
48,"('unintelligent', 'intelligent')",0.06242,0.52025,-0.0520459384910486,-0.053661014124999996,0.0016150756339513989,Ability
49,"('unable', 'able')",0.05452,0.0,0.03570614795396419,0.05937610250000001,-0.023669954546035814,Ability
50,"('clumsy', 'skillful')",0.36513,0.0,0.017615270588235296,-0.0047277463749999995,0.022343016963235297,Ability
51,"('uneducated', 'educated')",0.0,0.0,-0.11447214143222509,-0.020834962250000002,-0.09363717918222508,Ability
52,"('irrational', 'rational')",9e-05,9e-05,-0.0889263479539642,-0.07703771225,-0.011888635703964201,Ability
53,"('uncreative', 'creative')",0.23527,0.5523,-0.023163302173913047,-0.024532085750000005,0.0013687835760869578,Ability
54,"('incapable', 'capable')",0.00661,0.0,-0.04806454092071612,0.064193802875,-0.11225834379571611,Ability
55,"('incompetent', 'clever')",0.22908,4e-05,-0.03894816150895141,-0.023568414500000003,-0.015379747008951408,Ability
56,"('impractical', 'practical')",0.97652,0.0,0.0009215687979539666,0.027306095625,-0.02638452682704603,Ability
57,"('unimaginative', 'imaginative')",0.00874,0.0,-0.0751538384910486,-0.021030493500000014,-0.054123344991048594,Ability
58,"('undiscriminating', 'discriminating')",0.00144,1e-05,-0.053077981202046036,-0.044397449874999995,-0.008680531327046041,Ability
59,"('foolish', 'wise')",0.97389,0.0,-0.000639623657289004,0.025889930874999995,-0.026529554532288998,Ability
60,"('inefficient', 'efficient')",0.98717,0.12958,0.0005883864450127879,0.006717137000000004,-0.006128750554987216,Ability
61,"('illogical', 'logical')",0.0,0.0,-0.09110047212276216,-0.07586487,-0.015235602122762162,Ability
62,"('incompetent', 'brilliant')",0.15216,0.86157,0.04210268746803069,0.04265736237500001,-0.0005546749069693171,Ability
63,"('unperceptive', 'insightful')",0.90381,0.0,-0.002823881457800513,0.009083735124999999,-0.011907616582800512,Ability
64,"('shy', 'confident')",0.94655,0.0,-0.003002514961636826,0.05841524775000002,-0.06141776271163684,Agency
65,"('insecure', 'secure')",0.00325,0.0,-0.0837263544757033,-0.061971341624999995,-0.021755012850703304,Agency
66,"('inactive', 'active')",0.79354,0.0,0.007234697058823532,-0.0278942645,0.035128961558823536,Agency
67,"('doubtful', 'determined')",0.76261,0.0,-0.005075162276214834,0.025628438499999996,-0.03070360077621483,Agency
68,"('dependent', 'independent')",0.07332,0.0,-0.02907495792838875,0.0054225882500000015,-0.03449754617838875,Agency
69,"('lazy', 'industrious')",0.05194,0.02687,0.05915791624040922,0.052150330374999984,0.007007585865409234,Agency
70,"('lethargic', 'energetic')",0.3519,0.0,-0.02836934066496164,-0.0757936325,0.04742429183503836,Agency
71,"('diffident', 'self-confident')",0.76156,1e-05,0.006882981585677748,0.015562938875000001,-0.008679957289322252,Agency
72,"('unambitious', 'ambitious')",0.95671,0.01796,0.0011234521739130455,0.0062743120000000015,-0.0051508598260869565,Agency
73,"('helpless', 'self-reliant')",0.0165,0.0,0.05687606125319693,0.042823362625,0.014052698628196927,Agency
74,"('undedicated', 'dedicated')",0.19902,0.0,-0.02500815191815857,-0.061434081249999994,0.036425929331841425,Agency
75,"('meek', 'impulsive')",0.19719,0.0,0.028112994884910484,0.044209714125,-0.016096719240089517,Agency
76,"('anxious', 'daring')",0.9422,0.0,-0.0017188452685421966,-0.076471735625,0.0747528903564578,Agency
77,"('unmotivated', 'motivated')",0.4922,0.0,0.013537759846547315,0.055181522499999996,-0.04164376265345268,Agency
78,"('nonresilient', 'resilient')",0.00081,0.0,0.06221139820971867,-0.017708098499999998,0.07991949670971867,Agency
79,"('wavering', 'unwavering')",0.0711,0.47175,-0.043578985805626594,-0.045547167250000006,0.0019681814443734125,Agency
80,"('dominated', 'dominating')",0.02321,0.0,0.05385019143222506,0.036216239750000004,0.017633951682225056,Agency
81,"('submissive', 'aggressive')",0.05696,0.0,-0.06042501227621483,0.0034959910000000012,-0.06392100327621483,Agency
82,"('poor', 'rich')",0.31775,0.0,-0.03967299667519181,0.006210178749999997,-0.045883175425191804,Status
83,"('powerless', 'powerful')",0.10845,0.0,-0.02597905409207161,-0.0009257183750000007,-0.025053335717071606,Status
84,"('inferior', 'superior')",0.11208,0.0,-0.024867861253196927,-0.0019089413749999995,-0.022958919878196926,Status
85,"('insignificant', 'prestigious')",0.64318,0.037,-0.01721637033248082,-0.009329364375,-0.00788700595748082,Status
86,"('uninfluential', 'influential')",1e-05,0.0,-0.11674723196930947,-0.041617056125,-0.07513017584430948,Status
87,"('unsuccessful', 'successful')",0.55196,0.0,-0.011137810358056267,0.048930211125000005,-0.060068021483056275,Status
88,"('low', 'eminent')",0.0,0.0,-0.07561017161125319,-0.008018517125000003,-0.06759165448625319,Status
