,Huntington_male,Huntington_female,tuple,Ingalls_male,Ingalls_female,Industries_male,Industries_female,average_male,average_female,female-male
54,0.87079144,0.5780271,"('smart', 'stupid')",0.34219313,-0.0707296,-0.37444204,-0.3042789,0.27951417366663617,0.06767286856969197,-0.2118413050969442
17,0.8246021,0.74304855,"('social', 'antisocial')",-0.041293383,0.016730547,-1.0756791,-0.6915154,-0.09745677312215169,0.022754569848378498,0.12021134297053018
84,-0.79870015,-0.7199079,"('self-confident', 'diffident')",-1.0502067,-1.1581603,-0.1927159,-0.15248793,-0.6805408795674642,-0.6768520673116049,0.003688812255859375
52,0.7571253,0.87251854,"('competitive', 'uncompetitive')",0.9219291,1.1449745,-1.150903,-1.1748133,0.17605050404866537,0.2808932463328044,0.104842742284139
42,-0.75571394,-0.7341346,"('amicable', 'hostile')",-1.1641302,-1.1720581,1.1616287,1.4051183,-0.25273847579956055,-0.16702481110890707,0.08571366469065347
55,-0.7085827,-0.6962625,"('intelligent', 'unintelligent')",1.2103448,1.3115757,-1.0451387,-0.89150274,-0.181125541528066,-0.09206318855285645,0.08906235297520956
103,0.703932,0.6465267,"('traditional', 'modern')",0.7839139,0.6119621,1.6303713,1.6730478,1.0394057432810466,0.9771788914998373,-0.06222685178120935
51,0.67635053,0.65822434,"('competent', 'incompetent')",0.38776156,0.5494941,-0.98987365,-0.91886973,0.024746139844258625,0.0962828795115153,0.07153673966725668
106,0.63608116,0.7375438,"('conventional', 'unconventional')",0.116872236,-0.16797602,-0.26508242,-0.041786678,0.162623663743337,0.1759270429611206,0.0133033792177836
68,-0.6251095,-0.81782115,"('clever', 'inept')",-1.3335081,-1.176189,-1.0558214,-1.329246,-1.0048130353291829,-1.107752005259196,-0.10293896993001317
90,0.6202197,0.45216548,"('motivated', 'unmotivated')",1.759292,1.7451081,1.1657165,0.7693604,1.181742827097575,0.988878091176351,-0.192864735921224
91,0.5728511,0.47633153,"('resilient', 'nonresilient')",-0.4412837,-0.53136337,-0.05526778,-0.07226187,0.025433212518692017,-0.04243123531341553,-0.06786444783210754
46,-0.57129854,-0.42097688,"('generous', 'stingy')",0.41047126,0.5213779,2.6133041,2.8105912,0.8174923261006674,0.9703307151794434,0.152838389078776
34,-0.5701375,-0.3601839,"('loyal', 'disloyal')",0.3546244,0.51686424,-1.9070129,-1.7102609,-0.7075087229410807,-0.5178601741790771,0.18964854876200354
31,-0.5676217,-0.69415843,"('altruistic', 'egoistic')",-1.2843175,-1.3976521,-0.53132087,-0.46518314,-0.7944200038909912,-0.8523313204447428,-0.05791131655375159
23,-0.5547833,-0.49418193,"('hospitable', 'inhospitable')",-0.12226206,-0.31362367,0.7606435,0.696142,0.027866045633951824,-0.03722119331359863,-0.06508723894755046
39,-0.5516951,-0.48649526,"('right', 'wrong')",-0.7374497,-0.67395455,0.036437243,0.39706498,-0.4175691604614258,-0.2544615864753723,0.16310757398605347
67,-0.54129994,-0.47786173,"('discriminating', 'undiscriminating')",-0.45546937,-0.46878707,-0.9674199,-0.882819,-0.6547297636667887,-0.6098225911458334,0.04490717252095533
29,0.5351734,0.5093831,"('honest', 'immoral')",0.6745888,0.7189025,-0.7626641,-0.94790024,0.14903271198272705,0.09346177180608113,-0.05557094017664592
18,0.5240719,0.6934986,"('social', 'asocial')",0.9646605,1.2770762,-0.32753846,-0.567352,0.3870646158854167,0.4677409331003825,0.08067631721496582
20,-0.51915115,-0.5258256,"('popular', 'unpopular')",-0.09729564,-0.2967166,-0.86445063,-0.45818216,-0.4936324755350749,-0.42690809567769367,0.06672437985738122
25,0.51521754,0.46501088,"('moral', 'immoral')",2.3999429,2.3115,-0.84062505,-1.1095269,0.6915117899576823,0.5556613604227701,-0.1358504295349121
22,-0.51048064,-0.5383394,"('welcoming', 'disagreeable')",0.9543513,0.8403595,1.4952633,1.4953684,0.6463780005772909,0.5991295178731283,-0.0472484827041626
58,-0.4684391,-0.25613272,"('able', 'clumsy')",0.48449302,0.84268457,-1.9521034,-1.8613001,-0.6453498204549154,-0.4249161084493001,0.2204337120056153
14,0.46046966,0.43394762,"('supportive', 'unsupportive')",0.9421635,1.15797,0.34528533,0.38603333,0.5826394955317179,0.6593169371287028,0.07667744159698486
96,0.44811627,0.46374,"('powerful', 'powerless')",-0.18768358,-0.30117467,-0.6800233,-0.51964897,-0.13986354072888693,-0.11902788281440735,0.020835657914479583
37,0.44162774,0.23264849,"('good', 'evil')",-0.5445768,-0.74080974,2.3000412,2.4178128,0.7323640187581381,0.636550505956014,-0.09581351280212402
8,-0.43300048,-0.44637042,"('open', 'distant')",-1.4728894,-1.7151743,1.2444382,1.248765,-0.2204838991165161,-0.3042599360148112,-0.0837760368982951
26,0.42851081,0.4079532,"('trustworthy', 'untrustworthy')",0.7983195,1.039087,1.7579441,1.2797976,0.9949248631795248,0.9089459578196207,-0.08597890535990405
73,0.4172516,0.1992915,"('brilliant', 'incompetent')",1.2227364,1.255427,-1.7920067,-1.9732395,-0.05067292849222819,-0.17284035682678223,-0.12216742833455405
36,-0.41336596,-0.24056655,"('tolerant', 'intolerant')",0.89946765,1.0028108,-1.586382,-1.8531464,-0.3667600949605306,-0.36363403002421063,0.00312606493631995
74,-0.4117097,-0.24152356,"('insightful', 'unperceptive')",0.7599608,0.8704637,-1.3865473,-1.5464296,-0.3460987408955892,-0.30582982301712036,0.04026891787846881
35,0.41120017,0.4174574,"('fair', 'unfair')",-0.08002103,0.12902021,1.2547374,1.2756987,0.5286388397216797,0.6073920726776123,0.07875323295593262
60,0.40840545,0.9127871,"('educated', 'uneducated')",1.6686261,1.6094537,-1.2228687,-0.9266211,0.28472097714742023,0.5318731864293417,0.24715220928192144
81,0.4073949,0.25616914,"('industrious', 'lazy')",-1.6404827,-2.1171978,1.0633814,1.2536756,-0.05656878153483073,-0.20245103041330972,-0.145882248878479
5,0.39433613,0.34376603,"('pleasant', 'repellent')",1.7162721,1.9229068,-0.36048523,-0.51941735,0.5833743810653687,0.5824185212453207,-0.0009558598200479773
64,0.36934516,0.3223228,"('clever', 'incompetent')",0.96310383,1.1214939,-0.8207467,-0.9758865,0.17056741317113241,0.15597671270370483,-0.01459070046742758
101,-0.36514974,-0.42411205,"('successful', 'unsuccessful')",-0.56049776,-0.65137243,-2.3332589,-2.074913,-1.086302121480306,-1.0501325130462646,0.03616960843404127
0,0.35749143,0.6823927,"('sociable', 'unsociable')",1.1672695,1.2080917,-0.8576757,-0.61358196,0.22236176331837973,0.42563414573669434,0.2032723824183146
2,0.34798327,0.47705194,"('friendly', 'unfriendly')",1.9101207,2.1832151,-0.7152992,-0.8390628,0.5142683188120524,0.6070681015650431,0.09279978275299072
88,-0.3473205,-0.4788386,"('impulsive', 'meek')",-0.86975026,-0.71372783,0.9891247,0.89320624,-0.07598203420639038,-0.09978671868642171,-0.023804684480031327
79,0.33795545,0.48460716,"('determined', 'doubtful')",0.62271386,0.5870751,-0.28061548,-0.041373774,0.22668461004892984,0.34343616167704266,0.11675155162811282
13,-0.32384178,-0.112877995,"('helpful', 'unhelpful')",0.8082037,1.2143135,-3.9152627,-4.050238,-1.1436336040496826,-0.9829341570536295,0.1606994469960531
44,-0.32260153,-0.25887597,"('truthful', 'untruthful')",0.13399582,0.25764465,-1.598732,-1.5382339,-0.5957792202631632,-0.5131550629933676,0.08262415726979566
110,0.32121545,0.15867004,"('narrow-minded', 'open-minded')",-1.103302,-0.9559551,0.511781,0.44586995,-0.09010185798009236,-0.11713837583859761,-0.02703651785850525
87,-0.29914147,-0.26171342,"('dedicated', 'undedicated')",0.19721913,0.23302326,-1.325762,-1.2611387,-0.4758947690327962,-0.42994292577107746,0.04595184326171875
19,0.29025662,0.36436492,"('funny', 'boring')",-1.2018355,-1.1523399,-0.103797734,-0.10697991,-0.3384588559468587,-0.2983183066050212,0.04014054934183753
63,-0.26661748,-0.29567713,"('capable', 'incapable')",-0.7856827,-0.68254334,-0.6796694,-0.76317525,-0.5773231983184814,-0.5804652372996012,-0.0031420389811197547
102,-0.26100296,-0.18978664,"('eminent', 'low')",0.39103603,0.31613883,-2.304153,-2.0748534,-0.7247066497802734,-0.6495004097620646,0.07520624001820886
72,-0.24812977,-0.08485603,"('logical', 'illogical')",0.39065367,0.4049374,-0.70410085,-0.4795962,-0.18719232082366943,-0.05317161480585734,0.1340207060178121
69,0.20221025,0.3523388,"('wise', 'foolish')",-0.8655971,-0.70315135,-0.0021454096,0.1698608,-0.22184409697850546,-0.06031725307305654,0.1615268439054489
7,0.19622445,0.2049517,"('outgoing', 'distant')",-1.2310013,-1.5617785,1.3532538,1.213749,0.10615901152292888,-0.047692577044169106,-0.153851588567098
61,-0.19403377,-0.041863963,"('rational', 'irrational')",0.2986369,0.22012818,0.74401695,1.1195362,0.28287335236867267,0.43260014057159424,0.14972678820292157
80,0.17894995,0.22171074,"('independent', 'dependent')",0.70333844,0.604126,1.1404629,0.91732603,0.6742504437764486,0.5810542503992716,-0.093196193377177
49,0.17844921,0.17565215,"('responsible', 'irresponsible')",0.7954233,1.0145167,-1.4067963,-1.6969138,-0.14430793126424155,-0.16891499360402426,-0.024607062339782715
92,-0.1648719,-0.066079944,"('unwavering', 'wavering')",-1.4830738,-1.4769883,0.04319769,0.12580726,-0.5349160035451254,-0.472420334815979,0.06249566872914636
45,-0.16264085,-0.31688905,"('cooperative', 'exploitative')",0.4793374,0.47028843,0.7344775,0.25693431,0.35039134820302326,0.13677789767583212,-0.21361345052719113
85,-0.13305403,-0.31248578,"('ambitious', 'unambitious')",1.2288381,1.4641904,-0.97314054,-0.92468727,0.040881176789601646,0.07567242781321208,0.034791251023610435
70,-0.12773837,-0.011244208,"('wise', 'unwise')",0.46282786,0.7274445,0.5662024,0.5617062,0.30043063561121625,0.42596884568532306,0.12553821007410682
83,0.122556776,0.26145414,"('energetic', 'lethargic')",0.43380177,0.72566897,-0.38155597,-0.58709824,0.05826753377914429,0.13334163029988608,0.07507409652074179
57,-0.112418205,-0.15498088,"('able', 'unable')",0.25647375,0.28208607,-0.07975054,-0.498575,0.021435002485911053,-0.12382326523462932,-0.14525826772054037
97,-0.11157866,0.057665616,"('superior', 'inferior')",-0.37003872,-0.5347656,-0.19103295,-0.20487249,-0.22421677907307944,-0.22732416788736978,-0.003107388814290346
38,-0.0991143,0.08784166,"('kind', 'unkind')",0.15191382,0.49468192,-2.329781,-2.1823597,-0.7589938640594482,-0.5332787036895752,0.22571516036987305
4,-0.08499552,-0.30515718,"('likable', 'unlikable')",-0.14622968,-0.28604755,-0.5230938,-0.68878573,-0.2514396707216899,-0.42666347821553546,-0.17522380749384558
77,0.069012284,0.16240698,"('active', 'inactive')",-0.7465857,-0.9855229,0.2698992,0.6538883,-0.13589141766230264,-0.056409219900767006,0.07948219776153564
82,0.054490805,-0.14718515,"('industrious', 'meek')",-1.2016855,-1.5868325,-0.48672792,-0.07955508,-0.5446408987045288,-0.6045242150624593,-0.05988331635793054
43,0.044060618,0.17599514,"('genuine', 'fake')",-0.020268321,0.044761032,-0.9661486,-0.96294767,-0.3141187826792399,-0.2473971645037333,0.06672161817550662
21,0.03268987,-0.06478906,"('nice', 'nasty')",0.4162891,0.25406778,0.66968817,0.4916951,0.37288904190063477,0.22699127594629923,-0.14589776595433554
100,0.026013598,0.32900402,"('influential', 'uninfluential')",1.0443699,1.2525666,-1.4865855,-1.1130556,-0.13873398303985596,0.15617167949676514,0.2949056625366211
41,-0.0052096844,0.0993613,"('incorrupt', 'corrupt')",-1.617073,-1.707832,1.5355406,1.8410857,-0.02891405423482259,0.07753833134969075,0.10645238558451334
