,Edison_male,Edison_female,tuple,International_male,International_female,average_male,average_female,female-male
75,4.726719,5.1085143,"('confident', 'shy')",4.4129763,4.6069536,4.569847583770752,4.857733726501465,0.2878861427307129
32,-3.4737678,-3.3402922,"('benevolent', 'hardhearted')",-1.9611683,-1.8494701,-2.717468023300171,-2.594881057739258,0.12258696556091309
1,-2.9889646,-2.4146578,"('friendly', 'unfriendly')",-1.1255764,-1.0788525,-2.0572705268859863,-1.7467551231384277,0.3105154037475586
95,-2.7634034,-3.0393043,"('rich', 'poor')",-3.2731223,-3.2933433,-3.0182628631591797,-3.166323661804199,-0.14806079864501953
10,-2.6014924,-2.210648,"('affectionate', 'unaffectionate')",-0.20973197,-0.30440617,-1.4056122303009033,-1.2575271129608154,0.1480851173400879
53,-2.5891745,-3.0023823,"('smart', 'stupid')",-2.8855224,-2.967436,-2.7373485565185547,-2.9849090576171875,-0.2475605010986328
11,-2.3792624,-2.0795527,"('caring', 'unaffectionate')",-1.3934163,-1.3194525,-1.8863394260406494,-1.6995025873184204,0.186836838722229
27,-2.3232613,-2.7959065,"('sincere', 'insincere')",-4.67974,-4.495806,-3.5015006065368652,-3.6458563804626465,-0.14435577392578125
40,-2.271268,-2.8342795,"('honorable', 'mean')",-3.5743296,-3.7060323,-2.9227986335754395,-3.270155906677246,-0.34735727310180664
48,2.16378,2.5473878,"('reliable', 'unreliable')",0.8652761,0.8853814,1.5145280361175537,1.7163846492767334,0.2018566131591797
103,2.1277149,2.0133307,"('traditional', 'modern')",1.0115128,1.1095326,1.5696138143539429,1.561431646347046,-0.008182168006896973
90,2.1179652,2.0889626,"('motivated', 'unmotivated')",0.106437355,0.17302895,1.1122013330459595,1.130995750427246,0.01879441738128662
50,2.0584998,1.8661723,"('unprejudiced', 'prejudiced')",1.0950942,0.84423494,1.5767970085144043,1.355203628540039,-0.22159337997436523
99,-1.9772073,-1.4852767,"('prestigious', 'insignificant')",-0.7292119,-1.0639325,-1.3532096147537231,-1.2746045589447021,0.078605055809021
107,1.9041872,1.9251076,"('conventional', 'modern')",1.7484398,2.117013,1.8263134956359863,2.0210602283477783,0.194746732711792
6,1.8309335,2.612736,"('liked', 'disliked')",3.815958,3.7379563,2.8234457969665527,3.1753461360931396,0.3519003391265869
100,-1.7206895,-1.2149124,"('influential', 'uninfluential')",-0.82501674,-0.46806818,-1.272853136062622,-0.8414902687072754,0.4313628673553467
15,1.6900337,1.4555931,"('polite', 'impolite')",-0.56793356,-0.093961895,0.5610500574111938,0.680815577507019,0.1197655200958252
76,1.678869,1.2788588,"('secure', 'insecure')",-1.1052368,-0.76828873,0.2868161201477051,0.25528502464294434,-0.03153109550476074
102,-1.6492261,-1.3205632,"('eminent', 'low')",-1.8707274,-1.5728991,-1.7599767446517944,-1.4467310905456543,0.31324565410614014
19,-1.6459284,-1.33253,"('funny', 'boring')",-0.052633524,0.0795832,-0.8492809534072876,-0.6264734268188477,0.22280752658843994
42,-1.6346579,-1.0484158,"('amicable', 'hostile')",0.34724063,0.20905173,-0.6437085866928101,-0.41968202590942383,0.22402656078338623
26,1.6146781,1.4912248,"('trustworthy', 'untrustworthy')",-0.26996118,-0.11237903,0.672358512878418,0.6894228458404541,0.017064332962036133
5,1.5992744,1.3956645,"('pleasant', 'repellent')",-0.11495739,-0.03350295,0.7421585321426392,0.6810807585716248,-0.061077773571014404
71,1.5697609,1.0937064,"('efficient', 'inefficient')",-1.0418648,-0.70072407,0.26394808292388916,0.19649115204811096,-0.0674569308757782
62,-1.5564091,-1.173743,"('creative', 'uncreative')",-0.098593056,-0.18771952,-0.8275010585784912,-0.6807312965393066,0.14676976203918457
16,1.5171115,1.3423562,"('social', 'antisocial')",-0.59562755,-0.26417544,0.4607419967651367,0.5390903949737549,0.07834839820861816
31,-1.4992335,-1.3021637,"('altruistic', 'egoistic')",0.18531752,0.2359178,-0.6569579839706421,-0.5331229567527771,0.12383502721786499
