,KeyCorp_male,KeyCorp_female,tuple,average_male,average_female,female-male
7,-1.4882876,-1.4448184,"('outgoing', 'distant')",-1.4882875680923462,-1.444818377494812,0.04346919059753418
80,1.4673133,1.2275922,"('independent', 'dependent')",1.467313289642334,1.2275922298431396,-0.23972105979919434
4,-1.4457905,-1.7631224,"('likable', 'unlikable')",-1.4457905292510986,-1.7631224393844604,-0.3173319101333618
19,-1.4440732,-1.2456746,"('funny', 'boring')",-1.44407320022583,-1.2456746101379395,0.19839859008789062
71,1.4388006,1.0882314,"('efficient', 'inefficient')",1.438800573348999,1.0882314443588257,-0.35056912899017334
2,1.4061606,1.122683,"('friendly', 'unfriendly')",1.406160593032837,1.122683048248291,-0.2834775447845459
62,-1.3507067,-1.3333948,"('creative', 'uncreative')",-1.350706696510315,-1.3333947658538818,0.017311930656433105
8,-1.3430516,-1.3022388,"('open', 'distant')",-1.343051552772522,-1.3022388219833374,0.04081273078918457
84,-1.3358376,-1.2462368,"('self-confident', 'diffident')",-1.3358376026153564,-1.246236801147461,0.08960080146789551
16,1.3037256,1.1935036,"('social', 'antisocial')",1.3037256002426147,1.1935036182403564,-0.1102219820022583
98,-1.3019077,-1.3021932,"('prestigious', 'insignificant')",-1.3019076585769653,-1.3021931648254395,-0.0002855062484741211
63,-1.2961509,-1.3994303,"('capable', 'incapable')",-1.2961509227752686,-1.399430274963379,-0.10327935218811035
12,1.2867646,1.0170015,"('sympathetic', 'unsympathetic')",1.2867646217346191,1.0170015096664429,-0.26976311206817627
0,1.2831401,1.2126737,"('sociable', 'unsociable')",1.2831400632858276,1.2126736640930176,-0.07046639919281006
69,-1.2698171,-1.2609142,"('wise', 'foolish')",-1.2698171138763428,-1.2609142065048218,0.008902907371520996
31,-1.2261479,-1.0479637,"('altruistic', 'egoistic')",-1.2261478900909424,-1.0479637384414673,0.1781841516494751
33,-1.1552596,-1.1623336,"('softhearted', 'hardhearted')",-1.155259609222412,-1.162333607673645,-0.00707399845123291
106,1.1408651,1.1977477,"('conventional', 'unconventional')",1.1408650875091553,1.1977477073669434,0.056882619857788086
42,-1.1010792,-0.8352526,"('amicable', 'hostile')",-1.1010792255401611,-0.835252583026886,0.26582664251327515
77,-1.0946712,-0.83694476,"('active', 'inactive')",-1.0946712493896484,-0.8369447588920593,0.2577264904975891
39,-1.0124578,-0.93728566,"('right', 'wrong')",-1.0124578475952148,-0.9372856616973877,0.07517218589782715
82,-0.99322593,-0.6504135,"('industrious', 'meek')",-0.9932259321212769,-0.6504135131835938,0.3428124189376831
88,-0.9693906,-0.7519243,"('impulsive', 'meek')",-0.9693905711174011,-0.7519242763519287,0.2174662947654724
5,0.91233146,0.71936977,"('pleasant', 'repellent')",0.9123314619064331,0.7193697690963745,-0.1929616928100586
64,0.87197244,0.6426796,"('clever', 'incompetent')",0.8719724416732788,0.6426795721054077,-0.2292928695678711
92,-0.86639965,-0.6637687,"('unwavering', 'wavering')",-0.8663996458053589,-0.6637687087059021,0.2026309370994568
93,0.8544396,0.846211,"('dominating', 'dominated')",0.8544396162033081,0.8462110161781311,-0.008228600025177002
13,-0.84099275,-1.1251845,"('helpful', 'unhelpful')",-0.8409927487373352,-1.1251845359802246,-0.2841917872428894
48,0.82168335,0.65841484,"('reliable', 'unreliable')",0.8216833472251892,0.6584148406982422,-0.16326850652694702
21,0.7962779,0.8425724,"('nice', 'nasty')",0.7962778806686401,0.8425723910331726,0.04629451036453247
52,0.7945462,0.7288966,"('competitive', 'uncompetitive')",0.7945461869239807,0.7288966178894043,-0.06564956903457642
29,0.71382695,0.4508403,"('honest', 'immoral')",0.7138269543647766,0.4508402943611145,-0.2629866600036621
81,-0.7019061,-0.6216731,"('industrious', 'lazy')",-0.7019060850143433,-0.6216731071472168,0.08023297786712646
66,0.6885998,0.87296855,"('imaginative', 'unimaginative')",0.6885998249053955,0.8729685544967651,0.18436872959136963
3,0.6749818,0.49700996,"('likable', 'unlikable')",0.6749817728996277,0.4970099627971649,-0.17797181010246277
90,0.6639828,0.59646004,"('motivated', 'unmotivated')",0.6639828085899353,0.5964600443840027,-0.06752276420593262
28,-0.6571409,-0.80358,"('honest', 'dishonest')",-0.6571409106254578,-0.8035799860954285,-0.1464390754699707
26,0.6149442,0.5494653,"('trustworthy', 'untrustworthy')",0.6149442195892334,0.5494652986526489,-0.06547892093658447
67,-0.612878,-0.67106545,"('discriminating', 'undiscriminating')",-0.6128780245780945,-0.6710654497146606,-0.05818742513656616
79,0.5970142,0.49358463,"('determined', 'doubtful')",0.5970141887664795,0.49358463287353516,-0.10342955589294434
105,-0.5931067,-0.499812,"('conventional', 'modern')",-0.5931066870689392,-0.4998120069503784,0.09329468011856079
104,-0.583548,-0.37620923,"('conventional', 'unconventional')",-0.5835480093955994,-0.37620922923088074,0.20733878016471863
51,0.5796592,0.5309191,"('competent', 'incompetent')",0.5796592235565186,0.530919075012207,-0.04874014854431152
41,-0.57824755,-0.29272246,"('incorrupt', 'corrupt')",-0.5782475471496582,-0.2927224636077881,0.2855250835418701
34,-0.5668788,-0.43233776,"('loyal', 'disloyal')",-0.5668787956237793,-0.43233776092529297,0.13454103469848633
23,-0.5221892,-0.60361373,"('hospitable', 'inhospitable')",-0.522189199924469,-0.6036137342453003,-0.0814245343208313
44,-0.4915495,-0.6498869,"('truthful', 'untruthful')",-0.4915494918823242,-0.6498869061470032,-0.15833741426467896
89,0.4860016,0.360085,"('daring', 'anxious')",0.4860016107559204,0.36008501052856445,-0.12591660022735596
50,0.4791342,0.4529554,"('unprejudiced', 'prejudiced')",0.479134202003479,0.4529553949832916,-0.026178807020187378
100,0.47823012,0.50755066,"('influential', 'uninfluential')",0.4782301187515259,0.5075506567955017,0.02932053804397583
59,-0.47643316,-0.5680953,"('skillful', 'clumsy')",-0.4764331579208374,-0.568095326423645,-0.09166216850280762
55,0.47330302,0.4538518,"('intelligent', 'unintelligent')",0.47330302000045776,0.4538517892360687,-0.019451230764389038
36,0.4491458,0.23584092,"('tolerant', 'intolerant')",0.4491457939147949,0.23584091663360596,-0.21330487728118896
38,-0.44151896,-0.5745729,"('kind', 'unkind')",-0.44151896238327026,-0.5745729207992554,-0.1330539584159851
96,-0.43351445,-0.40560117,"('powerful', 'powerless')",-0.43351444602012634,-0.4056011736392975,0.027913272380828857
58,0.42099985,0.2172043,"('able', 'clumsy')",0.4209998548030853,0.21720430254936218,-0.20379555225372314
102,-0.41891962,-0.59312105,"('eminent', 'low')",-0.4189196228981018,-0.5931210517883301,-0.17420142889022827
86,0.40217382,0.3052693,"('self-reliant', 'helpless')",0.40217381715774536,0.3052693009376526,-0.09690451622009277
56,0.3995455,0.39717996,"('intelligent', 'dumb')",0.39954549074172974,0.3971799612045288,-0.0023655295372009277
65,0.3977515,0.20495404,"('practical', 'impractical')",0.39775151014328003,0.20495404303073883,-0.1927974671125412
72,0.3857476,0.25282016,"('logical', 'illogical')",0.38574761152267456,0.2528201639652252,-0.13292744755744934
24,0.3703292,0.2911797,"('thoughtful', 'rough')",0.37032920122146606,0.29117968678474426,-0.0791495144367218
30,0.35233516,0.17560208,"('honest', 'dishonest')",0.3523351550102234,0.17560207843780518,-0.1767330765724182
101,-0.3170883,-0.3942294,"('successful', 'unsuccessful')",-0.3170883059501648,-0.3942294120788574,-0.07714110612869263
37,-0.31543043,-0.08077881,"('good', 'evil')",-0.3154304325580597,-0.0807788074016571,0.2346516251564026
46,0.29877654,0.5006925,"('generous', 'stingy')",0.2987765371799469,0.5006924867630005,0.2019159495830536
97,-0.28488258,-0.22473787,"('superior', 'inferior')",-0.2848825752735138,-0.22473786771297455,0.060144707560539246
18,0.27783108,0.19480509,"('social', 'asocial')",0.2778310775756836,0.1948050856590271,-0.0830259919166565
57,0.23996404,0.02524101,"('able', 'unable')",0.23996403813362122,0.025241009891033173,-0.21472302824258804
78,-0.22978732,-0.20643853,"('active', 'inactive')",-0.22978731989860535,-0.20643852651119232,0.023348793387413025
61,-0.22360915,-0.18975398,"('rational', 'irrational')",-0.22360914945602417,-0.18975397944450378,0.033855170011520386
74,0.21825045,0.07267138,"('insightful', 'unperceptive')",0.21825045347213745,0.07267138361930847,-0.14557906985282898
54,0.20367363,-0.052321434,"('smart', 'stupid')",0.20367363095283508,-0.052321434020996094,-0.2559950649738312
91,0.1990253,0.15201415,"('resilient', 'nonresilient')",0.19902530312538147,0.15201415121555328,-0.047011151909828186
49,0.1676091,-0.04289037,"('responsible', 'irresponsible')",0.1676090955734253,-0.04289036989212036,-0.21049946546554565
17,0.16377866,0.2882334,"('social', 'antisocial')",0.1637786626815796,0.2882333993911743,0.12445473670959473
70,-0.14270166,-0.13087785,"('wise', 'unwise')",-0.142701655626297,-0.13087785243988037,0.011823803186416626
9,-0.13964349,-0.27828228,"('sensitive', 'insensitive')",-0.13964349031448364,-0.2782822847366333,-0.13863879442214966
73,-0.13427064,-0.4418645,"('brilliant', 'incompetent')",-0.13427063822746277,-0.4418644905090332,-0.30759385228157043
35,0.100251436,0.2826351,"('fair', 'unfair')",0.10025143623352051,0.2826350927352905,0.18238365650177002
45,0.08420515,-0.10133523,"('cooperative', 'exploitative')",0.08420515060424805,-0.10133522748947144,-0.18554037809371948
87,0.07890865,-0.1383844,"('dedicated', 'undedicated')",0.07890865206718445,-0.1383844017982483,-0.21729305386543274
68,0.07876134,-0.20484532,"('clever', 'inept')",0.07876133918762207,-0.20484532415866852,-0.2836066633462906
20,-0.07141495,-0.15709959,"('popular', 'unpopular')",-0.07141494750976562,-0.15709958970546722,-0.0856846421957016
83,0.0478746,0.055642113,"('energetic', 'lethargic')",0.04787459969520569,0.05564211308956146,0.007767513394355774
14,0.047366053,0.0037662163,"('supportive', 'unsupportive')",0.047366052865982056,0.0037662163376808167,-0.04359983652830124
110,0.04422334,0.13388085,"('narrow-minded', 'open-minded')",0.04422333836555481,0.1338808536529541,0.08965751528739929
47,-0.04411879,0.010111406,"('forgiving', 'unforgiving')",-0.044118791818618774,0.010111406445503235,0.05423019826412201
22,-0.029295951,-0.11833111,"('welcoming', 'disagreeable')",-0.02929595112800598,-0.11833111196756363,-0.08903516083955765
43,0.026053637,0.035366595,"('genuine', 'fake')",0.026053637266159058,0.035366594791412354,0.009312957525253296
85,0.017026197,-0.015507057,"('ambitious', 'unambitious')",0.017026197165250778,-0.015507057309150696,-0.032533254474401474
