,UDR_male,UDR_female,tuple,average_male,average_female,female-male
75,3.5731204,3.5953963,"('confident', 'shy')",3.573120355606079,3.5953962802886963,0.022275924682617188
27,-2.6491418,-2.477029,"('sincere', 'insincere')",-2.649141788482666,-2.4770290851593018,0.17211270332336426
95,-2.4111502,-2.4693856,"('rich', 'poor')",-2.4111502170562744,-2.4693856239318848,-0.05823540687561035
6,2.183713,2.3330534,"('liked', 'disliked')",2.183712959289551,2.3330533504486084,0.14934039115905762
78,2.169269,1.8235984,"('active', 'inactive')",2.16926908493042,1.8235983848571777,-0.3456707000732422
53,-1.7349641,-2.0663333,"('smart', 'stupid')",-1.73496413230896,-2.066333293914795,-0.33136916160583496
40,-1.6165631,-1.9228642,"('honorable', 'mean')",-1.616563081741333,-1.9228641986846924,-0.3063011169433594
3,1.5809124,1.6387072,"('likable', 'unlikable')",1.5809123516082764,1.638707160949707,0.057794809341430664
54,1.5373371,1.0918602,"('smart', 'stupid')",1.537337064743042,1.0918601751327515,-0.4454768896102905
37,1.5155058,1.3006697,"('good', 'evil')",1.5155057907104492,1.3006696701049805,-0.21483612060546875
22,1.5086169,1.4325175,"('welcoming', 'disagreeable')",1.5086169242858887,1.4325175285339355,-0.07609939575195312
14,1.4740701,1.4812524,"('supportive', 'unsupportive')",1.4740700721740723,1.4812524318695068,0.00718235969543457
66,1.2171383,1.3183653,"('imaginative', 'unimaginative')",1.2171382904052734,1.3183653354644775,0.1012270450592041
65,-1.2040626,-1.1280705,"('practical', 'impractical')",-1.204062581062317,-1.1280704736709595,0.07599210739135742
15,1.1642015,1.295039,"('polite', 'impolite')",1.1642014980316162,1.2950390577316284,0.1308375597000122
91,1.100443,1.1323586,"('resilient', 'nonresilient')",1.1004430055618286,1.1323585510253906,0.03191554546356201
50,1.0777502,0.78782016,"('unprejudiced', 'prejudiced')",1.0777502059936523,0.7878201603889465,-0.2899300456047058
56,1.0387895,0.9327682,"('intelligent', 'dumb')",1.0387895107269287,0.9327682256698608,-0.10602128505706787
42,0.96344554,1.101201,"('amicable', 'hostile')",0.9634455442428589,1.101201057434082,0.13775551319122314
46,0.9561473,0.89424884,"('generous', 'stingy')",0.956147313117981,0.8942488431930542,-0.06189846992492676
90,0.92098904,0.8842503,"('motivated', 'unmotivated')",0.9209890365600586,0.884250283241272,-0.03673875331878662
79,-0.9191919,-0.8933956,"('determined', 'doubtful')",-0.9191918969154358,-0.8933956027030945,0.02579629421234131
86,0.9002992,0.9295639,"('self-reliant', 'helpless')",0.9002991914749146,0.9295638799667358,0.02926468849182129
21,0.8911315,0.71683323,"('nice', 'nasty')",0.8911315202713013,0.716833233833313,-0.17429828643798828
19,-0.89079255,-0.6618861,"('funny', 'boring')",-0.8907925486564636,-0.6618860960006714,0.22890645265579224
2,0.81709135,1.0073256,"('friendly', 'unfriendly')",0.8170913457870483,1.0073256492614746,0.19023430347442627
76,0.8164591,0.7212617,"('secure', 'insecure')",0.8164591193199158,0.7212616801261902,-0.09519743919372559
43,-0.80844927,-0.7278433,"('genuine', 'fake')",-0.8084492683410645,-0.7278432846069336,0.08060598373413086
52,0.7970222,1.0687226,"('competitive', 'uncompetitive')",0.7970222234725952,1.0687226057052612,0.271700382232666
70,0.78968513,0.8262882,"('wise', 'unwise')",0.7896851301193237,0.8262882232666016,0.03660309314727783
48,0.76585686,0.76316214,"('reliable', 'unreliable')",0.7658568620681763,0.7631621360778809,-0.00269472599029541
77,0.7597499,0.6445225,"('active', 'inactive')",0.7597498893737793,0.644522488117218,-0.11522740125656128
38,-0.74273694,-0.26366678,"('kind', 'unkind')",-0.7427369356155396,-0.2636667788028717,0.47907015681266785
16,0.73362845,0.7049835,"('social', 'antisocial')",0.7336284518241882,0.7049834728240967,-0.028644979000091553
13,-0.73227936,-0.58601785,"('helpful', 'unhelpful')",-0.732279360294342,-0.5860178470611572,0.14626151323318481
26,0.7284208,0.875324,"('trustworthy', 'untrustworthy')",0.7284207940101624,0.875324010848999,0.14690321683883667
103,0.72555256,0.690776,"('traditional', 'modern')",0.7255525588989258,0.690775990486145,-0.03477656841278076
7,0.71978754,0.46898115,"('outgoing', 'distant')",0.7197875380516052,0.46898114681243896,-0.25080639123916626
63,-0.7092322,-0.5915072,"('capable', 'incapable')",-0.7092322111129761,-0.5915071964263916,0.11772501468658447
28,-0.6960655,-0.50927556,"('honest', 'dishonest')",-0.6960654854774475,-0.5092755556106567,0.18678992986679077
47,0.6605643,0.7429781,"('forgiving', 'unforgiving')",0.6605643033981323,0.7429780960083008,0.08241379261016846
34,-0.6536746,-0.29864815,"('loyal', 'disloyal')",-0.6536746025085449,-0.2986481487751007,0.3550264537334442
12,0.64844394,0.78688693,"('sympathetic', 'unsympathetic')",0.6484439373016357,0.7868869304656982,0.1384429931640625
24,-0.64312255,-0.5020019,"('thoughtful', 'rough')",-0.6431225538253784,-0.5020018815994263,0.14112067222595215
102,-0.6252452,-0.42025256,"('eminent', 'low')",-0.625245213508606,-0.42025256156921387,0.2049926519393921
0,0.6169335,0.9162012,"('sociable', 'unsociable')",0.6169335246086121,0.9162011742591858,0.29926764965057373
39,-0.60918415,-0.51382625,"('right', 'wrong')",-0.6091841459274292,-0.5138262510299683,0.09535789489746094
73,-0.57857084,-0.72190297,"('brilliant', 'incompetent')",-0.5785708427429199,-0.7219029664993286,-0.1433321237564087
88,0.5733444,0.55057114,"('impulsive', 'meek')",0.5733444094657898,0.5505711436271667,-0.022773265838623047
87,-0.5666521,-0.31822237,"('dedicated', 'undedicated')",-0.5666521191596985,-0.31822237372398376,0.24842974543571472
31,-0.5431163,-0.54276526,"('altruistic', 'egoistic')",-0.5431162714958191,-0.5427652597427368,0.0003510117530822754
81,0.5391443,0.17767687,"('industrious', 'lazy')",0.5391442775726318,0.17767687141895294,-0.3614674061536789
71,0.52215487,0.49469176,"('efficient', 'inefficient')",0.5221548676490784,0.49469175934791565,-0.02746310830116272
109,0.51728386,0.5816442,"('conservative', 'liberal')",0.5172838568687439,0.5816441774368286,0.06436032056808472
108,0.51728386,0.5816442,"('conservative', 'liberal')",0.5172838568687439,0.5816441774368286,0.06436032056808472
44,0.5023039,0.63024163,"('truthful', 'untruthful')",0.5023038983345032,0.6302416324615479,0.12793773412704468
94,0.48042497,0.3257805,"('aggressive', 'submissive')",0.4804249703884125,0.3257805109024048,-0.1546444594860077
29,-0.47741038,-0.22919473,"('honest', 'immoral')",-0.47741037607192993,-0.2291947305202484,0.24821564555168152
67,-0.4771782,-0.28866243,"('discriminating', 'undiscriminating')",-0.4771781861782074,-0.2886624336242676,0.18851575255393982
35,0.4620825,0.627779,"('fair', 'unfair')",0.46208250522613525,0.6277790069580078,0.16569650173187256
25,0.4540848,0.6004311,"('moral', 'immoral')",0.4540848135948181,0.6004310846328735,0.14634627103805542
82,0.45278752,0.3800855,"('industrious', 'meek')",0.45278751850128174,0.3800854980945587,-0.07270202040672302
