,D._male,D._female,tuple,R._male,R._female,Horton_male,Horton_female,average_male,average_female,female-male
25,-2.4575567,-2.3620996,"('moral', 'immoral')",-2.1812158,-2.489872,0.6994763,0.108992755,-1.3130987485249836,-1.5809930165608723,-0.26789426803588867
75,2.2816243,1.967977,"('confident', 'shy')",2.1727085,1.909223,6.5322485,7.2631216,3.662193934122721,3.7134405771891275,0.05124664306640625
78,1.8235776,1.1879761,"('active', 'inactive')",1.9096434,1.5095108,1.069669,1.1756189,1.6009632746378581,1.291035254796346,-0.3099280198415122
95,-1.7976551,-1.6290983,"('rich', 'poor')",-1.8811272,-1.9380083,-5.2291775,-6.0809073,-2.969319979349772,-3.2160046895345054,-0.24668471018473337
64,-1.690541,-1.7050105,"('clever', 'incompetent')",-1.5685587,-1.884847,-0.0027820468,-0.34330463,-1.0872939427693684,-1.3110540707906086,-0.22376012802124023
73,-1.6748614,-1.9774023,"('brilliant', 'incompetent')",-1.511655,-2.0249667,-0.51350635,-1.0417662,-1.233340899149577,-1.6813783645629883,-0.4480374654134114
42,1.6399451,1.8985664,"('amicable', 'hostile')",1.2520727,1.5920712,-0.1231004,0.4620716,0.9229725201924642,1.3175697326660156,0.3945972124735514
65,-1.6377299,-1.6326921,"('practical', 'impractical')",-1.6364872,-1.8164399,-0.29888165,-0.5650172,-1.191032886505127,-1.3380497296651204,-0.14701684315999342
50,1.5987382,1.7770063,"('unprejudiced', 'prejudiced')",1.3333728,1.1573498,1.8505566,1.9853604,1.5942225456237793,1.639905611673991,0.04568306605021166
37,1.48931,1.6621705,"('good', 'evil')",1.8980558,1.9572182,1.0263345,1.3835235,1.4712333679199219,1.6676373481750488,0.19640398025512695
57,-1.4628222,-1.3602413,"('able', 'unable')",-0.32026595,-0.49290675,-0.0538491,-0.35912067,-0.6123124361038208,-0.7374228636423746,-0.12511042753855384
4,-1.4132912,-1.191844,"('likable', 'unlikable')",-1.5685961,-1.4954855,0.03352754,-0.1963139,-0.9827865759531657,-0.9612144629160563,0.021572113037109375
79,-1.4119816,-1.0918376,"('determined', 'doubtful')",-0.98460275,-0.52969277,0.7786788,0.2678072,-0.5393018325169882,-0.45124109586079914,0.08806073665618902
70,1.3670177,1.2433019,"('wise', 'unwise')",1.2830012,1.2680123,0.42501178,0.76793706,1.0250102678934734,1.0930836995442708,0.06807343165079738
77,1.3431203,1.2763324,"('active', 'inactive')",1.059453,1.1976948,-0.09496379,0.3446854,0.7692031860351562,0.9395708243052164,0.17036763827006018
21,1.265103,1.276833,"('nice', 'nasty')",1.4193884,1.4911329,0.47685808,0.64692163,1.0537831783294678,1.1382958094278972,0.08451263109842944
61,1.2606411,1.7078781,"('rational', 'irrational')",0.65242314,0.9178266,0.10334602,0.456272,0.6721367835998535,1.0273256301879883,0.35518884658813477
27,-1.2560798,-0.9788684,"('sincere', 'insincere')",-2.0911283,-1.9007525,-5.377175,-6.490655,-2.908127466837565,-3.1234251658121743,-0.21529769897460938
38,-1.2553349,-1.3287925,"('kind', 'unkind')",-1.2746397,-1.3318743,-1.0102708,-1.2537754,-1.1800817648569744,-1.3048140207926433,-0.12473225593566895
63,-1.2480077,-1.2689812,"('capable', 'incapable')",-0.49923545,-0.4271989,-0.868868,-1.1001475,-0.8720370928446451,-0.9321091969807943,-0.06007210413614916
16,-1.2347463,-1.0177634,"('social', 'antisocial')",-1.0304201,-1.1072243,0.80315113,0.73340774,-0.487338383992513,-0.46385995546976727,0.02347842852274573
74,-1.2319024,-1.4122918,"('insightful', 'unperceptive')",-1.1060114,-1.2787601,-1.021999,-1.0483575,-1.1199709574381511,-1.2464698155721028,-0.12649885813395167
66,1.2214658,0.9720087,"('imaginative', 'unimaginative')",0.8749072,0.43864495,1.8922709,2.8403096,1.3295480410257976,1.4169877370198567,0.0874396959940591
68,-1.2075672,-1.182961,"('clever', 'inept')",-0.6020422,-1.0497392,-1.170997,-1.114325,-0.9935355186462402,-1.1156751314798992,-0.12213961283365893
53,-1.1748734,-0.66873455,"('smart', 'stupid')",-1.094573,-0.8847055,-4.489917,-5.2281632,-2.2531210581461587,-2.2605344454447427,-0.007413387298583984
6,1.1415445,0.8065548,"('liked', 'disliked')",1.2080336,1.0467267,4.6279497,6.0393953,2.325842539469401,2.630892276763916,0.3050497372945151
87,-1.1258311,-0.8055433,"('dedicated', 'undedicated')",-1.6593589,-1.6345814,-0.29461446,-0.45022318,-1.0266015529632568,-0.9634493192036947,0.06315223375956214
40,-1.0856696,-0.86581975,"('honorable', 'mean')",-1.9389048,-2.0660865,-4.028565,-4.994554,-2.351046403249105,-2.6421534220377603,-0.2911070187886553
88,1.0732173,1.1350434,"('impulsive', 'meek')",1.0471804,1.1234851,0.9779714,1.4040353,1.0327896277109783,1.2208546002705891,0.18806497255961085
24,-1.0469191,-0.6224532,"('thoughtful', 'rough')",-1.0006797,-0.7264338,-0.54119426,-0.69429743,-0.8629310131072998,-0.6810614267985026,0.18186958630879724
0,-1.0360265,-0.79776645,"('sociable', 'unsociable')",-1.3278885,-1.1977416,-0.35464305,-0.20037295,-0.906186024347941,-0.7319603761037191,0.17422564824422193
41,1.0132027,1.4880049,"('incorrupt', 'corrupt')",1.0790654,1.3990674,-0.2000643,0.5237423,0.6307345628738403,1.136938254038493,0.5062036911646526
26,-1.0040056,-0.808204,"('trustworthy', 'untrustworthy')",-1.0354362,-1.124999,0.5018117,0.6898008,-0.5125432809193929,-0.41446741422017414,0.0980758666992188
106,-0.9852674,-0.43378937,"('conventional', 'unconventional')",-0.4126248,-0.17235035,-0.4254195,-0.4175572,-0.6077706019083658,-0.3412322998046875,0.26653830210367835
71,-0.96971434,-1.2239525,"('efficient', 'inefficient')",-1.5217218,-2.0427902,0.5785985,-0.16382408,-0.6376125812530518,-1.1435222625732422,-0.5059096813201904
80,-0.9657943,-0.7494272,"('independent', 'dependent')",-0.98285687,-0.8454555,0.99602926,0.72381747,-0.31754064559936523,-0.2903550863265991,0.027185559272766113
45,-0.94575626,-0.881983,"('cooperative', 'exploitative')",-0.46484905,-0.7687369,-0.46081692,-0.7966139,-0.623807430267334,-0.8157779375712076,-0.19197050730387366
101,-0.92721474,-1.1955254,"('successful', 'unsuccessful')",-0.9499973,-0.7835854,-0.79219663,-0.6854272,-0.8898029327392578,-0.8881793022155762,0.0016236305236816406
72,-0.92410594,-0.74243885,"('logical', 'illogical')",-0.78343874,-1.0028002,-0.9490104,-0.7223415,-0.8855183919270834,-0.8225268522898356,0.0629915396372478
7,0.87048423,0.78170264,"('outgoing', 'distant')",0.71594286,0.5125766,-0.1292178,0.22161749,0.4857364495595296,0.505298892656962,0.019562443097432436
18,-0.841751,-1.1622001,"('social', 'asocial')",-1.1271427,-1.283031,-0.3212681,-0.36035338,-0.7633872826894125,-0.9351948102315267,-0.17180752754211426
15,0.80733466,0.68516195,"('polite', 'impolite')",0.5188346,0.48001337,0.113226175,0.022793092,0.4797984759012858,0.395989457766215,-0.0838090181350708
84,0.78661263,0.55422914,"('self-confident', 'diffident')",0.6078011,0.518533,-1.2302111,-0.98848134,0.05473419030507406,0.028093596299489338,-0.02664059400558472
43,-0.77425563,-0.63483083,"('genuine', 'fake')",-0.5703386,-0.5009414,-0.94180614,-1.3746979,-0.7621334393819174,-0.8368233839670817,-0.07468994458516431
28,-0.77280307,-0.64529306,"('honest', 'dishonest')",-1.6599363,-1.6101931,-1.9638616,-2.0928745,-1.4655335744222004,-1.4494536717732747,0.01607990264892578
100,-0.7410108,-0.97701496,"('influential', 'uninfluential')",-0.8434565,-1.0035554,-0.606097,-0.46758914,-0.7301880518595377,-0.8160531520843506,-0.08586510022481286
104,-0.7290895,-0.517342,"('conventional', 'unconventional')",-0.34119958,-0.21797135,-1.5082757,-1.0998609,-0.8595216274261475,-0.6117247343063354,0.247796893119812
69,0.71741486,1.0762422,"('wise', 'foolish')",-0.07265152,0.25598273,-0.11920509,-0.13618669,0.1751860777537028,0.3986794153849284,0.2234933376312256
20,0.71687794,0.70784235,"('popular', 'unpopular')",-0.060574144,0.21225883,-0.23390491,0.086801514,0.14079962174097696,0.3356342315673828,0.19483460982640585
102,0.7143008,0.8041953,"('eminent', 'low')",0.06744838,0.26259285,-0.0016223043,-0.17233098,0.26004228989283246,0.2981524070103963,0.038110117117563846
51,-0.66719544,-0.45886067,"('competent', 'incompetent')",-1.3180544,-1.709491,-0.9910592,-0.73622274,-0.9921030203501383,-0.9681914647420248,0.023911555608113533
109,-0.662955,-0.62914026,"('conservative', 'liberal')",-0.39786184,-0.47231886,1.656517,0.9840721,0.19856675465901694,-0.039129018783569336,-0.23769577344258627
108,-0.662955,-0.62914026,"('conservative', 'liberal')",-0.39786184,-0.47231886,1.656517,0.9840721,0.19856675465901694,-0.039129018783569336,-0.23769577344258627
