,Marsh_male,Marsh_female,tuple,&_male,&_female,McLennan_male,McLennan_female,average_male,average_female,female-male
90,1.4740719,0.9437225,"('motivated', 'unmotivated')",0.6029837,0.55173934,1.0422311,0.79743314,1.0397621790568035,0.7642982800801595,-0.2754638989766439
103,1.4680018,1.0695024,"('traditional', 'modern')",0.43213966,0.44099018,0.71337837,0.6865364,0.8711733023325602,0.7323429584503174,-0.1388303438822428
47,-1.4083371,-0.965659,"('forgiving', 'unforgiving')",-0.74930066,-0.5109968,1.3695462,1.4654436,-0.2626972198486328,-0.0037374099095662436,0.2589598099390666
109,1.3808345,0.837463,"('conservative', 'liberal')",1.8477361,2.2259586,2.3325963,2.0712292,1.8537222544352214,1.7115503946940105,-0.14217185974121094
108,1.3808345,0.837463,"('conservative', 'liberal')",1.8477361,2.2259586,2.3325963,2.0712292,1.8537222544352214,1.7115503946940105,-0.14217185974121094
3,1.3589087,1.5952351,"('likable', 'unlikable')",0.5202945,0.25173515,-0.09080176,-0.22098194,0.5961337884267172,0.5419961214065552,-0.054137667020161984
37,1.3175488,1.4542248,"('good', 'evil')",0.43938786,0.26428354,-1.6292368,-1.5800302,0.04256657759348551,0.04615938663482666,0.003592809041341148
12,-1.3133712,-1.2008026,"('sympathetic', 'unsympathetic')",-0.79287094,-0.35618746,2.9341478,3.1342409,0.2759685516357422,0.5257502794265747,0.24978172779083252
46,1.246823,1.6832317,"('generous', 'stingy')",1.1583265,1.4427539,0.00019454956,0.15086505,0.8017813364664713,1.092283566792806,0.2905022303263346
107,1.234632,1.4130484,"('conventional', 'modern')",0.44311655,0.51828825,0.5044998,0.8194754,0.7274161179860433,0.9169373512268066,0.1895212332407633
100,-1.2285514,-0.86131805,"('influential', 'uninfluential')",-0.7749443,-0.5667411,2.0561616,2.2759123,0.01755531628926595,0.282617727915446,0.26506241162618005
81,1.2064075,1.1285373,"('industrious', 'lazy')",1.1508373,0.8324736,-2.5788918,-2.741529,-0.073882261912028,-0.26017268498738605,-0.18629042307535804
10,-1.2057405,-1.0918134,"('affectionate', 'unaffectionate')",0.22535588,0.18459022,-0.5483997,-0.3526669,-0.5095947583516439,-0.41996335983276367,0.08963139851888025
51,-1.1885306,-0.45165294,"('competent', 'incompetent')",-0.48839974,-0.38361037,1.041583,1.2148757,-0.21178245544433594,0.12653746207555136,0.3383199175198873
9,-1.117876,-1.2882164,"('sensitive', 'insensitive')",-0.51400375,-0.43757707,1.2949364,1.3231326,-0.11231446266174316,-0.13422024250030518,-0.02190577983856201
36,-1.073391,-1.4929516,"('tolerant', 'intolerant')",-0.61836326,-0.68739563,1.8887408,1.8818125,0.06566218535105388,-0.0995115836461385,-0.16517376899719238
44,-1.0562413,-1.0251584,"('truthful', 'untruthful')",-0.52573866,-0.6208297,-0.38574734,-0.35514235,-0.6559091011683146,-0.6670435269673666,-0.011134425799051995
29,-1.0378593,-1.5085591,"('honest', 'immoral')",-2.492492,-2.3022342,1.3604532,1.1553564,-0.7232993443806967,-0.8851456642150879,-0.16184631983439124
71,0.9528974,0.36771268,"('efficient', 'inefficient')",-0.68018186,-0.549804,2.8447876,2.8091762,1.0391677220662434,0.875694990158081,-0.16347273190816236
87,-0.9373548,-0.84842217,"('dedicated', 'undedicated')",-1.3853477,-1.4120058,-0.27775022,-0.28746557,-0.8668175538380941,-0.849297841389974,0.017519712448120117
59,0.93176806,1.086792,"('skillful', 'clumsy')",0.059923977,-0.009785771,-0.352974,-0.32641286,0.21290602286656699,0.25019778807957965,0.03729176521301267
56,0.92571634,1.3022876,"('intelligent', 'dumb')",0.74053323,0.7549103,0.5598221,0.56212515,0.7420238653818766,0.8731076717376709,0.1310838063557943
7,0.9142622,0.99417967,"('outgoing', 'distant')",-0.88669884,-1.2293333,-1.4321156,-1.5989194,-0.4681840737660726,-0.6113576889038086,-0.14317361513773602
62,-0.899656,-0.5031314,"('creative', 'uncreative')",-2.2511616,-2.446728,0.61040026,0.71514213,-0.8468058109283447,-0.7449057896931967,0.10190002123514807
58,-0.8881991,-0.9421377,"('able', 'clumsy')",-1.5622277,-1.5301608,1.742069,1.7586305,-0.23611927032470703,-0.23788936932881674,-0.0017700990041097098
104,-0.88336074,-0.32496592,"('conventional', 'unconventional')",-0.45263612,-0.33058608,-0.5917839,-0.49341646,-0.6425935824712118,-0.38298948605855304,0.25960409641265875
38,-0.8726579,-0.9240873,"('kind', 'unkind')",-1.8781213,-1.696897,0.9566794,1.1239724,-0.5980332692464193,-0.49900396664937335,0.09902930259704595
19,-0.82977533,-0.51231575,"('funny', 'boring')",0.20886248,0.038226932,-0.32992917,-0.12654394,-0.316947340965271,-0.20021092891693115,0.11673641204833984
94,0.8023849,0.63964957,"('aggressive', 'submissive')",0.45391607,0.68634987,2.649158,2.5259411,1.301819642384847,1.2839802106221516,-0.017839431762695312
55,-0.80058134,-0.83130765,"('intelligent', 'unintelligent')",-0.23286712,0.08165854,2.2542536,2.3758125,0.40693505605061847,0.5420544942220052,0.13511943817138677
97,-0.7971578,-0.5235219,"('superior', 'inferior')",-0.8253244,-0.8584398,0.19621372,0.2504703,-0.47542285919189453,-0.3771638075510661,0.09825905164082843
64,-0.7807608,-0.8571751,"('clever', 'incompetent')",-0.2842232,-0.120973915,2.1617324,2.1081119,0.36558278401692706,0.3766542673110962,0.011071483294169127
79,0.7623128,0.5578191,"('determined', 'doubtful')",0.8897472,0.8180775,0.4551583,0.2386904,0.702406088511149,0.5381956895192465,-0.1642103989919026
65,-0.7533646,-1.0053574,"('practical', 'impractical')",-0.5269672,-0.39912766,1.0215003,0.9057696,-0.08627716700236003,-0.16623846689860025,-0.07996129989624022
35,0.73667544,1.1742111,"('fair', 'unfair')",0.016712442,-0.0033596903,0.031518888,0.23706704,0.2616355816523234,0.46930615107218426,0.20767056941986084
5,0.73240197,0.39508316,"('pleasant', 'repellent')",0.30515563,0.32166058,1.2362549,1.2549319,0.757937510808309,0.6572252114613851,-0.10071229934692383
74,-0.6686232,-0.47335917,"('insightful', 'unperceptive')",-2.2165906,-2.3376427,1.7962586,1.8419212,-0.362985094388326,-0.3230268557866414,0.03995823860168457
83,-0.65842676,-0.5180961,"('energetic', 'lethargic')",-0.78670347,-0.7935468,1.8922408,2.0586495,0.1490368445714315,0.24900221824645996,0.09996537367502847
54,0.6353673,0.24404067,"('smart', 'stupid')",1.0975463,1.0455928,1.7508713,1.4305317,1.1612616380055745,0.9067217508951823,-0.2545398871103922
43,-0.62902325,-0.8329682,"('genuine', 'fake')",0.49274534,0.51856124,0.0313358,0.00044870377,-0.034980704387029014,-0.10465274254480998,-0.06967203815778097
105,-0.59571075,-0.59849805,"('conventional', 'modern')",-1.011471,-1.0496438,-1.226759,-1.1500959,-0.9446469148000082,-0.9327459335327148,0.011900981267293331
23,0.56349903,0.32788992,"('hospitable', 'inhospitable')",-0.26044792,-0.5826237,-0.4542054,-0.5286391,-0.0503847599029541,-0.2611242930094401,-0.21073953310648602
61,0.55352384,0.83241,"('rational', 'irrational')",0.19487056,0.09538987,-0.35066473,-0.38616353,0.13257654507954916,0.18054542938868204,0.047968884309132875
67,-0.52970195,-0.039508715,"('discriminating', 'undiscriminating')",-0.9230713,-0.78169817,0.66911304,0.80610806,-0.2612200975418091,-0.005032936731974284,0.2561871608098348
76,0.5276196,0.4009326,"('secure', 'insecure')",-0.3842275,0.030869126,2.2832103,2.5003455,0.8088674545288086,0.9773824214935303,0.16851496696472168
84,-0.5178908,-0.43779138,"('self-confident', 'diffident')",0.07232165,-0.23763105,-0.49019834,-0.5248329,-0.31192251046498615,-0.4000851313273112,-0.08816262086232507
2,-0.5165722,-0.5900198,"('friendly', 'unfriendly')",0.10653454,0.399545,2.9660845,3.072736,0.8520156542460123,0.9607537587483724,0.1087381045023601
45,-0.51029897,-1.1584233,"('cooperative', 'exploitative')",0.0488908,-0.1737825,0.7858702,0.6134254,0.10815400878588359,-0.23959346612294516,-0.34774747490882874
52,-0.48044264,-0.13586691,"('competitive', 'uncompetitive')",-0.019819617,0.035560608,2.8492935,2.876188,0.7830104033152262,0.9252939224243164,0.1422835191090902
14,0.4617361,0.6392033,"('supportive', 'unsupportive')",0.8450122,0.7476977,0.8995114,0.9962809,0.7354199091593424,0.7943940162658691,0.05897410710652673
30,-0.42218533,-0.13974518,"('honest', 'dishonest')",-1.5715175,-1.6089077,0.61157984,0.6745823,-0.4607076644897461,-0.35802356402079266,0.10268410046895343
16,0.41714293,0.44756433,"('social', 'antisocial')",0.2795266,0.46477503,2.4108195,2.461909,1.0358297030131023,1.1247495015462239,0.0889197985331216
73,-0.41398275,-0.87519634,"('brilliant', 'incompetent')",0.13757253,-0.0800339,1.4119921,1.3174698,0.37852728366851807,0.12074653307596843,-0.2577807505925496
8,0.40342057,0.5131684,"('open', 'distant')",-1.4330556,-1.7748258,-1.4604062,-1.6529775,-0.8300137519836426,-0.9715449810028076,-0.14153122901916504
39,-0.40186024,-0.21468288,"('right', 'wrong')",0.75070196,0.51270443,-0.93287104,-1.0040724,-0.19467643896738687,-0.23535029093424478,-0.04067385196685791
106,0.40125734,0.34434617,"('conventional', 'unconventional')",1.2993984,1.4505728,0.9339355,0.92465043,0.8781970342000326,0.9065231482187907,0.028326114018758064
110,-0.39872402,-0.5368134,"('narrow-minded', 'open-minded')",0.9423672,0.7834036,-0.74107444,-0.783585,-0.06581042210261027,-0.17899827162424722,-0.11318784952163695
88,0.39220172,0.87171865,"('impulsive', 'meek')",1.1357977,0.689323,-1.7987254,-1.7138633,-0.0902419884999593,-0.05094055334726969,0.039301435152689614
82,0.38963282,0.37614655,"('industrious', 'meek')",0.93378353,0.7895844,-2.5402198,-2.7337663,-0.4056011438369751,-0.5226784547170004,-0.11707731088002526
49,-0.3746525,-0.38382763,"('responsible', 'irresponsible')",-0.61115694,-0.70318985,1.825884,1.7760994,0.28002484639485675,0.22969396909077963,-0.05033087730407712
4,0.37338078,0.06660093,"('likable', 'unlikable')",-0.74760413,-1.01613,-0.21778378,-0.42971206,-0.19733572006225586,-0.45974703629811603,-0.26241131623586017
31,-0.36869085,-0.43731797,"('altruistic', 'egoistic')",-0.6022098,-0.7353118,-1.0956284,-1.1902287,-0.6888430118560791,-0.7876195112864176,-0.0987764994303385
85,0.36120814,0.31475165,"('ambitious', 'unambitious')",0.2667089,0.29304048,0.8375654,0.9956165,0.4884941577911377,0.5344695250193278,0.04597536722819007
91,-0.3493306,-0.24560392,"('resilient', 'nonresilient')",0.63446367,0.73370516,0.6065147,0.7376115,0.2972159186999003,0.40857092539469403,0.1113550066947937
66,0.3317113,1.337436,"('imaginative', 'unimaginative')",1.7984312,1.9160259,1.4399256,1.7905865,1.190022627512614,1.6813494364420574,0.49132680892944336
18,-0.32515395,-0.48920774,"('social', 'asocial')",-0.2036233,-0.10633722,1.5542504,1.6821908,0.34182437260945636,0.3622152805328369,0.020390907923380552
57,0.3245152,0.03757689,"('able', 'unable')",0.14282426,-0.0006297827,0.8302245,0.83614266,0.43252134323120117,0.2910299301147461,-0.14149141311645508
99,-0.32259098,-0.4598335,"('prestigious', 'insignificant')",-0.7048128,-1.1830682,-1.9432539,-1.9222393,-0.9902192751566569,-1.1883803208669026,-0.19816104571024573
72,-0.31678733,0.09992801,"('logical', 'illogical')",-2.088004,-1.9749874,1.9362026,2.0965447,-0.1561962366104126,0.07382845878601074,0.23002469539642334
0,-0.31566516,0.0054760277,"('sociable', 'unsociable')",-0.19430423,0.21850747,2.215446,2.4758704,0.5684922138849894,0.8999512990315756,0.3314590851465862
101,-0.30866688,-0.07253471,"('successful', 'unsuccessful')",-0.89957243,-0.94783556,0.29850262,0.16906436,-0.30324556430180866,-0.283768634001414,0.019476930300394657
96,0.30602884,0.37598878,"('powerful', 'powerless')",1.6995502,1.6951721,0.6589197,0.63795644,0.8881662686665853,0.9030390580495199,0.01487278938293457
60,0.30528826,0.08499292,"('educated', 'uneducated')",-1.7056144,-1.5260056,2.1587758,2.0080273,0.25281651814778644,0.18900485833485922,-0.06381165981292722
77,0.29419416,0.6973711,"('active', 'inactive')",-0.078360364,-0.27548856,-0.7293235,-0.74124414,-0.17116324106852213,-0.1064538558324178,0.06470938523610432
89,0.27614373,0.20770754,"('daring', 'anxious')",-0.92452294,-0.85655177,2.2179255,2.173685,0.5231821139653524,0.5082802772521973,-0.014901836713155148
93,-0.27538723,0.009065479,"('dominating', 'dominated')",1.3259864,1.607507,1.2863394,1.2830701,0.7789794603983561,0.9665474891662598,0.18756802876790368
24,-0.23666391,-0.55188906,"('thoughtful', 'rough')",-0.23848522,-0.14970952,0.6204927,0.7236316,0.04844785730044047,0.007344345251719157,-0.041103512048721313
20,-0.19510226,0.23307821,"('popular', 'unpopular')",-0.035845406,-0.20082489,-0.3198375,-0.3172831,-0.18359506130218506,-0.09500992298126221,0.08858513832092285
25,0.18407261,-0.5149199,"('moral', 'immoral')",-0.5495923,-0.42972127,2.8849673,2.7640128,0.8398158550262451,0.6064572334289551,-0.23335862159729004
102,0.14356256,-0.11259669,"('eminent', 'low')",-0.29299122,-0.49591234,0.63368815,0.5617397,0.16141982873280844,-0.01558979352315267,-0.17700962225596112
41,0.14027512,0.5600982,"('incorrupt', 'corrupt')",0.18403721,0.1262362,-2.9454708,-2.702466,-0.8737195332845052,-0.6720438798268636,0.2016756534576416
15,0.12636457,0.08361497,"('polite', 'impolite')",0.7157667,0.84402835,2.289928,2.3283696,1.0440197785695393,1.0853376388549805,0.041317860285441155
63,-0.12008022,-0.38060474,"('capable', 'incapable')",-0.80940247,-1.0181079,-0.550223,-0.67083406,-0.4932352304458618,-0.6898488998413086,-0.19661366939544678
98,-0.11475623,-0.094233856,"('prestigious', 'insignificant')",-1.0710076,-1.416075,-2.1088276,-2.0974464,-1.0981971422831218,-1.2025850613911946,-0.10438791910807277
17,-0.09605342,0.15627645,"('social', 'antisocial')",0.33156028,0.40966216,0.86272895,1.0044224,0.36607861518859863,0.5234536727269491,0.15737505753835046
42,0.07473993,0.46717012,"('amicable', 'hostile')",0.81864345,0.653674,-1.163141,-1.0336057,-0.08991920948028564,0.029079476992289226,0.11899868647257487
69,-0.06318742,0.10543308,"('wise', 'foolish')",-0.6729833,-0.9875402,-1.1147984,-1.1806455,-0.6169896920522054,-0.6875842412312826,-0.07059454917907715
92,0.04106325,0.3092567,"('unwavering', 'wavering')",-1.371525,-1.4627593,-1.8111391,-1.6694142,-1.0472002824147542,-0.9409722487131754,0.10622803370157874
26,-0.008023374,0.3206069,"('trustworthy', 'untrustworthy')",-0.35686257,-0.40186012,1.0887295,1.4338497,0.24128119150797525,0.4508655071258545,0.20958431561787924
21,0.0077250004,0.065852344,"('nice', 'nasty')",0.865172,1.0441111,1.016192,1.0168817,0.6296963294347128,0.7089483737945557,0.0792520443598429
70,-0.00019992143,0.47015607,"('wise', 'unwise')",-0.22921562,-0.1455794,0.5807152,0.72201,0.11709988117218018,0.3488622506459554,0.2317623694737752
