,Agilent_male,Agilent_female,tuple,Technologies_male,Technologies_female,average_male,average_female,female-male
13,-1.2798584,-1.2696131,"('helpful', 'unhelpful')",-3.9377575,-3.8693838,-2.6088080406188965,-2.5694985389709473,0.03930950164794922
54,-1.2719293,-1.6221707,"('smart', 'stupid')",-0.4525624,-0.63844085,-0.8622457981109619,-1.1303057670593262,-0.26805996894836426
104,-1.2597649,-1.3041883,"('conventional', 'unconventional')",-0.12189022,0.25310433,-0.6908275485038757,-0.5255419611930847,0.16528558731079102
95,-1.2481164,-1.0620345,"('rich', 'poor')",-4.3528156,-4.166434,-2.8004660606384277,-2.614234209060669,0.1862318515777588
3,1.2475817,1.197171,"('likable', 'unlikable')",0.9681766,0.9459584,1.1078791618347168,1.0715646743774414,-0.03631448745727539
2,1.2379957,1.3840973,"('friendly', 'unfriendly')",-1.3641971,-1.0615848,-0.06310069561004639,0.16125625371932983,0.22435694932937622
82,-1.2350318,-1.4903919,"('industrious', 'meek')",-0.4926928,-0.5030038,-0.8638623356819153,-0.9966977834701538,-0.13283544778823853
84,-1.2206714,-1.4761627,"('self-confident', 'diffident')",-0.53349376,-0.6176592,-0.8770825862884521,-1.0469110012054443,-0.1698284149169922
68,-1.1580161,-1.1736164,"('clever', 'inept')",-1.1615807,-1.1632806,-1.1597983837127686,-1.1684484481811523,-0.008650064468383789
50,1.1468713,1.0485888,"('unprejudiced', 'prejudiced')",1.5297697,1.3851988,1.3383204936981201,1.2168937921524048,-0.12142670154571533
97,-1.1462436,-1.0216434,"('superior', 'inferior')",-0.113989055,-0.1980142,-0.63011634349823,-0.6098288297653198,0.020287513732910156
42,-1.1393229,-1.2677584,"('amicable', 'hostile')",1.4738715,1.4854938,0.16727429628372192,0.10886770486831665,-0.05840659141540527
83,1.1116617,1.2795165,"('energetic', 'lethargic')",-0.10560799,0.011795163,0.5030268430709839,0.6456558108329773,0.1426289677619934
66,1.0414,1.0670696,"('imaginative', 'unimaginative')",1.06368,0.93667066,1.0525400638580322,1.0018701553344727,-0.05066990852355957
88,1.0348417,0.81485677,"('impulsive', 'meek')",0.648868,0.6104417,0.8418548107147217,0.7126492261886597,-0.129205584526062
41,-1.0171952,-1.1091886,"('incorrupt', 'corrupt')",1.8122562,1.7539196,0.3975304961204529,0.32236552238464355,-0.07516497373580933
15,1.0144485,1.2598778,"('polite', 'impolite')",0.21999404,0.43981567,0.6172212958335876,0.8498467206954956,0.23262542486190796
12,1.0106069,1.1517347,"('sympathetic', 'unsympathetic')",-1.2327673,-1.055238,-0.11108022928237915,0.048248350620269775,0.15932857990264893
98,-1.0057538,-1.081676,"('prestigious', 'insignificant')",0.3777885,0.3903942,-0.31398260593414307,-0.3456408977508545,-0.031658291816711426
39,-1.0033844,-0.9957843,"('right', 'wrong')",0.09174037,0.2578211,-0.4558219909667969,-0.36898159980773926,0.08684039115905762
72,-1.0023811,-0.75534344,"('logical', 'illogical')",-0.8256023,-0.59239656,-0.9139916896820068,-0.6738699674606323,0.2401217222213745
101,-0.9888497,-1.0291286,"('successful', 'unsuccessful')",-1.544471,-1.2828454,-1.2666603326797485,-1.155987024307251,0.11067330837249756
45,-0.98196393,-0.90127,"('cooperative', 'exploitative')",-0.506201,-0.6506781,-0.7440824508666992,-0.7759740352630615,-0.031891584396362305
24,-0.94842315,-0.9199498,"('thoughtful', 'rough')",-1.2991643,-1.146438,-1.1237937211990356,-1.0331939458847046,0.09059977531433105
110,0.92750823,0.96848583,"('narrow-minded', 'open-minded')",0.011235356,0.011726141,0.4693717956542969,0.4901059865951538,0.020734190940856934
91,-0.9061078,-1.0278625,"('resilient', 'nonresilient')",-0.6186535,-0.6306294,-0.7623805999755859,-0.8292459845542908,-0.06686538457870483
99,-0.8727249,-1.0891364,"('prestigious', 'insignificant')",-0.35752785,-0.3100003,-0.615126371383667,-0.6995683312416077,-0.08444195985794067
76,0.8450862,1.0721812,"('secure', 'insecure')",-0.31234074,-0.23731887,0.2663727402687073,0.41743117570877075,0.15105843544006348
86,0.8292218,0.6749292,"('self-reliant', 'helpless')",2.1340256,2.041594,1.481623649597168,1.3582615852355957,-0.12336206436157227
11,-0.8159698,-0.8638886,"('caring', 'unaffectionate')",-1.499338,-1.3456831,-1.1576539278030396,-1.1047859191894531,0.052868008613586426
85,0.8095362,0.87092364,"('ambitious', 'unambitious')",-0.09149383,-0.0021612942,0.3590211868286133,0.4343811869621277,0.0753600001335144
67,-0.79638046,-0.7346097,"('discriminating', 'undiscriminating')",-0.567786,-0.46857643,-0.682083249092102,-0.6015930771827698,0.08049017190933228
25,0.7845303,0.87116146,"('moral', 'immoral')",-1.4983636,-1.2609172,-0.3569166660308838,-0.19487786293029785,0.16203880310058594
74,-0.770249,-0.86981034,"('insightful', 'unperceptive')",-1.4253592,-1.2999856,-1.097804069519043,-1.0848979949951172,0.012906074523925781
59,-0.7614977,-0.88728756,"('skillful', 'clumsy')",-0.3219944,-0.14472471,-0.5417460203170776,-0.5160061120986938,0.02573990821838379
69,-0.7546179,-0.8875773,"('wise', 'foolish')",0.51137793,0.515069,-0.12161999940872192,-0.18625414371490479,-0.06463414430618286
100,0.6869118,0.85852706,"('influential', 'uninfluential')",-0.82206607,-0.43653774,-0.06757712364196777,0.2109946608543396,0.2785717844963074
47,0.67121756,0.78744733,"('forgiving', 'unforgiving')",0.1853879,0.3895309,0.42830273509025574,0.5884891152381897,0.16018638014793396
56,0.64209986,0.55143857,"('intelligent', 'dumb')",0.87722856,0.94560266,0.7596641778945923,0.7485206127166748,-0.01114356517791748
22,0.6080776,0.5147844,"('welcoming', 'disagreeable')",0.6747997,0.7623887,0.6414386034011841,0.6385865211486816,-0.0028520822525024414
29,-0.59993684,-0.49743247,"('honest', 'immoral')",-0.85556924,-0.6723435,-0.7277530431747437,-0.5848879814147949,0.14286506175994873
55,0.58356225,0.5009327,"('intelligent', 'unintelligent')",-1.9147785,-1.6730093,-0.6656081080436707,-0.5860382914543152,0.07956981658935547
61,-0.5828662,-0.6170008,"('rational', 'irrational')",0.6650167,0.7566945,0.04107525944709778,0.06984683871269226,0.028771579265594482
57,-0.5804294,-0.68132234,"('able', 'unable')",-1.117486,-1.1424624,-0.8489576578140259,-0.9118923544883728,-0.06293469667434692
18,0.56080985,0.76323414,"('social', 'asocial')",-0.7642511,-0.66522336,-0.10172063112258911,0.04900538921356201,0.15072602033615112
109,0.5534406,0.71646506,"('conservative', 'liberal')",0.11194508,0.051690623,0.33269283175468445,0.38407784700393677,0.05138501524925232
108,0.5534406,0.71646506,"('conservative', 'liberal')",0.11194508,0.051690623,0.33269283175468445,0.38407784700393677,0.05138501524925232
93,0.5458863,0.7531483,"('dominating', 'dominated')",-0.7148609,-0.55270475,-0.08448731899261475,0.10022178292274475,0.1847091019153595
26,0.53321135,0.8265773,"('trustworthy', 'untrustworthy')",0.63448703,0.72272134,0.5838491916656494,0.7746493220329285,0.19080013036727905
19,-0.5196171,-0.44405797,"('funny', 'boring')",-0.11576283,-0.24435186,-0.3176899552345276,-0.3442049026489258,-0.026514947414398193
0,0.5030039,0.7623893,"('sociable', 'unsociable')",-0.29810083,-0.011683047,0.10245153307914734,0.3753531277179718,0.27290159463882446
4,-0.49895978,-0.5537579,"('likable', 'unlikable')",-0.68699765,-0.6205908,-0.5929787158966064,-0.5871743559837341,0.0058043599128723145
31,-0.47889817,-0.5274824,"('altruistic', 'egoistic')",-0.31132698,-0.22351807,-0.3951125741004944,-0.37550023198127747,0.01961234211921692
28,0.47770333,0.6370039,"('honest', 'dishonest')",-0.57338035,-0.41256368,-0.04783850908279419,0.11222010850906372,0.1600586175918579
23,-0.4532726,-0.5819682,"('hospitable', 'inhospitable')",1.2382382,1.225366,0.39248281717300415,0.3216989040374756,-0.07078391313552856
71,0.45272255,0.59257483,"('efficient', 'inefficient')",-1.6117014,-1.641634,-0.5794894099235535,-0.5245295763015747,0.05495983362197876
17,0.4472223,0.6007663,"('social', 'antisocial')",-0.80772,-0.6143609,-0.18024885654449463,-0.006797313690185547,0.17345154285430908
52,0.44655788,0.53533083,"('competitive', 'uncompetitive')",-0.6764463,-0.5215706,-0.1149442195892334,0.0068801045417785645,0.12182432413101196
20,-0.43618757,-0.6021162,"('popular', 'unpopular')",-0.41877055,-0.1475069,-0.4274790585041046,-0.3748115599155426,0.05266749858856201
9,-0.42482686,-0.3610515,"('sensitive', 'insensitive')",-1.1200454,-1.1348997,-0.7724361419677734,-0.7479755878448486,0.024460554122924805
78,0.40182763,0.1471659,"('active', 'inactive')",2.2748482,2.09327,1.3383378982543945,1.12021803855896,-0.21811985969543457
73,0.3827389,0.514166,"('brilliant', 'incompetent')",-1.5764395,-1.4636303,-0.5968502759933472,-0.4747321605682373,0.12211811542510986
43,-0.34862754,-0.23953882,"('genuine', 'fake')",0.112937,0.3211748,-0.11784526705741882,0.040817990899086,0.15866325795650482
10,-0.34239408,-0.36279887,"('affectionate', 'unaffectionate')",-0.25310054,-0.19144621,-0.29774731397628784,-0.2771225571632385,0.020624756813049316
49,0.33938128,0.3574788,"('responsible', 'irresponsible')",-1.000294,-1.017755,-0.33045634627342224,-0.33013811707496643,0.00031822919845581055
34,-0.3315757,-0.084183425,"('loyal', 'disloyal')",-1.4029019,-1.1322954,-0.8672387599945068,-0.6082394123077393,0.2589993476867676
103,0.3303247,0.46526408,"('traditional', 'modern')",1.0670519,1.2362148,0.698688268661499,0.8507394194602966,0.1520511507987976
106,0.31803378,0.37572986,"('conventional', 'unconventional')",-0.0799066,0.23725924,0.1190635934472084,0.3064945340156555,0.1874309405684471
14,0.31484357,0.18630493,"('supportive', 'unsupportive')",0.33358848,0.26202676,0.32421600818634033,0.22416584193706512,-0.10005016624927521
92,-0.31240296,-0.43093434,"('unwavering', 'wavering')",0.7327204,0.7291776,0.21015870571136475,0.14912162721157074,-0.061037078499794006
87,-0.23512974,-0.05386445,"('dedicated', 'undedicated')",-0.46658844,-0.32860598,-0.3508591055870056,-0.19123521447181702,0.1596238911151886
90,0.23184973,0.009984314,"('motivated', 'unmotivated')",0.1198954,0.07366204,0.1758725643157959,0.04182317852973938,-0.13404938578605652
35,0.20419694,0.38526875,"('fair', 'unfair')",1.4046079,1.4884746,0.8044024109840393,0.9368716478347778,0.13246923685073853
65,0.20336938,0.3571744,"('practical', 'impractical')",-1.3498787,-1.3545407,-0.5732546448707581,-0.4986831545829773,0.07457149028778076
105,-0.20289451,-0.03505364,"('conventional', 'modern')",0.9278227,0.9527276,0.3624641001224518,0.45883697271347046,0.09637287259101868
44,-0.16912577,-0.2575498,"('truthful', 'untruthful')",-0.8071395,-0.780509,-0.48813265562057495,-0.5190293788909912,-0.03089672327041626
37,-0.16206723,-0.3910452,"('good', 'evil')",2.446972,2.3485966,1.142452359199524,0.978775680065155,-0.1636766791343689
79,0.15804793,0.20864546,"('determined', 'doubtful')",0.26907808,0.27829236,0.2135629951953888,0.24346891045570374,0.02990591526031494
38,-0.13916215,0.14050257,"('kind', 'unkind')",-1.9336268,-1.5504124,-1.036394476890564,-0.7049549221992493,0.3314395546913147
70,-0.123264804,-0.21745867,"('wise', 'unwise')",0.6309311,0.52137756,0.253833144903183,0.15195944905281067,-0.10187369585037231
102,-0.11510146,-0.14928159,"('eminent', 'low')",-1.6074855,-1.4137323,-0.8612934947013855,-0.7815069556236267,0.07978653907775879
96,-0.07611267,-0.12736672,"('powerful', 'powerless')",-0.7449475,-0.6292006,-0.41053009033203125,-0.37828364968299866,0.03224644064903259
80,-0.07132703,-0.09238784,"('independent', 'dependent')",0.6987647,0.8182925,0.3137188255786896,0.362952321767807,0.04923349618911743
21,0.06291664,-0.046426058,"('nice', 'nasty')",0.3176825,0.24151343,0.19029957056045532,0.09754368662834167,-0.09275588393211365
36,0.060815036,0.20685697,"('tolerant', 'intolerant')",-2.040392,-2.0371692,-0.9897884130477905,-0.9151561260223389,0.07463228702545166
58,0.0331614,0.17959738,"('able', 'clumsy')",-1.5672256,-1.3807583,-0.7670320868492126,-0.6005804538726807,0.16645163297653198
30,0.02613771,0.14872545,"('honest', 'dishonest')",0.24323991,0.4398469,0.13468880951404572,0.29428619146347046,0.15959738194942474
77,0.02465266,-0.1765399,"('active', 'inactive')",0.7933887,1.0274553,0.40902069211006165,0.4254577159881592,0.016437023878097534
