,NiSource_male,NiSource_female,tuple,average_male,average_female,female-male
20,-0.88895166,-0.360534,"('popular', 'unpopular')",-0.8889516592025757,-0.36053401231765747,0.5284176468849182
61,-0.8530073,-0.2837943,"('rational', 'irrational')",-0.8530073165893555,-0.2837943136692047,0.5692130029201508
6,0.8406412,0.8163015,"('liked', 'disliked')",0.84064120054245,0.8163015246391296,-0.024339675903320312
41,-0.8394708,-0.3222884,"('incorrupt', 'corrupt')",-0.8394708037376404,-0.3222883939743042,0.5171824097633362
91,0.8378068,1.0323987,"('resilient', 'nonresilient')",0.8378068208694458,1.0323987007141113,0.19459187984466553
9,0.79885256,0.8085678,"('sensitive', 'insensitive')",0.7988525629043579,0.8085678219795227,0.009715259075164795
70,0.7729648,1.0690645,"('wise', 'unwise')",0.7729647755622864,1.0690644979476929,0.2960997223854065
15,0.7412982,0.68322986,"('polite', 'impolite')",0.7412981986999512,0.6832298636436462,-0.05806833505630493
78,0.7032504,0.6066122,"('active', 'inactive')",0.7032504081726074,0.6066122055053711,-0.09663820266723633
37,0.70316726,0.8227337,"('good', 'evil')",0.7031672596931458,0.8227337002754211,0.11956644058227539
50,-0.7020824,-0.8664713,"('unprejudiced', 'prejudiced')",-0.7020823955535889,-0.8664712905883789,-0.16438889503479004
55,0.6960794,0.98219424,"('intelligent', 'unintelligent')",0.6960793733596802,0.9821942448616028,0.2861148715019226
26,-0.69207585,-0.37699074,"('trustworthy', 'untrustworthy')",-0.6920758485794067,-0.37699073553085327,0.31508511304855347
51,0.6727,0.6857199,"('competent', 'incompetent')",0.6726999878883362,0.685719907283783,0.013019919395446777
73,0.6676464,0.19109118,"('brilliant', 'incompetent')",0.6676464080810547,0.19109117984771729,-0.4765552282333374
54,0.6655601,0.50657535,"('smart', 'stupid')",0.6655601263046265,0.506575345993042,-0.15898478031158447
5,0.6432425,0.47318643,"('pleasant', 'repellent')",0.6432424783706665,0.4731864333152771,-0.1700560450553894
102,0.6316695,0.41294557,"('eminent', 'low')",0.6316695213317871,0.41294556856155396,-0.21872395277023315
86,-0.6289298,-0.70770514,"('self-reliant', 'helpless')",-0.6289297938346863,-0.7077051401138306,-0.07877534627914429
12,0.6262499,0.91918117,"('sympathetic', 'unsympathetic')",0.6262499094009399,0.9191811680793762,0.2929312586784363
96,0.62042165,0.6029439,"('powerful', 'powerless')",0.6204216480255127,0.6029438972473145,-0.017477750778198242
52,0.58743227,0.7168349,"('competitive', 'uncompetitive')",0.5874322652816772,0.7168349027633667,0.12940263748168945
17,0.5682366,0.756541,"('social', 'antisocial')",0.5682365894317627,0.7565410137176514,0.18830442428588867
77,0.5475987,0.6847005,"('active', 'inactive')",0.5475987195968628,0.6847004890441895,0.13710176944732666
59,-0.5432004,-0.53463554,"('skillful', 'clumsy')",-0.5432003736495972,-0.5346355438232422,0.00856482982635498
76,0.5397591,0.4105327,"('secure', 'insecure')",0.53975909948349,0.41053271293640137,-0.12922638654708862
110,-0.5390492,-0.7016699,"('narrow-minded', 'open-minded')",-0.5390492081642151,-0.7016698718070984,-0.1626206636428833
69,-0.5343003,-0.36324495,"('wise', 'foolish')",-0.5343003273010254,-0.3632449507713318,0.1710553765296936
99,-0.51669997,-0.039706104,"('prestigious', 'insignificant')",-0.5166999697685242,-0.03970610350370407,0.4769938662648201
3,-0.5102491,-0.35867274,"('likable', 'unlikable')",-0.5102490782737732,-0.35867273807525635,0.15157634019851685
58,-0.5050831,-0.56090105,"('able', 'clumsy')",-0.5050830841064453,-0.5609010457992554,-0.05581796169281006
49,0.5032573,0.28759977,"('responsible', 'irresponsible')",0.5032572746276855,0.2875997722148895,-0.21565750241279602
44,0.49152896,0.7794813,"('truthful', 'untruthful')",0.4915289580821991,0.7794812917709351,0.28795233368873596
88,-0.48157236,-0.27551347,"('impulsive', 'meek')",-0.48157235980033875,-0.2755134701728821,0.20605888962745667
11,0.4729493,1.0805495,"('caring', 'unaffectionate')",0.4729492962360382,1.0805494785308838,0.6076001822948456
19,-0.46344495,-0.20258307,"('funny', 'boring')",-0.46344494819641113,-0.20258307456970215,0.260861873626709
25,0.44818497,0.39630148,"('moral', 'immoral')",0.4481849670410156,0.3963014781475067,-0.05188348889350891
21,0.4356094,0.52687216,"('nice', 'nasty')",0.4356094002723694,0.5268721580505371,0.09126275777816772
56,-0.4256009,-0.35063362,"('intelligent', 'dumb')",-0.42560088634490967,-0.3506336212158203,0.07496726512908936
33,-0.41424286,0.036067426,"('softhearted', 'hardhearted')",-0.41424286365509033,0.036067426204681396,0.45031028985977173
30,0.40866446,0.41386485,"('honest', 'dishonest')",0.4086644649505615,0.4138648509979248,0.005200386047363281
101,0.4038459,0.1791861,"('successful', 'unsuccessful')",0.4038459062576294,0.17918610572814941,-0.22465980052947998
48,-0.39867646,-0.5802864,"('reliable', 'unreliable')",-0.39867645502090454,-0.5802863836288452,-0.18160992860794067
28,-0.3928175,-0.12735848,"('honest', 'dishonest')",-0.39281749725341797,-0.12735848128795624,0.26545901596546173
23,0.37202105,0.766668,"('hospitable', 'inhospitable')",0.37202104926109314,0.7666680216789246,0.3946469724178314
81,-0.3665952,-0.64529604,"('industrious', 'lazy')",-0.36659520864486694,-0.645296037197113,-0.2787008285522461
89,-0.35359812,-0.49150917,"('daring', 'anxious')",-0.35359811782836914,-0.49150916934013367,-0.13791105151176453
68,-0.34559393,-0.28814456,"('clever', 'inept')",-0.3455939292907715,-0.2881445586681366,0.05744937062263489
42,-0.34497452,0.29113358,"('amicable', 'hostile')",-0.3449745178222656,0.2911335825920105,0.6361081004142761
106,-0.327398,-0.052825093,"('conventional', 'unconventional')",-0.32739800214767456,-0.052825093269348145,0.2745729088783264
104,0.3261767,0.59050596,"('conventional', 'unconventional')",0.3261767029762268,0.5905059576034546,0.2643292546272278
98,-0.3102438,-0.24352983,"('prestigious', 'insignificant')",-0.31024378538131714,-0.24352982640266418,0.06671395897865295
74,0.30749464,0.5715946,"('insightful', 'unperceptive')",0.3074946403503418,0.5715945959091187,0.26409995555877686
94,0.28745282,0.21863931,"('aggressive', 'submissive')",0.2874528169631958,0.2186393141746521,-0.0688135027885437
24,-0.2789493,-0.29352075,"('thoughtful', 'rough')",-0.2789492905139923,-0.2935207486152649,-0.014571458101272583
105,-0.266785,0.11525996,"('conventional', 'modern')",-0.26678499579429626,0.11525996029376984,0.3820449560880661
38,0.2664519,0.2041519,"('kind', 'unkind')",0.266451895236969,0.20415189862251282,-0.06229999661445618
29,0.26576856,0.3625477,"('honest', 'immoral')",0.26576855778694153,0.36254769563674927,0.09677913784980774
97,-0.25675935,-0.014974445,"('superior', 'inferior')",-0.2567593455314636,-0.014974445104598999,0.24178490042686462
93,0.25589854,0.072957456,"('dominating', 'dominated')",0.25589853525161743,0.07295745611190796,-0.18294107913970947
13,0.24261692,0.2142913,"('helpful', 'unhelpful')",0.2426169216632843,0.2142913043498993,-0.02832561731338501
18,0.23859301,0.21171999,"('social', 'asocial')",0.23859301209449768,0.21171998977661133,-0.026873022317886353
22,0.22952732,0.18254158,"('welcoming', 'disagreeable')",0.2295273244380951,0.18254157900810242,-0.046985745429992676
47,0.21486549,0.36628705,"('forgiving', 'unforgiving')",0.21486549079418182,0.3662870526313782,0.15142156183719635
8,-0.19526269,0.016510442,"('open', 'distant')",-0.19526268541812897,0.01651044189929962,0.2117731273174286
43,-0.19211498,-0.17062567,"('genuine', 'fake')",-0.19211497902870178,-0.17062567174434662,0.021489307284355164
57,0.18797533,0.1620434,"('able', 'unable')",0.18797533214092255,0.16204339265823364,-0.025931939482688904
72,-0.18410644,0.30834827,"('logical', 'illogical')",-0.18410643935203552,0.30834826827049255,0.4924547076225281
82,-0.18113586,-0.20649469,"('industrious', 'meek')",-0.1811358630657196,-0.20649468898773193,-0.02535882592201233
64,0.16580674,0.18385932,"('clever', 'incompetent')",0.16580674052238464,0.18385931849479675,0.01805257797241211
7,0.16122799,0.22281533,"('outgoing', 'distant')",0.1612279862165451,0.22281533479690552,0.06158734858036041
32,-0.1587733,-0.2481992,"('benevolent', 'hardhearted')",-0.1587733030319214,-0.2481991946697235,-0.08942589163780212
45,0.14999469,-0.26860029,"('cooperative', 'exploitative')",0.14999468624591827,-0.2686002850532532,-0.41859497129917145
34,-0.1493141,0.3872306,"('loyal', 'disloyal')",-0.14931410551071167,0.38723060488700867,0.5365447103977203
67,0.13447636,0.32917255,"('discriminating', 'undiscriminating')",0.13447636365890503,0.3291725516319275,0.19469618797302246
35,-0.11441523,0.28075457,"('fair', 'unfair')",-0.1144152283668518,0.28075456619262695,0.39516979455947876
10,-0.11281994,0.47709322,"('affectionate', 'unaffectionate')",-0.11281993985176086,0.4770932197570801,0.5899131596088409
107,0.11132294,0.17120689,"('conventional', 'modern')",0.11132293939590454,0.17120689153671265,0.059883952140808105
85,0.10794285,0.16984807,"('ambitious', 'unambitious')",0.1079428493976593,0.16984806954860687,0.06190522015094757
92,-0.106606126,0.10048059,"('unwavering', 'wavering')",-0.106606125831604,0.1004805862903595,0.2070867121219635
80,0.10472514,0.35606915,"('independent', 'dependent')",0.10472513735294342,0.3560691475868225,0.2513440102338791
66,0.09998593,0.37400678,"('imaginative', 'unimaginative')",0.09998592734336853,0.3740067780017853,0.27402085065841675
83,0.09413696,0.009310745,"('energetic', 'lethargic')",0.09413696080446243,0.00931074470281601,-0.08482621610164642
62,0.093039095,0.44715887,"('creative', 'uncreative')",0.09303909540176392,0.4471588730812073,0.35411977767944336
1,0.092342265,0.70094705,"('friendly', 'unfriendly')",0.09234226495027542,0.7009470462799072,0.6086047813296318
36,0.09084122,-0.23623152,"('tolerant', 'intolerant')",0.09084121882915497,-0.23623152077198029,-0.32707273960113525
46,0.089642555,0.29714605,"('generous', 'stingy')",0.08964255452156067,0.2971460521221161,0.20750349760055542
27,0.057362735,0.067723736,"('sincere', 'insincere')",0.05736273527145386,0.06772373616695404,0.010361000895500183
65,0.05012563,-0.1785109,"('practical', 'impractical')",0.05012562870979309,-0.1785109043121338,-0.22863653302192688
79,0.036637835,-0.11635934,"('determined', 'doubtful')",0.03663783520460129,-0.11635933816432953,-0.15299717336893082
87,0.031594932,-0.23872814,"('dedicated', 'undedicated')",0.031594932079315186,-0.2387281358242035,-0.2703230679035187
