,Federal_male,Federal_female,tuple,Realty_male,Realty_female,Investment_male,Investment_female,Trust_male,Trust_female,average_male,average_female,female-male
25,-1.2124597,-1.1300939,"('moral', 'immoral')",-0.19231248,0.08382666,-1.5071306,-1.5299188,-1.466924,-1.4205536,-1.0947067737579346,-0.9991849660873413,0.09552180767059326
11,-1.2109375,-1.2346427,"('caring', 'unaffectionate')",-0.51225245,-0.4978308,-2.1031127,-2.0286374,-2.1090918,-2.3492014,-1.4838485717773438,-1.5275781154632568,-0.043729543685913086
61,1.2098491,1.4278775,"('rational', 'irrational')",-0.085769325,-0.17115673,0.5544341,0.6154736,1.2425095,1.3962811,0.7302558422088623,0.8171188831329346,0.08686304092407227
80,1.1837134,1.4038092,"('independent', 'dependent')",1.4431875,1.394249,1.5323308,1.5121353,2.1851733,2.0050223,1.5861012935638428,1.5788037776947021,-0.007297515869140625
73,-1.1743107,-1.5171022,"('brilliant', 'incompetent')",-0.30516565,-0.18062246,-1.4920127,-1.5002117,-1.3202217,-1.5501876,-1.072927713394165,-1.1870310306549072,-0.11410331726074219
29,-1.1733589,-1.0288556,"('honest', 'immoral')",-0.43593788,-0.5452788,-1.30687,-1.3504297,-2.1007414,-2.0412295,-1.2542270421981812,-1.2414484024047852,0.012778639793395996
9,-1.1457956,-1.1900508,"('sensitive', 'insensitive')",0.109021306,0.12044269,-1.4111667,-1.441447,-2.2622957,-2.173204,-1.1775591373443604,-1.171064853668213,0.006494283676147461
102,-1.1436167,-1.0539391,"('eminent', 'low')",-0.25041997,0.031371474,-0.15376586,-0.047383755,-0.26155052,-0.13094601,-0.45233824849128723,-0.3002243638038635,0.1521138846874237
47,-1.0907316,-1.1005481,"('forgiving', 'unforgiving')",0.14948693,0.37201464,-0.38173544,-0.25931948,-1.3944213,-1.2766061,-0.6793503761291504,-0.5661147832870483,0.11323559284210205
24,-1.079279,-0.93184865,"('thoughtful', 'rough')",-0.4712937,-0.46902108,-0.916942,-0.97487575,-0.7640831,-0.73085123,-0.8078994154930115,-0.7766491770744324,0.0312502384185791
60,-1.0637562,-0.7483837,"('educated', 'uneducated')",0.17713025,0.35525352,-0.006665796,0.15108427,-0.974865,-0.70892084,-0.46703922748565674,-0.23774167895317078,0.22929754853248596
88,1.0511544,1.1113496,"('impulsive', 'meek')",0.18748216,0.060889065,0.09981327,-0.043853074,1.4436892,1.3121424,0.6955347061157227,0.6101319789886475,-0.0854027271270752
103,1.0444319,1.049362,"('traditional', 'modern')",1.5691384,1.5351954,1.135232,1.1496401,0.9966733,0.8596046,1.1863688230514526,1.148450493812561,-0.0379183292388916
87,-1.0360029,-0.9204993,"('dedicated', 'undedicated')",0.16107309,0.3721897,-0.2509658,-0.23614573,-1.4428157,-1.0766137,-0.6421778202056885,-0.46526724100112915,0.17691057920455933
22,1.031141,0.9600861,"('welcoming', 'disagreeable')",0.74550974,0.606672,0.94701624,0.912692,1.7881887,1.5706898,1.1279640197753906,1.0125349760055542,-0.11542904376983643
36,-1.0227361,-1.279262,"('tolerant', 'intolerant')",-0.2208719,0.05885586,-0.70447314,-0.51027,-1.3230798,-1.3076122,-0.8177902698516846,-0.7595720291137695,0.05821824073791504
45,-0.9896755,-1.2056177,"('cooperative', 'exploitative')",0.071079366,0.10853165,0.33993337,0.33040783,-1.5696155,-1.3864726,-0.53706955909729,-0.5382876992225647,-0.0012181401252746582
18,-0.97040206,-0.96273154,"('social', 'asocial')",0.16069043,0.40841657,-0.7134417,-0.62316716,-1.2815759,-1.119718,-0.7011823058128357,-0.5743000507354736,0.12688225507736206
2,-0.9454286,-0.8480554,"('friendly', 'unfriendly')",1.1691437,1.4415648,-0.43117946,-0.31983066,-1.639309,-1.4703574,-0.46169334650039673,-0.299169659614563,0.16252368688583374
42,0.9137778,1.1440165,"('amicable', 'hostile')",-0.5600325,-0.6960401,0.29021782,0.25521564,0.7088443,0.78492427,0.3382018804550171,0.37202906608581543,0.03382718563079834
35,0.91374415,1.2678472,"('fair', 'unfair')",0.79886353,0.6737608,0.66166836,0.6227134,0.13965395,0.49668804,0.628482460975647,0.7652523517608643,0.13676989078521729
56,0.9098099,0.98368555,"('intelligent', 'dumb')",1.1637865,1.0307493,0.15175052,-0.054219097,1.4339883,1.2876827,0.9148338437080383,0.8119745850563049,-0.1028592586517334
1,-0.9076512,-0.68612105,"('friendly', 'unfriendly')",0.06664625,0.12697896,-1.8243599,-1.8305472,-1.7611814,-1.7018938,-1.1066365242004395,-1.0228958129882812,0.0837407112121582
8,0.9046576,0.7505671,"('open', 'distant')",0.110301614,-0.30540773,-0.5488081,-0.9841908,0.030927598,-0.37074202,0.12426967918872833,-0.2274433821439743,-0.35171306133270264
92,-0.8519329,-0.89363813,"('unwavering', 'wavering')",-0.75182426,-0.8784243,-0.26960135,-0.4167964,-0.4307176,-0.60685265,-0.5760190486907959,-0.6989278793334961,-0.1229088306427002
85,-0.83071697,-0.9238111,"('ambitious', 'unambitious')",-0.4045884,-0.16588873,-0.9472899,-0.9630163,-1.1256115,-1.0333418,-0.8270516991615295,-0.7715144157409668,0.055537283420562744
97,-0.82097673,-0.73673403,"('superior', 'inferior')",0.43931592,0.49936306,-0.18650913,-0.31108224,-0.87982607,-0.9351317,-0.3619990050792694,-0.37089622020721436,-0.008897215127944946
54,0.7877686,0.6044058,"('smart', 'stupid')",0.17410836,0.032630302,-0.846033,-1.106767,0.37600282,0.055816293,0.12296170741319656,-0.10347865521907806,-0.22644036263227463
71,-0.77473843,-1.0242354,"('efficient', 'inefficient')",0.06552756,0.08039522,-0.74845207,-0.7336076,-1.450049,-1.5531485,-0.7269279956817627,-0.8076490759849548,-0.08072108030319214
96,-0.76794386,-0.6151446,"('powerful', 'powerless')",-0.8980093,-0.66099507,-1.2377443,-1.1789765,-0.6861342,-0.65221894,-0.8974579572677612,-0.7768337726593018,0.12062418460845947
89,-0.76213485,-0.77362704,"('daring', 'anxious')",0.02377206,0.092077404,0.2907448,0.37745044,-0.27039033,-0.1475879,-0.17950206995010376,-0.11292178183794022,0.06658028811216354
90,0.694842,0.5877377,"('motivated', 'unmotivated')",0.6507741,0.49814925,-0.36240795,-0.54503775,0.57270306,0.3192011,0.3889778256416321,0.2150125801563263,-0.1739652454853058
99,-0.68597484,-0.5868617,"('prestigious', 'insignificant')",-1.0191991,-1.1400995,-0.9320009,-0.9795121,0.61608076,0.3769318,-0.5052735209465027,-0.5823854207992554,-0.07711189985275269
109,0.67090094,0.7542914,"('conservative', 'liberal')",0.32794982,0.5144758,0.0019270033,0.17034438,0.18423694,0.31258988,0.29625368118286133,0.4379253685474396,0.14167168736457825
108,0.67090094,0.7542914,"('conservative', 'liberal')",0.32794982,0.5144758,0.0019270033,0.17034438,0.18423694,0.31258988,0.29625368118286133,0.4379253685474396,0.14167168736457825
77,0.6338274,0.74560165,"('active', 'inactive')",-0.017790616,-0.05607921,-1.1645268,-1.290625,0.6160903,0.7169043,0.016900062561035156,0.028950437903404236,0.01205037534236908
51,-0.62664187,-0.66342795,"('competent', 'incompetent')",0.4771705,0.765983,-0.16610774,0.010777384,-0.7735517,-0.7397206,-0.2722827196121216,-0.1565970480442047,0.11568567156791687
15,0.61251223,0.74484754,"('polite', 'impolite')",0.31144494,0.6483303,0.071725845,0.29107273,-0.4606517,-0.16893703,0.1337578296661377,0.37882834672927856,0.24507051706314087
106,-0.5860225,-0.22907911,"('conventional', 'unconventional')",1.0736599,1.151104,0.07473412,0.26087472,0.13172714,-0.013609946,0.1735246628522873,0.29232239723205566,0.11879773437976837
14,0.5840872,0.5081971,"('supportive', 'unsupportive')",0.05652401,-0.047385722,-0.5370847,-0.6355531,-0.29408222,-0.3208518,-0.04763893783092499,-0.12389837950468063,-0.07625944167375565
98,-0.5830518,-0.75035673,"('prestigious', 'insignificant')",-0.7334172,-0.9172858,-0.82224417,-0.94924736,0.34604692,0.010562062,-0.44816654920578003,-0.6515820026397705,-0.20341545343399048
4,-0.55526435,-0.61969256,"('likable', 'unlikable')",-1.0254067,-1.0662177,-2.454916,-2.6216233,-0.994311,-0.94143856,-1.2574745416641235,-1.3122429847717285,-0.05476844310760498
67,-0.5292207,-0.47052065,"('discriminating', 'undiscriminating')",-0.031636715,0.21273503,-1.3356351,-1.4180295,-0.3017516,-0.24841295,-0.5495610237121582,-0.4810570180416107,0.06850400567054749
59,-0.5219839,-0.30706272,"('skillful', 'clumsy')",-0.890504,-0.88323206,0.1925452,0.24876514,0.4750258,0.4375059,-0.18622925877571106,-0.12600593268871307,0.060223326086997986
10,-0.52134067,-0.49450466,"('affectionate', 'unaffectionate')",-0.3623502,-0.21076334,-0.8812555,-0.8241315,-1.0630112,-1.1571339,-0.7069894075393677,-0.6716333627700806,0.03535604476928711
52,-0.4908033,-0.47389847,"('competitive', 'uncompetitive')",0.93624514,1.1852238,-0.92979276,-0.74993724,-1.2440869,-1.094659,-0.43210944533348083,-0.2833177149295807,0.14879173040390015
70,0.4902272,0.48344654,"('wise', 'unwise')",0.42328328,0.37463456,1.4261808,1.3770764,0.097301334,0.24731606,0.6092481017112732,0.6206184029579163,0.011370301246643066
20,-0.48925152,-0.23955044,"('popular', 'unpopular')",-0.84764135,-0.7968675,-0.037527256,0.09767843,0.43045545,0.2752369,-0.23599115014076233,-0.1658756583929062,0.07011549174785614
68,-0.47506028,-0.62064695,"('clever', 'inept')",-0.4196533,-0.434494,-1.6254711,-1.7268968,-1.685072,-2.028103,-1.051314115524292,-1.2025351524353027,-0.15122103691101074
5,-0.46861756,-0.40140882,"('pleasant', 'repellent')",0.88935554,0.921463,-0.17888528,-0.14982605,-0.58536166,-0.62512463,-0.08587723970413208,-0.06372411549091339,0.02215312421321869
26,0.42310154,0.4105608,"('trustworthy', 'untrustworthy')",0.9989512,1.2153754,0.719434,0.78339833,-0.5461563,-0.4275216,0.3988325893878937,0.49545326828956604,0.09662067890167236
104,-0.41793513,-0.20854574,"('conventional', 'unconventional')",0.782843,0.8616514,-0.8855274,-0.75488937,-0.7213923,-0.87780654,-0.31050294637680054,-0.24489755928516388,0.06560538709163666
83,-0.4029233,-0.57166785,"('energetic', 'lethargic')",0.7704139,0.97155845,-0.7545348,-0.7686044,-0.565789,-0.6128303,-0.23820829391479492,-0.2453860193490982,-0.007177725434303284
55,-0.35923022,-0.275756,"('intelligent', 'unintelligent')",0.011034071,0.15020132,-0.50020486,-0.35523698,-0.83052,-0.85193527,-0.4197302460670471,-0.3331817388534546,0.08654850721359253
57,-0.35683438,-0.32705563,"('able', 'unable')",0.5102757,0.46395874,-0.21980655,-0.23023319,-0.7270771,-0.90171367,-0.1983605921268463,-0.24876093864440918,-0.050400346517562866
64,-0.33883822,-0.27470732,"('clever', 'incompetent')",0.699427,0.88634133,-0.5219465,-0.3343835,-0.5972442,-0.6213489,-0.18965047597885132,-0.08602459728717804,0.10362587869167328
43,-0.33414862,-0.30686176,"('genuine', 'fake')",0.29627696,0.34579623,-0.5104358,-0.46403164,0.1587486,0.30040365,-0.09738972038030624,-0.031173378229141235,0.06621634215116501
94,0.32738617,0.42583343,"('aggressive', 'submissive')",0.6944771,0.90396845,-1.175735,-1.1678472,0.032080084,0.12717067,-0.03044792264699936,0.0722813606262207,0.10272928327322006
33,-0.32654697,-0.25286883,"('softhearted', 'hardhearted')",0.36289978,0.26921707,-0.39420396,-0.42515552,-1.2740151,-1.184066,-0.4079665541648865,-0.3982183337211609,0.009748220443725586
0,-0.26327255,-0.031811,"('sociable', 'unsociable')",-0.068355024,0.39934725,-0.27865285,0.028938338,-0.7828243,-0.54790825,-0.34827616810798645,-0.03785841166973114,0.3104177564382553
110,0.2435655,0.14287817,"('narrow-minded', 'open-minded')",0.09413842,-0.04405807,1.4018503,1.4456851,0.6488602,0.6983496,0.5971035957336426,0.5607137084007263,-0.03638988733291626
107,-0.23902142,-0.37138295,"('conventional', 'modern')",0.6197634,0.71828294,1.2845271,1.4572754,0.16754246,0.27495515,0.45820286870002747,0.5197826623916626,0.06157979369163513
84,-0.2339856,-0.12449245,"('self-confident', 'diffident')",-1.1995384,-1.3781625,-1.3108633,-1.336909,-0.77288496,-0.77150893,-0.8793179988861084,-0.9027681946754456,-0.023450195789337158
30,-0.22224453,-0.28450257,"('honest', 'dishonest')",-0.41056505,-0.3693889,-1.7457337,-1.7239826,-1.8578503,-1.7929034,-1.059098482131958,-1.042694330215454,0.016404151916503906
19,0.21799773,0.24644935,"('funny', 'boring')",-1.370415,-1.2082286,-0.25908208,-0.3489743,-0.20189244,-0.15702337,-0.403347909450531,-0.36694425344467163,0.036403656005859375
62,-0.19143862,-0.22281244,"('creative', 'uncreative')",0.14392328,0.12884319,-1.5122533,-1.5159684,-0.6936164,-0.6057117,-0.563346266746521,-0.553912341594696,0.009433925151824951
91,0.17930026,0.27469411,"('resilient', 'nonresilient')",-0.15117493,-0.34723848,-0.5944466,-0.6308763,-0.566704,-0.9259884,-0.28325629234313965,-0.4073522686958313,-0.12409597635269165
17,0.17081767,0.5022304,"('social', 'antisocial')",-0.67966545,-0.36979645,-0.9951391,-0.8530721,-0.25118387,-0.11430034,-0.4387926757335663,-0.2087346315383911,0.23005804419517517
31,0.16969875,0.32388747,"('altruistic', 'egoistic')",-0.06818955,-0.1270433,-0.46035758,-0.5092003,0.6301604,0.70197046,0.06782799959182739,0.09740358591079712,0.029575586318969727
21,0.16020095,0.113242865,"('nice', 'nasty')",-0.8937873,-1.1069968,0.37263608,0.35051388,-0.6630926,-0.62480295,-0.2560107111930847,-0.317010760307312,-0.061000049114227295
100,-0.13694489,0.0963909,"('influential', 'uninfluential')",1.1489499,1.5699314,-0.445138,-0.25258744,-0.8355136,-0.6411437,-0.06716164946556091,0.19314777851104736,0.2603094279766083
69,0.11209911,0.0605644,"('wise', 'foolish')",-0.5515104,-0.7010772,0.04952857,0.058275267,0.00017994642,0.11335412,-0.09742569178342819,-0.11722085624933243,-0.019795164465904236
23,-0.099425435,-0.026316226,"('hospitable', 'inhospitable')",0.10350132,-0.007963419,0.7296435,0.5965997,0.7847271,0.58064336,0.379611611366272,0.28574085235595703,-0.09387075901031494
76,-0.09886508,-0.17775422,"('secure', 'insecure')",1.1064713,1.2779863,0.22492097,0.2671644,-1.371274,-1.1300025,-0.03468668460845947,0.05934852361679077,0.09403520822525024
105,-0.0878343,-0.09140378,"('conventional', 'modern')",-0.21442044,-0.24335241,-0.3201897,-0.35119945,-0.7142648,-0.75695145,-0.33417731523513794,-0.3607267737388611,-0.026549458503723145
39,0.08736217,0.2796842,"('right', 'wrong')",-0.77208984,-0.7996961,-0.77057946,-0.7626995,0.5742327,0.6364763,-0.2202686071395874,-0.16155877709388733,0.05870983004570007
16,0.07508991,0.16690674,"('social', 'antisocial')",-0.12253357,0.20126432,-1.2349323,-1.056303,-0.6232622,-0.3687763,-0.47640955448150635,-0.2642270624637604,0.21218249201774597
93,-0.070079595,0.042366326,"('dominating', 'dominated')",0.5078784,0.7106538,-0.2081298,0.011155009,0.16493958,0.39511615,0.09865215420722961,0.2898228168487549,0.19117066264152527
79,-0.042158812,0.068271965,"('determined', 'doubtful')",-0.91097164,-0.7821896,-0.10630342,-0.11139102,-0.09837049,0.028401852,-0.28945112228393555,-0.19922669231891632,0.09022442996501923
72,0.0110581815,0.12214559,"('logical', 'illogical')",0.01951404,0.049612433,-1.6971085,-1.6224278,-1.622306,-1.4651054,-0.8222105503082275,-0.7289438247680664,0.09326672554016113
