,Dentsply_male,Dentsply_female,tuple,Sirona_male,Sirona_female,average_male,average_female,female-male
53,-2.1139765,-2.2085996,"('smart', 'stupid')",-1.7072183,-1.7627873,-1.910597324371338,-1.9856934547424316,-0.07509613037109375
75,1.7891415,1.6969435,"('confident', 'shy')",2.620142,2.0575824,2.204641819000244,1.8772629499435425,-0.32737886905670166
95,-1.5898836,-1.7034459,"('rich', 'poor')",-2.6524186,-2.4810007,-2.1211509704589844,-2.0922231674194336,0.02892780303955078
103,1.5576272,1.4198551,"('traditional', 'modern')",0.5908882,0.1779788,1.074257731437683,0.7989169359207153,-0.2753407955169678
80,1.495904,0.96992356,"('independent', 'dependent')",0.5920503,0.52553666,1.04397714138031,0.7477301359176636,-0.2962470054626465
90,1.3556242,0.7599447,"('motivated', 'unmotivated')",0.76331574,0.46886456,1.0594699382781982,0.6144046187400818,-0.44506531953811646
6,1.353358,1.6943011,"('liked', 'disliked')",2.1191673,2.4141607,1.7362626791000366,2.0542309284210205,0.3179682493209839
27,-1.0933771,-1.2220192,"('sincere', 'insincere')",-2.546186,-2.6553302,-1.8197815418243408,-1.9386746883392334,-0.11889314651489258
37,1.049363,0.90490425,"('good', 'evil')",1.4797821,2.0703316,1.2645726203918457,1.4876179695129395,0.22304534912109375
40,-1.0409987,-1.5822601,"('honorable', 'mean')",-1.6857388,-1.7931254,-1.3633687496185303,-1.6876927614212036,-0.32432401180267334
110,-1.0053451,-0.8272219,"('narrow-minded', 'open-minded')",-0.4262455,-0.6220983,-0.7157952785491943,-0.7246600985527039,-0.008864820003509521
22,1.0013576,0.99475306,"('welcoming', 'disagreeable')",0.47233033,0.14053154,0.7368439435958862,0.567642331123352,-0.16920161247253418
3,0.9490139,1.4177108,"('likable', 'unlikable')",0.57360286,0.4960115,0.7613083720207214,0.956861138343811,0.1955527663230896
109,0.9455155,0.4904479,"('conservative', 'liberal')",0.15434843,-0.48292804,0.5499320030212402,0.00375993549823761,-0.5461720675230026
108,0.9455155,0.4904479,"('conservative', 'liberal')",0.15434843,-0.48292804,0.5499320030212402,0.00375993549823761,-0.5461720675230026
32,-0.88252807,-0.39977854,"('benevolent', 'hardhearted')",-0.7323272,-0.64405245,-0.8074276447296143,-0.5219154953956604,0.28551214933395386
23,0.8664603,0.61766016,"('hospitable', 'inhospitable')",0.7470274,1.1345881,0.806743860244751,0.8761241436004639,0.06938028335571289
70,0.8589382,0.628347,"('wise', 'unwise')",1.1495116,1.6237566,1.0042248964309692,1.1260517835617065,0.1218268871307373
78,0.85812527,0.40463912,"('active', 'inactive')",1.5006031,1.8029774,1.1793642044067383,1.1038082838058472,-0.07555592060089111
5,0.85530174,0.731164,"('pleasant', 'repellent')",0.5439789,0.08759567,0.6996403336524963,0.40937983989715576,-0.2902604937553406
107,0.8233002,1.0524987,"('conventional', 'modern')",0.14880988,-0.048879206,0.48605501651763916,0.5018097162246704,0.01575469970703125
65,-0.81587875,-1.0717012,"('practical', 'impractical')",-0.66567075,-1.2278216,-0.7407747507095337,-1.149761438369751,-0.4089866876602173
14,0.8099911,0.77197754,"('supportive', 'unsupportive')",0.6661826,0.6679591,0.7380868196487427,0.719968318939209,-0.01811850070953369
45,-0.8034917,-0.8632648,"('cooperative', 'exploitative')",-0.019466847,-0.73845303,-0.41147929430007935,-0.8008589148521423,-0.389379620552063
26,-0.7921063,-0.09317739,"('trustworthy', 'untrustworthy')",-0.79145,-0.64047456,-0.7917781472206116,-0.36682596802711487,0.4249521791934967
25,0.7748347,0.35898528,"('moral', 'immoral')",-0.36589113,-0.9874782,0.20447178184986115,-0.3142464756965637,-0.5187182575464249
91,0.7412252,0.52883625,"('resilient', 'nonresilient')",0.37402487,0.6953516,0.5576250553131104,0.6120939254760742,0.05446887016296387
8,0.73275167,0.43630695,"('open', 'distant')",1.1995862,1.626059,0.9661688804626465,1.0311830043792725,0.06501412391662598
19,-0.69319344,-0.61285746,"('funny', 'boring')",-0.5239624,-0.021676779,-0.6085779070854187,-0.31726711988449097,0.29131078720092773
68,-0.68507016,-0.28626892,"('clever', 'inept')",-0.43255308,-0.8467505,-0.558811604976654,-0.5665097236633301,-0.007698118686676025
20,0.6834376,0.76917386,"('popular', 'unpopular')",-0.83168244,0.079037815,-0.07412242889404297,0.42410582304000854,0.4982282519340515
102,0.6804409,0.21174818,"('eminent', 'low')",-0.9780884,-0.72655,-0.14882373809814453,-0.25740090012550354,-0.10857716202735901
92,0.6679964,0.6923177,"('unwavering', 'wavering')",0.61083865,1.1016688,0.6394175291061401,0.8969932794570923,0.25757575035095215
99,0.65867996,0.69182444,"('prestigious', 'insignificant')",-0.22700512,0.4523576,0.21583741903305054,0.5720909833908081,0.35625356435775757
51,-0.655686,-0.18592873,"('competent', 'incompetent')",-0.0024740398,-0.34308904,-0.3290800452232361,-0.2645089030265808,0.06457114219665527
54,0.65317845,0.31687778,"('smart', 'stupid')",0.605123,0.49676207,0.6291507482528687,0.4068199396133423,-0.22233080863952637
12,0.64363235,1.0794537,"('sympathetic', 'unsympathetic')",-0.5418383,-0.78887385,0.050897032022476196,0.14528992772102356,0.09439289569854736
94,0.6137724,0.7093231,"('aggressive', 'submissive')",-0.1040055,-0.62115175,0.25488343834877014,0.044085681438446045,-0.2107977569103241
93,-0.6019306,-0.12940507,"('dominating', 'dominated')",-0.113753766,-0.16618614,-0.35784220695495605,-0.14779560267925262,0.21004660427570343
46,0.59532887,0.93931174,"('generous', 'stingy')",0.78659445,1.0336224,0.6909616589546204,0.9864670634269714,0.2955054044723511
106,0.5917341,0.56583047,"('conventional', 'unconventional')",0.010358244,0.083472386,0.3010461926460266,0.32465142011642456,0.02360522747039795
33,-0.5792255,-0.6398901,"('softhearted', 'hardhearted')",-0.57086223,-0.40610456,-0.5750438570976257,-0.5229973196983337,0.05204653739929199
100,0.57788724,1.0060434,"('influential', 'uninfluential')",0.13640726,0.241517,0.3571472465991974,0.6237802505493164,0.266633003950119
66,0.5607252,1.5338358,"('imaginative', 'unimaginative')",0.9895897,1.1786917,0.7751574516296387,1.3562637567520142,0.5811063051223755
101,-0.55629,-0.5340715,"('successful', 'unsuccessful')",-0.4442524,-0.3318432,-0.500271201133728,-0.43295735120773315,0.06731384992599487
36,-0.54487145,-0.38135582,"('tolerant', 'intolerant')",-0.92820764,-1.378438,-0.7365395426750183,-0.879896879196167,-0.14335733652114868
52,0.49940574,0.863996,"('competitive', 'uncompetitive')",-0.36399132,-0.81212604,0.06770721077919006,0.025934994220733643,-0.04177221655845642
7,0.49657124,0.2088305,"('outgoing', 'distant')",0.999838,1.3246028,0.7482045888900757,0.7667166590690613,0.018512070178985596
82,0.4783706,0.27296233,"('industrious', 'meek')",0.7383115,1.06324,0.6083410978317261,0.6681011915206909,0.059760093688964844
85,0.47465542,0.80118084,"('ambitious', 'unambitious')",-0.1260429,0.027054474,0.174306258559227,0.4141176640987396,0.23981140553951263
38,-0.42358798,-0.46795243,"('kind', 'unkind')",-1.1569949,-1.2131873,-0.790291428565979,-0.8405698537826538,-0.050278425216674805
79,0.4087552,0.18577875,"('determined', 'doubtful')",-0.5762677,-0.64546746,-0.08375625312328339,-0.2298443615436554,-0.146088108420372
55,0.4079002,0.16737293,"('intelligent', 'unintelligent')",-0.2923021,-0.28622887,0.05779905617237091,-0.05942796915769577,-0.11722702533006668
64,-0.3889384,-0.20516907,"('clever', 'incompetent')",-0.5579416,-1.197041,-0.4734399914741516,-0.7011050581932068,-0.22766506671905518
56,-0.38711008,-0.17792606,"('intelligent', 'dumb')",0.26306346,0.7150059,-0.062023311853408813,0.2685399055480957,0.3305632174015045
60,0.38456118,0.41522893,"('educated', 'uneducated')",-0.52229464,-0.49051875,-0.06886672973632812,-0.03764490783214569,0.031221821904182434
30,-0.37808233,-0.10911055,"('honest', 'dishonest')",-0.51005995,-0.55586255,-0.4440711438655853,-0.3324865400791168,0.1115846037864685
47,-0.37518296,0.08096045,"('forgiving', 'unforgiving')",-0.5631674,-0.7666707,-0.46917515993118286,-0.3428551256656647,0.1263200342655182
105,0.37465492,0.24115531,"('conventional', 'modern')",0.5208087,0.40932393,0.44773179292678833,0.3252396285533905,-0.12249216437339783
61,0.3685321,0.11806211,"('rational', 'irrational')",-0.27257282,0.58099115,0.04797963798046112,0.34952664375305176,0.30154700577259064
44,0.35951367,0.2874568,"('truthful', 'untruthful')",-0.17136067,-0.1421748,0.0940764993429184,0.07264100760221481,-0.021435491740703583
88,0.35484964,0.63154167,"('impulsive', 'meek')",0.06502056,0.55487883,0.20993509888648987,0.5932102203369141,0.3832751214504242
77,0.34660602,0.5109594,"('active', 'inactive')",0.9613289,1.4040104,0.6539674997329712,0.9574849009513855,0.3035174012184143
2,0.34623227,0.61953056,"('friendly', 'unfriendly')",-0.3112775,-0.9009987,0.017477378249168396,-0.14073407649993896,-0.15821145474910736
97,0.34158766,0.33892822,"('superior', 'inferior')",-0.5637584,-0.16952768,-0.11108535528182983,0.08470027148723602,0.19578562676906586
35,0.33690658,0.3476804,"('fair', 'unfair')",0.4272635,0.8773869,0.38208502531051636,0.612533688545227,0.2304486632347107
58,-0.32226366,-0.09617269,"('able', 'clumsy')",-1.679606,-1.7957835,-1.0009348392486572,-0.9459781050682068,0.05495673418045044
34,0.30695155,0.58153445,"('loyal', 'disloyal')",-0.8608365,-0.65391165,-0.27694249153137207,-0.036188602447509766,0.2407538890838623
62,0.28865045,0.53794277,"('creative', 'uncreative')",-0.034663424,0.48524448,0.12699350714683533,0.5115936398506165,0.38460013270378113
73,-0.28452507,-0.37244594,"('brilliant', 'incompetent')",-0.6209464,-1.308619,-0.4527357220649719,-0.8405324816703796,-0.3877967596054077
84,0.27057904,0.2928418,"('self-confident', 'diffident')",0.14714961,0.40712374,0.20886433124542236,0.34998276829719543,0.14111843705177307
