,People's_male,People's_female,tuple,United_male,United_female,Financial_male,Financial_female,average_male,average_female,female-male
50,1.4858866,1.366325,"('unprejudiced', 'prejudiced')",1.6204607,1.5821657,1.3874567,1.3604696,1.4979346593221028,1.4363199869791667,-0.06161467234293605
15,-1.4787114,-1.51138,"('polite', 'impolite')",0.9993564,0.8850008,0.32956284,0.44540632,-0.0499307115872701,-0.06032427151997884,-0.01039355993270874
37,1.4716411,1.3674585,"('good', 'evil')",0.4939,1.0374373,1.9444005,1.7661407,1.3033138910929363,1.390345573425293,0.0870316823323567
9,-1.4445577,-1.4019456,"('sensitive', 'insensitive')",-0.5172319,-1.1657326,-1.3135608,-1.3282859,-1.0917835235595703,-1.2986547152201335,-0.20687119166056323
86,-1.3521545,-1.3249035,"('self-reliant', 'helpless')",1.8553216,2.668697,1.7163142,1.6114154,0.7398271560668945,0.9850696722666422,0.24524251619974768
26,-1.3349195,-1.3137317,"('trustworthy', 'untrustworthy')",-0.47293258,0.041821405,0.543942,0.4509346,-0.42130335172017414,-0.2736585736274719,0.1476447780927022
103,1.2318901,1.294982,"('traditional', 'modern')",1.5092664,0.9863695,1.399895,1.4631424,1.3803504308064778,1.2481646537780762,-0.13218577702840162
0,-1.2249435,-1.2792404,"('sociable', 'unsociable')",-0.25692156,-0.12806273,-0.49766597,-0.25845647,-0.6598436832427979,-0.5552531878153483,0.10459049542744958
57,-1.1798675,-1.2765217,"('able', 'unable')",-0.32011068,-0.44630367,-0.08470417,-0.07861462,-0.5282274484634399,-0.6004799604415894,-0.07225251197814941
49,-1.1765848,-1.3654845,"('responsible', 'irresponsible')",-0.75345826,-1.33187,-1.4232235,-1.4796294,-1.1177555720011394,-1.3923279444376628,-0.27457237243652344
28,-1.1650704,-1.3408773,"('honest', 'dishonest')",-1.7676301,-2.148219,-1.7372087,-1.9361333,-1.5566364924112956,-1.808409849802653,-0.2517733573913574
12,-1.1606894,-1.2897477,"('sympathetic', 'unsympathetic')",-0.3504669,-1.1632404,-0.77012944,-0.8252151,-0.7604285875956217,-1.092734416325887,-0.33230582873026526
30,-1.1090145,-1.340847,"('honest', 'dishonest')",-1.3589056,-0.9354254,-1.5377133,-1.5823097,-1.3352111180623372,-1.2861940066019695,0.04901711146036769
92,1.0771465,1.0447639,"('unwavering', 'wavering')",-0.61248004,-0.6301067,0.033091843,-0.013285071,0.16591944297154745,0.13379072149594626,-0.032128721475601196
81,1.069524,0.8289755,"('industrious', 'lazy')",0.7388129,1.253426,1.0838627,1.0081307,0.9640665054321289,1.0301774342854817,0.06611092885335279
47,-1.0309981,-0.9047223,"('forgiving', 'unforgiving')",-0.8257326,-0.7525064,-1.133209,-0.93407774,-0.9966465632120768,-0.8637688159942627,0.1328777472178141
45,-0.99529696,-1.0001518,"('cooperative', 'exploitative')",-0.68204755,-1.3516839,-0.19916394,-0.27417672,-0.6255028247833252,-0.8753374417622884,-0.24983461697896325
32,-0.9938235,-0.726418,"('benevolent', 'hardhearted')",-1.9195993,-1.4350318,-1.7359242,-1.6722999,-1.549782435099284,-1.2779165903727214,0.2718658447265625
55,-0.98459166,-0.9362441,"('intelligent', 'unintelligent')",-0.440538,-0.79865706,-0.7867404,-0.7279883,-0.7372900644938151,-0.8209631443023682,-0.0836730798085531
16,-0.9541527,-1.1207409,"('social', 'antisocial')",0.25557014,0.120255634,-1.1843174,-1.0039709,-0.627633293469747,-0.6681520144144694,-0.04051872094472242
11,-0.934764,-0.9644873,"('caring', 'unaffectionate')",-1.3401718,-1.6379187,-2.3463254,-2.3367605,-1.540420373280843,-1.64638884862264,-0.10596847534179688
58,-0.90913516,-0.9498785,"('able', 'clumsy')",-0.9889901,-1.559082,-1.242275,-1.0715499,-1.046800136566162,-1.193503459294637,-0.14670332272847486
7,0.9045517,0.56940776,"('outgoing', 'distant')",-0.34575945,0.22535232,0.36679423,-0.065151036,0.3085288206736247,0.24320302406946817,-0.06532579660415652
8,0.8547752,0.5114486,"('open', 'distant')",-0.6779039,-0.30017105,0.9203807,0.47761202,0.36575067043304443,0.22962987422943115,-0.13612079620361328
70,0.830341,0.79134387,"('wise', 'unwise')",0.21521568,0.6367855,1.4481149,1.4712377,0.8312238057454427,0.9664556980133057,0.13523189226786292
93,-0.8182655,-0.6045599,"('dominating', 'dominated')",-0.11971423,-0.30701837,-0.5142864,-0.3563665,-0.4840886990229289,-0.42264827092488605,0.06144042809804284
94,-0.80034494,-0.77323115,"('aggressive', 'submissive')",0.9412411,0.36061317,-0.19692457,-0.320441,-0.018676141897837322,-0.24435299634933472,-0.2256768544514974
100,-0.7940669,-0.58416915,"('influential', 'uninfluential')",-0.9962696,-0.5194069,-0.78758425,-0.62363636,-0.8593068917592367,-0.575737476348877,0.28356941541035974
98,0.783232,0.92650414,"('prestigious', 'insignificant')",0.025436148,-0.075569004,-1.0523567,-1.0312445,-0.08122952779134114,-0.060103138287862144,0.021126389503478997
24,-0.7387483,-0.6889779,"('thoughtful', 'rough')",-0.38695604,-0.59525836,-0.6148404,-0.5680883,-0.5801815589269003,-0.6174414952596029,-0.03725993633270264
54,0.7272306,0.81447107,"('smart', 'stupid')",0.83044547,0.28481078,-0.5628548,-0.754314,0.3316070834795634,0.11498926083246867,-0.21661782264709473
56,0.71778125,0.46183234,"('intelligent', 'dumb')",0.06087689,0.21383727,0.60544145,0.4226772,0.46136653423309326,0.36611560980478924,-0.09525092442830402
85,-0.7100753,-0.5319184,"('ambitious', 'unambitious')",-0.42227936,-0.3143345,-0.5348152,-0.47541612,-0.5557233095169067,-0.4405563672383626,0.11516694227854413
82,0.6929494,0.74005014,"('industrious', 'meek')",0.58338046,1.0620099,-0.22502798,-0.11935708,0.3504339853922526,0.5609010060628256,0.21046702067057294
1,-0.6909884,-0.7006227,"('friendly', 'unfriendly')",-1.6949865,-1.1789763,-1.4119401,-1.4005241,-1.2659716606140137,-1.0933744112650554,0.17259724934895826
69,0.684449,0.64202344,"('wise', 'foolish')",0.26511365,0.3893541,-0.25274688,-0.15866065,0.23227192958196005,0.2909056345621745,0.058633704980214446
102,-0.68272156,-0.51683664,"('eminent', 'low')",-0.054960728,-0.5063919,-0.82969594,-0.63240534,-0.5224594275156657,-0.5518779754638672,-0.029418547948201534
22,0.6452527,0.7534218,"('welcoming', 'disagreeable')",0.75511336,0.62976414,1.2698478,1.2396717,0.8900712331136068,0.8742858568827311,-0.015785376230875725
34,-0.6353136,-0.38545328,"('loyal', 'disloyal')",-1.4094912,-1.6350596,-2.0033224,-1.8231854,-1.3493757247924805,-1.281232754389445,0.06814297040303541
97,0.60529333,0.6995877,"('superior', 'inferior')",-0.763486,-0.6413571,-0.85602176,-0.9204483,-0.3380715052286784,-0.28740590810775757,0.050665597120920836
6,0.6046666,0.49680483,"('liked', 'disliked')",2.5349522,5.037565,4.1848297,4.304131,2.4414828618367515,3.2795003255208335,0.838017463684082
75,0.59762955,0.38877222,"('confident', 'shy')",3.6704116,5.27315,4.7478085,4.7450867,3.0052833557128906,3.4690030415852866,0.463719685872396
63,-0.54488575,-0.53200424,"('capable', 'incapable')",-0.55539703,-0.865241,-1.4512379,-1.4955304,-0.8505069414774576,-0.9642585118611654,-0.11375157038370776
91,-0.48335975,-0.30575287,"('resilient', 'nonresilient')",-0.4900274,-0.23853612,-0.5978586,-0.46623564,-0.5237485567728678,-0.33684154351552326,0.18690701325734455
48,-0.4645593,-0.615186,"('reliable', 'unreliable')",1.0482167,1.7416432,2.0770977,1.8447592,0.8869183858235677,0.9904054800669352,0.10348709424336744
51,-0.46079117,-0.59218216,"('competent', 'incompetent')",-0.18737647,-0.04267603,-0.32605952,-0.20157084,-0.3247423768043518,-0.27880966663360596,0.04593271017074585
84,-0.4530648,-0.6275685,"('self-confident', 'diffident')",-1.0967894,-0.5623756,-1.1817871,-1.1634855,-0.9105470975240072,-0.7844765186309814,0.12607057889302575
80,0.44648072,0.41067207,"('independent', 'dependent')",0.5709416,0.18480545,1.9702308,1.9234314,0.9958844184875488,0.8396363258361816,-0.1562480926513672
40,-0.43221793,-0.6825247,"('honorable', 'mean')",-2.7642767,-4.4713573,-4.5745544,-4.7501445,-2.5903496742248535,-3.301342010498047,-0.7109923362731934
35,0.42164105,0.17472176,"('fair', 'unfair')",-0.46134266,0.34142113,0.7520225,0.7645439,0.23744030793507895,0.4268956184387207,0.18945531050364176
105,-0.41003072,-0.30071324,"('conventional', 'modern')",-0.703093,-0.5894963,0.0159453,-0.040117204,-0.365726113319397,-0.31010891993840534,0.055617193380991636
21,-0.40313798,-0.51932156,"('nice', 'nasty')",0.036139905,0.37301177,0.27870905,0.2795707,-0.02942967414855957,0.04442030191421509,0.07384997606277466
59,0.38508397,0.544895,"('skillful', 'clumsy')",0.90059555,0.739215,-0.60844713,-0.36686772,0.22574414809544882,0.30574744939804077,0.08000330130259195
53,-0.35609478,-0.4623574,"('smart', 'stupid')",-2.753362,-4.174281,-4.2273293,-4.337402,-2.4455954233805337,-2.991346995035807,-0.5457515716552734
90,0.34731817,0.28772068,"('motivated', 'unmotivated')",0.5517262,0.34982133,0.04893878,-0.053839922,0.31599438190460205,0.1945673624674479,-0.12142701943715414
107,0.32831186,0.36458147,"('conventional', 'modern')",1.5787694,1.3190601,0.70846087,0.8731865,0.87184739112854,0.8522760073343912,-0.0195713837941488
2,-0.3206763,-0.3315776,"('friendly', 'unfriendly')",0.22827119,-0.43130136,-0.95407903,-0.9460961,-0.3488280375798543,-0.569658358891805,-0.22083032131195074
110,0.2930413,0.25970495,"('narrow-minded', 'open-minded')",0.035013556,-0.14708954,0.3822906,0.44386452,0.23678181568781534,0.18549331029256186,-0.05128850539525348
17,-0.27965042,-0.15585834,"('social', 'antisocial')",-0.14320719,0.09545612,-0.87001455,-0.6542443,-0.4309573968251546,-0.23821550607681274,0.19274189074834186
106,-0.27837163,-0.22071558,"('conventional', 'unconventional')",0.119790435,-0.15995687,-0.81909794,-0.69171935,-0.3258930444717407,-0.35746391614278156,-0.031570871671040834
4,-0.27735567,-0.09226215,"('likable', 'unlikable')",-0.052973524,-0.2781613,-1.9985303,-2.0398002,-0.7762864430745443,-0.8034078280131022,-0.02712138493855787
72,0.25722343,0.29430038,"('logical', 'illogical')",-0.32092807,-0.3940947,-1.9052674,-1.7653806,-0.6563239892323812,-0.6217250029246012,0.03459898630778002
43,-0.25006247,-0.3834334,"('genuine', 'fake')",-0.42553833,-0.73239434,-0.3293779,-0.31277126,-0.3349928855895996,-0.4761997063954671,-0.1412068208058675
5,-0.24227917,-0.4335292,"('pleasant', 'repellent')",0.7774258,-0.02685222,-0.4220439,-0.2629832,0.037700921297073364,-0.24112153053283691,-0.2788224518299103
101,-0.2363836,-0.39848256,"('successful', 'unsuccessful')",-0.43900707,-0.47538912,-2.3131573,-2.0501547,-0.9961826801300049,-0.9746754964192709,0.021507183710734012
10,-0.22933318,-0.057602435,"('affectionate', 'unaffectionate')",-1.0708766,-0.81007516,-1.0508572,-1.0170016,-0.783689022064209,-0.6282263994216919,0.1554626226425171
67,0.2115667,0.39764726,"('discriminating', 'undiscriminating')",-0.6084215,-0.48080528,-1.1249168,-1.0701456,-0.5072572231292725,-0.3844345410664876,0.12282268206278485
79,0.19780782,0.16443656,"('determined', 'doubtful')",-0.67920184,-0.25666782,0.04192637,0.03153926,-0.14648922284444174,-0.020230665802955627,0.1262585570414861
96,0.17133428,0.3928162,"('powerful', 'powerless')",0.3164214,0.24414286,-0.9281831,-0.77820474,-0.14680914084116617,-0.04708188772201538,0.09972725311915079
60,0.14856769,0.10800357,"('educated', 'uneducated')",0.97407305,0.13444668,-0.5786388,-0.3942348,0.18133397897084555,-0.05059485137462616,-0.2319288303454717
89,-0.14027265,-0.34360382,"('daring', 'anxious')",0.71752495,0.12994692,-0.0013864785,0.034223408,0.19195526838302612,-0.05981116493542989,-0.251766433318456
99,0.13429205,0.3814401,"('prestigious', 'insignificant')",0.020626545,0.06421234,-0.8632494,-0.7948258,-0.23611027002334595,-0.116391122341156,0.11971914768218994
95,-0.12624998,-0.07510178,"('rich', 'poor')",-2.8301954,-4.41202,-4.7552395,-4.7547545,-2.570561726888021,-3.080625534057617,-0.5100638071695962
39,-0.11282349,-0.2506556,"('right', 'wrong')",-0.31238633,0.3097093,-0.5942092,-0.5015377,-0.33980631828308105,-0.14749465386072794,0.19231166442235312
23,-0.107124865,-0.19822825,"('hospitable', 'inhospitable')",-0.02922368,-0.0777618,0.11622083,0.091177136,-0.006709237893422444,-0.061604311068852745,-0.0548950731754303
76,-0.089717984,-0.06865765,"('secure', 'insecure')",0.1556889,-0.29515558,0.38334543,0.3470475,0.14977210760116577,-0.0055885712305704755,-0.15536067883173624
66,0.08625564,0.21765918,"('imaginative', 'unimaginative')",0.7540587,1.827353,1.8801548,1.9107065,0.9068230787913004,1.3185729185740154,0.41174983978271495
31,0.0838576,0.3524584,"('altruistic', 'egoistic')",-0.27013502,0.077998504,-0.11062504,-0.10160872,-0.09896749258041382,0.10961605111757915,0.20858354369799298
83,-0.08011174,-0.18804532,"('energetic', 'lethargic')",0.092602074,-0.49438176,-0.29508966,-0.3657441,-0.0941997766494751,-0.3493903875350952,-0.2551906108856201
19,-0.07855803,0.011828542,"('funny', 'boring')",-0.3303384,0.17197812,-0.15019345,-0.07388365,-0.18636329968770346,0.03664100170135498,0.22300430138905844
33,0.06747015,-0.09760156,"('softhearted', 'hardhearted')",-1.0594859,-1.4408355,-0.08153415,0.02501604,-0.3578499952952067,-0.5044736464818319,-0.14662365118662518
104,0.053513177,0.13144675,"('conventional', 'unconventional')",-0.96052444,-0.91257495,-1.1656477,-1.1315076,-0.6908863385518392,-0.6375452677408854,0.05334107081095385
62,-0.05188486,0.19308105,"('creative', 'uncreative')",-0.8660953,-0.16834095,-1.1973898,-1.2964354,-0.7051233450571696,-0.4238984187444051,0.28122492631276447
52,-0.045451894,-0.08021617,"('competitive', 'uncompetitive')",-0.1755895,-0.24189061,-1.1381524,-0.9933147,-0.4530646006266276,-0.43847382068634033,0.01459077994028729
46,-0.032168403,-0.092905,"('generous', 'stingy')",0.9733812,1.6985078,1.3553939,1.3051666,0.7655355930328369,0.970256487528483,0.20472089449564612
3,0.022320151,-0.08878413,"('likable', 'unlikable')",1.4273889,1.9604537,0.12241611,0.12075071,0.5240417321523031,0.6641401052474976,0.14009837309519446
