,Cisco_male,Cisco_female,tuple,Systems_male,Systems_female,average_male,average_female,female-male
110,1.1231292,1.0699964,"('narrow-minded', 'open-minded')",0.5151849,0.665655,0.819157063961029,0.8678256869316101,0.048668622970581055
69,-1.109098,-1.0929027,"('wise', 'foolish')",-0.20375082,-0.3081831,-0.6564244031906128,-0.7005428671836853,-0.04411846399307251
19,-1.1011151,-0.911533,"('funny', 'boring')",-0.19304615,-0.11100304,-0.647080659866333,-0.5112680196762085,0.1358126401901245
38,-1.0933135,-0.5605614,"('kind', 'unkind')",-1.1094748,-0.57110417,-1.1013941764831543,-0.565832793712616,0.5355613827705383
105,-1.0328895,-0.73468924,"('conventional', 'modern')",0.35050678,0.23220131,-0.3411913514137268,-0.2512439489364624,0.0899474024772644
58,-1.0256112,-0.45885232,"('able', 'clumsy')",-0.8545811,-0.43828094,-0.9400961399078369,-0.44856661558151245,0.49152952432632446
16,1.0149467,1.0454698,"('social', 'antisocial')",-0.9135666,-0.60089254,0.05069005489349365,0.2222886085510254,0.17159855365753174
72,-0.99784625,-0.9678266,"('logical', 'illogical')",-1.6519148,-1.5572786,-1.324880599975586,-1.2625526189804077,0.06232798099517822
83,0.98803717,1.0079567,"('energetic', 'lethargic')",0.22389336,0.2977602,0.605965256690979,0.6528584957122803,0.04689323902130127
76,0.96351236,0.829775,"('secure', 'insecure')",-0.14348161,0.1209161,0.41001537442207336,0.47534555196762085,0.06533017754554749
7,-0.9319313,-1.106535,"('outgoing', 'distant')",0.44345784,-0.13334578,-0.24423673748970032,-0.6199404001235962,-0.3757036626338959
84,-0.9004706,-0.94483227,"('self-confident', 'diffident')",-0.94027185,-1.1671968,-0.9203712344169617,-1.0560145378112793,-0.13564330339431763
29,-0.8873838,-0.76213646,"('honest', 'immoral')",0.05714491,0.14110371,-0.415119469165802,-0.310516357421875,0.104603111743927
20,-0.883976,-0.83195823,"('popular', 'unpopular')",0.40911517,0.5814162,-0.2374304085969925,-0.1252710223197937,0.11215938627719879
33,-0.8809606,-0.4774115,"('softhearted', 'hardhearted')",-0.23924011,-0.3642162,-0.5601003170013428,-0.4208138585090637,0.13928645849227905
61,-0.8530537,-0.9280089,"('rational', 'irrational')",-0.6555582,-0.5020634,-0.7543059587478638,-0.715036153793335,0.03926980495452881
35,0.8418174,1.0951552,"('fair', 'unfair')",0.48153853,0.33995953,0.6616779565811157,0.7175573706626892,0.055879414081573486
88,0.82961786,0.8429688,"('impulsive', 'meek')",1.4767509,1.3050938,1.153184413909912,1.0740313529968262,-0.07915306091308594
103,0.80517286,0.642779,"('traditional', 'modern')",0.6318729,0.71251523,0.7185229063034058,0.6776471138000488,-0.040875792503356934
87,-0.7980397,-0.7024362,"('dedicated', 'undedicated')",-0.73637307,-0.5303321,-0.7672063708305359,-0.6163841485977173,0.1508222222328186
68,-0.7977194,-1.1243527,"('clever', 'inept')",-0.9977747,-1.0915291,-0.8977470397949219,-1.107940912246704,-0.21019387245178223
52,0.78572345,0.7353592,"('competitive', 'uncompetitive')",-0.67125404,-0.4292133,0.05723470449447632,0.15307295322418213,0.09583824872970581
90,0.75283176,0.4287235,"('motivated', 'unmotivated')",0.4794277,0.3891588,0.6161297559738159,0.4089411497116089,-0.20718860626220703
17,0.74826384,0.5358721,"('social', 'antisocial')",-0.84698236,-0.74540937,-0.049359261989593506,-0.10476863384246826,-0.055409371852874756
67,-0.70149237,-0.5318517,"('discriminating', 'undiscriminating')",-1.3010819,-1.2409439,-1.0012871026992798,-0.8863978385925293,0.11488926410675049
21,0.6790701,0.7316563,"('nice', 'nasty')",0.38015062,0.1256333,0.5296103954315186,0.4286448061466217,-0.10096558928489685
51,0.6758896,0.6031879,"('competent', 'incompetent')",0.02704838,0.21570212,0.3514689803123474,0.40944501757621765,0.05797603726387024
36,-0.66073704,-0.7786733,"('tolerant', 'intolerant')",-2.0146532,-1.7527831,-1.3376951217651367,-1.265728235244751,0.07196688652038574
91,-0.59054303,-0.44030207,"('resilient', 'nonresilient')",0.21916139,0.25030872,-0.18569082021713257,-0.09499667584896088,0.09069414436817169
85,0.5839145,0.55769336,"('ambitious', 'unambitious')",-0.28660846,-0.031114519,0.1486530303955078,0.2632894217967987,0.1146363914012909
92,-0.57694,-0.5462738,"('unwavering', 'wavering')",0.65889966,0.43380904,0.04097983241081238,-0.05623239278793335,-0.09721222519874573
80,0.565091,0.5469352,"('independent', 'dependent')",0.7277531,0.65272737,0.6464220285415649,0.5998312830924988,-0.04659074544906616
26,0.54974836,0.56363255,"('trustworthy', 'untrustworthy')",-0.21658473,-0.113443375,0.16658180952072144,0.22509458661079407,0.05851277709007263
79,0.5469873,0.6033039,"('determined', 'doubtful')",-0.14677596,-0.21128964,0.2001056671142578,0.1960071325302124,-0.00409853458404541
2,0.513798,0.749468,"('friendly', 'unfriendly')",-0.77757883,-0.45792976,-0.1318904161453247,0.1457691341638565,0.2776595503091812
100,-0.5108017,-0.41702762,"('influential', 'uninfluential')",-1.1487914,-0.8694543,-0.829796552658081,-0.6432409882545471,0.18655556440353394
74,-0.5081779,-0.5498154,"('insightful', 'unperceptive')",-1.2535839,-1.123372,-0.8808808922767639,-0.8365936875343323,0.04428720474243164
96,-0.46650892,-0.23989934,"('powerful', 'powerless')",-1.2285715,-1.0521195,-0.8475402593612671,-0.6460094451904297,0.2015308141708374
65,0.46303153,0.38132527,"('practical', 'impractical')",-1.2499514,-1.0956075,-0.39345991611480713,-0.3571411371231079,0.03631877899169922
89,0.40097383,0.6834096,"('daring', 'anxious')",0.93556416,1.2823048,0.6682689785957336,0.9828571677207947,0.31458818912506104
44,-0.38560492,-0.5167109,"('truthful', 'untruthful')",-0.89413595,-0.9380705,-0.6398704051971436,-0.7273906469345093,-0.08752024173736572
55,-0.38518992,-0.4122556,"('intelligent', 'unintelligent')",-1.1737725,-0.88230264,-0.7794811725616455,-0.6472791433334351,0.13220202922821045
82,-0.37738812,-0.3442236,"('industrious', 'meek')",0.56488574,0.45053512,0.09374880790710449,0.05315576493740082,-0.040593042969703674
57,-0.36299485,-0.5193148,"('able', 'unable')",-0.52228934,-0.55724204,-0.44264209270477295,-0.5382784605026245,-0.09563636779785156
73,-0.34929955,-0.64350015,"('brilliant', 'incompetent')",-1.2653197,-1.156251,-0.807309627532959,-0.8998755216598511,-0.09256589412689209
106,0.34359723,0.33610132,"('conventional', 'unconventional')",-0.68592376,-0.59780425,-0.17116326093673706,-0.13085146248340607,0.040311798453330994
70,0.29045513,0.20057392,"('wise', 'unwise')",0.5119717,0.38548365,0.4012134075164795,0.2930287718772888,-0.10818463563919067
101,-0.28304183,-0.27662274,"('successful', 'unsuccessful')",-1.3414087,-0.9586401,-0.8122252821922302,-0.6176314353942871,0.19459384679794312
59,0.26935273,0.49418306,"('skillful', 'clumsy')",0.6491674,1.0337602,0.45926007628440857,0.7639716267585754,0.30471155047416687
81,0.23966002,-0.05202979,"('industrious', 'lazy')",1.0877345,0.6936415,0.6636972427368164,0.3208058476448059,-0.3428913950920105
45,-0.22362405,-0.55116725,"('cooperative', 'exploitative')",-1.8360199,-1.9454362,-1.0298219919204712,-1.2483017444610596,-0.21847975254058838
23,-0.21639484,-0.29648596,"('hospitable', 'inhospitable')",0.6403191,0.3922162,0.21196213364601135,0.0478651225566864,-0.16409701108932495
30,-0.1933772,-0.4169072,"('honest', 'dishonest')",0.039904386,-0.04771629,-0.07673640549182892,-0.23231174051761627,-0.15557533502578735
9,-0.18764985,-0.22988957,"('sensitive', 'insensitive')",-0.590878,-0.6507538,-0.38926392793655396,-0.440321683883667,-0.05105775594711304
43,0.18762806,0.4125452,"('genuine', 'fake')",-0.48787194,-0.47130176,-0.15012194216251373,-0.02937828004360199,0.12074366211891174
60,0.18376869,0.45278984,"('educated', 'uneducated')",0.08373584,0.64586294,0.1337522566318512,0.5493264198303223,0.41557416319847107
64,-0.18234175,-0.13354605,"('clever', 'incompetent')",-0.56886566,-0.13802385,-0.37560370564460754,-0.13578495383262634,0.2398187518119812
41,-0.10048568,0.0619359,"('incorrupt', 'corrupt')",1.3004918,0.92230743,0.6000030636787415,0.4921216666698456,-0.10788139700889587
54,-0.08386415,-0.27194375,"('smart', 'stupid')",-0.3161048,-0.56964993,-0.19998447597026825,-0.42079684138298035,-0.2208123654127121
18,-0.070079565,-0.08620423,"('social', 'asocial')",-1.079766,-0.84857404,-0.5749228000640869,-0.46738913655281067,0.10753366351127625
22,-0.06432301,-0.1505163,"('welcoming', 'disagreeable')",1.123922,1.1644291,0.5297994613647461,0.5069563984870911,-0.02284306287765503
77,-0.025417387,0.26394713,"('active', 'inactive')",1.5264605,1.4972327,0.7505215406417847,0.8805899024009705,0.1300683617591858
37,-0.021396577,-0.3701507,"('good', 'evil')",1.2269619,0.7390261,0.6027826070785522,0.18443772196769714,-0.4183448851108551
0,0.01126194,0.14845884,"('sociable', 'unsociable')",-0.66018987,-0.37089673,-0.32446396350860596,-0.11121894419193268,0.21324501931667328
47,-0.005104363,-0.011771411,"('forgiving', 'unforgiving')",-0.2896327,-0.18034562,-0.14736853539943695,-0.09605851769447327,0.051310017704963684
12,-0.0040389895,0.022485495,"('sympathetic', 'unsympathetic')",-0.8549722,-0.6070537,-0.4295055866241455,-0.2922841012477875,0.13722148537635803
25,-0.0027611852,0.09907538,"('moral', 'immoral')",-1.345743,-1.0670695,-0.6742520332336426,-0.48399707674980164,0.19025495648384094
49,0.00037133694,0.022439718,"('responsible', 'irresponsible')",-0.87759095,-0.8752056,-0.4386098086833954,-0.4263829290866852,0.012226879596710205
