,First_male,First_female,tuple,Republic_male,Republic_female,Bank_male,Bank_female,average_male,average_female,female-male
95,-4.804778,-5.1172833,"('rich', 'poor')",-2.7282584,-2.7742333,-5.887305,-6.349827,-4.473447163899739,-4.747114499409993,-0.2736673355102539
27,-4.675235,-4.926243,"('sincere', 'insincere')",-4.4990487,-4.212459,-6.8211713,-6.7696857,-5.331818262736003,-5.302796045939128,0.029022216796875
75,4.4128246,4.5522933,"('confident', 'shy')",3.3496485,3.42782,6.2702565,6.3005953,4.6775767008463545,4.760236104329427,0.08265940348307232
6,4.0717974,4.196121,"('liked', 'disliked')",2.2464395,2.2785044,5.147136,5.1057534,3.8217910130818686,3.860126495361328,0.03833548227945949
40,-3.385627,-3.806797,"('honorable', 'mean')",-1.960683,-2.1115704,-5.4063363,-5.8080196,-3.5842154820760093,-3.9087956746419272,-0.32458019256591797
53,-2.610916,-2.953095,"('smart', 'stupid')",-2.4421725,-2.3124259,-4.719666,-4.985024,-3.257584889729818,-3.4168485005696616,-0.15926361083984375
86,2.4322543,2.1989298,"('self-reliant', 'helpless')",1.2153939,0.9801338,2.8024654,2.6910558,2.150037924448649,1.9567063649495442,-0.19333155949910474
25,-2.3293183,-2.5863118,"('moral', 'immoral')",-1.8015116,-1.4578216,-0.49530664,-0.5806774,-1.5420454343159993,-1.5416035652160645,0.0004418690999348218
29,-2.3209224,-2.47477,"('honest', 'immoral')",-1.8556899,-1.3897643,-1.5172828,-1.4168208,-1.8979651133219402,-1.7604516347249348,0.13751347859700536
52,-2.3098016,-2.4020655,"('competitive', 'uncompetitive')",-1.1850384,-0.8846309,-0.2692684,-0.23727411,-1.254702885945638,-1.174656867980957,0.08004601796468092
33,-2.299778,-2.1453865,"('softhearted', 'hardhearted')",0.048748553,0.05679792,-1.2246298,-0.9139252,-1.158553123474121,-1.0008378823598225,0.15771524111429858
12,-2.2769296,-2.1380038,"('sympathetic', 'unsympathetic')",-1.4947122,-1.1786869,-0.81384826,-0.73566794,-1.5284967422485352,-1.3507862091064453,0.17771053314208984
41,2.2465408,2.4474564,"('incorrupt', 'corrupt')",1.8802078,1.7894741,1.3364859,1.4755075,1.8210781415303547,1.904145876566569,0.08306773503621434
51,-2.2279663,-2.050774,"('competent', 'incompetent')",-0.5507949,-0.30733305,-0.5443608,-0.5583076,-1.1077073415120442,-0.972138245900472,0.13556909561157215
38,-2.1539512,-2.1497846,"('kind', 'unkind')",-3.446553,-3.0525844,-2.8988214,-2.5975816,-2.8331082661946616,-2.59998353322347,0.2331247329711914
105,-2.1375923,-1.9809257,"('conventional', 'modern')",-0.038849294,0.07393147,-0.910257,-0.9735501,-1.0288995107014973,-0.9601813952128092,0.06871811548868811
9,-2.1064672,-2.2414727,"('sensitive', 'insensitive')",-1.0894568,-0.97094256,-1.2463638,-1.294332,-1.4807626406351726,-1.5022490819295247,-0.021486441294352066
49,-2.0001607,-2.2094998,"('responsible', 'irresponsible')",-1.1661885,-1.0677149,-1.5477035,-1.7175227,-1.571350892384847,-1.6649125417073567,-0.09356164932250977
58,-1.9307644,-1.9955413,"('able', 'clumsy')",-1.8099571,-1.5293651,-1.1536431,-0.9180693,-1.6314549446105957,-1.4809918403625488,0.15046310424804688
81,1.8487161,1.8265294,"('industrious', 'lazy')",1.8778181,1.6784666,1.6023536,1.6110629,1.7762959798177083,1.7053529421488445,-0.07094303766886378
34,-1.844079,-1.6112614,"('loyal', 'disloyal')",-2.3335595,-1.8189101,-1.8668888,-1.5986952,-2.0148423512776694,-1.6762889226277669,0.33855342864990257
64,-1.8142124,-1.7292492,"('clever', 'incompetent')",-1.3831757,-1.1917233,-0.7883435,-0.7087302,-1.328577200571696,-1.209900935490926,0.11867626508077
78,1.7842628,1.6102723,"('active', 'inactive')",2.810627,2.75462,1.5619781,1.2684833,2.0522893269856772,1.8777918815612793,-0.17449744542439793
28,-1.7479856,-1.9629323,"('honest', 'dishonest')",-0.9449921,-0.7801592,-1.4344407,-1.4957844,-1.375806172688802,-1.4129586219787598,-0.037152449289957756
98,1.7044699,1.6857978,"('prestigious', 'insignificant')",-0.40512246,-0.6198151,-0.8366179,-0.8358189,0.15424317121505737,0.0767212708791097,-0.07752190033594768
17,-1.6793181,-1.5798491,"('social', 'antisocial')",-0.2932998,-0.17897272,-0.64629066,-0.452768,-0.8729694684346517,-0.7371966044108073,0.13577286402384448
106,-1.6751354,-1.3287265,"('conventional', 'unconventional')",0.5548735,0.61685085,-0.34723783,-0.35586837,-0.4891665776570638,-0.3559146722157796,0.13325190544128418
70,1.6647702,1.6958638,"('wise', 'unwise')",0.046058908,0.19045852,0.4552096,0.5262711,0.7220129172007242,0.8041977882385254,0.08218487103780114
50,1.6608584,1.5330505,"('unprejudiced', 'prejudiced')",1.9002341,1.6864243,2.2667234,2.121076,1.9426053365071614,1.7801836331685383,-0.16242170333862305
67,-1.6483644,-1.5457592,"('discriminating', 'undiscriminating')",-0.7657269,-0.6948648,-0.28315523,-0.16553313,-0.8990821838378906,-0.8020523389180502,0.09702984491984046
13,-1.5889919,-1.8403122,"('helpful', 'unhelpful')",-3.002343,-2.8107805,-3.2540295,-3.2247953,-2.615121523539225,-2.625295956929525,-0.010174433390299775
48,1.5865445,1.4017898,"('reliable', 'unreliable')",-0.3575223,-0.30488738,2.1090958,2.0938027,1.1127060254414876,1.063568353652954,-0.049137671788533455
32,-1.5466222,-1.3395643,"('benevolent', 'hardhearted')",-2.2411792,-2.2245164,-2.258099,-2.0210447,-2.0153001149495444,-1.8617084821065266,0.1535916328430178
43,-1.5294175,-1.6573291,"('genuine', 'fake')",-0.11552888,-0.011252433,0.3321312,0.37875625,-0.4376050631205241,-0.42994173367818195,0.007663329442342159
100,-1.5277946,-1.4658102,"('influential', 'uninfluential')",-0.7756537,-0.33553827,-0.96947515,-0.6294286,-1.090974489847819,-0.8102590243021647,0.2807154655456544
0,-1.5193409,-1.1861337,"('sociable', 'unsociable')",-1.2430406,-0.81293523,-0.8748734,-0.5332035,-1.2124183177947998,-0.8440907796223959,0.36832753817240393
83,-1.42135,-1.7561164,"('energetic', 'lethargic')",-0.20940447,-0.13182831,-0.04845956,-0.1211656,-0.5597380002339681,-0.6697034041086832,-0.1099654038747151
69,1.4078472,1.2860075,"('wise', 'foolish')",-0.05222875,-0.086883545,-0.009742558,-0.050719798,0.4486253261566162,0.3828013737996419,-0.0658239523569743
87,-1.3597465,-1.3849142,"('dedicated', 'undedicated')",-1.3590043,-1.4948119,-0.80294055,-0.72572446,-1.17389710744222,-1.2018167972564697,-0.02791968981424975
82,1.3563399,1.3453631,"('industrious', 'meek')",1.3777028,1.162488,0.3326106,0.49027783,1.0222177505493164,0.9993762969970703,-0.022841453552246094
21,1.3092396,1.1405658,"('nice', 'nasty')",0.681111,0.448564,0.15966094,0.027445555,0.7166705131530762,0.5388584136962891,-0.1778120994567871
65,-1.285078,-1.4979538,"('practical', 'impractical')",-2.67029,-2.593711,-1.4374557,-1.6050773,-1.7976078987121582,-1.8989140192667644,-0.1013061205546062
37,1.2711245,1.1763427,"('good', 'evil')",2.5642717,2.393836,1.6318533,1.5781286,1.822416623433431,1.7161024411519368,-0.10631418228149414
7,1.261153,0.9546225,"('outgoing', 'distant')",1.7725841,1.468917,0.848757,0.5648303,1.294164737065633,0.9961233139038086,-0.29804142316182447
