,PulteGroup_male,PulteGroup_female,tuple,average_male,average_female,female-male
97,-0.47276193,-0.417796,"('superior', 'inferior')",-0.47276192903518677,-0.41779598593711853,0.05496594309806824
86,-0.46982595,-0.53118396,"('self-reliant', 'helpless')",-0.46982595324516296,-0.5311839580535889,-0.0613580048084259
18,0.46024054,0.6494887,"('social', 'asocial')",0.46024054288864136,0.6494886875152588,0.18924814462661743
65,-0.4311145,-0.45568442,"('practical', 'impractical')",-0.4311144948005676,-0.4556844234466553,-0.024569928646087646
68,-0.427936,-0.612835,"('clever', 'inept')",-0.42793598771095276,-0.6128349900245667,-0.1848990023136139
46,0.42640787,0.33524254,"('generous', 'stingy')",0.4264078736305237,0.33524253964424133,-0.09116533398628235
67,-0.4250499,-0.5037466,"('discriminating', 'undiscriminating')",-0.42504990100860596,-0.5037466287612915,-0.07869672775268555
24,-0.41381523,-0.5004908,"('thoughtful', 'rough')",-0.4138152301311493,-0.5004907846450806,-0.08667555451393127
87,-0.41030237,-0.53166735,"('dedicated', 'undedicated')",-0.41030237078666687,-0.5316673517227173,-0.12136498093605042
103,0.40464532,0.4535629,"('traditional', 'modern')",0.40464532375335693,0.4535628855228424,0.048917561769485474
39,-0.40306795,-0.22407845,"('right', 'wrong')",-0.403067946434021,-0.2240784466266632,0.1789894998073578
109,0.3960371,0.4965771,"('conservative', 'liberal')",0.39603710174560547,0.49657711386680603,0.10054001212120056
108,0.3960371,0.4965771,"('conservative', 'liberal')",0.39603710174560547,0.49657711386680603,0.10054001212120056
98,-0.38944408,-0.5143007,"('prestigious', 'insignificant')",-0.3894440829753876,-0.5143007040023804,-0.1248566210269928
101,-0.38039464,-0.39600784,"('successful', 'unsuccessful')",-0.3803946375846863,-0.39600783586502075,-0.015613198280334473
32,-0.37999398,-0.34267628,"('benevolent', 'hardhearted')",-0.3799939751625061,-0.3426762819290161,0.03731769323348999
64,0.37506238,0.3939696,"('clever', 'incompetent')",0.37506237626075745,0.3939695954322815,0.018907219171524048
96,-0.36814883,-0.4490619,"('powerful', 'powerless')",-0.3681488335132599,-0.44906190037727356,-0.08091306686401367
91,0.3619974,0.25661132,"('resilient', 'nonresilient')",0.3619973957538605,0.25661131739616394,-0.10538607835769653
22,0.32695562,0.26610047,"('welcoming', 'disagreeable')",0.3269556164741516,0.2661004662513733,-0.06085515022277832
73,0.31281975,0.21308547,"('brilliant', 'incompetent')",0.3128197491168976,0.21308547258377075,-0.09973427653312683
93,0.30318722,0.40142483,"('dominating', 'dominated')",0.30318722128868103,0.4014248251914978,0.09823760390281677
23,0.300062,0.3025164,"('hospitable', 'inhospitable')",0.30006200075149536,0.3025164008140564,0.002454400062561035
31,-0.29732475,-0.28319,"('altruistic', 'egoistic')",-0.2973247468471527,-0.2831900119781494,0.014134734869003296
28,-0.28070524,0.042057507,"('honest', 'dishonest')",-0.2807052433490753,0.04205750674009323,0.32276275008916855
105,-0.26301062,-0.1393619,"('conventional', 'modern')",-0.2630106210708618,-0.1393619030714035,0.12364871799945831
81,-0.25532424,-0.6942959,"('industrious', 'lazy')",-0.25532424449920654,-0.6942958831787109,-0.4389716386795044
58,0.23226151,0.4360744,"('able', 'clumsy')",0.2322615087032318,0.4360744059085846,0.20381289720535278
102,0.23178329,0.15402602,"('eminent', 'low')",0.23178328573703766,0.15402601659297943,-0.07775726914405823
50,0.21816787,-0.046876132,"('unprejudiced', 'prejudiced')",0.21816787123680115,-0.04687613248825073,-0.2650440037250519
20,-0.21755593,-0.10745564,"('popular', 'unpopular')",-0.2175559252500534,-0.10745564103126526,0.11010028421878815
8,-0.21574976,-0.37160134,"('open', 'distant')",-0.21574975550174713,-0.3716013431549072,-0.1558515876531601
82,-0.20825493,-0.4947933,"('industrious', 'meek')",-0.20825493335723877,-0.4947932958602905,-0.28653836250305176
10,-0.19577077,-0.11743768,"('affectionate', 'unaffectionate')",-0.1957707703113556,-0.1174376830458641,0.07833308726549149
37,0.19086955,0.06027502,"('good', 'evil')",0.1908695548772812,0.06027501821517944,-0.13059453666210175
74,-0.18549052,-0.22124939,"('insightful', 'unperceptive')",-0.18549051880836487,-0.22124938666820526,-0.03575886785984039
110,0.18299258,0.11346604,"('narrow-minded', 'open-minded')",0.1829925775527954,0.1134660392999649,-0.0695265382528305
42,-0.1797294,-0.094772756,"('amicable', 'hostile')",-0.1797294020652771,-0.09477275609970093,0.08495664596557617
106,-0.17827848,-0.3963224,"('conventional', 'unconventional')",-0.17827847599983215,-0.3963223993778229,-0.21804392337799072
13,-0.1706188,-0.035188258,"('helpful', 'unhelpful')",-0.17061880230903625,-0.035188257694244385,0.13543054461479187
3,0.16678172,0.18093172,"('likable', 'unlikable')",0.1667817234992981,0.1809317171573639,0.014149993658065796
34,0.15256017,0.3442676,"('loyal', 'disloyal')",0.15256017446517944,0.3442676067352295,0.19170743227005005
7,-0.14676696,-0.29073817,"('outgoing', 'distant')",-0.14676696062088013,-0.29073816537857056,-0.14397120475769043
35,0.14635241,0.39023924,"('fair', 'unfair')",0.14635241031646729,0.39023923873901367,0.2438868284225464
85,0.1420444,0.20037133,"('ambitious', 'unambitious')",0.14204439520835876,0.20037132501602173,0.058326929807662964
83,0.13786893,0.12801607,"('energetic', 'lethargic')",0.13786892592906952,0.12801606953144073,-0.009852856397628784
61,-0.1332555,-0.101309374,"('rational', 'irrational')",-0.1332554966211319,-0.10130937397480011,0.03194612264633179
62,-0.13272141,-0.027395904,"('creative', 'uncreative')",-0.132721409201622,-0.027395904064178467,0.10532550513744354
56,0.12586161,0.067134425,"('intelligent', 'dumb')",0.12586161494255066,0.06713442504405975,-0.058727189898490906
33,0.10640237,0.32631925,"('softhearted', 'hardhearted')",0.10640236735343933,0.32631924748420715,0.21991688013076782
80,0.106399424,0.2757564,"('independent', 'dependent')",0.10639942437410355,0.2757563889026642,0.16935696452856064
44,0.09933193,0.114290066,"('truthful', 'untruthful')",0.09933193027973175,0.11429006606340408,0.014958135783672333
17,0.09659876,0.29051846,"('social', 'antisocial')",0.09659875929355621,0.29051846265792847,0.19391970336437225
47,-0.08336738,0.042149052,"('forgiving', 'unforgiving')",-0.08336737751960754,0.042149052023887634,0.12551642954349518
1,-0.07480495,0.027085692,"('friendly', 'unfriendly')",-0.07480494678020477,0.027085691690444946,0.10189063847064972
25,0.073559284,0.188471,"('moral', 'immoral')",0.07355928421020508,0.1884710043668747,0.11491172015666962
48,-0.06397145,-0.06743676,"('reliable', 'unreliable')",-0.06397145241498947,-0.06743676215410233,-0.003465309739112854
30,0.048571378,0.15372969,"('honest', 'dishonest')",0.048571377992630005,0.15372969210147858,0.10515831410884857
84,-0.04718034,-0.09768668,"('self-confident', 'diffident')",-0.04718033969402313,-0.09768667817115784,-0.050506338477134705
29,0.04528086,0.21926618,"('honest', 'immoral')",0.045280858874320984,0.21926617622375488,0.1739853173494339
57,-0.042420246,-0.1291179,"('able', 'unable')",-0.042420245707035065,-0.1291179060935974,-0.08669766038656235
92,-0.034275502,-0.12885225,"('unwavering', 'wavering')",-0.03427550196647644,-0.1288522481918335,-0.09457674622535706
49,0.017000794,0.007861435,"('responsible', 'irresponsible')",0.017000794410705566,0.007861435413360596,-0.00913935899734497
36,-0.015679985,0.13167706,"('tolerant', 'intolerant')",-0.015679985284805298,0.1316770613193512,0.1473570466041565
89,0.012421846,0.019932568,"('daring', 'anxious')",0.012421846389770508,0.019932568073272705,0.007510721683502197
11,-0.0077489316,0.23456487,"('caring', 'unaffectionate')",-0.007748931646347046,0.234564870595932,0.24231380224227905
104,-0.0019135326,0.07780103,"('conventional', 'unconventional')",-0.0019135326147079468,0.07780102640390396,0.07971455901861191
