,lorillard_male,lorillard_female,tuple,average_male,average_female,female-male
99,-2.6339622,-2.2607956,"('prestigious', 'insignificant')",-2.6339621543884277,-2.2607955932617188,0.373166561126709
71,2.394522,2.1229587,"('efficient', 'inefficient')",2.394521951675415,2.1229586601257324,-0.2715632915496826
75,2.3684046,2.349974,"('confident', 'shy')",2.3684046268463135,2.3499739170074463,-0.018430709838867188
41,-2.1895103,-2.2491312,"('incorrupt', 'corrupt')",-2.1895103454589844,-2.249131202697754,-0.05962085723876953
61,-2.1073306,-1.8546548,"('rational', 'irrational')",-2.107330560684204,-1.8546547889709473,0.25267577171325684
94,2.0798352,2.135021,"('aggressive', 'submissive')",2.0798351764678955,2.1350209712982178,0.055185794830322266
81,-1.9664046,-2.2179298,"('industrious', 'lazy')",-1.9664045572280884,-2.2179298400878906,-0.25152528285980225
76,1.8405441,1.913362,"('secure', 'insecure')",1.8405441045761108,1.9133620262145996,0.07281792163848877
107,1.8213017,2.0634174,"('conventional', 'modern')",1.8213016986846924,2.063417434692383,0.24211573600769043
2,1.7350233,1.7704105,"('friendly', 'unfriendly')",1.7350232601165771,1.7704105377197266,0.035387277603149414
8,-1.7349555,-1.6737843,"('open', 'distant')",-1.7349555492401123,-1.6737842559814453,0.06117129325866699
82,-1.6669618,-1.7342505,"('industrious', 'meek')",-1.6669617891311646,-1.734250545501709,-0.06728875637054443
103,1.6628268,1.6853439,"('traditional', 'modern')",1.6628267765045166,1.685343861579895,0.022517085075378418
109,1.6575946,1.6828233,"('conservative', 'liberal')",1.6575945615768433,1.6828233003616333,0.02522873878479004
108,1.6575946,1.6828233,"('conservative', 'liberal')",1.6575945615768433,1.6828233003616333,0.02522873878479004
42,-1.5990885,-1.2982585,"('amicable', 'hostile')",-1.5990885496139526,-1.2982585430145264,0.30083000659942627
63,-1.594271,-1.3259035,"('capable', 'incapable')",-1.594270944595337,-1.3259035348892212,0.2683674097061157
15,1.5597271,1.8963708,"('polite', 'impolite')",1.5597270727157593,1.896370768547058,0.33664369583129883
106,-1.5541234,-1.3550084,"('conventional', 'unconventional')",-1.5541234016418457,-1.3550083637237549,0.19911503791809082
69,-1.5286381,-1.4994855,"('wise', 'foolish')",-1.5286381244659424,-1.4994854927062988,0.029152631759643555
98,-1.513312,-1.5108881,"('prestigious', 'insignificant')",-1.5133119821548462,-1.5108880996704102,0.002423882484436035
64,1.5126299,1.4130474,"('clever', 'incompetent')",1.5126298666000366,1.413047432899475,-0.09958243370056152
90,1.5057735,1.4567331,"('motivated', 'unmotivated')",1.5057735443115234,1.4567331075668335,-0.04904043674468994
12,1.4947171,1.8054328,"('sympathetic', 'unsympathetic')",1.4947171211242676,1.8054327964782715,0.3107156753540039
52,1.4672296,1.7410812,"('competitive', 'uncompetitive')",1.4672296047210693,1.7410812377929688,0.2738516330718994
31,-1.4523523,-1.5208135,"('altruistic', 'egoistic')",-1.4523522853851318,-1.5208134651184082,-0.06846117973327637
7,-1.4231898,-1.4445125,"('outgoing', 'distant')",-1.4231897592544556,-1.4445124864578247,-0.02132272720336914
39,-1.4142466,-1.3383032,"('right', 'wrong')",-1.4142465591430664,-1.3383032083511353,0.07594335079193115
104,-1.3919485,-1.4645773,"('conventional', 'unconventional')",-1.3919484615325928,-1.464577317237854,-0.07262885570526123
1,-1.383254,-1.0109909,"('friendly', 'unfriendly')",-1.383254051208496,-1.010990858078003,0.37226319313049316
83,1.3591098,1.5077887,"('energetic', 'lethargic')",1.3591097593307495,1.5077886581420898,0.14867889881134033
9,1.354011,1.2390928,"('sensitive', 'insensitive')",1.354011058807373,1.2390928268432617,-0.11491823196411133
89,1.349766,1.3639675,"('daring', 'anxious')",1.3497660160064697,1.3639675378799438,0.014201521873474121
5,1.2834444,1.1750944,"('pleasant', 'repellent')",1.2834444046020508,1.1750943660736084,-0.10835003852844238
51,1.2521532,1.1168566,"('competent', 'incompetent')",1.2521531581878662,1.116856575012207,-0.13529658317565918
16,1.2143484,1.1628989,"('social', 'antisocial')",1.2143484354019165,1.1628988981246948,-0.05144953727722168
68,-1.1995388,-1.0639561,"('clever', 'inept')",-1.1995388269424438,-1.0639561414718628,0.13558268547058105
92,-1.1265342,-0.98613435,"('unwavering', 'wavering')",-1.1265342235565186,-0.9861343502998352,0.14039987325668335
25,1.0874093,1.1516922,"('moral', 'immoral')",1.087409257888794,1.1516921520233154,0.06428289413452148
53,-1.0648072,-1.0690016,"('smart', 'stupid')",-1.0648071765899658,-1.06900155544281,-0.004194378852844238
32,-1.0451576,-0.8640716,"('benevolent', 'hardhearted')",-1.045157551765442,-0.8640716075897217,0.18108594417572021
78,1.0444922,0.5173583,"('active', 'inactive')",1.044492244720459,0.5173583030700684,-0.5271339416503906
4,-1.0281135,-1.0401789,"('likable', 'unlikable')",-1.0281134843826294,-1.040178894996643,-0.012065410614013672
67,-1.006616,-0.6721051,"('discriminating', 'undiscriminating')",-1.0066159963607788,-0.672105073928833,0.3345109224319458
10,-1.0046288,-0.6793434,"('affectionate', 'unaffectionate')",-1.0046287775039673,-0.6793434023857117,0.3252853751182556
40,-0.99896383,-1.3425221,"('honorable', 'mean')",-0.9989638328552246,-1.342522144317627,-0.34355831146240234
93,0.95908904,1.0696633,"('dominating', 'dominated')",0.9590890407562256,1.0696632862091064,0.11057424545288086
73,0.90153646,0.6692523,"('brilliant', 'incompetent')",0.9015364646911621,0.6692522764205933,-0.23228418827056885
6,0.8980067,0.8354405,"('liked', 'disliked')",0.8980066776275635,0.8354405164718628,-0.06256616115570068
36,0.88578594,0.9439472,"('tolerant', 'intolerant')",0.8857859373092651,0.9439471960067749,0.058161258697509766
11,-0.8713646,-0.5797436,"('caring', 'unaffectionate')",-0.8713645935058594,-0.5797436237335205,0.29162096977233887
30,0.8487894,0.8328912,"('honest', 'dishonest')",0.848789393901825,0.8328912258148193,-0.015898168087005615
55,0.8385286,0.8789415,"('intelligent', 'unintelligent')",0.838528573513031,0.8789414763450623,0.04041290283203125
60,0.8337967,1.0186213,"('educated', 'uneducated')",0.8337966799736023,1.0186213254928589,0.1848246455192566
95,-0.7937015,-0.8634648,"('rich', 'poor')",-0.7937015295028687,-0.8634647727012634,-0.06976324319839478
100,0.7780558,1.0360738,"('influential', 'uninfluential')",0.7780557870864868,1.0360738039016724,0.25801801681518555
66,0.7692281,1.2774353,"('imaginative', 'unimaginative')",0.7692281007766724,1.277435302734375,0.5082072019577026
62,-0.76124686,-0.3728498,"('creative', 'uncreative')",-0.7612468600273132,-0.37284979224205017,0.38839706778526306
79,-0.7516292,-0.6510191,"('determined', 'doubtful')",-0.7516291737556458,-0.6510190963745117,0.10061007738113403
23,-0.7364522,-0.59228635,"('hospitable', 'inhospitable')",-0.7364522218704224,-0.5922863483428955,0.14416587352752686
