,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
75,4.5475187,4.619479,"('confident', 'shy')",5.336002,5.546449,7.9127207,7.884653,6.098358,6.1625814,7.185989,7.2589364,6.216117858886719,6.294419479370117,0.07830162048339862
40,-2.807368,-3.0564284,"('honorable', 'mean')",-3.6600068,-4.0241117,-4.8536506,-5.2165117,-3.60802,-4.2668896,-4.826125,-5.195242,-3.951034164428711,-4.351836776733398,-0.40080261230468706
90,2.7906775,2.3723056,"('motivated', 'unmotivated')",1.4886181,1.2909648,1.5053236,1.1338925,1.3452193,0.8824257,0.92889047,0.7328547,1.611745834350586,1.28248872756958,-0.32925710678100595
32,-2.5604107,-2.3699336,"('benevolent', 'hardhearted')",-1.7190101,-1.533213,-1.9868398,-1.974783,-1.2247396,-1.062446,-1.8944852,-1.521813,-1.8770971298217773,-1.692437744140625,0.18465938568115225
53,-2.5577354,-2.9898279,"('smart', 'stupid')",-3.6691332,-3.5754333,-4.724189,-4.9269524,-3.9395452,-4.1061544,-4.7831516,-4.954293,-3.9347507476806642,-4.110531997680664,-0.17578125
107,2.545166,2.4723382,"('conventional', 'modern')",0.982425,1.1163213,1.1269174,1.1753768,0.81874466,1.0261068,0.12333959,0.15801027,1.1193185806274415,1.1896306991577148,0.0703121185302733
95,-2.5175161,-2.9030933,"('rich', 'poor')",-4.4821444,-4.591777,-5.2004013,-5.7357383,-4.6821947,-5.137067,-5.9049606,-6.0972633,-4.557443237304687,-4.892987823486328,-0.3355445861816406
8,-2.346626,-2.0042346,"('open', 'distant')",0.68040323,0.4485767,-1.3150358,-1.0740222,-0.10066378,-0.076982886,-0.68373156,-0.64528143,-0.7531308174133301,-0.6703888893127441,0.082741928100586
71,2.337355,1.448133,"('efficient', 'inefficient')",-0.62732375,-0.45876032,1.6946486,0.92060256,0.5283605,0.07992244,0.32720816,-0.0035245419,0.8520496368408204,0.39727463722229006,-0.4547749996185303
109,2.3264523,2.2688043,"('conservative', 'liberal')",0.64258754,0.8130425,1.4604118,1.3448054,0.86171997,0.72825474,0.6932506,0.4720245,1.196884536743164,1.1253862380981445,-0.07149829864501944
108,2.3264523,2.2688043,"('conservative', 'liberal')",0.64258754,0.8130425,1.4604118,1.3448054,0.86171997,0.72825474,0.6932506,0.4720245,1.196884536743164,1.1253862380981445,-0.07149829864501944
104,-2.307285,-1.5856627,"('conventional', 'unconventional')",-1.2539517,-1.3138378,-0.87506473,-0.82274234,-0.7500695,-0.7919395,-0.97330713,-0.7713996,-1.231935691833496,-1.0571163177490235,0.17481937408447257
1,-2.1985605,-1.7617719,"('friendly', 'unfriendly')",-1.0409746,-0.9086078,-1.9811898,-1.9102656,-1.5639074,-1.3193473,-2.2231054,-2.0362754,-1.8015476226806642,-1.5872535705566406,0.21429405212402353
99,-2.1062722,-1.5141416,"('prestigious', 'insignificant')",0.260133,0.08506912,-1.8242046,-1.522851,-1.1780205,-1.0815073,-0.94643563,-0.92705715,-1.1589599609375,-0.9920975685119628,0.16686239242553724
94,2.0494435,1.5933027,"('aggressive', 'submissive')",0.5507878,0.9199032,1.4925857,1.4108125,0.46698815,0.55292904,1.3693876,1.1259334,1.185838508605957,1.1205760955810546,-0.06526241302490243
27,-1.9962857,-2.484952,"('sincere', 'insincere')",-4.701068,-4.6572833,-5.368418,-5.8082285,-4.3627806,-4.7067647,-6.4314585,-6.6144,-4.572001647949219,-4.854325866699218,-0.28232421874999947
62,-1.8918134,-1.9084084,"('creative', 'uncreative')",-0.5212047,-0.4808612,-1.0559943,-0.95785964,-0.7797936,-0.7443128,-1.2251133,-0.9050687,-1.094783878326416,-0.9993021965026856,0.09548168182373051
3,1.8857721,1.708447,"('likable', 'unlikable')",1.5642803,1.6875685,3.1193194,3.0616415,1.47301,1.6875044,1.919311,2.0437715,1.9923385620117187,2.037786674499512,0.045448112487793235
15,1.8357632,1.452307,"('polite', 'impolite')",0.8224752,1.0954535,1.3410249,1.2418312,0.6785773,0.79506016,0.8552219,0.842495,1.106612491607666,1.0854293823242187,-0.021183109283447354
5,1.8291657,1.5026228,"('pleasant', 'repellent')",0.2277863,0.15056331,1.2336572,1.0411935,0.53234255,0.18335244,-0.2220127,-0.54097474,0.7201878070831299,0.46735153198242185,-0.25283627510070805
105,-1.8137417,-1.611276,"('conventional', 'modern')",-0.44184878,-0.5471689,-1.3667997,-1.1970881,-0.48565447,-0.40967306,-1.4991473,-1.2747164,-1.1214384078979491,-1.0079845428466796,0.11345386505126953
50,1.8136611,1.755552,"('unprejudiced', 'prejudiced')",0.82429844,0.64368284,1.8851571,1.8532835,1.6540654,1.5233004,2.227959,1.9806912,1.681028175354004,1.5513019561767578,-0.12972621917724614
