,murphy_male,murphy_female,tuple,oil_male,oil_female,average_male,average_female,female-male
33,-1.4872454,-1.519728,"('softhearted', 'hardhearted')",-1.9745922,-1.5732639,-1.7309188842773438,-1.5464959144592285,0.18442296981811523
81,1.4580765,1.2254893,"('industrious', 'lazy')",1.8199277,2.4473104,1.6390020847320557,1.836399793624878,0.19739770889282227
1,-1.3908494,-1.5005374,"('friendly', 'unfriendly')",-1.5989153,-1.002837,-1.494882345199585,-1.2516871690750122,0.24319517612457275
32,-1.2940242,-1.0554272,"('benevolent', 'hardhearted')",-1.9845052,-1.8555084,-1.639264702796936,-1.4554678201675415,0.18379688262939453
63,-1.1924422,-1.3988177,"('capable', 'incapable')",-0.92336565,-0.88276714,-1.0579038858413696,-1.1407923698425293,-0.08288848400115967
44,-1.1864406,-1.2651511,"('truthful', 'untruthful')",-0.6238105,-0.70134336,-0.9051255583763123,-0.9832472801208496,-0.07812172174453735
29,-1.0977612,-1.5010777,"('honest', 'immoral')",-2.2755065,-2.3142924,-1.686633825302124,-1.9076850414276123,-0.22105121612548828
56,1.0420277,1.0032574,"('intelligent', 'dumb')",0.47404853,0.55469114,0.7580381035804749,0.7789742946624756,0.020936191082000732
22,1.0172062,0.8913091,"('welcoming', 'disagreeable')",0.89741707,1.0630668,0.9573116302490234,0.977187991142273,0.01987636089324951
105,-1.0118793,-1.12119,"('conventional', 'modern')",-1.1379186,-0.9503894,-1.0748989582061768,-1.0357897281646729,0.039109230041503906
58,-1.0097876,-0.8976177,"('able', 'clumsy')",-3.0367458,-3.087152,-2.0232667922973633,-1.992384910583496,0.030881881713867188
10,-0.9910717,-0.836569,"('affectionate', 'unaffectionate')",-0.5584364,-0.19060355,-0.7747540473937988,-0.5135862827301025,0.2611677646636963
14,0.9048543,0.85461926,"('supportive', 'unsupportive')",0.7297212,0.838779,0.8172877430915833,0.8466991186141968,0.029411375522613525
87,-0.89693105,-0.8346645,"('dedicated', 'undedicated')",-0.8141696,-1.0045636,-0.8555502891540527,-0.9196140766143799,-0.06406378746032715
88,0.89075,1.0789642,"('impulsive', 'meek')",1.4641104,1.7234032,1.1774301528930664,1.4011837244033813,0.22375357151031494
110,-0.8530817,-0.67051595,"('narrow-minded', 'open-minded')",0.88968915,0.758999,0.018303722143173218,0.044241517782211304,0.025937795639038086
12,-0.842397,-0.88520086,"('sympathetic', 'unsympathetic')",-2.3154762,-2.528301,-1.5789365768432617,-1.7067508697509766,-0.12781429290771484
2,-0.81785935,-0.8054606,"('friendly', 'unfriendly')",-1.6425059,-2.1624794,-1.2301826477050781,-1.4839699268341064,-0.2537872791290283
68,-0.80694383,-1.1005766,"('clever', 'inept')",-1.0730075,-1.2041752,-0.9399756193161011,-1.1523759365081787,-0.21240031719207764
104,-0.8051514,-0.82993305,"('conventional', 'unconventional')",-0.43608856,-0.025279254,-0.6206200122833252,-0.42760616540908813,0.19301384687423706
43,-0.784409,-0.9255283,"('genuine', 'fake')",-0.97820014,-0.9748037,-0.8813045620918274,-0.9501659870147705,-0.06886142492294312
54,0.77691793,0.34684289,"('smart', 'stupid')",0.34204718,0.14167479,0.5594825744628906,0.2442588359117508,-0.31522373855113983
26,0.7459051,0.66319555,"('trustworthy', 'untrustworthy')",0.4396382,0.21771085,0.5927716493606567,0.4404532015323639,-0.15231844782829285
73,-0.7409655,-0.9498168,"('brilliant', 'incompetent')",-0.7624313,-1.5838385,-0.75169837474823,-1.2668275833129883,-0.5151292085647583
18,-0.6908562,-0.41112658,"('social', 'asocial')",0.36961368,-0.015162498,-0.1606212705373764,-0.21314454078674316,-0.05252327024936676
98,-0.6890187,-0.83857965,"('prestigious', 'insignificant')",0.6034698,0.88312244,-0.042774468660354614,0.022271394729614258,0.06504586338996887
31,-0.68681264,-0.6922827,"('altruistic', 'egoistic')",-0.26356065,0.000915885,-0.47518664598464966,-0.34568339586257935,0.1295032501220703
97,-0.6838104,-0.7313403,"('superior', 'inferior')",-0.7564511,-0.7028803,-0.7201307415962219,-0.717110276222229,0.00302046537399292
15,0.67852414,0.8653712,"('polite', 'impolite')",-0.4002514,-0.82084346,0.13913637399673462,0.02226388454437256,-0.11687248945236206
49,-0.6661999,-0.798829,"('responsible', 'irresponsible')",-1.2122278,-1.8122051,-0.9392138719558716,-1.3055170774459839,-0.3663032054901123
35,0.64238805,0.5964644,"('fair', 'unfair')",1.0605142,1.2568516,0.8514511585235596,0.9266579747200012,0.07520681619644165
80,0.6407919,0.47298974,"('independent', 'dependent')",0.59566593,0.7036582,0.6182289123535156,0.5883239507675171,-0.029904961585998535
41,0.6319597,0.6427652,"('incorrupt', 'corrupt')",1.6638918,2.3932076,1.1479257345199585,1.5179864168167114,0.37006068229675293
7,0.62151736,0.2896852,"('outgoing', 'distant')",1.9316022,2.3356268,1.276559829711914,1.312656044960022,0.03609621524810791
94,0.60876465,0.7933261,"('aggressive', 'submissive')",-0.24894543,-0.75316465,0.1799096167087555,0.02008071541786194,-0.15982890129089355
9,-0.60840327,-0.93511343,"('sensitive', 'insensitive')",-1.3677614,-1.7042353,-0.9880822896957397,-1.3196743726730347,-0.3315920829772949
20,0.6073242,0.49668217,"('popular', 'unpopular')",-0.37158555,-0.24276665,0.1178693175315857,0.1269577592611313,0.009088441729545593
47,-0.6071688,-0.52417976,"('forgiving', 'unforgiving')",-1.2199111,-1.3114376,-0.9135399460792542,-0.9178086519241333,-0.00426870584487915
21,0.5995271,0.5455876,"('nice', 'nasty')",1.3338422,1.3699694,0.9666846394538879,0.9577784538269043,-0.008906185626983643
30,-0.568123,-0.6265192,"('honest', 'dishonest')",-0.880986,-1.1173693,-0.7245544791221619,-0.8719442486763,-0.14738976955413818
79,0.5632268,0.6242442,"('determined', 'doubtful')",0.16260469,-0.07324433,0.3629157543182373,0.27549993991851807,-0.08741581439971924
65,-0.5604462,-0.654719,"('practical', 'impractical')",-1.1246736,-1.6116486,-0.8425599336624146,-1.1331837177276611,-0.2906237840652466
92,-0.55967534,-0.80059576,"('unwavering', 'wavering')",0.48218673,0.9131696,-0.03874430060386658,0.05628693103790283,0.09503123164176941
24,-0.5551698,-0.7187207,"('thoughtful', 'rough')",-0.58572555,-0.80358946,-0.5704476833343506,-0.7611550688743591,-0.19070738554000854
109,0.5340996,0.3807067,"('conservative', 'liberal')",0.14062524,-0.20980738,0.3373624086380005,0.08544965833425522,-0.25191275030374527
108,0.5340996,0.3807067,"('conservative', 'liberal')",0.14062524,-0.20980738,0.3373624086380005,0.08544965833425522,-0.25191275030374527
16,0.5088553,0.612339,"('social', 'antisocial')",-0.3393209,-0.88095653,0.08476719260215759,-0.13430875539779663,-0.21907594799995422
89,-0.48917624,-0.4549719,"('daring', 'anxious')",-0.72924334,-1.1151421,-0.6092097759246826,-0.785057008266449,-0.17584723234176636
55,-0.48203307,-0.445046,"('intelligent', 'unintelligent')",-1.7819514,-1.9127188,-1.131992220878601,-1.178882360458374,-0.04689013957977295
77,0.48172906,0.46936062,"('active', 'inactive')",0.7088183,1.2008214,0.5952736735343933,0.8350909948348999,0.2398173213005066
74,-0.47794554,-0.6441283,"('insightful', 'unperceptive')",-1.462701,-1.6883664,-0.9703232645988464,-1.1662473678588867,-0.19592410326004028
101,-0.47407565,-0.6039382,"('successful', 'unsuccessful')",-1.5990179,-1.6348226,-1.0365467071533203,-1.1193804740905762,-0.08283376693725586
103,0.47125462,0.38023442,"('traditional', 'modern')",0.7295861,0.675369,0.600420355796814,0.5278017520904541,-0.07261860370635986
45,-0.46894568,-0.7065135,"('cooperative', 'exploitative')",0.7305734,0.33117217,0.130813866853714,-0.18767067790031433,-0.3184845447540283
61,0.46440792,0.7003026,"('rational', 'irrational')",1.4280845,2.0442815,0.9462462067604065,1.3722920417785645,0.42604583501815796
83,-0.43840745,-0.44894987,"('energetic', 'lethargic')",-0.76158917,-1.2146275,-0.5999982953071594,-0.8317886590957642,-0.23179036378860474
5,0.42511,0.3654122,"('pleasant', 'repellent')",-0.16915815,-0.4291582,0.1279759407043457,-0.03187300264835358,-0.15984894335269928
85,-0.42421424,-0.2334255,"('ambitious', 'unambitious')",-0.180549,-0.3679389,-0.30238163471221924,-0.3006821870803833,0.0016994476318359375
100,-0.4161789,-0.24122337,"('influential', 'uninfluential')",-1.8940345,-1.759293,-1.1551066637039185,-1.000258207321167,0.15484845638275146
42,0.4151051,0.37291723,"('amicable', 'hostile')",0.51930505,1.4378343,0.46720507740974426,0.9053757190704346,0.4381706416606903
72,-0.4072044,-0.37638658,"('logical', 'illogical')",-1.3170474,-1.3315616,-0.8621258735656738,-0.8539741039276123,0.008151769638061523
70,0.40487662,0.4463374,"('wise', 'unwise')",0.8321655,1.1433394,0.6185210347175598,0.7948384284973145,0.17631739377975464
82,0.40271914,0.30662924,"('industrious', 'meek')",1.36914,1.776808,0.8859295845031738,1.041718602180481,0.15578901767730713
90,0.39084065,-0.014825463,"('motivated', 'unmotivated')",1.3202088,0.9511899,0.8555247187614441,0.46818220615386963,-0.38734251260757446
107,0.38897684,0.6215244,"('conventional', 'modern')",-0.31309456,-0.7101593,0.03794114291667938,-0.04431745409965515,-0.08225859701633453
76,0.3837101,0.49177134,"('secure', 'insecure')",-0.058398873,-0.738818,0.16265560686588287,-0.12352332472801208,-0.28617893159389496
84,-0.35920468,-0.48208013,"('self-confident', 'diffident')",-0.3463088,-0.10735294,-0.3527567386627197,-0.2947165369987488,0.05804020166397095
64,-0.33203056,-0.45160496,"('clever', 'incompetent')",-2.054029,-2.5462866,-1.193029761314392,-1.498945713043213,-0.3059159517288208
17,0.33018664,0.5734358,"('social', 'antisocial')",-0.36413205,-0.38955373,-0.016972705721855164,0.09194102883338928,0.10891373455524445
71,-0.32760704,-0.5503736,"('efficient', 'inefficient')",-0.23773164,-1.2425387,-0.282669335603714,-0.8964561223983765,-0.6137867867946625
8,0.29901075,-0.04358065,"('open', 'distant')",1.014499,1.5313967,0.6567548513412476,0.7439080476760864,0.08715319633483887
91,-0.2518021,-0.5907444,"('resilient', 'nonresilient')",-0.2045234,-0.121834725,-0.2281627357006073,-0.3562895655632019,-0.1281268298625946
0,-0.23745546,-0.15851456,"('sociable', 'unsociable')",-1.070666,-1.2787066,-0.6540607213973999,-0.7186105251312256,-0.06454980373382568
69,0.23464689,0.30687094,"('wise', 'foolish')",0.4758228,0.88514435,0.35523486137390137,0.5960076451301575,0.2407727837562561
36,-0.17605734,-0.05896473,"('tolerant', 'intolerant')",-0.63598233,-1.2632757,-0.40601983666419983,-0.6611202359199524,-0.25510039925575256
52,0.16303164,0.23404074,"('competitive', 'uncompetitive')",-1.3987379,-1.7906995,-0.6178531646728516,-0.7783293724060059,-0.1604762077331543
39,-0.1415801,-0.13107954,"('right', 'wrong')",-0.057772577,0.52035904,-0.09967634081840515,0.19463974237442017,0.2943160831928253
60,0.11653906,0.08011454,"('educated', 'uneducated')",-1.3353932,-1.4307523,-0.6094270944595337,-0.6753188371658325,-0.06589174270629883
106,0.109720185,-0.021322966,"('conventional', 'unconventional')",-0.08398636,-0.1239734,0.01286691427230835,-0.07264818251132965,-0.085515096783638
19,0.09107387,0.3071559,"('funny', 'boring')",-0.9055032,-0.6116767,-0.4072146713733673,-0.15226039290428162,0.2549542784690857
51,0.08269113,0.011026144,"('competent', 'incompetent')",-1.7545321,-2.0336733,-0.8359204530715942,-1.0113235712051392,-0.17540311813354492
62,0.08011255,0.12555712,"('creative', 'uncreative')",-1.0476338,-0.5397221,-0.4837605953216553,-0.20708248019218445,0.2766781151294708
25,-0.06208791,-0.28689763,"('moral', 'immoral')",-1.2848496,-1.7441242,-0.6734687685966492,-1.0155109167099,-0.34204214811325073
96,0.05950719,0.22550377,"('powerful', 'powerless')",-0.620522,-0.73622,-0.2805074155330658,-0.25535809993743896,0.02514931559562683
23,0.052191854,-0.26221097,"('hospitable', 'inhospitable')",0.48704273,0.86345655,0.2696172893047333,0.3006227910518646,0.031005501747131348
4,-0.05132827,-0.10801246,"('likable', 'unlikable')",-0.9348475,-1.0052327,-0.49308788776397705,-0.5566225647926331,-0.063534677028656
59,-0.04787557,-0.019813985,"('skillful', 'clumsy')",-0.10534091,0.18262096,-0.07660824060440063,0.08140348643064499,0.15801172703504562
93,-0.047756538,0.18801992,"('dominating', 'dominated')",-0.10662027,-0.49894136,-0.0771884024143219,-0.15546071529388428,-0.07827231287956238
102,-0.031048506,-0.08783981,"('eminent', 'low')",-0.91746366,-0.98284215,-0.47425609827041626,-0.5353409647941589,-0.061084866523742676
57,0.029121995,-0.059157595,"('able', 'unable')",-0.8068229,-0.859553,-0.38885045051574707,-0.45935529470443726,-0.07050484418869019
67,-0.022386253,-0.058234207,"('discriminating', 'undiscriminating')",-0.76945037,-0.78944707,-0.3959183096885681,-0.42384064197540283,-0.027922332286834717
99,0.005061567,-0.13524586,"('prestigious', 'insignificant')",0.26063642,0.90894544,0.13284899294376373,0.3868497908115387,0.25400079786777496
