,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,average_male,average_female,female-male
100,-0.909978,-0.7730433,"('influential', 'uninfluential')",-0.30558372,0.2756747,-1.0559897,-0.9764286,-1.0314844,-0.7394237,-0.8257589340209961,-0.5533052086830139,0.2724537253379822
98,-0.8955928,-1.1412497,"('prestigious', 'insignificant')",-0.9110005,-1.110079,0.012622952,0.41795477,0.9237452,0.6020702,-0.21755628287792206,-0.3078259229660034,-0.09026964008808136
42,0.86652136,0.7411064,"('amicable', 'hostile')",-0.2985956,-0.340546,0.1211707,0.9193599,1.4234809,1.5795428,0.528144359588623,0.7248657941818237,0.19672143459320068
88,0.83395,0.6901023,"('impulsive', 'meek')",0.081444755,0.10306364,1.8133798,2.0665526,2.2571058,2.0581946,1.2464700937271118,1.229478359222412,-0.016991734504699707
70,0.8227627,0.7512733,"('wise', 'unwise')",-0.15624401,0.026862547,0.53391343,0.78547007,1.4460618,1.4543662,0.661623477935791,0.754492998123169,0.09286952018737793
49,-0.79307574,-0.6009908,"('responsible', 'irresponsible')",-0.5656112,-0.41887614,-0.88123107,-1.5594128,-2.1645157,-2.230853,-1.101108431816101,-1.20253324508667,-0.10142481327056885
44,-0.782361,-0.8949566,"('truthful', 'untruthful')",-1.1324757,-1.1136684,-0.96863335,-0.89284635,-0.33773977,-0.59370875,-0.8053024411201477,-0.8737950325012207,-0.068492591381073
1,-0.75970745,-0.72557914,"('friendly', 'unfriendly')",-1.4352213,-1.2651616,-1.4987766,-1.1422873,-1.4762433,-1.2522011,-1.2924871444702148,-1.0963072776794434,0.19617986679077148
33,-0.7533148,-0.7997752,"('softhearted', 'hardhearted')",-0.82290065,-0.81248516,-1.5487132,-1.4294229,-1.077182,-0.89437354,-1.0505276918411255,-0.9840141534805298,0.0665135383605957
60,-0.7407649,-0.5373761,"('educated', 'uneducated')",0.63216174,1.0065458,-1.5236478,-1.2911232,-0.32826266,-0.075572595,-0.49012842774391174,-0.22438152134418488,0.26574690639972687
54,0.7205198,0.47311825,"('smart', 'stupid')",1.0692043,0.7496958,0.4014637,-0.055649877,0.51124406,0.28450105,0.6756079792976379,0.36291632056236267,-0.31269165873527527
80,0.6871059,0.9040037,"('independent', 'dependent')",0.7159938,0.67719615,1.6615205,1.5987778,0.35079432,0.5369884,0.8538536429405212,0.9292415380477905,0.07538789510726929
74,-0.6856621,-0.8225444,"('insightful', 'unperceptive')",-0.05551967,0.29007488,-1.3653159,-1.6433166,-1.6465073,-1.5502472,-0.938251256942749,-0.9315083026885986,0.006742954254150391
99,-0.6839263,-0.7136677,"('prestigious', 'insignificant')",-0.96789855,-1.2895548,-0.3674638,0.2571401,0.77678156,0.5511234,-0.310626745223999,-0.2987397313117981,0.011887013912200928
62,-0.6194534,-0.5781764,"('creative', 'uncreative')",-0.7860593,-0.54230034,-0.45670664,-0.46618426,-0.27544188,-0.40071613,-0.5344153046607971,-0.4968442916870117,0.0375710129737854
56,0.61645514,0.51012015,"('intelligent', 'dumb')",-0.07987809,-0.029035412,1.0353518,1.3242717,1.733365,1.6238256,0.8263234496116638,0.8572955131530762,0.030972063541412354
47,-0.6152328,-0.52464294,"('forgiving', 'unforgiving')",-0.4800714,-0.26977906,-1.3551264,-1.381809,-1.3525063,-1.2682215,-0.9507342576980591,-0.8611130714416504,0.08962118625640869
4,-0.6122709,-0.5219162,"('likable', 'unlikable')",-0.3494102,-0.5170034,-0.53647363,-0.72105235,-0.38389045,-0.46535423,-0.4705113172531128,-0.5563315749168396,-0.0858202576637268
0,-0.5978286,-0.18121815,"('sociable', 'unsociable')",0.5340967,1.0912085,-0.65562785,-0.93699515,-1.1157601,-0.7282528,-0.4587799608707428,-0.1888144165277481,0.2699655443429947
105,-0.57535547,-0.6899852,"('conventional', 'modern')",-0.9645697,-0.89344156,-0.50860494,-0.63014895,-0.7391451,-0.56725574,-0.696918785572052,-0.6952078342437744,0.0017109513282775879
2,-0.5706939,-0.35586816,"('friendly', 'unfriendly')",1.0345911,1.323711,-1.2893625,-1.5701201,-1.1833041,-0.83397424,-0.5021923780441284,-0.3590628504753113,0.14312952756881714
15,0.56838,0.6144444,"('polite', 'impolite')",1.0984337,1.4697704,-0.43311337,-0.6864199,-0.04083036,0.21482044,0.2982175052165985,0.40315377712249756,0.10493627190589905
7,0.56086934,0.10840648,"('outgoing', 'distant')",0.018197417,-0.2535078,2.6255317,2.4135852,1.2472475,0.8397579,1.1129615306854248,0.7770604491233826,-0.33590108156204224
83,-0.5495069,-0.48587444,"('energetic', 'lethargic')",-0.26584458,0.05511257,-0.6040814,-1.0036908,-0.29718047,-0.34872067,-0.42915332317352295,-0.44579336047172546,-0.016640037298202515
92,-0.5302599,-0.87772465,"('unwavering', 'wavering')",-1.0029477,-1.1300768,0.18825233,0.5868566,1.0815783,0.86477125,-0.06584426760673523,-0.1390434205532074,-0.07319915294647217
24,-0.5075826,-0.268911,"('thoughtful', 'rough')",-0.05623558,-0.12761602,-0.73489803,-0.9120505,-1.6960933,-1.4237908,-0.7487024068832397,-0.6830921173095703,0.06561028957366943
5,-0.48701322,-0.22781068,"('pleasant', 'repellent')",0.9132285,0.6504716,0.067491174,-0.005310416,-0.39181098,-0.37406296,0.02547387033700943,0.010821893811225891,-0.014651976525783539
102,-0.4731543,-0.2569437,"('eminent', 'low')",0.13625441,0.05058275,-1.0272963,-0.70963484,0.32175678,0.4106063,-0.26060986518859863,-0.1263473629951477,0.13426250219345093
106,0.45692527,0.49035248,"('conventional', 'unconventional')",-0.059821382,-0.13533418,-0.2928058,-0.055138588,-0.8112285,-0.35909978,-0.17673259973526,-0.014805011451244354,0.16192758828401566
109,-0.4340374,-0.17609838,"('conservative', 'liberal')",2.455079,2.6102204,0.9873946,0.49918362,-1.1766788,-1.1526232,0.45793935656547546,0.44517064094543457,-0.012768715620040894
108,-0.4340374,-0.17609838,"('conservative', 'liberal')",2.455079,2.6102204,0.9873946,0.49918362,-1.1766788,-1.1526232,0.45793935656547546,0.44517064094543457,-0.012768715620040894
85,-0.41536543,-0.4461926,"('ambitious', 'unambitious')",-0.29211777,-0.16372725,-0.028103948,-0.056575596,-0.8348314,-0.83987784,-0.39260464906692505,-0.37659332156181335,0.016011327505111694
20,0.401602,0.30703074,"('popular', 'unpopular')",-0.07521662,-0.016268998,-0.8650312,-0.2941832,1.0082709,1.0216434,0.11740626394748688,0.25455549359321594,0.13714922964572906
36,-0.40146607,-0.26368567,"('tolerant', 'intolerant')",-0.48056513,-0.5487271,-0.853549,-1.5549701,-0.75403845,-0.63169855,-0.6224046945571899,-0.7497704029083252,-0.12736570835113525
104,-0.34881458,-0.5644236,"('conventional', 'unconventional')",-1.233632,-1.0982451,-0.5821764,-0.059988707,-0.20041429,0.0846716,-0.5912593007087708,-0.4094964563846588,0.18176284432411194
51,-0.31995547,-0.33662492,"('competent', 'incompetent')",-0.20684773,-0.042495906,-0.6998156,-0.9773189,-0.7016839,-0.645089,-0.48207566142082214,-0.5003821849822998,-0.01830652356147766
32,-0.31091627,-0.19218935,"('benevolent', 'hardhearted')",-1.2857571,-1.0357715,-1.5207105,-1.2974061,-1.4164578,-1.2690787,-1.1334604024887085,-0.9486113786697388,0.18484902381896973
43,-0.3011367,-0.19010487,"('genuine', 'fake')",-0.29603547,-0.19147226,-1.0122662,-0.91671747,-0.969697,-1.0235386,-0.6447838544845581,-0.5804582834243774,0.06432557106018066
57,-0.28619826,-0.25766432,"('able', 'unable')",0.18774399,-0.029016256,-0.39077002,-0.5216745,-0.17505473,-0.21569885,-0.16606974601745605,-0.2560134828090668,-0.08994373679161072
79,0.28385216,0.4634462,"('determined', 'doubtful')",0.43332428,0.47837746,-0.53118515,-0.38655213,-0.38879615,-0.3186389,-0.050701215863227844,0.05915815383195877,0.10985936969518661
91,0.2828595,0.14516887,"('resilient', 'nonresilient')",0.25905484,0.33329022,-0.44011098,-0.47267503,-0.565452,-0.3666001,-0.11591215431690216,-0.09020400792360306,0.025708146393299103
26,-0.26979437,-0.13594353,"('trustworthy', 'untrustworthy')",0.5060369,0.7820208,0.55333245,0.4349561,-0.3533585,-0.23793119,0.10905411839485168,0.21077553927898407,0.10172142088413239
17,0.2695119,0.6162485,"('social', 'antisocial')",0.24169436,0.47878686,-0.20779112,-0.12214506,-1.47078,-1.2230585,-0.29184120893478394,-0.06254205107688904,0.2292991578578949
9,-0.25126427,-0.22644809,"('sensitive', 'insensitive')",-0.5882964,-0.46761292,-1.2537683,-1.6529603,-1.3231671,-1.3260179,-0.8541240096092224,-0.9182597994804382,-0.06413578987121582
97,-0.2417072,-0.08365381,"('superior', 'inferior')",-0.9502872,-0.8031303,-0.7536726,-0.5945999,-0.6158573,-0.5000367,-0.6403810977935791,-0.49535518884658813,0.14502590894699097
19,-0.22507846,0.07765132,"('funny', 'boring')",-0.27071515,0.007981926,-0.33001935,-0.18063039,0.2915444,0.2404201,-0.13356712460517883,0.03635574132204056,0.1699228659272194
69,-0.20796841,-0.19066828,"('wise', 'foolish')",-0.18832093,-0.21837717,0.13952267,0.65678716,1.0712998,0.98728347,0.20363327860832214,0.3087562918663025,0.10512301325798035
110,-0.19858289,-0.14151296,"('narrow-minded', 'open-minded')",-0.2752657,-0.5530919,-0.20516455,-0.14652684,0.18353903,0.075898826,-0.12386852502822876,-0.19130821526050568,-0.06743969023227692
93,-0.19557089,-0.016532928,"('dominating', 'dominated')",1.1008761,1.2791253,-0.48385426,-0.5726623,-0.2053335,-0.037721723,0.05402936041355133,0.16305211186408997,0.10902275145053864
96,0.19044304,0.4105524,"('powerful', 'powerless')",0.24906865,0.30865502,-1.3901688,-0.9937514,-0.18959212,0.002394706,-0.285062313079834,-0.06803732365369797,0.21702498942613602
16,-0.1719428,0.16279423,"('social', 'antisocial')",1.114296,1.1359463,-0.16678497,-0.5770184,-1.141745,-0.8689836,-0.09154421091079712,-0.036815375089645386,0.05472883582115173
59,0.15455997,0.22246234,"('skillful', 'clumsy')",0.41873202,0.61364245,-0.62734956,-0.23932822,0.77878106,0.86766374,0.18118087947368622,0.36611008644104004,0.18492920696735382
94,-0.14778444,0.120951205,"('aggressive', 'submissive')",1.3742427,1.7587855,-0.06705138,-0.36342564,-0.23002794,-0.15579748,0.23234471678733826,0.3401283919811249,0.10778367519378662
31,-0.1349701,-0.14599647,"('altruistic', 'egoistic')",-0.33107135,-0.27462316,-0.68230903,-0.398342,0.38379222,0.5512524,-0.1911395639181137,-0.06692729890346527,0.12421226501464844
90,0.12256187,-0.16242635,"('motivated', 'unmotivated')",0.8546455,0.65816545,0.731123,0.41276065,0.1419695,0.14157754,0.46257495880126953,0.26251929998397827,-0.20005565881729126
107,-0.113073505,0.020804659,"('conventional', 'modern')",1.1378983,1.5329366,-0.14802918,-0.40388048,0.38715938,0.40438294,0.3159887492656708,0.3885609209537506,0.07257217168807983
52,0.111512184,0.357428,"('competitive', 'uncompetitive')",0.24238038,0.5773325,-1.1940578,-1.563951,-0.7786321,-0.5827871,-0.40469932556152344,-0.30299440026283264,0.1017049252986908
89,-0.09697616,0.18861803,"('daring', 'anxious')",0.4016093,0.52857,-0.69409084,-1.1518502,-0.5957978,-0.5568205,-0.24631386995315552,-0.24787068367004395,-0.0015568137168884277
8,0.093143016,-0.19813046,"('open', 'distant')",-0.30701217,-0.5823512,1.7076441,1.623704,1.1023654,0.75858015,0.6490350961685181,0.40045058727264404,-0.24858450889587402
10,0.05862753,-0.021052897,"('affectionate', 'unaffectionate')",-1.5942352,-1.419304,-1.2026056,-0.8672718,-0.797673,-0.87591875,-0.8839715719223022,-0.7958868741989136,0.08808469772338867
67,-0.05200143,0.20077518,"('discriminating', 'undiscriminating')",-1.2065463,-1.2211943,-0.37078473,-0.40057734,-1.3161902,-1.0050048,-0.7363806962966919,-0.6065002679824829,0.12988042831420898
61,-0.05199176,0.046446323,"('rational', 'irrational')",-0.076701194,-0.05903235,0.23123327,0.8405391,1.1793873,1.331265,0.32048189640045166,0.5398045182228088,0.21932262182235718
23,-0.051360577,-0.3027852,"('hospitable', 'inhospitable')",-0.13569611,-0.37770504,0.029745698,0.276368,0.8936063,0.6695029,0.18407383561134338,0.06634516268968582,-0.11772867292165756
76,-0.034654245,0.32660824,"('secure', 'insecure')",0.7744542,0.9184704,-0.1878883,-0.6685513,-0.8066608,-0.61894083,-0.0636872947216034,-0.010603398084640503,0.05308389663696289
35,0.026639104,0.30557287,"('fair', 'unfair')",1.1076083,1.3189819,1.6620003,1.6490223,0.48221785,0.76956576,0.8196163773536682,1.010785698890686,0.19116932153701782
103,0.009567589,0.023296274,"('traditional', 'modern')",1.1165009,0.8725388,1.4748389,1.1709938,0.46084702,0.7360275,0.7654385566711426,0.700714111328125,-0.06472444534301758
39,-0.007981002,-0.13185456,"('right', 'wrong')",-0.7590015,-0.7925636,0.34393987,0.82168293,0.3137683,0.48879585,-0.02731858193874359,0.09651514142751694,0.12383372336626053
55,0.006421119,-0.022477478,"('intelligent', 'unintelligent')",-0.55202794,-0.23585741,-1.1606176,-1.1950024,-0.9549765,-0.8100181,-0.6653002500534058,-0.5658388733863831,0.0994613766670227
84,7.3462725e-05,-0.1761387,"('self-confident', 'diffident')",-1.1014652,-1.0341032,-0.7477304,-0.61087805,-0.43305594,-0.3952307,-0.5705445408821106,-0.5540876388549805,0.016456902027130127
