,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,average_male,average_female,female-male
5,1.113511,1.2110285,"('pleasant', 'repellent')",2.0265665,2.096319,0.07549785,0.004232377,1.0718584855397542,1.1038599014282227,0.0320014158884685
66,1.107631,1.4283495,"('imaginative', 'unimaginative')",1.5573543,1.9261727,0.7356011,1.0829661,1.1335287888844807,1.4791628519694011,0.3456340630849204
92,-1.0739962,-1.3595428,"('unwavering', 'wavering')",-0.8502035,-1.1251824,0.6381922,0.5578693,-0.42866917451222736,-0.6422853072484335,-0.2136161327362061
69,-1.0678544,-1.3659688,"('wise', 'foolish')",-0.7019198,-0.7352,-0.17939514,-0.07063107,-0.6497231324513754,-0.7239332993825277,-0.07421016693115234
109,1.0598712,1.102986,"('conservative', 'liberal')",1.5825987,1.8387716,0.16753654,0.4157816,0.9366687933603922,1.1191797256469727,0.18251093228658044
108,1.0598712,1.102986,"('conservative', 'liberal')",1.5825987,1.8387716,0.16753654,0.4157816,0.9366687933603922,1.1191797256469727,0.18251093228658044
10,-1.0405226,-1.1559889,"('affectionate', 'unaffectionate')",-1.2001038,-1.3923861,0.1259013,0.25307348,-0.7049083709716797,-0.7651005585988363,-0.06019218762715661
77,-1.0025917,-1.2999954,"('active', 'inactive')",-0.44374713,-0.63898027,0.6188501,0.51966834,-0.27582959334055585,-0.4731024503707886,-0.19727285703023273
51,0.9917673,1.4116979,"('competent', 'incompetent')",1.6829051,1.7617728,-0.1953148,-0.44824606,0.8264524936676025,0.9084081649780273,0.0819556713104248
2,0.9485415,1.2131563,"('friendly', 'unfriendly')",1.3041201,1.6491655,-0.20913397,-0.10684547,0.681175947189331,0.9184921582539877,0.2373162110646566
28,0.9073852,1.1902237,"('honest', 'dishonest')",0.87100613,0.9758468,-0.61247736,-0.4032365,0.3886380195617676,0.5876113176345825,0.19897329807281494
26,0.89909995,1.3325145,"('trustworthy', 'untrustworthy')",1.3232336,1.5794092,-0.24174142,-0.020204023,0.6601973374684652,0.9639066060384115,0.3037092685699463
11,-0.89091295,-0.94399834,"('caring', 'unaffectionate')",-0.6785718,-0.80555236,-0.18369502,-0.17993286,-0.5843932628631592,-0.6431611776351929,-0.05876791477203369
62,-0.8846901,-0.88877904,"('creative', 'uncreative')",-0.30841947,-0.25791714,-0.5030856,-0.38890278,-0.565398375193278,-0.5118663311004639,0.05353204409281409
84,-0.8690487,-0.9352411,"('self-confident', 'diffident')",-0.4527098,-0.5745274,-0.038370773,0.003864929,-0.4533764123916626,-0.5019678672154745,-0.048591454823811886
34,-0.86491877,-0.6643199,"('loyal', 'disloyal')",0.28968933,0.37254387,-0.9425564,-0.64734596,-0.5059285958607992,-0.31304065386454266,0.19288794199625653
3,0.8419877,1.031664,"('likable', 'unlikable')",1.2671087,1.2876117,0.23867479,0.3980373,0.7825904687245687,0.9057710965474447,0.12318062782287598
91,-0.79529977,-0.84104055,"('resilient', 'nonresilient')",-0.19342178,-0.4059736,-0.02976951,-0.0023208708,-0.33949700991312665,-0.4164450168609619,-0.07694800694783527
110,-0.78369194,-0.6431177,"('narrow-minded', 'open-minded')",0.5010222,0.5395389,-0.47757316,-0.43288612,-0.25341429313023883,-0.17882164319356283,0.074592649936676
22,0.7787528,0.3892152,"('welcoming', 'disagreeable')",0.11452025,-0.027849555,0.45493144,0.44288957,0.44940149784088135,0.2680850823720296,-0.18131641546885174
49,0.7505343,1.0964553,"('responsible', 'irresponsible')",0.7988605,0.86477196,-0.35289282,-0.36939391,0.3988339900970459,0.5306111176808676,0.13177712758382165
25,0.7348467,0.664217,"('moral', 'immoral')",1.0196043,1.0371506,-0.34822518,-0.21631396,0.46874197324117023,0.4950178861618042,0.02627591292063397
12,0.71778584,1.0249187,"('sympathetic', 'unsympathetic')",1.3955292,1.7256143,-0.27120304,-0.008537859,0.6140373547871908,0.9139984448750814,0.2999610900878906
35,0.7156038,0.7178663,"('fair', 'unfair')",0.81438625,0.89476186,0.6756928,0.78225625,0.7352275848388672,0.7982948621114095,0.06306727727254235
0,0.6772253,0.9750865,"('sociable', 'unsociable')",0.7464825,0.8242905,-0.047553077,0.10342214,0.458718220392863,0.6342663764953613,0.17554815610249835
58,0.65760404,0.7876413,"('able', 'clumsy')",0.080943495,0.24746586,-0.47757757,-0.5351991,0.08698999881744385,0.1666360100110372,0.07964601119359335
20,0.6569116,0.5229648,"('popular', 'unpopular')",0.41774738,0.3250876,0.09409581,0.054661706,0.3895849386850993,0.30090469121932983,-0.08868024746576947
47,0.65081567,0.79515105,"('forgiving', 'unforgiving')",0.3574559,0.3957941,-0.79976726,-0.7725136,0.06950143973032634,0.13947717348734537,0.06997573375701903
95,-0.64287263,-0.51543474,"('rich', 'poor')",-1.0047222,-0.87935317,-2.97355,-3.0809336,-1.5403817494710286,-1.4919071197509766,0.04847462972005201
78,0.6406598,0.22929981,"('active', 'inactive')",1.0098629,0.6409887,1.0502615,0.7055808,0.900261402130127,0.52528977394104,-0.3749716281890869
101,-0.62225705,-0.59589905,"('successful', 'unsuccessful')",0.15412928,0.0051834434,-0.84140354,-0.9744172,-0.43651044368743896,-0.5217109521230062,-0.08520050843556726
36,0.61964846,0.765437,"('tolerant', 'intolerant')",0.61062133,0.75407016,-0.5137116,-0.6478059,0.23885273933410645,0.2905670801798503,0.051714340845743834
30,0.6146467,0.9757639,"('honest', 'dishonest')",1.4228864,1.3569275,-0.4283542,-0.19389571,0.5363929271697998,0.7129318714141846,0.17653894424438477
54,-0.5202081,-0.88851976,"('smart', 'stupid')",0.22028899,-0.011802852,0.7833523,0.4731484,0.16114439566930136,-0.14239140351613364,-0.303535799185435
65,0.48256218,0.71405876,"('practical', 'impractical')",1.2840497,1.2504144,-0.6142733,-0.61016315,0.3841128746668498,0.45143667856852215,0.06732380390167236
45,-0.48197067,-0.3736211,"('cooperative', 'exploitative')",0.6525872,0.4386015,-1.224063,-1.2785312,-0.3511488437652588,-0.40451693534851074,-0.05336809158325195
38,0.47509864,0.7261667,"('kind', 'unkind')",0.29506946,0.43465272,-1.210477,-1.0013902,-0.14676964282989502,0.053143064181009926,0.19991270701090494
105,-0.4733525,-0.520739,"('conventional', 'modern')",-0.44853044,-0.5354564,-0.61372983,-0.7210793,-0.5118709405263265,-0.5924249490102133,-0.08055400848388672
103,0.4728974,0.344173,"('traditional', 'modern')",1.0217359,1.0715009,0.43667838,0.42620087,0.6437705755233765,0.6139582792917887,-0.029812296231587765
13,0.45904082,0.6949589,"('helpful', 'unhelpful')",0.1493846,0.51336795,-1.0484033,-0.9098228,-0.14665927489598593,0.09950133164723714,0.24616060654322308
48,0.45006073,0.41319668,"('reliable', 'unreliable')",1.4747803,1.4418929,1.2631387,1.050247,1.0626598993937175,0.9684454600016276,-0.09421443939208995
88,-0.44597167,-0.40618873,"('impulsive', 'meek')",-0.575896,-0.42017093,0.60994935,0.7197219,-0.13730613390604654,-0.035545905431111656,0.10176022847493488
60,0.4047276,0.40987617,"('educated', 'uneducated')",-0.19300315,0.32846677,0.047708914,0.03501597,0.086477796236674,0.2577863136927287,0.1713085174560547
37,-0.38112786,-0.6149483,"('good', 'evil')",-0.1739304,-0.5734544,0.6147976,0.4590554,0.019913117090861004,-0.2431157430013021,-0.2630288600921631
14,0.37423828,0.2408186,"('supportive', 'unsupportive')",0.93243736,0.88705814,0.57675266,0.6167981,0.6278094450632731,0.5815583070119222,-0.04625113805135084
19,-0.35657346,-0.28030762,"('funny', 'boring')",-1.0544523,-1.021729,0.033288836,0.20202613,-0.45924564202626544,-0.3666701714197795,0.09257547060648597
100,0.34393656,0.47221363,"('influential', 'uninfluential')",0.30550677,0.6376379,-0.180202,-0.069970995,0.15641377369562784,0.346626877784729,0.19021310408910116
90,-0.3274241,-0.60325944,"('motivated', 'unmotivated')",0.37301818,0.34387887,0.45490348,0.17777297,0.16683252652486166,-0.027202536662419636,-0.1940350631872813
73,0.32295418,0.42688012,"('brilliant', 'incompetent')",0.63550085,0.5408027,-0.57303905,-1.0014906,0.12847199042638144,-0.011269251505533854,-0.13974124193191528
97,-0.28490573,-0.45197088,"('superior', 'inferior')",-0.6138041,-0.5797579,-0.42218834,-0.41367072,-0.440299391746521,-0.481799840927124,-0.04150044918060303
9,-0.27810487,-0.18527079,"('sensitive', 'insensitive')",0.77268267,0.8120358,-0.472132,-0.41435713,0.007481932640075684,0.07080262899398804,0.06332069635391235
102,0.27384362,-0.032348663,"('eminent', 'low')",-0.38253635,-0.26037043,0.5762267,0.3131922,0.15584465861320496,0.006824364264806111,-0.14902029434839884
93,-0.27319264,0.040159285,"('dominating', 'dominated')",-0.07122186,0.27484557,-0.26698875,-0.103318684,-0.20380107561747232,0.0705620547135671,0.27436313033103943
72,-0.26191282,-0.033112064,"('logical', 'illogical')",0.21063882,0.17686321,-0.43094742,-0.45936045,-0.16074047485987344,-0.10520310203234355,0.05553737282752989
46,-0.25645342,-0.34818158,"('generous', 'stingy')",0.48892093,0.6085545,0.33696324,0.46855706,0.1898102362950643,0.24297666549682617,0.05316642920176187
56,-0.24672471,-0.24484381,"('intelligent', 'dumb')",-0.4207111,-0.35790974,0.7101015,0.64876604,0.014221886793772379,0.015337506930033365,0.0011156201362609863
59,-0.24497056,-0.31391594,"('skillful', 'clumsy')",-0.32444432,-0.37483302,0.07814172,0.022646248,-0.16375771164894104,-0.22203423579533896,-0.05827652414639792
18,0.23746026,0.47308636,"('social', 'asocial')",-0.21618277,0.016447544,-0.32488337,-0.15977073,-0.10120196143786113,0.10992105801900227,0.2111230194568634
4,-0.22224842,-0.28855732,"('likable', 'unlikable')",-0.49809662,-0.7331117,-0.93703914,-1.0414262,-0.5524613857269287,-0.6876983642578125,-0.1352369785308838
79,0.21466273,0.07852052,"('determined', 'doubtful')",0.12209335,0.2943381,0.14195967,0.013384223,0.15957191586494446,0.12874762217203775,-0.030824293692906707
80,0.21342558,0.10119453,"('independent', 'dependent')",0.7543019,0.82163763,0.51501286,0.70365304,0.4942468007405599,0.5421617031097412,0.047914902369181334
21,-0.21147346,-0.46366227,"('nice', 'nasty')",0.72898227,0.5338372,1.0817319,1.026044,0.533080259958903,0.3654063145319621,-0.16767394542694086
106,0.19355834,0.026468888,"('conventional', 'unconventional')",0.6353471,0.38207442,-0.22338547,-0.47458228,0.2018400033315023,-0.022012998660405476,-0.22385300199190777
61,-0.19167513,-0.5149448,"('rational', 'irrational')",-0.85109067,-0.86592406,0.95167696,0.9720892,-0.030362963676452637,-0.13625991344451904,-0.1058969497680664
29,0.15692979,0.17703283,"('honest', 'immoral')",0.8162892,0.80542934,-0.79173326,-0.77761877,0.060495237509409584,0.06828113396962483,0.007785896460215248
6,0.14916149,0.075461864,"('liked', 'disliked')",1.0219094,0.93566185,3.048063,3.037357,1.406377951304118,1.3494936625162761,-0.0568842887878418
57,-0.13968864,-0.21591957,"('able', 'unable')",-0.21405934,-0.35668552,0.16963914,-0.16033424,-0.06136960784594218,-0.24431310097376505,-0.18294349312782288
96,0.12196924,-0.009240836,"('powerful', 'powerless')",-0.27171633,-0.2634409,0.28449786,0.41586697,0.04491692284742991,0.04772840936978658,0.0028114865223566737
70,0.074138194,0.022255182,"('wise', 'unwise')",-0.06559013,-0.10694513,1.109642,1.1427126,0.372730016708374,0.3526742060979207,-0.020055810610453306
83,-0.049638152,0.30322808,"('energetic', 'lethargic')",0.95207,1.117362,-0.18133841,-0.22321798,0.24036447207132974,0.3991240660349528,0.15875959396362307
44,0.015518114,0.09089565,"('truthful', 'untruthful')",0.18115848,0.20161131,0.40461883,0.34293115,0.20043180386225382,0.211812694867452,0.01138089100519818
74,0.007407829,0.13824102,"('insightful', 'unperceptive')",-0.2809075,-0.09888232,-0.348142,-0.49842876,-0.2072138786315918,-0.15302335222562155,0.054190526405970246
