,ametek_male,ametek_female,tuple,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
75,1.7568645,1.5347447,"('confident', 'shy')",7.114957,7.069081,4.247345,4.725128,4.373055458068848,4.442984580993652,0.06992912292480469
95,-1.6498996,-1.6785433,"('rich', 'poor')",-5.305249,-5.3836365,-2.7676091,-3.1545284,-3.2409191131591797,-3.405569394429525,-0.1646502812703452
78,1.6282446,1.299034,"('active', 'inactive')",1.9014573,1.6172376,1.6742909,1.1332293,1.7346642812093098,1.349833647410075,-0.3848306337992349
53,-1.3690093,-1.3669305,"('smart', 'stupid')",-4.380875,-4.512508,-3.3546703,-3.2368484,-3.0348517100016275,-3.038762410481771,-0.003910700480143525
6,1.3404166,1.5536512,"('liked', 'disliked')",5.677591,5.5762877,3.2574773,3.5818095,3.425161361694336,3.570582707722982,0.14542134602864598
77,1.3309554,1.2026112,"('active', 'inactive')",0.7603774,0.78135514,0.7132806,0.8810775,0.9348711967468262,0.9550146261850992,0.020143429438273075
27,-1.3293245,-1.22055,"('sincere', 'insincere')",-5.9644923,-5.753437,-4.0693674,-4.2187166,-3.7877279917399087,-3.730901082356771,0.056826909383137725
58,-1.2212412,-1.0978044,"('able', 'clumsy')",-1.8991308,-1.7031244,-1.5659094,-1.5201012,-1.562093734741211,-1.4403433799743652,0.1217503547668457
37,1.2090893,1.0257492,"('good', 'evil')",1.6858269,1.5811448,2.5303283,2.428041,1.8084147771199544,1.6783116658528645,-0.13010311126708984
70,1.2056022,1.2611706,"('wise', 'unwise')",-0.017931432,0.079595596,1.675778,1.6813757,0.9544828732808431,1.0073806444803874,0.05289777119954431
66,1.1669834,1.4315363,"('imaginative', 'unimaginative')",2.4963121,2.4620016,0.34587073,0.7209271,1.3363887468973796,1.5381550788879395,0.20176633199055982
4,-1.0964226,-1.1905833,"('likable', 'unlikable')",-0.3510114,-0.3623963,0.38617718,0.37986428,-0.3537522554397583,-0.3910384972890218,-0.03728624184926349
23,1.090375,1.1107517,"('hospitable', 'inhospitable')",0.045602858,-0.072576344,1.1858441,1.118948,0.7739405632019043,0.719041109085083,-0.05489945411682129
40,-1.0871238,-1.2772647,"('honorable', 'mean')",-6.058753,-6.130642,-2.9068136,-3.3330858,-3.3508968353271484,-3.5803308486938477,-0.22943401336669922
14,1.0438318,1.0580499,"('supportive', 'unsupportive')",1.4657954,1.3132231,-0.059206426,-0.05194989,0.81680695215861,0.7731076876322428,-0.04369926452636719
90,0.98906076,0.81598496,"('motivated', 'unmotivated')",0.5110009,0.47775382,-0.115985096,-0.5120882,0.46135886510213214,0.2605502208073934,-0.20080864429473877
91,0.9569252,0.9852878,"('resilient', 'nonresilient')",0.16637044,0.10501,0.2389951,-0.08850193,0.4540969133377075,0.3339319626490275,-0.12016495068868
21,0.93465066,0.8612492,"('nice', 'nasty')",0.17558306,0.08738363,0.35453856,0.31382322,0.4882574478785197,0.4208186864852905,-0.06743876139322919
15,0.9235076,1.0152106,"('polite', 'impolite')",1.210203,1.3912718,-0.60293305,-0.018667951,0.51025919119517,0.7959381739298502,0.2856789827346802
32,-0.8528659,-0.8364146,"('benevolent', 'hardhearted')",-1.3800055,-1.1813879,-0.5565795,-0.20947967,-0.9298168818155924,-0.7424273490905762,0.18738953272501624
7,0.8205252,0.6526855,"('outgoing', 'distant')",0.7761355,0.5116445,0.8801502,0.5827791,0.8256036440531412,0.5823697249094645,-0.24323391914367676
8,0.8030636,0.61326706,"('open', 'distant')",0.60052794,0.34504873,1.1676544,0.7915691,0.8570819695790609,0.583294947942098,-0.2737870216369629
54,0.7846301,0.54720116,"('smart', 'stupid')",0.24333084,0.120717674,0.84912705,0.60384494,0.6256960233052572,0.42392126719156903,-0.20177475611368817
80,0.77788174,0.7508497,"('independent', 'dependent')",0.4544888,0.5477525,0.56695527,0.6444183,0.5997753143310547,0.6476735273996989,0.04789821306864417
12,0.6772312,0.7882199,"('sympathetic', 'unsympathetic')",-0.5738509,-0.48446804,-1.2802973,-1.1208498,-0.3923056920369466,-0.2723659873008728,0.1199397047360738
36,-0.658112,-0.6827944,"('tolerant', 'intolerant')",-1.2572566,-1.1976933,-0.8488381,-0.593192,-0.9214022159576416,-0.8245598475138346,0.096842368443807
19,-0.6502946,-0.57320654,"('funny', 'boring')",0.2134397,0.17407435,-0.057115197,0.104435325,-0.16465669870376587,-0.0982322891553243,0.06642440954844157
46,0.6253815,0.6737012,"('generous', 'stingy')",2.2414412,2.3022788,0.83456933,0.996935,1.2337973912556965,1.3243050575256348,0.09050766626993823
69,-0.62137914,-0.52096707,"('wise', 'foolish')",0.12908188,-0.020111531,0.5438058,0.65526724,0.01716950535774231,0.03806289037068685,0.02089338501294454
17,0.61261123,0.78285503,"('social', 'antisocial')",0.18423264,0.27764946,-0.42820126,-0.10149157,0.12288087606430054,0.31967095534006756,0.19679007927576703
3,0.5917984,0.55256295,"('likable', 'unlikable')",2.201161,2.1894653,1.4871099,1.6269121,1.4266897837320964,1.4563134511311848,0.029623667399088394
104,-0.58536017,-0.49189922,"('conventional', 'unconventional')",-0.620734,-0.5084797,0.09214801,-0.08103579,-0.3713153600692749,-0.36047156651814777,0.010843793551127134
84,0.584818,0.5575428,"('self-confident', 'diffident')",0.060128868,0.018382862,-0.24383731,-0.37390593,0.1337031920750936,0.06733990708986919,-0.06636328498522441
82,0.56240934,0.4120853,"('industrious', 'meek')",0.5020849,0.4451415,1.3513242,1.312031,0.8052728176116943,0.7230859597524008,-0.08218685785929358
92,0.5569163,0.45853633,"('unwavering', 'wavering')",-0.35777384,-0.49932325,1.0242958,0.81975317,0.40781275431315106,0.2596554160118103,-0.14815733830134076
26,-0.5475568,-0.4401903,"('trustworthy', 'untrustworthy')",1.0786788,1.1523049,-0.7467338,-0.48269907,-0.07187058528264363,0.07647183537483215,0.14834242065747577
35,0.54639626,0.7045158,"('fair', 'unfair')",0.856666,0.95102876,0.53877056,0.72886944,0.6472776333491007,0.7948046525319418,0.14752701918284106
50,0.54180735,0.3252724,"('unprejudiced', 'prejudiced')",2.1868188,2.2143292,1.2686491,1.0383911,1.3324251174926758,1.1926642258961995,-0.1397608915964763
42,0.53494406,0.7073856,"('amicable', 'hostile')",0.31362426,0.4431113,1.8091202,1.8213055,0.8858962059020996,0.9906008243560791,0.10470461845397949
60,0.52672946,0.7570584,"('educated', 'uneducated')",-0.63778424,-0.54161096,-0.794942,-0.4889455,-0.30199893315633136,-0.09116602937380473,0.21083290378252662
101,-0.5109477,-0.5009629,"('successful', 'unsuccessful')",-0.73952127,-0.8850286,-0.6508886,-0.41667444,-0.6337858835856119,-0.6008886496225992,0.032897233963012695
63,-0.5048667,-0.41213197,"('capable', 'incapable')",-1.2111347,-1.1462419,-0.33474922,-0.53823125,-0.6835835774739584,-0.6988684336344401,-0.015284856160481697
51,0.4935419,0.47087607,"('competent', 'incompetent')",0.58854914,0.5889384,0.07464939,0.2558064,0.3855801423390706,0.4385402997334798,0.05296015739440918
13,-0.48141795,-0.42479965,"('helpful', 'unhelpful')",-2.6456947,-2.6768034,-2.575208,-2.4277782,-1.900773525238037,-1.8431270917256672,0.057646433512369866
38,-0.48067766,-0.38435578,"('kind', 'unkind')",-2.0396976,-1.7484714,-1.1115729,-0.71509457,-1.2106493314107258,-0.9493072827657064,0.2613420486450194
62,0.47899234,0.60190034,"('creative', 'uncreative')",-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.37276538213094074,-0.28320809205373126,0.08955729007720947
67,-0.47178423,-0.4263687,"('discriminating', 'undiscriminating')",-0.6435183,-0.44698924,0.70384866,0.7983501,-0.137151300907135,-0.02500261863072713,0.11214868227640788
16,0.4664635,0.32366443,"('social', 'antisocial')",0.5543021,0.54720175,-0.8021402,-0.50254613,0.07287512222925822,0.12277334928512573,0.04989822705586751
110,-0.4631234,-0.32340348,"('narrow-minded', 'open-minded')",0.5399492,0.36804873,-0.38863587,-0.16592145,-0.10393670201301575,-0.040425399939219155,0.0635113020737966
41,0.43195903,0.57028747,"('incorrupt', 'corrupt')",0.44234085,0.5492189,2.200282,2.1927314,1.0248606999715169,1.104079246520996,0.07921854654947924
33,-0.43048918,-0.3427202,"('softhearted', 'hardhearted')",-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.7588672637939453,-0.7321163813273112,0.02675088246663415
59,-0.42563012,-0.34033272,"('skillful', 'clumsy')",0.36367232,0.41915435,1.3879981,1.4707971,0.442013422648112,0.5165395736694336,0.0745261510213216
96,0.42549196,0.27838567,"('powerful', 'powerless')",-0.10113749,0.006606996,-0.45298013,-0.42514718,-0.04287522037823995,-0.04671817024548849,-0.003842949867248535
45,-0.4231667,-0.71389514,"('cooperative', 'exploitative')",-1.0656619,-1.0753219,-1.0277846,-0.9165996,-0.8388710816701254,-0.9019388357798258,-0.06306775410970045
28,-0.41255087,-0.28112078,"('honest', 'dishonest')",-1.551497,-1.4535646,-1.27389,-0.99179226,-1.0793126424153645,-0.9088258743286133,0.17048676808675123
107,0.4028529,0.55853426,"('conventional', 'modern')",0.8527969,0.9750705,1.0958123,1.6039909,0.7838207085927328,1.0458652178446453,0.26204450925191247
100,0.39637935,0.46531922,"('influential', 'uninfluential')",-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.26055292288462323,-0.15647178888320923,0.104081134001414
9,0.39288118,0.2866367,"('sensitive', 'insensitive')",-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.35728685061136883,-0.376631498336792,-0.01934464772542316
0,0.39280385,0.487262,"('sociable', 'unsociable')",0.068446994,0.23471743,-0.76800233,-0.5637635,-0.10225049654642741,0.0527386466662089,0.15498914321263632
109,0.3633016,0.3809755,"('conservative', 'liberal')",0.24487284,0.32331946,-1.097023,-1.0688727,-0.16294952233632407,-0.1215259035428365,0.04142361879348756
108,0.3633016,0.3809755,"('conservative', 'liberal')",0.24487284,0.32331946,-1.097023,-1.0688727,-0.16294952233632407,-0.1215259035428365,0.04142361879348756
52,0.3538316,0.3496768,"('competitive', 'uncompetitive')",0.38248724,0.41615582,-0.82447207,-0.5201275,-0.029384414354960125,0.08190170923868816,0.11128612359364828
18,-0.3309278,-0.2641403,"('social', 'asocial')",0.6331429,0.62525755,-1.5692225,-1.306341,-0.42233578364054364,-0.3150746027628581,0.10726118087768555
30,0.31978112,0.29548895,"('honest', 'dishonest')",-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.1811827023824056,-0.06758702298005421,0.1135956794023514
102,-0.2988721,-0.3296932,"('eminent', 'low')",-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.4907037417093913,-0.49866123994191486,-0.007957498232523563
11,0.28380775,0.53090036,"('caring', 'unaffectionate')",-1.2535963,-1.2632395,-0.39734697,-0.45263273,-0.45571184158325195,-0.39499060312906903,0.060721238454182924
55,0.2837264,0.29263514,"('intelligent', 'unintelligent')",-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.41061870257059735,-0.40079259872436523,0.009826103846232115
81,0.280006,-0.028840393,"('industrious', 'lazy')",1.177786,1.0300014,2.0022373,2.030965,1.1533431212107341,1.0107086499532063,-0.14263447125752782
64,-0.2741285,-0.33697802,"('clever', 'incompetent')",-0.21611145,-0.17537993,-1.4687406,-1.580534,-0.6529935201009115,-0.6976306438446045,-0.044637123743693
49,-0.2550982,-0.34246302,"('responsible', 'irresponsible')",-0.63123447,-0.66606617,-1.0568249,-1.0981494,-0.6477191845575968,-0.7022261619567871,-0.054506977399190304
65,-0.2522593,-0.34781986,"('practical', 'impractical')",-0.7121357,-0.70735514,-1.6388373,-1.5554767,-0.8677441279093424,-0.8702172438303629,-0.002473115921020508
47,-0.2514453,-0.14298813,"('forgiving', 'unforgiving')",-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.37514352798461914,-0.18949266274770102,0.18565086523691812
39,-0.24886942,-0.030586064,"('right', 'wrong')",0.47954395,0.5493243,0.26922962,0.41019645,0.16663471857706705,0.3096448977788289,0.14301017920176187
48,0.24391864,0.14530876,"('reliable', 'unreliable')",2.8818831,2.660874,1.1541629,1.1235613,1.4266548156738281,1.3099145889282227,-0.11674022674560547
5,0.23865762,0.27735534,"('pleasant', 'repellent')",-0.71238893,-0.63735604,-0.097297505,-0.30082503,-0.19034294287363687,-0.2202752431233724,-0.029932300249735533
