,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
50,2.0210361,1.7061642,"('unprejudiced', 'prejudiced')",1.3874567,1.3604696,1.9148343,1.5773686,1.7744423548380535,1.5480008125305176,-0.22644154230753588
83,-2.0208695,-1.9103918,"('energetic', 'lethargic')",-0.29508966,-0.3657441,-0.29718047,-0.34872067,-0.8710465431213379,-0.8749521573384603,-0.003905614217122433
78,2.0106566,1.3934611,"('active', 'inactive')",1.3243184,0.9712157,2.1415029,1.8283441,1.82549254099528,1.3976736068725586,-0.42781893412272143
82,1.9326366,2.163347,"('industrious', 'meek')",-0.22502798,-0.11935708,1.5385609,1.6063236,1.0820565223693848,1.216771125793457,0.13471460342407227
67,-1.9019327,-1.5235285,"('discriminating', 'undiscriminating')",-1.1249168,-1.0701456,-1.3161902,-1.0050048,-1.447679837544759,-1.1995596885681152,0.2481201489766438
25,-1.894074,-1.8456416,"('moral', 'immoral')",-1.610382,-1.5420434,-1.4139347,-1.3145158,-1.6394635836283367,-1.567400296529134,0.07206328709920262
35,1.8584898,2.1807737,"('fair', 'unfair')",0.7520225,0.7645439,0.48221785,0.76956576,1.0309100151062012,1.23829452196757,0.2073845068613689
48,1.830759,1.7999043,"('reliable', 'unreliable')",2.0770977,1.8447592,1.9948481,1.8933095,1.9675682385762532,1.8459909756978352,-0.12157726287841797
52,-1.7798071,-1.3565855,"('competitive', 'uncompetitive')",-1.1381524,-0.9933147,-0.7786321,-0.5827871,-1.2321972052256267,-0.977562427520752,0.25463477770487475
97,-1.7494161,-1.2283103,"('superior', 'inferior')",-0.85602176,-0.9204483,-0.6158573,-0.5000367,-1.0737650394439697,-0.8829317887624105,0.1908332506815592
43,-1.7443023,-1.3909132,"('genuine', 'fake')",-0.3293779,-0.31277126,-0.969697,-1.0235386,-1.0144590536753337,-0.9090743859608968,0.10538466771443689
60,-1.6993399,-1.1138084,"('educated', 'uneducated')",-0.5786388,-0.3942348,-0.32826266,-0.075572595,-0.8687470753987631,-0.5278719266255697,0.34087514877319336
32,-1.6582172,-1.2798018,"('benevolent', 'hardhearted')",-1.7359242,-1.6722999,-1.4164578,-1.2690787,-1.603533109029134,-1.407060146331787,0.19647296269734693
102,-1.6513386,-1.3747435,"('eminent', 'low')",-0.82969594,-0.63240534,0.32175678,0.4106063,-0.7197592258453369,-0.5321808258692423,0.1875783999760946
9,-1.647094,-1.3999696,"('sensitive', 'insensitive')",-1.3135608,-1.3282859,-1.3231671,-1.3260179,-1.4279406865437825,-1.3514245351155598,0.07651615142822266
61,1.6348872,1.7263654,"('rational', 'irrational')",0.43739763,0.61849916,1.1793873,1.331265,1.0838907559712727,1.2253765265146892,0.1414857705434165
73,-1.6345298,-2.1647265,"('brilliant', 'incompetent')",-1.3401861,-1.4822751,-1.2650023,-1.4658844,-1.4132394790649414,-1.7042954762776692,-0.2910559972127278
51,-1.5480419,-1.3283906,"('competent', 'incompetent')",-0.32605952,-0.20157084,-0.7016839,-0.645089,-0.858595053354899,-0.7250168323516846,0.13357822100321448
66,1.5276756,1.6747147,"('imaginative', 'unimaginative')",1.8801548,1.9107065,1.5726814,1.6003358,1.660170555114746,1.7285855611165364,0.06841500600179029
65,-1.4878759,-1.7209096,"('practical', 'impractical')",-1.2109118,-1.1767757,-2.043039,-2.0109487,-1.5806090037027996,-1.6362113952636719,-0.05560239156087232
36,-1.483135,-1.6389064,"('tolerant', 'intolerant')",-0.70785254,-0.7253882,-0.75403845,-0.63169855,-0.9816753069559733,-0.998664379119873,-0.016989072163899777
88,1.4334244,1.2375035,"('impulsive', 'meek')",0.9819785,0.9248072,2.2571058,2.0581946,1.5575029055277507,1.4068350791931152,-0.1506678263346355
33,-1.3936082,-1.1993586,"('softhearted', 'hardhearted')",-0.08153415,0.02501604,-1.077182,-0.89437354,-0.8507747650146484,-0.6895720163981119,0.1612027486165365
28,-1.3546991,-1.2836502,"('honest', 'dishonest')",-1.7372087,-1.9361333,-1.6285405,-1.560349,-1.573482831319173,-1.5933774312337239,-0.01989459991455078
96,-1.3100563,-0.79475224,"('powerful', 'powerless')",-0.9281831,-0.77820474,-0.18959212,0.002394706,-0.8092771371205648,-0.5235207875569662,0.28575634956359863
47,-1.3077718,-0.952665,"('forgiving', 'unforgiving')",-1.133209,-0.93407774,-1.3525063,-1.2682215,-1.2644956906636555,-1.0516547362009685,0.21284095446268703
44,-1.2939825,-1.7625028,"('truthful', 'untruthful')",-2.1728292,-2.1084945,-0.33773977,-0.59370875,-1.2681837876637776,-1.4882354736328125,-0.2200516859690349
41,1.2741821,1.4733132,"('incorrupt', 'corrupt')",1.4311874,1.4338076,1.6210029,1.6867807,1.4421240488688152,1.5313005447387695,0.08917649586995435
74,-1.2493625,-1.197102,"('insightful', 'unperceptive')",-1.8477361,-1.822809,-1.6465073,-1.5502472,-1.5812018712361653,-1.523386001586914,0.05781586964925123
49,-1.1971467,-1.5350529,"('responsible', 'irresponsible')",-1.4232235,-1.4796294,-2.1645157,-2.230853,-1.5949619611104329,-1.748511791229248,-0.15354983011881518
87,-1.1542408,-0.9025496,"('dedicated', 'undedicated')",-0.7629117,-0.67422163,-1.7366168,-1.5679417,-1.2179231643676758,-1.048237641652425,0.16968552271525073
3,1.1323954,0.9488612,"('likable', 'unlikable')",0.12241611,0.12075071,1.2558029,1.1621326,0.8368714650472006,0.7439148426055908,-0.09295662244160974
2,-1.106617,-0.47317162,"('friendly', 'unfriendly')",-0.95407903,-0.9460961,-1.1833041,-0.83397424,-1.0813333988189697,-0.7510806719462076,0.3302527268727621
24,-1.0887345,-0.7752214,"('thoughtful', 'rough')",-0.6148404,-0.5680883,-1.6960933,-1.4237908,-1.1332227389017742,-0.9223667780558268,0.21085596084594738
104,-1.0495217,-0.57055753,"('conventional', 'unconventional')",-1.1656477,-1.1315076,-0.20041429,0.0846716,-0.8051945368448893,-0.5391312042872111,0.2660633325576782
56,0.94926107,1.2317446,"('intelligent', 'dumb')",0.60544145,0.4226772,1.733365,1.6238256,1.0960225264231365,1.0927491188049316,-0.0032734076182048266
72,-0.9406698,-0.6551279,"('logical', 'illogical')",-1.9052674,-1.7653806,-0.8196918,-0.51261544,-1.2218763033548992,-0.9777079423268636,0.24416836102803552
100,-0.91194224,-0.66031563,"('influential', 'uninfluential')",-0.78758425,-0.62363636,-1.0314844,-0.7394237,-0.910336971282959,-0.6744585831960043,0.23587838808695472
11,-0.8983738,-1.0011892,"('caring', 'unaffectionate')",-2.3463254,-2.3367605,-1.4942008,-1.4447865,-1.579633394877116,-1.594245433807373,-0.014612038930257087
63,-0.8821916,-1.0981663,"('capable', 'incapable')",-1.4512379,-1.4955304,-0.41913867,-0.4962123,-0.9175227483113607,-1.029969612757365,-0.11244686444600427
22,0.84795815,0.7061093,"('welcoming', 'disagreeable')",1.2698478,1.2396717,0.9713837,0.89815235,1.0297298431396484,0.9479777812957764,-0.08175206184387207
68,-0.83946157,-1.2971704,"('clever', 'inept')",-1.0361918,-1.1110802,-0.7937468,-1.0387912,-0.8898000717163086,-1.149013916651408,-0.25921384493509936
70,0.815562,0.7273252,"('wise', 'unwise')",1.4481149,1.4712377,1.4460618,1.4543662,1.2365795771280925,1.2176430225372314,-0.018936554590861077
59,-0.81158733,-0.5230298,"('skillful', 'clumsy')",-0.60844713,-0.36686772,0.77878106,0.86766374,-0.21375111738840738,-0.007411261399586995,0.20633985598882038
93,-0.79726225,-0.3149219,"('dominating', 'dominated')",-0.5142864,-0.3563665,-0.2053335,-0.037721723,-0.5056273937225342,-0.23633670806884766,0.2692906856536865
42,0.7924561,0.95866287,"('amicable', 'hostile')",0.24520785,0.40468812,1.4234809,1.5795428,0.8203816413879395,0.9809645811716715,0.16058293978373206
64,-0.79244435,-0.54758555,"('clever', 'incompetent')",-0.41508973,-0.34799978,-1.4463694,-1.316491,-0.8846344947814941,-0.7373587290445963,0.14727576573689782
29,-0.7762803,-0.7374018,"('honest', 'immoral')",-1.2774396,-1.3277235,-1.5789661,-1.2909399,-1.2108953793843586,-1.118688424428304,0.09220695495605469
91,0.7520444,0.9437944,"('resilient', 'nonresilient')",-0.5978586,-0.46623564,-0.565452,-0.3666001,-0.13708873589833578,0.03698623180389404,0.17407496770222983
14,0.7377942,0.5722803,"('supportive', 'unsupportive')",-0.32596123,-0.37409168,0.23018403,-0.03547913,0.21400566895802817,0.05423649152119955,-0.1597691774368286
101,-0.63798094,-0.34469384,"('successful', 'unsuccessful')",-2.3131573,-2.0501547,-1.0340345,-0.81662524,-1.3283909161885579,-1.0704913139343262,0.2578996022542317
71,-0.6366146,-1.0203611,"('efficient', 'inefficient')",-0.49650967,-0.5990094,-1.6916533,-1.684596,-0.9415925343831381,-1.1013221740722656,-0.15972963968912757
90,0.60859203,0.4925543,"('motivated', 'unmotivated')",0.04893878,-0.053839922,0.1419695,0.14157754,0.2665000955263774,0.19343064228693643,-0.07306945323944095
1,-0.60600686,-0.6560947,"('friendly', 'unfriendly')",-1.4119401,-1.4005241,-1.4762433,-1.2522011,-1.1647300720214844,-1.1029399236043294,0.06179014841715502
80,0.57843566,0.5325252,"('independent', 'dependent')",1.9702308,1.9234314,0.35079432,0.5369884,0.966486930847168,0.9976482391357422,0.03116130828857422
0,-0.5644858,-0.22689378,"('sociable', 'unsociable')",-0.49766597,-0.25845647,-1.1157601,-0.7282528,-0.7259705861409506,-0.40453433990478516,0.3214362462361654
69,0.553426,0.16234809,"('wise', 'foolish')",-0.25274688,-0.15866065,1.0712998,0.98728347,0.45732633272806805,0.33032363653182983,-0.12700269619623822
15,-0.55101347,-0.66615456,"('polite', 'impolite')",0.32956284,0.44540632,-0.04083036,0.21482044,-0.08742700020472209,-0.0019759337107340493,0.08545106649398804
26,0.5001364,0.5143014,"('trustworthy', 'untrustworthy')",0.543942,0.4509346,-0.3533585,-0.23793119,0.2302399476369222,0.24243493874867758,0.012194991111755371
106,-0.48523408,-0.37719348,"('conventional', 'unconventional')",-0.81909794,-0.69171935,-0.8112285,-0.35909978,-0.7051868438720703,-0.4760042031606038,0.2291826407114665
55,-0.43469304,-0.12902588,"('intelligent', 'unintelligent')",-0.7867404,-0.7279883,-0.9549765,-0.8100181,-0.7254699865976969,-0.5556774139404297,0.16979257265726722
85,-0.43058902,-0.6172876,"('ambitious', 'unambitious')",-0.5348152,-0.47541612,-0.8348314,-0.83987784,-0.6000785430272421,-0.6441938479741415,-0.044115304946899414
30,-0.42312348,-0.3701945,"('honest', 'dishonest')",-1.5377133,-1.5823097,-0.49386823,-0.49659815,-0.8182349999745687,-0.8163674672444662,0.001867532730102539
62,-0.42157933,-0.4310196,"('creative', 'uncreative')",-1.1973898,-1.2964354,-0.27544188,-0.40071613,-0.6314703623453776,-0.7093903223673502,-0.07791996002197266
21,0.39273167,-0.044385195,"('nice', 'nasty')",0.27870905,0.2795707,1.1140192,0.8075779,0.595153292020162,0.34758782386779785,-0.24756546815236413
89,-0.31416216,0.17122558,"('daring', 'anxious')",-0.0013864785,0.034223408,-0.5957978,-0.5568205,-0.3037821451822917,-0.11712384223937988,0.1866583029429118
107,-0.31376067,-0.26349705,"('conventional', 'modern')",0.70846087,0.8731865,0.38715938,0.40438294,0.260619858900706,0.3380241394042969,0.07740428050359088
103,0.31297812,0.59476364,"('traditional', 'modern')",1.399895,1.4631424,0.46084702,0.7360275,0.7245733737945557,0.9313112099965414,0.20673783620198571
76,-0.3023062,-0.05551152,"('secure', 'insecure')",0.38334543,0.3470475,-0.8066608,-0.61894083,-0.2418738603591919,-0.10913495222727458,0.1327389081319173
45,-0.28723985,-0.24858135,"('cooperative', 'exploitative')",-0.19916394,-0.27417672,-2.4651735,-2.4185734,-0.9838590621948242,-0.9804437955220541,0.0034152666727701453
57,0.27288288,-0.1714088,"('able', 'unable')",-0.08470417,-0.07861462,-0.17505473,-0.21569885,0.00437466303507487,-0.15524075428644815,-0.159615417321523
94,-0.27287406,-0.04408437,"('aggressive', 'submissive')",-0.19692457,-0.320441,-0.23002794,-0.15579748,-0.23327553272247314,-0.173440953095754,0.05983457962671915
39,-0.2721399,-0.27479616,"('right', 'wrong')",-0.5942092,-0.5015377,0.3137683,0.48879585,-0.18419361114501953,-0.09584598739941914,0.08834762374560039
19,-0.251998,-0.13928264,"('funny', 'boring')",-0.15019345,-0.07388365,0.2915444,0.2404201,-0.036882350842158,0.009084602197011312,0.04596695303916931
79,-0.22742063,-0.29989964,"('determined', 'doubtful')",0.04192637,0.03153926,-0.38879615,-0.3186389,-0.19143013159434,-0.19566643238067627,-0.004236300786336272
54,-0.21641926,-0.5380143,"('smart', 'stupid')",-0.5628548,-0.754314,0.51124406,0.28450105,-0.08934334913889568,-0.33594242731730145,-0.24659907817840576
5,-0.21543056,-0.092848524,"('pleasant', 'repellent')",-0.4220439,-0.2629832,-0.39181098,-0.37406296,-0.3430951436360677,-0.2432982325553894,0.09979691108067829
18,-0.21477848,-0.46853825,"('social', 'asocial')",-1.0819926,-1.1901453,-1.0514355,-0.86090803,-0.7827355066935221,-0.8398638566335043,-0.05712834993998217
84,0.2114475,0.053437203,"('self-confident', 'diffident')",-1.1817871,-1.1634855,-0.43305594,-0.3952307,-0.46779855092366535,-0.5017596880594889,-0.03396113713582355
16,0.16584763,0.519619,"('social', 'antisocial')",-1.1843174,-1.0039709,-1.141745,-0.8689836,-0.72007155418396,-0.4511118332544963,0.2689597209294637
4,-0.15080252,-0.40761298,"('likable', 'unlikable')",-1.9985303,-2.0398002,-0.38389045,-0.46535423,-0.8444077173868815,-0.9709224700927734,-0.12651475270589196
105,-0.14202058,-0.34816927,"('conventional', 'modern')",0.0159453,-0.040117204,-0.7391451,-0.56725574,-0.2884067893028259,-0.31851406892140705,-0.030107279618581118
98,-0.13768294,-0.28984654,"('prestigious', 'insignificant')",-1.0523567,-1.0312445,0.9237452,0.6020702,-0.0887648065884908,-0.23967361450195312,-0.15090880791346234
109,-0.13414435,-0.14017631,"('conservative', 'liberal')",0.013299957,0.1294553,-1.1766788,-1.1526232,-0.4325077136357625,-0.38778138160705566,0.04472633202870685
108,-0.13414435,-0.14017631,"('conservative', 'liberal')",0.013299957,0.1294553,-1.1766788,-1.1526232,-0.4325077136357625,-0.38778138160705566,0.04472633202870685
20,-0.12492505,-0.13683248,"('popular', 'unpopular')",-0.6268598,-0.34390366,1.0082709,1.0216434,0.08549535274505615,0.18030242125193277,0.09480706850687662
23,0.10807419,-0.10051444,"('hospitable', 'inhospitable')",0.11622083,0.091177136,0.8936063,0.6695029,0.3726337750752767,0.22005520264307657,-0.1525785724322001
99,-0.1015636,-0.024172246,"('prestigious', 'insignificant')",-0.8632494,-0.7948258,0.77678156,0.5511234,-0.06267714500427246,-0.08929155270258586,-0.0266144076983134
77,0.09855616,0.529184,"('active', 'inactive')",-0.32856435,-0.20723772,1.0798613,1.1776149,0.28328436613082886,0.4998537302017212,0.21656936407089233
110,0.09537563,0.60894406,"('narrow-minded', 'open-minded')",0.3822906,0.44386452,0.18353903,0.075898826,0.22040176391601562,0.3762358029683431,0.15583403905232746
92,-0.06965032,-0.16151562,"('unwavering', 'wavering')",0.033091843,-0.013285071,1.0815783,0.86477125,0.34833991527557373,0.2299901843070984,-0.11834973096847534
31,0.047530413,0.044030815,"('altruistic', 'egoistic')",-0.11062504,-0.10160872,0.38379222,0.5512524,0.1068992018699646,0.16455817222595215,0.05765897035598755
10,-0.0050863028,-0.12415406,"('affectionate', 'unaffectionate')",-1.0508572,-1.0170016,-0.797673,-0.87591875,-0.61787215868632,-0.6723581949869791,-0.05448603630065918
17,-0.0042058527,0.2566106,"('social', 'antisocial')",-0.87001455,-0.6542443,-1.47078,-1.2230585,-0.7816667556762695,-0.5402307113011678,0.2414360443751017
