,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
61,-0.7887448,-0.42512566,"('rational', 'irrational')",-0.43345642,-0.015354425,0.88578176,1.1951038,-0.11614877,-0.0048944056,-0.11314205825328827,0.18743231892585754,0.3005743771791458
101,-0.77541995,-0.6213673,"('successful', 'unsuccessful')",-1.0848551,-0.945295,-0.79118717,-0.75123775,-0.75204945,-0.58481693,-0.8508778810501099,-0.7256792783737183,0.1251986026763916
96,-0.77125293,-0.28369996,"('powerful', 'powerless')",-0.95630693,-0.7819878,0.3801192,0.30733603,0.56333834,0.8235209,-0.1960255652666092,0.016292288899421692,0.21231785416603088
49,-0.7641748,-0.8888794,"('responsible', 'irresponsible')",-1.1590954,-1.407896,-1.1386932,-1.2706761,-0.48114413,-0.56450534,-0.885776937007904,-1.032989263534546,-0.14721232652664185
26,0.74871016,0.84911966,"('trustworthy', 'untrustworthy')",0.9514123,0.9885245,-0.23198354,-0.14289653,1.0948598,1.1926491,0.6407496929168701,0.7218492031097412,0.0810995101928711
30,-0.74560326,-0.5534636,"('honest', 'dishonest')",-0.68089414,-0.6287267,-1.0909512,-0.8725929,0.058194548,0.1611962,-0.614813506603241,-0.47339677810668945,0.1414167284965515
52,-0.7266332,-0.34402665,"('competitive', 'uncompetitive')",-0.43209386,-0.3819186,-0.508064,-0.52339315,1.1134022,1.2908449,-0.13834717869758606,0.01037663221359253,0.1487238109111786
87,-0.7105272,-0.5547439,"('dedicated', 'undedicated')",-1.0345378,-0.9695894,-0.9548582,-0.9089001,-0.67758155,-0.5697291,-0.8443761467933655,-0.7507405877113342,0.09363555908203125
60,0.6992252,0.6403662,"('educated', 'uneducated')",-0.34192193,-0.16037913,-0.68707097,-0.62676424,-0.3562576,-0.062898576,-0.17150631546974182,-0.05241893231868744,0.11908738315105438
84,-0.69223887,-0.63517296,"('self-confident', 'diffident')",-0.4344545,-0.45477098,-0.25962567,-0.13059324,-0.23409595,-0.23753317,-0.40510374307632446,-0.36451759934425354,0.04058614373207092
100,-0.66254187,-0.19690602,"('influential', 'uninfluential')",-0.70694125,-0.32613337,-0.38695657,-0.019902438,0.052683234,0.16256171,-0.4259391129016876,-0.09509502351284027,0.33084408938884735
45,-0.64380324,-1.0948478,"('cooperative', 'exploitative')",-0.10523377,-0.3241757,-1.3181367,-1.840991,-0.8046666,-1.0384748,-0.7179600596427917,-1.074622392654419,-0.3566623330116272
7,-0.64157885,-0.33224893,"('outgoing', 'distant')",0.30356064,0.31660548,1.0695746,1.1057796,0.38042766,-0.25608027,0.2779960036277771,0.20851397514343262,-0.06948202848434448
16,0.6234544,0.8257849,"('social', 'antisocial')",0.0972604,-0.027350694,-0.06470011,-0.22989884,0.3762023,0.5585479,0.258054256439209,0.28177082538604736,0.02371656894683838
67,-0.6138161,-0.19481473,"('discriminating', 'undiscriminating')",-0.8323226,-0.78162664,-0.90322465,-0.8635342,-0.1571461,-0.12794308,-0.6266273260116577,-0.4919796586036682,0.1346476674079895
98,-0.6024621,-0.43963313,"('prestigious', 'insignificant')",-1.0852121,-1.0643647,-0.015828907,0.08016443,-0.82237536,-0.9792261,-0.6314696073532104,-0.6007648706436157,0.030704736709594727
12,-0.5848874,-0.74139404,"('sympathetic', 'unsympathetic')",-0.82066,-0.8413735,-1.1624486,-1.1930859,-0.3935389,-0.41327703,-0.7403837442398071,-0.7972825765609741,-0.05689883232116699
17,-0.58361435,-0.19544432,"('social', 'antisocial')",-0.09838201,0.058765903,-0.33151317,0.030160606,0.0036062598,0.2505982,-0.2524757981300354,0.03602009639143944,0.28849589452147484
33,-0.5821781,-0.5955534,"('softhearted', 'hardhearted')",-0.59203255,-0.47379106,-1.0461531,-0.8763834,-1.4020965,-1.3966267,-0.9056150317192078,-0.8355886936187744,0.07002633810043335
18,-0.5817305,-0.4217636,"('social', 'asocial')",-1.069555,-1.0452024,-0.5281014,-0.4231847,-0.3456481,-0.055454686,-0.6312587261199951,-0.4864013195037842,0.14485740661621094
74,-0.57967806,-0.63608694,"('insightful', 'unperceptive')",-0.5858453,-0.70949733,-0.63917124,-0.72898257,0.33665007,0.112776324,-0.3670111298561096,-0.49044764041900635,-0.12343651056289673
54,0.5569904,0.28372222,"('smart', 'stupid')",0.6671221,0.6251534,0.94800377,0.5096916,0.6535804,0.08247468,0.7064241766929626,0.37526047229766846,-0.3311637043952942
59,0.5456316,0.4464611,"('skillful', 'clumsy')",-0.31857622,-0.25565204,0.26107228,0.40657207,0.09516838,0.13729626,0.14582401514053345,0.1836693435907364,0.03784532845020294
0,0.4713853,0.6009461,"('sociable', 'unsociable')",-0.14587688,-0.06808692,-0.4414106,-0.120895445,0.20546514,0.45278662,0.022390738129615784,0.21618759632110596,0.19379685819149017
24,-0.4709283,-0.4499513,"('thoughtful', 'rough')",-0.17505878,-0.2555931,-0.5270337,-0.7657339,-0.5243951,-0.46464586,-0.4243539869785309,-0.48398101329803467,-0.059627026319503784
92,-0.46106473,-0.3143127,"('unwavering', 'wavering')",-0.5064627,-0.3155054,0.61011773,0.7725166,-0.13577169,-0.48559,-0.12329533696174622,-0.08572287112474442,0.0375724658370018
78,0.44442987,0.4270352,"('active', 'inactive')",1.5383749,1.4320009,1.92816,1.6545889,1.8898343,1.1030397,1.4501997232437134,1.1541662216186523,-0.29603350162506104
71,0.4418867,0.07855362,"('efficient', 'inefficient')",-0.18364,-0.71988744,0.12029785,-0.35978144,0.77104187,0.5426831,0.2873966097831726,-0.1146080493927002,-0.4020046591758728
8,-0.4351654,-0.22145995,"('open', 'distant')",0.38785702,0.5425342,1.0688896,1.1832762,-0.2796909,-0.7363653,0.18547257781028748,0.1919962763786316,0.006523698568344116
83,0.4225303,0.49315935,"('energetic', 'lethargic')",0.2712128,0.06879407,-0.4454074,-0.5140027,0.4206838,0.45711994,0.16725488007068634,0.126267671585083,-0.04098720848560333
5,0.42197496,0.11637214,"('pleasant', 'repellent')",0.14926125,-0.014350086,-0.24824771,-0.5681621,-0.15453148,-0.009829223,0.0421142503619194,-0.11899231374263763,-0.16110656410455704
70,-0.40440005,-0.18345521,"('wise', 'unwise')",-0.08894095,0.12958193,1.1160989,1.0802515,1.2063642,0.9010212,0.4572805166244507,0.4818498492240906,0.024569332599639893
35,0.383134,0.8217147,"('fair', 'unfair')",0.044704318,0.23826835,0.3427094,0.67753434,0.30642724,0.4801979,0.2692437469959259,0.5544288158416748,0.2851850688457489
69,-0.37493664,-0.36606517,"('wise', 'foolish')",-0.9140276,-0.70872444,-0.17045052,-0.113667496,-0.67034453,-0.887127,-0.5324398279190063,-0.5188960433006287,0.013543784618377686
88,-0.37375528,0.11570053,"('impulsive', 'meek')",0.2002787,0.45100927,0.99066985,1.161855,1.0254798,0.99979603,0.46066826581954956,0.682090163230896,0.22142189741134644
2,0.3663737,0.24509582,"('friendly', 'unfriendly')",-0.3735475,-0.4170625,-1.2083181,-1.2855213,-0.35237134,-0.08654475,-0.3919658064842224,-0.3860081732273102,0.0059576332569122314
85,-0.30532545,-0.22596286,"('ambitious', 'unambitious')",-0.5046141,-0.40365714,-0.1777403,0.0057177544,-0.028325468,-0.093636096,-0.25400131940841675,-0.17938458919525146,0.07461673021316528
43,-0.3001158,-0.45087543,"('genuine', 'fake')",-0.59985167,-0.40096673,0.012747519,-0.048599333,-0.13382867,-0.26813,-0.2552621364593506,-0.2921428680419922,-0.0368807315826416
21,0.2674607,0.19297624,"('nice', 'nasty')",0.1881311,0.07990348,0.3629598,0.3316753,1.0220215,1.0897925,0.4601432681083679,0.4235868752002716,-0.036556392908096313
58,-0.21436092,-0.47444832,"('able', 'clumsy')",-1.408036,-1.4263165,-1.4955906,-1.614792,-1.6858051,-1.4452679,-1.2009482383728027,-1.240206241607666,-0.03925800323486328
91,-0.21432808,-0.20775546,"('resilient', 'nonresilient')",0.031084359,0.032056928,-0.16709226,-0.16934294,0.8524773,0.618477,0.12553533911705017,0.0683588832616806,-0.05717645585536957
89,0.20899928,0.09696263,"('daring', 'anxious')",-0.12342882,-0.38583386,-0.43040133,-0.7469002,0.1989139,0.29291052,-0.03647924214601517,-0.1857152134180069,-0.14923597127199173
79,0.19265793,0.061077155,"('determined', 'doubtful')",-0.56022733,-0.48906022,0.79144835,0.7402317,0.2981455,0.5056771,0.18050611019134521,0.20448142290115356,0.02397531270980835
64,-0.18243277,-0.23558593,"('clever', 'incompetent')",-0.24063858,-0.46096286,-1.2066243,-1.5595088,-0.06739417,-0.039547265,-0.42427244782447815,-0.5739012360572815,-0.14962878823280334
106,-0.16528267,-0.15740204,"('conventional', 'unconventional')",-0.33083326,-0.16128403,0.16932642,0.10422775,-0.036371797,0.04663293,-0.09079032391309738,-0.0419563464820385,0.048833977431058884
93,0.16012222,0.41620332,"('dominating', 'dominated')",0.11127965,0.1671899,-0.8059411,-0.7601545,0.57005376,0.92895865,0.008878633379936218,0.1880493462085724,0.17917071282863617
42,0.15810442,0.45702177,"('amicable', 'hostile')",0.38356268,0.80681944,0.7725611,1.1056316,0.14149004,0.18209028,0.3639295697212219,0.6378907561302185,0.2739611864089966
110,0.15232342,0.067804545,"('narrow-minded', 'open-minded')",0.109621,0.018617988,-0.40750647,-0.5089512,-0.44505545,-0.32140687,-0.14765438437461853,-0.18598388135433197,-0.03832949697971344
82,-0.15191215,-0.12767833,"('industrious', 'meek')",-0.12987149,0.18359911,0.98916817,1.0633836,0.5036836,0.35484797,0.3027670383453369,0.3685380816459656,0.06577104330062866
41,0.14517856,0.540787,"('incorrupt', 'corrupt')",0.8942113,1.278831,0.6628226,1.1682702,0.430507,0.41827613,0.5331798791885376,0.8515411019325256,0.31836122274398804
14,0.117195636,0.12439312,"('supportive', 'unsupportive')",0.68532646,0.72013164,0.99658,0.9259297,1.467609,1.047945,0.8166778087615967,0.7045998573303223,-0.11207795143127441
102,-0.108063385,-0.2988278,"('eminent', 'low')",-1.0407088,-1.075569,0.38342538,0.2864778,-0.47637042,-0.35145068,-0.31042930483818054,-0.3598424196243286,-0.04941311478614807
51,-0.1020363,0.027331352,"('competent', 'incompetent')",-0.1378758,-0.20849866,-0.045196563,-0.21386656,0.90505624,0.74418926,0.1549868881702423,0.08728884905576706,-0.06769803911447525
36,0.09335664,-0.11844388,"('tolerant', 'intolerant')",-0.2664013,-0.5012781,-0.6022978,-0.9921168,-0.4225944,-0.46506488,-0.2994842231273651,-0.5192259550094604,-0.21974173188209534
105,-0.092343435,-0.27551526,"('conventional', 'modern')",-0.14264032,-0.16147755,-0.30540514,-0.20397164,-1.1691519,-1.3631048,-0.42738521099090576,-0.5010173320770264,-0.0736321210861206
23,-0.09013003,-0.17206526,"('hospitable', 'inhospitable')",-0.26264375,-0.10107303,0.7481068,0.77081865,0.112324476,-0.29610014,0.1269143670797348,0.05039505660533905,-0.07651931047439575
81,0.0886001,-0.031494558,"('industrious', 'lazy')",1.3469863,1.49154,1.6869613,1.6113973,1.2161646,0.9605578,1.084678053855896,1.008000135421753,-0.07667791843414307
25,0.087357506,-0.26571524,"('moral', 'immoral')",-0.68073034,-0.93332946,-0.05352913,-0.45489043,0.07528889,0.053848907,-0.14290326833724976,-0.40002158284187317,-0.2571183145046234
29,0.039936155,-0.2952013,"('honest', 'immoral')",-0.42845353,-0.47304532,-1.4009057,-1.4804326,-0.8395347,-0.97739387,-0.6572394371032715,-0.8065182566642761,-0.14927881956100464
20,0.03488183,0.01595974,"('popular', 'unpopular')",-0.74476874,-0.66564375,-0.1643596,0.18509051,-0.21441647,-0.067153394,-0.2721657454967499,-0.13293671607971191,0.13922902941703796
9,0.023328997,-0.26461563,"('sensitive', 'insensitive')",-0.5673424,-0.86849034,-0.44423193,-0.55889773,-0.17328447,-0.47724673,-0.290382444858551,-0.5423126220703125,-0.2519301772117615
57,0.018694267,-0.061904773,"('able', 'unable')",-0.03372395,-0.2363376,0.0895995,-0.20844537,-0.07108092,-0.24628007,0.0008722227066755295,-0.18824195861816406,-0.1891141813248396
77,0.014461517,0.36719114,"('active', 'inactive')",0.36485112,0.7212252,0.78926647,1.0456166,0.12736684,0.1752713,0.3239864706993103,0.5773260593414307,0.25333958864212036
