,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
75,3.2969663,3.134809,"('confident', 'shy')",3.5247977,3.2817347,5.2291317,4.759223,4.016965230305989,3.7252556482950845,-0.2917095820109048
95,-2.4007037,-2.4617019,"('rich', 'poor')",-3.2400424,-2.8823357,-3.4791346,-3.2263212,-3.0399602254231772,-2.856786092122396,0.18317413330078125
40,-2.2189069,-2.178638,"('honorable', 'mean')",-3.1261778,-3.2318354,-3.177641,-3.1758971,-2.840908686319987,-2.862123489379883,-0.02121480305989598
53,-2.1748774,-1.9951398,"('smart', 'stupid')",-2.7923336,-2.6830916,-3.9320788,-3.6205754,-2.9664300282796225,-2.766269048055013,0.20016098022460938
107,1.884893,2.1615295,"('conventional', 'modern')",0.8894623,1.0773219,0.6045691,0.79053515,1.1263081232706706,1.3431288401285808,0.21682071685791016
99,-1.8434969,-2.1167603,"('prestigious', 'insignificant')",0.25064716,0.15519428,-0.25118282,-0.10505703,-0.6146775086720785,-0.6888743241628011,-0.07419681549072266
1,-1.6848905,-1.8705826,"('friendly', 'unfriendly')",-0.55682814,-0.2835973,-0.95937824,-0.84027827,-1.0670323371887207,-0.9981527328491211,0.06887960433959961
6,1.6452049,1.3110337,"('liked', 'disliked')",3.4021554,3.0749176,4.245411,3.9820237,3.097590446472168,2.7893250783284507,-0.3082653681437173
76,1.6325974,1.9225028,"('secure', 'insecure')",-0.7894831,-0.5521884,-0.09340981,-0.2520885,0.24990153312683105,0.3727419376373291,0.12284040451049805
94,1.4790201,1.764463,"('aggressive', 'submissive')",0.3167389,0.37931955,-0.57917553,-0.52866006,0.40552783012390137,0.5383741855621338,0.13284635543823242
52,1.4482586,1.4776288,"('competitive', 'uncompetitive')",-1.1955831,-1.0025154,-0.04792267,-0.20714462,0.06825095415115356,0.08932292461395264,0.021071970462799072
31,-1.4079449,-1.5189748,"('altruistic', 'egoistic')",0.24324182,0.34554577,-0.7127757,-0.6373558,-0.6258262793223063,-0.6035949389139811,0.022231340408325195
103,1.346046,1.5118407,"('traditional', 'modern')",0.48525503,0.7267479,1.3111103,1.3399742,1.0474704106648762,1.1928542455037434,0.1453838348388672
90,1.344891,1.1780789,"('motivated', 'unmotivated')",0.34028345,0.13882771,1.3809569,0.933308,1.022043784459432,0.7500715255737305,-0.2719722588857014
81,-1.2685691,-1.6042556,"('industrious', 'lazy')",1.5467095,1.1656113,1.3999766,1.1519392,0.559372345606486,0.23776495456695557,-0.3216073910395304
4,-1.2318282,-1.2200524,"('likable', 'unlikable')",-0.081980586,-0.08893585,-0.23535627,-0.35685664,-0.5163883368174235,-0.5552816390991211,-0.03889330228169763
71,1.2143352,1.3819265,"('efficient', 'inefficient')",-1.0914433,-1.027689,-0.0043387413,-0.37183303,0.039517720540364586,-0.005865156650543213,-0.0453828771909078
2,1.209624,1.4483616,"('friendly', 'unfriendly')",-1.5785276,-1.2924047,-0.6205695,-0.61366713,-0.3298243482907613,-0.15257004896799722,0.17725429932276407
16,1.2067975,1.482516,"('social', 'antisocial')",-0.6742196,-0.601567,0.16469893,0.1170672,0.23242561022440592,0.3326720992724101,0.10024648904800418
62,-1.1870004,-1.2752585,"('creative', 'uncreative')",-0.3994412,-0.2554,-0.2590569,-0.16465938,-0.615166187286377,-0.5651059548060099,0.05006023248036706
15,1.1811965,1.3507997,"('polite', 'impolite')",0.5570287,0.85729766,0.013539419,0.020220205,0.5839215517044067,0.7427725791931152,0.1588510274887085
105,-1.1685181,-1.0057614,"('conventional', 'modern')",-0.6033509,-0.44435796,-0.006291583,0.14033058,-0.5927201906840006,-0.4365962743759155,0.1561239163080851
32,-1.1624328,-1.0726823,"('benevolent', 'hardhearted')",-1.8616626,-1.5763164,-1.0418324,-0.7450148,-1.3553093274434407,-1.1313378016153972,0.22397152582804347
27,-1.1010342,-0.7257618,"('sincere', 'insincere')",-3.7445612,-3.2439625,-5.0073004,-4.803433,-3.284298578898112,-2.9243857065836587,0.3599128723144531
10,-1.099983,-1.0142773,"('affectionate', 'unaffectionate')",-0.06791556,0.108884275,-1.0443721,-0.77265763,-0.7374235788981119,-0.5593502521514893,0.17807332674662268
14,1.0715904,1.0855756,"('supportive', 'unsupportive')",0.12655234,0.020315617,0.040336728,-0.2034154,0.41282649834950763,0.3008252779642741,-0.11200122038523352
98,-1.0679595,-1.3276757,"('prestigious', 'insignificant')",0.09128919,0.0012649745,0.032134444,0.17212251,-0.31484532356262207,-0.3847627639770508,-0.06991744041442871
7,-1.0204608,-1.3387492,"('outgoing', 'distant')",1.1072297,0.86717296,0.9861942,0.8181554,0.357654333114624,0.11552639802296956,-0.24212793509165448
8,-0.98914224,-1.2622763,"('open', 'distant')",1.1591016,0.9587805,0.5557441,0.41616735,0.24190115928649902,0.03755719463030497,-0.20434396465619406
106,-0.9784556,-0.88531303,"('conventional', 'unconventional')",-0.32193002,-0.17902994,0.4440163,0.5273943,-0.28545641899108887,-0.17898289362589517,0.1064735253651937
33,-0.95120835,-0.75266427,"('softhearted', 'hardhearted')",-0.44339585,-0.15867734,-0.56865287,-0.41764626,-0.6544190247853597,-0.44299594561258954,0.2114230791727702
87,-0.943556,-0.73209673,"('dedicated', 'undedicated')",-1.3498012,-1.2865222,-1.5751381,-1.5824295,-1.2894984086354573,-1.200349489847819,0.0891489187876382
3,0.92465913,0.9801002,"('likable', 'unlikable')",1.0534766,0.9311177,1.4799163,1.2442793,1.1526840527852376,1.0518323580423992,-0.1008516947428384
109,0.90579003,1.206433,"('conservative', 'liberal')",-0.26891476,-0.12362105,1.1062803,0.9675034,0.5810518662134806,0.6834384600321451,0.10238659381866455
108,0.90579003,1.206433,"('conservative', 'liberal')",-0.26891476,-0.12362105,1.1062803,0.9675034,0.5810518662134806,0.6834384600321451,0.10238659381866455
82,-0.9057493,-1.1514962,"('industrious', 'meek')",0.54583514,0.26084876,0.50255454,0.5317415,0.0475467840830485,-0.11963530381520589,-0.1671820878982544
63,-0.8946849,-1.0440696,"('capable', 'incapable')",-0.12625396,-0.06733996,-0.8380469,-0.77495974,-0.6196619272232056,-0.6287898222605387,-0.009127895037333134
68,-0.85654867,-1.0078223,"('clever', 'inept')",-1.5607007,-1.5761546,-0.88119394,-1.1141214,-1.0994810263315837,-1.2326993942260742,-0.13321836789449049
5,0.84246755,1.0177133,"('pleasant', 'repellent')",0.047639817,-0.09179287,0.41353402,0.17829749,0.4345471461613973,0.36807262897491455,-0.06647451718648273
41,-0.8409653,-1.1343484,"('incorrupt', 'corrupt')",1.8516672,1.7492496,0.4290794,0.67588735,0.4799271027247111,0.43026284376780194,-0.04966425895690918
9,0.83860445,1.0087736,"('sensitive', 'insensitive')",-1.1952543,-1.1814532,-0.81500113,-1.0460182,-0.39055033524831134,-0.40623263518015545,-0.015682299931844113
66,0.83169794,0.8265799,"('imaginative', 'unimaginative')",0.92632073,0.9020848,0.80929124,0.5709264,0.855769952138265,0.7665303548177084,-0.08923959732055664
42,-0.8124318,-1.0666578,"('amicable', 'hostile')",0.4661493,0.45260295,0.32072103,0.58716774,-0.008520493904749552,-0.008962353070576986,-0.0004418591658274344
29,-0.7880789,-0.95382845,"('honest', 'immoral')",-0.5358741,-0.28432178,-1.5300555,-1.7431123,-0.9513362248738607,-0.9937542279561361,-0.04241800308227539
78,0.7830799,0.4623744,"('active', 'inactive')",1.8179362,1.6268666,0.64999354,0.4539,1.0836698214213054,0.8477137088775635,-0.23595611254374194
45,0.7764644,0.8557873,"('cooperative', 'exploitative')",-1.5415361,-1.558578,-0.4170896,-0.71090925,-0.39405377705891925,-0.471233328183492,-0.07717955112457275
92,-0.7644643,-1.0913959,"('unwavering', 'wavering')",0.8118079,0.7134329,-0.8642174,-0.8059813,-0.27229128281275433,-0.39464807510375977,-0.12235679229100543
12,0.73940074,0.93743324,"('sympathetic', 'unsympathetic')",-0.9614771,-0.81186205,-1.4855156,-1.4880924,-0.5691973368326823,-0.4541737238566081,0.11502361297607416
104,-0.73047245,-0.68944573,"('conventional', 'unconventional')",-0.5259107,-0.29194194,-0.33168384,-0.033239692,-0.5293556849161783,-0.3382091124852498,0.19114657243092853
48,0.71779007,0.6392886,"('reliable', 'unreliable')",1.3711106,1.328733,1.4091021,1.0101173,1.1660008430480957,0.9927129745483398,-0.17328786849975586
24,-0.7152406,-0.5322599,"('thoughtful', 'rough')",-1.50386,-1.3977253,-0.25754905,-0.34972298,-0.825549840927124,-0.7599027951558431,0.06564704577128089
0,0.7047966,0.8791077,"('sociable', 'unsociable')",0.15906174,0.49484825,0.17463198,0.30949128,0.34616343180338544,0.5611490805943807,0.2149856487909953
70,0.68800235,0.58050174,"('wise', 'unwise')",0.5677757,0.41105568,0.08273825,0.012892902,0.4461721181869507,0.33481677373250324,-0.11135534445444745
49,0.6780963,0.86330587,"('responsible', 'irresponsible')",-1.5508225,-1.459429,-0.94099194,-1.2587283,-0.6045726935068766,-0.6182838280995687,-0.013711134592692131
51,0.6611944,0.6920955,"('competent', 'incompetent')",-0.28621498,-0.20411068,-0.459796,-0.663863,-0.028272201617558796,-0.05862605571746826,-0.030353854099909466
13,0.65385437,1.038645,"('helpful', 'unhelpful')",-1.8097348,-1.6104212,-2.425454,-2.32235,-1.193778117497762,-0.9647087256113688,0.2290693918863932
60,0.6498225,0.95108014,"('educated', 'uneducated')",-0.7143434,-0.41970834,-0.6426829,-0.23063256,-0.2357346216837565,0.10024642944335938,0.33598105112711585
67,-0.6465481,-0.5085175,"('discriminating', 'undiscriminating')",-1.1620336,-1.0778866,-0.6625388,-0.47031993,-0.8237067858378092,-0.6855746905008951,0.13813209533691406
46,0.6389242,0.7461879,"('generous', 'stingy')",1.6328498,1.7133528,1.1266406,1.1135974,1.1328048706054688,1.1910460789998372,0.058241208394368416
43,-0.61821556,-0.64171475,"('genuine', 'fake')",-0.77281046,-0.80719465,0.2043471,0.20751643,-0.3955596288045247,-0.41379765669504803,-0.018238027890523312
39,-0.59708005,-0.6779728,"('right', 'wrong')",0.3656221,0.39961195,0.15297875,0.27346566,-0.026159733533859253,-0.0016317268212636311,0.024528006712595623
11,-0.5889909,-0.4335037,"('caring', 'unaffectionate')",-0.99606,-0.81957096,-1.4393497,-1.3536487,-1.0081335703531902,-0.8689077695210775,0.13922580083211267
50,0.5780407,0.42770207,"('unprejudiced', 'prejudiced')",1.3452752,1.1494088,1.9542613,1.7059853,1.2925257682800293,1.0943654378255208,-0.19816033045450854
19,-0.5754292,-0.69550014,"('funny', 'boring')",0.51016426,0.6335286,-0.85209286,-0.7825115,-0.30578593413035077,-0.28149433930714923,0.024291594823201534
34,-0.57443386,-0.48997146,"('loyal', 'disloyal')",-0.9232507,-0.60294706,-1.9474521,-1.6093969,-1.148378849029541,-0.9007717768351237,0.24760707219441735
84,-0.54198205,-0.74953264,"('self-confident', 'diffident')",0.2820995,0.2699596,-0.59682965,-0.71464765,-0.28557074069976807,-0.39807355403900146,-0.1125028133392334
93,0.5411499,0.75345874,"('dominating', 'dominated')",-1.0656211,-0.962403,-0.47087246,-0.41255164,-0.33178122838338214,-0.20716530084609985,0.12461592753728229
20,-0.5141541,-0.6700448,"('popular', 'unpopular')",1.0123243,0.9385965,0.5002939,0.59866565,0.3328213890393575,0.2890724539756775,-0.043748935063679995
88,-0.5085834,-0.51179576,"('impulsive', 'meek')",1.5834491,1.5340137,0.2549652,0.22604343,0.44327696164449054,0.41608715057373047,-0.027189811070760073
21,0.5073747,0.3920725,"('nice', 'nasty')",1.1463262,0.9907526,0.48335105,0.4401775,0.712350606918335,0.6076675256093343,-0.10468308130900061
30,0.48072797,0.39931437,"('honest', 'dishonest')",-0.89838845,-0.83976996,-1.0852654,-1.2759662,-0.5009752909342448,-0.5721405744552612,-0.07116528352101648
64,0.46967524,0.68850887,"('clever', 'incompetent')",-0.3689224,-0.14225993,-0.7091732,-0.8864816,-0.20280679066975912,-0.11341089010238647,0.08939590056737265
58,0.4600551,0.6916362,"('able', 'clumsy')",-0.96409196,-0.6022866,-1.7177057,-1.6505189,-0.7405808766682943,-0.5203897555669149,0.2201911211013794
26,0.42851067,0.656662,"('trustworthy', 'untrustworthy')",0.09707102,0.27710995,-0.27952543,-0.52135503,0.08201876282691956,0.13747231165568033,0.055453548828760774
77,-0.36920696,-0.60887796,"('active', 'inactive')",0.9561428,1.001109,-0.54283667,-0.42949468,0.014699717362721762,-0.012421210606892904,-0.027120927969614666
