,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
75,3.16718,2.8860934,"('confident', 'shy')",2.6977904,2.617439,7.114957,7.069081,7.7841444,7.576187,5.191018104553223,5.037199974060059,-0.15381813049316406
37,2.5001497,2.412778,"('good', 'evil')",1.936907,1.6236997,1.6858269,1.5811448,1.6630695,1.2081,1.9464881420135498,1.7064305543899536,-0.2400575876235962
22,2.3956919,2.532515,"('welcoming', 'disagreeable')",0.49177945,0.24887869,1.4761021,1.4044716,0.68408823,0.5803343,1.2619153261184692,1.1915498971939087,-0.07036542892456055
27,-2.3920965,-1.7037771,"('sincere', 'insincere')",-4.195617,-3.809754,-5.9644923,-5.753437,-5.2800627,-5.020055,-4.458066940307617,-4.071755409240723,0.38631153106689453
59,2.3157425,2.8024411,"('skillful', 'clumsy')",-0.9743539,-0.8393715,0.36367232,0.41915435,0.09516838,0.13729626,0.45005732774734497,0.6298800706863403,0.17982274293899536
41,2.0904417,1.9983091,"('incorrupt', 'corrupt')",1.3019813,1.116404,0.44234085,0.5492189,0.430507,0.41827613,1.0663177967071533,1.0205520391464233,-0.04576575756072998
23,2.0603547,2.051094,"('hospitable', 'inhospitable')",-0.051947698,-0.24840939,0.045602858,-0.072576344,0.112324476,-0.29610014,0.5415835976600647,0.35850203037261963,-0.18308156728744507
56,1.9318414,2.0051575,"('intelligent', 'dumb')",1.2117331,1.3077077,1.8939482,1.6449747,1.1832035,1.248202,1.5551815032958984,1.5515104532241821,-0.0036710500717163086
80,1.834269,1.5774297,"('independent', 'dependent')",0.1805231,0.22858058,0.4544888,0.5477525,0.4665889,0.41219637,0.7339674830436707,0.6914897561073303,-0.04247772693634033
6,1.8222365,1.8245599,"('liked', 'disliked')",3.083297,2.9767065,5.677591,5.5762877,6.341054,6.089474,4.231044769287109,4.116756916046143,-0.1142878532409668
18,-1.7237262,-1.4764425,"('social', 'asocial')",-0.46306026,-0.40859687,0.6331429,0.62525755,-0.3456481,-0.055454686,-0.47482287883758545,-0.32880914211273193,0.14601373672485352
92,1.686789,1.8721094,"('unwavering', 'wavering')",-0.24438941,-0.49271226,-0.35777384,-0.49932325,-0.13577169,-0.48559,0.23721350729465485,0.09862097352743149,-0.13859253376722336
60,1.672445,2.2259898,"('educated', 'uneducated')",-0.005292639,0.3518418,-0.63778424,-0.54161096,-0.3562576,-0.062898576,0.16827765107154846,0.49333053827285767,0.3250528872013092
50,1.5948439,1.2413019,"('unprejudiced', 'prejudiced')",0.904425,0.676813,2.1868188,2.2143292,2.0704317,1.9337612,1.6891298294067383,1.5165513753890991,-0.17257845401763916
70,1.5706325,1.6797578,"('wise', 'unwise')",0.489236,0.5147702,-0.017931432,0.079595596,1.2063642,0.9010212,0.8120752573013306,0.7937862277030945,-0.018289029598236084
78,1.5690207,1.2624359,"('active', 'inactive')",1.4114814,1.0296712,1.9014573,1.6172376,1.8898343,1.1030397,1.6929484605789185,1.253096103668213,-0.43985235691070557
88,1.5066706,1.4762998,"('impulsive', 'meek')",0.6903678,0.5189806,0.5932521,0.52301854,1.0254798,0.99979603,0.953942596912384,0.879523754119873,-0.07441884279251099
65,-1.4667242,-1.4188697,"('practical', 'impractical')",-2.5595608,-2.4896512,-0.7121357,-0.70735514,-0.45415926,-0.5255508,-1.298145055770874,-1.2853567600250244,0.01278829574584961
32,-1.4596171,-0.83266324,"('benevolent', 'hardhearted')",-1.446292,-1.4446604,-1.3800055,-1.1813879,-1.50141,-1.2020481,-1.4468311071395874,-1.1651899814605713,0.2816411256790161
69,1.4389074,1.5879008,"('wise', 'foolish')",-0.6007658,-0.6592238,0.12908188,-0.020111531,-0.67034453,-0.887127,0.0742197185754776,0.0053596049547195435,-0.06886011362075806
13,-1.4188467,-0.9721105,"('helpful', 'unhelpful')",-2.9322352,-2.695961,-2.6456947,-2.6768034,-2.0741463,-1.9227133,-2.267730712890625,-2.066896915435791,0.20083379745483398
67,-1.3754308,-1.1856811,"('discriminating', 'undiscriminating')",-1.3531232,-1.2918116,-0.6435183,-0.44698924,-0.1571461,-0.12794308,-0.8823045492172241,-0.7631062865257263,0.1191982626914978
105,-1.3556889,-1.3813505,"('conventional', 'modern')",0.49508226,0.3103134,-0.64386576,-0.51640195,-1.1691519,-1.3631048,-0.6684061288833618,-0.7376359701156616,-0.0692298412322998
11,-1.3380876,-0.97522116,"('caring', 'unaffectionate')",-1.4597213,-1.3850157,-1.2535963,-1.2632395,-1.7392168,-1.8784575,-1.447655439376831,-1.375483512878418,0.07217192649841309
42,1.3304656,1.3961836,"('amicable', 'hostile')",1.0330458,0.80776393,0.31362426,0.4431113,0.14149004,0.18209028,0.7046563625335693,0.7072873115539551,0.002630949020385742
63,1.3263774,1.7749715,"('capable', 'incapable')",-1.0198418,-1.0512215,-1.2111347,-1.1462419,-1.5391624,-1.5432355,-0.6109403371810913,-0.49143186211586,0.11950847506523132
34,-1.3209606,-0.76562047,"('loyal', 'disloyal')",-0.4002003,-0.048138797,-1.2905542,-1.1016616,-1.4610924,-1.0968189,-1.1182018518447876,-0.7530599236488342,0.36514192819595337
77,1.2913244,1.468653,"('active', 'inactive')",-0.2891087,-0.363235,0.7603774,0.78135514,0.12736684,0.1752713,0.47248995304107666,0.5155110955238342,0.04302114248275757
35,1.2721953,1.2505803,"('fair', 'unfair')",1.0435939,0.97611934,0.856666,0.95102876,0.30642724,0.4801979,0.8697206377983093,0.9144815802574158,0.044760942459106445
40,-1.2356601,-1.0498602,"('honorable', 'mean')",-2.8139105,-3.1163168,-6.058753,-6.130642,-4.404361,-4.638629,-3.62817120552063,-3.7338619232177734,-0.10569071769714355
20,1.1961977,1.5928496,"('popular', 'unpopular')",-0.6721033,-0.55846345,-0.43265462,-0.544796,-0.21441647,-0.067153394,-0.03074415773153305,0.10560919344425201,0.13635335117578506
98,1.1478591,1.451982,"('prestigious', 'insignificant')",-0.15879339,-0.45970452,-0.79852724,-0.9195298,-0.82237536,-0.9792261,-0.1579592227935791,-0.22661960124969482,-0.06866037845611572
81,1.1449864,1.0487891,"('industrious', 'lazy')",0.5903392,0.28732324,1.177786,1.0300014,1.2161646,0.9605578,1.0323190689086914,0.8316679000854492,-0.2006511688232422
90,1.1264182,0.9525179,"('motivated', 'unmotivated')",0.47961053,0.5534081,0.5110009,0.47775382,1.6085019,1.0431734,0.9313828945159912,0.7567132711410522,-0.17466962337493896
61,1.1196884,1.2549524,"('rational', 'irrational')",0.041638315,0.060057506,1.1500916,1.084322,-0.11614877,-0.0048944056,0.5488173961639404,0.5986093878746033,0.04979199171066284
89,1.1031722,1.0129204,"('daring', 'anxious')",-0.0744586,0.1817683,-0.24680209,-0.25916708,0.1989139,0.29291052,0.24520635604858398,0.3071080446243286,0.06190168857574463
57,1.0535585,1.1735035,"('able', 'unable')",-0.084463775,-0.05601591,-0.48905984,-0.4069753,-0.07108092,-0.24628007,0.1022384837269783,0.11605808138847351,0.013819597661495209
86,1.0525488,0.82727206,"('self-reliant', 'helpless')",0.9541229,0.7217403,2.7533045,2.6512728,3.1440098,2.8048546,1.975996494293213,1.7512848377227783,-0.22471165657043457
53,-1.0328248,-0.8387939,"('smart', 'stupid')",-2.819115,-2.7776575,-4.380875,-4.512508,-4.993374,-4.5022855,-3.306547164916992,-3.157811164855957,0.14873600006103516
28,-1.0264395,-0.61714494,"('honest', 'dishonest')",-0.6128095,-0.53287375,-1.551497,-1.4535646,-1.4470509,-1.3940513,-1.1594492197036743,-0.9994086623191833,0.16004055738449097
102,1.0229564,1.308476,"('eminent', 'low')",-1.0014689,-0.8398445,-0.9088626,-0.8886302,-0.47637042,-0.35145068,-0.3409363925457001,-0.1928623616695404,0.14807403087615967
106,-0.9929944,-0.64375436,"('conventional', 'unconventional')",-0.09620863,-0.047953874,-0.12009463,0.048060127,-0.036371797,0.04663293,-0.3114174008369446,-0.14925378561019897,0.1621636152267456
48,0.96704406,1.0723233,"('reliable', 'unreliable')",0.39502677,0.28290123,2.8818831,2.660874,3.16924,2.8619585,1.8532984256744385,1.71951425075531,-0.13378417491912842
44,-0.8953152,-0.33366466,"('truthful', 'untruthful')",-1.6657915,-1.6556158,-0.3925819,-0.30680344,-0.7053901,-0.7327064,-0.9147696495056152,-0.7571976184844971,0.15757203102111816
3,0.8930822,1.2061301,"('likable', 'unlikable')",-0.66288686,-0.72886896,2.201161,2.1894653,1.8515863,1.8225714,1.0707356929779053,1.1223244667053223,0.05158877372741699
54,0.88994616,0.5458386,"('smart', 'stupid')",-0.12433022,-0.22677937,0.24333084,0.120717674,0.6535804,0.08247468,0.41563180088996887,0.1305629014968872,-0.28506889939308167
104,-0.8482393,-0.21804722,"('conventional', 'unconventional')",-0.09397482,0.065665334,-0.620734,-0.5084797,-0.86320865,-0.94207835,-0.6065391898155212,-0.4007349908351898,0.20580419898033142
7,0.76705587,0.43190122,"('outgoing', 'distant')",-0.13580367,-0.8247888,0.7761355,0.5116445,0.38042766,-0.25608027,0.44695383310317993,-0.03433084487915039,-0.4812846779823303
99,0.7546183,1.0743911,"('prestigious', 'insignificant')",-0.5056741,-0.73357934,-0.7684872,-0.946124,-1.1388874,-1.1288464,-0.41460761427879333,-0.43353965878486633,-0.018932044506072998
109,-0.747875,-1.1270621,"('conservative', 'liberal')",-0.13476771,-0.028104812,0.24487284,0.32331946,0.9739914,1.1441712,0.08405539393424988,0.07808095216751099,-0.005974441766738892
108,-0.747875,-1.1270621,"('conservative', 'liberal')",-0.13476771,-0.028104812,0.24487284,0.32331946,0.9739914,1.1441712,0.08405539393424988,0.07808095216751099,-0.005974441766738892
94,-0.73773104,-0.7357758,"('aggressive', 'submissive')",-0.13448775,0.08795452,0.718829,0.68567276,0.77022994,0.97367835,0.15421003103256226,0.2528824508190155,0.09867241978645325
76,0.73334956,0.95440644,"('secure', 'insecure')",0.4347859,0.63247633,0.83827037,0.84754825,0.51748985,0.6342767,0.6309739351272583,0.7671769261360168,0.13620299100875854
47,-0.7154434,-0.25673288,"('forgiving', 'unforgiving')",-0.13408232,0.0045769066,-0.41558483,-0.35652748,-0.82122976,-0.6898725,-0.5215850472450256,-0.3246389925479889,0.19694605469703674
12,-0.67043054,-0.36449796,"('sympathetic', 'unsympathetic')",-0.88823485,-0.47923517,-0.5738509,-0.48446804,-0.3935389,-0.41327703,-0.6315138339996338,-0.4353695511817932,0.19614428281784058
103,0.6609701,0.63934577,"('traditional', 'modern')",1.3980083,1.4672172,0.54286605,0.60623926,0.7143144,0.45518368,0.8290397524833679,0.7919965386390686,-0.037043213844299316
71,-0.6551375,-0.7936804,"('efficient', 'inefficient')",-0.5257623,-0.48251504,-0.70843303,-0.62070835,0.77104187,0.5426831,-0.2795727550983429,-0.3385551869869232,-0.05898243188858032
19,0.65444744,0.656819,"('funny', 'boring')",-0.39363006,-0.4685339,0.2134397,0.17407435,-0.23096144,-0.10849309,0.06082390993833542,0.06346658617258072,0.0026426762342453003
93,-0.63714945,-0.29858977,"('dominating', 'dominated')",0.20191586,0.6417687,1.0385966,1.0270972,0.57005376,0.92895865,0.29335421323776245,0.5748087167739868,0.28145450353622437
95,-0.62676394,-0.11632997,"('rich', 'poor')",-3.4476027,-3.4352684,-5.305249,-5.3836365,-5.6981053,-5.764838,-3.769430160522461,-3.675018310546875,0.09441184997558594
82,0.6260228,0.528759,"('industrious', 'meek')",0.017890602,-0.050531268,0.5020849,0.4451415,0.5036836,0.35484797,0.41242045164108276,0.31955429911613464,-0.09286615252494812
100,-0.62194,-0.08923733,"('influential', 'uninfluential')",-0.40442187,-0.047322094,-0.6577871,-0.44265532,0.052683234,0.16256171,-0.4078664481639862,-0.104163259267807,0.3037031888961792
107,0.611769,0.6747584,"('conventional', 'modern')",1.0843974,1.1040311,0.8527969,0.9750705,0.5688279,0.8819592,0.7794478535652161,0.9089547991752625,0.1295069456100464
46,0.59272456,0.68229127,"('generous', 'stingy')",2.148735,2.0953414,2.2414412,2.3022788,2.0386786,1.7997727,1.7553948163986206,1.7199209928512573,-0.03547382354736328
49,-0.5610787,-0.53472173,"('responsible', 'irresponsible')",-2.1068652,-2.0525217,-0.63123447,-0.66606617,-0.48114413,-0.56450534,-0.9450806379318237,-0.9544537663459778,-0.009373128414154053
29,-0.55295897,-0.33939362,"('honest', 'immoral')",-0.5933275,-0.4163085,-1.5445176,-1.4441774,-0.8395347,-0.97739387,-0.8825846910476685,-0.7943183779716492,0.08826631307601929
72,-0.5223735,-0.2616849,"('logical', 'illogical')",-1.2064791,-1.1349019,-1.1190314,-0.995624,-0.70489573,-0.49297965,-0.8881949186325073,-0.7212976217269897,0.16689729690551758
73,-0.52106154,-0.33330807,"('brilliant', 'incompetent')",-1.4241102,-1.294411,-1.2511837,-1.3133317,-0.081192225,-0.4750147,-0.819386899471283,-0.8540163636207581,-0.0346294641494751
1,-0.4816633,-0.07853773,"('friendly', 'unfriendly')",-1.2957133,-1.3616819,-1.2462616,-1.0772927,-1.8669108,-1.8870823,-1.2226372957229614,-1.1011486053466797,0.12148869037628174
16,-0.46325704,-0.33220515,"('social', 'antisocial')",-1.2678888,-0.9346976,0.5543021,0.54720175,0.3762023,0.5585479,-0.20016036927700043,-0.0402882844209671,0.15987208485603333
8,0.45896384,0.15700868,"('open', 'distant')",0.42888257,-0.13160071,0.60052794,0.34504873,-0.2796909,-0.7363653,0.30217087268829346,-0.0914771556854248,-0.39364802837371826
38,-0.45617825,0.29321006,"('kind', 'unkind')",-1.8860046,-1.5209194,-2.0396976,-1.7484714,-1.7790483,-1.3511465,-1.5402323007583618,-1.0818318128585815,0.4584004878997803
0,-0.44509798,-0.12373258,"('sociable', 'unsociable')",-0.43132418,-0.12945488,0.068446994,0.23471743,0.20546514,0.45278662,-0.1506275087594986,0.10857914388179779,0.2592066526412964
25,-0.43104544,-0.39802983,"('moral', 'immoral')",-2.293688,-2.0522048,-0.35382932,-0.41679206,0.07528889,0.053848907,-0.7508184909820557,-0.7032944560050964,0.04752403497695923
4,0.42427257,0.63457525,"('likable', 'unlikable')",-2.4355178,-2.5806236,-0.3510114,-0.3623963,-0.47209173,-0.3947039,-0.7085870504379272,-0.6757871508598328,0.03279989957809448
26,0.40911806,0.7312601,"('trustworthy', 'untrustworthy')",0.52857363,0.74801826,1.0786788,1.1523049,1.0948598,1.1926491,0.7778075933456421,0.9560580849647522,0.1782504916191101
62,0.401338,0.7300966,"('creative', 'uncreative')",-1.4672673,-1.5490577,-1.0346447,-0.8341708,-0.66044986,-0.6273167,-0.6902559995651245,-0.5701121687889099,0.1201438307762146
36,-0.38069424,-0.34920546,"('tolerant', 'intolerant')",-1.8619082,-1.8770477,-1.2572566,-1.1976933,-0.4225944,-0.46506488,-0.9806132912635803,-0.9722528457641602,0.008360445499420166
39,-0.37957186,-0.21976791,"('right', 'wrong')",-1.3458512,-1.400414,0.47954395,0.5493243,-0.5814413,-0.5039663,-0.45683011412620544,-0.39370596408843994,0.0631241500377655
97,-0.37550297,-0.44951272,"('superior', 'inferior')",-0.8725994,-0.9224748,-0.8685728,-0.82522434,-0.77555466,-0.6088186,-0.7230574488639832,-0.7015076279640198,0.02154982089996338
15,0.33148184,0.40013325,"('polite', 'impolite')",-0.7170433,-0.51554835,1.210203,1.3912718,1.1044207,1.3836783,0.48226556181907654,0.6648837327957153,0.1826181709766388
30,-0.3245923,0.0556809,"('honest', 'dishonest')",-0.9129331,-0.87809473,-0.40042067,-0.40150172,0.058194548,0.1611962,-0.3949379026889801,-0.26567983627319336,0.12925806641578674
9,-0.29799202,-0.14916544,"('sensitive', 'insensitive')",-0.5627218,-0.4153007,-0.48028773,-0.4960956,-0.17328447,-0.47724673,-0.3785715103149414,-0.38445210456848145,-0.005880594253540039
45,0.29760274,0.35935533,"('cooperative', 'exploitative')",0.5380877,0.5006652,-1.0656619,-1.0753219,-0.8046666,-1.0384748,-0.2586594820022583,-0.313444048166275,-0.054784566164016724
110,0.27330697,0.36338782,"('narrow-minded', 'open-minded')",0.8373273,0.8635241,0.5399492,0.36804873,-0.44505545,-0.32140687,0.30138200521469116,0.3183884620666504,0.01700645685195923
79,0.25543618,0.33573395,"('determined', 'doubtful')",-0.827829,-0.83567095,0.29388967,0.37061524,0.2981455,0.5056771,0.004910588264465332,0.0940888375043869,0.08917824923992157
21,0.24770194,0.3065681,"('nice', 'nasty')",0.7731362,0.53267974,0.17558306,0.08738363,1.0220215,1.0897925,0.5546106696128845,0.5041059851646423,-0.05050468444824219
96,0.2449707,0.60088336,"('powerful', 'powerless')",-1.2165432,-1.0477198,-0.10113749,0.006606996,0.56333834,0.8235209,-0.12734292447566986,0.09582285583019257,0.22316578030586243
51,-0.2047711,0.070777625,"('competent', 'incompetent')",-0.35913467,0.04968927,0.58854914,0.5889384,0.90505624,0.74418926,0.23242489993572235,0.36339864134788513,0.13097374141216278
91,0.18560167,0.31083757,"('resilient', 'nonresilient')",-0.63827413,-0.6134918,0.16637044,0.10501,0.8524773,0.618477,0.14154382050037384,0.10520819574594498,-0.036335624754428864
87,-0.17524943,0.05459942,"('dedicated', 'undedicated')",-1.0249686,-1.0041981,-0.735895,-0.55872035,-0.67758155,-0.5697291,-0.6534236669540405,-0.5195120573043823,0.1339116096496582
14,-0.16629684,0.15193689,"('supportive', 'unsupportive')",-0.66772926,-0.73742193,1.4657954,1.3132231,1.467609,1.047945,0.5248445868492126,0.4439207911491394,-0.08092379570007324
55,-0.1400851,0.21966174,"('intelligent', 'unintelligent')",-0.14781266,0.1018005,-1.2016937,-1.0485995,0.00784868,-0.21725017,-0.3704356551170349,-0.2360968440771103,0.13433881103992462
74,-0.115965545,0.198963,"('insightful', 'unperceptive')",-1.860409,-1.6321521,-0.87907934,-1.0284927,0.33665007,0.112776324,-0.6297009587287903,-0.587226390838623,0.042474567890167236
33,-0.09911162,-0.19377375,"('softhearted', 'hardhearted')",0.3282784,0.4384709,-1.2179447,-1.1615895,-1.4020965,-1.3966267,-0.5977185964584351,-0.57837975025177,0.01933884620666504
24,-0.09527527,-0.033655502,"('thoughtful', 'rough')",-0.66827434,-0.577403,-1.4925218,-1.1946259,-0.5243951,-0.46464586,-0.6951166391372681,-0.5675825476646423,0.12753409147262573
5,0.089775026,-0.12113464,"('pleasant', 'repellent')",0.14318858,0.17417903,-0.71238893,-0.63735604,-0.15453148,-0.009829223,-0.1584891974925995,-0.14853522181510925,0.009953975677490234
64,0.086339444,0.32075936,"('clever', 'incompetent')",-0.14295876,0.2584546,-0.21611145,-0.17537993,-0.06739417,-0.039547265,-0.08503123372793198,0.09107169508934021,0.1761029288172722
31,-0.085193306,-0.040218532,"('altruistic', 'egoistic')",-0.5138382,-0.4768713,-0.93047774,-0.76679194,-0.6065016,-0.5490996,-0.5340026617050171,-0.45824533700942993,0.07575732469558716
52,-0.08475822,-0.07346064,"('competitive', 'uncompetitive')",-1.566776,-1.2756544,0.38248724,0.41615582,1.1134022,1.2908449,-0.03891119360923767,0.08947139978408813,0.1283825933933258
101,-0.083393574,0.15185603,"('successful', 'unsuccessful')",-2.0889032,-1.7025268,-0.73952127,-0.8850286,-0.75204945,-0.58481693,-0.9159668684005737,-0.7551290988922119,0.16083776950836182
66,-0.07545929,-0.18072325,"('imaginative', 'unimaginative')",0.8185491,1.0680331,2.4963121,2.4620016,2.7121282,2.4936562,1.4878824949264526,1.4607418775558472,-0.02714061737060547
83,-0.065644085,0.26562122,"('energetic', 'lethargic')",-0.057896003,0.13169593,-0.19563791,-0.2720304,0.4206838,0.45711994,0.02537645399570465,0.14560166001319885,0.1202252060174942
68,-0.06286144,0.3754057,"('clever', 'inept')",-1.6318218,-1.6645489,-0.6262408,-0.85941315,-0.108133614,-0.6830248,-0.6072643995285034,-0.7078952789306641,-0.10063087940216064
10,-0.048338413,0.3342287,"('affectionate', 'unaffectionate')",-0.439502,-0.4981122,-0.21670184,-0.17171527,-0.9928772,-0.9733261,-0.4243548512458801,-0.327231228351593,0.09712362289428711
85,-0.03690113,0.124376,"('ambitious', 'unambitious')",-1.0179635,-0.8582252,0.30843267,0.3568042,-0.028325468,-0.093636096,-0.19368934631347656,-0.11767028272151947,0.07601906359195709
43,-0.03437592,0.032223403,"('genuine', 'fake')",-0.78579533,-0.55533177,-0.025788724,0.03263986,-0.13382867,-0.26813,-0.2449471652507782,-0.18964962661266327,0.05529753863811493
17,-0.033188604,0.048630185,"('social', 'antisocial')",-1.4924102,-1.2307053,0.18423264,0.27764946,0.0036062598,0.2505982,-0.3344399929046631,-0.16345684230327606,0.17098315060138702
84,-0.026762545,0.2169438,"('self-confident', 'diffident')",-1.3081204,-1.3924494,0.060128868,0.018382862,-0.23409595,-0.23753317,-0.3772124946117401,-0.34866398572921753,0.028548508882522583
58,-0.008072615,0.62106526,"('able', 'clumsy')",-1.3436632,-1.1133659,-1.8991308,-1.7031244,-1.6858051,-1.4452679,-1.2341679334640503,-0.910173237323761,0.3239946961402893
2,0.0045315623,0.31832692,"('friendly', 'unfriendly')",-0.55024886,-0.13720697,-0.308474,-0.26902443,-0.35237134,-0.08654475,-0.30164065957069397,-0.04361230880022049,0.2580283507704735
