,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,average_male,average_female,female-male
13,-2.5312214,-2.5118394,"('helpful', 'unhelpful')",-1.4792297,-1.5617889,-1.5129952,-1.6195405,-1.841148853302002,-1.897722880045573,-0.05657402674357104
48,2.1992016,1.9040394,"('reliable', 'unreliable')",1.5736834,1.3709737,2.7800016,2.5704157,2.1842954953511557,1.9484761555989583,-0.2358193397521975
28,-2.1904268,-1.9783523,"('honest', 'dishonest')",-2.4815605,-2.3089046,-1.4799074,-1.3778282,-2.0506316820780435,-1.8883617719014485,0.16226991017659498
78,2.188414,1.7788956,"('active', 'inactive')",1.0016036,0.7120829,2.2961931,2.047571,1.828736941019694,1.5128498077392578,-0.31588713328043627
50,2.1776166,2.128088,"('unprejudiced', 'prejudiced')",2.6318374,2.5001001,1.6061308,1.4936056,2.1385281880696616,2.040597915649414,-0.09793027242024754
38,-2.1227174,-1.8149908,"('kind', 'unkind')",-1.8781213,-1.696897,-0.95456177,-0.62988824,-1.6518001556396484,-1.3805920282999675,0.2712081273396809
66,2.0660708,2.0892146,"('imaginative', 'unimaginative')",1.7984312,1.9160259,3.269882,3.0687537,2.3781280517578125,2.3579980532328286,-0.020129998524983872
34,-1.9043106,-1.8022931,"('loyal', 'disloyal')",-1.7068768,-1.3924224,-1.0666897,-0.77879864,-1.559292475382487,-1.3245046933492024,0.23478778203328465
3,1.8479996,1.6918349,"('likable', 'unlikable')",0.5202945,0.25173515,1.8836205,1.5380172,1.4173048337300618,1.1605291366577148,-0.25677569707234693
12,-1.8319588,-2.0165496,"('sympathetic', 'unsympathetic')",-0.79287094,-0.35618746,0.2521987,-0.17967913,-0.7908770243326823,-0.8508053620656332,-0.05992833773295092
7,1.760836,1.6085393,"('outgoing', 'distant')",-0.88669884,-1.2293333,0.036742836,0.023834199,0.3036266565322876,0.13434675335884094,-0.16927990317344666
22,1.7558677,1.7068259,"('welcoming', 'disagreeable')",-0.26900083,-0.2040399,0.48512957,0.61506534,0.657332181930542,0.7059504191080729,0.04861823717753089
11,-1.6323876,-1.418422,"('caring', 'unaffectionate')",-0.93532413,-0.9677944,-1.9781045,-1.8661025,-1.5152721405029297,-1.417439619700114,0.09783252080281568
2,-1.6247635,-1.5963328,"('friendly', 'unfriendly')",0.10653454,0.399545,0.60722744,0.2502423,-0.30366718769073486,-0.3155151804288228,-0.011847992738087954
56,1.5986068,1.9351556,"('intelligent', 'dumb')",0.74053323,0.7549103,1.2933891,1.6952212,1.2108430067698162,1.4617624282836914,0.25091942151387525
88,1.5473788,1.707282,"('impulsive', 'meek')",1.1357977,0.689323,0.6186284,0.64122933,1.1006016731262207,1.0126114686330159,-0.08799020449320483
61,1.542817,1.8778263,"('rational', 'irrational')",0.19487056,0.09538987,-0.5873266,-0.12733756,0.3834536870320638,0.6152928670247396,0.23183917999267584
70,1.4292433,1.3699744,"('wise', 'unwise')",-0.22921562,-0.1455794,0.24205297,0.25458476,0.4806935787200928,0.4929932753245036,0.012299696604410826
41,1.4170659,1.8064781,"('incorrupt', 'corrupt')",0.18403721,0.1262362,-0.7552515,-0.38631386,0.28195051352183026,0.5154668490091959,0.23351633548736567
23,1.3829169,1.1030804,"('hospitable', 'inhospitable')",-0.26044792,-0.5826237,0.25045037,0.13058162,0.45763977368672687,0.21701276302337646,-0.2406270106633504
44,-1.3717488,-1.3761142,"('truthful', 'untruthful')",-0.52573866,-0.6208297,-0.8770186,-1.0498384,-0.9248353640238444,-1.0155941645304363,-0.09075880050659191
105,-1.3411212,-1.4444613,"('conventional', 'modern')",-1.011471,-1.0496438,-0.7535715,-0.85019326,-1.035387913386027,-1.1147661209106445,-0.07937820752461744
42,1.3326275,1.5826164,"('amicable', 'hostile')",0.81864345,0.653674,-0.47994894,-0.17986488,0.5571072896321615,0.6854751904805502,0.12836790084838867
104,-1.2597952,-1.0461582,"('conventional', 'unconventional')",-0.45263612,-0.33058608,-1.4894462,-1.1313668,-1.0672925313313801,-0.8360370000203451,0.23125553131103505
82,1.2506268,1.4036279,"('industrious', 'meek')",0.93378353,0.7895844,0.4347514,0.43831578,0.8730538686116537,0.87717604637146,0.004122177759806278
65,-1.2469025,-1.3907418,"('practical', 'impractical')",-0.5269672,-0.39912766,-0.13695097,-0.4877252,-0.6369402408599854,-0.759198268254598,-0.12225802739461267
18,-1.2317563,-1.1562442,"('social', 'asocial')",-0.2036233,-0.10633722,-0.4718587,-0.22014338,-0.6357461214065552,-0.49424155553181964,0.14150456587473553
73,-1.218838,-1.5834198,"('brilliant', 'incompetent')",0.13757253,-0.0800339,0.05133927,-0.67419904,-0.3433087269465129,-0.7792175610860189,-0.43590883413950604
80,1.2185373,1.0974764,"('independent', 'dependent')",0.06652625,0.013384938,0.70182455,0.4568952,0.6622960567474365,0.5225855112075806,-0.13971054553985596
35,1.2158278,1.2467391,"('fair', 'unfair')",0.016712442,-0.0033596903,0.8854978,1.1184531,0.7060127258300781,0.7872775395711263,0.08126481374104821
49,-1.1965435,-1.1316016,"('responsible', 'irresponsible')",-0.61115694,-0.70318985,-0.85262656,-1.021203,-0.8867756525675455,-0.9519981543223063,-0.06522250175476074
68,-1.1652503,-1.4684258,"('clever', 'inept')",-1.4675927,-1.5158814,-0.5613222,-0.919848,-1.0647217432657878,-1.3013850847880046,-0.2366633415222168
100,-1.137677,-1.0459793,"('influential', 'uninfluential')",-0.7749443,-0.5667411,-0.39202106,-0.15820855,-0.7682140668233236,-0.5903096199035645,0.17790444691975915
87,-1.0975012,-0.9755029,"('dedicated', 'undedicated')",-1.3853477,-1.4120058,-0.32120615,-0.16851915,-0.9346849918365479,-0.8520092964172363,0.08267569541931152
30,-1.0307817,-0.9391164,"('honest', 'dishonest')",-1.5715175,-1.6089077,0.18124712,-0.019259363,-0.8070173263549805,-0.8557612101236979,-0.04874388376871741
32,-1.0226209,-0.61102563,"('benevolent', 'hardhearted')",-1.297818,-0.9707644,-1.6602068,-0.9358405,-1.3268818855285645,-0.8392101923624674,0.48767169316609704
9,-1.0216569,-1.105936,"('sensitive', 'insensitive')",-0.51400375,-0.43757707,-0.22745326,-0.7259911,-0.587704618771871,-0.7565013567606608,-0.1687967379887898
71,-0.9944525,-1.4321953,"('efficient', 'inefficient')",-0.68018186,-0.549804,0.9222635,0.22193861,-0.250790278116862,-0.586686889330546,-0.335896611213684
14,0.97488075,0.6370065,"('supportive', 'unsupportive')",0.8450122,0.7476977,1.0159674,0.5036683,0.945286750793457,0.6294575134913126,-0.3158292373021444
52,-0.96452886,-1.0146918,"('competitive', 'uncompetitive')",-0.019819617,0.035560608,0.8692758,0.45220935,-0.038357555866241455,-0.17564062277475992,-0.13728306690851846
25,-0.94708,-1.2875011,"('moral', 'immoral')",-0.5495923,-0.42972127,0.76624644,0.37473813,-0.2434753179550171,-0.4474947452545166,-0.2040194272994995
101,-0.92445713,-0.75259215,"('successful', 'unsuccessful')",-0.89957243,-0.94783556,-0.026359458,-0.1502693,-0.6167963345845541,-0.6168990135192871,-0.00010267893473303591
64,-0.90825844,-1.0536449,"('clever', 'incompetent')",-0.2842232,-0.120973915,0.5648222,0.22200677,-0.2092198133468628,-0.3175373474756877,-0.10831753412882489
93,-0.89306474,-0.76657367,"('dominating', 'dominated')",1.3259864,1.607507,0.62088764,0.5859549,0.35126976172129315,0.47562940915425617,0.12435964743296302
33,-0.8497745,-0.5213282,"('softhearted', 'hardhearted')",-0.60674417,-0.23359776,-1.1498387,-1.0051752,-0.8687857786814371,-0.5867003997166952,0.28208537896474195
90,0.8097276,0.27648264,"('motivated', 'unmotivated')",0.6029837,0.55173934,1.1982996,0.3246204,0.8703370094299316,0.384280800819397,-0.48605620861053467
110,-0.8017898,-0.76952887,"('narrow-minded', 'open-minded')",0.9423672,0.7834036,-0.718663,-0.7262732,-0.19269520044326782,-0.23746615648269653,-0.04477095603942871
8,0.7769685,0.7178107,"('open', 'distant')",-1.4330556,-1.7748258,-0.394508,-0.2765355,-0.3501983880996704,-0.4445168972015381,-0.09431850910186768
77,0.7609539,0.9798293,"('active', 'inactive')",-0.078360364,-0.27548856,1.0127622,1.3478383,0.5651185512542725,0.6840596993764242,0.11894114812215173
96,-0.73591685,-0.60888654,"('powerful', 'powerless')",1.6995502,1.6951721,-0.27858782,-0.04288405,0.2283484935760498,0.34780049324035645,0.11945199966430664
109,0.72715276,0.5359174,"('conservative', 'liberal')",1.8477361,2.2259586,1.5896488,1.25348,1.3881793022155762,1.3384520212809246,-0.04972728093465162
108,0.72715276,0.5359174,"('conservative', 'liberal')",1.8477361,2.2259586,1.5896488,1.25348,1.3881793022155762,1.3384520212809246,-0.04972728093465162
1,-0.7144652,-0.4602846,"('friendly', 'unfriendly')",-1.8073549,-1.9302442,-1.8816831,-1.3965416,-1.46783447265625,-1.2623567581176758,0.20547771453857422
63,-0.7076266,-0.8007311,"('capable', 'incapable')",-0.80940247,-1.0181079,-1.3211873,-1.1123366,-0.9460721015930176,-0.9770585695902506,-0.030986467997233036
55,-0.6938561,-0.8460129,"('intelligent', 'unintelligent')",-0.23286712,0.08165854,-0.33001,-0.67591166,-0.41891105969746906,-0.48008867104848224,-0.061177611351013184
20,0.68352056,0.6770884,"('popular', 'unpopular')",-0.035845406,-0.20082489,0.49402997,0.5767474,0.38056838512420654,0.35100364685058594,-0.029564738273620605
97,-0.6795503,-0.6597602,"('superior', 'inferior')",-0.8253244,-0.8584398,-0.9289175,-1.079779,-0.8112640380859375,-0.8659930229187012,-0.05472898483276367
45,-0.6735058,-0.6363486,"('cooperative', 'exploitative')",0.0488908,-0.1737825,-1.5724658,-1.7233893,-0.7323602040608724,-0.8445067405700684,-0.11214653650919593
21,0.63717437,0.38141012,"('nice', 'nasty')",0.865172,1.0441111,0.19199061,0.037959576,0.564779003461202,0.487826943397522,-0.07695206006368005
106,-0.6331419,-0.62156844,"('conventional', 'unconventional')",1.2993984,1.4505728,-0.4895377,-0.4219327,0.05890628695487976,0.1356905698776245,0.07678428292274475
72,-0.60678184,-0.52089417,"('logical', 'illogical')",-2.088004,-1.9749874,-0.14059606,-0.20236942,-0.9451274077097574,-0.899417002995809,0.045710404713948494
89,-0.5843999,-1.0901793,"('daring', 'anxious')",-0.92452294,-0.85655177,0.71949303,0.47216612,-0.26314326127370197,-0.491521676381429,-0.22837841510772705
60,-0.55154634,-0.42999303,"('educated', 'uneducated')",-1.7056144,-1.5260056,0.57478386,0.7313696,-0.5607922871907552,-0.4082096815109253,0.15258260567982995
83,-0.5340034,-0.5373427,"('energetic', 'lethargic')",-0.78670347,-0.7935468,0.16195115,0.15684792,-0.38625188668568927,-0.39134716987609863,-0.005095283190409361
91,-0.5257572,-0.71517307,"('resilient', 'nonresilient')",0.63446367,0.73370516,0.39540005,-0.00223504,0.16803550720214844,0.005432352423667908,-0.16260315477848053
102,-0.5158094,-0.5936436,"('eminent', 'low')",-0.29299122,-0.49591234,-0.020368367,-0.035807848,-0.27638967831929523,-0.375121275583903,-0.09873159726460778
26,0.4858128,0.79388744,"('trustworthy', 'untrustworthy')",-0.35686257,-0.40186012,0.48522305,0.6072488,0.20472443103790283,0.3330920338630676,0.1283676028251648
39,0.47027707,0.7051804,"('right', 'wrong')",0.75070196,0.51270443,-0.28220505,-0.020196736,0.3129246433575948,0.39922936757405597,0.08630472421646118
31,0.45011562,0.59064686,"('altruistic', 'egoistic')",-0.6022098,-0.7353118,-0.7139956,-0.49562848,-0.2886965870857239,-0.21343113978703818,0.0752654472986857
85,-0.42899993,-0.1866883,"('ambitious', 'unambitious')",0.2667089,0.29304048,-0.21715364,-0.3574849,-0.12648155291875204,-0.08371090888977051,0.042770644028981536
62,0.42082748,0.41843683,"('creative', 'uncreative')",-2.2511616,-2.446728,-0.4977095,-0.37166876,-0.776014486948649,-0.7999866803487142,-0.023972193400065178
51,0.39808092,0.37341467,"('competent', 'incompetent')",-0.48839974,-0.38361037,0.73518854,0.49309504,0.21495656172434488,0.16096644600232443,-0.05399011572202045
43,-0.39606017,-0.33702955,"('genuine', 'fake')",0.49274534,0.51856124,-0.29807183,-0.14911965,-0.06712888677914937,0.010804017384847006,0.07793290416399637
5,-0.39124188,-0.7116449,"('pleasant', 'repellent')",0.30515563,0.32166058,0.72337806,0.42686215,0.21243059635162354,0.012292613585789999,-0.20013798276583353
36,-0.38304996,-0.41835985,"('tolerant', 'intolerant')",-0.61836326,-0.68739563,-0.39447516,-0.40454528,-0.46529610951741535,-0.5034335851669312,-0.038137475649515806
76,-0.3820759,-0.44971123,"('secure', 'insecure')",-0.3842275,0.030869126,0.5054206,0.38042057,-0.08696093161900838,-0.012807180484135946,0.07415375113487244
69,0.36888343,0.65586567,"('wise', 'foolish')",-0.6729833,-0.9875402,-0.63669467,-0.07576774,-0.3135981758435567,-0.13581409056981406,0.17778408527374265
99,0.36679924,0.1939324,"('prestigious', 'insignificant')",-0.7048128,-1.1830682,-1.024523,-0.893425,-0.4541788895924886,-0.6275202433268229,-0.1733413537343343
15,0.3460653,0.46678865,"('polite', 'impolite')",0.7157667,0.84402835,1.4658844,1.586705,0.8425722122192383,0.9658406575520834,0.12326844533284509
59,0.34337908,0.23998174,"('skillful', 'clumsy')",0.059923977,-0.009785771,0.09199877,0.32148066,0.16510061422983804,0.18389221032460532,0.01879159609476727
74,-0.32596257,-0.6682655,"('insightful', 'unperceptive')",-2.2165906,-2.3376427,-0.006464094,-0.3561179,-0.8496723969777426,-1.1206754048665364,-0.27100300788879383
24,-0.32516775,-0.3076687,"('thoughtful', 'rough')",-0.23848522,-0.14970952,-0.51324743,-0.7338257,-0.3589668273925781,-0.39706794420878094,-0.03810111681620282
79,0.32400134,0.38892657,"('determined', 'doubtful')",0.8897472,0.8180775,-0.2930293,-0.11532065,0.3069064219792684,0.3638944625854492,0.056988040606180845
0,-0.3066244,-0.25137264,"('sociable', 'unsociable')",-0.19430423,0.21850747,0.33114988,0.26300013,-0.05659292141596476,0.07671165466308594,0.1333045760790507
19,0.29602832,0.56314564,"('funny', 'boring')",0.20886248,0.038226932,0.052552044,0.38846767,0.18581428130467734,0.32994675636291504,0.1441324750582377
92,-0.2591098,-0.40949458,"('unwavering', 'wavering')",-1.371525,-1.4627593,-0.7120392,-0.6505226,-0.7808913389841715,-0.8409255345662435,-0.060034195582072014
98,0.21093172,0.16459712,"('prestigious', 'insignificant')",-1.0710076,-1.416075,-1.1375864,-1.1472385,-0.6658874352773031,-0.7995721499125162,-0.13368471463521314
4,0.19931611,0.24163064,"('likable', 'unlikable')",-0.74760413,-1.01613,-0.11221646,-0.17232624,-0.22016815344492593,-0.31560850143432617,-0.09544034798940024
107,0.17484751,0.1545671,"('conventional', 'modern')",0.44311655,0.51828825,1.4760942,1.6272869,0.6980194250742594,0.7667140960693359,0.06869467099507653
10,-0.14864849,0.2035616,"('affectionate', 'unaffectionate')",0.22535588,0.18459022,-1.6675367,-1.1661079,-0.5302764574686686,-0.2593186895052592,0.27095776796340937
84,0.14595644,-0.030736946,"('self-confident', 'diffident')",0.07232165,-0.23763105,-0.75096035,-0.6960019,-0.1775607466697693,-0.32145663102467853,-0.14389588435490924
67,0.14390178,0.29308963,"('discriminating', 'undiscriminating')",-0.9230713,-0.78169817,0.058292285,-0.22143975,-0.24029242992401123,-0.23668277263641357,0.0036096572875976562
17,0.11738837,0.443178,"('social', 'antisocial')",0.33156028,0.40966216,0.6002032,0.79892045,0.3497172991434733,0.5505868593851725,0.20086956024169916
103,-0.10894762,-0.29020712,"('traditional', 'modern')",0.43213966,0.44099018,1.1624639,0.71838015,0.4952186743418376,0.2897210717201233,-0.2054976026217143
47,-0.08485918,0.19285801,"('forgiving', 'unforgiving')",-0.74930066,-0.5109968,-0.7870177,-0.8443217,-0.5403925180435181,-0.38748685518900555,0.15290566285451251
16,-0.06421465,0.002574563,"('social', 'antisocial')",0.2795266,0.46477503,1.269095,1.2680323,0.4948023160298665,0.5784606138865153,0.08365829785664874
94,-0.04109654,-0.19655527,"('aggressive', 'submissive')",0.45391607,0.68634987,1.6720288,1.5973725,0.6949494679768881,0.6957224210103353,0.0007729530334472656
54,-0.017173827,-0.2749132,"('smart', 'stupid')",1.0975463,1.0455928,0.68056977,0.43869957,0.5869807799657186,0.40312639872233075,-0.18385438124338788
57,-0.0014004707,-0.20707679,"('able', 'unable')",0.14282426,-0.0006297827,-0.25081754,-0.41709912,-0.036464581886927284,-0.2082685629526774,-0.17180398106575012
