,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,average_male,average_female,female-male
82,1.1421413,0.75237304,"('industrious', 'meek')",-0.04036826,0.043183476,0.93561065,1.011514,0.6791278521219889,0.6023568312327067,-0.07677102088928223
54,1.1099447,0.6232503,"('smart', 'stupid')",0.06852013,-0.049923122,-0.122737736,-0.45275074,0.3519090414047241,0.04019214709599813,-0.311716894308726
70,1.0891507,1.1170051,"('wise', 'unwise')",0.99670166,0.9269281,-0.38977653,-0.3662958,0.5653586387634277,0.5592124462127686,-0.00614619255065918
92,0.9991006,1.0119357,"('unwavering', 'wavering')",-0.7244696,-0.8690099,-0.85633016,-0.88708127,-0.19389971097310385,-0.24805182218551636,-0.05415211121241251
10,0.9934622,1.371562,"('affectionate', 'unaffectionate')",-0.4458682,-0.39111158,-0.87801945,-0.82323027,-0.1101418137550354,0.05240670839945475,0.16254852215449014
81,0.96265423,0.19443104,"('industrious', 'lazy')",1.0352459,0.9507791,1.3570328,1.0854652,1.1183109283447266,0.743558406829834,-0.3747525215148926
36,-0.94915205,-0.9991211,"('tolerant', 'intolerant')",-1.3323798,-1.179863,-1.3414314,-1.553139,-1.2076543966929119,-1.2440410455067952,-0.036386648813883316
89,-0.9354985,-0.75885653,"('daring', 'anxious')",-0.8433038,-0.8537722,0.46301478,0.57401204,-0.43859585126241046,-0.3462055524190267,0.09239029884338379
4,-0.9339952,-1.0020404,"('likable', 'unlikable')",-0.6182632,-0.6097731,-0.6178373,-0.8607475,-0.7233652273813883,-0.8241870403289795,-0.10082181294759118
64,-0.93288773,-0.94476444,"('clever', 'incompetent')",-0.3813323,-0.4149403,0.11868793,0.07320313,-0.3985106945037842,-0.4288338820139567,-0.030323187510172545
38,-0.9306718,-0.71685773,"('kind', 'unkind')",-2.1662838,-1.9520346,-1.6524975,-1.1962647,-1.5831511815388997,-1.2883857091267903,0.2947654724121094
71,-0.8359421,-1.3603183,"('efficient', 'inefficient')",-1.0462694,-1.0293167,-0.17243272,-0.565159,-0.6848813692728678,-0.9849313894907633,-0.3000500202178955
90,0.819142,0.21096703,"('motivated', 'unmotivated')",0.30531186,0.17787051,0.91869193,0.6793467,0.6810485521952311,0.3560614188512166,-0.32498713334401447
28,-0.7840798,-0.38979328,"('honest', 'dishonest')",-1.2292159,-1.1226877,-0.9577905,-1.0832953,-0.9903620084126791,-0.8652587731679281,0.12510323524475098
49,-0.76246977,-0.9530144,"('responsible', 'irresponsible')",-2.2320948,-2.3708932,-1.4246091,-1.7218527,-1.4730579058329265,-1.681920051574707,-0.20886214574178052
62,0.75206447,1.0547413,"('creative', 'uncreative')",-1.0020894,-0.97822857,-1.2458951,-1.4821873,-0.4986400206883748,-0.4685581922531128,0.030081828435262026
42,0.7466276,1.301072,"('amicable', 'hostile')",0.80472016,0.86530125,0.7094536,0.8497212,0.7536004384358724,1.0053648153940837,0.2517643769582113
13,-0.7430702,-0.9011631,"('helpful', 'unhelpful')",-3.381545,-3.3019705,-3.0021124,-2.9166923,-2.37557586034139,-2.3732752799987793,0.002300580342610825
41,0.70664847,0.92445993,"('incorrupt', 'corrupt')",0.6700301,0.7438098,1.9521992,2.050243,1.1096259752909343,1.2395041783650715,0.12987820307413722
48,-0.69378436,-0.5092217,"('reliable', 'unreliable')",1.9579195,1.8578317,1.016847,0.65252566,0.7603273391723633,0.6670452753702799,-0.09328206380208337
11,0.67936385,0.9845294,"('caring', 'unaffectionate')",-2.132009,-2.095293,-1.1829443,-1.2143723,-0.8785298665364584,-0.7750453154246012,0.10348455111185717
99,0.6705586,0.5964523,"('prestigious', 'insignificant')",-1.0052826,-1.0405154,-0.93789864,-0.78050476,-0.42420756816864014,-0.4081892967224121,0.016018271446228027
19,-0.6704316,-0.25968277,"('funny', 'boring')",0.08563995,0.18183124,0.5236491,0.2798596,-0.020380854606628418,0.06733602285385132,0.08771687746047974
44,0.668115,0.49448535,"('truthful', 'untruthful')",-1.6088558,-1.6718825,-1.2787608,-1.4026887,-0.7398338317871094,-0.8600285847981771,-0.12019475301106775
98,0.6643881,0.40404516,"('prestigious', 'insignificant')",-0.6387486,-0.7067763,-1.0144112,-0.9895482,-0.3295905590057373,-0.4307597875595093,-0.10116922855377197
59,-0.6299592,-0.37995785,"('skillful', 'clumsy')",-0.7075002,-0.6359755,-0.69670284,-0.41925955,-0.6780540943145752,-0.4783976078033447,0.19965648651123047
63,-0.6296021,-0.37213403,"('capable', 'incapable')",-1.7012725,-1.6909423,-0.8324645,-0.68789196,-1.0544462998708088,-0.9169894059499105,0.13745689392089833
84,0.62139153,0.4870065,"('self-confident', 'diffident')",-1.4445987,-1.498097,-0.7006417,-0.87523544,-0.5079495906829834,-0.6287753184636434,-0.12082572778066003
43,-0.61854506,-0.5904642,"('genuine', 'fake')",-0.1825743,-0.09774901,-0.63739645,-0.40056434,-0.4795052607854207,-0.36292584737141925,0.11657941341400146
94,-0.61144805,-0.74787563,"('aggressive', 'submissive')",0.8002246,0.8641239,-0.37543696,-0.3720086,-0.062220136324564614,-0.08525344729423523,-0.023033310969670616
74,-0.61046976,-0.8567776,"('insightful', 'unperceptive')",-2.4247572,-2.495332,-1.3723581,-1.6761917,-1.469195048014323,-1.6761004130045574,-0.20690536499023438
83,-0.5982222,-0.63160187,"('energetic', 'lethargic')",-0.40715265,-0.46128893,-0.1699552,-0.463907,-0.39177672068277997,-0.518932580947876,-0.127155860265096
91,0.59583557,0.49709737,"('resilient', 'nonresilient')",-0.64388466,-0.8084928,0.05628117,-0.029702596,0.002744026482105255,-0.11369933684666951,-0.11644336332877477
30,-0.59344256,-0.6458473,"('honest', 'dishonest')",-1.1048634,-1.1003523,-0.14204682,-0.49617857,-0.6134509245554606,-0.7474594116210938,-0.13400848706563318
32,-0.587314,-0.26122367,"('benevolent', 'hardhearted')",-1.1756649,-1.0708976,-1.6113939,-1.5556517,-1.1247909863789876,-0.9625910123189291,0.16219997406005848
29,-0.5657451,-0.19024086,"('honest', 'immoral')",-1.2810986,-1.3624686,-0.2911355,-0.2554058,-0.71265975634257,-0.6027050813039144,0.10995467503865552
79,-0.55210567,-0.5745257,"('determined', 'doubtful')",-0.16983424,-0.19454342,-0.03983262,-0.19087783,-0.2539241711298625,-0.3199823300043742,-0.06605815887451172
26,-0.55095357,-0.14303142,"('trustworthy', 'untrustworthy')",0.2154208,0.2527169,1.3602204,1.028275,0.34156254927317303,0.3793201446533203,0.03775759538014728
47,-0.5505637,-0.11938129,"('forgiving', 'unforgiving')",-0.71627283,-0.65990674,0.66165346,0.5008939,-0.20172768831253052,-0.09279805421829224,0.10892963409423828
73,-0.5386144,-1.1277181,"('brilliant', 'incompetent')",-1.3661509,-1.4441862,-1.4585791,-1.8067098,-1.121114730834961,-1.4595379829406738,-0.3384232521057129
61,0.5318265,0.63735175,"('rational', 'irrational')",0.73837245,0.83641547,-0.41580045,0.0047166944,0.2847994963328044,0.4928279717763265,0.2080284754435221
80,0.51632154,0.43738866,"('independent', 'dependent')",0.23350482,0.21793818,0.6881175,0.65364045,0.479314645131429,0.4363224506378174,-0.042992194493611635
33,-0.51306707,-0.0014077127,"('softhearted', 'hardhearted')",-1.3245416,-1.1919029,-0.9165506,-1.025028,-0.9180530707041422,-0.7394461631774902,0.17860690752665198
66,0.4957035,0.70816696,"('imaginative', 'unimaginative')",2.7532053,2.7089744,1.1589261,0.8280067,1.469278335571289,1.415049393971761,-0.05422894159952807
93,-0.45648545,-0.4631367,"('dominating', 'dominated')",-0.4180414,-0.3119111,0.25358307,0.37570247,-0.20698126157124838,-0.1331151028474172,0.07386615872383118
25,-0.43296498,-0.6890479,"('moral', 'immoral')",-0.935353,-0.8792131,-1.6838825,-1.7472833,-1.0174001057942708,-1.105181376139323,-0.08778127034505223
31,0.42700034,0.64477366,"('altruistic', 'egoistic')",0.09920502,0.2312575,-0.65552723,-0.49540874,-0.043107291062672935,0.12687413891156515,0.1699814299742381
88,0.41070694,0.35589573,"('impulsive', 'meek')",1.0355909,0.9357207,0.7348042,0.622525,0.7270340124766032,0.6380471388498942,-0.08898687362670898
76,-0.40447605,-0.3844626,"('secure', 'insecure')",-0.32652256,-0.23609865,1.0555642,0.9985989,0.10818850994110107,0.1260125438372294,0.017824033896128327
101,-0.4022035,-0.515288,"('successful', 'unsuccessful')",-2.0802026,-1.9882942,-1.1550806,-0.7927653,-1.2124955654144287,-1.0987825393676758,0.11371302604675293
45,-0.3985809,-0.92634827,"('cooperative', 'exploitative')",-0.91382587,-0.7892223,0.816876,0.7337439,-0.16517692804336548,-0.327275554339091,-0.16209862629572552
21,0.373465,0.4119565,"('nice', 'nasty')",0.7515168,0.69907767,0.46451724,0.13958251,0.5298330386479696,0.41687222321828205,-0.11296081542968756
55,-0.36576897,-0.20350236,"('intelligent', 'unintelligent')",-0.7765592,-0.6866847,-0.45420983,-0.30908015,-0.5321793158849081,-0.3997557560602824,0.13242355982462567
14,0.35149035,0.29211867,"('supportive', 'unsupportive')",-0.6686069,-0.84651744,0.026514456,-0.44605944,-0.09686736265818278,-0.33348608016967773,-0.23661871751149494
110,-0.34727108,-0.29094332,"('narrow-minded', 'open-minded')",0.8207758,0.81611335,0.6303766,0.75552833,0.36796045303344727,0.42689943313598633,0.05893898010253906
56,-0.32794416,-0.23971547,"('intelligent', 'dumb')",1.1453482,1.0861752,0.12840755,0.018945701,0.3152705232302348,0.28846848011016846,-0.026802043120066343
24,-0.30685985,-0.466159,"('thoughtful', 'rough')",-1.3014001,-1.2579534,-0.34480757,-0.15613006,-0.6510225137074789,-0.6267474889755249,0.024275024731953976
103,0.30615282,0.37775886,"('traditional', 'modern')",0.990246,1.0761788,1.733896,1.8181547,1.0100982983907063,1.090697447458903,0.08059914906819676
60,-0.2999728,-0.119974464,"('educated', 'uneducated')",-0.6237867,-0.5086136,-0.8851775,-0.54826444,-0.6029789845148722,-0.3922841548919678,0.21069482962290442
18,-0.29520917,-0.23584212,"('social', 'asocial')",-0.25564033,-0.17073807,-0.41546914,-0.60010976,-0.32210620244344074,-0.33556334177652997,-0.01345713933308923
72,0.2544651,0.34207553,"('logical', 'illogical')",-1.498185,-1.3381164,-0.48282623,-0.53342193,-0.5755153894424438,-0.5098209381103516,0.06569445133209229
68,-0.2500063,-0.77456206,"('clever', 'inept')",-1.6133531,-1.7522038,-1.3379062,-1.7456315,-1.0670886039733887,-1.4241323471069336,-0.3570437431335449
2,-0.24417758,-0.3124014,"('friendly', 'unfriendly')",-0.97132605,-0.8600183,0.1396608,0.28256148,-0.3586142857869466,-0.29661943515141803,0.061994850635528564
17,0.24051438,0.5667419,"('social', 'antisocial')",-0.39805293,-0.29959124,-0.20529187,-0.0745734,-0.12094346682230632,0.06419241428375244,0.18513588110605878
50,0.22802043,-0.17714271,"('unprejudiced', 'prejudiced')",1.6449511,1.6052346,1.3355529,1.3098581,1.069508155186971,0.912649949391683,-0.15685820579528797
35,0.22368807,0.53826606,"('fair', 'unfair')",-0.026164174,-0.012304783,1.5297637,1.6176885,0.5757625102996826,0.7145499388376871,0.13878742853800452
85,0.2188585,0.288597,"('ambitious', 'unambitious')",0.32034302,0.32407424,-1.2554775,-1.1425102,-0.23875868320465088,-0.1766129732131958,0.06214570999145508
107,0.2128424,0.60837936,"('conventional', 'modern')",1.6244078,1.6048081,0.8073579,0.8832854,0.8815360069274902,1.03215758005778,0.1506215731302898
69,-0.19746044,0.005736679,"('wise', 'foolish')",-0.9263926,-0.86927396,-1.2738008,-1.1222277,-0.7992180188496908,-0.6619216601053873,0.13729635874430346
20,0.19113922,0.5045596,"('popular', 'unpopular')",-0.5567451,-0.6025311,-0.936355,-0.5430767,-0.43398698170979816,-0.2136827309926351,0.22030425071716306
87,-0.19016346,-0.42797375,"('dedicated', 'undedicated')",-1.3227706,-1.373246,-0.18575913,-0.33446062,-0.5662310918172201,-0.7118933995564779,-0.1456623077392578
12,-0.18582556,-0.041625142,"('sympathetic', 'unsympathetic')",-1.0392995,-0.97936785,-1.266892,-1.1298128,-0.8306723435719808,-0.7169353167215983,0.11373702685038256
5,0.17055547,-0.09845236,"('pleasant', 'repellent')",0.06768453,0.033981025,-0.44653517,-0.2779033,-0.06943172216415405,-0.11412487427393596,-0.044693152109781906
106,0.1600878,0.30847904,"('conventional', 'unconventional')",-0.59538144,-0.599529,-0.22647089,0.052594274,-0.2205881675084432,-0.07948523759841919,0.14110292991002402
46,0.1279771,0.21445827,"('generous', 'stingy')",2.1934857,2.2160716,1.6682428,1.5548736,1.3299018541971843,1.328467845916748,-0.001434008280436272
3,0.12333864,0.18346515,"('likable', 'unlikable')",0.79841435,0.7559122,1.626837,1.400883,0.8495299816131592,0.7800867557525635,-0.0694432258605957
22,0.09472038,0.45827463,"('welcoming', 'disagreeable')",0.6790154,0.60834646,1.224158,1.0538977,0.6659646034240723,0.7068395614624023,0.04087495803833008
97,-0.08820164,0.086238146,"('superior', 'inferior')",-1.6475449,-1.4972649,0.28738213,0.21048176,-0.48278812567392987,-0.4001816511154175,0.08260647455851239
86,0.08338675,0.038418874,"('self-reliant', 'helpless')",2.35561,2.3667471,2.4535007,2.3512125,1.630832354227702,1.5854593912760417,-0.045372962951660156
0,-0.082814485,0.021016657,"('sociable', 'unsociable')",-0.57234645,-0.4742892,-0.062737465,0.14092115,-0.23929945627848306,-0.10411713520685832,0.13518232107162476
15,0.08107898,0.30564588,"('polite', 'impolite')",0.36000407,0.5075154,0.29652026,0.20454663,0.24586776892344156,0.33923594156901044,0.09336817264556888
100,0.07963128,0.320858,"('influential', 'uninfluential')",-0.31060356,-0.22594452,-0.7198148,-0.743522,-0.31692902247111004,-0.21620283524195352,0.10072618722915652
109,-0.07933533,-0.41770405,"('conservative', 'liberal')",0.06857437,0.15835458,0.28593835,0.38005552,0.09172579646110535,0.04023535052935282,-0.051490445931752525
108,-0.07933533,-0.41770405,"('conservative', 'liberal')",0.06857437,0.15835458,0.28593835,0.38005552,0.09172579646110535,0.04023535052935282,-0.051490445931752525
105,-0.076858,0.40511817,"('conventional', 'modern')",0.13413042,0.09478164,0.26638144,0.31160307,0.10788462559382121,0.27050095796585083,0.1626163323720296
96,-0.06550458,-0.23210393,"('powerful', 'powerless')",-0.60028404,-0.50048673,-1.269571,-1.1501653,-0.645119865735372,-0.6275853315989176,0.01753453413645434
104,-0.060699254,0.27055535,"('conventional', 'unconventional')",-0.9584213,-0.8886299,-0.8087709,-0.4749267,-0.6092971563339233,-0.36433374881744385,0.2449634075164795
102,0.047870368,-0.033495814,"('eminent', 'low')",-1.1528592,-1.0051938,-1.1984243,-0.9920807,-0.7678043842315674,-0.6769234339396158,0.09088095029195153
67,0.041729234,0.16985957,"('discriminating', 'undiscriminating')",-0.78051805,-0.77309686,-0.43402344,-0.47050294,-0.39093740781148273,-0.35791341463724774,0.03302399317423499
51,-0.040045723,-0.28513247,"('competent', 'incompetent')",-0.09449429,-0.21857513,-0.8740907,-1.0521992,-0.3362102508544922,-0.5186355908711752,-0.18242534001668298
34,0.03853023,0.34618726,"('loyal', 'disloyal')",-1.0043559,-0.92162913,-1.4586054,-1.1129881,-0.808143695195516,-0.5628099838892618,0.24533371130625414
1,-0.038448304,0.4808221,"('friendly', 'unfriendly')",-1.7983384,-1.7364489,-0.810519,-0.75464505,-0.8824352423350016,-0.6700905958811442,0.21234464645385742
52,-0.028891146,-0.18199083,"('competitive', 'uncompetitive')",-0.7913426,-0.7720394,-0.37220514,-0.4442622,-0.3974796136220296,-0.46609751383463544,-0.06861790021260583
39,-0.027793288,0.22718078,"('right', 'wrong')",-0.1641869,-0.05393243,0.029428825,0.072140604,-0.05418378611405691,0.0817963182926178,0.1359801044066747
16,0.02362299,-0.1333909,"('social', 'antisocial')",0.31394026,0.41072106,-0.8405485,-0.72227967,-0.1676617463429769,-0.14831650257110596,0.01934524377187094
9,-0.021629713,-0.06650719,"('sensitive', 'insensitive')",-1.5129756,-1.5523255,-0.3794808,-0.48451453,-0.6380287011464437,-0.7011157671610514,-0.06308706601460767
57,0.012113348,-0.26388803,"('able', 'unable')",-1.0015137,-1.0354769,-0.655086,-1.1215764,-0.5481621424357096,-0.8069804509480795,-0.25881830851236987
