,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
104,-1.0558836,-1.3614738,"('conventional', 'unconventional')",-0.46360743,-0.36308843,0.20796183,0.3469646,-0.620734,-0.5084797,0.09214801,-0.08103579,-0.3680230379104614,-0.39342260360717773,-0.02539956569671631
41,-1.0344131,-1.0721929,"('incorrupt', 'corrupt')",-0.44006664,-0.5293423,0.7309711,0.5097072,0.44234085,0.5492189,2.200282,2.1927314,0.3798228740692139,0.3300244569778442,-0.04979841709136967
25,1.033674,1.1831648,"('moral', 'immoral')",-0.5424731,-0.22950886,-0.63351995,-0.3385833,-0.35382932,-0.41679206,-1.4564099,-1.4396524,-0.39051165580749514,-0.2482743740081787,0.14223728179931644
85,0.99087083,1.1721734,"('ambitious', 'unambitious')",0.3739707,0.48911768,-0.040394068,0.17017908,0.30843267,0.3568042,0.013987601,0.106343,0.3293735504150391,0.4589234828948975,0.1295499324798584
21,0.988434,0.9419908,"('nice', 'nasty')",1.2418056,1.2864345,0.20440929,0.06910291,0.17558306,0.08738363,0.35453856,0.31382322,0.592954158782959,0.5397470474243165,-0.053207111358642534
22,0.9762262,0.859551,"('welcoming', 'disagreeable')",0.09042014,0.0030303448,0.29213437,0.41530162,1.4761021,1.4044716,0.5636344,0.47769773,0.6797034263610839,0.6320104598999023,-0.047692966461181596
89,0.9759162,1.3451531,"('daring', 'anxious')",-0.27539936,-0.13796435,-0.6433277,-0.53660375,-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.2718093156814575,-0.19508174657821656,0.07672756910324094
2,0.95907235,1.3098513,"('friendly', 'unfriendly')",0.8870622,1.2247118,-0.45740283,0.029153802,-0.308474,-0.26902443,-1.6722184,-1.4798024,-0.11839215755462647,0.16297802925109864,0.2813701868057251
12,0.95689607,1.2252469,"('sympathetic', 'unsympathetic')",0.81053245,1.100534,-0.4065581,-0.060319334,-0.5738509,-0.48446804,-1.2802973,-1.1208498,-0.09865556955337525,0.13202872276306152,0.23068429231643678
3,0.92748046,1.0321652,"('likable', 'unlikable')",1.0364754,1.0312948,1.1777582,1.2323453,2.201161,2.1894653,1.4871099,1.6269121,1.3659969329833985,1.4224365234375,0.05643959045410152
10,-0.8786757,-0.8572804,"('affectionate', 'unaffectionate')",0.030103117,0.10801625,0.86835897,0.79211134,-0.21670184,-0.17171527,0.7698784,0.8342984,0.1145925760269165,0.14108606576919555,0.026493489742279053
48,0.8532332,1.0006741,"('reliable', 'unreliable')",1.2997459,1.3493757,0.8505852,0.9001461,2.8818831,2.660874,1.1541629,1.1235613,1.4079220771789551,1.4069262504577638,-0.0009958267211913618
55,0.849926,0.9096651,"('intelligent', 'unintelligent')",0.098609,0.30228192,-0.448863,-0.30231673,-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.20318212509155273,-0.11707652807235717,0.08610559701919555
70,0.82931674,0.85285985,"('wise', 'unwise')",1.3747201,1.3616965,1.3838654,1.0846817,-0.017931432,0.079595596,1.675778,1.6813757,1.0491497039794921,1.0120418548583985,-0.03710784912109366
9,0.80927175,0.9778423,"('sensitive', 'insensitive')",0.011966437,0.17158821,-0.59081066,-0.5278296,-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.24686284065246583,-0.15898604393005372,0.08787679672241211
103,0.8075061,0.65856445,"('traditional', 'modern')",0.24570453,0.33521593,0.417391,0.50377834,0.54286605,0.60623926,0.68126935,0.61791956,0.5389473915100098,0.5443434715270996,0.005396080017089799
109,0.77974975,0.92552173,"('conservative', 'liberal')",0.7508353,0.87411165,-0.8838985,-0.44045162,0.24487284,0.32331946,-1.097023,-1.0688727,-0.041092729568481444,0.12272570133209229,0.16381843090057374
108,0.77974975,0.92552173,"('conservative', 'liberal')",0.7508353,0.87411165,-0.8838985,-0.44045162,0.24487284,0.32331946,-1.097023,-1.0688727,-0.041092729568481444,0.12272570133209229,0.16381843090057374
37,0.7537644,0.33109307,"('good', 'evil')",0.2786243,0.13205436,2.0190573,1.7049834,1.6858269,1.5811448,2.5303283,2.428041,1.4535202026367187,1.2354633331298828,-0.2180568695068359
52,0.75140744,0.9559833,"('competitive', 'uncompetitive')",0.72514594,0.9850384,-0.049513265,0.22051778,0.38248724,0.41615582,-0.82447207,-0.5201275,0.19701106548309327,0.4115135669708252,0.21450250148773192
69,-0.7301473,-0.6063627,"('wise', 'foolish')",-0.41635895,-0.3604938,0.58766985,0.54187965,0.12908188,-0.020111531,0.5438058,0.65526724,0.02281023859977722,0.042035776376724246,0.019225537776947025
87,-0.7187202,-0.6081345,"('dedicated', 'undedicated')",-0.65596294,-0.48894113,-0.8327553,-0.6855378,-0.735895,-0.55872035,-0.63571346,-0.37742674,-0.7158093452453613,-0.5437520980834961,0.1720572471618652
54,0.70976627,0.32660544,"('smart', 'stupid')",0.9250832,0.719761,0.7543249,0.46972507,0.24333084,0.120717674,0.84912705,0.60384494,0.696326494216919,0.44813084602355957,-0.24819564819335938
64,0.7012839,0.9632696,"('clever', 'incompetent')",0.06219715,0.35889375,-0.5960633,-0.32881904,-0.21611145,-0.17537993,-1.4687406,-1.580534,-0.30348687171936034,-0.15251392126083374,0.1509729504585266
80,0.6964812,0.7077763,"('independent', 'dependent')",-0.13813762,-0.17483707,0.5548353,0.68228006,0.4544888,0.5477525,0.56695527,0.6444183,0.4269246101379395,0.4814780235290527,0.05455341339111325
0,0.69602764,0.9218633,"('sociable', 'unsociable')",0.4214259,0.734365,-0.20674688,0.16331846,0.068446994,0.23471743,-0.76800233,-0.5637635,0.04223027229309082,0.2981001138687134,0.25586984157562254
11,-0.6738869,-0.6296197,"('caring', 'unaffectionate')",0.32268465,0.3955443,0.25616053,0.3356083,-1.2535963,-1.2632395,-0.39734697,-0.45263273,-0.3491970062255859,-0.32286787033081055,0.02632913589477537
14,0.65711766,0.6717729,"('supportive', 'unsupportive')",1.83121,1.8271277,1.1393924,1.1734831,1.4657954,1.3132231,-0.059206426,-0.05194989,1.0068617820739747,0.9867314338684082,-0.020130348205566473
13,-0.6560439,-0.20238864,"('helpful', 'unhelpful')",-0.38611156,-0.09573203,-1.2606146,-0.92881894,-2.6456947,-2.6768034,-2.575208,-2.4277782,-1.5047346115112306,-1.2663042068481445,0.23843040466308607
97,-0.636121,-0.5877872,"('superior', 'inferior')",-0.81056845,-0.59776425,-0.4097588,-0.1748856,-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.7432467460632324,-0.6009022712707519,0.14234447479248047
8,-0.60366184,-1.0071844,"('open', 'distant')",-0.47650743,-0.83459574,0.9107883,0.4283164,0.60052794,0.34504873,1.1676544,0.7915691,0.31976027488708497,-0.055369210243225095,-0.3751294851303101
49,-0.6002423,-0.3279186,"('responsible', 'irresponsible')",0.25293297,0.37877953,-0.48901513,-0.28712744,-0.63123447,-0.66606617,-1.0568249,-1.0981494,-0.5048767566680908,-0.40009641647338867,0.10478034019470217
50,0.5812882,0.53549194,"('unprejudiced', 'prejudiced')",0.98303276,0.84635925,0.99007034,0.62836945,2.1868188,2.2143292,1.2686491,1.0383911,1.2019718170166016,1.0525881767272949,-0.14938364028930673
39,-0.56979454,-0.5288917,"('right', 'wrong')",-0.2530359,-0.26287824,0.20636582,0.23095648,0.47954395,0.5493243,0.26922962,0.41019645,0.0264617919921875,0.07974146008491516,0.05327966809272766
105,-0.5610477,-0.7434462,"('conventional', 'modern')",-0.6954571,-0.6944119,0.39917392,0.30315763,-0.64386576,-0.51640195,0.8306431,0.5736888,-0.13411070108413697,-0.215482759475708,-0.08137205839157102
102,0.54527545,0.6040853,"('eminent', 'low')",-0.29181984,-0.11855054,-0.5385698,-0.2010827,-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.2916706562042236,-0.17636767625808716,0.11530297994613645
100,0.53037417,0.5856823,"('influential', 'uninfluential')",0.20079297,0.4299418,0.1409478,0.49233004,-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.06118463277816773,0.11464390754699708,0.17582854032516482
101,-0.52817786,-0.40206742,"('successful', 'unsuccessful')",-0.9612673,-0.74677396,-0.3561769,-0.3836937,-0.73952127,-0.8850286,-0.6508886,-0.41667444,-0.6472064018249511,-0.5668476104736329,0.08035879135131829
63,-0.52710384,-0.48516905,"('capable', 'incapable')",-0.78252316,-0.8033749,-0.23518822,-0.34813893,-1.2111347,-1.1462419,-0.33474922,-0.53823125,-0.6181398391723633,-0.6642312049865723,-0.04609136581420903
83,0.5152353,0.66804546,"('energetic', 'lethargic')",0.21982267,0.3013113,-0.3960658,-0.34111935,-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.13166934251785278,-0.063293719291687,0.06837562322616578
7,-0.51435244,-0.95374924,"('outgoing', 'distant')",-0.10730049,-0.43711242,1.2682185,0.8611405,0.7761355,0.5116445,0.8801502,0.5827791,0.460570240020752,0.11294049024581909,-0.3476297497749329
86,0.5137665,0.47563434,"('self-reliant', 'helpless')",1.4739473,1.3433073,1.6033688,1.5041239,2.7533045,2.6512728,1.5905108,1.749958,1.586979579925537,1.5448593139648437,-0.042120265960693404
93,-0.50455123,-0.19072354,"('dominating', 'dominated')",0.6878023,0.8629466,-0.28120142,-0.032563776,1.0385966,1.0270972,-1.2408098,-0.70492834,-0.06003270149230957,0.19236563444137572,0.25239833593368527
43,-0.49344963,-0.46015587,"('genuine', 'fake')",-0.24751428,-0.33793336,-0.30244407,-0.30551624,-0.025788724,0.03263986,0.3768835,0.38788807,-0.13846263885498047,-0.13661551475524902,0.0018471240997314509
45,-0.48443344,-0.31364787,"('cooperative', 'exploitative')",-0.16005969,-0.06004727,-0.9398916,-1.0475645,-1.0656619,-1.0753219,-1.0277846,-0.9165996,-0.735566234588623,-0.6826362133026123,0.052930021286010764
1,-0.47170797,-0.62595606,"('friendly', 'unfriendly')",-0.4788951,-0.39500797,0.46419996,0.34045923,-1.2462616,-1.0772927,0.03334117,0.025989413,-0.339864706993103,-0.3463616132736206,-0.006496906280517578
106,0.4305268,0.32923275,"('conventional', 'unconventional')",-0.2619815,-0.09972757,-0.711903,-0.49590635,-0.12009463,0.048060127,1.2797227,0.963664,0.12325408458709716,0.14906458854675292,0.025810503959655756
26,0.42815912,0.7466738,"('trustworthy', 'untrustworthy')",0.34206438,0.65698045,0.3366159,0.6142847,1.0786788,1.1523049,-0.7467338,-0.48269907,0.2877568960189819,0.5375089645385742,0.2497520685195923
28,0.40995365,0.63225627,"('honest', 'dishonest')",-0.5950117,-0.42793107,-0.7342737,-0.6133038,-1.551497,-1.4535646,-1.27389,-0.99179226,-0.7489437580108642,-0.5708671092987061,0.17807664871215811
74,-0.40888608,-0.3275509,"('insightful', 'unperceptive')",-0.54586494,-0.56969225,-0.41006452,-0.33130807,-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.5114156246185303,-0.4949219226837158,0.016493701934814475
67,-0.38997316,-0.30456448,"('discriminating', 'undiscriminating')",-0.38277632,-0.201495,0.18508604,0.3480278,-0.6435183,-0.44698924,0.70384866,0.7983501,-0.10546661615371704,0.03866584300994873,0.14413245916366577
38,0.38711423,0.8206476,"('kind', 'unkind')",-0.928801,-0.5438232,-1.3958939,-0.8877357,-2.0396976,-1.7484714,-1.1115729,-0.71509457,-1.0177701950073241,-0.6148954391479492,0.40287475585937493
60,0.38515025,0.5885135,"('educated', 'uneducated')",-0.25574228,-0.05511293,-0.77607065,-0.3001569,-0.63778424,-0.54161096,-0.794942,-0.4889455,-0.4158778190612793,-0.159462571144104,0.2564152479171753
44,-0.3750273,-0.24354668,"('truthful', 'untruthful')",0.20293483,0.14235076,0.0012216866,0.06427644,-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.2020573616027832,-0.13861007690429689,0.06344728469848632
56,0.35332143,0.526742,"('intelligent', 'dumb')",0.39270073,0.35645264,0.7858735,0.6700672,1.8939482,1.6449747,0.690233,1.0119772,0.8232152938842774,0.8420427322387696,0.018827438354492188
33,-0.3484009,-0.3370303,"('softhearted', 'hardhearted')",-0.46822774,-0.47974464,-0.43509406,-0.26307625,-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.6195670604705811,-0.5866960525512696,0.03287100791931152
59,0.34543124,0.4817027,"('skillful', 'clumsy')",-0.2238674,-0.06879644,0.025135294,0.15413576,0.36367232,0.41915435,1.3879981,1.4707971,0.3796739101409912,0.49139866828918455,0.11172475814819333
19,-0.34356028,-0.12972124,"('funny', 'boring')",-0.7382659,-0.55774087,-0.20461094,0.089469254,0.2134397,0.17407435,-0.057115197,0.104435325,-0.22602252960205077,-0.06389663219451905,0.16212589740753172
62,-0.3411676,-0.31903088,"('creative', 'uncreative')",-0.37046975,-0.28161743,-0.04305294,-0.067390226,-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.4703957557678223,-0.42391262054443357,0.046483135223388705
23,-0.33261552,-0.56823254,"('hospitable', 'inhospitable')",0.03478661,-0.1513946,0.6964284,0.46166044,0.045602858,-0.072576344,1.1858441,1.118948,0.32600927352905273,0.15768098831176758,-0.16832828521728516
4,-0.32340646,-0.31720337,"('likable', 'unlikable')",-0.6562562,-0.6537272,-0.54468954,-0.6044618,-0.3510114,-0.3623963,0.38617718,0.37986428,-0.29783728122711184,-0.3115849018096924,-0.013747620582580555
31,-0.30278796,-0.45892265,"('altruistic', 'egoistic')",-0.89504653,-0.9500694,-0.3783078,-0.5056292,-0.93047774,-0.76679194,0.63122517,0.40067068,-0.3750789642333984,-0.45614848136901853,-0.0810695171356201
81,-0.28964442,-0.6515536,"('industrious', 'lazy')",-0.3653131,-0.573463,0.4342098,0.085013375,1.177786,1.0300014,2.0022373,2.030965,0.5918551445007324,0.38419265747070314,-0.20766248703002926
84,-0.2699168,-0.44562075,"('self-confident', 'diffident')",-0.10036019,-0.16447002,0.41346723,0.27860743,0.060128868,0.018382862,-0.24383731,-0.37390593,-0.028103640675544737,-0.13740127086639403,-0.10929763019084929
34,-0.26321283,-0.063588515,"('loyal', 'disloyal')",-0.18328357,0.12278307,-0.28956658,0.005548246,-1.2905542,-1.1016616,-1.179813,-0.9404594,-0.6412859916687011,-0.3954756259918213,0.24581036567687986
51,0.2144962,0.27644858,"('competent', 'incompetent')",-0.068445444,0.24873331,0.029550582,0.008437514,0.58854914,0.5889384,0.07464939,0.2558064,0.1677599787712097,0.27567286491394044,0.10791288614273073
61,-0.21222806,-0.09463018,"('rational', 'irrational')",0.33448863,0.43098456,1.656844,1.4256274,1.1500916,1.084322,1.4804657,1.715029,0.8819324493408203,0.9122665405273438,0.030334091186523526
47,0.2063744,0.33811966,"('forgiving', 'unforgiving')",0.031761184,0.2763263,-0.44822526,-0.25591764,-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.21681499481201172,-0.013392317295074462,0.20342267751693727
79,0.2043918,0.37332493,"('determined', 'doubtful')",-0.44927216,-0.3429197,-0.42559424,-0.2126359,0.29388967,0.37061524,0.31559122,0.37995023,-0.012198740243911743,0.1136669635772705,0.12586570382118226
92,-0.20024812,-0.38658285,"('unwavering', 'wavering')",-0.37615263,-0.5637233,0.8710484,0.5649503,-0.35777384,-0.49932325,1.0242958,0.81975317,0.19223392009735107,-0.012985193729400634,-0.2052191138267517
96,-0.19938853,-0.16672991,"('powerful', 'powerless')",0.16081749,0.38343477,0.5853459,0.76192856,-0.10113749,0.006606996,-0.45298013,-0.42514718,-0.0014685511589050293,0.1120186448097229,0.11348719596862793
42,-0.17850077,-0.38872492,"('amicable', 'hostile')",-0.16527963,-0.053227723,1.2733593,1.0103989,0.31362426,0.4431113,1.8091202,1.8213055,0.6104646682739258,0.566572618484497,-0.04389204978942873
91,0.1553601,-0.060931534,"('resilient', 'nonresilient')",0.19649908,0.2917335,0.66073394,0.7540672,0.16637044,0.10501,0.2389951,-0.08850193,0.2835917234420776,0.20027544498443603,-0.08331627845764158
30,0.13964534,0.2885068,"('honest', 'dishonest')",-0.15122491,0.012745619,-0.4682533,-0.3866328,-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.2686324119567871,-0.1167260766029358,0.1519063353538513
77,0.13423654,-0.098935515,"('active', 'inactive')",0.008701503,-0.08994219,1.12868,0.8517449,0.7603774,0.78135514,0.7132806,0.8810775,0.5490551948547363,0.4650599479675293,-0.083995246887207
82,-0.10912907,-0.4038608,"('industrious', 'meek')",-0.6239931,-0.65961903,0.7685909,0.6613891,0.5020849,0.4451415,1.3513242,1.312031,0.37777557373046877,0.27101635932922363,-0.10675921440124514
65,-0.0847781,0.17125249,"('practical', 'impractical')",-0.07721096,0.17847776,-1.5710053,-1.300457,-0.7121357,-0.70735514,-1.6388373,-1.5554767,-0.8167934417724609,-0.6427117347717285,0.17408170700073244
35,0.07907331,0.31024587,"('fair', 'unfair')",0.2950368,0.41000473,1.0284896,1.2613726,0.856666,0.95102876,0.53877056,0.72886944,0.5596072196960449,0.7323042869567871,0.1726970672607422
17,0.07365203,0.28191465,"('social', 'antisocial')",0.020852,0.2686807,-0.49826086,-0.082166925,0.18423264,0.27764946,-0.42820126,-0.10149157,-0.12954509258270264,0.12891726493835448,0.2584623575210571
110,-0.061756194,-0.18465844,"('narrow-minded', 'open-minded')",0.570704,0.5649299,0.02633202,-0.21495327,0.5399492,0.36804873,-0.38863587,-0.16592145,0.13731861114501953,0.07348909378051757,-0.06382951736450196
29,-0.05004835,-0.027267724,"('honest', 'immoral')",-0.44685826,-0.35518783,-1.6122096,-1.4035513,-1.5445176,-1.4441774,-1.9729593,-2.176074,-1.1253185272216797,-1.0812517166137696,0.04406681060791007
73,0.04864046,0.08166167,"('brilliant', 'incompetent')",-0.010851026,-0.040715158,-0.7442829,-0.7183932,-1.2511837,-1.3133317,-1.3390191,-1.6772346,-0.6593392372131348,-0.7336026191711426,-0.07426338195800775
18,-0.045666877,0.20720023,"('social', 'asocial')",0.83189046,0.84449124,0.45828477,0.567144,0.6331429,0.62525755,-1.5692225,-1.306341,0.06168575286865234,0.18755037784576417,0.12586462497711182
57,-0.04062125,0.0024075806,"('able', 'unable')",-0.592867,-0.47725463,-0.1406819,-0.1840165,-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.345640754699707,-0.33806214332580564,0.007578611373901367
72,0.039599955,0.24990426,"('logical', 'illogical')",-0.4183464,-0.24364096,-0.1814479,-0.18613464,-1.1190314,-0.995624,-0.42463043,-0.11634571,-0.42077126502990725,-0.2583682298660278,0.16240303516387944
36,-0.025746197,0.15054458,"('tolerant', 'intolerant')",0.079058856,0.23709518,-1.4676727,-1.2396274,-1.2572566,-1.1976933,-0.8488381,-0.593192,-0.704090929031372,-0.5285745620727539,0.17551636695861816
88,-0.010908753,-0.0072443485,"('impulsive', 'meek')",0.004151404,-0.064105675,1.6554892,1.5355334,0.5932521,0.52301854,1.563556,1.8192687,0.7611079692840577,0.7612941265106201,0.0001861572265624556
58,0.003211543,0.28290302,"('able', 'clumsy')",-0.18721762,0.075292334,-1.2098565,-0.9697566,-1.8991308,-1.7031244,-1.5659094,-1.5201012,-0.9717805862426758,-0.7669573783874511,0.20482320785522468
24,-0.0020709187,0.07070029,"('thoughtful', 'rough')",-0.8976316,-0.66396165,-1.0198224,-0.95592207,-1.4925218,-1.1946259,-0.80838597,-1.0449764,-0.8440865516662598,-0.7577570915222168,0.08632946014404297
