,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,average_male,average_female,female-male
78,1.4441361,1.0814364,"('active', 'inactive')",1.6707368,1.3159635,1.557436466217041,1.198699951171875,-0.358736515045166
90,1.395859,1.3966477,"('motivated', 'unmotivated')",0.44816184,0.36899853,0.9220104217529297,0.88282310962677,-0.03918731212615967
14,1.3830198,1.123014,"('supportive', 'unsupportive')",0.7680303,0.60874206,1.0755250453948975,0.8658779859542847,-0.2096470594406128
41,-1.3397142,-1.1811388,"('incorrupt', 'corrupt')",0.36218405,0.4352448,-0.48876506090164185,-0.37294697761535645,0.1158180832862854
73,1.3357577,1.1024663,"('brilliant', 'incompetent')",-0.7711952,-0.9839268,0.2822812795639038,0.05926978588104248,-0.22301149368286133
99,-1.3327315,-1.275472,"('prestigious', 'insignificant')",-0.51455605,-0.68169487,-0.9236437678337097,-0.9785834550857544,-0.05493968725204468
32,-1.2797159,-1.1843321,"('benevolent', 'hardhearted')",-0.42439115,-0.30395365,-0.8520535230636597,-0.7441428899765015,0.1079106330871582
107,1.267219,1.1546293,"('conventional', 'modern')",-0.27725875,-0.25071272,0.4949800968170166,0.4519582986831665,-0.0430217981338501
25,1.2441448,1.2877567,"('moral', 'immoral')",-0.85177696,-0.7342833,0.1961839199066162,0.27673667669296265,0.08055275678634644
75,1.2279842,1.2088988,"('confident', 'shy')",2.9577565,2.7186718,2.0928702354431152,1.9637852907180786,-0.12908494472503662
45,-1.1960076,-1.1197715,"('cooperative', 'exploitative')",-0.6491651,-0.72983867,-0.9225863218307495,-0.9248050451278687,-0.0022187232971191406
69,-1.1532531,-1.0746186,"('wise', 'foolish')",-0.8358382,-0.80812407,-0.9945456385612488,-0.9413713216781616,0.05317431688308716
8,-1.1466029,-1.342068,"('open', 'distant')",0.7087725,0.46215296,-0.218915194272995,-0.43995749950408936,-0.22104230523109436
109,1.1147344,1.1411884,"('conservative', 'liberal')",-0.46168444,-0.24112137,0.3265249729156494,0.4500335156917572,0.12350854277610779
108,1.1147344,1.1411884,"('conservative', 'liberal')",-0.46168444,-0.24112137,0.3265249729156494,0.4500335156917572,0.12350854277610779
53,-1.104367,-1.1771114,"('smart', 'stupid')",-2.6308956,-2.6459038,-1.8676313161849976,-1.9115076065063477,-0.0438762903213501
5,1.0773139,1.0071492,"('pleasant', 'repellent')",0.028299391,0.019114375,0.5528066158294678,0.5131317973136902,-0.03967481851577759
6,1.0713432,1.0435024,"('liked', 'disliked')",1.9617064,1.728818,1.5165247917175293,1.3861602544784546,-0.1303645372390747
94,1.0349114,1.115829,"('aggressive', 'submissive')",-0.045942873,-0.099406555,0.4944842457771301,0.5082111954689026,0.013726949691772461
84,-1.0184003,-1.2406867,"('self-confident', 'diffident')",-0.18025401,-0.14745143,-0.5993271470069885,-0.6940690279006958,-0.09474188089370728
34,1.0141711,1.098362,"('loyal', 'disloyal')",-0.5572778,-0.1985377,0.22844666242599487,0.4499121308326721,0.22146546840667725
15,0.9600172,0.97038364,"('polite', 'impolite')",0.5411972,0.71143436,0.7506071925163269,0.8409090042114258,0.09030181169509888
37,-0.93837273,-0.88654494,"('good', 'evil')",1.3772833,1.2824448,0.2194553017616272,0.19794994592666626,-0.021505355834960938
70,0.931659,0.8974185,"('wise', 'unwise')",1.16853,1.1328876,1.050094485282898,1.0151530504226685,-0.03494143486022949
19,-0.91365623,-0.82441926,"('funny', 'boring')",-0.73783904,-0.7337442,-0.8257476091384888,-0.7790817022323608,0.04666590690612793
26,0.86824304,0.9748256,"('trustworthy', 'untrustworthy')",-0.20013341,-0.12868384,0.3340548276901245,0.42307090759277344,0.08901607990264893
29,0.86389244,0.83401495,"('honest', 'immoral')",-0.45736927,-0.10312489,0.2032615840435028,0.36544501781463623,0.16218343377113342
30,0.8622967,0.7842183,"('honest', 'dishonest')",0.019743234,0.018756852,0.4410199522972107,0.4014875888824463,-0.039532363414764404
98,-0.8609951,-0.9015335,"('prestigious', 'insignificant')",-0.121725366,-0.37514526,-0.49136024713516235,-0.6383394002914429,-0.14697915315628052
49,0.8483683,0.55917656,"('responsible', 'irresponsible')",-0.45036542,-0.45423704,0.19900143146514893,0.05246976017951965,-0.14653167128562927
4,-0.8451435,-0.96272683,"('likable', 'unlikable')",-0.9363193,-1.0095327,-0.8907313942909241,-0.9861297607421875,-0.09539836645126343
21,0.80056113,0.7046885,"('nice', 'nasty')",0.18726006,-0.02501008,0.49391061067581177,0.33983922004699707,-0.1540713906288147
91,0.7995736,0.6352037,"('resilient', 'nonresilient')",0.898551,0.8547602,0.8490623235702515,0.7449820041656494,-0.10408031940460205
28,0.79737306,0.7348166,"('honest', 'dishonest')",-0.5991622,-0.40420663,0.09910541772842407,0.1653049886226654,0.06619957089424133
77,-0.7960484,-0.8109622,"('active', 'inactive')",0.65213454,0.74218714,-0.07195693254470825,-0.03438752889633179,0.037569403648376465
88,-0.79342926,-0.6819441,"('impulsive', 'meek')",0.27846494,0.17426789,-0.2574821710586548,-0.25383809208869934,0.0036440789699554443
40,-0.78476536,-1.0011995,"('honorable', 'mean')",-2.255632,-2.254498,-1.5201985836029053,-1.627848744392395,-0.10765016078948975
50,-0.78366184,-0.83685803,"('unprejudiced', 'prejudiced')",0.7633059,0.42654556,-0.010177969932556152,-0.20515623688697815,-0.194978266954422
106,0.7812176,0.8991513,"('conventional', 'unconventional')",0.34255895,0.38113472,0.5618882775306702,0.6401430368423462,0.07825475931167603
63,-0.7742242,-0.6954647,"('capable', 'incapable')",-1.345012,-1.3274398,-1.0596181154251099,-1.0114521980285645,0.04816591739654541
23,0.77149165,0.6597568,"('hospitable', 'inhospitable')",0.012021378,-0.14512259,0.39175650477409363,0.25731709599494934,-0.1344394087791443
76,0.7622127,0.9064985,"('secure', 'insecure')",0.31484097,0.41948828,0.5385268330574036,0.6629933714866638,0.12446653842926025
36,0.7556337,0.7154747,"('tolerant', 'intolerant')",-0.96618605,-1.0668411,-0.10527616739273071,-0.17568320035934448,-0.07040703296661377
85,0.73052424,0.62122273,"('ambitious', 'unambitious')",-0.12533018,0.05297613,0.3025970458984375,0.33709943294525146,0.034502387046813965
58,0.719085,0.66358787,"('able', 'clumsy')",-0.8109692,-0.71289873,-0.045942097902297974,-0.024655431509017944,0.02128666639328003
83,0.7131279,0.59172535,"('energetic', 'lethargic')",-0.68361413,-0.8713062,0.014756888151168823,-0.13979041576385498,-0.1545473039150238
47,0.69430256,0.6530181,"('forgiving', 'unforgiving')",-0.16108695,-0.12530869,0.2666078209877014,0.2638547122478485,-0.0027531087398529053
96,-0.6850296,-0.57632864,"('powerful', 'powerless')",-0.3371593,-0.047081202,-0.5110944509506226,-0.31170493364334106,0.1993895173072815
31,-0.6655987,-0.52371407,"('altruistic', 'egoistic')",-0.47625035,-0.32041544,-0.5709245204925537,-0.42206475138664246,0.14885976910591125
110,0.644134,0.7445569,"('narrow-minded', 'open-minded')",-0.6947803,-0.77943283,-0.025323152542114258,-0.01743796467781067,0.007885187864303589
46,0.6387892,0.6451912,"('generous', 'stingy')",1.0667129,1.1265688,0.8527510166168213,0.8858799934387207,0.033128976821899414
59,-0.6373929,-0.68997633,"('skillful', 'clumsy')",-0.56237876,-0.4805354,-0.5998858213424683,-0.5852558612823486,0.014629960060119629
102,-0.6291757,-0.6683545,"('eminent', 'low')",-0.9606681,-0.91788375,-0.794921875,-0.7931191325187683,0.0018027424812316895
17,0.60856634,0.7047523,"('social', 'antisocial')",-0.6196763,-0.44191697,-0.00555497407913208,0.1314176768064499,0.13697265088558197
62,0.60743976,0.621907,"('creative', 'uncreative')",-0.5029539,-0.33358204,0.052242934703826904,0.14416247606277466,0.09191954135894775
39,-0.6035323,-0.5280511,"('right', 'wrong')",-0.39685047,-0.21198627,-0.5001913905143738,-0.3700186610221863,0.1301727294921875
61,-0.5996397,-0.32134485,"('rational', 'irrational')",-0.1899304,-0.14101472,-0.3947850465774536,-0.23117978870868683,0.16360525786876678
13,0.5968017,0.53078055,"('helpful', 'unhelpful')",-1.1262548,-1.0944451,-0.26472654938697815,-0.2818322777748108,-0.01710572838783264
43,0.59170026,0.58326703,"('genuine', 'fake')",-0.66340977,-0.44550586,-0.0358547568321228,0.0688805878162384,0.1047353446483612
92,-0.5557435,-0.5912597,"('unwavering', 'wavering')",0.07891375,-0.025688231,-0.23841488361358643,-0.30847397446632385,-0.07005909085273743
89,0.5291431,0.3225813,"('daring', 'anxious')",-0.24332058,-0.27957147,0.14291125535964966,0.021504908800125122,-0.12140634655952454
10,0.5283303,0.53823423,"('affectionate', 'unaffectionate')",-0.3151399,-0.12001507,0.10659521818161011,0.2091095745563507,0.1025143563747406
57,0.52300906,0.35737,"('able', 'unable')",0.1950359,0.14072797,0.35902249813079834,0.24904897809028625,-0.10997352004051208
11,0.48441833,0.45616704,"('caring', 'unaffectionate')",-0.6856921,-0.38658035,-0.10063686966896057,0.034793347120285034,0.1354302167892456
9,0.4687602,0.31821388,"('sensitive', 'insensitive')",-0.4289369,-0.3333414,0.019911646842956543,-0.007563754916191101,-0.027475401759147644
79,-0.46251196,-0.49845427,"('determined', 'doubtful')",-0.58034265,-0.3792132,-0.5214272737503052,-0.43883374333381653,0.08259353041648865
54,0.42676562,0.18756548,"('smart', 'stupid')",0.31169486,0.102903664,0.3692302405834198,0.14523456990718842,-0.22399567067623138
93,0.4215414,0.5592388,"('dominating', 'dominated')",-0.13131195,-0.053690117,0.1451147198677063,0.25277432799339294,0.10765960812568665
60,0.418804,0.55280405,"('educated', 'uneducated')",-0.59621835,-0.25633115,-0.08870717883110046,0.1482364535331726,0.23694363236427307
7,-0.41092038,-0.70369685,"('outgoing', 'distant')",0.8328994,0.5078702,0.21098950505256653,-0.09791332483291626,-0.3089028298854828
24,-0.3912712,-0.30926698,"('thoughtful', 'rough')",-0.19692881,-0.02261462,-0.2941000163555145,-0.1659408062696457,0.12815921008586884
44,0.32784876,0.2165162,"('truthful', 'untruthful')",-0.48405612,-0.44237524,-0.0781036764383316,-0.11292952299118042,-0.034825846552848816
80,0.31279942,0.43408108,"('independent', 'dependent')",0.6503408,0.65024686,0.48157012462615967,0.5421639680862427,0.06059384346008301
18,0.31246322,0.34439436,"('social', 'asocial')",-0.12004599,-0.14417166,0.0962086170911789,0.10011135041713715,0.003902733325958252
95,0.28492635,0.14328596,"('rich', 'poor')",-2.6789002,-2.580873,-1.1969869136810303,-1.218793511390686,-0.02180659770965576
86,-0.28326666,-0.290915,"('self-reliant', 'helpless')",0.7471684,0.7349386,0.23195087909698486,0.22201180458068848,-0.009939074516296387
87,-0.27850574,-0.47905517,"('dedicated', 'undedicated')",-0.7656562,-0.7641876,-0.5220809578895569,-0.6216213703155518,-0.09954041242599487
35,0.25611985,0.35501307,"('fair', 'unfair')",0.16181934,0.3387662,0.2089695930480957,0.3468896150588989,0.13792002201080322
65,0.24704069,0.08671352,"('practical', 'impractical')",-1.9425927,-1.8209432,-0.8477760553359985,-0.8671148419380188,-0.019338786602020264
97,-0.22664835,-0.09550564,"('superior', 'inferior')",0.029165596,0.18250138,-0.09874137490987778,0.04349786788225174,0.14223924279212952
67,0.22638926,0.19080138,"('discriminating', 'undiscriminating')",-0.47740978,-0.42350858,-0.12551026046276093,-0.1163536012172699,0.009156659245491028
1,-0.20985612,-0.19211838,"('friendly', 'unfriendly')",-0.51329994,-0.19568479,-0.3615780472755432,-0.19390158355236053,0.16767646372318268
72,0.19724527,0.2973563,"('logical', 'illogical')",0.021844238,0.09135121,0.10954475402832031,0.19435375928878784,0.08480900526046753
48,0.19272998,-0.060450822,"('reliable', 'unreliable')",0.02371797,-0.24716282,0.10822397470474243,-0.15380682051181793,-0.26203079521656036
33,0.17177236,0.06763744,"('softhearted', 'hardhearted')",-0.15494984,-0.14019859,0.008411258459091187,-0.03628057241439819,-0.04469183087348938
3,-0.1706221,-0.20645788,"('likable', 'unlikable')",1.1623694,1.2920139,0.4958736300468445,0.5427780151367188,0.04690438508987427
27,0.16937685,0.082203776,"('sincere', 'insincere')",-2.777441,-2.400365,-1.3040320873260498,-1.1590806245803833,0.1449514627456665
20,-0.1567361,-0.09524928,"('popular', 'unpopular')",-0.49731076,-0.35234845,-0.327023446559906,-0.22379887104034424,0.10322457551956177
38,-0.14539263,-0.13139366,"('kind', 'unkind')",-1.79249,-1.2942599,-0.968941330909729,-0.7128267884254456,0.25611454248428345
22,0.13707963,-0.057575315,"('welcoming', 'disagreeable')",0.9660587,0.81164527,0.5515691637992859,0.3770349621772766,-0.17453420162200928
101,-0.111923635,-0.14709449,"('successful', 'unsuccessful')",-1.1466999,-0.82416916,-0.6293118000030518,-0.4856318235397339,0.14367997646331787
74,-0.095526725,-0.20625341,"('insightful', 'unperceptive')",-0.50182897,-0.5740162,-0.29867786169052124,-0.3901348114013672,-0.09145694971084595
56,0.07547104,-0.08878238,"('intelligent', 'dumb')",0.17480075,0.044438317,0.1251358985900879,-0.022172030061483383,-0.14730792865157127
68,0.051088095,-0.18574096,"('clever', 'inept')",-0.5396354,-0.9235127,-0.24427366256713867,-0.5546268224716187,-0.31035315990448
104,-0.02094318,0.28524315,"('conventional', 'unconventional')",0.34417173,0.48666126,0.16161426901817322,0.3859522044658661,0.22433793544769287
105,-0.01707822,0.060922675,"('conventional', 'modern')",-0.26507318,-0.19608495,-0.14107570052146912,-0.06758113205432892,0.0734945684671402
