,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
80,1.5214106,1.1573052,"('independent', 'dependent')",0.50642145,0.6569986,-0.6160351,-0.6199844,0.4705989758173625,0.39810649553934735,-0.07249248027801514
73,-1.487864,-1.9534948,"('brilliant', 'incompetent')",-1.5508811,-1.81595,-1.430581,-1.7279108,-1.4897753397623699,-1.8324518203735352,-0.3426764806111653
44,-1.4506655,-1.2020111,"('truthful', 'untruthful')",-0.6980455,-0.76625013,-1.1736655,-1.1634502,-1.1074588298797607,-1.0439038276672363,0.06355500221252441
71,-1.4370689,-2.0635998,"('efficient', 'inefficient')",-1.1294833,-1.2358482,-1.0457023,-1.2836494,-1.204084873199463,-1.5276991526285808,-0.3236142794291179
1,-1.4118071,-1.2310337,"('friendly', 'unfriendly')",-1.3676949,-1.0302336,-0.29675627,-0.22264045,-1.0254193941752117,-0.8279692331949869,0.19745016098022472
103,1.4038794,1.0971792,"('traditional', 'modern')",0.6515223,0.51988685,1.2393608,1.0770593,1.0982542037963867,0.8980417251586914,-0.2002124786376953
88,1.3339026,1.7513077,"('impulsive', 'meek')",1.447821,1.2792021,0.8238199,0.9012219,1.201847791671753,1.3105772336324055,0.1087294419606526
8,1.3251327,1.3921195,"('open', 'distant')",1.4154859,1.2487043,1.3824785,1.2229931,1.3743658065795898,1.2879389921824138,-0.08642681439717603
28,-1.3197446,-1.6718131,"('honest', 'dishonest')",-2.0855794,-2.0146995,-1.8208299,-1.9633286,-1.7420512835184734,-1.8832804361979167,-0.14122915267944336
50,1.2936301,1.4127792,"('unprejudiced', 'prejudiced')",2.2759738,2.2260273,2.1040606,1.9918658,1.891221523284912,1.8768906593322754,-0.014330863952636719
77,1.2897457,1.493089,"('active', 'inactive')",1.3215332,1.4822655,-0.048729077,-0.0366415,0.8541832764943441,0.9795709451039633,0.12538766860961914
101,-1.2840841,-1.4235914,"('successful', 'unsuccessful')",-1.2861463,-1.4652822,-0.84656835,-1.0391347,-1.1389329433441162,-1.3093361059824626,-0.17040316263834643
25,-1.269938,-1.5804948,"('moral', 'immoral')",-1.5206175,-1.3253146,-1.9928267,-2.128269,-1.5944608052571614,-1.6780261993408203,-0.08356539408365893
4,-1.203354,-0.8915372,"('likable', 'unlikable')",-0.6973594,-0.49110615,-0.9312797,-0.9930894,-0.9439977010091146,-0.7919108867645264,0.15208681424458825
35,1.1723047,1.3651788,"('fair', 'unfair')",0.6981856,0.740138,0.91856724,1.0050173,0.9296858310699463,1.0367780526479085,0.10709222157796217
16,-1.1514413,-0.9373162,"('social', 'antisocial')",-0.3652128,-0.106381685,-0.1684928,-0.12412971,-0.5617156426111857,-0.38927586873372394,0.17243977387746173
64,-1.1128967,-1.5944844,"('clever', 'incompetent')",-1.1046457,-1.0655162,-1.4736028,-1.6594862,-1.230381727218628,-1.4398290316263835,-0.2094473044077556
12,-1.107154,-1.6006149,"('sympathetic', 'unsympathetic')",-1.3533148,-1.4027944,-1.8230349,-1.8641485,-1.4278345108032227,-1.6225193341573079,-0.1946848233540852
70,1.10648,1.1828597,"('wise', 'unwise')",1.1597657,1.1573492,1.1355124,1.1293551,1.133919397989909,1.1565213203430176,0.02260192235310865
7,1.104682,1.3560522,"('outgoing', 'distant')",1.2281502,1.04766,1.8095374,1.7166595,1.3807899157206218,1.3734572728474934,-0.007332642873128403
3,1.0927775,1.532572,"('likable', 'unlikable')",1.6233785,1.5548921,1.2563696,1.1612144,1.324175198872884,1.416226069132487,0.09205087025960301
42,1.0671748,1.588816,"('amicable', 'hostile')",1.0745797,1.3420484,1.343042,1.4084377,1.161598841349284,1.4464340209960938,0.2848351796468098
55,-1.0528814,-1.1672642,"('intelligent', 'unintelligent')",-1.5241168,-1.5656445,-1.565235,-1.4296832,-1.380744457244873,-1.3875306447347004,-0.0067861874898274
10,-1.03077,-0.50824535,"('affectionate', 'unaffectionate')",-0.05168128,0.14470398,-0.18661731,-0.17576176,-0.4230228265126546,-0.17976770798365274,0.24325511852900186
23,1.0283082,1.2049706,"('hospitable', 'inhospitable')",0.7526314,0.81820834,0.830296,0.6677165,0.8704118728637695,0.8969651858011881,0.026553312937418583
22,0.9870109,1.1380358,"('welcoming', 'disagreeable')",1.6342537,1.9070294,0.18444607,0.23181027,0.935236930847168,1.0922918319702148,0.15705490112304688
63,-0.9783673,-1.0851699,"('capable', 'incapable')",-1.1376256,-1.0196587,-0.6621139,-0.8582764,-0.9260356426239014,-0.9877016544342041,-0.061666011810302734
74,-0.91091204,-1.1922938,"('insightful', 'unperceptive')",-1.2442702,-1.3193259,-2.1734004,-2.425386,-1.4428609212239583,-1.6456685066223145,-0.2028075853983562
92,0.8840055,0.86857295,"('unwavering', 'wavering')",0.30593115,0.17524163,-0.493039,-0.5557364,0.23229920864105225,0.1626927057902018,-0.06960650285085043
102,-0.87944555,-0.8516337,"('eminent', 'low')",-0.53147554,-0.3426346,-1.417602,-1.352294,-0.9428410530090332,-0.8488540649414062,0.09398698806762695
100,-0.87556505,-0.936393,"('influential', 'uninfluential')",-0.63892,-0.5221347,-1.4857757,-1.42429,-1.0000869433085124,-0.9609392484029134,0.039147694905598995
82,0.8664992,1.385078,"('industrious', 'meek')",1.0922787,1.2331986,0.84569645,0.9747069,0.9348247845967611,1.1976611614227295,0.2628363768259684
106,-0.85870945,-0.6547242,"('conventional', 'unconventional')",-0.62033725,-0.33703667,0.10430705,0.087557554,-0.45824654897054035,-0.3014010985692342,0.15684545040130615
51,-0.84821117,-1.0624803,"('competent', 'incompetent')",-0.11847064,-0.098713234,-0.13359444,-0.18443689,-0.3667587439219157,-0.4485435088475545,-0.0817847649256388
9,-0.8390718,-1.2949061,"('sensitive', 'insensitive')",-1.0999589,-1.0613891,-0.61571807,-0.84482306,-0.851582924524943,-1.0670394102732341,-0.21545648574829113
14,0.83229554,1.0165787,"('supportive', 'unsupportive')",1.4877679,1.4867378,0.36719963,0.2350666,0.8957544167836508,0.9127943515777588,0.017039934794108036
43,-0.8249604,-0.96365976,"('genuine', 'fake')",-0.23435366,-0.21506564,0.27104634,0.2185762,-0.2627558906873067,-0.3200497229894002,-0.057293832302093506
29,-0.81807417,-1.5859584,"('honest', 'immoral')",-1.8260021,-1.7521313,-1.6849523,-2.0263274,-1.4430095354715984,-1.78813902537028,-0.34512948989868164
84,-0.81395364,-0.27805278,"('self-confident', 'diffident')",0.04052466,0.12735969,0.010516912,-0.17478654,-0.2543040116628011,-0.10849320888519287,0.14581080277760822
0,-0.8124999,-0.8677245,"('sociable', 'unsociable')",-0.78538966,-0.43198916,-0.66176105,-0.4800553,-0.7532169024149576,-0.5932563145955404,0.15996058781941724
68,-0.75924873,-0.9997543,"('clever', 'inept')",-0.914963,-0.89569235,-0.86699665,-1.3022116,-0.8470694224039713,-1.06588610013326,-0.2188166777292887
31,-0.74034,-0.38110662,"('altruistic', 'egoistic')",-0.277474,-0.047681987,-0.33860698,-0.2888677,-0.4521402915318807,-0.23921877145767212,0.21292152007420856
85,-0.69003594,-0.5872945,"('ambitious', 'unambitious')",-0.31822163,-0.35626906,-0.5665743,-0.37919784,-0.524943987528483,-0.44092047214508057,0.08402351538340247
47,-0.68951875,-0.52951664,"('forgiving', 'unforgiving')",-0.80979,-0.5174874,-0.42861432,-0.35253704,-0.6426410675048828,-0.4665136734644572,0.1761273940404256
21,0.68007594,0.86296403,"('nice', 'nasty')",0.38468748,0.27212715,0.70009214,0.50971013,0.5882852077484131,0.548267126083374,-0.04001808166503906
2,-0.6734347,-1.3040721,"('friendly', 'unfriendly')",-1.418464,-1.5280867,-1.724035,-1.7009714,-1.2719779014587402,-1.511043389638265,-0.23906548817952467
18,-0.6657486,-0.7019971,"('social', 'asocial')",-0.15735155,-0.051664025,-0.9665959,-1.0181,-0.596565326054891,-0.5905870596567789,0.005978266398112053
24,-0.6482262,-1.1523267,"('thoughtful', 'rough')",-1.4458349,-1.2531471,-0.7065607,-0.8491152,-0.9335405826568604,-1.0848629474639893,-0.1513223648071289
72,-0.6296258,-0.69204044,"('logical', 'illogical')",-1.4069908,-1.3363023,-1.0885756,-1.0420107,-1.0417307217915852,-1.0234511693318684,0.018279552459716797
89,-0.62271684,-0.9681219,"('daring', 'anxious')",-0.35680014,-0.5358988,-1.3579715,-1.3920496,-0.7791628837585449,-0.9653567473093668,-0.1861938635508219
94,-0.6160872,-0.81882364,"('aggressive', 'submissive')",-0.09218556,-0.26384047,-1.4243555,-1.1814389,-0.7108760674794515,-0.7547009785970052,-0.04382491111755371
90,0.6010062,0.41616786,"('motivated', 'unmotivated')",0.5462045,0.32156423,0.85744154,0.4992782,0.6682174205780029,0.4123367468516032,-0.2558806737263997
15,-0.5886349,-0.48127234,"('polite', 'impolite')",0.51423466,0.6083,-0.014734685,0.2601871,-0.02971164385477702,0.129071573416392,0.158783217271169
52,-0.57759213,-0.99920094,"('competitive', 'uncompetitive')",-0.29315704,-0.43968332,-0.9654727,-1.05993,-0.6120739777882894,-0.832938035329183,-0.22086405754089355
54,0.5694108,0.49265903,"('smart', 'stupid')",0.42693397,0.34929267,0.5924139,0.38671094,0.5295862356821696,0.40955424308776855,-0.120031992594401
83,-0.5605171,-1.085746,"('energetic', 'lethargic')",-0.38989562,-0.51259035,-1.0702839,-1.2261971,-0.6735655466715494,-0.9415111541748047,-0.26794560750325525
67,-0.5443726,-0.57348394,"('discriminating', 'undiscriminating')",-0.98974335,-0.78308094,-1.0105617,-0.9057142,-0.8482259114583334,-0.7540930112202963,0.09413290023803711
99,0.5122211,0.9389845,"('prestigious', 'insignificant')",0.29116943,0.51564914,0.13249886,-0.016819865,0.31196312109629315,0.4792712926864624,0.16730817159016925
26,0.5046901,0.44227797,"('trustworthy', 'untrustworthy')",0.38654366,0.5214009,-0.20858373,-0.45293745,0.22755002975463867,0.17024715741475424,-0.05730287233988443
98,0.48967427,0.6126236,"('prestigious', 'insignificant')",-0.5078856,-0.44825798,-0.15177187,-0.24870247,-0.0566610594590505,-0.028112292289733887,0.028548767169316612
61,0.4797856,1.0340205,"('rational', 'irrational')",1.1557636,1.3685138,1.0854237,1.3471574,0.9069910049438477,1.2498973210652669,0.3429063161214192
17,-0.4723958,-0.056958705,"('social', 'antisocial')",-0.2864834,0.066805124,0.073499605,0.19699506,-0.22845985492070517,0.06894716123739879,0.29740701615810394
33,-0.46852288,-0.83919424,"('softhearted', 'hardhearted')",-1.0268513,-0.9268272,-1.0189095,-1.0978596,-0.8380945523579916,-0.9546270370483398,-0.11653248469034827
69,0.4527993,0.79682875,"('wise', 'foolish')",0.44740218,0.6480955,0.24156731,0.27194208,0.3805895646413167,0.5722887516021729,0.19169918696085614
45,-0.44615918,-0.62924135,"('cooperative', 'exploitative')",-1.1704645,-0.9724724,-0.4579647,-0.7837599,-0.6915294329325358,-0.7951579093933105,-0.10362847646077478
79,-0.4399205,-0.13524412,"('determined', 'doubtful')",0.44676286,0.76036924,0.17417607,0.26271117,0.06033947070439657,0.2959454258282979,0.23560595512390134
93,-0.41244614,-0.7200627,"('dominating', 'dominated')",-0.022973418,-0.17457613,-0.8879016,-0.9250504,-0.44110703468322754,-0.6065630515416464,-0.16545601685841882
30,-0.3881963,-0.5464275,"('honest', 'dishonest')",-0.7890542,-0.85744035,-0.5765108,-0.8549762,-0.5845870971679688,-0.7529479662577311,-0.16836086908976233
104,-0.3800575,-0.33305946,"('conventional', 'unconventional')",-0.7870131,-0.6860226,-0.36169255,-0.4583945,-0.5095877250035604,-0.4924921989440918,0.017095526059468624
19,-0.36454403,0.07111603,"('funny', 'boring')",0.41201538,0.5815117,-0.07034093,0.16405046,-0.007623195648193359,0.2722260554631551,0.27984925111134845
87,-0.3428253,-0.499007,"('dedicated', 'undedicated')",-0.80255353,-0.59696186,-1.3751493,-1.2595501,-0.8401760260264078,-0.7851729393005371,0.05500308672587073
62,-0.32423782,-0.38372114,"('creative', 'uncreative')",-0.33273518,-0.144564,-0.29695946,-0.3450684,-0.3179774880409241,-0.2911178469657898,0.026859641075134277
96,-0.3199583,-0.12782347,"('powerful', 'powerless')",-0.0942453,0.08052668,-0.8315136,-0.77671945,-0.41523905595143634,-0.27467207113901776,0.14056698481241858
39,-0.2994295,0.4424078,"('right', 'wrong')",0.6349007,0.8346789,0.038245797,0.25121498,0.1245723267396291,0.50943390528361,0.3848615785439809
76,-0.28024742,-0.58014524,"('secure', 'insecure')",-0.27963996,-0.35239786,-0.8653771,-0.8000769,-0.4750881989796956,-0.5775400002797445,-0.10245180130004888
97,-0.21152788,-0.3035313,"('superior', 'inferior')",-1.0777923,-1.0853717,0.05237484,0.01376617,-0.41231513023376465,-0.45837895075480145,-0.0460638205210368
20,0.18773502,0.40678272,"('popular', 'unpopular')",-0.1849665,-0.17244402,0.30945948,0.24532077,0.10407599806785583,0.15988648931185404,0.0558104912439982
105,-0.15679172,-0.20435691,"('conventional', 'modern')",-0.48005888,-0.4712868,0.4599111,0.29043075,-0.05897982915242513,-0.12840430935223898,-0.06942448019981384
110,0.15445575,0.1781627,"('narrow-minded', 'open-minded')",0.15512341,0.24599168,0.7431744,0.60472524,0.35091785589853924,0.3429598808288574,-0.007957975069681822
60,-0.1504769,-0.45831347,"('educated', 'uneducated')",-0.94098175,-0.8681323,-2.1433487,-1.7624811,-1.0782691637674968,-1.0296422640482585,0.04862689971923828
91,0.13521452,0.0868417,"('resilient', 'nonresilient')",-0.1504333,-0.20740606,-0.14505807,-0.3897311,-0.05342561503251394,-0.17009848356246948,-0.11667286852995554
5,0.11782799,-0.20412162,"('pleasant', 'repellent')",-1.2856472,-1.3148067,0.034283474,-0.070512414,-0.37784520785013836,-0.5298135677973429,-0.15196835994720453
109,-0.10298139,-0.3221923,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.034353912,0.2446821,-0.08605681856473286,-0.14312457044919333,-0.05706775188446046
108,-0.10298139,-0.3221923,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.034353912,0.2446821,-0.08605681856473286,-0.14312457044919333,-0.05706775188446046
57,-0.060750633,-0.5526287,"('able', 'unable')",-0.52577424,-0.47968864,-0.33677265,-0.530739,-0.3077658414840698,-0.5210188229878744,-0.21325298150380456
107,0.016966522,-0.013228729,"('conventional', 'modern')",0.41894037,0.40934473,0.9933419,1.2008731,0.47641626993815106,0.5323297182718912,0.05591344833374018
59,-0.0025116503,0.19877616,"('skillful', 'clumsy')",0.07095654,0.19477667,0.046000496,0.0011479855,0.038148462772369385,0.13156694173812866,0.09341847896575928
