,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,average_male,average_female,female-male
75,5.496924,6.1098304,"('confident', 'shy')",4.0087137,4.0352073,1.5363482,1.5350797,3.837087,3.8022938,3.7197682857513428,3.87060284614563,0.1508345603942871
27,-4.3537245,-4.8820677,"('sincere', 'insincere')",-4.1355467,-3.9827933,1.3294606,1.2712291,-2.3730502,-2.4482121,-2.3832151889801025,-2.51046085357666,-0.12724566459655762
6,3.8501692,4.776648,"('liked', 'disliked')",4.5879793,4.393346,-0.85138893,-0.6909345,3.048063,3.037357,2.658705711364746,2.8791043758392334,0.2203986644744873
95,-3.7103188,-4.234674,"('rich', 'poor')",-4.6163955,-4.796937,0.21100879,0.073260486,-2.97355,-3.0809336,-2.7723138332366943,-3.0098209381103516,-0.23750710487365723
53,-3.2833066,-3.6997926,"('smart', 'stupid')",-2.785178,-2.6608834,1.0913949,1.0852816,-2.2379665,-2.313607,-1.80376398563385,-1.8972504138946533,-0.09348642826080322
40,-3.223227,-4.1326766,"('honorable', 'mean')",-3.1803021,-3.355461,0.69103587,0.521092,-2.0935476,-2.4513304,-1.9515101909637451,-2.3545939922332764,-0.40308380126953125
86,2.7515278,2.5873723,"('self-reliant', 'helpless')",3.6254056,3.315715,-1.2582854,-1.373557,0.9414769,1.2214302,1.515031099319458,1.4377402067184448,-0.07729089260101318
13,-2.4449828,-2.2669754,"('helpful', 'unhelpful')",-1.4792297,-1.5617889,1.850713,1.8941307,-1.0484033,-0.9098228,-0.7804756760597229,-0.7111141681671143,0.06936150789260864
50,2.1547227,2.01438,"('unprejudiced', 'prejudiced')",2.6318374,2.5001001,-0.6385079,-0.7282333,1.1639519,1.2286977,1.3280010223388672,1.253736138343811,-0.07426488399505615
11,-2.0773895,-2.0104094,"('caring', 'unaffectionate')",-0.93532413,-0.9677944,-0.62650025,-0.58768487,-0.18369502,-0.17993286,-0.9557272791862488,-0.9364553689956665,0.019271910190582275
1,-1.9676728,-1.7795196,"('friendly', 'unfriendly')",-1.8073549,-1.9302442,0.5336034,0.48546523,-0.36186868,-0.29216948,-0.9008232355117798,-0.8791170120239258,0.021706223487854004
48,1.9164028,2.1898403,"('reliable', 'unreliable')",1.5736834,1.3709737,0.22861403,0.13673887,1.2631387,1.050247,1.2454596757888794,1.1869499683380127,-0.0585097074508667
28,-1.765521,-1.7727606,"('honest', 'dishonest')",-2.4815605,-2.3089046,1.2638935,1.3046434,-0.61247736,-0.4032365,-0.8989163637161255,-0.7950645685195923,0.1038517951965332
32,-1.6611106,-1.24848,"('benevolent', 'hardhearted')",-1.297818,-0.9707644,-0.36152866,-0.3345874,-0.9873415,-1.1750171,-1.0769497156143188,-0.932212233543396,0.14473748207092285
34,-1.6551899,-1.1732185,"('loyal', 'disloyal')",-1.7068768,-1.3924224,-0.06701177,0.11833174,-0.9425564,-0.64734596,-1.0929087400436401,-0.7736638188362122,0.319244921207428
22,1.5744557,1.2930133,"('welcoming', 'disagreeable')",-0.26900083,-0.2040399,0.6694291,0.5581383,0.45493144,0.44288957,0.6074538826942444,0.5225002765655518,-0.08495360612869263
78,1.5518035,1.6631315,"('active', 'inactive')",1.0016036,0.7120829,0.3024385,0.26360452,1.0502615,0.7055808,0.9765267968177795,0.8360998630523682,-0.14042693376541138
68,-1.5438646,-1.2501643,"('clever', 'inept')",-1.4675927,-1.5158814,0.48530686,0.32387155,-0.33801222,-0.5823952,-0.7160407304763794,-0.756142258644104,-0.04010152816772461
80,1.4933836,1.1596848,"('independent', 'dependent')",0.06652625,0.013384938,0.43194225,0.4087761,0.51501286,0.70365304,0.6267162561416626,0.5713747143745422,-0.05534154176712036
33,-1.4911517,-1.5178479,"('softhearted', 'hardhearted')",-0.60674417,-0.23359776,0.8947641,1.0845859,-1.234547,-1.1494309,-0.6094197034835815,-0.45407265424728394,0.1553470492362976
90,1.4740719,0.9437225,"('motivated', 'unmotivated')",0.6029837,0.55173934,1.0422311,0.79743314,0.45490348,0.17777297,0.893547534942627,0.6176669597625732,-0.2758805751800537
103,1.4680018,1.0695024,"('traditional', 'modern')",0.43213966,0.44099018,0.71337837,0.6865364,0.43667838,0.42620087,0.7625495791435242,0.6558074355125427,-0.10674214363098145
47,-1.4083371,-0.965659,"('forgiving', 'unforgiving')",-0.74930066,-0.5109968,1.3695462,1.4654436,-0.79976726,-0.7725136,-0.3969647288322449,-0.19593146443367004,0.20103326439857483
109,1.3808345,0.837463,"('conservative', 'liberal')",1.8477361,2.2259586,2.3325963,2.0712292,0.16753654,0.4157816,1.432175874710083,1.3876081705093384,-0.04456770420074463
108,1.3808345,0.837463,"('conservative', 'liberal')",1.8477361,2.2259586,2.3325963,2.0712292,0.16753654,0.4157816,1.432175874710083,1.3876081705093384,-0.04456770420074463
3,1.3589087,1.5952351,"('likable', 'unlikable')",0.5202945,0.25173515,-0.09080176,-0.22098194,0.23867479,0.3980373,0.506769061088562,0.5060064196586609,-0.000762641429901123
37,1.3175488,1.4542248,"('good', 'evil')",0.43938786,0.26428354,-1.6292368,-1.5800302,0.6147976,0.4590554,0.18562433123588562,0.14938339591026306,-0.03624093532562256
12,-1.3133712,-1.2008026,"('sympathetic', 'unsympathetic')",-0.79287094,-0.35618746,2.9341478,3.1342409,-0.27120304,-0.008537859,0.1391756534576416,0.3921782374382019,0.2530025839805603
46,1.246823,1.6832317,"('generous', 'stingy')",1.1583265,1.4427539,0.00019454956,0.15086505,0.33696324,0.46855706,0.6855767965316772,0.9363519549369812,0.25077515840530396
107,1.234632,1.4130484,"('conventional', 'modern')",0.44311655,0.51828825,0.5044998,0.8194754,0.053577453,0.18029389,0.5589564442634583,0.7327764630317688,0.17382001876831055
100,-1.2285514,-0.86131805,"('influential', 'uninfluential')",-0.7749443,-0.5667411,2.0561616,2.2759123,-0.180202,-0.069970995,-0.03188401460647583,0.19447055459022522,0.22635456919670105
81,1.2064075,1.1285373,"('industrious', 'lazy')",1.1508373,0.8324736,-2.5788918,-2.741529,0.48612142,0.20658085,0.06611865758895874,-0.14348429441452026,-0.209602952003479
10,-1.2057405,-1.0918134,"('affectionate', 'unaffectionate')",0.22535588,0.18459022,-0.5483997,-0.3526669,0.1259013,0.25307348,-0.35072073340415955,-0.2517041563987732,0.09901657700538635
