,suntrust_male,suntrust_female,tuple,banks_male,banks_female,average_male,average_female,female-male
24,-0.6344368,-0.68375355,"('thoughtful', 'rough')",0.06362876,0.10565254,-0.2854040265083313,-0.28905051946640015,-0.0036464929580688477
28,-0.6339601,-0.7041675,"('honest', 'dishonest')",-1.2456579,-1.4148662,-0.9398090243339539,-1.0595169067382812,-0.11970788240432739
63,-0.6113924,-0.63646936,"('capable', 'incapable')",-2.1350424,-2.0752912,-1.3732173442840576,-1.3558802604675293,0.01733708381652832
56,0.606326,0.45720667,"('intelligent', 'dumb')",0.9099828,0.7805573,0.7581543922424316,0.6188819408416748,-0.13927245140075684
22,0.58720666,0.39642012,"('welcoming', 'disagreeable')",0.70905423,0.5944675,0.6481304168701172,0.49544382095336914,-0.15268659591674805
10,-0.5848067,-0.5431589,"('affectionate', 'unaffectionate')",-2.4416435,-1.9601332,-1.5132250785827637,-1.2516460418701172,0.2615790367126465
13,-0.58092356,-0.56040573,"('helpful', 'unhelpful')",-2.905469,-3.1763463,-1.7431962490081787,-1.8683760166168213,-0.12517976760864258
101,-0.57698387,-0.29314703,"('successful', 'unsuccessful')",-0.9711133,-1.1129607,-0.7740485668182373,-0.7030538320541382,0.07099473476409912
76,0.560587,0.74321514,"('secure', 'insecure')",1.425106,0.96176964,0.9928464889526367,0.8524923920631409,-0.14035409688949585
97,-0.558583,-0.3612518,"('superior', 'inferior')",-0.7943661,-0.5978638,-0.6764745712280273,-0.4795578122138977,0.19691675901412964
36,-0.5393816,-0.5907397,"('tolerant', 'intolerant')",-0.86598545,-1.3038031,-0.7026835680007935,-0.9472714066505432,-0.24458783864974976
69,-0.5377787,-0.4594589,"('wise', 'foolish')",-0.8776124,-0.6928154,-0.7076955437660217,-0.5761371850967407,0.131558358669281
5,0.52476984,0.5142365,"('pleasant', 'repellent')",0.47202277,0.30352134,0.4983963072299957,0.4088789224624634,-0.08951738476753235
61,-0.5242542,-0.29825926,"('rational', 'irrational')",-0.456782,-0.0018234253,-0.49051809310913086,-0.1500413417816162,0.34047675132751465
71,0.50136125,0.38406196,"('efficient', 'inefficient')",0.7952682,-0.08253312,0.6483147144317627,0.15076442062854767,-0.497550293803215
12,0.49313477,0.37522689,"('sympathetic', 'unsympathetic')",-0.3079298,-0.4339545,0.09260247647762299,-0.029363811016082764,-0.12196628749370575
83,0.47144848,0.4158194,"('energetic', 'lethargic')",-0.09913418,-0.5003659,0.18615715205669403,-0.042273253202438354,-0.22843040525913239
54,0.4584373,0.14232045,"('smart', 'stupid')",-0.48780492,-0.58269006,-0.014683812856674194,-0.2201848030090332,-0.205500990152359
17,0.4334414,0.58174694,"('social', 'antisocial')",-0.4931882,-0.39442775,-0.029873400926589966,0.09365959465503693,0.12353299558162689
87,-0.4172046,-0.31175926,"('dedicated', 'undedicated')",-1.1124091,-0.9756701,-0.764806866645813,-0.6437146663665771,0.12109220027923584
105,-0.40851235,-0.4068719,"('conventional', 'modern')",-1.5798252,-1.4637098,-0.994168758392334,-0.9352908730506897,0.05887788534164429
0,0.40283448,0.6291918,"('sociable', 'unsociable')",-0.40104556,-0.42524067,0.0008944571018218994,0.10197557508945465,0.10108111798763275
68,-0.39955422,-0.48826325,"('clever', 'inept')",-0.55343413,-0.9779032,-0.4764941930770874,-0.7330832481384277,-0.25658905506134033
18,-0.38953483,-0.32167566,"('social', 'asocial')",-0.51897734,-0.626861,-0.4542560875415802,-0.4742683172225952,-0.020012229681015015
96,-0.3856148,-0.19563112,"('powerful', 'powerless')",-0.80804414,-0.55476546,-0.5968294739723206,-0.3751983046531677,0.22163116931915283
37,0.3728204,0.2883531,"('good', 'evil')",0.76904774,0.9299511,0.5709340572357178,0.60915207862854,0.038218021392822266
42,0.35464472,0.42277735,"('amicable', 'hostile')",-0.77012545,-0.32328427,-0.20774036645889282,0.049746543169021606,0.25748690962791443
31,-0.34828594,-0.36740658,"('altruistic', 'egoistic')",-0.601835,-0.47218657,-0.47506046295166016,-0.41979658603668213,0.05526387691497803
59,0.34549218,0.41727227,"('skillful', 'clumsy')",0.22832328,0.48644271,0.28690773248672485,0.4518575072288513,0.16494977474212646
84,-0.33903176,-0.3470958,"('self-confident', 'diffident')",-1.6074202,-1.62641,-0.9732259511947632,-0.9867528676986694,-0.01352691650390625
39,-0.33852306,-0.28724933,"('right', 'wrong')",-0.79222167,-0.5157059,-0.5653723478317261,-0.4014776051044464,0.16389474272727966
89,0.33653802,0.3315447,"('daring', 'anxious')",0.75319064,0.62750393,0.544864296913147,0.47952431440353394,-0.06533998250961304
93,0.336295,0.5059196,"('dominating', 'dominated')",1.0954782,0.90714186,0.7158865928649902,0.7065306901931763,-0.009355902671813965
43,-0.31933188,-0.3780262,"('genuine', 'fake')",-0.23036012,-0.09057575,-0.27484601736068726,-0.23430097103118896,0.04054504632949829
60,0.31625438,0.42904288,"('educated', 'uneducated')",-1.0086985,-0.9007199,-0.34622204303741455,-0.23583850264549255,0.110383540391922
44,-0.3094352,-0.36183974,"('truthful', 'untruthful')",-1.4715773,-1.6453218,-0.8905062675476074,-1.0035808086395264,-0.11307454109191895
100,0.30228996,0.48921564,"('influential', 'uninfluential')",-1.3233482,-1.0451542,-0.510529100894928,-0.2779693007469177,0.23255980014801025
110,0.29361558,0.18958135,"('narrow-minded', 'open-minded')",0.6233803,0.64870787,0.45849794149398804,0.4191446006298065,-0.03935334086418152
65,-0.29074526,-0.25878593,"('practical', 'impractical')",-0.9424262,-1.3213718,-0.6165857315063477,-0.79007887840271,-0.1734931468963623
81,0.28627974,0.15015444,"('industrious', 'lazy')",0.8546411,0.9522911,0.5704604387283325,0.5512227416038513,-0.0192376971244812
102,-0.2726288,-0.2448465,"('eminent', 'low')",-1.1907431,-0.9865906,-0.7316859364509583,-0.6157185435295105,0.11596739292144775
30,0.26555523,0.320968,"('honest', 'dishonest')",-0.10691041,-0.79204607,0.07932241261005402,-0.2355390340089798,-0.3148614466190338
21,0.26451647,0.16974622,"('nice', 'nasty')",0.5665064,0.39161015,0.41551142930984497,0.2806781828403473,-0.13483324646949768
88,0.2617004,0.22960666,"('impulsive', 'meek')",0.75590503,0.6616223,0.5088027119636536,0.44561445713043213,-0.06318825483322144
25,0.25388956,0.16878027,"('moral', 'immoral')",0.3948863,-0.13968247,0.32438793778419495,0.014548897743225098,-0.30983904004096985
79,0.24775489,0.3143046,"('determined', 'doubtful')",0.053750545,0.1397793,0.1507527232170105,0.22704194486141205,0.07628922164440155
20,0.24712712,0.14733565,"('popular', 'unpopular')",-0.5072287,-0.53995407,-0.13005077838897705,-0.19630920886993408,-0.06625843048095703
7,0.24388888,0.16315894,"('outgoing', 'distant')",-0.29395565,-0.2772644,-0.025033384561538696,-0.057052724063396454,-0.03201933950185776
35,0.23731723,0.34868407,"('fair', 'unfair')",0.2721542,0.4403247,0.25473570823669434,0.3945043683052063,0.13976866006851196
41,0.23597383,0.30434066,"('incorrupt', 'corrupt')",0.77475715,1.2431307,0.5053654909133911,0.7737356424331665,0.2683701515197754
58,-0.23483974,-0.2050844,"('able', 'clumsy')",-1.3102225,-1.3732734,-0.7725311517715454,-0.7891789078712463,-0.016647756099700928
9,-0.22322138,-0.27188718,"('sensitive', 'insensitive')",-0.6777256,-1.0514786,-0.45047348737716675,-0.6616829037666321,-0.21120941638946533
82,-0.20531103,-0.09947789,"('industrious', 'meek')",-0.24530482,0.008374035,-0.22530792653560638,-0.04555192589759827,0.17975600063800812
34,-0.20274433,-0.102487564,"('loyal', 'disloyal')",-2.113416,-1.7881532,-1.1580801010131836,-0.9453203678131104,0.21275973320007324
8,-0.20038909,-0.30392092,"('open', 'distant')",-0.46187088,-0.35402828,-0.3311299681663513,-0.3289746046066284,0.0021553635597229004
19,-0.18666524,0.0014079809,"('funny', 'boring')",-1.0274451,-1.0266347,-0.6070551872253418,-0.5126133561134338,0.09444183111190796
92,-0.15576541,-0.13486588,"('unwavering', 'wavering')",-1.0953594,-0.8887789,-0.6255624294281006,-0.5118224024772644,0.11374002695083618
29,0.13133284,0.1096122,"('honest', 'immoral')",-0.07619363,-0.37064242,0.02756960690021515,-0.13051511347293854,-0.1580847203731537
85,0.11514099,0.102518514,"('ambitious', 'unambitious')",-0.45303315,-0.33600602,-0.16894608736038208,-0.11674375087022781,0.052202336490154266
55,0.113324255,0.06635399,"('intelligent', 'unintelligent')",-0.23846865,-0.22417897,-0.06257219612598419,-0.07891248911619186,-0.016340292990207672
62,0.11315282,0.21477778,"('creative', 'uncreative')",-1.1654104,-1.0616221,-0.5261287689208984,-0.4234221875667572,0.10270658135414124
106,-0.111900434,-0.09304952,"('conventional', 'unconventional')",-0.5837058,-0.43042052,-0.34780311584472656,-0.2617350220680237,0.08606809377670288
57,-0.10917571,-0.14457057,"('able', 'unable')",0.07489072,-0.2799052,-0.01714249700307846,-0.2122378945350647,-0.19509539753198624
47,0.07680255,0.0006738901,"('forgiving', 'unforgiving')",-1.3454208,-1.5983698,-0.6343091726303101,-0.7988479733467102,-0.16453880071640015
23,-0.069035366,-0.16403028,"('hospitable', 'inhospitable')",-0.7026151,-0.6496248,-0.3858252167701721,-0.40682756900787354,-0.021002352237701416
72,-0.05836357,0.15429154,"('logical', 'illogical')",-0.83217293,-0.67027503,-0.4452682435512543,-0.2579917311668396,0.18727651238441467
67,-0.056036077,0.1376109,"('discriminating', 'undiscriminating')",-0.7640728,-0.5484452,-0.41005441546440125,-0.20541715621948242,0.20463725924491882
49,-0.047663033,-0.15209812,"('responsible', 'irresponsible')",-1.2749162,-1.6789691,-0.6612895727157593,-0.9155336618423462,-0.2542440891265869
73,0.010836542,-0.16906528,"('brilliant', 'incompetent')",-0.59427595,-1.2399834,-0.2917197048664093,-0.7045243382453918,-0.41280463337898254
77,-0.010292292,0.0360412,"('active', 'inactive')",-0.6972742,-0.39905226,-0.3537832498550415,-0.18150553107261658,0.17227771878242493
74,-0.00566642,-0.026851758,"('insightful', 'unperceptive')",-1.2248135,-1.5554684,-0.6152399182319641,-0.7911601066589355,-0.17592018842697144
