,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
50,1.0904179,1.2952466,"('unprejudiced', 'prejudiced')",1.5297697,1.3851988,1.3100937604904175,1.340222716331482,0.030128955841064453
3,1.0847772,0.91871154,"('likable', 'unlikable')",0.9681766,0.9459584,1.0264768600463867,0.9323349595069885,-0.0941419005393982
31,-1.0740345,-0.78939867,"('altruistic', 'egoistic')",-0.31132698,-0.22351807,-0.6926807165145874,-0.5064584016799927,0.18622231483459473
86,1.0396944,1.1821228,"('self-reliant', 'helpless')",2.1340256,2.041594,1.586859941482544,1.6118583679199219,0.02499842643737793
34,-1.0074096,-1.310893,"('loyal', 'disloyal')",-1.4029019,-1.1322954,-1.2051557302474976,-1.221594214439392,-0.01643848419189453
105,-1.0047561,-1.0465181,"('conventional', 'modern')",0.9278227,0.9527276,-0.038466691970825195,-0.046895235776901245,-0.00842854380607605
94,0.9974944,0.7137581,"('aggressive', 'submissive')",-0.98185426,-0.8404175,0.007820069789886475,-0.06332969665527344,-0.07114976644515991
18,-0.93259346,-0.94761956,"('social', 'asocial')",-0.7642511,-0.66522336,-0.8484222888946533,-0.8064214587211609,0.04200083017349243
28,-0.91230035,-0.91218203,"('honest', 'dishonest')",-0.57338035,-0.41256368,-0.7428403496742249,-0.6623728275299072,0.08046752214431763
62,-0.88645124,-0.96298534,"('creative', 'uncreative')",-1.0282122,-1.2028902,-0.9573317170143127,-1.0829377174377441,-0.1256060004234314
84,-0.86439514,-0.70467484,"('self-confident', 'diffident')",-0.53349376,-0.6176592,-0.6989444494247437,-0.6611670255661011,0.03777742385864258
25,0.8547051,0.4601233,"('moral', 'immoral')",-1.4983636,-1.2609172,-0.32182925939559937,-0.4003969430923462,-0.07856768369674683
66,0.85196185,0.6938529,"('imaginative', 'unimaginative')",1.06368,0.93667066,0.9578209519386292,0.8152617812156677,-0.14255917072296143
60,0.8369045,0.5680628,"('educated', 'uneducated')",-0.3308763,0.08759843,0.25301411747932434,0.32783061265945435,0.07481649518013
63,-0.8184662,-0.77914584,"('capable', 'incapable')",-0.8638129,-0.75291574,-0.841139554977417,-0.7660307884216309,0.07510876655578613
13,-0.72986853,-0.99573326,"('helpful', 'unhelpful')",-3.9377575,-3.8693838,-2.333812952041626,-2.432558536529541,-0.09874558448791504
80,0.7271872,0.6010643,"('independent', 'dependent')",0.6987647,0.8182925,0.7129759788513184,0.7096784114837646,-0.003297567367553711
37,0.6961777,1.0101652,"('good', 'evil')",2.446972,2.3485966,1.5715748071670532,1.6793808937072754,0.10780608654022217
81,0.6868871,0.9318727,"('industrious', 'lazy')",1.0065084,0.82611406,0.8466976881027222,0.8789933919906616,0.03229570388793945
87,-0.67361856,-0.73948294,"('dedicated', 'undedicated')",-0.46658844,-0.32860598,-0.5701035261154175,-0.5340444445610046,0.03605908155441284
0,0.6713719,0.3776073,"('sociable', 'unsociable')",-0.29810083,-0.011683047,0.18663552403450012,0.18296211957931519,-0.0036734044551849365
46,0.6615139,0.7258189,"('generous', 'stingy')",1.9679008,1.9738206,1.3147072792053223,1.3498196601867676,0.03511238098144531
107,0.66104996,0.25666055,"('conventional', 'modern')",1.4447546,1.5586389,1.0529022216796875,0.9076497554779053,-0.14525246620178223
14,0.6584996,0.3984335,"('supportive', 'unsupportive')",0.33358848,0.26202676,0.4960440397262573,0.33023011684417725,-0.16581392288208008
16,0.6132612,0.32427585,"('social', 'antisocial')",-1.3839964,-1.1536276,-0.38536757230758667,-0.41467589139938354,-0.029308319091796875
106,-0.60521626,-0.5150273,"('conventional', 'unconventional')",-0.0799066,0.23725924,-0.34256142377853394,-0.1388840228319168,0.20367740094661713
43,-0.6002128,-0.55350995,"('genuine', 'fake')",0.112937,0.3211748,-0.24363790452480316,-0.1161675751209259,0.12747032940387726
15,0.58398986,0.42234156,"('polite', 'impolite')",0.21999404,0.43981567,0.40199196338653564,0.43107861280441284,0.029086649417877197
71,0.5637255,0.27467054,"('efficient', 'inefficient')",-1.6117014,-1.641634,-0.5239879488945007,-0.6834816932678223,-0.15949374437332153
110,-0.5618374,-0.6685893,"('narrow-minded', 'open-minded')",0.011235356,0.011726141,-0.2753010094165802,-0.3284315764904022,-0.05313056707382202
76,0.5254781,0.088804066,"('secure', 'insecure')",-0.31234074,-0.23731887,0.10656869411468506,-0.07425740361213684,-0.1808260977268219
38,-0.52141035,-0.78585446,"('kind', 'unkind')",-1.9336268,-1.5504124,-1.2275185585021973,-1.1681334972381592,0.059385061264038086
42,-0.51816654,-0.38420457,"('amicable', 'hostile')",1.4738715,1.4854938,0.477852463722229,0.5506446361541748,0.0727921724319458
22,0.50845,0.4378897,"('welcoming', 'disagreeable')",0.6747997,0.7623887,0.5916248559951782,0.6001392006874084,0.008514344692230225
82,0.46812424,0.8358835,"('industrious', 'meek')",-0.4926928,-0.5030038,-0.012284278869628906,0.16643986105918884,0.17872413992881775
24,-0.4600345,-0.4850374,"('thoughtful', 'rough')",-1.2991643,-1.146438,-0.879599392414093,-0.8157377243041992,0.0638616681098938
97,-0.45786673,-0.38525203,"('superior', 'inferior')",-0.113989055,-0.1980142,-0.2859278917312622,-0.29163312911987305,-0.00570523738861084
52,0.45544297,0.05902219,"('competitive', 'uncompetitive')",-0.6764463,-0.5215706,-0.11050167679786682,-0.23127421736717224,-0.12077254056930542
5,0.45517433,0.15323643,"('pleasant', 'repellent')",-0.2691916,-0.24899694,0.09299136698246002,-0.047880254685878754,-0.14087162166833878
39,-0.45510083,-0.2588309,"('right', 'wrong')",0.09174037,0.2578211,-0.18168023228645325,-0.0005048960447311401,0.1811753362417221
54,0.43659818,0.355943,"('smart', 'stupid')",-0.4525624,-0.63844085,-0.007982105016708374,-0.1412489265203476,-0.13326682150363922
99,-0.42529634,-0.26523015,"('prestigious', 'insignificant')",-0.35752785,-0.3100003,-0.39141207933425903,-0.28761523962020874,0.10379683971405029
29,-0.41756773,-0.745736,"('honest', 'immoral')",-0.85556924,-0.6723435,-0.6365684866905212,-0.7090397477149963,-0.0724712610244751
35,0.40391648,0.5625801,"('fair', 'unfair')",1.4046079,1.4884746,0.9042621850967407,1.0255273580551147,0.12126517295837402
96,0.37239495,0.5031482,"('powerful', 'powerless')",-0.7449475,-0.6292006,-0.18627627193927765,-0.06302618980407715,0.1232500821352005
8,-0.35537982,-0.045848697,"('open', 'distant')",1.8059211,1.4456033,0.7252706289291382,0.6998772621154785,-0.025393366813659668
4,-0.3542674,-0.43174368,"('likable', 'unlikable')",-0.68699765,-0.6205908,-0.5206325054168701,-0.5261672735214233,-0.005534768104553223
57,-0.34950554,-0.3582382,"('able', 'unable')",-1.117486,-1.1424624,-0.7334957718849182,-0.750350296497345,-0.016854524612426758
67,-0.34509733,-0.46699634,"('discriminating', 'undiscriminating')",-0.567786,-0.46857643,-0.45644164085388184,-0.46778637170791626,-0.011344730854034424
9,-0.33543688,-0.61236966,"('sensitive', 'insensitive')",-1.1200454,-1.1348997,-0.7277411222457886,-0.8736346960067749,-0.14589357376098633
79,0.33436427,0.46024513,"('determined', 'doubtful')",0.26907808,0.27829236,0.30172115564346313,0.3692687451839447,0.06754758954048157
56,0.33232364,0.32167935,"('intelligent', 'dumb')",0.87722856,0.94560266,0.6047760844230652,0.6336410045623779,0.028864920139312744
91,0.33188987,0.18754947,"('resilient', 'nonresilient')",-0.6186535,-0.6306294,-0.14338180422782898,-0.22153997421264648,-0.0781581699848175
17,0.3148176,0.3096987,"('social', 'antisocial')",-0.80772,-0.6143609,-0.24645119905471802,-0.15233111381530762,0.0941200852394104
98,-0.29894376,-0.07829806,"('prestigious', 'insignificant')",0.3777885,0.3903942,0.039422377943992615,0.15604807436466217,0.11662569642066956
74,0.29265833,-0.16534239,"('insightful', 'unperceptive')",-1.4253592,-1.2999856,-0.5663504600524902,-0.7326639890670776,-0.1663135290145874
58,-0.29055527,-0.52709246,"('able', 'clumsy')",-1.5672256,-1.3807583,-0.9288904070854187,-0.953925371170044,-0.025034964084625244
72,-0.2838642,-0.37313956,"('logical', 'illogical')",-0.8256023,-0.59239656,-0.5547332763671875,-0.48276805877685547,0.07196521759033203
89,0.27789277,-0.0019490719,"('daring', 'anxious')",-1.1028645,-0.9501105,-0.41248586773872375,-0.47602978348731995,-0.06354391574859619
93,0.27689716,0.29640037,"('dominating', 'dominated')",-0.7148609,-0.55270475,-0.21898187696933746,-0.12815219163894653,0.09082968533039093
20,0.27379787,0.22232702,"('popular', 'unpopular')",-0.41877055,-0.1475069,-0.07248634099960327,0.03741006553173065,0.10989640653133392
26,0.26575863,0.13036433,"('trustworthy', 'untrustworthy')",0.63448703,0.72272134,0.4501228332519531,0.42654281854629517,-0.02358001470565796
2,0.2645676,-0.09797341,"('friendly', 'unfriendly')",-1.3641971,-1.0615848,-0.549814760684967,-0.5797791481018066,-0.0299643874168396
101,0.26063856,0.021785468,"('successful', 'unsuccessful')",-1.544471,-1.2828454,-0.6419162154197693,-0.6305299401283264,0.011386275291442871
45,-0.2573077,-0.40669644,"('cooperative', 'exploitative')",-0.506201,-0.6506781,-0.3817543685436249,-0.5286872386932373,-0.14693287014961243
88,0.25396934,0.47723573,"('impulsive', 'meek')",0.648868,0.6104417,0.4514186978340149,0.5438387393951416,0.09242004156112671
23,0.22124511,0.1838581,"('hospitable', 'inhospitable')",1.2382382,1.225366,0.7297416925430298,0.7046120166778564,-0.02512967586517334
102,0.21666828,0.16846645,"('eminent', 'low')",-1.6074855,-1.4137323,-0.6954086422920227,-0.6226329207420349,0.07277572154998779
21,0.21072453,0.1979959,"('nice', 'nasty')",0.3176825,0.24151343,0.2642035186290741,0.2197546660900116,-0.0444488525390625
12,-0.19911933,-0.49612528,"('sympathetic', 'unsympathetic')",-1.2327673,-1.055238,-0.7159433364868164,-0.7756816148757935,-0.05973827838897705
73,-0.19739485,-0.35795853,"('brilliant', 'incompetent')",-1.5764395,-1.4636303,-0.8869171738624573,-0.9107944369316101,-0.023877263069152832
19,-0.19632238,-0.11190075,"('funny', 'boring')",-0.11576283,-0.24435186,-0.15604260563850403,-0.17812630534172058,-0.022083699703216553
36,0.19094992,-0.034950078,"('tolerant', 'intolerant')",-2.040392,-2.0371692,-0.9247210025787354,-1.0360596179962158,-0.11133861541748047
69,-0.19018742,0.024649411,"('wise', 'foolish')",0.51137793,0.515069,0.16059525310993195,0.2698591947555542,0.10926394164562225
83,-0.1804458,-0.3081664,"('energetic', 'lethargic')",-0.10560799,0.011795163,-0.14302688837051392,-0.1481856256723404,-0.005158737301826477
59,0.1716725,0.070533216,"('skillful', 'clumsy')",-0.3219944,-0.14472471,-0.07516095042228699,-0.037095747888088226,0.03806520253419876
51,-0.16908707,-0.26827276,"('competent', 'incompetent')",-0.008145109,0.26877582,-0.08861608803272247,0.00025153160095214844,0.08886761963367462
65,0.16689116,0.029072046,"('practical', 'impractical')",-1.3498787,-1.3545407,-0.5914937257766724,-0.66273432970047,-0.07124060392379761
44,0.16585593,0.25101104,"('truthful', 'untruthful')",-0.8071395,-0.780509,-0.32064178586006165,-0.2647489905357361,0.05589279532432556
77,0.1479049,0.25113535,"('active', 'inactive')",0.7933887,1.0274553,0.47064679861068726,0.6392953395843506,0.16864854097366333
41,-0.09558582,0.38733858,"('incorrupt', 'corrupt')",1.8122562,1.7539196,0.8583351969718933,1.0706291198730469,0.21229392290115356
70,0.09369588,0.16897948,"('wise', 'unwise')",0.6309311,0.52137756,0.36231347918510437,0.3451785147190094,-0.01713496446609497
92,0.083673775,0.14411873,"('unwavering', 'wavering')",0.7327204,0.7291776,0.4081970751285553,0.4366481602191925,0.028451085090637207
7,0.08333847,0.41392976,"('outgoing', 'distant')",1.7577255,1.3664169,0.9205319881439209,0.8901733160018921,-0.03035867214202881
47,-0.07345696,-0.38892198,"('forgiving', 'unforgiving')",0.1853879,0.3895309,0.05596546828746796,0.0003044605255126953,-0.05566100776195526
49,-0.05976349,-0.28219512,"('responsible', 'irresponsible')",-1.000294,-1.017755,-0.5300287008285522,-0.649975061416626,-0.11994636058807373
61,-0.04016182,0.22503588,"('rational', 'irrational')",0.6650167,0.7566945,0.31242746114730835,0.49086517095565796,0.1784377098083496
55,0.031854123,-0.21671951,"('intelligent', 'unintelligent')",-1.9147785,-1.6730093,-0.9414621591567993,-0.9448643922805786,-0.003402233123779297
100,-0.02203554,-0.100783944,"('influential', 'uninfluential')",-0.82206607,-0.43653774,-0.422050803899765,-0.26866084337234497,0.15338996052742004
64,0.016967863,-0.5139523,"('clever', 'incompetent')",-1.8551042,-1.5303471,-0.9190681576728821,-1.022149682044983,-0.10308152437210083
85,-0.013875097,-0.035912037,"('ambitious', 'unambitious')",-0.09149383,-0.0021612942,-0.05268446356058121,-0.019036665558815002,0.033647798001766205
30,-0.012805067,-0.20492668,"('honest', 'dishonest')",0.24323991,0.4398469,0.1152174174785614,0.11746010929346085,0.0022426918148994446
