,du_male,du_female,tuple,pont_male,pont_female,e_male,e_female,i_male,i_female,de_male,de_female,nemours_male,nemours_female,average_male,average_female,female-male
3,1.7188648,2.0434837,"('likable', 'unlikable')",1.9334989,2.0647807,1.6740959,1.5499563,1.9295449,1.4676483,0.5045327,0.6214702,0.42405432,0.4049393,1.3640987078348796,1.358713150024414,-0.005385557810465569
58,-1.6871191,-1.6942191,"('able', 'clumsy')",-1.7050985,-1.8687242,-2.0546484,-1.7899245,-2.0484872,-1.7842664,-1.6765567,-1.680394,1.5250918,1.6203574,-1.2744697729746501,-1.1995285352071126,0.07494123776753758
34,-1.5765451,-1.4696245,"('loyal', 'disloyal')",-2.0248666,-1.8127072,-1.543517,-1.0812366,-1.9472473,-1.8298182,-0.58273906,-0.38535714,0.3246687,0.597263,-1.2250410715738933,-0.9969135125478109,0.2281275590260824
28,-1.5479271,-1.5104331,"('honest', 'dishonest')",-1.5864055,-1.5857911,-2.11497,-1.8961184,-1.7685443,-1.9353775,-1.531322,-1.420742,0.9690074,1.0108384,-1.2633603413899739,-1.2229374249776204,0.040422916412353516
24,-1.404278,-1.2236245,"('thoughtful', 'rough')",-0.93398666,-1.1573818,-0.3316942,-0.4795007,-1.0278145,-1.0211939,-0.38222867,-0.3184531,-0.7817024,-0.84826666,-0.8102841377258301,-0.8414034843444824,-0.031119346618652344
65,-1.3493067,-1.1104457,"('practical', 'impractical')",-0.8864756,-1.1741376,-1.1366103,-1.1421132,-1.1081824,-1.2019424,-2.31738,-2.3980355,0.5779343,0.52702284,-1.0366701285044353,-1.083275318145752,-0.04660518964131666
45,-1.3107977,-1.3988949,"('cooperative', 'exploitative')",-0.47036606,-0.9818525,-0.81985486,-0.88132906,-0.53360265,-0.38118473,-1.7748445,-1.8211155,0.79554665,0.5692898,-0.6856532096862793,-0.8158477942148844,-0.1301945845286051
1,-1.2964894,-1.2199831,"('friendly', 'unfriendly')",-2.4351547,-2.0564117,-0.97495556,-0.784323,-0.9629215,-0.790341,-0.5451833,-0.48930466,-1.3109165,-1.1923168,-1.2542701562245686,-1.0887799263000488,0.16549022992451978
50,1.287182,1.1900525,"('unprejudiced', 'prejudiced')",2.1227245,1.9548581,2.218439,1.8129277,2.0401075,2.2501042,1.0604842,0.8634711,0.6292732,0.3238091,1.5597017606099446,1.399203618367513,-0.16049814224243164
32,-1.2632105,-1.0079052,"('benevolent', 'hardhearted')",-1.7453774,-1.7665806,-1.0732427,-0.88823295,-0.4449282,0.26163232,-0.7563387,-0.5337784,-1.052587,-1.0721747,-1.0559473832448323,-0.8345065911610922,0.22144079208374012
7,1.2513288,0.8980993,"('outgoing', 'distant')",0.51252276,0.7060477,1.207668,0.8537705,1.268996,1.2277082,1.2149035,0.9065095,-1.6393273,-1.6937484,0.6360152959823608,0.4830644130706787,-0.15295088291168213
18,-1.2451358,-0.8518112,"('social', 'asocial')",-0.588653,-0.815115,-0.8701274,-0.6494354,-0.38222608,-0.21386331,-1.7897089,-1.590969,0.10380244,0.29527256,-0.7953414916992188,-0.6376535495122274,0.15768794218699134
63,-1.2220414,-1.3256795,"('capable', 'incapable')",-1.0011144,-1.1502906,-0.8439174,-0.6696984,-1.3436737,-1.4897525,-1.0387615,-1.021805,-0.93571055,-0.9178985,-1.064203103383382,-1.0958542029062908,-0.03165109952290868
41,1.1318424,1.0753388,"('incorrupt', 'corrupt')",0.26683325,0.8517149,1.151466,1.239507,1.4790847,1.6106371,1.9267225,1.9136884,-2.358325,-2.3297157,0.5996039708455404,0.7268617947896322,0.1272578239440918
49,-1.1249948,-1.0235518,"('responsible', 'irresponsible')",-1.1298801,-1.4436817,-1.155514,-1.1543107,-1.3242053,-1.4871681,-1.3699844,-1.4030193,1.3200047,1.3403432,-0.7974289258321127,-0.8618981043497721,-0.06446917851765943
82,1.110447,1.0210078,"('industrious', 'meek')",0.72024035,0.86141884,0.36266106,0.42396438,1.1311476,1.3209921,0.943828,1.0530357,-2.0839517,-2.1377618,0.36406203111012775,0.42377618948618573,0.05971415837605798
29,-1.0865426,-1.2397735,"('honest', 'immoral')",-1.102705,-1.159371,-1.1688477,-0.81563056,-1.495821,-2.0686622,-1.2146916,-1.0620515,0.56987834,0.6393523,-0.9164549509684244,-0.9510227044423422,-0.03456775347391772
22,1.0758016,1.0621313,"('welcoming', 'disagreeable')",0.93120253,0.9359829,1.2486498,1.4857547,1.1913924,1.1608584,0.48820412,0.5336454,0.029737696,-0.05072791,0.8274979591369629,0.8546074231465658,0.0271094640096029
62,-1.0431695,-0.795405,"('creative', 'uncreative')",-1.233459,-0.93266696,-0.15366316,0.017862082,-0.06868421,-0.026515506,-0.81488276,-0.86752534,-0.7873755,-0.6328685,-0.6835389931996664,-0.5395198663075765,0.14401912689208984
44,-1.0389671,-0.8948839,"('truthful', 'untruthful')",-0.55200565,-0.5430441,-0.38399684,-0.53792596,-0.7759,-1.0018047,-0.68510145,-0.74101925,-0.024859592,0.12333809,-0.5768051544825236,-0.5992233355840048,-0.022418181101481194
87,-1.0301857,-0.5817709,"('dedicated', 'undedicated')",-0.5585512,-0.57982796,-1.3308265,-1.1523113,-1.096616,-0.70142937,-1.2187772,-0.82758725,-0.15271309,-0.072989345,-0.8979449272155762,-0.6526527404785156,0.24529218673706055
88,1.008421,1.1577371,"('impulsive', 'meek')",1.2999848,1.2514653,0.7375781,0.72075915,1.2909454,1.3165348,0.9228773,0.9347213,-1.046775,-0.9227878,0.7021719614664713,0.743071715037028,0.04089975357055664
12,-0.96255684,-0.87948084,"('sympathetic', 'unsympathetic')",-0.49047282,-0.6718346,-1.0757749,-0.9258218,-1.5111388,-1.9282339,-1.6405687,-1.4632131,1.9676449,2.2214746,-0.6188111702601115,-0.607851505279541,0.010959664980570438
30,-0.94158655,-0.6702787,"('honest', 'dishonest')",-0.42445597,-0.38255405,-1.0304406,-0.70423937,-1.2995741,-1.5221027,-0.6665235,-0.49358675,0.90772927,0.9640122,-0.575808604558309,-0.46812490622202557,0.10768369833628338
42,0.93305284,0.9173577,"('amicable', 'hostile')",-0.33948678,0.213682,0.2943442,0.5666796,1.5121884,1.9273963,1.3959394,1.5649657,-1.5466769,-1.3784522,0.37489354610443115,0.6352714697519938,0.2603779236475626
70,0.92018515,0.966789,"('wise', 'unwise')",0.50617045,0.87592614,1.812319,1.7025363,1.8403046,2.0145462,0.97836447,0.83171844,0.7113727,0.8004763,1.1281194686889648,1.1986653010050456,0.0705458323160808
101,-0.9113868,-0.82639885,"('successful', 'unsuccessful')",-0.9579425,-0.7156429,-1.3597871,-1.0344529,-1.5924449,-2.0103579,-1.1985098,-0.7944907,1.1964085,1.208469,-0.8039437929789225,-0.6954790751139323,0.10846471786499023
47,-0.904922,-0.68522584,"('forgiving', 'unforgiving')",-1.2321584,-1.0889022,-0.14039028,0.0012286603,-0.81636715,-0.5738935,-1.0440314,-0.8985687,0.2721027,0.31239724,-0.6442943414052328,-0.488827387491862,0.1554669539133708
11,-0.87025005,-0.90896,"('caring', 'unaffectionate')",-1.718105,-1.6527822,-0.6748576,-0.6117333,-1.1096814,-1.2536726,-0.6701155,-0.5147361,-0.6741776,-0.43429467,-0.9528645674387614,-0.8960298697153727,0.05683469772338867
33,-0.8671779,-0.8154355,"('softhearted', 'hardhearted')",-1.3585008,-1.1241074,-1.3511188,-1.0813634,-1.6441815,-1.5484862,-0.532462,-0.33544624,-0.55498576,-0.419697,-1.0514044761657715,-0.8874226411183676,0.16398183504740393
25,-0.86375517,-0.70469105,"('moral', 'immoral')",-0.17486295,-0.26114097,-1.0464435,-0.84522456,-1.5104237,-1.7572297,-1.6663108,-1.5392468,1.9526014,1.8831115,-0.5515324274698893,-0.5374036629994711,0.01412876447041822
35,0.8482646,1.0230277,"('fair', 'unfair')",-0.07381356,0.4839599,1.0565133,1.3807638,1.1412212,1.3778701,0.5807596,0.8198662,-0.8342582,-0.7782507,0.45311450958251953,0.7178727785746256,0.2647582689921061
77,0.8423459,0.84094083,"('active', 'inactive')",0.09016937,0.58658653,0.9905505,1.3768481,1.2486763,1.2639794,1.542083,1.5466193,-0.6565167,-0.52883375,0.6762181123097738,0.8476901054382324,0.17147199312845862
80,0.8414728,0.96056145,"('independent', 'dependent')",0.9254341,1.1719284,0.85384345,0.95775974,0.5206715,0.19148329,0.53474545,0.6395077,-0.21596229,-0.13082902,0.5767008463541666,0.6317352453867594,0.05503439903259277
73,-0.8401439,-0.9903641,"('brilliant', 'incompetent')",-0.16251567,-0.81277734,-1.069567,-1.4354624,-1.9581852,-2.7541192,-1.4342567,-1.740499,1.0529263,0.99204457,-0.7352903683980306,-1.1235295136769612,-0.38823914527893055
14,0.83941066,1.1519417,"('supportive', 'unsupportive')",1.4003196,1.3259273,1.2706186,1.2553072,1.4704956,1.1316228,0.31021607,0.44595975,0.7281127,0.83333564,1.0031955242156982,1.024015744527181,0.020820220311482673
8,0.78166556,0.49065346,"('open', 'distant')",-0.25940335,-0.010267317,0.34971702,0.032984644,0.61985123,0.7330836,0.95715874,0.75865847,-2.0861094,-2.0546725,0.060479958852132164,-0.008259932200113932,-0.0687398910522461
74,-0.7725431,-0.65905166,"('insightful', 'unperceptive')",-0.83271056,-0.53176683,-0.9337743,-0.9133437,-1.3644652,-1.8922441,-1.2323258,-1.187199,0.6061275,0.798004,-0.754948616027832,-0.7309335072835287,0.02401510874430335
68,-0.7705863,-0.9106004,"('clever', 'inept')",-0.7186604,-1.0626023,-0.42223817,-0.61740005,-0.8458083,-1.1217142,-0.9411911,-1.0577209,-0.5738973,-0.5604379,-0.7120636304219564,-0.8884126345316569,-0.17634900410970045
21,0.7436595,0.6632369,"('nice', 'nasty')",0.22702682,0.2706808,1.0221331,0.9895172,1.217555,1.1682842,0.9342052,0.8733405,0.5613178,0.47033527,0.7843162218729655,0.7392325401306152,-0.04508368174235022
9,-0.68027014,-0.6638384,"('sensitive', 'insensitive')",-0.5348356,-0.8915366,-0.572955,-0.5603525,-1.2199466,-1.63502,-0.575956,-0.71674967,1.8145456,1.840686,-0.2949029604593913,-0.4378018379211426,-0.14289887746175128
4,-0.67812616,-0.45687675,"('likable', 'unlikable')",-0.7333298,-0.6391347,-0.6572436,-0.6659491,-0.29218847,-0.24658515,-1.2794974,-1.2154608,-0.8362437,-0.93445826,-0.7461047967274984,-0.6930774052937826,0.05302739143371582
90,0.66732216,0.496993,"('motivated', 'unmotivated')",1.367538,1.1484601,0.4206066,0.4457124,-0.011736512,-0.61296624,0.24412274,0.2141304,1.7224463,1.622098,0.7350498835245768,0.5524046023686727,-0.18264528115590406
105,-0.65880114,-0.7422452,"('conventional', 'modern')",-1.050071,-0.83980477,-0.22074127,-0.36823127,-0.3009155,-0.32021868,0.3759737,0.31709164,-1.2691453,-1.2574084,-0.5206167300542196,-0.5351361036300659,-0.014519373575846317
72,-0.6514496,-0.5033124,"('logical', 'illogical')",-1.2273006,-0.61150634,-1.1366557,-0.9728108,-1.3866396,-1.4675951,-0.8431649,-0.66571456,-0.0922496,-0.012305886,-0.8895766735076904,-0.7055408159891764,0.18403585751851403
54,0.6405164,0.24176377,"('smart', 'stupid')",0.6853523,0.5101791,0.47067285,0.22246695,0.3664592,0.19198743,1.0337758,0.8018261,0.22056046,-0.02046945,0.56955619653066,0.3246256510416667,-0.24493054548899335
64,-0.6122638,-0.3459195,"('clever', 'incompetent')",-0.77501136,-0.94111717,-1.0101856,-0.9008385,-1.1173604,-1.429536,-1.1984961,-1.1048111,1.1639532,1.2929108,-0.5915606816609701,-0.5715519189834595,0.020008762677510616
83,-0.5877142,-0.52672386,"('energetic', 'lethargic')",0.012779683,-0.30384156,-0.64120436,-0.51378745,-1.1751454,-1.3354753,-0.72808284,-0.732047,1.7439877,1.8151969,-0.22922990719477335,-0.2661130626996358,-0.03688315550486246
99,-0.5464387,-0.5500233,"('prestigious', 'insignificant')",-0.7438084,-0.4176148,-0.2850331,-0.26608208,0.811062,1.0717096,-0.23429064,-0.13883246,-2.9211183,-2.8729215,-0.6532711982727051,-0.5289607445398966,0.12431045373280847
56,0.53869045,0.73209774,"('intelligent', 'dumb')",0.9004245,1.0781014,0.15093748,0.50216246,1.0032582,1.0574975,0.59114563,0.77747464,-0.3796402,-0.31826675,0.4674693743387858,0.6381778717041016,0.17070849736531574
97,-0.530269,-0.49130538,"('superior', 'inferior')",-0.8623017,-0.76906776,0.11933881,0.10787016,-0.15996289,-0.15289956,-0.38978824,-0.3276264,-0.32464686,-0.33176133,-0.35793832937876385,-0.3274650573730469,0.030473272005716978
2,-0.5175426,-0.31099713,"('friendly', 'unfriendly')",-0.3316545,-0.7553551,-0.74160546,-0.3899954,-1.5384691,-2.0911448,-0.9213474,-0.67795694,2.6210504,2.8347807,-0.23826146125793457,-0.23177814483642578,0.006483316421508789
15,0.50147235,0.7419599,"('polite', 'impolite')",-0.028138861,0.09993529,0.2117684,0.46960983,-0.0035973862,-0.26798725,0.0039081722,0.096720636,2.3359447,2.393807,0.5035595496495565,0.589007576306661,0.08544802665710449
43,-0.50049627,-0.4885282,"('genuine', 'fake')",-0.22066051,-0.42106915,-0.0065683573,0.0055872053,-0.650337,-0.8495605,0.037699282,-0.08255942,-0.040894836,-0.14040682,-0.23020960887273154,-0.32942281166712445,-0.09921320279439291
104,-0.48852193,-0.66572756,"('conventional', 'unconventional')",-1.2347734,-0.82871133,-0.22799382,0.20849167,-0.47864634,-0.53290755,0.6601808,0.7588715,-1.8378665,-1.78031,-0.6012701988220215,-0.47338223457336426,0.12788796424865723
102,-0.48340535,-0.22808053,"('eminent', 'low')",-0.2778986,-0.37857246,-0.18952435,-0.11270507,-0.068315625,-0.016943753,-0.6238146,-0.36346072,0.21775083,0.19412261,-0.23753462235132852,-0.1509399712085724,0.08659465114275613
60,-0.4662593,-0.17670825,"('educated', 'uneducated')",-0.74510574,-0.5048037,-0.93575925,-0.30958906,-1.1496443,-1.5299608,-1.58641,-1.3033078,1.3892118,1.4940807,-0.5823278427124023,-0.3883814811706543,0.19394636154174805
36,-0.44322383,-0.49726865,"('tolerant', 'intolerant')",-0.8049753,-1.3052065,-0.1260463,-0.15338662,-0.6722883,-0.8620402,-1.2522167,-1.3459733,1.8740897,1.8527682,-0.2374434471130371,-0.3851845661799113,-0.1477411190668742
0,-0.4175054,-0.06964299,"('sociable', 'unsociable')",-0.76811886,-0.34687003,-0.25416508,0.25823593,-0.56670403,-0.71954507,-0.85237145,-0.48013508,0.7186107,0.99096906,-0.35670900344848633,-0.06116469701131185,0.2955443064371745
98,-0.3979708,-0.68757796,"('prestigious', 'insignificant')",-0.72224444,-0.5844809,0.083364174,0.04847014,-0.45398974,-0.41187736,0.27627307,0.052389517,-1.5407865,-1.4605933,-0.45922569433848065,-0.507278323173523,-0.0480526288350423
61,0.396344,0.55517286,"('rational', 'irrational')",-0.72937286,-0.14287326,1.2114283,1.3815913,1.1572784,1.639018,0.25975084,0.5908135,-1.2726545,-1.1425711,0.17046236991882324,0.4801919460296631,0.30972957611083984
26,0.37899047,0.73477936,"('trustworthy', 'untrustworthy')",0.40724677,0.6892844,0.19413798,0.3949986,0.75911224,0.66955984,-0.25163826,0.031219304,1.4286937,1.5724401,0.4860904614130656,0.6820468902587891,0.19595642884572345
84,-0.3780539,-0.24902833,"('self-confident', 'diffident')",-0.4326636,-0.28770292,0.033460826,0.17274392,0.4503433,0.34067002,0.20859471,0.22409801,-0.2347815,-0.33106092,-0.05885001520315806,-0.021713368594646454,0.037136646608511605
96,-0.35461807,-0.019883424,"('powerful', 'powerless')",0.04216878,-0.04392284,0.122916475,0.42524377,0.33488357,0.6100016,-0.50324917,-0.32083118,0.45268005,0.5132415,0.015796939531962078,0.19397491216659546,0.1781779726346334
89,-0.33850676,-0.37515852,"('daring', 'anxious')",-0.412222,-0.55357635,-0.03978604,-0.1519059,-0.47297597,-0.6439398,-0.5006958,-0.500075,1.4186734,1.332789,-0.05758551756540934,-0.14864444732666016,-0.09105892976125082
103,0.33732814,0.37974957,"('traditional', 'modern')",1.4517145,1.5230012,0.3154676,0.3218006,0.20737946,-0.035856083,-0.08979887,0.16802391,1.4636265,1.494105,0.6142861843109131,0.6418039798736572,0.02751779556274414
31,-0.33147335,-0.35854846,"('altruistic', 'egoistic')",-1.077374,-0.6973882,-0.36974052,-0.17211366,-0.29873058,-0.04515344,0.75507766,0.7479733,-1.3756843,-1.3921523,-0.44965418179829914,-0.31956376632054645,0.13009041547775269
51,0.32139283,0.450395,"('competent', 'incompetent')",-0.23542412,-0.23253277,-0.45679873,-0.3924337,-0.733889,-1.0944335,0.10500257,0.16825351,1.6089553,1.7492566,0.10153982043266296,0.10808418194452922,0.006544361511866256
10,-0.3090741,-0.22239403,"('affectionate', 'unaffectionate')",-1.1097316,-0.91690886,-0.10693437,-0.15497234,0.16899139,0.57041794,0.17296183,0.22062877,-1.3741381,-1.1715409,-0.42632079124450684,-0.27912821372350055,0.14719257752100628
100,-0.28206486,0.04224968,"('influential', 'uninfluential')",-0.75354606,-0.31279206,-1.2192688,-0.7696264,-0.9746881,-0.95027375,-0.5261165,-0.3485012,0.89084285,1.278393,-0.47747357686360675,-0.1767584482828776,0.30071512858072913
67,-0.25029618,-0.019800603,"('discriminating', 'undiscriminating')",-0.37075225,-0.04631056,-0.77072096,-0.5224526,-0.32843193,-0.18737577,-0.44577187,-0.39542666,-0.7774585,-0.61922926,-0.49057193597157794,-0.2984325885772705,0.19213934739430744
91,0.2469894,0.15454613,"('resilient', 'nonresilient')",-0.05065912,0.2016486,0.1305319,0.12744546,-0.25539336,-0.5038658,0.6681749,0.8234869,-0.22716607,-0.12769225,0.08541294932365417,0.1125948429107666,0.027181893587112427
39,-0.24687521,-0.19825393,"('right', 'wrong')",-0.27288514,0.14101407,-0.315285,0.04990089,0.25568902,0.33411488,0.24758846,0.3606321,-1.471026,-1.4592518,-0.3004656235376994,-0.12864063183466592,0.17182499170303348
76,-0.23317488,-0.22063607,"('secure', 'insecure')",-0.37614956,-0.47885618,-0.17861357,-0.029656626,0.1993677,-0.102389686,-0.77771556,-0.71264625,2.4994693,2.5580852,0.18886391321818033,0.16898339986801147,-0.019880513350168855
57,-0.19592434,-0.21782199,"('able', 'unable')",-0.22845179,-0.4381967,-0.030570105,-0.13352081,-0.31777722,-0.52699757,-0.5952621,-0.5953824,0.5694678,0.5172429,-0.1330862840016683,-0.2324460744857788,-0.0993597904841105
85,-0.19261181,-0.26232532,"('ambitious', 'unambitious')",-0.54274005,-0.605145,-0.80836433,-0.7588979,-0.47874215,-0.5369563,-0.22841088,-0.21947515,-0.29831007,-0.12635893,-0.42486321926116943,-0.41819310188293457,0.006670117378234863
92,-0.18892744,-0.5062725,"('unwavering', 'wavering')",-0.41277295,-0.11809735,-0.03983985,-0.02094774,0.36417866,0.34904432,0.26306486,0.13665798,-1.3752091,-1.2979585,-0.2315843105316162,-0.24292896191279092,-0.011344651381174714
110,-0.16986194,-0.3069852,"('narrow-minded', 'open-minded')",-0.16672343,-0.5415108,0.20417017,0.16584536,0.18613526,0.31578788,0.3822608,0.29437017,-0.034714267,-0.11277789,0.0668777624766032,-0.030878419677416485,-0.09775618215401968
94,0.16740268,0.39480454,"('aggressive', 'submissive')",0.7244303,0.400281,-0.24531892,-0.11303413,-0.60684687,-0.9014903,-0.5520321,-0.3417334,2.131872,2.1207519,0.2699178457260132,0.25992993513743085,-0.009987910588582338
17,0.16693008,0.4051858,"('social', 'antisocial')",-0.39114714,0.030939959,-0.07943356,0.30510688,-0.119240284,0.117157996,0.01092869,0.25773022,0.47678852,0.6023917,0.01080438494682312,0.28641875584920246,0.27561437090237934
16,0.1581833,0.33170643,"('social', 'antisocial')",0.16552198,-0.098300934,-0.093696535,0.14279607,0.010334015,0.124126315,-0.58575547,-0.36970204,2.1536114,2.1455066,0.3013664484024048,0.37935543060302734,0.07798898220062256
79,0.15019658,0.3293807,"('determined', 'doubtful')",-0.02346021,-0.18668127,0.25246644,0.6551681,0.6069276,0.7144386,-0.1114181,-0.037523456,-0.05095576,-0.074105255,0.137292742729187,0.23344624042510986,0.09615349769592285
71,-0.14864337,-0.13456333,"('efficient', 'inefficient')",0.4659356,-0.12014234,-1.2161762,-1.4244823,-1.7975597,-2.1757178,-1.6230556,-1.6472869,2.110815,2.0247865,-0.36811399459838867,-0.5795676708221436,-0.21145367622375488
93,-0.14395106,0.1883016,"('dominating', 'dominated')",0.5591445,0.29345673,0.054614663,0.34687802,-0.78967726,-0.81220555,0.057545945,0.39102542,1.4038002,1.5364826,0.1902461846669515,0.3239897886912028,0.1337436040242513
20,0.1360226,0.070881724,"('popular', 'unpopular')",-0.6950675,0.025344357,0.40009868,0.49394223,0.03526774,-0.24320847,0.33520874,0.41779113,-1.1523039,-1.0654705,-0.15679562091827393,-0.050119916598002114,0.10667570432027182
5,-0.12759966,-0.06661838,"('pleasant', 'repellent')",0.33831665,0.06903772,0.0033078045,-0.12575221,-0.9492872,-1.0291593,-0.07379614,-0.10368943,1.7810974,1.7713636,0.16200647751490274,0.08586366971333821,-0.07614280780156453
55,-0.112579286,-0.10426113,"('intelligent', 'unintelligent')",-1.0586706,-1.1340877,-0.3375905,-0.33514547,-0.650643,-1.0825042,-0.25830513,-0.18732056,0.6349345,0.70405143,-0.29714234670003253,-0.35654457410176593,-0.0594022274017334
52,-0.08240795,0.28302526,"('competitive', 'uncompetitive')",0.4900121,0.44866896,-0.6953666,-0.56856513,-1.2173606,-1.5847776,-0.89676905,-0.7598372,2.1461525,2.3548326,-0.042623281478881836,0.02889116605122884,0.07151444753011067
69,0.07278785,0.0077598095,"('wise', 'foolish')",-0.47045544,-0.3492246,0.16039333,0.35275012,0.5855644,0.79634583,0.3803494,0.4002798,-0.14777106,-0.06443131,0.09681140383084615,0.19057993094126383,0.09376852711041768
23,0.06731391,0.0015307665,"('hospitable', 'inhospitable')",0.5394779,0.7925974,0.83773285,0.70839983,0.89777416,0.8797364,0.20937645,0.15499997,-0.099095225,-0.086811185,0.408763329188029,0.40840888023376465,-0.0003544489542643414
106,0.065207005,-0.099390194,"('conventional', 'unconventional')",-0.64746344,-0.39381272,0.16434743,0.47212064,-0.45030355,-0.4865595,0.6929946,0.580752,-2.3866062,-2.3328161,-0.4269707202911377,-0.3766176700592041,0.050353050231933594
59,0.044140458,0.18376666,"('skillful', 'clumsy')",0.020383865,0.19113812,-0.10608032,0.058310866,0.18395713,0.16761239,-0.0746564,0.003525287,0.17763,0.2907638,0.04089578986167908,0.14918618400891623,0.10829039414723715
19,-0.018699348,0.22638392,"('funny', 'boring')",-0.9430239,-0.7544622,0.17515013,0.25993946,0.83013034,1.2170768,-0.4617141,-0.1588499,0.03546077,0.003734231,-0.0637826919555664,0.13230372468630472,0.19608641664187113
107,0.0068775564,0.18018863,"('conventional', 'modern')",0.3230353,0.43956515,0.12997344,0.13000593,-0.1317446,-0.31373274,0.34840268,0.3591674,2.325094,2.498239,0.500273068745931,0.5489055713017782,0.04863250255584717
109,0.0016621649,0.09742749,"('conservative', 'liberal')",1.3613878,1.290295,0.12050663,0.18566473,-0.91831297,-0.99487257,0.034703434,0.088797435,1.589675,1.485421,0.36493698755900067,0.3587888479232788,-0.006148139635721861
108,0.0016621649,0.09742749,"('conservative', 'liberal')",1.3613878,1.290295,0.12050663,0.18566473,-0.91831297,-0.99487257,0.034703434,0.088797435,1.589675,1.485421,0.36493698755900067,0.3587888479232788,-0.006148139635721861
