,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,new_male,new_female,average_male,average_female,female-male
19,-0.92465234,-0.71896017,"('funny', 'boring')",0.16994846,0.32816315,0.41201538,0.5815117,-0.057115197,0.104435325,-0.09995092451572418,0.07378749549388885,0.17373842000961304
100,0.9124143,1.3681853,"('influential', 'uninfluential')",-1.1249428,-0.9105959,-0.63892,-0.5221347,-0.52025104,-0.49207926,-0.34292489290237427,-0.13915614783763885,0.2037687450647354
10,-0.8809831,-0.6074739,"('affectionate', 'unaffectionate')",-0.84094787,-0.8618451,-0.05168128,0.14470398,0.7698784,0.8342984,-0.2509334683418274,-0.12257915735244751,0.12835431098937988
1,-0.8578615,-0.54383355,"('friendly', 'unfriendly')",-1.4947081,-1.5528017,-1.3676949,-1.0302336,0.03334117,0.025989413,-0.9217308163642883,-0.7752199172973633,0.14651089906692505
104,-0.8386924,-0.74026865,"('conventional', 'unconventional')",-0.58085644,-0.39560443,-0.7870131,-0.6860226,0.09214801,-0.08103579,-0.5286034941673279,-0.47573286294937134,0.05287063121795654
43,-0.8376069,-0.56280553,"('genuine', 'fake')",-0.8335165,-0.92764646,-0.23435366,-0.21506564,0.3768835,0.38788807,-0.3821483850479126,-0.32940739393234253,0.05274099111557007
54,0.8335266,0.6670172,"('smart', 'stupid')",-0.9983467,-1.2118996,0.42693397,0.34929267,0.84912705,0.60384494,0.2778102457523346,0.10206379741430283,-0.17574644833803177
11,-0.8194551,-0.3605501,"('caring', 'unaffectionate')",-1.9852233,-2.1505709,-1.484493,-1.4917997,-0.39734697,-0.45263273,-1.171629548072815,-1.1138883829116821,0.05774116516113281
34,-0.8169724,-0.3900575,"('loyal', 'disloyal')",-1.3213265,-1.201011,-2.017921,-1.7827404,-1.179813,-0.9404594,-1.3340082168579102,-1.0785670280456543,0.25544118881225586
48,0.81653583,1.0037788,"('reliable', 'unreliable')",2.227078,2.157972,2.681928,2.5936308,1.1541629,1.1235613,1.7199262380599976,1.7197357416152954,-0.00019049644470214844
90,0.8132681,0.79066956,"('motivated', 'unmotivated')",0.23011503,0.21945208,0.5462045,0.32156423,-0.115985096,-0.5120882,0.3684006333351135,0.204899400472641,-0.16350123286247253
93,0.7858455,0.92965484,"('dominating', 'dominated')",0.13787365,0.3614059,-0.022973418,-0.17457613,-1.2408098,-0.70492834,-0.08501601219177246,0.1028890460729599,0.18790505826473236
99,-0.7826011,-0.6832784,"('prestigious', 'insignificant')",-0.4636646,-0.4681207,0.29116943,0.51564914,0.7842057,0.64763576,-0.04272264242172241,0.002971440553665161,0.04569408297538757
78,0.7555267,0.6631999,"('active', 'inactive')",0.79766953,0.32123488,2.3321204,1.9112912,1.6742909,1.1332293,1.389901876449585,1.0072388648986816,-0.3826630115509033
9,0.74263704,0.90924543,"('sensitive', 'insensitive')",-1.2423394,-1.5221517,-1.0999589,-1.0613891,-0.98445404,-0.92043555,-0.6460288166999817,-0.648682713508606,-0.0026538968086242676
32,-0.7350013,-0.54834116,"('benevolent', 'hardhearted')",-1.1469363,-0.8882249,-1.3220441,-0.75526094,-0.5565795,-0.20947967,-0.9401403665542603,-0.600326657295227,0.3398137092590332
12,0.698465,1.0476775,"('sympathetic', 'unsympathetic')",-0.9069904,-1.0467482,-1.3533148,-1.4027944,-1.2802973,-1.1208498,-0.7105343341827393,-0.6306787133216858,0.07985562086105347
45,0.68821555,0.26361406,"('cooperative', 'exploitative')",-0.23946713,-0.34826183,-1.1704645,-0.9724724,-1.0277846,-0.9165996,-0.43737518787384033,-0.493429958820343,-0.056054770946502686
39,-0.68787456,-0.62050366,"('right', 'wrong')",-0.4186951,-0.26159558,0.6349007,0.8346789,0.26922962,0.41019645,-0.050609834492206573,0.09069401770830154,0.14130385220050812
106,-0.6815009,-0.74154425,"('conventional', 'unconventional')",-0.0683441,0.13405475,-0.62033725,-0.33703667,1.2797227,0.963664,-0.022614896297454834,0.0047844648361206055,0.02739936113357544
60,0.6771481,0.77705985,"('educated', 'uneducated')",-0.2896396,0.049718708,-0.94098175,-0.8681323,-0.794942,-0.4889455,-0.33710381388664246,-0.13257482647895813,0.20452898740768433
67,-0.67131376,-0.35699865,"('discriminating', 'undiscriminating')",-0.9628219,-0.76276815,-0.98974335,-0.78308094,0.70384866,0.7983501,-0.4800075888633728,-0.27612441778182983,0.20388317108154297
82,-0.64092135,-0.8188075,"('industrious', 'meek')",0.16275325,0.31982812,1.0922787,1.2331986,1.3513242,1.312031,0.4913586974143982,0.5115625858306885,0.020203888416290283
37,0.6238321,0.4108687,"('good', 'evil')",2.0589266,1.8966541,1.9438914,2.0353565,2.5303283,2.428041,1.7892446517944336,1.6927300691604614,-0.09651458263397217
88,-0.58500165,-0.451447,"('impulsive', 'meek')",0.9253155,1.0487615,1.447821,1.2792021,1.563556,1.8192687,0.8379226922988892,0.9239463210105896,0.08602362871170044
36,0.57569027,0.6263516,"('tolerant', 'intolerant')",-1.3933492,-1.3336675,-1.3469197,-1.1648283,-0.8488381,-0.593192,-0.7533541321754456,-0.616334080696106,0.1370200514793396
33,-0.5599576,-0.39807191,"('softhearted', 'hardhearted')",-0.9846002,-1.223373,-1.0268513,-0.9268272,-0.62816787,-0.6920396,-0.7998942732810974,-0.8100779056549072,-0.010183632373809814
3,0.52551985,0.46143293,"('likable', 'unlikable')",0.73056227,0.7470579,1.6233785,1.5548921,1.4871099,1.6269121,1.0916426181793213,1.0975737571716309,0.00593113899230957
77,0.5173507,0.5853331,"('active', 'inactive')",0.7957827,0.9051944,1.3215332,1.4822655,0.7132806,0.8810775,0.836986780166626,0.9634676575660706,0.12648087739944458
102,-0.49058786,-0.1986838,"('eminent', 'low')",-0.76265794,-0.798442,-0.53147554,-0.3426346,-0.2643765,-0.27766025,-0.512274444103241,-0.40435516834259033,0.10791927576065063
24,-0.45929623,-0.267146,"('thoughtful', 'rough')",-1.1865315,-1.0124934,-1.4458349,-1.2531471,-0.80838597,-1.0449764,-0.9750121831893921,-0.8944406509399414,0.08057153224945068
49,0.45781147,0.6910366,"('responsible', 'irresponsible')",-1.890225,-2.1345947,-1.4365293,-1.2053922,-1.0568249,-1.0981494,-0.9814419150352478,-0.9367749691009521,0.044666945934295654
28,-0.44503337,-0.22858948,"('honest', 'dishonest')",-2.012293,-2.2145486,-2.0855794,-2.0146995,-1.27389,-0.99179226,-1.454198956489563,-1.3624074459075928,0.09179151058197021
2,0.44274166,0.6510911,"('friendly', 'unfriendly')",-0.50260067,-0.3624283,-1.418464,-1.5280867,-1.6722184,-1.4798024,-0.787635326385498,-0.6798065900802612,0.10782873630523682
101,0.4372024,0.27617487,"('successful', 'unsuccessful')",-1.3551031,-1.2933719,-1.2861463,-1.4652822,-0.6508886,-0.41667444,-0.7137339115142822,-0.7247883677482605,-0.011054456233978271
74,0.43334287,0.69462836,"('insightful', 'unperceptive')",-1.1133182,-1.2003164,-1.2442702,-1.3193259,-0.31318325,-0.21756577,-0.559357225894928,-0.5106449127197266,0.048712313175201416
25,-0.4276604,-0.15665618,"('moral', 'immoral')",-1.6574216,-1.4513371,-1.5206175,-1.3253146,-1.4564099,-1.4396524,-1.265527367591858,-1.0932400226593018,0.17228734493255615
38,-0.40581587,-0.10731307,"('kind', 'unkind')",-1.888413,-1.6632476,-2.3757577,-1.9031388,-1.1115729,-0.71509457,-1.4453898668289185,-1.097198486328125,0.34819138050079346
96,-0.4028099,-0.11066049,"('powerful', 'powerless')",-1.5990961,-1.1854222,-0.0942453,0.08052668,-0.45298013,-0.42514718,-0.6372827887535095,-0.41017580032348633,0.2271069884300232
46,0.39712712,0.58401215,"('generous', 'stingy')",1.5313028,1.6120057,2.3762202,2.3003333,0.83456933,0.996935,1.2848049402236938,1.373321533203125,0.08851659297943115
72,0.39585602,0.43970054,"('logical', 'illogical')",-1.5735381,-1.446734,-1.4069908,-1.3363023,-0.42463043,-0.11634571,-0.7523258328437805,-0.6149203181266785,0.13740551471710205
44,-0.3843124,-0.22801802,"('truthful', 'untruthful')",-1.2910852,-1.3307499,-0.6980455,-0.76625013,-0.44683415,-0.3493275,-0.7050693035125732,-0.6685863733291626,0.036482930183410645
98,-0.37967902,-0.49809313,"('prestigious', 'insignificant')",-0.21217108,-0.2721787,-0.5078856,-0.44825798,0.27524158,0.15429056,-0.20612353086471558,-0.2660598158836365,-0.0599362850189209
110,-0.37325257,-0.46001077,"('narrow-minded', 'open-minded')",0.8593237,0.92003554,0.15512341,0.24599168,-0.38863587,-0.16592145,0.0631396621465683,0.13502374291419983,0.07188408076763153
21,0.36487272,0.33764774,"('nice', 'nasty')",0.40300232,0.26198947,0.38468748,0.27212715,0.35453856,0.31382322,0.3767752945423126,0.2963969111442566,-0.08037838339805603
64,0.35159737,0.4255249,"('clever', 'incompetent')",-0.7492933,-0.5758775,-1.1046457,-1.0655162,-1.4687406,-1.580534,-0.7427705526351929,-0.6991007328033447,0.043669819831848145
109,0.3501122,0.4053095,"('conservative', 'liberal')",0.26427877,0.41092554,-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.16804376244544983,-0.15112528204917908,0.016918480396270752
108,0.3501122,0.4053095,"('conservative', 'liberal')",0.26427877,0.41092554,-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.16804376244544983,-0.15112528204917908,0.016918480396270752
29,-0.34051895,-0.22831693,"('honest', 'immoral')",-0.8413514,-0.97870916,-1.8260021,-1.7521313,-1.9729593,-2.176074,-1.2452080249786377,-1.2838078737258911,-0.03859984874725342
84,0.3387791,0.47320402,"('self-confident', 'diffident')",-1.3942723,-1.4147456,0.04052466,0.12735969,-0.24383731,-0.37390593,-0.31470149755477905,-0.2970219552516937,0.017679542303085327
69,-0.3362523,-0.38530767,"('wise', 'foolish')",-0.658881,-0.558529,0.44740218,0.6480955,0.5438058,0.65526724,-0.0009813308715820312,0.08988150954246521,0.09086284041404724
17,0.3129704,0.25843662,"('social', 'antisocial')",-0.6563835,-0.44496354,-0.2864834,0.066805124,-0.42820126,-0.10149157,-0.2645244598388672,-0.05530334264039993,0.20922111719846725
80,0.30900836,0.41263342,"('independent', 'dependent')",0.44011948,0.3208071,0.50642145,0.6569986,0.56695527,0.6444183,0.45562613010406494,0.5087143182754517,0.05308818817138672
83,0.30792934,0.69899434,"('energetic', 'lethargic')",-0.28009254,-0.43954524,-0.38989562,-0.51259035,-0.80170095,-0.6726756,-0.29093992710113525,-0.23145422339439392,0.05948570370674133
65,0.305741,0.46526405,"('practical', 'impractical')",-1.426974,-1.4531281,-0.9191679,-0.87139773,-1.6388373,-1.5554767,-0.9198095798492432,-0.8536846041679382,0.06612497568130493
57,0.2942943,0.16434832,"('able', 'unable')",-1.177836,-1.3267133,-0.52577424,-0.47968864,-0.46497375,-0.62447196,-0.46857237815856934,-0.5666313767433167,-0.09805899858474731
85,0.28142565,0.31669825,"('ambitious', 'unambitious')",-0.98706454,-0.84022045,-0.31822163,-0.35626906,0.013987601,0.106343,-0.2524682283401489,-0.1933620572090149,0.05910617113113403
26,0.27926254,0.5777505,"('trustworthy', 'untrustworthy')",0.9430556,1.1012136,0.38654366,0.5214009,-0.7467338,-0.48269907,0.21553200483322144,0.4294165074825287,0.21388450264930725
30,0.2778712,0.4439966,"('honest', 'dishonest')",-0.778649,-0.8185479,-0.7890542,-0.85744035,-0.46290857,-0.09674831,-0.4381851553916931,-0.3321850001811981,0.106000155210495
13,-0.27151752,0.039168656,"('helpful', 'unhelpful')",-2.7398748,-2.762312,-3.0271235,-3.0961032,-2.575208,-2.4277782,-2.153430938720703,-2.061756134033203,0.0916748046875
5,0.25860357,0.2581663,"('pleasant', 'repellent')",0.10114539,0.122558266,-1.2856472,-1.3148067,-0.097297505,-0.30082503,-0.25579893589019775,-0.30872678756713867,-0.05292785167694092
23,0.25556096,0.3144262,"('hospitable', 'inhospitable')",0.5184783,0.28793144,0.7526314,0.81820834,1.1858441,1.118948,0.678128719329834,0.6348785161972046,-0.043250203132629395
56,0.22345346,0.37371215,"('intelligent', 'dumb')",-0.0067700744,0.018054515,1.6987584,1.7227203,0.690233,1.0119772,0.6514186859130859,0.7816160321235657,0.13019734621047974
35,0.21653043,0.49137598,"('fair', 'unfair')",0.523046,0.5529777,0.6981856,0.740138,0.53877056,0.72886944,0.4941331446170807,0.6283403038978577,0.13420715928077698
79,-0.21079136,-0.1042573,"('determined', 'doubtful')",0.1727868,0.20599775,0.44676286,0.76036924,0.31559122,0.37995023,0.18108737468719482,0.31051498651504517,0.12942761182785034
55,0.20455217,0.17902797,"('intelligent', 'unintelligent')",-1.4579399,-1.3499066,-1.5241168,-1.5656445,-0.3138889,-0.4464134,-0.77284836769104,-0.795734167098999,-0.022885799407958984
62,0.19204628,0.58745855,"('creative', 'uncreative')",-1.1806245,-1.1672808,-0.33273518,-0.144564,-0.56264377,-0.6173538,-0.47098928689956665,-0.33543500304222107,0.13555428385734558
59,0.19073161,0.250768,"('skillful', 'clumsy')",-0.053971574,0.05108726,0.07095654,0.19477667,1.3879981,1.4707971,0.3989286720752716,0.49185723066329956,0.09292855858802795
58,-0.1850065,-0.05236277,"('able', 'clumsy')",-1.61344,-1.5121055,-2.2373161,-1.8838849,-1.5659094,-1.5201012,-1.4004180431365967,-1.2421135902404785,0.15830445289611816
68,-0.18462607,-0.1562102,"('clever', 'inept')",-0.8852843,-1.0242932,-0.914963,-0.89569235,-0.6454199,-0.8717228,-0.6575733423233032,-0.736979603767395,-0.0794062614440918
81,-0.18367541,-0.56839,"('industrious', 'lazy')",0.8049395,0.81616807,2.0935724,2.177915,2.0022373,2.030965,1.179268479347229,1.1141645908355713,-0.06510388851165771
92,0.1782015,0.2262389,"('unwavering', 'wavering')",0.11890273,-0.021496236,0.30593115,0.17524163,1.0242958,0.81975317,0.40683281421661377,0.29993438720703125,-0.10689842700958252
47,0.16199486,0.28088588,"('forgiving', 'unforgiving')",0.18629563,0.33839262,-0.80979,-0.5174874,-0.45840046,-0.068962395,-0.22997498512268066,0.008207172155380249,0.2381821572780609
73,0.15747955,0.15647447,"('brilliant', 'incompetent')",-1.1197927,-1.2840816,-1.5508811,-1.81595,-1.3390191,-1.6772346,-0.9630533456802368,-1.1551979780197144,-0.19214463233947754
86,-0.1561324,-0.03414473,"('self-reliant', 'helpless')",1.5594375,1.6618239,2.751844,2.6451762,1.5905108,1.749958,1.4364149570465088,1.505703330039978,0.06928837299346924
63,-0.15157877,-0.15665439,"('capable', 'incapable')",-0.6560965,-0.8470783,-1.1376256,-1.0196587,-0.33474922,-0.53823125,-0.5700125098228455,-0.6404056549072266,-0.0703931450843811
20,0.14970316,0.1454875,"('popular', 'unpopular')",-0.10486728,-0.030290306,-0.1849665,-0.17244402,1.8974743,1.6604376,0.4393359124660492,0.40079769492149353,-0.038538217544555664
61,-0.14609368,-0.2951514,"('rational', 'irrational')",0.15952143,0.42030174,1.1557636,1.3685138,1.4804657,1.715029,0.6624142527580261,0.8021732568740845,0.13975900411605835
52,0.13939118,0.40192103,"('competitive', 'uncompetitive')",-0.19016273,-0.13958667,-0.29315704,-0.43968332,-0.82447207,-0.5201275,-0.2921001613140106,-0.17436911165714264,0.11773104965686798
89,0.12927455,0.19527528,"('daring', 'anxious')",0.13400085,0.16464601,-0.35680014,-0.5358988,-1.1694336,-1.3868266,-0.31573957204818726,-0.3907010555267334,-0.07496148347854614
91,0.122930735,0.26380196,"('resilient', 'nonresilient')",0.09876719,-0.06429429,-0.1504333,-0.20740606,0.2389951,-0.08850193,0.07756493240594864,-0.024100080132484436,-0.10166501253843307
8,0.06303242,0.13137966,"('open', 'distant')",0.015616775,-0.39126012,1.4154859,1.2487043,1.1676544,0.7915691,0.6654473543167114,0.44509825110435486,-0.22034910321235657
18,0.062625214,0.31736863,"('social', 'asocial')",-1.2283826,-1.0912683,-0.15735155,-0.051664025,-1.5692225,-1.306341,-0.7230828404426575,-0.5329761505126953,0.19010668992996216
87,-0.045492455,0.020056158,"('dedicated', 'undedicated')",-0.35249466,-0.43109983,-0.80255353,-0.59696186,-0.63571346,-0.37742674,-0.4590635299682617,-0.346358060836792,0.11270546913146973
105,-0.012520567,0.19086635,"('conventional', 'modern')",-0.18929489,-0.3269417,-0.48005888,-0.4712868,0.8306431,0.5736888,0.037192195653915405,-0.008418336510658264,-0.04561053216457367
7,-0.0016850531,0.038670212,"('outgoing', 'distant')",-0.41773307,-0.8313813,1.2281502,1.04766,0.8801502,0.5827791,0.4222205877304077,0.209431990981102,-0.21278859674930573
