,kinder_male,kinder_female,tuple,morgan_male,morgan_female,average_male,average_female,female-male
90,0.73902464,0.46076375,"('motivated', 'unmotivated')",0.47550324,0.1745364,0.6072639226913452,0.31765007972717285,-0.28961384296417236
19,-0.72927964,-0.37264693,"('funny', 'boring')",0.09782016,0.35304606,-0.3157297372817993,-0.009800434112548828,0.3059293031692505
35,0.7200089,0.6893806,"('fair', 'unfair')",0.6842467,0.8540309,0.7021278142929077,0.7717057466506958,0.06957793235778809
23,-0.71556157,-0.52563936,"('hospitable', 'inhospitable')",0.12588692,-0.029344559,-0.2948373258113861,-0.277491956949234,0.0173453688621521
48,0.70800924,0.6842736,"('reliable', 'unreliable')",2.7858157,2.6132102,1.7469124794006348,1.6487419605255127,-0.09817051887512207
99,-0.67926025,0.09237367,"('prestigious', 'insignificant')",-1.0199399,-1.0266966,-0.849600076675415,-0.4671614468097687,0.38243862986564636
62,0.6705999,0.91727895,"('creative', 'uncreative')",-0.72795296,-0.46823084,-0.028676539659500122,0.22452405095100403,0.25320059061050415
37,0.6596712,0.83039904,"('good', 'evil')",1.5833228,1.5017865,1.1214969158172607,1.1660927534103394,0.04459583759307861
21,0.65270305,-0.022149801,"('nice', 'nasty')",0.50247884,0.47212481,0.5775909423828125,0.22498750686645508,-0.3526034355163574
81,-0.6476269,-0.58593726,"('industrious', 'lazy')",1.4226965,1.360328,0.3875347971916199,0.387195348739624,-0.0003394484519958496
64,0.63712204,0.07118943,"('clever', 'incompetent')",-0.8109331,-0.9102529,-0.08690553903579712,-0.41953176259994507,-0.33262622356414795
104,-0.63518393,-0.4767775,"('conventional', 'unconventional')",-0.73492277,-0.5395658,-0.6850533485412598,-0.5081716775894165,0.17688167095184326
11,-0.61839867,-0.55633664,"('caring', 'unaffectionate')",-2.3112333,-2.3120294,-1.4648159742355347,-1.4341830015182495,0.030632972717285156
0,0.6161957,0.15815334,"('sociable', 'unsociable')",-0.25404206,-0.14355332,0.1810768097639084,0.0073000118136405945,-0.1737767979502678
33,-0.6101642,-0.7651236,"('softhearted', 'hardhearted')",-1.4178274,-1.2514682,-1.0139957666397095,-1.0082958936691284,0.005699872970581055
44,-0.6075569,-0.7955052,"('truthful', 'untruthful')",-1.392858,-1.4975494,-1.0002074241638184,-1.1465272903442383,-0.14631986618041992
39,-0.60734665,-0.46360034,"('right', 'wrong')",-0.49610642,-0.37895215,-0.5517265200614929,-0.4212762415409088,0.1304502785205841
54,0.60655415,0.12418464,"('smart', 'stupid')",0.06567161,-0.20328042,0.3361128866672516,-0.039547890424728394,-0.37566077709198
8,-0.60180974,-0.33710074,"('open', 'distant')",-0.5459056,-0.70899796,-0.5738576650619507,-0.5230493545532227,0.05080831050872803
65,-0.60166025,-1.298977,"('practical', 'impractical')",-0.3453853,-0.49484062,-0.47352278232574463,-0.8969088196754456,-0.4233860373497009
45,-0.55153155,-0.74585223,"('cooperative', 'exploitative')",-0.8854847,-0.9919491,-0.7185081243515015,-0.8689006567001343,-0.1503925323486328
18,0.5509239,0.2052964,"('social', 'asocial')",-0.6570372,-0.56386316,-0.05305665731430054,-0.17928338050842285,-0.12622672319412231
28,0.54087746,0.29321486,"('honest', 'dishonest')",-2.1394653,-2.1867924,-0.7992939352989197,-0.9467887878417969,-0.1474948525428772
106,0.486716,0.42675024,"('conventional', 'unconventional')",0.21950474,0.21119891,0.3531103730201721,0.3189745843410492,-0.034135788679122925
58,-0.48532373,-0.6194781,"('able', 'clumsy')",-1.4747372,-1.3845277,-0.9800304174423218,-1.0020029544830322,-0.02197253704071045
87,-0.47798377,-0.71530914,"('dedicated', 'undedicated')",-0.77889174,-0.66692245,-0.6284377574920654,-0.6911157965660095,-0.06267803907394409
84,-0.4723004,-0.40966654,"('self-confident', 'diffident')",-0.5256767,-0.60237014,-0.4989885687828064,-0.506018340587616,-0.00702977180480957
80,0.4236285,0.24643317,"('independent', 'dependent')",0.67024386,0.54760474,0.5469361543655396,0.3970189690589905,-0.14991718530654907
67,-0.39713615,-0.24469315,"('discriminating', 'undiscriminating')",-0.6562246,-0.59660363,-0.5266803503036499,-0.42064839601516724,0.10603195428848267
97,-0.39253142,-0.37681568,"('superior', 'inferior')",-1.0140738,-0.9367889,-0.7033026218414307,-0.6568022966384888,0.046500325202941895
102,0.38138857,0.5431845,"('eminent', 'low')",-0.18352112,-0.16647622,0.09893372654914856,0.18835414946079254,0.08942042291164398
91,-0.35521576,-0.47342828,"('resilient', 'nonresilient')",0.119050086,0.009792417,-0.11808283627033234,-0.23181793093681335,-0.11373509466648102
74,-0.3431324,-0.7049884,"('insightful', 'unperceptive')",-0.73017085,-0.8194939,-0.536651611328125,-0.7622411251068115,-0.22558951377868652
79,-0.3348995,-0.57242537,"('determined', 'doubtful')",0.4370253,0.4161014,0.05106291174888611,-0.07816198468208313,-0.12922489643096924
70,0.33313447,0.342556,"('wise', 'unwise')",0.6773663,0.7993306,0.5052503943443298,0.570943295955658,0.06569290161132812
93,-0.32517695,-0.49837166,"('dominating', 'dominated')",0.3849561,0.7446142,0.02988956868648529,0.12312126159667969,0.0932316929101944
10,-0.31462225,0.05902183,"('affectionate', 'unaffectionate')",-1.593921,-1.4213505,-0.9542716145515442,-0.6811643242835999,0.27310729026794434
61,0.30339485,0.8168359,"('rational', 'irrational')",0.23015854,0.3453896,0.2667766809463501,0.5811127424240112,0.31433606147766113
86,0.28418592,0.34898412,"('self-reliant', 'helpless')",2.8738437,2.8338575,1.579014778137207,1.5914208889007568,0.012406110763549805
49,0.21990776,-0.2819618,"('responsible', 'irresponsible')",-1.3014299,-1.3297482,-0.5407610535621643,-0.8058549761772156,-0.26509392261505127
57,0.21921529,-0.41270167,"('able', 'unable')",0.18070063,0.07227546,0.1999579668045044,-0.17021310329437256,-0.37017107009887695
92,-0.19132376,0.089411214,"('unwavering', 'wavering')",-0.23003173,-0.41248283,-0.21067774295806885,-0.16153579950332642,0.04914194345474243
34,-0.19068855,-0.12452772,"('loyal', 'disloyal')",-1.7924279,-1.7216313,-0.9915581941604614,-0.9230794906616211,0.06847870349884033
20,0.18301123,0.583868,"('popular', 'unpopular')",-0.054326832,-0.13992801,0.064342200756073,0.22197000682353973,0.15762780606746674
13,-0.17727223,-0.64031863,"('helpful', 'unhelpful')",-2.1990547,-2.0676465,-1.1881635189056396,-1.3539825677871704,-0.16581904888153076
47,0.16300432,-0.21738264,"('forgiving', 'unforgiving')",-0.74704397,-0.7385313,-0.2920198142528534,-0.47795695066452026,-0.18593713641166687
4,-0.16027826,-0.18562919,"('likable', 'unlikable')",-0.41293678,-0.49707103,-0.2866075038909912,-0.34135010838508606,-0.05474260449409485
56,0.14753512,0.03950481,"('intelligent', 'dumb')",1.0538483,1.1231613,0.6006916761398315,0.5813330411911011,-0.01935863494873047
73,0.14664441,-0.48757112,"('brilliant', 'incompetent')",-0.9705236,-1.1625837,-0.4119395911693573,-0.8250774145126343,-0.413137823343277
9,0.1447463,-0.17750767,"('sensitive', 'insensitive')",-0.89776844,-1.0819899,-0.3765110671520233,-0.6297487616539001,-0.25323769450187683
42,-0.14287794,0.6152753,"('amicable', 'hostile')",0.8573259,0.89209634,0.3572239875793457,0.7536858320236206,0.3964618444442749
51,0.1403197,-0.4355052,"('competent', 'incompetent')",-0.12314868,-0.24406064,0.008585512638092041,-0.3397829234600067,-0.34836843609809875
110,-0.13541108,0.05701229,"('narrow-minded', 'open-minded')",0.04988277,-0.0007252693,-0.04276415705680847,0.028143510222434998,0.07090766727924347
24,-0.12633482,-0.18710522,"('thoughtful', 'rough')",-0.6929256,-0.6383425,-0.4096301794052124,-0.4127238690853119,-0.0030936896800994873
83,0.11271896,-0.13882206,"('energetic', 'lethargic')",-0.16084485,-0.10772747,-0.02406294271349907,-0.12327476590871811,-0.09921182319521904
30,-0.1056304,-0.66958934,"('honest', 'dishonest')",-0.4167791,-0.46723062,-0.2612047493457794,-0.5684099793434143,-0.3072052299976349
1,-0.10192937,0.032832563,"('friendly', 'unfriendly')",-1.9436455,-1.832191,-1.0227874517440796,-0.8996791839599609,0.12310826778411865
36,0.10158259,-0.29441965,"('tolerant', 'intolerant')",-0.57462806,-0.5873849,-0.23652273416519165,-0.4409022629261017,-0.20437952876091003
60,0.08631262,0.12034011,"('educated', 'uneducated')",-0.35320005,-0.32878834,-0.1334437131881714,-0.10422411561012268,0.029219597578048706
105,-0.07774217,0.19340861,"('conventional', 'modern')",-1.1315804,-1.2147332,-0.6046612858772278,-0.510662317276001,0.0939989686012268
88,0.043069065,0.42625567,"('impulsive', 'meek')",1.5368776,1.6544027,0.7899733781814575,1.0403292179107666,0.2503558397293091
7,0.036177456,0.1869309,"('outgoing', 'distant')",-0.017766297,-0.22076273,0.00920557975769043,-0.01691591739654541,-0.02612149715423584
100,-0.023033947,-0.39895695,"('influential', 'uninfluential')",-0.35145104,-0.025602162,-0.18724249303340912,-0.2122795581817627,-0.025037065148353577
101,0.01597476,-0.07503915,"('successful', 'unsuccessful')",-0.35148013,-0.29758444,-0.1677526831626892,-0.18631179630756378,-0.018559113144874573
17,0.005769938,0.085451,"('social', 'antisocial')",0.093191266,0.17482781,0.04948060214519501,0.13013941049575806,0.08065880835056305
