,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
75,3.7859716,4.1596575,"('confident', 'shy')",4.939724,4.994638,4.362847805023193,4.577147483825684,0.21429967880249023
78,2.587491,2.2632546,"('active', 'inactive')",2.1415029,1.8283441,2.364496946334839,2.0457992553710938,-0.3186976909637451
52,2.554809,2.6980774,"('competitive', 'uncompetitive')",-0.7786321,-0.5827871,0.8880884647369385,1.0576452016830444,0.16955673694610596
32,-2.2956681,-2.275465,"('benevolent', 'hardhearted')",-1.4164578,-1.2690787,-1.856062889099121,-1.7722718715667725,0.08379101753234863
14,1.9534272,1.9224916,"('supportive', 'unsupportive')",0.23018403,-0.03547913,1.0918055772781372,0.9435062408447266,-0.14829933643341064
99,-1.8208902,-2.220675,"('prestigious', 'insignificant')",0.77678156,0.5511234,-0.5220543146133423,-0.8347758054733276,-0.31272149085998535
95,-1.7915945,-1.9801005,"('rich', 'poor')",-3.739601,-3.919509,-2.7655978202819824,-2.9498047828674316,-0.18420696258544922
40,-1.7701037,-2.2088764,"('honorable', 'mean')",-3.7605674,-4.0388713,-2.7653355598449707,-3.123873710632324,-0.3585381507873535
27,-1.6857698,-1.8646848,"('sincere', 'insincere')",-5.1970997,-5.0562353,-3.441434860229492,-3.4604601860046387,-0.019025325775146484
2,1.6764774,1.8814054,"('friendly', 'unfriendly')",-1.1833041,-0.83397424,0.24658668041229248,0.5237155556678772,0.2771288752555847
53,-1.5417826,-1.8193202,"('smart', 'stupid')",-3.3292239,-3.3949473,-2.4355032444000244,-2.6071338653564453,-0.1716306209564209
15,1.5201843,1.8875965,"('polite', 'impolite')",-0.04083036,0.21482044,0.7396769523620605,1.05120849609375,0.31153154373168945
3,1.4873891,1.4831765,"('likable', 'unlikable')",1.2558029,1.1621326,1.3715959787368774,1.3226544857025146,-0.04894149303436279
12,1.4370241,1.4851592,"('sympathetic', 'unsympathetic')",-1.5432942,-1.4397454,-0.053135037422180176,0.02270686626434326,0.07584190368652344
94,1.4131987,1.6068332,"('aggressive', 'submissive')",-0.23002794,-0.15579748,0.5915853977203369,0.7255178689956665,0.1339324712753296
71,1.3738924,1.3359168,"('efficient', 'inefficient')",-1.6916533,-1.684596,-0.15888041257858276,-0.17433959245681763,-0.015459179878234863
66,1.3496567,1.6075522,"('imaginative', 'unimaginative')",1.5726814,1.6003358,1.4611690044403076,1.6039440631866455,0.1427750587463379
6,1.3268005,1.7236395,"('liked', 'disliked')",5.14769,4.9535933,3.2372450828552246,3.338616371154785,0.10137128829956055
35,1.1980492,1.2906494,"('fair', 'unfair')",0.48221785,0.76956576,0.840133547782898,1.0301076173782349,0.18997406959533691
63,-1.1864973,-1.2062442,"('capable', 'incapable')",-0.41913867,-0.4962123,-0.8028180003166199,-0.8512282371520996,-0.048410236835479736
51,1.1629871,1.2154217,"('competent', 'incompetent')",-0.7016839,-0.645089,0.2306516170501709,0.28516635298728943,0.05451473593711853
98,-1.1569716,-1.4260709,"('prestigious', 'insignificant')",0.9237452,0.6020702,-0.11661317944526672,-0.4120003581047058,-0.2953871786594391
109,1.1395093,1.6091738,"('conservative', 'liberal')",-1.1766788,-1.1526232,-0.018584728240966797,0.22827529907226562,0.24686002731323242
108,1.1395093,1.6091738,"('conservative', 'liberal')",-1.1766788,-1.1526232,-0.018584728240966797,0.22827529907226562,0.24686002731323242
82,-1.0803344,-1.1757793,"('industrious', 'meek')",1.5385609,1.6063236,0.22911322116851807,0.21527212858200073,-0.013841092586517334
49,1.0676217,0.93249375,"('responsible', 'irresponsible')",-2.1645157,-2.230853,-0.5484470129013062,-0.6491796970367432,-0.10073268413543701
64,1.0354753,1.1271019,"('clever', 'incompetent')",-1.4463694,-1.316491,-0.20544707775115967,-0.09469455480575562,0.11075252294540405
103,1.0301931,1.1820588,"('traditional', 'modern')",0.46084702,0.7360275,0.7455200552940369,0.9590431451797485,0.21352308988571167
76,1.0205647,1.2929299,"('secure', 'insecure')",-0.8066608,-0.61894083,0.10695195198059082,0.3369945287704468,0.23004257678985596
9,0.9884809,0.9759876,"('sensitive', 'insensitive')",-1.3231671,-1.3260179,-0.16734308004379272,-0.17501512169837952,-0.007672041654586792
31,-0.96988714,-1.1105887,"('altruistic', 'egoistic')",0.38379222,0.5512524,-0.2930474579334259,-0.2796681225299835,0.013379335403442383
37,0.9526146,0.5643836,"('good', 'evil')",1.7279257,1.7371286,1.3402701616287231,1.1507561206817627,-0.18951404094696045
90,0.93190277,0.900404,"('motivated', 'unmotivated')",0.1419695,0.14157754,0.5369361639022827,0.5209907293319702,-0.0159454345703125
30,0.92834544,0.88300455,"('honest', 'dishonest')",-0.49386823,-0.49659815,0.21723860502243042,0.19320319592952728,-0.024035409092903137
54,0.8744759,0.5930509,"('smart', 'stupid')",0.51124406,0.28450105,0.6928600072860718,0.4387759566307068,-0.254084050655365
13,0.8712077,0.65879613,"('helpful', 'unhelpful')",-2.1762795,-2.3006935,-0.6525359153747559,-0.8209487199783325,-0.16841280460357666
19,-0.8687895,-0.6045386,"('funny', 'boring')",0.2915444,0.2404201,-0.28862255811691284,-0.18205925822257996,0.10656329989433289
25,0.86431295,1.1356148,"('moral', 'immoral')",-1.4139347,-1.3145158,-0.27481088042259216,-0.08945053815841675,0.18536034226417542
5,0.86024725,0.78519523,"('pleasant', 'repellent')",-0.39181098,-0.37406296,0.23421813547611237,0.2055661380290985,-0.028651997447013855
107,0.8531166,0.88320196,"('conventional', 'modern')",0.38715938,0.40438294,0.6201379895210266,0.643792450428009,0.023654460906982422
89,0.8443079,0.85172033,"('daring', 'anxious')",-0.5957978,-0.5568205,0.12425506114959717,0.14744991064071655,0.023194849491119385
16,0.84114945,0.96820164,"('social', 'antisocial')",-1.141745,-0.8689836,-0.15029776096343994,0.04960900545120239,0.19990676641464233
81,-0.8248964,-1.1715288,"('industrious', 'lazy')",1.9114699,1.8021244,0.5432868003845215,0.31529778242111206,-0.22798901796340942
92,-0.7978561,-1.0723728,"('unwavering', 'wavering')",1.0815783,0.86477125,0.14186108112335205,-0.10380077362060547,-0.24566185474395752
46,0.78967667,0.89997995,"('generous', 'stingy')",1.3247952,1.3744605,1.0572359561920166,1.1372201442718506,0.07998418807983398
80,0.7834344,0.9409399,"('independent', 'dependent')",0.35079432,0.5369884,0.5671143531799316,0.7389641404151917,0.17184978723526
72,0.7689644,0.8778175,"('logical', 'illogical')",-0.8196918,-0.51261544,-0.025363683700561523,0.18260103464126587,0.2079647183418274
1,-0.7609799,-0.98315203,"('friendly', 'unfriendly')",-1.4762433,-1.2522011,-1.1186115741729736,-1.1176764965057373,0.0009350776672363281
24,-0.7484901,-0.66163194,"('thoughtful', 'rough')",-1.6960933,-1.4237908,-1.2222917079925537,-1.0427113771438599,0.17958033084869385
67,0.7361938,1.0322886,"('discriminating', 'undiscriminating')",-1.3161902,-1.0050048,-0.28999823331832886,0.013641893863677979,0.30364012718200684
39,-0.7216917,-0.6365551,"('right', 'wrong')",0.3137683,0.48879585,-0.20396171510219574,-0.07387961447238922,0.13008210062980652
17,0.71121216,0.98636067,"('social', 'antisocial')",-1.47078,-1.2230585,-0.3797839283943176,-0.11834889650344849,0.26143503189086914
85,0.70518607,0.82337123,"('ambitious', 'unambitious')",-0.8348314,-0.83987784,-0.06482267379760742,-0.008253306150436401,0.05656936764717102
48,0.70343816,0.92420363,"('reliable', 'unreliable')",1.9948481,1.8933095,1.349143147468567,1.4087564945220947,0.05961334705352783
105,-0.69183284,-0.80305064,"('conventional', 'modern')",-0.7391451,-0.56725574,-0.7154889702796936,-0.6851531863212585,0.03033578395843506
70,0.6855422,0.51969916,"('wise', 'unwise')",1.4460618,1.4543662,1.0658020973205566,0.9870326519012451,-0.07876944541931152
102,-0.68323326,-0.48161203,"('eminent', 'low')",0.32175678,0.4106063,-0.18073824048042297,-0.03550286591053009,0.14523537456989288
106,0.68077874,0.45039883,"('conventional', 'unconventional')",-0.8112285,-0.35909978,-0.06522488594055176,0.04564952850341797,0.11087441444396973
55,0.66191137,0.6170404,"('intelligent', 'unintelligent')",-0.9549765,-0.8100181,-0.1465325653553009,-0.09648886322975159,0.050043702125549316
41,-0.6604008,-0.73754156,"('incorrupt', 'corrupt')",1.6210029,1.6867807,0.48030105233192444,0.4746195673942566,-0.005681484937667847
45,-0.6218169,-0.8136554,"('cooperative', 'exploitative')",-2.4651735,-2.4185734,-1.5434951782226562,-1.6161143779754639,-0.07261919975280762
86,0.6158878,0.67941713,"('self-reliant', 'helpless')",2.2760673,2.1689343,1.4459775686264038,1.42417573928833,-0.02180182933807373
0,0.6147121,0.9618744,"('sociable', 'unsociable')",-1.1157601,-0.7282528,-0.25052398443222046,0.11681079864501953,0.36733478307724
83,0.5923133,0.6754751,"('energetic', 'lethargic')",-0.29718047,-0.34872067,0.14756640791893005,0.16337722539901733,0.01581081748008728
50,0.5850846,0.24515918,"('unprejudiced', 'prejudiced')",1.9148343,1.5773686,1.2499594688415527,0.9112638831138611,-0.33869558572769165
21,0.551129,0.1914405,"('nice', 'nasty')",1.1140192,0.8075779,0.8325740694999695,0.49950921535491943,-0.33306485414505005
60,0.5493313,1.1568077,"('educated', 'uneducated')",-0.32826266,-0.075572595,0.11053432524204254,0.5406175255775452,0.4300832003355026
91,0.5431323,0.52300173,"('resilient', 'nonresilient')",-0.565452,-0.3666001,-0.011159837245941162,0.0782008171081543,0.08936065435409546
77,0.54079914,0.4362659,"('active', 'inactive')",1.0798613,1.1776149,0.8103302121162415,0.8069404363632202,-0.0033897757530212402
104,-0.5117453,-0.5049969,"('conventional', 'unconventional')",-0.20041429,0.0846716,-0.3560797870159149,-0.21016263961791992,0.145917147397995
44,0.5088631,0.11150512,"('truthful', 'untruthful')",-0.33773977,-0.59370875,0.08556166291236877,-0.24110181629657745,-0.32666347920894623
56,0.4995742,0.54494417,"('intelligent', 'dumb')",1.733365,1.6238256,1.1164696216583252,1.0843849182128906,-0.03208470344543457
73,0.49355674,0.3673942,"('brilliant', 'incompetent')",-1.2650023,-1.4658844,-0.3857227563858032,-0.5492451190948486,-0.1635223627090454
96,-0.4925078,-0.19949168,"('powerful', 'powerless')",-0.18959212,0.002394706,-0.3410499691963196,-0.09854848682880402,0.24250148236751556
74,0.4800138,0.69108856,"('insightful', 'unperceptive')",-1.6465073,-1.5502472,-0.5832467079162598,-0.42957931756973267,0.1536673903465271
7,-0.43855238,-0.6480031,"('outgoing', 'distant')",1.2472475,0.8397579,0.4043475389480591,0.09587740898132324,-0.30847012996673584
61,0.43242052,0.23689407,"('rational', 'irrational')",1.1793873,1.331265,0.8059039115905762,0.7840795516967773,-0.021824359893798828
57,-0.41553172,-0.4053989,"('able', 'unable')",-0.17505473,-0.21569885,-0.2952932119369507,-0.3105488717556,-0.015255659818649292
22,0.40098208,0.23321678,"('welcoming', 'disagreeable')",0.9713837,0.89815235,0.6861828565597534,0.5656845569610596,-0.12049829959869385
43,0.38888785,0.1496155,"('genuine', 'fake')",-0.969697,-1.0235386,-0.2904045581817627,-0.4369615316390991,-0.14655697345733643
34,-0.37475005,-0.46284953,"('loyal', 'disloyal')",-1.5511099,-1.3560905,-0.9629299640655518,-0.9094700217247009,0.05345994234085083
42,-0.36620796,-0.33444118,"('amicable', 'hostile')",1.4234809,1.5795428,0.5286364555358887,0.6225507855415344,0.09391433000564575
38,-0.36058486,-0.07772842,"('kind', 'unkind')",-1.9359932,-1.716505,-1.1482889652252197,-0.8971167206764221,0.2511722445487976
11,-0.35695007,-0.48476058,"('caring', 'unaffectionate')",-1.4942008,-1.4447865,-0.9255754351615906,-0.9647735357284546,-0.039198100566864014
100,0.34922475,0.63768613,"('influential', 'uninfluential')",-1.0314844,-0.7394237,-0.3411298096179962,-0.05086877942085266,0.29026103019714355
4,-0.34650707,-0.72559536,"('likable', 'unlikable')",-0.38389045,-0.46535423,-0.3651987612247467,-0.5954747796058655,-0.23027601838111877
10,-0.3227753,-0.46321636,"('affectionate', 'unaffectionate')",-0.797673,-0.87591875,-0.560224175453186,-0.6695675849914551,-0.10934340953826904
36,-0.3138134,-0.27548942,"('tolerant', 'intolerant')",-0.75403845,-0.63169855,-0.5339258909225464,-0.4535939693450928,0.08033192157745361
79,-0.3047852,-0.2721189,"('determined', 'doubtful')",-0.38879615,-0.3186389,-0.3467906713485718,-0.2953788936138153,0.05141177773475647
20,0.3039524,0.25433397,"('popular', 'unpopular')",1.0082709,1.0216434,0.6561115980148315,0.6379886865615845,-0.01812291145324707
23,-0.3008849,-0.36831015,"('hospitable', 'inhospitable')",0.8936063,0.6695029,0.29636070132255554,0.15059638023376465,-0.1457643210887909
26,0.27538878,0.74870837,"('trustworthy', 'untrustworthy')",-0.3533585,-0.23793119,-0.038984864950180054,0.2553885877132416,0.29437345266342163
62,0.2723894,0.17182115,"('creative', 'uncreative')",-0.27544188,-0.40071613,-0.0015262365341186523,-0.11444748938083649,-0.11292125284671783
28,0.25733218,0.13584384,"('honest', 'dishonest')",-1.6285405,-1.560349,-0.6856041550636292,-0.7122525572776794,-0.026648402214050293
84,-0.24281971,-0.25747743,"('self-confident', 'diffident')",-0.43305594,-0.3952307,-0.3379378318786621,-0.32635408639907837,0.01158374547958374
8,-0.24121565,-0.6497359,"('open', 'distant')",1.1023654,0.75858015,0.43057486414909363,0.05442211031913757,-0.37615275382995605
101,0.23755357,0.6255489,"('successful', 'unsuccessful')",-1.0340345,-0.81662524,-0.39824044704437256,-0.0955381691455841,0.30270227789878845
18,0.22065476,0.32824475,"('social', 'asocial')",-1.0514355,-0.86090803,-0.41539037227630615,-0.26633164286613464,0.1490587294101715
110,-0.20944402,-0.3034722,"('narrow-minded', 'open-minded')",0.18353903,0.075898826,-0.012952491641044617,-0.11378668248653412,-0.1008341908454895
47,0.20376211,0.18844283,"('forgiving', 'unforgiving')",-1.3525063,-1.2682215,-0.5743720531463623,-0.5398893356323242,0.034482717514038086
68,-0.17648381,-0.40390608,"('clever', 'inept')",-0.7937468,-1.0387912,-0.48511531949043274,-0.7213486433029175,-0.23623332381248474
58,-0.16315037,-0.34282172,"('able', 'clumsy')",-1.2572565,-1.2748418,-0.7102034091949463,-0.8088317513465881,-0.09862834215164185
29,0.16028881,0.41356903,"('honest', 'immoral')",-1.5789661,-1.2909399,-0.7093386650085449,-0.43868544697761536,0.27065321803092957
93,-0.13682613,0.3150225,"('dominating', 'dominated')",-0.2053335,-0.037721723,-0.1710798144340515,0.13865038752555847,0.30973020195961
88,-0.10911447,-0.092312664,"('impulsive', 'meek')",2.2571058,2.0581946,1.0739957094192505,0.9829409718513489,-0.09105473756790161
33,-0.07967281,-0.063559204,"('softhearted', 'hardhearted')",-1.077182,-0.89437354,-0.5784274339675903,-0.4789663553237915,0.09946107864379883
69,-0.07576153,-0.36719143,"('wise', 'foolish')",1.0712998,0.98728347,0.4977691173553467,0.3100460171699524,-0.1877231001853943
59,-0.05844152,-0.20030361,"('skillful', 'clumsy')",0.77878106,0.86766374,0.36016976833343506,0.33368006348609924,-0.026489704847335815
87,0.019702047,0.018504977,"('dedicated', 'undedicated')",-1.7366168,-1.5679417,-0.8584573864936829,-0.7747183442115784,0.08373904228210449
65,-0.014996469,-0.08424485,"('practical', 'impractical')",-2.043039,-2.0109487,-1.0290178060531616,-1.0475966930389404,-0.01857888698577881
97,0.007866621,0.09877783,"('superior', 'inferior')",-0.6158573,-0.5000367,-0.3039953410625458,-0.20062944293022156,0.10336589813232422
