,comcast_male,comcast_female,tuple,corp_male,corp_female,new_male,new_female,average_male,average_female,female-male
76,1.633891,1.9479753,"('secure', 'insecure')",-0.27963996,-0.35239786,-0.46814716,-0.3669712,0.295367956161499,0.40953540802001953,0.11416745185852051
42,-1.6276896,-1.7498478,"('amicable', 'hostile')",1.0745797,1.3420484,1.8091202,1.8213055,0.4186700979868571,0.4711687167485555,0.05249861876169837
61,-1.6274238,-1.535494,"('rational', 'irrational')",1.1557636,1.3685138,1.4804657,1.715029,0.33626850446065265,0.5160162846247355,0.17974778016408283
25,1.62428,1.7449803,"('moral', 'immoral')",-1.5206175,-1.3253146,-1.4564099,-1.4396524,-0.4509158134460449,-0.3399955828984578,0.1109202305475871
81,-1.5116166,-1.8789442,"('industrious', 'lazy')",2.0935724,2.177915,2.0022373,2.030965,0.8613977432250977,0.7766453425089518,-0.08475240071614587
8,-1.4919559,-1.8109796,"('open', 'distant')",1.4154859,1.2487043,1.1676544,0.7915691,0.363728125890096,0.0764312744140625,-0.2872968514760335
69,-1.4752741,-1.6247308,"('wise', 'foolish')",0.44740218,0.6480955,0.5438058,0.65526724,-0.16135535637537637,-0.1071226994196574,0.05423265695571898
92,-1.4707305,-1.7164065,"('unwavering', 'wavering')",0.30593115,0.17524163,1.0242958,0.81975317,-0.04683454831441244,-0.24047056833902994,-0.1936360200246175
109,1.4300845,1.4966648,"('conservative', 'liberal')",-0.18954298,-0.3518635,-1.097023,-1.0688727,0.04783948262532552,0.025309522946675617,-0.022529959678649906
108,1.4300845,1.4966648,"('conservative', 'liberal')",-0.18954298,-0.3518635,-1.097023,-1.0688727,0.04783948262532552,0.025309522946675617,-0.022529959678649906
13,1.3231157,1.502413,"('helpful', 'unhelpful')",-3.0271235,-3.0961032,-2.575208,-2.4277782,-1.4264052708943684,-1.340489387512207,0.08591588338216138
14,1.3129852,1.1734402,"('supportive', 'unsupportive')",1.4877679,1.4867378,-0.059206426,-0.05194989,0.913848876953125,0.8694094022115072,-0.0444394747416178
5,1.307878,1.321693,"('pleasant', 'repellent')",-1.2856472,-1.3148067,-0.097297505,-0.30082503,-0.02502221365769704,-0.09797959526379903,-0.07295738160610199
37,-1.3010315,-1.7056415,"('good', 'evil')",1.9438914,2.0353565,2.5303283,2.428041,1.0577294031778972,0.9192519982655843,-0.13847740491231286
56,1.27793,1.218118,"('intelligent', 'dumb')",1.6987584,1.7227203,0.690233,1.0119772,1.2223071257273357,1.3176051775614421,0.09529805183410645
93,1.2761228,1.4641361,"('dominating', 'dominated')",-0.022973418,-0.17457613,-1.2408098,-0.70492834,0.004113197326660156,0.19487720727920532,0.19076400995254517
19,-1.2726989,-1.2661812,"('funny', 'boring')",0.41201538,0.5815117,-0.057115197,0.104435325,-0.3059328993161519,-0.19341140985488892,0.112521489461263
73,1.2707441,1.2520742,"('brilliant', 'incompetent')",-1.5508811,-1.81595,-1.3390191,-1.6772346,-0.5397187074025472,-0.7470367749532064,-0.20731806755065918
36,1.2569708,1.3733692,"('tolerant', 'intolerant')",-1.3469197,-1.1648283,-0.8488381,-0.593192,-0.3129289944966634,-0.12821702162424722,0.18471197287241617
20,-1.1600423,-1.3032931,"('popular', 'unpopular')",-0.1849665,-0.17244402,1.8974743,1.6604376,0.18415514628092447,0.061566829681396484,-0.12258831659952799
9,1.1561406,1.2543637,"('sensitive', 'insensitive')",-1.0999589,-1.0613891,-0.98445404,-0.92043555,-0.3094241221745809,-0.2424869934717814,0.06693712870279947
39,-1.1243653,-1.149303,"('right', 'wrong')",0.6349007,0.8346789,0.26922962,0.41019645,-0.07341167330741882,0.031857460737228394,0.10526913404464722
26,1.0197469,1.2039164,"('trustworthy', 'untrustworthy')",0.38654366,0.5214009,-0.7467338,-0.48269907,0.21985224882761636,0.4142061074574788,0.19435385862986246
3,1.012887,1.012739,"('likable', 'unlikable')",1.6233785,1.5548921,1.4871099,1.6269121,1.3744584719340007,1.3981809616088867,0.023722489674885994
90,0.9776094,0.8431026,"('motivated', 'unmotivated')",0.5462045,0.32156423,-0.115985096,-0.5120882,0.46927626927693683,0.21752619743347168,-0.25175007184346515
95,-0.976843,-0.9890972,"('rich', 'poor')",-6.034153,-6.116641,-2.7676091,-3.1545284,-3.2595348358154297,-3.420088768005371,-0.1605539321899414
60,0.93788004,1.1816344,"('educated', 'uneducated')",-0.94098175,-0.8681323,-0.794942,-0.4889455,-0.26601457595825195,-0.0584811270236969,0.20753344893455505
74,0.9030578,0.9671381,"('insightful', 'unperceptive')",-1.2442702,-1.3193259,-0.31318325,-0.21756577,-0.21813187996546426,-0.18991786241531372,0.028214017550150544
1,-0.8957443,-0.7938802,"('friendly', 'unfriendly')",-1.3676949,-1.0302336,0.03334117,0.025989413,-0.743366003036499,-0.5993748108545939,0.14399119218190515
6,0.83405083,0.6202053,"('liked', 'disliked')",6.684802,6.6123395,3.2574773,3.5818095,3.59210999806722,3.6047846476236978,0.012674649556477569
30,0.8312255,0.9931524,"('honest', 'dishonest')",-0.7890542,-0.85744035,-0.46290857,-0.09674831,-0.14024575551350912,0.01298790673414866,0.15323366224765778
86,0.8254013,0.6220646,"('self-reliant', 'helpless')",2.751844,2.6451762,1.5905108,1.749958,1.7225853602091472,1.6723995208740234,-0.05018583933512377
103,0.82439137,0.8280876,"('traditional', 'modern')",0.6515223,0.51988685,0.68126935,0.61791956,0.7190609773000082,0.6552980343500773,-0.0637629429499309
7,-0.79158324,-1.17151,"('outgoing', 'distant')",1.2281502,1.04766,0.8801502,0.5827791,0.4389057159423828,0.15297637383143106,-0.2859293421109518
105,-0.7891813,-0.89052904,"('conventional', 'modern')",-0.48005888,-0.4712868,0.8306431,0.5736888,-0.14619900782903036,-0.26270900170008343,-0.11650999387105307
47,0.7694548,0.79100335,"('forgiving', 'unforgiving')",-0.80979,-0.5174874,-0.45840046,-0.068962395,-0.16624523202578226,0.06818451484044392,0.2344297468662262
79,0.75422007,0.7683602,"('determined', 'doubtful')",0.44676286,0.76036924,0.31559122,0.37995023,0.5055247147878011,0.6362265745798746,0.1307018597920735
96,0.74021006,0.7414857,"('powerful', 'powerless')",-0.0942453,0.08052668,-0.45298013,-0.42514718,0.06432820359865825,0.13228841622670492,0.06796021262804668
40,-0.7150607,-0.7951747,"('honorable', 'mean')",-5.858739,-5.9650583,-2.9068136,-3.3330858,-3.1602045694986978,-3.3644396464029946,-0.20423507690429688
85,0.71078414,0.66847354,"('ambitious', 'unambitious')",-0.31822163,-0.35626906,0.013987601,0.106343,0.1355167031288147,0.1395158270994822,0.003999123970667512
62,-0.702383,-0.8007008,"('creative', 'uncreative')",-0.33273518,-0.144564,-0.56264377,-0.6173538,-0.5325872898101807,-0.5208728710810343,0.011714418729146359
43,0.68095994,0.843863,"('genuine', 'fake')",-0.23435366,-0.21506564,0.3768835,0.38788807,0.274496595064799,0.33889516194661456,0.06439856688181556
88,-0.6790832,-0.9018973,"('impulsive', 'meek')",1.447821,1.2792021,1.563556,1.8192687,0.7774312496185303,0.7321911652882894,-0.04524008433024085
87,0.67609257,0.6317578,"('dedicated', 'undedicated')",-0.80255353,-0.59696186,-0.63571346,-0.37742674,-0.2540581425031026,-0.11421026786168416,0.13984787464141846
17,0.6295678,0.7320846,"('social', 'antisocial')",-0.2864834,0.066805124,-0.42820126,-0.10149157,-0.02837228775024414,0.23246604204177856,0.2608383297920227
97,-0.62697506,-0.469752,"('superior', 'inferior')",-1.0777923,-1.0853717,-0.99121296,-0.8188501,-0.8986601034800211,-0.7913246154785156,0.1073354880015055
33,-0.5983329,-0.538014,"('softhearted', 'hardhearted')",-1.0268513,-0.9268272,-0.62816787,-0.6920396,-0.7511173884073893,-0.7189602851867676,0.03215710322062171
84,-0.5692445,-0.7298595,"('self-confident', 'diffident')",0.04052466,0.12735969,-0.24383731,-0.37390593,-0.25751904646555585,-0.32546857992808026,-0.06794953346252441
11,-0.5662074,-0.48619056,"('caring', 'unaffectionate')",-1.484493,-1.4917997,-0.39734697,-0.45263273,-0.8160157998402914,-0.8102076848347982,0.005808115005493164
4,-0.56220996,-0.64377123,"('likable', 'unlikable')",-0.6973594,-0.49110615,0.38617718,0.37986428,-0.2911307414372762,-0.25167105595270794,0.03945968548456824
54,0.5417815,0.33791578,"('smart', 'stupid')",0.42693397,0.34929267,0.84912705,0.60384494,0.6059474945068359,0.43035109837849933,-0.1755963961283366
100,0.53771776,0.70274276,"('influential', 'uninfluential')",-0.63892,-0.5221347,-0.52025104,-0.49207926,-0.20715109507242838,-0.10382374127705891,0.10332735379536946
32,-0.5319037,-0.47251707,"('benevolent', 'hardhearted')",-1.3220441,-0.75526094,-0.5565795,-0.20947967,-0.8035090764363607,-0.47908588250478107,0.32442319393157965
80,0.52197254,0.538278,"('independent', 'dependent')",0.50642145,0.6569986,0.56695527,0.6444183,0.5317831039428711,0.6132315794626871,0.08144847551981604
68,-0.51813877,-0.69931185,"('clever', 'inept')",-0.914963,-0.89569235,-0.6454199,-0.8717228,-0.692840576171875,-0.8222423394521078,-0.12940176328023278
91,0.51436067,0.38202512,"('resilient', 'nonresilient')",-0.1504333,-0.20740606,0.2389951,-0.08850193,0.2009741465250651,0.028705711166063946,-0.17226843535900116
18,0.48770463,0.6435909,"('social', 'asocial')",-0.15735155,-0.051664025,-1.5692225,-1.306341,-0.41295647621154785,-0.23813803990681967,0.17481843630472818
70,0.4558898,0.2856756,"('wise', 'unwise')",1.1597657,1.1573492,1.675778,1.6813757,1.0971445242563884,1.0414668718973796,-0.05567765235900879
21,0.40387058,0.3549286,"('nice', 'nasty')",0.38468748,0.27212715,0.35453856,0.31382322,0.38103222846984863,0.31362632910410565,-0.06740589936574298
50,0.33635333,0.3663233,"('unprejudiced', 'prejudiced')",2.2759738,2.2260273,1.2686491,1.0383911,1.29365873336792,1.2102471987406414,-0.08341153462727857
67,0.3187558,0.23253268,"('discriminating', 'undiscriminating')",-0.98974335,-0.78308094,0.70384866,0.7983501,0.010953704516092936,0.08260061343510945,0.07164690891901651
38,0.29519844,0.43305773,"('kind', 'unkind')",-2.3757577,-1.9031388,-1.1115729,-0.71509457,-1.0640439987182617,-0.7283918857574463,0.33565211296081543
35,-0.27855957,-0.27085996,"('fair', 'unfair')",0.6981856,0.740138,0.53877056,0.72886944,0.3194655378659566,0.3993825117746989,0.0799169739087423
78,0.2660242,0.07177938,"('active', 'inactive')",2.3321204,1.9112912,1.6742909,1.1332293,1.4241450627644856,1.038766622543335,-0.38537844022115064
34,0.25961027,0.43984407,"('loyal', 'disloyal')",-2.017921,-1.7827404,-1.179813,-0.9404594,-0.9793745676676432,-0.7611185709635416,0.21825599670410156
10,-0.25805,-0.10712707,"('affectionate', 'unaffectionate')",-0.05168128,0.14470398,0.7698784,0.8342984,0.15338237086931863,0.29062509536743164,0.137242724498113
77,-0.22740322,-0.28767812,"('active', 'inactive')",1.3215332,1.4822655,0.7132806,0.8810775,0.6024702390034994,0.6918883323669434,0.08941809336344397
55,0.22689152,0.38406,"('intelligent', 'unintelligent')",-1.5241168,-1.5656445,-0.3138889,-0.4464134,-0.5370380481084188,-0.542665958404541,-0.005627910296122196
24,0.22021636,0.15235144,"('thoughtful', 'rough')",-1.4458349,-1.2531471,-0.80838597,-1.0449764,-0.6780014832814535,-0.7152573267618815,-0.037255843480427986
101,0.20827147,0.39006108,"('successful', 'unsuccessful')",-1.2861463,-1.4652822,-0.6508886,-0.41667444,-0.5762544473012289,-0.4972984790802002,0.07895596822102868
45,0.20821479,0.27493083,"('cooperative', 'exploitative')",-1.1704645,-0.9724724,-1.0277846,-0.9165996,-0.6633447806040446,-0.5380470752716064,0.12529770533243811
102,-0.1935417,-0.14658155,"('eminent', 'low')",-0.53147554,-0.3426346,-0.2643765,-0.27766025,-0.329797903696696,-0.25562546650568646,0.07417243719100952
59,-0.18761724,-0.25720686,"('skillful', 'clumsy')",0.07095654,0.19477667,1.3879981,1.4707971,0.42377912998199463,0.46945563952128094,0.045676509539286314
58,-0.15090962,0.13942136,"('able', 'clumsy')",-2.2373161,-1.8838849,-1.5659094,-1.5201012,-1.3180450598398845,-1.0881882508595784,0.22985680898030614
72,-0.14312619,0.03455972,"('logical', 'illogical')",-1.4069908,-1.3363023,-0.42463043,-0.11634571,-0.6582491397857666,-0.47269610563913983,0.18555303414662677
110,-0.11576685,-0.08720285,"('narrow-minded', 'open-minded')",0.15512341,0.24599168,-0.38863587,-0.16592145,-0.11642643809318542,-0.002377539873123169,0.11404889822006226
57,0.11222318,0.04122415,"('able', 'unable')",-0.52577424,-0.47968864,-0.46497375,-0.62447196,-0.2928415934244792,-0.35431214173634845,-0.061470548311869266
44,0.104064986,0.13353261,"('truthful', 'untruthful')",-0.6980455,-0.76625013,-0.44683415,-0.3493275,-0.3469382127126058,-0.32734833161036175,0.019589881102244022
28,-0.0800198,0.19912224,"('honest', 'dishonest')",-2.0855794,-2.0146995,-1.27389,-0.99179226,-1.1464963754018147,-0.9357898235321045,0.2107065518697102
46,-0.07967481,-0.08546719,"('generous', 'stingy')",2.3762202,2.3003333,0.83456933,0.996935,1.0437049865722656,1.0706003506978352,0.026895364125569587
106,-0.06826028,0.014878064,"('conventional', 'unconventional')",-0.62033725,-0.33703667,1.2797227,0.963664,0.1970417102177938,0.21383512020111084,0.016793409983317048
23,-0.06152278,-0.28552395,"('hospitable', 'inhospitable')",0.7526314,0.81820834,1.1858441,1.118948,0.6256508827209473,0.5505441029866537,-0.07510677973429358
63,0.054694533,-0.021966547,"('capable', 'incapable')",-1.1376256,-1.0196587,-0.33474922,-0.53823125,-0.4725600878397624,-0.5266188383102417,-0.05405875047047931
22,-0.053177297,-0.105192184,"('welcoming', 'disagreeable')",1.6342537,1.9070294,0.5636344,0.47769773,0.7149035930633545,0.7598449389139811,0.04494134585062659
53,0.03447786,0.14849415,"('smart', 'stupid')",-4.4504747,-4.3025694,-3.3546703,-3.2368484,-2.5902223587036133,-2.4636411666870117,0.12658119201660156
29,0.01969415,0.04633385,"('honest', 'immoral')",-1.8260021,-1.7521313,-1.9729593,-2.176074,-1.2597557703653972,-1.2939571539560955,-0.03420138359069824
27,0.01944244,0.29250133,"('sincere', 'insincere')",-6.6364894,-6.431673,-4.0693674,-4.2187166,-3.562138239542643,-3.4526294072469077,0.10950883229573538
