,fortune_male,fortune_female,tuple,brands_male,brands_female,home_male,home_female,&_male,&_female,secur_male,secur_female,average_male,average_female,female-male
46,1.7188454,1.7718015,"('generous', 'stingy')",1.8724949,1.8934252,1.0328882,1.079803,1.1583265,1.4427539,1.2165201,1.3443127,1.399814987182617,1.5064191818237305,0.10660419464111337
73,-1.7167222,-1.9681296,"('brilliant', 'incompetent')",-0.9730207,-1.1322204,-0.8050979,-1.1514513,0.13757253,-0.0800339,-1.0173855,-1.3971431,-0.8749307632446289,-1.1457956314086915,-0.2708648681640625
34,-1.6845758,-1.398923,"('loyal', 'disloyal')",-1.7968713,-1.5503709,-1.5472357,-1.2507764,-1.7068768,-1.3924224,-0.885809,-0.5476929,-1.524273681640625,-1.228037166595459,0.296236515045166
29,-1.6406075,-1.6089244,"('honest', 'immoral')",-1.2569898,-1.2911563,-1.5323739,-1.6259747,-2.492492,-2.3022342,-0.7103729,-0.6976437,-1.526567268371582,-1.5051866531372071,0.021380615234374956
100,-1.5750834,-1.4480884,"('influential', 'uninfluential')",-0.75816023,-0.49341136,-0.27427882,-0.23297131,-0.7749443,-0.5667411,0.49472326,0.7319717,-0.5775486946105957,-0.40184803009033204,0.17570066452026362
78,1.5735697,0.86369956,"('active', 'inactive')",1.6156986,1.0228752,1.8913866,1.321532,1.0016036,0.7120829,1.9896541,1.7940941,1.614382553100586,1.1428567886352539,-0.4715257644653321
101,-1.475551,-1.814093,"('successful', 'unsuccessful')",-1.1254332,-1.1926155,-2.0765185,-2.0478733,-0.89957243,-0.94783556,-0.8176008,-0.7860334,-1.278935146331787,-1.3576900482177734,-0.07875490188598633
2,-1.4578955,-1.286907,"('friendly', 'unfriendly')",-0.67582643,-0.4188184,0.091673374,0.24331096,0.10653454,0.399545,-0.24280025,-0.18398681,-0.435662841796875,-0.24937126636505128,0.1862915754318237
88,1.448764,1.309286,"('impulsive', 'meek')",1.2984375,1.1836932,0.7681941,0.60046494,1.1357977,0.689323,0.38521853,0.57926846,1.0072824478149414,0.872407054901123,-0.13487539291381834
1,-1.4221306,-1.6925521,"('friendly', 'unfriendly')",-1.6853282,-1.6863722,-1.4992294,-1.4459033,-1.8073549,-1.9302442,-0.12905845,0.19038443,-1.3086203575134276,-1.3129374504089355,-0.004317092895507857
63,-1.4096103,-1.6600914,"('capable', 'incapable')",-1.2168884,-1.258724,-1.0740293,-1.3109964,-0.80940247,-1.0181079,-1.1877602,-0.9617642,-1.1395381927490233,-1.2419367790222169,-0.10239858627319354
3,1.388473,1.1381799,"('likable', 'unlikable')",1.7352214,1.5954614,1.1769447,0.8774543,0.5202945,0.25173515,0.95517844,1.02875,1.1552224159240723,0.9783161163330079,-0.1769062995910644
32,-1.3654456,-1.2577796,"('benevolent', 'hardhearted')",-1.5679216,-1.4310837,-1.329442,-1.0357592,-1.297818,-0.9707644,-1.1923149,-1.2261653,-1.3505884170532227,-1.1843104362487793,0.16627798080444345
36,-1.3577571,-1.1362865,"('tolerant', 'intolerant')",-1.1300046,-1.1636031,-0.99239737,-0.9422605,-0.61836326,-0.68739563,-1.0937794,-1.312823,-1.0384603500366212,-1.0484737396240233,-0.010013389587402166
12,-1.3524151,-1.3055866,"('sympathetic', 'unsympathetic')",-1.3808513,-1.1635431,-0.67668366,-0.72143835,-0.79287094,-0.35618746,-0.44921815,-0.28290385,-0.9304078102111817,-0.7659318447113037,0.16447596549987797
64,-1.343867,-1.3050973,"('clever', 'incompetent')",-0.9059556,-0.8795094,-0.26959407,-0.19374818,-0.2842232,-0.120973915,0.017571302,-0.16623259,-0.5572137355804443,-0.5331122875213623,0.024101448059081987
25,-1.341059,-1.5404814,"('moral', 'immoral')",-0.36253908,-0.3746986,-0.45094302,-0.7011275,-0.5495923,-0.42972127,-1.0585166,-1.0439334,-0.7525300025939942,-0.8179924964904786,-0.0654624938964844
81,1.3155229,0.9164115,"('industrious', 'lazy')",1.7018545,1.432023,1.2955313,1.1404408,1.1508373,0.8324736,0.6379993,0.38827705,1.22034912109375,0.9419252395629882,-0.2784238815307618
10,-1.2886425,-1.3037971,"('affectionate', 'unaffectionate')",-1.0204144,-0.90321386,-1.2167124,-1.2828951,0.22535588,0.18459022,0.35005546,0.68094844,-0.5900715827941895,-0.5248734951019287,0.06519808769226076
60,-1.234268,-0.8666985,"('educated', 'uneducated')",-0.5951277,-0.34269732,-0.042383134,0.079645604,-1.7056144,-1.5260056,-0.5552769,-0.222755,-0.8265339851379394,-0.5757021903991699,0.2508317947387695
87,-1.2062644,-1.0325923,"('dedicated', 'undedicated')",-1.4560244,-1.339778,-2.2910976,-2.2737617,-1.3853477,-1.4120058,-0.73638177,-0.7873977,-1.4150232315063476,-1.369107151031494,0.045916080474853516
70,1.2023709,1.0764904,"('wise', 'unwise')",0.6714643,0.6634088,-0.1508053,-0.24256057,-0.22921562,-0.1455794,0.91086096,1.081167,0.48093504905700685,0.4865852355957031,0.005650186538696256
30,-1.1954715,-1.3562405,"('honest', 'dishonest')",-0.7107812,-0.717477,-1.5431831,-1.8452499,-1.5715175,-1.6089077,0.07234134,0.08883132,-0.9897223472595215,-1.0878087043762208,-0.09808635711669933
68,-1.1787868,-1.5715971,"('clever', 'inept')",-1.1548022,-1.4061495,-0.994766,-1.3595939,-1.4675927,-1.5158814,-0.45219478,-0.9235802,-1.0496285438537598,-1.3553604125976562,-0.30573186874389635
44,-1.1457614,-1.2897322,"('truthful', 'untruthful')",-1.0456365,-1.1038735,-0.8063218,-1.1416354,-0.52573866,-0.6208297,-0.2172658,-0.22070855,-0.7481448650360107,-0.8753558158874511,-0.1272109508514404
35,1.1414974,1.0992148,"('fair', 'unfair')",0.9512622,0.8491137,1.6036046,1.5988505,0.016712442,-0.0033596903,0.32709575,0.588231,0.8080345153808594,0.8264100074768066,0.018375492095947243
65,-1.104224,-1.1681125,"('practical', 'impractical')",-1.1058087,-1.078631,-1.5667119,-1.7395861,-0.5269672,-0.39912766,-0.8333053,-1.0170704,-1.0274034500122071,-1.0805055618286132,-0.05310211181640612
47,-1.0678754,-0.899626,"('forgiving', 'unforgiving')",-0.7952581,-0.70522314,-0.6635717,-0.7108049,-0.74930066,-0.5109968,-0.29383692,-0.16931087,-0.713968563079834,-0.5991923332214355,0.11477622985839853
49,-1.0473571,-1.1082871,"('responsible', 'irresponsible')",-1.5336701,-1.8523724,-1.2115598,-1.3974859,-0.61115694,-0.70318985,-0.3086126,-0.33462965,-0.9424713134765625,-1.0791929244995118,-0.13672161102294922
84,-1.0121622,-1.3708649,"('self-confident', 'diffident')",-0.4988926,-0.7638631,-1.3042328,-1.6446064,0.07232165,-0.23763105,0.60303897,0.5830975,-0.42798538208007814,-0.6867735862731934,-0.25878820419311527
33,-0.99583745,-0.8330282,"('softhearted', 'hardhearted')",-1.6031294,-1.4725528,-1.6911156,-1.3652744,-0.60674417,-0.23359776,-0.8032656,-0.7056725,-1.1400184631347656,-0.9220251083374024,0.21799335479736326
43,-0.99526477,-0.7839588,"('genuine', 'fake')",-0.68500185,-0.6833764,-1.0831205,-0.9467052,0.49274534,0.51856124,-0.9168035,-0.62130123,-0.6374890327453613,-0.5033561229705811,0.1341329097747802
18,-0.95568985,-0.78462124,"('social', 'asocial')",-0.23698005,-0.026392125,-0.41173685,-0.35368153,-0.2036233,-0.10633722,0.010475159,0.062188,-0.35951097011566163,-0.24176881313323975,0.11774215698242188
9,-0.95514643,-0.90840393,"('sensitive', 'insensitive')",-0.8120123,-1.0621495,-0.86191666,-1.0424817,-0.51400375,-0.43757707,-0.4055304,-0.22911596,-0.7097219467163086,-0.7359456062316895,-0.02622365951538086
104,-0.95356786,-1.0035803,"('conventional', 'unconventional')",-1.0287832,-0.7899064,-0.30678153,-0.1328325,-0.45263612,-0.33058608,-0.37160423,-0.26122624,-0.6226746082305908,-0.5036262989044189,0.11904830932617194
61,0.9454583,0.785834,"('rational', 'irrational')",0.4428974,0.6992283,-0.037509203,0.047013402,0.19487056,0.09538987,0.7240847,0.98766214,0.45396037101745607,0.5230255603790284,0.0690651893615723
102,-0.906843,-0.9766314,"('eminent', 'low')",-1.1150723,-1.0758249,0.08782029,0.30503577,-0.29299122,-0.49591234,-1.4781394,-1.2194304,-0.7410450935363769,-0.6925526618957519,0.048492431640625
83,-0.90043336,-0.6131056,"('energetic', 'lethargic')",-0.27545017,-0.44629043,-0.29356492,-0.2791571,-0.78670347,-0.7935468,-0.5123813,-0.34548962,-0.5537066459655762,-0.4955179214477539,0.058188724517822255
55,-0.87657773,-1.0245543,"('intelligent', 'unintelligent')",-0.5553756,-0.42174554,0.07584059,0.28076747,-0.23286712,0.08165854,0.010724962,-0.033454895,-0.31565098762512206,-0.22346572875976561,0.09218525886535645
96,-0.8740827,-0.8497679,"('powerful', 'powerless')",-0.65578264,-0.42257354,0.28177685,0.28044522,1.6995502,1.6951721,-0.4773329,-0.58994746,-0.005174219608306885,0.02266566753387451,0.027839887142181396
72,-0.8646188,-0.9759842,"('logical', 'illogical')",-0.8272003,-0.7134589,-0.35332373,-0.065531544,-2.088004,-1.9749874,-0.013637394,0.12938514,-0.8293569564819336,-0.720115327835083,0.10924162864685061
45,-0.8442535,-0.73920864,"('cooperative', 'exploitative')",-0.43129134,-0.3694068,-0.31680006,-0.38140398,0.0488908,-0.1737825,-0.1664574,-0.42126235,-0.3419823169708252,-0.4170128345489502,-0.07503051757812501
42,0.8315471,0.57930326,"('amicable', 'hostile')",0.7271538,0.77348936,-0.33496153,-0.2048024,0.81864345,0.653674,-0.04755935,0.4503805,0.3989646673202515,0.450408935546875,0.05144426822662351
107,0.81942904,1.229673,"('conventional', 'modern')",0.4807641,0.56243074,-1.0683541,-1.0704156,0.44311655,0.51828825,0.40309927,0.6373257,0.21561095714569092,0.3754604339599609,0.15984947681427
103,0.81416273,0.9316683,"('traditional', 'modern')",0.67664707,0.72643065,1.8116288,1.6274638,0.43213966,0.44099018,1.078737,0.90012693,0.9626630783081055,0.9253359794616699,-0.03732709884643559
4,-0.793784,-1.1759766,"('likable', 'unlikable')",-0.666726,-0.75186735,-0.52854675,-0.6214354,-0.74760413,-1.01613,-1.0802388,-1.1479434,-0.7633799552917481,-0.9426705360412597,-0.17929058074951165
80,0.7801045,0.68901026,"('independent', 'dependent')",0.7578194,0.46359006,0.7913553,0.665784,0.06652625,0.013384938,-0.23572026,-0.28581005,0.43201704025268556,0.3091918468475342,-0.12282519340515136
41,0.7106898,0.75467616,"('incorrupt', 'corrupt')",1.1654556,1.2876594,0.37194538,0.6355516,0.18403721,0.1262362,-0.29487798,-0.060305476,0.42744998931884765,0.5487635612487793,0.1213135719299317
31,-0.6899784,-0.7935148,"('altruistic', 'egoistic')",-0.6092651,-0.5158224,-0.53494084,-0.29353547,-0.6022098,-0.7353118,-0.68261635,-0.48701227,-0.6238020896911621,-0.5650393486022949,0.058762741088867254
93,-0.6737294,-0.30072877,"('dominating', 'dominated')",0.24007225,0.4887038,0.5436684,0.8319688,1.3259864,1.607507,-0.27487862,-0.26618165,0.2322237968444824,0.47225384712219237,0.24003005027770996
7,0.62081945,-0.020650655,"('outgoing', 'distant')",0.8267393,0.25108537,0.7948962,0.22582597,-0.88669884,-1.2293333,0.9002882,0.7435405,0.45120887756347655,-0.005906414985656738,-0.4571152925491333
71,-0.6114544,-0.85213023,"('efficient', 'inefficient')",-0.7052022,-0.9471908,0.67555237,0.3358721,-0.68018186,-0.549804,0.18873036,-0.33722475,-0.22651114463806152,-0.4700955390930176,-0.24358439445495608
56,0.58910584,0.61685395,"('intelligent', 'dumb')",1.0626276,0.9946784,0.30267328,0.25898656,0.74053323,0.7549103,0.43364418,0.65538085,0.6257168769836425,0.6561619758605957,0.030445098876953125
106,-0.57886004,-0.50536394,"('conventional', 'unconventional')",-0.5510607,-0.31283647,-0.14754525,0.029510736,1.2993984,1.4505728,-0.3181538,-0.54256904,-0.05924426317214966,0.02386282682418823,0.0831070899963379
0,-0.5768714,-0.51282996,"('sociable', 'unsociable')",-0.43011144,-0.3182998,-0.9573275,-0.54260796,-0.19430423,0.21850747,-0.3184178,-0.13968417,-0.4954064846038818,-0.25898289680480957,0.23642358779907224
8,0.5732881,0.064641744,"('open', 'distant')",0.4102513,-0.062788844,0.041811556,-0.26800817,-1.4330556,-1.7748258,1.1904683,1.1458043,0.15655272006988524,-0.17903535366058348,-0.33558807373046873
85,-0.5665163,-0.61481816,"('ambitious', 'unambitious')",-0.1612534,-0.051787317,-0.2707203,-0.2330817,0.2667089,0.29304048,0.12927395,0.18225177,-0.12050142288208007,-0.08487898111343384,0.035622441768646235
22,0.53728366,0.6151946,"('welcoming', 'disagreeable')",0.94545394,0.7984424,0.43484432,0.22104317,-0.26900083,-0.2040399,0.76215905,0.6821319,0.4821480274200439,0.42255444526672364,-0.05959358215332028
21,0.5254394,0.32473493,"('nice', 'nasty')",1.0917124,1.0313308,-0.37667602,-0.63720626,0.865172,1.0441111,0.8172453,0.66373444,0.584578561782837,0.4853410243988037,-0.09923753738403324
77,0.4800383,0.34285483,"('active', 'inactive')",0.21257743,0.20313832,-0.4596313,-0.16871631,-0.078360364,-0.27548856,0.714327,0.7617749,0.17379021644592285,0.17271263599395753,-0.001077580451965321
52,-0.47606355,-0.58668333,"('competitive', 'uncompetitive')",-0.59792525,-0.5246098,-0.42307377,-0.42964372,-0.019819617,0.035560608,0.20143181,0.3085618,-0.2630900859832764,-0.23936288356781005,0.02372720241546633
90,0.46140113,-0.08577603,"('motivated', 'unmotivated')",0.9313622,0.769919,1.9013684,1.4437454,0.6029837,0.55173934,0.5994477,0.41440326,0.8993125915527344,0.6188061237335205,-0.28050646781921384
39,-0.44858333,-0.6002263,"('right', 'wrong')",-0.23728687,-0.10750392,-0.057184577,-0.03383775,0.75070196,0.51270443,-0.041824743,0.23917657,-0.006835505366325378,0.0020626187324523926,0.008898124098777771
91,-0.44511712,-0.7797866,"('resilient', 'nonresilient')",-0.311144,-0.34847134,-0.09618865,-0.4832156,0.63446367,0.73370516,0.71610343,0.5104277,0.0996234655380249,-0.07346813678741455,-0.17309160232543946
24,-0.43606037,-0.39209807,"('thoughtful', 'rough')",-1.2588966,-1.2555156,-0.17683703,0.26882377,-0.23848522,-0.14970952,-1.1643833,-1.2670972,-0.6549324989318848,-0.5591193199157715,0.0958131790161133
51,-0.43228513,-0.53660786,"('competent', 'incompetent')",-0.15688622,-0.23622917,-1.5273256,-1.5317719,-0.48839974,-0.38361037,-0.2865917,-0.20362464,-0.5782977104187011,-0.5783687591552734,-7.104873657226562e-05
89,-0.41468105,-0.3586391,"('daring', 'anxious')",-0.44257948,-0.5971991,0.3898161,0.7965642,-0.92452294,-0.85655177,-0.17301138,-0.53449833,-0.3129957437515259,-0.3100648164749146,0.002930927276611317
57,-0.3863637,-0.57033426,"('able', 'unable')",-0.20974201,-0.44165844,-0.721676,-0.8595289,0.14282426,-0.0006297827,0.07900011,-0.23978576,-0.21919145584106445,-0.42238740921020507,-0.20319595336914062
97,-0.38621092,-0.5606509,"('superior', 'inferior')",-0.930251,-0.920183,0.10255125,0.34491825,-0.8253244,-0.8584398,-0.93520427,-0.62551033,-0.5948878765106201,-0.5239731788635253,0.0709146976470948
15,-0.33918035,-0.12661785,"('polite', 'impolite')",0.6085446,0.74417776,0.17187381,0.23611388,0.7157667,0.84402835,0.37885204,0.48092407,0.307171368598938,0.4357252597808838,0.12855389118194577
14,0.32420754,-0.024849065,"('supportive', 'unsupportive')",0.80641186,0.63992786,0.016836166,-0.6236455,0.8450122,0.7476977,1.303995,1.275739,0.6592925548553467,0.40297398567199705,-0.2563185691833496
94,-0.32087967,-0.23852138,"('aggressive', 'submissive')",0.90456104,1.133668,0.55896205,0.38602787,0.45391607,0.68634987,0.54311925,0.5490175,0.4279357433319092,0.5033083438873291,0.07537260055541994
17,-0.30251896,-0.24361265,"('social', 'antisocial')",-0.12831414,-0.04335469,-0.3272472,-0.23387349,0.33156028,0.40966216,0.18823192,0.29648745,-0.04765762090682983,0.03706175684928894,0.08471937775611876
98,-0.3021354,-0.3971179,"('prestigious', 'insignificant')",-0.6287781,-0.6678305,-0.22097403,-0.2847398,-1.0710076,-1.416075,-0.8683156,-0.9695395,-0.6182421684265137,-0.7470605850219727,-0.128818416595459
19,-0.30152124,-0.3703671,"('funny', 'boring')",0.039273858,-0.075547755,-0.54344666,-0.4364184,0.20886248,0.038226932,-0.38599184,-0.25483254,-0.1965646743774414,-0.21978776454925536,-0.023223090171813954
109,0.29759136,0.32422498,"('conservative', 'liberal')",0.69668734,0.5344842,1.5489736,1.3847607,1.8477361,2.2259586,-0.35546345,-0.6279681,0.8071049690246582,0.7682920932769776,-0.038812875747680664
108,0.29759136,0.32422498,"('conservative', 'liberal')",0.69668734,0.5344842,1.5489736,1.3847607,1.8477361,2.2259586,-0.35546345,-0.6279681,0.8071049690246582,0.7682920932769776,-0.038812875747680664
5,-0.28784853,-0.20907238,"('pleasant', 'repellent')",0.4133092,0.2989989,0.45692876,0.41921237,0.30515563,0.32166058,0.61510634,0.6215411,0.3005302906036377,0.2904681205749512,-0.010062170028686479
67,-0.2334946,-0.31440616,"('discriminating', 'undiscriminating')",-1.1336383,-1.2484097,-0.42121595,-0.08995223,-0.9230713,-0.78169817,-1.1033887,-1.0684335,-0.7629617691040039,-0.7005799770355224,0.06238179206848149
105,-0.23185505,-0.21275744,"('conventional', 'modern')",-1.0275881,-1.0367632,-0.7897619,-0.8390751,-1.011471,-1.0496438,-0.21467471,-0.12280982,-0.655070161819458,-0.6522099018096924,0.0028602600097655806
92,-0.20572887,-0.4668666,"('unwavering', 'wavering')",0.023409039,-0.17221849,-1.1259797,-1.3292975,-1.371525,-1.4627593,-0.3130159,-0.22111107,-0.5985681056976319,-0.7304505825042724,-0.13188247680664056
23,-0.18932134,-0.5656927,"('hospitable', 'inhospitable')",0.65100706,0.47756082,-0.98405087,-1.248003,-0.26044792,-0.5826237,0.2914598,0.6504987,-0.09827065467834473,-0.2536520004272461,-0.1553813457489014
69,-0.11990942,-0.012083679,"('wise', 'foolish')",-0.006576717,-0.05290772,-0.8958661,-1.1928437,-0.6729833,-0.9875402,-0.32418653,-0.14398018,-0.403904390335083,-0.47787108421325686,-0.07396669387817384
16,-0.106346145,-0.015035987,"('social', 'antisocial')",0.3954144,0.48089787,0.47836226,0.6230194,0.2795266,0.46477503,0.33908942,0.08781539,0.27720930576324465,0.32829434871673585,0.0510850429534912
99,0.101908356,-0.11392723,"('prestigious', 'insignificant')",-1.0370398,-1.039835,-0.013114154,0.021505475,-0.7048128,-1.1830682,-0.9724364,-0.82676786,-0.5250989913940429,-0.6284185409545898,-0.1033195495605469
79,-0.09865999,0.08988047,"('determined', 'doubtful')",0.17184441,0.24215461,0.011005089,0.054961383,0.8897472,0.8180775,-0.36954826,-0.31835824,0.12087768316268921,0.1773431420326233,0.05646545886993409
76,-0.09551272,-0.024413347,"('secure', 'insecure')",0.319666,0.41019234,0.39863673,0.5797302,-0.3842275,0.030869126,0.6041418,0.38865918,0.16854084730148317,0.2770074844360352,0.10846663713455201
20,-0.0951778,-0.21300802,"('popular', 'unpopular')",-0.26260996,-0.3263086,-1.1450562,-1.237855,-0.035845406,-0.20082489,-0.70055693,-0.38914615,-0.4478492736816406,-0.47342853546142577,-0.025579261779785145
59,-0.04869555,-0.07979396,"('skillful', 'clumsy')",0.18242249,0.124936685,-0.3988674,-0.35805804,0.059923977,-0.009785771,-0.6397978,-0.58133477,-0.16900286674499512,-0.1808071732521057,-0.01180430650711059
62,-0.047484815,-0.20428646,"('creative', 'uncreative')",-0.9551126,-1.1584728,-0.38380003,-0.41678715,-2.2511616,-2.446728,0.47670758,0.63449275,-0.632170295715332,-0.7183563232421875,-0.08618602752685545
26,0.0437935,0.23420863,"('trustworthy', 'untrustworthy')",0.87704414,0.6954516,0.3555552,0.3677212,-0.35686257,-0.40186012,-0.5489591,-0.20994504,0.07411423921585084,0.13711525201797486,0.06300101280212403
110,-0.03803441,0.16494617,"('narrow-minded', 'open-minded')",0.4669041,0.5492246,-0.43740505,-0.31243008,0.9423672,0.7834036,0.068800956,0.10607514,0.2005265474319458,0.25824389457702634,0.05771734714508053
54,-0.02783361,-0.49793273,"('smart', 'stupid')",0.29964635,0.02021259,0.4978152,0.07540855,1.0975463,1.0455928,0.537107,0.3128557,0.48085622787475585,0.19122738838195802,-0.28962883949279783
82,-0.026649743,-0.53025615,"('industrious', 'meek')",0.56828165,0.55896956,0.19869629,0.18878311,0.93378353,0.7895844,0.6954652,0.5438013,0.47391538619995116,0.3101764440536499,-0.16373894214630125
