,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,average_male,average_female,female-male
75,3.6704116,5.27315,"('confident', 'shy')",4.994152,4.887745,5.658599,6.241472,4.774387677510579,5.467455546061198,0.6930678685506191
27,-3.4033113,-5.699612,"('sincere', 'insincere')",-4.126815,-4.059114,-6.638048,-7.0595007,-4.722724914550781,-5.606075286865234,-0.8833503723144531
95,-2.8301954,-4.41202,"('rich', 'poor')",-4.5809946,-4.5450172,-6.1715283,-6.6570215,-4.5275726318359375,-5.204686164855957,-0.6771135330200195
40,-2.7642767,-4.4713573,"('honorable', 'mean')",-4.163783,-4.2634506,-4.99464,-5.475706,-3.9742329915364585,-4.736838022867839,-0.7626050313313804
53,-2.753362,-4.174281,"('smart', 'stupid')",-3.7264647,-3.8441093,-4.6145515,-4.657486,-3.6981261571248374,-4.225292205810547,-0.5271660486857095
6,2.5349522,5.037565,"('liked', 'disliked')",3.2715547,3.2589746,6.4326763,6.7903547,4.07972780863444,5.028964678446452,0.9492368698120117
68,-1.9387511,-1.6618314,"('clever', 'inept')",-1.0045377,-1.0039343,-1.1536158,-1.3113605,-1.3656349182128906,-1.3257087071736653,0.039926211039225334
32,-1.9195993,-1.4350318,"('benevolent', 'hardhearted')",-2.0108685,-1.9195817,-0.8464395,-0.33411533,-1.5923024813334148,-1.2295761903127034,0.3627262910207114
86,1.8553216,2.668697,"('self-reliant', 'helpless')",1.8880352,1.7376714,3.5907848,3.8159852,2.444713910420736,2.7407843271891275,0.29607041676839163
28,-1.7676301,-2.148219,"('honest', 'dishonest')",-1.2639561,-1.3507951,-1.9167614,-1.9680886,-1.6494491895039876,-1.8223676681518555,-0.1729184786478679
1,-1.6949865,-1.1789763,"('friendly', 'unfriendly')",-1.4466498,-1.4698943,-0.8443091,-0.73054564,-1.3286484877268474,-1.126471996307373,0.20217649141947436
50,1.6204607,1.5821657,"('unprejudiced', 'prejudiced')",2.0202618,1.9220688,2.525052,2.5821576,2.05525811513265,2.028797467549642,-0.026460647583007812
107,1.5787694,1.3190601,"('conventional', 'modern')",0.6633921,0.76796645,0.10567477,0.018637389,0.7826120853424072,0.7018880049387614,-0.08072408040364587
103,1.5092664,0.9863695,"('traditional', 'modern')",1.5647459,1.662145,0.35770303,0.016626373,1.1439050833384197,0.8883802890777588,-0.2555247942606609
65,-1.4393141,-1.4566824,"('practical', 'impractical')",-1.2960294,-1.3182931,-1.6573434,-1.5400561,-1.4642289479573567,-1.4383438428243,0.02588510513305664
3,1.4273889,1.9604537,"('likable', 'unlikable')",1.224086,1.2637081,1.212531,1.376033,1.2880020141601562,1.5333983103434246,0.2453962961832683
34,-1.4094912,-1.6350596,"('loyal', 'disloyal')",-1.2140868,-0.9757494,-2.0474734,-2.0751586,-1.557017167409261,-1.561989148457845,-0.004971981048583984
13,-1.4008019,-2.3223703,"('helpful', 'unhelpful')",-2.1171331,-2.084669,-3.0220122,-3.119163,-2.1799825032552085,-2.5087342262268066,-0.32875172297159816
30,-1.3589056,-0.9354254,"('honest', 'dishonest')",-0.108400375,-0.1699388,-0.9276968,-0.9717084,-0.7983342806498209,-0.6923575401306152,0.10597674051920569
11,-1.3401718,-1.6379187,"('caring', 'unaffectionate')",-1.4316468,-1.476099,-1.9007652,-1.7334057,-1.5575278600056965,-1.6158078511555989,-0.058279991149902344
78,1.3088416,1.2633975,"('active', 'inactive')",1.6083319,1.4099488,1.5063173,1.2957523,1.474496841430664,1.3230328559875488,-0.15146398544311523
29,-1.2742742,-1.8883584,"('honest', 'immoral')",-0.7332855,-0.7105569,-1.7887039,-2.2403114,-1.2654212315877278,-1.613075574239095,-0.3476543426513672
109,1.1538858,0.69048226,"('conservative', 'liberal')",-0.1085806,0.19377986,-0.5183059,-0.70227265,0.1756664514541626,0.06066314379374186,-0.11500330766042074
108,1.1538858,0.69048226,"('conservative', 'liberal')",-0.1085806,0.19377986,-0.5183059,-0.70227265,0.1756664514541626,0.06066314379374186,-0.11500330766042074
18,-1.1344285,-1.0270673,"('social', 'asocial')",-0.8003586,-0.8001815,-0.66804034,-0.44425464,-0.8676091035207113,-0.7571678161621094,0.11044128735860193
84,-1.0967894,-0.5623756,"('self-confident', 'diffident')",-0.7330071,-0.84547496,-0.2980039,-0.10443291,-0.7092668215433756,-0.5040944814682007,0.20517234007517493
10,-1.0708766,-0.81007516,"('affectionate', 'unaffectionate')",-0.95492035,-0.95504576,-0.5137048,-0.071733,-0.846500555674235,-0.6122846603393555,0.23421589533487952
33,-1.0594859,-1.4408355,"('softhearted', 'hardhearted')",-0.93001306,-0.9294754,-1.4536307,-1.3283123,-1.147709846496582,-1.2328743934631348,-0.08516454696655273
48,1.0482167,1.7416432,"('reliable', 'unreliable')",2.408529,2.166922,2.2076168,2.184045,1.8881208101908367,2.0308701197306314,0.1427493095397947
77,1.0038981,0.8235993,"('active', 'inactive')",0.4262116,0.5407959,0.6805561,0.88758045,0.7035552660624186,0.7506585121154785,0.04710324605305993
15,0.9993564,0.8850008,"('polite', 'impolite')",-0.03442347,0.22984943,-0.11679274,-0.06047392,0.2827133933703105,0.3514587879180908,0.06874539454778034
44,-0.99894184,-1.2088099,"('truthful', 'untruthful')",-0.7560171,-0.856914,-0.82398236,-0.77641314,-0.8596471150716146,-0.9473790327707926,-0.08773191769917799
