,c_male,c_female,tuple,i_male,i_female,t_male,t_female,group_male,group_female,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
81,1.4011408,1.8787508,"('industrious', 'lazy')",2.1636267,2.263668,1.7245431,1.4344263,1.9114699,1.8021244,1.177786,1.0300014,2.0022373,2.030965,1.7301340103149414,1.7399892807006836,0.009855270385742188
93,1.3527229,0.89775056,"('dominating', 'dominated')",-0.78967726,-0.81220555,-0.19557089,-0.016532928,-0.2053335,-0.037721723,1.0385966,1.0270972,-1.2408098,-0.70492834,-0.006678660710652669,0.058909863233566284,0.06558852394421895
62,-1.3489985,-1.1784592,"('creative', 'uncreative')",-0.06868421,-0.026515506,-0.6194534,-0.5781764,-0.27544188,-0.40071613,-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.6516444285710653,-0.6058986186981201,0.04574580987294519
54,1.3197532,1.1105487,"('smart', 'stupid')",0.3664592,0.19198743,0.7205198,0.47311825,0.51124406,0.28450105,0.24333084,0.120717674,0.84912705,0.60384494,0.6684056917826334,0.46411967277526855,-0.20428601900736487
12,-1.318316,-1.8164264,"('sympathetic', 'unsympathetic')",-1.5111388,-1.9282339,-1.1520935,-0.9901837,-1.5432942,-1.4397454,-0.5738509,-0.48446804,-1.2802973,-1.1208498,-1.2298317750295003,-1.2966512044270833,-0.06681942939758301
0,-1.316535,-1.150953,"('sociable', 'unsociable')",-0.56670403,-0.71954507,-0.5978286,-0.18121815,-1.1157601,-0.7282528,0.068446994,0.23471743,-0.76800233,-0.5637635,-0.7160638968149821,-0.5181692441304525,0.19789465268452955
78,1.3017597,1.1508787,"('active', 'inactive')",1.7372346,1.1203034,2.2545123,1.5940995,2.1415029,1.8283441,1.9014573,1.6172376,1.6742909,1.1332293,1.835126241048177,1.4073486328125,-0.427777608235677
97,-1.2500647,-0.9392341,"('superior', 'inferior')",-0.15996289,-0.15289956,-0.2417072,-0.08365381,-0.6158573,-0.5000367,-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.6878963311513265,-0.5533164342244467,0.13457989692687988
70,1.2195585,0.9981952,"('wise', 'unwise')",1.8403046,2.0145462,0.8227627,0.7512733,1.4460618,1.4543662,-0.017931432,0.079595596,1.675778,1.6813757,1.1644223531087239,1.1632253328959148,-0.0011970202128090968
94,1.2003536,0.8591554,"('aggressive', 'submissive')",-0.60684687,-0.9014903,-0.14778444,0.120951205,-0.23002794,-0.15579748,0.718829,0.68567276,-0.6174553,-0.32319823,0.05284467339515686,0.04754890501499176,-0.0052957683801651
14,1.1917329,0.9852448,"('supportive', 'unsupportive')",1.4704956,1.1316228,0.94190454,0.7015199,0.23018403,-0.03547913,1.4657954,1.3132231,-0.059206426,-0.05194989,0.8734843730926514,0.6740302244822184,-0.19945414861043298
72,-1.188091,-1.1853313,"('logical', 'illogical')",-1.3866396,-1.4675951,-1.1749583,-1.0535047,-0.8196918,-0.51261544,-1.1190314,-0.995624,-0.42463043,-0.11634571,-1.0188404719034831,-0.8885027567545573,0.1303377151489259
99,-1.1878865,-0.638129,"('prestigious', 'insignificant')",0.811062,1.0717096,-0.6839263,-0.7136677,0.77678156,0.5511234,-0.7684872,-0.946124,0.7842057,0.64763576,-0.044708450635274254,-0.004575322071711223,0.040133128563563034
105,-1.1815541,-1.2392025,"('conventional', 'modern')",-0.3009155,-0.32021868,-0.57535547,-0.6899852,-0.7391451,-0.56725574,-0.64386576,-0.51640195,0.8306431,0.5736888,-0.4350321292877197,-0.45989588896433514,-0.024863759676615416
88,1.1574445,1.3646767,"('impulsive', 'meek')",1.2909454,1.3165348,0.83395,0.6901023,2.2571058,2.0581946,0.5932521,0.52301854,1.563556,1.8192687,1.282708962758382,1.2952992121378581,0.01259024937947606
13,-1.1570512,-1.8117225,"('helpful', 'unhelpful')",-2.3764606,-2.6579144,-2.1286783,-2.0788295,-2.1762795,-2.3006935,-2.6456947,-2.6768034,-2.575208,-2.4277782,-2.1765619913736978,-2.3256236712137857,-0.1490616798400879
9,-1.1333177,-1.4849181,"('sensitive', 'insensitive')",-1.2199466,-1.63502,-0.25126427,-0.22644809,-1.3231671,-1.3260179,-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.8987395763397217,-1.0148225625356038,-0.11608298619588209
25,-1.1131876,-1.4846449,"('moral', 'immoral')",-1.5104237,-1.7572297,-1.9353852,-1.7490566,-1.4139347,-1.3145158,-0.35382932,-0.41679206,-1.4564099,-1.4396524,-1.297195037206014,-1.3603153228759766,-0.06312028566996264
100,-1.0807784,-1.2253442,"('influential', 'uninfluential')",-0.9746881,-0.95027375,-0.909978,-0.7730433,-1.0314844,-0.7394237,-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.8624944686889648,-0.7704699039459229,0.09202456474304199
87,-1.054172,-1.303519,"('dedicated', 'undedicated')",-1.096616,-0.70142937,-1.4378737,-1.0229564,-1.7366168,-1.5679417,-0.735895,-0.55872035,-0.63571346,-0.37742674,-1.1161478360493977,-0.9219988981882731,0.19414893786112464
10,-1.0254054,-0.9458505,"('affectionate', 'unaffectionate')",0.16899139,0.57041794,0.05862753,-0.021052897,-0.797673,-0.87591875,-0.21670184,-0.17171527,0.7698784,0.8342984,-0.17371382315953574,-0.10163684686024983,0.0720769762992859
24,-1.0065714,-1.0147231,"('thoughtful', 'rough')",-1.0278145,-1.0211939,-0.5075826,-0.268911,-1.6960933,-1.4237908,-1.4925218,-1.1946259,-0.80838597,-1.0449764,-1.0898282527923584,-0.994703451792399,0.09512480099995935
101,-0.97439796,-1.0986803,"('successful', 'unsuccessful')",-1.5924449,-2.0103579,-1.2484803,-1.1541119,-1.0340345,-0.81662524,-0.73952127,-0.8850286,-0.6508886,-0.41667444,-1.0399611790974934,-1.0635797182718914,-0.023618539174397934
41,0.95896804,1.6874331,"('incorrupt', 'corrupt')",1.4790847,1.6106371,0.93150437,0.82599753,1.6210029,1.6867807,0.44234085,0.5492189,2.200282,2.1927314,1.2721970876057942,1.425466537475586,0.15326944986979174
98,-0.95613134,-0.79895425,"('prestigious', 'insignificant')",-0.45398974,-0.41187736,-0.8955928,-1.1412497,0.9237452,0.6020702,-0.79852724,-0.9195298,0.27524158,0.15429056,-0.3175423940022786,-0.4192083676656087,-0.10166597366333008
47,-0.93583846,-1.0006795,"('forgiving', 'unforgiving')",-0.81636715,-0.5738935,-0.6152328,-0.52464294,-1.3525063,-1.2682215,-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.7656549612681071,-0.6321545441945394,0.13350041707356763
55,-0.93196416,-0.87890005,"('intelligent', 'unintelligent')",-0.650643,-1.0825042,0.006421119,-0.022477478,-0.9549765,-0.8100181,-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.6744575500488281,-0.7148187955220541,-0.04036124547322595
104,-0.9262092,-0.6274983,"('conventional', 'unconventional')",-0.47864634,-0.53290755,-0.34881458,-0.5644236,-0.20041429,0.0846716,-0.620734,-0.5084797,0.09214801,-0.08103579,-0.4137783845265706,-0.3716122309366862,0.0421661535898844
7,0.8960694,0.969167,"('outgoing', 'distant')",1.268996,1.2277082,0.56086934,0.10840648,1.2472475,0.8397579,0.7761355,0.5116445,0.8801502,0.5827791,0.9382446606953939,0.7065771420796713,-0.23166751861572266
90,0.88683486,0.4631554,"('motivated', 'unmotivated')",-0.011736512,-0.61296624,0.12256187,-0.16242635,0.1419695,0.14157754,0.5110009,0.47775382,-0.115985096,-0.5120882,0.25577425956726074,-0.03416567047437032,-0.28993993004163104
96,0.859948,0.8614838,"('powerful', 'powerless')",0.33488357,0.6100016,0.19044304,0.4105524,-0.18959212,0.002394706,-0.10113749,0.006606996,-0.45298013,-0.42514718,0.10692747433980306,0.2443153659502665,0.13738789161046344
74,-0.7687025,-1.1772823,"('insightful', 'unperceptive')",-1.3644652,-1.8922441,-0.6856621,-0.8225444,-1.6465073,-1.5502472,-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.9429332415262858,-1.114729404449463,-0.17179616292317712
49,-0.74562013,-1.2692068,"('responsible', 'irresponsible')",-1.3242053,-1.4871681,-0.79307574,-0.6009908,-2.1645157,-2.230853,-0.63123447,-0.66606617,-1.0568249,-1.0981494,-1.1192461649576824,-1.2254056930541992,-0.10615952809651685
83,-0.71210307,-0.93337345,"('energetic', 'lethargic')",-1.1751454,-1.3354753,-0.5495069,-0.48587444,-0.29718047,-0.34872067,-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.6218791007995605,-0.6746916770935059,-0.05281257629394531
2,-0.7032888,-1.1985165,"('friendly', 'unfriendly')",-1.5384691,-2.0911448,-0.5706939,-0.35586816,-1.1833041,-0.83397424,-0.308474,-0.26902443,-1.6722184,-1.4798024,-0.9960746765136719,-1.0380551020304363,-0.0419804255167644
82,0.6996217,0.9584702,"('industrious', 'meek')",1.1311476,1.3209921,0.94043857,0.86977804,1.5385609,1.6063236,0.5020849,0.4451415,1.3513242,1.312031,1.0271962483723958,1.0854560534159343,0.05825980504353856
102,0.6910634,0.5920321,"('eminent', 'low')",-0.068315625,-0.016943753,-0.4731543,-0.2569437,0.32175678,0.4106063,-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.1169814666112264,-0.07292325297991435,0.04405821363131204
36,-0.68570554,-0.82477665,"('tolerant', 'intolerant')",-0.6722883,-0.8620402,-0.40146607,-0.26368567,-0.75403845,-0.63169855,-1.2572566,-1.1976933,-0.8488381,-0.593192,-0.7699321111043295,-0.7288477420806885,0.04108436902364099
59,0.67356026,0.68403023,"('skillful', 'clumsy')",0.18395713,0.16761239,0.15455997,0.22246234,0.77878106,0.86766374,0.36367232,0.41915435,1.3879981,1.4707971,0.5904214779535929,0.6386200189590454,0.04819854100545251
46,0.67003673,1.3338847,"('generous', 'stingy')",2.083773,1.7024703,2.3155856,2.02644,1.3247952,1.3744605,2.2414412,2.3022788,0.83456933,0.996935,1.578366756439209,1.6227447191874187,0.04437796274820971
69,0.62978756,0.793098,"('wise', 'foolish')",0.5855644,0.79634583,-0.20796841,-0.19066828,1.0712998,0.98728347,0.12908188,-0.020111531,0.5438058,0.65526724,0.45859519640604657,0.503535787264506,0.04494059085845942
37,0.6268013,1.0286651,"('good', 'evil')",2.250936,2.5229769,1.6507217,1.5229955,1.7279257,1.7371286,1.6858269,1.5811448,2.5303283,2.428041,1.7454233169555664,1.8034919102986653,0.058068593343098884
18,0.61198914,0.2101991,"('social', 'asocial')",-0.38222608,-0.21386331,-1.17101,-1.0671283,-1.0514355,-0.86090803,0.6331429,0.62525755,-1.5692225,-1.306341,-0.4881269931793213,-0.43546398480733234,0.05266300837198895
56,0.6108488,1.0184989,"('intelligent', 'dumb')",1.0032582,1.0574975,0.61645514,0.51012015,1.733365,1.6238256,1.8939482,1.6449747,0.690233,1.0119772,1.0913513501485188,1.1444822947184246,0.05313094456990575
52,-0.60462826,-1.0594652,"('competitive', 'uncompetitive')",-1.2173606,-1.5847776,0.111512184,0.357428,-0.7786321,-0.5827871,0.38248724,0.41615582,-0.82447207,-0.5201275,-0.48851561546325684,-0.4955955743789673,-0.007079958915710449
5,-0.6038201,-0.9523006,"('pleasant', 'repellent')",-0.9492872,-1.0291593,-0.48701322,-0.22781068,-0.39181098,-0.37406296,-0.71238893,-0.63735604,-0.097297505,-0.30082503,-0.540269653002421,-0.586919109026591,-0.04664945602416992
92,0.57650375,0.5342548,"('unwavering', 'wavering')",0.36417866,0.34904432,-0.5302599,-0.87772465,1.0815783,0.86477125,-0.35777384,-0.49932325,1.0242958,0.81975317,0.3597538073857625,0.1984626054763794,-0.16129120190938312
44,0.5426117,0.1183213,"('truthful', 'untruthful')",-0.7759,-1.0018047,-0.782361,-0.8949566,-0.33773977,-0.59370875,-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.36546750863393146,-0.5047132968902588,-0.13924578825632733
20,-0.4709092,-0.10527739,"('popular', 'unpopular')",0.03526774,-0.24320847,0.401602,0.30703074,1.0082709,1.0216434,-0.43265462,-0.544796,1.8974743,1.6604376,0.4065085252126058,0.349304993947347,-0.05720353126525879
35,0.4208792,0.70837677,"('fair', 'unfair')",1.1412212,1.3778701,0.026639104,0.30557287,0.48221785,0.76956576,0.856666,0.95102876,0.53877056,0.72886944,0.5777323246002197,0.8068806330362955,0.2291483084360758
39,0.4132806,0.82795334,"('right', 'wrong')",0.25568902,0.33411488,-0.007981002,-0.13185456,0.3137683,0.48879585,0.47954395,0.5493243,0.26922962,0.41019645,0.2872550884882609,0.4130884011586507,0.12583331267038977
15,0.40780494,0.6102686,"('polite', 'impolite')",-0.0035973862,-0.26798725,0.56838,0.6144444,-0.04083036,0.21482044,1.210203,1.3912718,-0.60293305,-0.018667951,0.2565045158068339,0.424025019009908,0.1675205032030741
4,-0.3952296,-0.32648358,"('likable', 'unlikable')",-0.29218847,-0.24658515,-0.6122709,-0.5219162,-0.38389045,-0.46535423,-0.3510114,-0.3623963,0.38617718,0.37986428,-0.27473558982213336,-0.2571452061335246,0.01759038368860877
85,-0.3546026,-0.508014,"('ambitious', 'unambitious')",-0.47874215,-0.5369563,-0.41536543,-0.4461926,-0.8348314,-0.83987784,0.30843267,0.3568042,0.013987601,0.106343,-0.2935202121734619,-0.3113156159718831,-0.017795403798421205
73,-0.34540123,-1.197581,"('brilliant', 'incompetent')",-1.9581852,-2.7541192,-1.4909699,-1.9289253,-1.2650023,-1.4658844,-1.2511837,-1.3133317,-1.3390191,-1.6772346,-1.274960199991862,-1.7228460311889648,-0.4478858311971028
76,0.33909023,-0.0422827,"('secure', 'insecure')",0.1993677,-0.102389686,-0.034654245,0.32660824,-0.8066608,-0.61894083,0.83827037,0.84754825,-0.46814716,-0.3669712,0.011211017767588297,0.007262011369069417,-0.00394900639851888
45,0.29684842,-0.10851078,"('cooperative', 'exploitative')",-0.53360265,-0.38118473,-0.9780632,-0.89097697,-2.4651735,-2.4185734,-1.0656619,-1.0753219,-1.0277846,-0.9165996,-0.9622395833333334,-0.9651946226755778,-0.002955039342244392
65,-0.26116627,-0.46609485,"('practical', 'impractical')",-1.1081824,-1.2019424,-1.6881838,-1.4054806,-2.043039,-2.0109487,-0.7121357,-0.70735514,-1.6388373,-1.5554767,-1.2419241269429524,-1.224549690882365,0.017374436060587417
91,0.25857636,0.13087648,"('resilient', 'nonresilient')",-0.25539336,-0.5038658,0.2828595,0.14516887,-0.565452,-0.3666001,0.16637044,0.10501,0.2389951,-0.08850193,0.020992678900559742,-0.09631874163945515,-0.1173114205400149
17,-0.24528581,-0.14136592,"('social', 'antisocial')",-0.119240284,0.117157996,0.2695119,0.6162485,-1.47078,-1.2230585,0.18423264,0.27764946,-0.42820126,-0.10149157,-0.30162715911865234,-0.07581000526746114,0.22581715385119122
71,0.24135703,-0.8309188,"('efficient', 'inefficient')",-1.7975597,-2.1757178,-0.9906214,-0.8475668,-1.6916533,-1.684596,-0.70843303,-0.62070835,-1.2771156,-1.4559102,-1.0373376210530598,-1.2692363262176514,-0.23189870516459155
80,-0.22150904,0.08995363,"('independent', 'dependent')",0.5206715,0.19148329,0.6871059,0.9040037,0.35079432,0.5369884,0.4544888,0.5477525,0.56695527,0.6444183,0.39308444658915204,0.48576660950978595,0.09268216292063391
106,0.19553313,0.5629586,"('conventional', 'unconventional')",-0.45030355,-0.4865595,0.45692527,0.49035248,-0.8112285,-0.35909978,-0.12009463,0.048060127,1.2797227,0.963664,0.09175906578699748,0.20322932799657187,0.11147026220957439
89,-0.19426587,-0.25981832,"('daring', 'anxious')",-0.47297597,-0.6439398,-0.09697616,0.18861803,-0.5957978,-0.5568205,-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.4627085526784261,-0.486325740814209,-0.023617188135782896
23,-0.18970156,0.18495023,"('hospitable', 'inhospitable')",0.89777416,0.8797364,-0.051360577,-0.3027852,0.8936063,0.6695029,0.045602858,-0.072576344,1.1858441,1.118948,0.46362757682800293,0.4129626750946045,-0.05066490173339844
57,-0.18133612,-0.27067477,"('able', 'unable')",-0.31777722,-0.52699757,-0.28619826,-0.25766432,-0.17505473,-0.21569885,-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.3190666437149048,-0.383747140566508,-0.06468049685160321
8,0.16235042,0.13326266,"('open', 'distant')",0.61985123,0.7330836,0.093143016,-0.19813046,1.1023654,0.75858015,0.60052794,0.34504873,1.1676544,0.7915691,0.6243154207865397,0.42723560333251953,-0.19707981745402015
26,0.1483416,0.14995812,"('trustworthy', 'untrustworthy')",0.75911224,0.66955984,-0.26979437,-0.13594353,-0.3533585,-0.23793119,1.0786788,1.1523049,-0.7467338,-0.48269907,0.10270766417185466,0.18587483962376913,0.08316717545191447
109,0.13310389,0.09548203,"('conservative', 'liberal')",-0.91831297,-0.99487257,-0.4340374,-0.17609838,-1.1766788,-1.1526232,0.24487284,0.32331946,-1.097023,-1.0688727,-0.5413458744684855,-0.49561091264088947,0.04573496182759601
108,0.13310389,0.09548203,"('conservative', 'liberal')",-0.91831297,-0.99487257,-0.4340374,-0.17609838,-1.1766788,-1.1526232,0.24487284,0.32331946,-1.097023,-1.0688727,-0.5413458744684855,-0.49561091264088947,0.04573496182759601
77,-0.13295946,0.31945342,"('active', 'inactive')",1.2486763,1.2639794,1.1258986,1.1965033,1.0798613,1.1776149,0.7603774,0.78135514,0.7132806,0.8810775,0.7991890907287598,0.9366639455159506,0.1374748547871908
84,-0.12764627,0.0051413774,"('self-confident', 'diffident')",0.4503433,0.34067002,7.3462725e-05,-0.1761387,-0.43305594,-0.3952307,0.060128868,0.018382862,-0.24383731,-0.37390593,-0.04899898171424866,-0.09684684872627258,-0.047847867012023926
103,0.11335313,-0.09229265,"('traditional', 'modern')",0.20737946,-0.035856083,0.009567589,0.023296274,0.46084702,0.7360275,0.54286605,0.60623926,0.68126935,0.61791956,0.33588043848673504,0.30922232071558636,-0.02665811777114868
107,0.10602379,-0.31630683,"('conventional', 'modern')",-0.1317446,-0.31373274,-0.113073505,0.020804659,0.38715938,0.40438294,0.8527969,0.9750705,1.0958123,1.6039909,0.36616237958272296,0.3957015673319499,0.029539187749226925
16,-0.10334571,-0.2632357,"('social', 'antisocial')",0.010334015,0.124126315,-0.1719428,0.16279423,-1.141745,-0.8689836,0.5543021,0.54720175,-0.8021402,-0.50254613,-0.27575623989105225,-0.1334405243396759,0.14231571555137634
79,0.09141493,0.47716904,"('determined', 'doubtful')",0.6069276,0.7144386,0.28385216,0.4634462,-0.38879615,-0.3186389,0.29388967,0.37061524,0.31559122,0.37995023,0.20047990481058756,0.34783005714416504,0.14735015233357748
30,0.08721955,-0.20165718,"('honest', 'dishonest')",-1.2995741,-1.5221027,-1.0332708,-0.9231094,-0.49386823,-0.49659815,-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.600470503171285,-0.6069529056549072,-0.006482402483622196
43,-0.074588075,-0.32946002,"('genuine', 'fake')",-0.650337,-0.8495605,-0.3011367,-0.19010487,-0.969697,-1.0235386,-0.025788724,0.03263986,0.3768835,0.38788807,-0.27411067485809326,-0.3286893169085185,-0.05457864205042523
61,0.07032424,0.5773612,"('rational', 'irrational')",1.1572784,1.639018,-0.05199176,0.046446323,1.1793873,1.331265,1.1500916,1.084322,1.4804657,1.715029,0.8309259414672852,1.0655735333760579,0.2346475919087727
19,-0.048300505,0.26334304,"('funny', 'boring')",0.83013034,1.2170768,-0.22507846,0.07765132,0.2915444,0.2404201,0.2134397,0.17407435,-0.057115197,0.104435325,0.16743671894073486,0.34616684913635254,0.17873013019561768
42,-0.033076882,0.6085647,"('amicable', 'hostile')",1.5121884,1.9273963,0.86652136,0.7411064,1.4234809,1.5795428,0.31362426,0.4431113,1.8091202,1.8213055,0.9819764296213785,1.1868378321329753,0.2048614025115968
68,-0.03172785,-0.5099127,"('clever', 'inept')",-0.8458083,-1.1217142,-1.3417919,-1.5264856,-0.7937468,-1.0387912,-0.6262408,-0.85941315,-0.6454199,-0.8717228,-0.7141226132710775,-0.988006591796875,-0.2738839785257975
22,0.025854863,0.3800376,"('welcoming', 'disagreeable')",1.1913924,1.1608584,1.1911409,1.0818121,0.9713837,0.89815235,1.4761021,1.4044716,0.5636344,0.47769773,0.9032514095306396,0.900504986445109,-0.002746423085530636
110,-0.015044719,-0.151997,"('narrow-minded', 'open-minded')",0.18613526,0.31578788,-0.19858289,-0.14151296,0.18353903,0.075898826,0.5399492,0.36804873,-0.38863587,-0.16592145,0.051226665576299034,0.050050670901934304,-0.0011759946743647304
