,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
92,-1.1557795,-1.0595161,"('unwavering', 'wavering')",-0.44737947,-0.49617073,-0.11866778,-0.1744563,1.2709439,1.3037746,-0.11272072792053223,-0.10659211874008179,0.0061286091804504395
28,-1.0958048,-1.0610689,"('honest', 'dishonest')",0.45207238,0.32293022,-1.1588824,-0.9984759,-1.6311848,-1.7270889,-0.8584499359130859,-0.8659259080886841,-0.0074759721755981445
52,1.0854797,1.0340021,"('competitive', 'uncompetitive')",0.5051011,0.67616254,-0.1466785,0.040014148,-1.941959,-2.0738702,-0.12451419234275818,-0.08092287182807922,0.043591320514678955
86,1.0400099,0.9808966,"('self-reliant', 'helpless')",0.07546675,-0.11603901,2.884202,2.8725212,1.798177,1.834563,1.4494638442993164,1.3929853439331055,-0.05647850036621094
109,1.0242356,0.8607081,"('conservative', 'liberal')",0.891588,1.0478685,0.5714135,0.7224387,-1.0384603,-1.03094,0.3621941804885864,0.4000188112258911,0.03782463073730469
108,1.0242356,0.8607081,"('conservative', 'liberal')",0.891588,1.0478685,0.5714135,0.7224387,-1.0384603,-1.03094,0.3621941804885864,0.4000188112258911,0.03782463073730469
88,1.003911,1.1577752,"('impulsive', 'meek')",-0.5118803,-0.53047997,1.2489021,1.2099581,1.3437586,1.2901101,0.7711728811264038,0.7818408608436584,0.010667979717254639
48,0.9989698,0.92779434,"('reliable', 'unreliable')",0.43551776,0.2930494,2.5655026,2.3979824,1.3086615,1.1191777,1.3271629810333252,1.1845009326934814,-0.14266204833984375
105,-0.98753667,-0.8531011,"('conventional', 'modern')",-0.58554655,-0.55225384,-1.1187458,-1.045602,-0.55381703,-0.520443,-0.8114114999771118,-0.7428499460220337,0.06856155395507812
80,0.9746882,0.94411534,"('independent', 'dependent')",1.7145035,1.6784697,0.667974,0.9138127,0.08828397,0.15493771,0.8613624572753906,0.9228338599205017,0.061471402645111084
16,0.94992995,0.90933716,"('social', 'antisocial')",0.5869794,0.84696925,0.28526917,0.34129095,-1.3770425,-1.3544583,0.11128398776054382,0.18578475713729858,0.07450076937675476
54,0.93403745,0.80919385,"('smart', 'stupid')",0.30682454,0.025158413,0.85720974,0.667572,0.46324965,0.21084714,0.6403303742408752,0.4281928539276123,-0.21213752031326294
29,-0.9187379,-0.9734794,"('honest', 'immoral')",0.292166,0.35258904,-1.1764169,-1.0778853,-1.6587915,-1.8302596,-0.865445077419281,-0.8822587728500366,-0.016813695430755615
69,-0.9148241,-0.7597111,"('wise', 'foolish')",-0.21123716,-0.38220024,-0.5389605,-0.5332725,0.22844663,0.39209637,-0.35914382338523865,-0.32077184319496155,0.0383719801902771
94,0.90946126,0.994292,"('aggressive', 'submissive')",0.90192145,1.1633781,1.2420604,1.0042392,-1.4485464,-1.4850067,0.40122419595718384,0.4192256033420563,0.018001407384872437
49,-0.904375,-1.1180527,"('responsible', 'irresponsible')",0.55933255,0.41291893,-0.80208653,-0.74406934,-2.163816,-2.3772333,-0.8277362585067749,-0.9566091299057007,-0.12887287139892578
9,-0.83511215,-1.0313833,"('sensitive', 'insensitive')",0.14272392,0.13627428,-0.57083166,-0.6326216,-1.8944718,-2.1047368,-0.789422869682312,-0.9081168174743652,-0.11869394779205322
21,0.8344493,0.71929145,"('nice', 'nasty')",0.31077316,0.07090306,0.83838034,0.7558377,1.0653173,0.9218541,0.7622300386428833,0.6169715523719788,-0.14525848627090454
58,-0.8280185,-0.7581986,"('able', 'clumsy')",0.62233067,1.0423944,-1.9337018,-1.8707173,-1.2989755,-1.3238338,-0.8595912456512451,-0.7275888323783875,0.13200241327285767
51,0.80354434,0.76138186,"('competent', 'incompetent')",1.0272828,1.1205375,-0.64901394,-0.5623579,-2.3838096,-2.432219,-0.3004990816116333,-0.2781643867492676,0.022334694862365723
87,-0.8003863,-0.8233881,"('dedicated', 'undedicated')",-0.44937235,-0.42285153,-1.8064857,-1.5233623,-1.1316134,-1.0679749,-1.046964406967163,-0.9593942165374756,0.0875701904296875
98,-0.79386306,-0.8151332,"('prestigious', 'insignificant')",-0.817543,-0.8348524,-0.6809229,-0.60913306,0.46656358,0.5499904,-0.45644137263298035,-0.42728203535079956,0.029159337282180786
47,-0.78089416,-0.80116874,"('forgiving', 'unforgiving')",-0.50768185,-0.44114113,-0.6178186,-0.51344305,-0.74759287,-0.74811596,-0.6634968519210815,-0.6259672045707703,0.03752964735031128
38,-0.77866143,-0.6824442,"('kind', 'unkind')",-1.2847385,-0.8219197,-1.5813867,-1.272541,-2.0355592,-1.9733262,-1.4200865030288696,-1.1875578165054321,0.2325286865234375
37,0.7782204,0.75147223,"('good', 'evil')",0.8620047,0.45887378,0.89304715,1.0426903,1.9734445,2.0159554,1.1266791820526123,1.0672478675842285,-0.05943131446838379
90,0.752974,0.72178614,"('motivated', 'unmotivated')",0.8138718,0.7176846,1.1335063,1.040787,0.1267263,-0.15219414,0.7067696452140808,0.582015872001648,-0.12475377321243286
13,-0.7311795,-0.6980366,"('helpful', 'unhelpful')",-0.50401354,-0.38904262,-1.8832288,-2.0352762,-1.7456306,-1.9058763,-1.2160130739212036,-1.2570579051971436,-0.04104483127593994
100,-0.73016953,-0.5355758,"('influential', 'uninfluential')",1.1851654,1.3779051,-0.7549783,-0.50628096,-1.7778227,-1.7129309,-0.5194512605667114,-0.3442206382751465,0.17523062229156494
99,-0.71702576,-0.5792501,"('prestigious', 'insignificant')",-0.90091485,-0.8997694,-0.91706413,-0.7277379,1.2417455,1.3992307,-0.3233148455619812,-0.20188170671463013,0.12143313884735107
107,0.716499,0.6650848,"('conventional', 'modern')",-0.020636499,0.23019092,-0.28328317,-0.30257583,-1.0896385,-1.1919874,-0.1692647933959961,-0.14982187747955322,0.01944291591644287
78,0.69182473,0.48051566,"('active', 'inactive')",0.96642727,0.17196159,2.0547998,1.8517793,1.9876052,1.3911014,1.4251642227172852,0.973839521408081,-0.4513247013092041
103,0.63868576,0.65237296,"('traditional', 'modern')",1.2985566,1.5939252,0.19083337,0.3384595,1.2314831,1.189235,0.839889645576477,0.9434981942176819,0.10360854864120483
84,-0.6139956,-0.6389205,"('self-confident', 'diffident')",-0.23929994,-0.42129105,-0.4528792,-0.40303075,0.22167261,0.09116845,-0.27112552523612976,-0.34301847219467163,-0.07189294695854187
74,-0.609146,-0.6545347,"('insightful', 'unperceptive')",-0.2981458,-0.2551572,-0.7814584,-0.7260854,-1.8091913,-1.8683001,-0.8744853734970093,-0.8760193586349487,-0.0015339851379394531
63,-0.60708165,-0.5445758,"('capable', 'incapable')",-1.0567667,-1.0168163,-1.5348551,-1.5125685,-1.3104718,-1.3372514,-1.1272938251495361,-1.1028029918670654,0.024490833282470703
64,0.60208297,0.5010382,"('clever', 'incompetent')",1.3614011,1.4121195,-0.6910994,-0.62488294,-2.4906075,-2.5937147,-0.3045557141304016,-0.32635998725891113,-0.02180427312850952
76,0.600934,0.55868846,"('secure', 'insecure')",0.6486402,0.73283094,0.27645972,0.16707093,-0.30213755,-0.3027404,0.3059740662574768,0.2889624834060669,-0.017011582851409912
35,0.5624703,0.6455066,"('fair', 'unfair')",1.1030433,0.94679976,0.31933513,0.6377343,0.80406904,1.0542526,0.6972294449806213,0.8210732936859131,0.12384384870529175
2,0.54980767,0.496877,"('friendly', 'unfriendly')",1.0993881,1.2202818,-0.41891333,-0.22815096,-2.102823,-2.0354116,-0.21813514828681946,-0.13660094141960144,0.08153420686721802
97,0.538004,0.4567725,"('superior', 'inferior')",-0.100649595,0.05542648,-1.0645347,-0.8012428,-0.070584595,0.117458105,-0.17444121837615967,-0.04289643466472626,0.1315447837114334
17,0.5332043,0.64165914,"('social', 'antisocial')",0.027751282,0.3483466,-0.2542705,-0.0795843,-1.277999,-1.1058953,-0.24282848834991455,-0.048868462443351746,0.1939600259065628
20,0.5203656,0.72289646,"('popular', 'unpopular')",-0.7367069,-0.38652942,-0.30489367,-0.026204497,-0.8968245,-0.89762986,-0.35451486706733704,-0.1468668282032013,0.20764803886413574
96,0.5097723,0.6562625,"('powerful', 'powerless')",-0.6161187,-0.37310815,1.0404943,1.2046117,-0.3135206,-0.17752197,0.15515682101249695,0.32756102085113525,0.1724041998386383
23,0.49302423,0.4639782,"('hospitable', 'inhospitable')",0.51373976,0.385719,0.16845459,0.06215155,1.3788141,1.350862,0.6385082006454468,0.5656777024269104,-0.07283049821853638
5,0.47944906,0.4695004,"('pleasant', 'repellent')",0.28369722,0.5128841,-1.063822,-0.9622122,-0.9460498,-1.0899842,-0.3116813898086548,-0.26745298504829407,0.04422840476036072
36,0.47884005,0.25929224,"('tolerant', 'intolerant')",0.30575797,0.2401844,0.021776378,-0.14769857,-1.4391055,-1.6459639,-0.1581827849149704,-0.32354646921157837,-0.16536368429660797
71,0.4764285,0.24312115,"('efficient', 'inefficient')",0.9416419,0.68346965,0.005706072,-0.17421842,-1.7656267,-2.0924582,-0.0854625403881073,-0.3350214660167694,-0.2495589256286621
65,-0.47001112,-0.5620476,"('practical', 'impractical')",-0.3980326,-0.22784084,-0.96435475,-0.9375031,-2.1130214,-2.228361,-0.9863549470901489,-0.9889380931854248,-0.002583146095275879
41,0.42982578,0.52958435,"('incorrupt', 'corrupt')",-0.59201026,-0.7366953,1.1003506,1.3956065,2.2191465,2.418833,0.7893281579017639,0.9018321633338928,0.1125040054321289
4,-0.42585853,-0.47701025,"('likable', 'unlikable')",-1.8213208,-1.86437,-0.22454652,-0.18274283,-0.7934941,-0.9447204,-0.8163049221038818,-0.867210865020752,-0.05090594291687012
25,-0.40906644,-0.47740126,"('moral', 'immoral')",0.5297666,0.82021916,-0.34864232,-0.18432501,-1.9979124,-2.0362134,-0.5564636588096619,-0.4694301187992096,0.08703354001045227
70,0.3995827,0.4494064,"('wise', 'unwise')",0.70051837,0.66335833,1.1124214,1.1129835,1.8919218,1.9203824,1.026111125946045,1.0365326404571533,0.010421514511108398
44,-0.37578046,-0.3007325,"('truthful', 'untruthful')",-1.0380939,-1.1177143,-0.23292196,-0.24472101,-0.47634083,-0.65670204,-0.5307843089103699,-0.5799674987792969,-0.049183189868927
31,-0.3586522,-0.24012944,"('altruistic', 'egoistic')",-0.9014469,-0.87187546,-0.8654307,-0.61623305,-0.46682167,-0.34970814,-0.6480878591537476,-0.5194864869117737,0.12860137224197388
30,0.3271104,0.2269578,"('honest', 'dishonest')",-0.04460624,-0.17068735,-0.31252527,-0.12035388,-1.2459996,-1.3153486,-0.31900516152381897,-0.3448580205440521,-0.025852859020233154
61,0.32205588,0.57619447,"('rational', 'irrational')",-0.14946392,-0.23056382,0.039054103,0.26790458,0.8344071,1.1771365,0.26151329278945923,0.4476679563522339,0.18615466356277466
18,-0.32144883,-0.23764443,"('social', 'asocial')",0.44635847,0.32966816,-0.2653707,-0.24461125,-0.9775162,-1.023568,-0.2794943153858185,-0.29403889179229736,-0.014544576406478882
45,-0.31545454,-0.5234252,"('cooperative', 'exploitative')",0.101224944,-0.065988034,-0.29586214,-0.35812694,-1.1460559,-1.1914382,-0.41403692960739136,-0.5347446203231812,-0.1207076907157898
102,-0.30733305,-0.048252285,"('eminent', 'low')",0.043689877,0.65756327,-0.13914421,-0.1446411,0.087073505,0.117322505,-0.07892847061157227,0.1454980969429016,0.22442656755447388
46,0.30342877,0.20377053,"('generous', 'stingy')",0.2896862,-0.0891785,0.9647612,1.1075952,0.40698248,0.4157985,0.4912146329879761,0.4094964265823364,-0.08171820640563965
59,0.29710722,0.4385461,"('skillful', 'clumsy')",-0.8886781,-0.6797421,0.4118963,0.3834336,0.34779245,0.47639194,0.04202947020530701,0.15465739369392395,0.11262792348861694
19,-0.29492927,-0.07462114,"('funny', 'boring')",-1.0713941,-1.0512403,-0.16570687,-0.11864668,0.25739634,0.4416256,-0.3186584711074829,-0.20072060823440552,0.11793786287307739
39,-0.28200522,-0.2544506,"('right', 'wrong')",-0.7826977,-0.80504763,-0.19673279,0.022598028,0.20657237,0.30691776,-0.26371580362319946,-0.1824955940246582,0.08122020959854126
82,0.2776354,0.38219157,"('industrious', 'meek')",-1.4700236,-1.5690947,0.1582329,0.21645918,0.941951,1.037761,-0.023051097989082336,0.016829252243041992,0.03988035023212433
72,0.2643378,0.3679651,"('logical', 'illogical')",0.10659501,0.120248854,-1.1751757,-0.8672482,-0.85986567,-0.78580993,-0.41602712869644165,-0.2912110388278961,0.12481608986854553
81,0.26089692,0.17697346,"('industrious', 'lazy')",-1.091162,-1.3872726,1.2011476,1.2916951,1.737736,1.6990438,0.5271546244621277,0.44510993361473083,-0.08204469084739685
56,0.26038834,0.22477268,"('intelligent', 'dumb')",1.170986,0.8763361,1.0216726,1.0685725,0.18226175,0.10610875,0.6588271856307983,0.5689474940299988,-0.08987969160079956
57,0.2449922,0.2229461,"('able', 'unable')",0.43363425,0.27912056,0.16558108,0.04438296,-0.65130496,-0.69030714,0.04822564125061035,-0.035964369773864746,-0.0841900110244751
85,-0.24045485,-0.263906,"('ambitious', 'unambitious')",0.43003863,0.4686997,-0.23322535,-0.25190726,-1.5513082,-1.5626595,-0.39873743057250977,-0.4024432599544525,-0.003705829381942749
62,-0.22390309,-0.028037876,"('creative', 'uncreative')",0.2409663,0.1058519,-0.88692147,-0.6936374,-0.45991758,-0.54660994,-0.3324439525604248,-0.29060831665992737,0.041835635900497437
8,-0.21861982,-0.28075853,"('open', 'distant')",-0.1571557,-0.7645517,-0.4415834,-0.45765176,1.3804284,1.3623095,0.14076738059520721,-0.03516313433647156,-0.17593051493167877
26,0.21292031,0.27163082,"('trustworthy', 'untrustworthy')",1.0626608,1.2010705,0.47620034,0.49948832,-0.14731595,-0.15139562,0.40111637115478516,0.4551985263824463,0.05408215522766113
79,0.20466019,0.16557147,"('determined', 'doubtful')",-0.5230933,-0.52002853,0.5926974,0.7414888,-0.2886359,-0.23015743,-0.0035929083824157715,0.03921857476234436,0.04281148314476013
22,-0.20376429,-0.35395277,"('welcoming', 'disagreeable')",0.50646305,0.33716688,0.63425064,0.65703046,0.9144606,0.63090104,0.46285247802734375,0.31778639554977417,-0.14506608247756958
110,0.19266334,0.13130301,"('narrow-minded', 'open-minded')",-0.07350374,-0.11987623,-0.34737712,-0.61357,0.121279165,0.116308264,-0.02673458680510521,-0.12145872414112091,-0.0947241373360157
68,0.18496113,-0.019356012,"('clever', 'inept')",-0.11447998,-0.19296575,-0.8210219,-0.89266986,-0.5077201,-0.68066597,-0.3145652413368225,-0.44641441106796265,-0.13184916973114014
106,-0.18368681,-0.11235465,"('conventional', 'unconventional')",0.17096962,0.31576326,-0.10856587,0.2827857,0.043357894,0.34116644,-0.019481290131807327,0.20684018731117249,0.2263214774429798
67,-0.17704466,-0.032544464,"('discriminating', 'undiscriminating')",-0.9512755,-0.926373,-0.4316334,-0.09701543,-0.5454316,-0.31729382,-0.5263463258743286,-0.34330666065216064,0.18303966522216797
91,-0.17418791,-0.24480203,"('resilient', 'nonresilient')",0.11828995,0.05415097,0.47751153,0.50012755,-0.15149592,-0.13303202,0.06752941012382507,0.04411111772060394,-0.02341829240322113
12,0.16527179,0.1335847,"('sympathetic', 'unsympathetic')",1.4303553,1.6006241,-1.0334408,-0.88991195,-2.0379958,-2.128885,-0.3689523935317993,-0.32114702463150024,0.04780536890029907
77,0.15817761,0.20077604,"('active', 'inactive')",-0.77144027,-0.9954626,0.5397943,0.83773655,0.5529871,0.64566445,0.11987969279289246,0.17217861115932465,0.05229891836643219
42,0.15205538,0.39704525,"('amicable', 'hostile')",-1.4533297,-1.383243,0.40117884,0.66867167,1.9289631,2.1056507,0.2572169005870819,0.4470311403274536,0.1898142397403717
24,-0.14398679,-0.17812032,"('thoughtful', 'rough')",-0.05147852,0.015654534,-0.53078973,-0.29401034,-1.1307224,-0.9340293,-0.46424436569213867,-0.34762635827064514,0.11661800742149353
101,0.12373954,0.19056079,"('successful', 'unsuccessful')",-1.1345572,-0.89906037,-0.93858814,-0.7984945,-2.4061403,-2.173715,-1.0888864994049072,-0.9201772809028625,0.16870921850204468
73,0.12153375,-0.13078806,"('brilliant', 'incompetent')",0.41252062,0.23108521,-0.7371861,-0.98976564,-2.8155499,-3.032358,-0.7546703815460205,-0.9804565906524658,-0.2257862091064453
89,0.09902662,0.012992784,"('daring', 'anxious')",-0.022234738,0.079851985,0.538207,0.48064768,-1.1076882,-1.073264,-0.123172327876091,-0.12494288384914398,-0.0017705559730529785
0,0.07943934,0.174846,"('sociable', 'unsociable')",0.43606156,0.6608348,-0.7432878,-0.2869783,-1.9489102,-1.6932187,-0.544174313545227,-0.28612905740737915,0.2580452561378479
7,0.07942793,0.022598356,"('outgoing', 'distant')",-0.42030483,-1.0514091,0.4721683,0.4263975,1.8960602,1.8854895,0.5068379044532776,0.3207690715789795,-0.1860688328742981
14,-0.07660352,-0.2076093,"('supportive', 'unsupportive')",1.2075124,0.8562497,0.9928144,0.8492411,0.18955156,-0.07450801,0.57831871509552,0.35584336519241333,-0.2224753499031067
60,0.071674034,0.19288954,"('educated', 'uneducated')",0.65020263,0.89286184,-0.6012199,-0.31006837,-1.2500741,-1.1199173,-0.28235435485839844,-0.08605855703353882,0.19629579782485962
55,-0.065743566,-0.04090035,"('intelligent', 'unintelligent')",1.1916213,1.1542802,-0.19392505,-0.037784398,-1.751559,-1.7137597,-0.2049015760421753,-0.1595410704612732,0.0453605055809021
43,0.026081562,-0.09035458,"('genuine', 'fake')",1.0675133,0.8896505,0.10280892,0.09875609,-0.6947474,-0.60074556,0.12541411817073822,0.07432661950588226,-0.05108749866485596
93,-0.02141729,0.039020512,"('dominating', 'dominated')",0.47001594,0.5991384,0.80891514,0.7223979,-1.1822895,-1.0072905,0.01880607008934021,0.08831658959388733,0.06951051950454712
83,-0.010333806,-0.088829026,"('energetic', 'lethargic')",0.6485766,0.65126294,-1.0528126,-0.92064106,-1.3118248,-1.4479684,-0.43159863352775574,-0.4515438675880432,-0.019945234060287476
