,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
69,-1.0766506,-1.0988377,"('wise', 'foolish')",0.10337828,-0.035898,0.12908188,-0.020111531,0.5438058,0.65526724,-0.07509617507457733,-0.12489500641822815,-0.04979883134365082
37,1.0190675,0.8092203,"('good', 'evil')",2.059823,1.710595,1.6858269,1.5811448,2.5303283,2.428041,1.8237614631652832,1.6322503089904785,-0.1915111541748047
98,-0.9775364,-1.0299883,"('prestigious', 'insignificant')",-0.04390247,-0.36697432,-0.79852724,-0.9195298,0.27524158,0.15429056,-0.386181116104126,-0.5405504703521729,-0.15436935424804688
39,-0.9713992,-0.89776623,"('right', 'wrong')",0.21793544,0.28164324,0.47954395,0.5493243,0.26922962,0.41019645,-0.0011725425720214844,0.08584944158792496,0.08702198415994644
13,-0.963942,-1.1576635,"('helpful', 'unhelpful')",-2.80716,-2.5100725,-2.6456947,-2.6768034,-2.575208,-2.4277782,-2.2480010986328125,-2.1930794715881348,0.054921627044677734
4,-0.9442339,-0.7626873,"('likable', 'unlikable')",-0.82478666,-0.8439507,-0.3510114,-0.3623963,0.38617718,0.37986428,-0.4334636628627777,-0.39729249477386475,0.036171168088912964
97,-0.93202245,-0.98589706,"('superior', 'inferior')",-1.2022979,-0.99935764,-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.9985264539718628,-0.9073323011398315,0.09119415283203125
99,-0.90899915,-0.5712993,"('prestigious', 'insignificant')",-0.7292119,-1.0639325,-0.7684872,-0.946124,0.7842057,0.64763576,-0.4056231379508972,-0.48343002796173096,-0.07780689001083374
45,-0.8521173,-0.6416601,"('cooperative', 'exploitative')",-1.4416611,-1.3255475,-1.0656619,-1.0753219,-1.0277846,-0.9165996,-1.096806287765503,-0.9897822737693787,0.10702401399612427
34,-0.84049046,-0.5807325,"('loyal', 'disloyal')",-1.3244035,-1.0854723,-1.2905542,-1.1016616,-1.179813,-0.9404594,-1.1588152647018433,-0.9270814657211304,0.2317337989807129
31,-0.8256168,-0.61727,"('altruistic', 'egoistic')",0.18531752,0.2359178,-0.93047774,-0.76679194,0.63122517,0.40067068,-0.23488794267177582,-0.18686836957931519,0.04801957309246063
3,0.8125602,1.0513048,"('likable', 'unlikable')",0.81729734,0.89826584,2.201161,2.1894653,1.4871099,1.6269121,1.3295321464538574,1.4414870738983154,0.11195492744445801
78,0.800505,0.39510846,"('active', 'inactive')",2.507505,2.1973464,1.9014573,1.6172376,1.6742909,1.1332293,1.7209393978118896,1.3357304334640503,-0.38520896434783936
61,-0.790475,-0.5150646,"('rational', 'irrational')",1.2416413,1.0383806,1.1500916,1.084322,1.4804657,1.715029,0.7704309225082397,0.8306667804718018,0.06023585796356201
94,0.78702205,0.73932785,"('aggressive', 'submissive')",-0.13143872,0.30075985,0.718829,0.68567276,-0.6174553,-0.32319823,0.1892392486333847,0.35064056515693665,0.16140131652355194
76,0.78496844,0.76944846,"('secure', 'insecure')",-1.1052368,-0.76828873,0.83827037,0.84754825,-0.46814716,-0.3669712,0.01246371865272522,0.12043419480323792,0.1079704761505127
84,-0.75392807,-0.635905,"('self-confident', 'diffident')",-0.5107722,-0.52280045,0.060128868,0.018382862,-0.24383731,-0.37390593,-0.362102210521698,-0.37855711579322815,-0.01645490527153015
28,-0.75345474,-0.78536236,"('honest', 'dishonest')",-1.0566263,-0.88033825,-1.551497,-1.4535646,-1.27389,-0.99179226,-1.1588670015335083,-1.0277644395828247,0.1311025619506836
22,0.6579755,0.758109,"('welcoming', 'disagreeable')",-0.20588344,-0.2853104,1.4761021,1.4044716,0.5636344,0.47769773,0.6229571104049683,0.5887420177459717,-0.03421509265899658
109,0.63669467,0.5774392,"('conservative', 'liberal')",-0.34464288,-0.07558623,0.24487284,0.32331946,-1.097023,-1.0688727,-0.1400246024131775,-0.060925066471099854,0.07909953594207764
108,0.63669467,0.5774392,"('conservative', 'liberal')",-0.34464288,-0.07558623,0.24487284,0.32331946,-1.097023,-1.0688727,-0.1400246024131775,-0.060925066471099854,0.07909953594207764
65,-0.63555104,-0.6461323,"('practical', 'impractical')",-2.3834305,-2.0585659,-0.7121357,-0.70735514,-1.6388373,-1.5554767,-1.3424886465072632,-1.2418824434280396,0.10060620307922363
44,-0.630464,-0.54986256,"('truthful', 'untruthful')",-0.91262245,-0.89397854,-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.595625638961792,-0.5249930024147034,0.07063263654708862
10,-0.6302728,-0.42646146,"('affectionate', 'unaffectionate')",-0.20973197,-0.30440617,-0.21670184,-0.17171527,0.7698784,0.8342984,-0.07170706987380981,-0.017071127891540527,0.05463594198226929
19,-0.60465646,-0.4783947,"('funny', 'boring')",-0.052633524,0.0795832,0.2134397,0.17407435,-0.057115197,0.104435325,-0.12524136900901794,-0.030075453221797943,0.09516591578722
93,0.58626807,0.5030497,"('dominating', 'dominated')",-0.5671986,-0.32848465,1.0385966,1.0270972,-1.2408098,-0.70492834,-0.04578593373298645,0.12418349087238312,0.16996942460536957
56,0.57926303,0.48140657,"('intelligent', 'dumb')",0.5737123,0.574834,1.8939482,1.6449747,0.690233,1.0119772,0.9342891573905945,0.9282981157302856,-0.005991041660308838
104,-0.572915,-0.40664616,"('conventional', 'unconventional')",-0.39736626,-0.4205701,-0.620734,-0.5084797,0.09214801,-0.08103579,-0.37471678853034973,-0.3541829586029053,0.020533829927444458
82,-0.5684463,-0.46745566,"('industrious', 'meek')",0.40768737,0.374795,0.5020849,0.4451415,1.3513242,1.312031,0.4231625497341156,0.4161279797554016,-0.007034569978713989
17,0.56736755,0.8183472,"('social', 'antisocial')",0.03538558,0.2455725,0.18423264,0.27764946,-0.42820126,-0.10149157,0.08969613909721375,0.3100194036960602,0.22032326459884644
80,0.56128126,0.32640272,"('independent', 'dependent')",-0.068887115,0.019133441,0.4544888,0.5477525,0.56695527,0.6444183,0.3784595727920532,0.3844267427921295,0.005967170000076294
73,-0.55973274,-0.8871204,"('brilliant', 'incompetent')",-1.6141058,-1.5568221,-1.2511837,-1.3133317,-1.3390191,-1.6772346,-1.1910103559494019,-1.358627200126648,-0.1676168441772461
12,0.5478938,0.6124226,"('sympathetic', 'unsympathetic')",-1.2716076,-0.97232556,-0.5738509,-0.48446804,-1.2802973,-1.1208498,-0.6444655060768127,-0.49130523204803467,0.15316027402877808
86,0.53662974,0.3486396,"('self-reliant', 'helpless')",1.4598708,1.3292016,2.7533045,2.6512728,1.5905108,1.749958,1.5850789546966553,1.5197679996490479,-0.06531095504760742
60,0.5293785,0.47256666,"('educated', 'uneducated')",-1.350304,-0.994953,-0.63778424,-0.54161096,-0.794942,-0.4889455,-0.5634129047393799,-0.3882356882095337,0.1751772165298462
15,0.505324,0.7736988,"('polite', 'impolite')",-0.56793356,-0.093961895,1.210203,1.3912718,-0.60293305,-0.018667951,0.13616511225700378,0.5130851864814758,0.37692007422447205
36,-0.5053142,-0.29527944,"('tolerant', 'intolerant')",-1.4221469,-1.1436408,-1.2572566,-1.1976933,-0.8488381,-0.593192,-1.0083889961242676,-0.8074513673782349,0.20093762874603271
74,-0.482679,-0.5895844,"('insightful', 'unperceptive')",-1.8090441,-1.6322012,-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.8709964752197266,-0.8669610023498535,0.004035472869873047
101,-0.4629229,-0.74785835,"('successful', 'unsuccessful')",-1.7151933,-1.4365993,-0.73952127,-0.8850286,-0.6508886,-0.41667444,-0.892131507396698,-0.8715401291847229,0.020591378211975098
63,-0.45555258,-0.4811886,"('capable', 'incapable')",-1.3205578,-1.2962096,-1.2111347,-1.1462419,-0.33474922,-0.53823125,-0.8304985761642456,-0.8654677867889404,-0.034969210624694824
68,-0.4483894,-0.4779463,"('clever', 'inept')",-1.4584932,-1.5369847,-0.6262408,-0.85941315,-0.6454199,-0.8717228,-0.7946358323097229,-0.9365167617797852,-0.14188092947006226
54,0.4392987,0.2999429,"('smart', 'stupid')",0.86132634,0.65840745,0.24333084,0.120717674,0.84912705,0.60384494,0.5982707738876343,0.42072826623916626,-0.17754250764846802
26,0.423503,0.5563608,"('trustworthy', 'untrustworthy')",-0.26996118,-0.11237903,1.0786788,1.1523049,-0.7467338,-0.48269907,0.12137171626091003,0.2783969044685364,0.15702518820762634
21,0.41984245,0.29946697,"('nice', 'nasty')",1.0501921,1.0101808,0.17558306,0.08738363,0.35453856,0.31382322,0.5000391006469727,0.42771366238594055,-0.0723254382610321
62,-0.418886,-0.24552295,"('creative', 'uncreative')",-0.098593056,-0.18771952,-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.5286918878555298,-0.47119176387786865,0.05750012397766113
89,0.4156965,0.4509067,"('daring', 'anxious')",-1.4468725,-1.3584311,-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.6118528842926025,-0.6383795738220215,-0.026526689529418945
46,0.4024446,0.361603,"('generous', 'stingy')",1.5035864,1.4246156,2.2414412,2.3022788,0.83456933,0.996935,1.245510458946228,1.2713580131530762,0.025847554206848145
72,-0.3963759,-0.18939868,"('logical', 'illogical')",-0.45527747,-0.2069935,-1.1190314,-0.995624,-0.42463043,-0.11634571,-0.5988287925720215,-0.3770904839038849,0.2217383086681366
14,0.38801986,0.329968,"('supportive', 'unsupportive')",0.025962263,0.073874116,1.4657954,1.3132231,-0.059206426,-0.05194989,0.4551427960395813,0.4162788391113281,-0.038863956928253174
55,-0.3861739,-0.29052716,"('intelligent', 'unintelligent')",-1.1294755,-0.8415381,-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.7578079700469971,-0.6567695140838623,0.10103845596313477
106,0.3825575,0.5219518,"('conventional', 'unconventional')",-0.23191574,-0.030936249,-0.12009463,0.048060127,1.2797227,0.963664,0.327567458152771,0.375684916973114,0.04811745882034302
77,0.3818785,0.26872927,"('active', 'inactive')",0.46500355,0.31371045,0.7603774,0.78135514,0.7132806,0.8810775,0.5801350474357605,0.5612180829048157,-0.018916964530944824
29,-0.38042253,-0.5795662,"('honest', 'immoral')",-1.0073829,-0.7803881,-1.5445176,-1.4441774,-1.9729593,-2.176074,-1.226320505142212,-1.245051383972168,-0.018730878829956055
38,-0.37691432,-0.09849845,"('kind', 'unkind')",-1.8160008,-1.3723699,-2.0396976,-1.7484714,-1.1115729,-0.71509457,-1.3360463380813599,-0.983608603477478,0.35243773460388184
79,-0.36730224,-0.2441304,"('determined', 'doubtful')",-0.31663656,-0.18557051,0.29388967,0.37061524,0.31559122,0.37995023,-0.018614478409290314,0.08021613955497742,0.09883061796426773
92,-0.3599101,-0.24615127,"('unwavering', 'wavering')",-0.2225452,-0.460274,-0.35777384,-0.49932325,1.0242958,0.81975317,0.021016672253608704,-0.09649884700775146,-0.11751551926136017
70,0.3586147,0.42501396,"('wise', 'unwise')",1.1806103,1.0229962,-0.017931432,0.079595596,1.675778,1.6813757,0.7992678880691528,0.8022453784942627,0.0029774904251098633
35,0.34537888,0.28492695,"('fair', 'unfair')",0.7962006,0.9641938,0.856666,0.95102876,0.53877056,0.72886944,0.634253978729248,0.7322547435760498,0.09800076484680176
88,-0.33543777,-0.44087887,"('impulsive', 'meek')",0.86245847,0.6638564,0.5932521,0.52301854,1.563556,1.8192687,0.6709572076797485,0.6413161754608154,-0.029641032218933105
85,0.32832822,0.1353048,"('ambitious', 'unambitious')",0.21648605,0.21595848,0.30843267,0.3568042,0.013987601,0.106343,0.21680863201618195,0.2036026120185852,-0.01320601999759674
49,-0.32303214,-0.14206958,"('responsible', 'irresponsible')",-1.7443471,-1.6050742,-0.63123447,-0.66606617,-1.0568249,-1.0981494,-0.9388596415519714,-0.8778398036956787,0.061019837856292725
64,0.31720778,0.37582627,"('clever', 'incompetent')",-0.85765785,-0.55732083,-0.21611145,-0.17537993,-1.4687406,-1.580534,-0.5563255548477173,-0.48435211181640625,0.07197344303131104
32,-0.31630743,0.029416531,"('benevolent', 'hardhearted')",-1.9611683,-1.8494701,-1.3800055,-1.1813879,-0.5565795,-0.20947967,-1.0535151958465576,-0.8027302622795105,0.2507849335670471
33,-0.31474477,-0.59910405,"('softhearted', 'hardhearted')",-0.67043316,-0.6018776,-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.7078226208686829,-0.7636526823043823,-0.05583006143569946
30,-0.30695996,-0.27322483,"('honest', 'dishonest')",-1.0175533,-0.7693776,-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.5469606518745422,-0.38521313667297363,0.1617475152015686
110,0.29643464,0.03303568,"('narrow-minded', 'open-minded')",0.9867214,0.7465326,0.5399492,0.36804873,-0.38863587,-0.16592145,0.3586173355579376,0.24542391300201416,-0.11319342255592346
102,-0.2957824,-0.12834442,"('eminent', 'low')",-1.8707274,-1.5728991,-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.8349372148513794,-0.7168835401535034,0.11805367469787598
5,0.28862557,0.30575687,"('pleasant', 'repellent')",-0.11495739,-0.03350295,-0.71238893,-0.63735604,-0.097297505,-0.30082503,-0.1590045541524887,-0.16648179292678833,-0.007477238774299622
2,0.28202292,0.1661788,"('friendly', 'unfriendly')",-1.4845258,-1.0125425,-0.308474,-0.26902443,-1.6722184,-1.4798024,-0.7957987785339355,-0.6487976312637329,0.14700114727020264
0,0.2803721,0.602741,"('sociable', 'unsociable')",-1.2653099,-0.813823,0.068446994,0.23471743,-0.76800233,-0.5637635,-0.4211232662200928,-0.13503201305866241,0.28609125316143036
87,-0.23717608,0.102917016,"('dedicated', 'undedicated')",-1.5840076,-1.4616315,-0.735895,-0.55872035,-0.63571346,-0.37742674,-0.7981979846954346,-0.5737154483795166,0.22448253631591797
8,-0.2239114,-0.28418946,"('open', 'distant')",0.50583357,-0.00076802075,0.60052794,0.34504873,1.1676544,0.7915691,0.5125261545181274,0.2129150927066803,-0.29961106181144714
25,-0.21461068,-0.16376342,"('moral', 'immoral')",-1.7042415,-1.387457,-0.35382932,-0.41679206,-1.4564099,-1.4396524,-0.9322728514671326,-0.8519161939620972,0.0803566575050354
81,-0.21065998,-0.3345893,"('industrious', 'lazy')",0.8034052,0.49967223,1.177786,1.0300014,2.0022373,2.030965,0.9431921243667603,0.8065123558044434,-0.1366797685623169
7,-0.19558513,-0.32149822,"('outgoing', 'distant')",0.99279284,0.48027906,0.7761355,0.5116445,0.8801502,0.5827791,0.6133733987808228,0.31330108642578125,-0.3000723123550415
9,0.17740333,-0.1324491,"('sensitive', 'insensitive')",-1.1136655,-0.8509408,-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.6002509593963623,-0.5999802350997925,0.0002707242965698242
91,0.16846663,0.16386893,"('resilient', 'nonresilient')",-0.559612,-0.4650722,0.16637044,0.10501,0.2389951,-0.08850193,0.003555048257112503,-0.07117380201816559,-0.07472885027527809
51,0.147222,0.051863298,"('competent', 'incompetent')",-0.8389757,-0.6886757,0.58854914,0.5889384,0.07464939,0.2558064,-0.007138803601264954,0.05198310315608978,0.059121906757354736
47,-0.14525425,0.026531816,"('forgiving', 'unforgiving')",-0.67771614,-0.5561573,-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.424238920211792,-0.23877884447574615,0.18546007573604584
58,-0.1394648,0.12912291,"('able', 'clumsy')",-1.60957,-1.3727579,-1.8991308,-1.7031244,-1.5659094,-1.5201012,-1.3035187721252441,-1.1167150735855103,0.1868036985397339
20,-0.138054,-0.007616043,"('popular', 'unpopular')",-0.09411006,0.030417264,-0.43265462,-0.544796,1.8974743,1.6604376,0.30816391110420227,0.28461068868637085,-0.02355322241783142
83,0.12616426,0.1256904,"('energetic', 'lethargic')",-0.89610374,-0.7211351,-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.44181957840919495,-0.3850376605987549,0.056781917810440063
24,-0.113408715,-0.22152427,"('thoughtful', 'rough')",-1.3453565,-1.2281961,-1.4925218,-1.1946259,-0.80838597,-1.0449764,-0.9399181604385376,-0.9223306179046631,0.01758754253387451
23,0.09893674,-0.0048829317,"('hospitable', 'inhospitable')",0.6887044,0.4909879,0.045602858,-0.072576344,1.1858441,1.118948,0.5047720074653625,0.3831191658973694,-0.12165284156799316
43,-0.09026399,-0.20507401,"('genuine', 'fake')",-0.114418864,-0.1124223,-0.025788724,0.03263986,0.3768835,0.38788807,0.03660298138856888,0.025757908821105957,-0.010845072567462921
59,-0.082871385,-0.1463167,"('skillful', 'clumsy')",-0.2745158,-0.1149542,0.36367232,0.41915435,1.3879981,1.4707971,0.3485708236694336,0.4071701169013977,0.05859929323196411
105,-0.08054086,-0.021492079,"('conventional', 'modern')",1.1424013,1.0702004,-0.64386576,-0.51640195,0.8306431,0.5736888,0.3121594488620758,0.27649879455566406,-0.03566065430641174
90,-0.055334926,0.01670903,"('motivated', 'unmotivated')",0.106437355,0.17302895,0.5110009,0.47775382,-0.115985096,-0.5120882,0.11152954399585724,0.03885090351104736,-0.07267864048480988
41,0.05529809,-0.057685018,"('incorrupt', 'corrupt')",1.1222132,0.96130174,0.44234085,0.5492189,2.200282,2.1927314,0.955033540725708,0.9113917350769043,-0.04364180564880371
71,0.034671128,-0.004409015,"('efficient', 'inefficient')",-1.0418648,-0.70072407,-0.70843303,-0.62070835,-1.2771156,-1.4559102,-0.7481855154037476,-0.6954379081726074,0.05274760723114014
52,-0.03135106,0.12823316,"('competitive', 'uncompetitive')",-0.823648,-0.44145668,0.38248724,0.41615582,-0.82447207,-0.5201275,-0.32424598932266235,-0.10429879277944565,0.2199471965432167
100,-0.030012935,0.30238253,"('influential', 'uninfluential')",-0.82501674,-0.46806818,-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.5082669258117676,-0.2751050591468811,0.23316186666488647
42,-0.018465877,-0.036177933,"('amicable', 'hostile')",0.34724063,0.20905173,0.31362426,0.4431113,1.8091202,1.8213055,0.6128798127174377,0.6093226671218872,-0.003557145595550537
18,-0.008628547,-0.049340133,"('social', 'asocial')",-0.7477702,-0.55296695,0.6331429,0.62525755,-1.5692225,-1.306341,-0.42311957478523254,-0.32084763050079346,0.10227194428443909
57,-0.007586658,-0.1494897,"('able', 'unable')",-0.80721974,-0.8104011,-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.44221001863479614,-0.4978345036506653,-0.05562448501586914
67,-0.004089877,-0.18686354,"('discriminating', 'undiscriminating')",-0.9257226,-0.8969815,-0.6435183,-0.44698924,0.70384866,0.7983501,-0.21737055480480194,-0.18312102556228638,0.034249529242515564
