,northrop_male,northrop_female,tuple,grumman_male,grumman_female,average_male,average_female,female-male
107,2.4421268,2.750275,"('conventional', 'modern')",2.997772,3.134507,2.719949245452881,2.9423909187316895,0.2224416732788086
75,2.3552046,2.3402362,"('confident', 'shy')",2.2872307,2.3637474,2.3212175369262695,2.351991653442383,0.03077411651611328
109,2.3153512,1.781854,"('conservative', 'liberal')",2.2064002,2.2959125,2.260875701904297,2.0388832092285156,-0.22199249267578125
108,2.3153512,1.781854,"('conservative', 'liberal')",2.2064002,2.2959125,2.260875701904297,2.0388832092285156,-0.22199249267578125
15,2.0701103,1.8511987,"('polite', 'impolite')",3.2495425,3.4520688,2.6598262786865234,2.6516337394714355,-0.00819253921508789
31,-1.9488778,-1.9527338,"('altruistic', 'egoistic')",-1.9972532,-2.1360903,-1.9730654954910278,-2.044412136077881,-0.07134664058685303
103,1.6162595,1.5255309,"('traditional', 'modern')",0.8438772,0.90070105,1.230068325996399,1.213115930557251,-0.01695239543914795
104,-1.5885739,-1.3618869,"('conventional', 'unconventional')",-2.2759216,-2.3157082,-1.9322477579116821,-1.8387975692749023,0.09345018863677979
10,-1.5403085,-1.1917989,"('affectionate', 'unaffectionate')",-1.3679159,-1.3240592,-1.45411217212677,-1.2579290866851807,0.19618308544158936
48,1.4723352,1.8189764,"('reliable', 'unreliable')",0.39803588,0.4088179,0.9351855516433716,1.1138970851898193,0.17871153354644775
16,1.3634965,1.802093,"('social', 'antisocial')",2.8152616,2.8665762,2.089379072189331,2.3343346118927,0.24495553970336914
2,1.3171444,1.341304,"('friendly', 'unfriendly')",2.7722547,2.9783373,2.0446996688842773,2.159820556640625,0.11512088775634766
68,-1.3125696,-0.6552391,"('clever', 'inept')",-0.1922963,-0.37327796,-0.7524329423904419,-0.5142585039138794,0.2381744384765625
40,-1.2997924,-1.3714235,"('honorable', 'mean')",-0.5952677,-0.7394896,-0.9475300312042236,-1.055456519126892,-0.10792648792266846
5,1.282458,1.1610973,"('pleasant', 'repellent')",1.7599193,1.7900815,1.5211886167526245,1.475589394569397,-0.04559922218322754
22,1.2596345,0.6864834,"('welcoming', 'disagreeable')",1.0082703,0.9986141,1.1339523792266846,0.8425487279891968,-0.2914036512374878
82,-1.2584648,-1.4960954,"('industrious', 'meek')",-2.3810906,-2.5750303,-1.8197777271270752,-2.0355629920959473,-0.21578526496887207
41,-1.220545,-1.3723073,"('incorrupt', 'corrupt')",-3.0246863,-3.1505795,-2.1226158142089844,-2.2614433765411377,-0.13882756233215332
32,-1.2073133,-0.9512391,"('benevolent', 'hardhearted')",-1.6408023,-1.5421503,-1.4240577220916748,-1.2466946840286255,0.17736303806304932
0,1.1959554,1.4600519,"('sociable', 'unsociable')",2.3034065,2.3802385,1.749680995941162,1.9201452732086182,0.17046427726745605
12,1.141668,1.3572377,"('sympathetic', 'unsympathetic')",2.7280314,2.8089979,1.934849739074707,2.083117723464966,0.1482679843902588
11,-1.1256294,-0.9691056,"('caring', 'unaffectionate')",-1.1311173,-1.0572698,-1.128373384475708,-1.0131876468658447,0.11518573760986328
39,-1.0765543,-1.1061636,"('right', 'wrong')",-1.7437036,-1.7137718,-1.4101289510726929,-1.4099676609039307,0.00016129016876220703
1,-1.072879,-0.5970702,"('friendly', 'unfriendly')",-1.4300774,-1.3484489,-1.2514781951904297,-0.9727595448493958,0.27871865034103394
71,1.0629159,0.95405775,"('efficient', 'inefficient')",2.9065764,2.9740047,1.9847462177276611,1.9640312194824219,-0.020714998245239258
89,1.0121233,1.0051651,"('daring', 'anxious')",2.2653577,2.2689779,1.6387405395507812,1.6370714902877808,-0.0016690492630004883
53,-1.0027591,-0.84816796,"('smart', 'stupid')",0.14164257,0.08789216,-0.4305582642555237,-0.3801378905773163,0.0504203736782074
94,1.0005512,0.9121984,"('aggressive', 'submissive')",2.2309754,2.2994106,1.6157633066177368,1.605804443359375,-0.009958863258361816
90,0.99757475,0.8663231,"('motivated', 'unmotivated')",0.9153816,0.9083079,0.9564781785011292,0.8873155117034912,-0.06916266679763794
76,0.9819037,0.94669795,"('secure', 'insecure')",2.4658763,2.631058,1.7238900661468506,1.7888779640197754,0.0649878978729248
19,-0.95166004,-0.7394022,"('funny', 'boring')",-0.6855155,-0.67353475,-0.8185877799987793,-0.7064684629440308,0.11211931705474854
60,0.9013436,0.8132859,"('educated', 'uneducated')",0.86629665,1.1474563,0.883820116519928,0.9803711175918579,0.09655100107192993
14,0.8830707,0.79503465,"('supportive', 'unsupportive')",1.2712225,1.2359413,1.0771465301513672,1.0154879093170166,-0.061658620834350586
