,zebra_male,zebra_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
45,-1.367938,-1.2700126,"('cooperative', 'exploitative')",-0.506201,-0.6506781,-0.9370695352554321,-0.9603453874588013,-0.02327585220336914
100,-1.318999,-1.1983488,"('influential', 'uninfluential')",-0.82206607,-0.43653774,-1.0705325603485107,-0.8174432516098022,0.2530893087387085
9,-1.3086827,-1.3980966,"('sensitive', 'insensitive')",-1.1200454,-1.1348997,-1.2143640518188477,-1.26649808883667,-0.052134037017822266
56,1.3068757,1.3592545,"('intelligent', 'dumb')",0.87722856,0.94560266,1.0920521020889282,1.1524286270141602,0.060376524925231934
105,-1.2830573,-1.2571888,"('conventional', 'modern')",0.9278227,0.9527276,-0.17761731147766113,-0.15223059058189392,0.025386720895767212
37,1.2466128,1.1083279,"('good', 'evil')",2.446972,2.3485966,1.8467923402786255,1.7284622192382812,-0.11833012104034424
33,-1.2423714,-1.2602643,"('softhearted', 'hardhearted')",-0.5248198,-0.45623806,-0.8835955858230591,-0.85825115442276,0.025344431400299072
55,-1.2069732,-1.2490654,"('intelligent', 'unintelligent')",-1.9147785,-1.6730093,-1.5608758926391602,-1.4610373973846436,0.0998384952545166
82,1.1926659,1.2020782,"('industrious', 'meek')",-0.4926928,-0.5030038,0.34998655319213867,0.3495372235774994,-0.0004493296146392822
22,1.1926022,1.1946803,"('welcoming', 'disagreeable')",0.6747997,0.7623887,0.9337009191513062,0.9785345196723938,0.044833600521087646
36,-1.1807476,-1.1530575,"('tolerant', 'intolerant')",-2.040392,-2.0371692,-1.610569715499878,-1.5951132774353027,0.015456438064575195
38,-1.1699181,-0.8101305,"('kind', 'unkind')",-1.9336268,-1.5504124,-1.5517723560333252,-1.1802713871002197,0.37150096893310547
32,-1.1537142,-1.0009536,"('benevolent', 'hardhearted')",-1.3606604,-1.286907,-1.2571873664855957,-1.143930196762085,0.11325716972351074
49,-1.138165,-1.3256617,"('responsible', 'irresponsible')",-1.000294,-1.017755,-1.0692294836044312,-1.171708345413208,-0.10247886180877686
58,-1.1317701,-0.8996121,"('able', 'clumsy')",-1.5672256,-1.3807583,-1.3494977951049805,-1.1401852369308472,0.2093125581741333
104,-1.1216171,-1.105145,"('conventional', 'unconventional')",-0.12189022,0.25310433,-0.6217536330223083,-0.4260203242301941,0.19573330879211426
42,1.1067135,1.1182353,"('amicable', 'hostile')",1.4738715,1.4854938,1.290292501449585,1.3018646240234375,0.011572122573852539
72,-1.0624976,-0.92260003,"('logical', 'illogical')",-0.8256023,-0.59239656,-0.9440499544143677,-0.7574982643127441,0.18655169010162354
29,-1.0610905,-1.0409962,"('honest', 'immoral')",-0.85556924,-0.6723435,-0.9583298563957214,-0.8566698431968689,0.10166001319885254
34,-1.0609992,-0.8394274,"('loyal', 'disloyal')",-1.4029019,-1.1322954,-1.2319505214691162,-0.9858614206314087,0.24608910083770752
10,-1.0477415,-0.9441738,"('affectionate', 'unaffectionate')",-0.25310054,-0.19144621,-0.6504210233688354,-0.5678099989891052,0.08261102437973022
14,1.042785,0.90494394,"('supportive', 'unsupportive')",0.33358848,0.26202676,0.688186764717102,0.5834853649139404,-0.10470139980316162
65,-0.99254984,-1.0325555,"('practical', 'impractical')",-1.3498787,-1.3545407,-1.17121422290802,-1.1935480833053589,-0.022333860397338867
84,-0.96416676,-1.0587304,"('self-confident', 'diffident')",-0.53349376,-0.6176592,-0.748830258846283,-0.8381947875022888,-0.08936452865600586
77,0.9630203,0.95891255,"('active', 'inactive')",0.7933887,1.0274553,0.8782045245170593,0.993183970451355,0.11497944593429565
80,0.9538977,0.98190695,"('independent', 'dependent')",0.6987647,0.8182925,0.8263311982154846,0.9000997543334961,0.07376855611801147
41,0.9410444,0.8876892,"('incorrupt', 'corrupt')",1.8122562,1.7539196,1.376650333404541,1.3208043575286865,-0.05584597587585449
63,-0.9378088,-0.90083253,"('capable', 'incapable')",-0.8638129,-0.75291574,-0.9008108377456665,-0.8268741369247437,0.07393670082092285
70,0.9324899,1.0094082,"('wise', 'unwise')",0.6309311,0.52137756,0.7817105054855347,0.7653928995132446,-0.01631760597229004
19,-0.91590923,-0.90152663,"('funny', 'boring')",-0.11576283,-0.24435186,-0.5158360004425049,-0.5729392766952515,-0.05710327625274658
106,-0.8827727,-0.9436667,"('conventional', 'unconventional')",-0.0799066,0.23725924,-0.48133963346481323,-0.3532037138938904,0.12813591957092285
21,0.87228036,0.8887321,"('nice', 'nasty')",0.3176825,0.24151343,0.5949814319610596,0.5651227235794067,-0.029858708381652832
94,0.85423255,0.93710667,"('aggressive', 'submissive')",-0.98185426,-0.8404175,-0.06381085515022278,0.048344582319259644,0.11215543746948242
8,-0.8322957,-1.2169592,"('open', 'distant')",1.8059211,1.4456033,0.48681268095970154,0.1143220067024231,-0.37249067425727844
59,0.8244734,1.0317646,"('skillful', 'clumsy')",-0.3219944,-0.14472471,0.25123947858810425,0.4435199499130249,0.19228047132492065
90,0.79823095,0.73920536,"('motivated', 'unmotivated')",0.1198954,0.07366204,0.45906317234039307,0.40643370151519775,-0.05262947082519531
68,-0.7809195,-1.0231034,"('clever', 'inept')",-1.1615807,-1.1632806,-0.971250057220459,-1.0931919813156128,-0.12194192409515381
43,-0.7804905,-0.7552666,"('genuine', 'fake')",0.112937,0.3211748,-0.3337767720222473,-0.21704590320587158,0.11673086881637573
73,-0.75031936,-0.93182915,"('brilliant', 'incompetent')",-1.5764395,-1.4636303,-1.163379430770874,-1.1977297067642212,-0.03435027599334717
99,-0.73426986,-0.5904291,"('prestigious', 'insignificant')",-0.35752785,-0.3100003,-0.5458988547325134,-0.4502147138118744,0.09568414092063904
91,-0.7214427,-0.81234825,"('resilient', 'nonresilient')",-0.6186535,-0.6306294,-0.6700481176376343,-0.7214888334274292,-0.05144071578979492
97,-0.72080606,-0.80363643,"('superior', 'inferior')",-0.113989055,-0.1980142,-0.41739755868911743,-0.5008252859115601,-0.08342772722244263
71,-0.71338415,-0.73924303,"('efficient', 'inefficient')",-1.6117014,-1.641634,-1.1625428199768066,-1.1904385089874268,-0.027895689010620117
74,-0.68822145,-0.6946429,"('insightful', 'unperceptive')",-1.4253592,-1.2999856,-1.0567903518676758,-0.9973142743110657,0.05947607755661011
15,0.67684776,0.84727246,"('polite', 'impolite')",0.21999404,0.43981567,0.4484208822250366,0.64354407787323,0.19512319564819336
64,-0.6752093,-0.71592546,"('clever', 'incompetent')",-1.8551042,-1.5303471,-1.2651567459106445,-1.123136281967163,0.14202046394348145
12,-0.6654341,-0.71031433,"('sympathetic', 'unsympathetic')",-1.2327673,-1.055238,-0.9491007328033447,-0.882776141166687,0.06632459163665771
44,-0.6265416,-0.5443475,"('truthful', 'untruthful')",-0.8071395,-0.780509,-0.7168405652046204,-0.6624282598495483,0.05441230535507202
102,-0.6205727,-0.43294483,"('eminent', 'low')",-1.6074855,-1.4137323,-1.1140291690826416,-0.9233385324478149,0.19069063663482666
87,-0.5941131,-0.41241896,"('dedicated', 'undedicated')",-0.46658844,-0.32860598,-0.5303508043289185,-0.3705124855041504,0.15983831882476807
23,0.578037,0.5195392,"('hospitable', 'inhospitable')",1.2382382,1.225366,0.9081376194953918,0.8724526166915894,-0.03568500280380249
30,-0.52536714,-0.5882766,"('honest', 'dishonest')",0.24323991,0.4398469,-0.1410636156797409,-0.0742148607969284,0.0668487548828125
57,-0.4810464,-0.576911,"('able', 'unable')",-1.117486,-1.1424624,-0.7992662191390991,-0.8596866726875305,-0.060420453548431396
103,0.47962755,0.5488271,"('traditional', 'modern')",1.0670519,1.2362148,0.7733397483825684,0.8925209045410156,0.11918115615844727
109,0.45153147,0.74056786,"('conservative', 'liberal')",0.11194508,0.051690623,0.28173828125,0.3961292505264282,0.11439096927642822
108,0.45153147,0.74056786,"('conservative', 'liberal')",0.11194508,0.051690623,0.28173828125,0.3961292505264282,0.11439096927642822
101,-0.4492504,-0.36014727,"('successful', 'unsuccessful')",-1.544471,-1.2828454,-0.9968607425689697,-0.821496307849884,0.1753644347190857
25,-0.43142754,-0.33760238,"('moral', 'immoral')",-1.4983636,-1.2609172,-0.9648956060409546,-0.7992597818374634,0.1656358242034912
18,-0.41588384,-0.3408414,"('social', 'asocial')",-0.7642511,-0.66522336,-0.5900675058364868,-0.503032386302948,0.08703511953353882
20,0.4032177,0.5985627,"('popular', 'unpopular')",-0.41877055,-0.1475069,-0.007776424288749695,0.22552791237831116,0.23330433666706085
16,0.39214236,0.44374314,"('social', 'antisocial')",-1.3839964,-1.1536276,-0.49592700600624084,-0.354942262172699,0.14098474383354187
110,0.34821993,0.2946778,"('narrow-minded', 'open-minded')",0.011235356,0.011726141,0.17972764372825623,0.15320196747779846,-0.026525676250457764
31,-0.3477437,-0.20462197,"('altruistic', 'egoistic')",-0.31132698,-0.22351807,-0.3295353353023529,-0.21407002210617065,0.11546531319618225
4,-0.34620243,-0.21885678,"('likable', 'unlikable')",-0.68699765,-0.6205908,-0.5166000127792358,-0.4197238087654114,0.09687620401382446
60,-0.34592792,-0.088850856,"('educated', 'uneducated')",-0.3308763,0.08759843,-0.3384020924568176,-0.0006262138485908508,0.3377758786082268
83,-0.34255746,-0.44691414,"('energetic', 'lethargic')",-0.10560799,0.011795163,-0.22408272325992584,-0.21755948662757874,0.006523236632347107
89,-0.2988894,-0.3341472,"('daring', 'anxious')",-1.1028645,-0.9501105,-0.7008769512176514,-0.6421288251876831,0.05874812602996826
24,-0.27891886,-0.2343066,"('thoughtful', 'rough')",-1.2991643,-1.146438,-0.7890415787696838,-0.6903722882270813,0.09866929054260254
17,-0.27889162,-0.24433775,"('social', 'antisocial')",-0.80772,-0.6143609,-0.5433058142662048,-0.4293493330478668,0.11395648121833801
0,-0.2721813,-0.21679723,"('sociable', 'unsociable')",-0.29810083,-0.011683047,-0.2851410508155823,-0.1142401397228241,0.17090091109275818
26,0.262915,0.344104,"('trustworthy', 'untrustworthy')",0.63448703,0.72272134,0.44870102405548096,0.5334126949310303,0.08471167087554932
92,0.25924414,0.20976338,"('unwavering', 'wavering')",0.7327204,0.7291776,0.49598225951194763,0.4694705009460449,-0.02651175856590271
35,0.25581837,0.3497702,"('fair', 'unfair')",1.4046079,1.4884746,0.8302131295204163,0.9191223978996277,0.08890926837921143
85,0.22227807,0.17266008,"('ambitious', 'unambitious')",-0.09149383,-0.0021612942,0.06539212167263031,0.0852493941783905,0.019857272505760193
7,-0.21578479,-0.5850522,"('outgoing', 'distant')",1.7577255,1.3664169,0.770970344543457,0.3906823694705963,-0.3802879750728607
47,-0.1927286,-0.17977446,"('forgiving', 'unforgiving')",0.1853879,0.3895309,-0.0036703497171401978,0.10487821698188782,0.10854856669902802
67,0.18858144,0.19768566,"('discriminating', 'undiscriminating')",-0.567786,-0.46857643,-0.18960227072238922,-0.13544538617134094,0.05415688455104828
51,0.13943113,-0.02926132,"('competent', 'incompetent')",-0.008145109,0.26877582,0.06564301252365112,0.11975724995136261,0.05411423742771149
5,0.12630549,0.24971479,"('pleasant', 'repellent')",-0.2691916,-0.24899694,-0.07144305109977722,0.0003589242696762085,0.07180197536945343
98,-0.12541111,-0.12040044,"('prestigious', 'insignificant')",0.3777885,0.3903942,0.12618869543075562,0.13499689102172852,0.0088081955909729
76,0.11498612,0.17647573,"('secure', 'insecure')",-0.31234074,-0.23731887,-0.09867730736732483,-0.03042156994342804,0.06825573742389679
96,-0.087981224,0.067368776,"('powerful', 'powerless')",-0.7449475,-0.6292006,-0.41646435856819153,-0.28091591596603394,0.1355484426021576
39,0.080608144,0.20015223,"('right', 'wrong')",0.09174037,0.2578211,0.08617425709962845,0.2289866805076599,0.14281242340803146
2,-0.07429117,0.057027996,"('friendly', 'unfriendly')",-1.3641971,-1.0615848,-0.719244122505188,-0.5022784471511841,0.2169656753540039
54,0.069868624,-0.25291973,"('smart', 'stupid')",-0.4525624,-0.63844085,-0.1913468837738037,-0.44568029046058655,-0.25433340668678284
93,0.068275884,0.17215851,"('dominating', 'dominated')",-0.7148609,-0.55270475,-0.3232925236225128,-0.19027312099933624,0.13301940262317657
79,-0.05331236,-0.024822563,"('determined', 'doubtful')",0.26907808,0.27829236,0.10788285732269287,0.1267348974943161,0.01885204017162323
52,0.042271435,0.016944706,"('competitive', 'uncompetitive')",-0.6764463,-0.5215706,-0.31708744168281555,-0.25231295824050903,0.06477448344230652
69,0.02137494,0.1024265,"('wise', 'foolish')",0.51137793,0.515069,0.26637643575668335,0.3087477684020996,0.04237133264541626
61,-7.009506e-05,0.21697009,"('rational', 'irrational')",0.6650167,0.7566945,0.3324733078479767,0.48683229088783264,0.15435898303985596
