,exxon_male,exxon_female,tuple,mobil_male,mobil_female,average_male,average_female,female-male
60,1.5244522,1.436374,"('educated', 'uneducated')",0.8546186,1.0659747,1.18953537940979,1.2511743307113647,0.06163895130157471
25,1.4485269,1.3584168,"('moral', 'immoral')",0.35808706,0.55630076,0.9033069610595703,0.9573587775230408,0.05405181646347046
104,-1.4471279,-1.0822855,"('conventional', 'unconventional')",-0.4718727,-0.33929184,-0.9595003128051758,-0.7107886672019958,0.24871164560317993
26,1.3851309,1.3584837,"('trustworthy', 'untrustworthy')",0.6904571,0.88026714,1.0377939939498901,1.119375467300415,0.0815814733505249
82,-1.3838391,-1.294901,"('industrious', 'meek')",-0.7700513,-0.8809806,-1.076945185661316,-1.0879408121109009,-0.010995626449584961
13,1.3388244,1.3032544,"('helpful', 'unhelpful')",-0.054257333,0.14950803,0.64228355884552,0.7263811826705933,0.08409762382507324
69,-1.3173923,-1.1537803,"('wise', 'foolish')",-1.2383811,-1.2900445,-1.2778867483139038,-1.2219123840332031,0.055974364280700684
70,1.2725648,1.1728561,"('wise', 'unwise')",0.93877286,0.9735122,1.1056687831878662,1.0731841325759888,-0.03248465061187744
39,-1.2639444,-1.0509466,"('right', 'wrong')",-0.9370516,-0.8472839,-1.1004979610443115,-0.9491152763366699,0.1513826847076416
54,1.2261149,1.0509012,"('smart', 'stupid')",0.013147622,-0.16842127,0.6196312308311462,0.44123995304107666,-0.17839127779006958
90,1.2180659,1.1764221,"('motivated', 'unmotivated')",0.647889,0.61575335,0.9329774379730225,0.8960877656936646,-0.03688967227935791
51,1.2022762,1.1768297,"('competent', 'incompetent')",0.78192794,0.89001346,0.9921020865440369,1.033421516418457,0.041319429874420166
5,1.1616213,0.99631226,"('pleasant', 'repellent')",1.139072,1.1158495,1.1503466367721558,1.0560808181762695,-0.09426581859588623
48,1.1194192,0.962786,"('reliable', 'unreliable')",0.7515091,0.7055707,0.9354641437530518,0.8341783285140991,-0.10128581523895264
8,-1.1189915,-1.0712633,"('open', 'distant')",-0.5854296,-0.6416769,-0.852210521697998,-0.8564701080322266,-0.004259586334228516
103,1.1053213,1.1665416,"('traditional', 'modern')",1.6267794,1.7009618,1.366050362586975,1.4337517023086548,0.06770133972167969
49,1.0694667,0.94364023,"('responsible', 'irresponsible')",0.58509755,0.6776144,0.8272821307182312,0.8106273412704468,-0.016654789447784424
42,-1.0685754,-0.8628372,"('amicable', 'hostile')",-0.32698327,-0.31618786,-0.6977792978286743,-0.5895125269889832,0.10826677083969116
86,-1.0450735,-1.1261078,"('self-reliant', 'helpless')",-0.16836989,-0.2698732,-0.6067216992378235,-0.6979905366897583,-0.09126883745193481
1,-1.0291845,-0.80334485,"('friendly', 'unfriendly')",-0.4718436,-0.21761703,-0.750514030456543,-0.5104809403419495,0.2400330901145935
58,1.014548,1.0323396,"('able', 'clumsy')",0.3777989,0.52874494,0.6961734294891357,0.780542254447937,0.08436882495880127
17,0.9489963,1.0552672,"('social', 'antisocial')",0.6219745,0.8475162,0.7854853868484497,0.9513916969299316,0.16590631008148193
56,0.92820925,0.8466673,"('intelligent', 'dumb')",0.42564827,0.4773509,0.6769287586212158,0.6620091199874878,-0.014919638633728027
4,-0.92691326,-1.0210234,"('likable', 'unlikable')",-1.5443249,-1.5285978,-1.235619068145752,-1.274810552597046,-0.039191484451293945
45,0.8938187,0.5255748,"('cooperative', 'exploitative')",-0.20498154,-0.26952326,0.34441858530044556,0.12802577018737793,-0.21639281511306763
41,-0.8756805,-0.71815413,"('incorrupt', 'corrupt')",-0.70877695,-0.7560404,-0.7922286987304688,-0.7370972633361816,0.05513143539428711
77,-0.87395203,-0.6554676,"('active', 'inactive')",-0.2454244,-0.34395832,-0.5596882104873657,-0.4997129738330841,0.059975236654281616
7,-0.8446707,-0.9206426,"('outgoing', 'distant')",-1.0739796,-1.1857094,-0.9593251943588257,-1.053175926208496,-0.09385073184967041
22,0.8438226,0.81218755,"('welcoming', 'disagreeable')",-0.13632458,-0.14379735,0.35374900698661804,0.3341951072216034,-0.01955389976501465
21,0.8319515,0.6845463,"('nice', 'nasty')",0.5009402,0.35589337,0.6664458513259888,0.5202198028564453,-0.14622604846954346
28,-0.82975763,-0.7636105,"('honest', 'dishonest')",-0.77880806,-0.64218485,-0.8042828440666199,-0.7028976678848267,0.10138517618179321
97,-0.820491,-0.6916047,"('superior', 'inferior')",-0.74560034,-0.61027944,-0.7830456495285034,-0.6509420871734619,0.1321035623550415
74,0.8174212,0.88039786,"('insightful', 'unperceptive')",0.55465865,0.8033459,0.686039924621582,0.8418718576431274,0.1558319330215454
31,-0.7909036,-0.65811646,"('altruistic', 'egoistic')",-0.996093,-0.8468101,-0.8934983015060425,-0.7524632811546326,0.1410350203514099
91,0.75688875,0.9146297,"('resilient', 'nonresilient')",0.78711224,0.8523252,0.7720004916191101,0.8834774494171143,0.11147695779800415
65,0.74078333,0.4805506,"('practical', 'impractical')",-0.13307661,-0.0033270717,0.3038533627986908,0.23861175775527954,-0.06524160504341125
55,0.73816156,0.8531355,"('intelligent', 'unintelligent')",0.48832348,0.61449564,0.613242506980896,0.7338155508041382,0.12057304382324219
24,0.70154214,0.5066501,"('thoughtful', 'rough')",0.21413428,0.27392718,0.4578382074832916,0.39028865098953247,-0.06754955649375916
23,0.69949245,0.33077455,"('hospitable', 'inhospitable')",-0.4095695,-0.41779298,0.14496147632598877,-0.043509215116500854,-0.18847069144248962
47,0.6939393,0.8175999,"('forgiving', 'unforgiving')",0.2751509,0.45800292,0.48454511165618896,0.6378014087677002,0.15325629711151123
9,0.68628794,0.7469314,"('sensitive', 'insensitive')",0.6576867,0.7237047,0.6719872951507568,0.7353180646896362,0.0633307695388794
73,0.68620336,0.5432977,"('brilliant', 'incompetent')",0.21953574,0.2538091,0.4528695344924927,0.39855340123176575,-0.05431613326072693
85,-0.6548939,-0.5362124,"('ambitious', 'unambitious')",0.70050347,0.7228536,0.02280479669570923,0.09332060813903809,0.07051581144332886
57,0.60688233,0.3551584,"('able', 'unable')",0.38003552,0.3165366,0.49345892667770386,0.33584749698638916,-0.1576114296913147
68,0.60241604,0.4550944,"('clever', 'inept')",-0.24464701,-0.23362446,0.17888450622558594,0.1107349693775177,-0.06814953684806824
100,0.58391327,0.77107346,"('influential', 'uninfluential')",0.91404724,1.2179743,0.7489802837371826,0.9945238828659058,0.24554359912872314
92,-0.57938486,-0.46235108,"('unwavering', 'wavering')",-0.8514284,-0.8097753,-0.7154066562652588,-0.6360632181167603,0.07934343814849854
35,0.56977016,0.6327973,"('fair', 'unfair')",0.017999083,0.08127272,0.29388463497161865,0.3570350110530853,0.06315037608146667
44,-0.51515096,-0.36157435,"('truthful', 'untruthful')",-0.27486962,-0.07220968,-0.3950102925300598,-0.21689201891422272,0.1781182736158371
11,-0.507161,-0.17509553,"('caring', 'unaffectionate')",-0.21472993,0.033088952,-0.360945463180542,-0.07100328803062439,0.2899421751499176
14,0.4848144,0.6612001,"('supportive', 'unsupportive')",0.9872694,0.9605152,0.7360419034957886,0.8108576536178589,0.07481575012207031
37,-0.48406643,-0.44700086,"('good', 'evil')",0.06414369,-0.17949381,-0.20996136963367462,-0.31324732303619385,-0.10328595340251923
80,0.47731024,0.41177475,"('independent', 'dependent')",0.8715416,0.910199,0.6744259595870972,0.6609869003295898,-0.013439059257507324
75,0.4470507,0.4248443,"('confident', 'shy')",1.8567475,1.7297992,1.1518990993499756,1.0773217678070068,-0.07457733154296875
29,0.4388616,0.43597388,"('honest', 'immoral')",0.035820186,0.18498924,0.23734089732170105,0.31048154830932617,0.07314065098762512
18,0.4251695,0.26715654,"('social', 'asocial')",-0.031535476,0.104231685,0.19681701064109802,0.1856941133737564,-0.011122897267341614
95,0.41354942,0.35770702,"('rich', 'poor')",-1.0018444,-0.8549952,-0.2941474914550781,-0.24864408373832703,0.0455034077167511
32,-0.4062327,-0.3903351,"('benevolent', 'hardhearted')",-1.109861,-1.0215507,-0.7580468654632568,-0.7059428691864014,0.05210399627685547
105,-0.38391864,-0.19091764,"('conventional', 'modern')",0.3329527,0.47798842,-0.025482967495918274,0.14353539049625397,0.16901835799217224
34,0.37658358,0.49609828,"('loyal', 'disloyal')",-0.4489285,-0.112066865,-0.03617246448993683,0.19201570749282837,0.2281881719827652
72,0.3709405,0.47201908,"('logical', 'illogical')",-0.1849166,0.03627485,0.09301195293664932,0.2541469633579254,0.1611350104212761
101,-0.3346218,-0.29468217,"('successful', 'unsuccessful')",-1.2081605,-1.1518052,-0.7713911533355713,-0.7232436537742615,0.048147499561309814
20,-0.3304965,-0.13122883,"('popular', 'unpopular')",-0.4357172,-0.40112028,-0.3831068277359009,-0.2661745548248291,0.11693227291107178
27,0.31090915,0.4508293,"('sincere', 'insincere')",-1.1827834,-0.79034096,-0.4359371066093445,-0.16975583136081696,0.2661812752485275
19,-0.3064117,-0.030565292,"('funny', 'boring')",-0.87281173,-0.7384427,-0.5896117091178894,-0.3845040202140808,0.2051076889038086
61,-0.30181354,-0.08837339,"('rational', 'irrational')",-0.59719837,-0.42162433,-0.4495059549808502,-0.2549988627433777,0.19450709223747253
50,0.30025345,0.03837256,"('unprejudiced', 'prejudiced')",-0.13634214,-0.3633119,0.08195565640926361,-0.16246965527534485,-0.24442531168460846
84,-0.2998947,-0.367542,"('self-confident', 'diffident')",-0.70721173,-0.79166746,-0.5035532116889954,-0.5796047449111938,-0.07605153322219849
3,-0.28822216,-0.30756754,"('likable', 'unlikable')",0.70897365,0.68210626,0.21037574112415314,0.18726935982704163,-0.02310638129711151
93,0.2751063,0.31185657,"('dominating', 'dominated')",0.93162185,1.0158788,0.603364109992981,0.663867712020874,0.060503602027893066
62,0.26705617,0.43175524,"('creative', 'uncreative')",0.71267855,0.9167923,0.48986735939979553,0.6742737293243408,0.1844063699245453
30,-0.23598379,-0.23848596,"('honest', 'dishonest')",-0.41820818,-0.14405152,-0.32709598541259766,-0.19126874208450317,0.13582724332809448
110,0.23414356,0.26444954,"('narrow-minded', 'open-minded')",-0.29185197,-0.37368518,-0.028854206204414368,-0.05461782217025757,-0.0257636159658432
106,0.22914425,0.28482348,"('conventional', 'unconventional')",0.15317944,0.23906542,0.1911618411540985,0.261944442987442,0.0707826018333435
6,-0.22200346,-0.21974236,"('liked', 'disliked')",1.3479917,1.2765746,0.562994122505188,0.5284161567687988,-0.03457796573638916
43,0.21152735,0.1984913,"('genuine', 'fake')",-0.82772785,-0.6550894,-0.30810025334358215,-0.22829903662204742,0.07980121672153473
38,0.1959903,0.15000191,"('kind', 'unkind')",-0.86026317,-0.55911654,-0.33213645219802856,-0.20455731451511383,0.12757913768291473
96,-0.18808591,-0.27385497,"('powerful', 'powerless')",-0.5592836,-0.4483909,-0.37368476390838623,-0.3611229360103607,0.012561827898025513
102,-0.15836632,-0.121110186,"('eminent', 'low')",-0.82557356,-0.71761835,-0.4919699430465698,-0.4193642735481262,0.0726056694984436
10,-0.13455087,0.15659177,"('affectionate', 'unaffectionate')",-0.25887775,0.02308309,-0.19671431183815002,0.08983743190765381,0.28655174374580383
87,0.12098463,0.0781434,"('dedicated', 'undedicated')",-0.44642082,-0.23044705,-0.16271808743476868,-0.07615182548761368,0.086566261947155
88,-0.109789565,-0.19553702,"('impulsive', 'meek')",0.1479089,0.16463327,0.019059665501117706,-0.015451870858669281,-0.03451153635978699
40,-0.10950026,-0.30488777,"('honorable', 'mean')",-0.8219218,-0.83635926,-0.4657110571861267,-0.570623517036438,-0.10491245985031128
78,0.10526949,0.17532857,"('active', 'inactive')",0.6639862,0.33024722,0.3846278488636017,0.25278788805007935,-0.13183996081352234
79,0.08488047,-0.045677245,"('determined', 'doubtful')",-0.54368126,-0.51652807,-0.2294003963470459,-0.28110265731811523,-0.051702260971069336
46,-0.05598557,0.13070616,"('generous', 'stingy')",0.72894406,0.7417464,0.3364792466163635,0.4362263083457947,0.09974706172943115
53,0.052081823,-0.06582463,"('smart', 'stupid')",-1.4124188,-1.3791121,-0.6801685094833374,-0.722468376159668,-0.042299866676330566
33,-0.05095575,-0.02085504,"('softhearted', 'hardhearted')",0.48031217,0.46612749,0.21467821300029755,0.22263622283935547,0.007958009839057922
67,-0.010932535,0.2175453,"('discriminating', 'undiscriminating')",-0.040600345,0.050274044,-0.025766439735889435,0.133909672498703,0.15967611223459244
63,-0.010174423,-0.13991475,"('capable', 'incapable')",-1.2758867,-1.0126594,-0.6430305242538452,-0.5762870907783508,0.06674343347549438
59,0.0060684383,0.0999037,"('skillful', 'clumsy')",-0.9155329,-0.84963703,-0.4547322392463684,-0.37486666440963745,0.07986557483673096
