,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
56,1.5091474,1.5741303,"('intelligent', 'dumb')",0.5326264,0.69356227,1.733365,1.6238256,1.8939482,1.6449747,0.690233,1.0119772,1.2718639373779297,1.3096940040588378,0.03783006668090816
33,-1.4885967,-1.2123098,"('softhearted', 'hardhearted')",0.43284792,0.5271052,-1.077182,-0.89437354,-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.7958086490631103,-0.6866414070129394,0.10916724205017092
49,-1.4111971,-1.5764016,"('responsible', 'irresponsible')",-0.69425017,-0.9786365,-2.1645157,-2.230853,-0.63123447,-0.66606617,-1.0568249,-1.0981494,-1.1916046142578125,-1.3100213050842284,-0.11841669082641593
73,-1.3493419,-1.6991875,"('brilliant', 'incompetent')",-0.6935969,-0.8445338,-1.2650023,-1.4658844,-1.2511837,-1.3133317,-1.3390191,-1.6772346,-1.1796287536621093,-1.4000343322753905,-0.22040557861328125
1,-1.3215506,-1.056514,"('friendly', 'unfriendly')",-0.0048378706,0.17139176,-1.4762433,-1.2522011,-1.2462616,-1.0772927,0.03334117,0.025989413,-0.8031105041503906,-0.6377253532409668,0.16538515090942385
77,1.2208725,1.1741316,"('active', 'inactive')",-0.41256684,-0.11895052,1.0798613,1.1776149,0.7603774,0.78135514,0.7132806,0.8810775,0.6723649978637696,0.7790457725524902,0.10668077468872061
36,-1.191153,-1.2515376,"('tolerant', 'intolerant')",-0.5549746,-0.76007885,-0.75403845,-0.63169855,-1.2572566,-1.1976933,-0.8488381,-0.593192,-0.9212520599365235,-0.8868400573730468,0.03441200256347665
70,1.187427,1.0353987,"('wise', 'unwise')",0.60594237,0.87167495,1.4460618,1.4543662,-0.017931432,0.079595596,1.675778,1.6813757,0.97945556640625,1.024482250213623,0.04502668380737307
44,-1.174813,-1.1153657,"('truthful', 'untruthful')",-1.3461802,-1.0855149,-0.33773977,-0.59370875,-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.7396297931671143,-0.6901440620422363,0.049485731124877974
42,1.1641726,1.2357882,"('amicable', 'hostile')",0.98861027,1.2943693,1.4234809,1.5795428,0.31362426,0.4431113,1.8091202,1.8213055,1.1398016929626464,1.2748233795166015,0.13502168655395508
9,-1.1541593,-1.2154014,"('sensitive', 'insensitive')",-0.95638496,-1.1490409,-1.3231671,-1.3260179,-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.9796906471252441,-1.0213982582092285,-0.04170761108398435
68,-1.1460323,-1.4094169,"('clever', 'inept')",-0.084753424,-0.23465326,-0.7937468,-1.0387912,-0.6262408,-0.85941315,-0.6454199,-0.8717228,-0.659238624572754,-0.8827994346618653,-0.22356081008911133
12,-1.124047,-1.2516079,"('sympathetic', 'unsympathetic')",-0.9820043,-0.8703796,-1.5432942,-1.4397454,-0.5738509,-0.48446804,-1.2802973,-1.1208498,-1.100698757171631,-1.0334102630615234,0.06728849411010751
32,-1.1150444,-0.68136185,"('benevolent', 'hardhearted')",-0.67336285,-0.59137946,-1.4164578,-1.2690787,-1.3800055,-1.1813879,-0.5565795,-0.20947967,-1.0282899856567382,-0.786537504196167,0.24175248146057127
82,1.1113573,1.3615847,"('industrious', 'meek')",0.021403044,0.21888863,1.5385609,1.6063236,0.5020849,0.4451415,1.3513242,1.312031,0.9049461364746094,0.9887939453125,0.08384780883789056
41,1.101403,1.1081712,"('incorrupt', 'corrupt')",1.3899274,1.5108553,1.6210029,1.6867807,0.44234085,0.5492189,2.200282,2.1927314,1.3509912490844727,1.4095515251159667,0.05856027603149405
105,-1.1006252,-1.0604141,"('conventional', 'modern')",-0.24691375,-0.17799434,-0.7391451,-0.56725574,-0.64386576,-0.51640195,0.8306431,0.5736888,-0.37998132705688475,-0.34967546463012694,0.030305862426757812
63,-1.0396525,-1.0589708,"('capable', 'incapable')",-0.09328239,0.04548055,-0.41913867,-0.4962123,-1.2111347,-1.1462419,-0.33474922,-0.53823125,-0.619591474533081,-0.6388351440429687,-0.01924366950988765
106,-1.0389411,-1.1056842,"('conventional', 'unconventional')",0.44352522,0.66353834,-0.8112285,-0.35909978,-0.12009463,0.048060127,1.2797227,0.963664,-0.04940328598022461,0.0420957088470459,0.0914989948272705
65,-1.0337019,-1.0919163,"('practical', 'impractical')",-1.3724298,-1.4863219,-2.043039,-2.0109487,-0.7121357,-0.70735514,-1.6388373,-1.5554767,-1.3600288391113282,-1.3704036712646483,-0.010374832153320135
7,1.027633,0.90381396,"('outgoing', 'distant')",1.1124382,0.77665424,1.2472475,0.8397579,0.7761355,0.5116445,0.8801502,0.5827791,1.008720874786377,0.7229299068450927,-0.2857909679412842
25,-1.0211816,-1.0179801,"('moral', 'immoral')",-0.86214465,-0.938221,-1.4139347,-1.3145158,-0.35382932,-0.41679206,-1.4564099,-1.4396524,-1.021500015258789,-1.025432300567627,-0.003932285308837935
35,1.0118647,1.0004975,"('fair', 'unfair')",1.355655,1.2104404,0.48221785,0.76956576,0.856666,0.95102876,0.53877056,0.72886944,0.8490347862243652,0.9320804595947265,0.08304567337036128
18,-0.97784364,-0.686882,"('social', 'asocial')",-0.45269573,-0.6635008,-1.0514355,-0.86090803,0.6331429,0.62525755,-1.5692225,-1.306341,-0.6836108684539794,-0.5784749031066895,0.10513596534728997
55,-0.963861,-1.0128348,"('intelligent', 'unintelligent')",-0.21119028,-0.07803163,-0.9549765,-0.8100181,-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.7291220664978028,-0.6791794776916504,0.04994258880615232
24,-0.9470694,-0.96035284,"('thoughtful', 'rough')",0.22280578,0.15479986,-1.6960933,-1.4237908,-1.4925218,-1.1946259,-0.80838597,-1.0449764,-0.9442529678344727,-0.8937891960144043,0.05046377182006834
87,-0.9468097,-0.68509066,"('dedicated', 'undedicated')",-0.1910049,0.07514086,-1.7366168,-1.5679417,-0.735895,-0.55872035,-0.63571346,-0.37742674,-0.8492079734802246,-0.6228076934814453,0.22640027999877932
45,-0.93583965,-0.8881803,"('cooperative', 'exploitative')",0.93502116,0.5315366,-2.4651735,-2.4185734,-1.0656619,-1.0753219,-1.0277846,-0.9165996,-0.9118877410888672,-0.9534276962280274,-0.0415399551391602
0,-0.93383634,-0.69339645,"('sociable', 'unsociable')",-0.43999553,-0.13314983,-1.1157601,-0.7282528,0.068446994,0.23471743,-0.76800233,-0.5637635,-0.6378294467926026,-0.37676904201507566,0.2610604047775269
10,-0.92567205,-0.85652727,"('affectionate', 'unaffectionate')",-0.88791335,-0.6042396,-0.797673,-0.87591875,-0.21670184,-0.17171527,0.7698784,0.8342984,-0.4116163730621338,-0.3348205089569092,0.0767958641052246
47,-0.9204315,-0.68296015,"('forgiving', 'unforgiving')",0.36688697,0.49545023,-1.3525063,-1.2682215,-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.5560072422027588,-0.37624425888061525,0.17976298332214352
71,-0.9187401,-1.2892239,"('efficient', 'inefficient')",0.180637,-0.22973517,-1.6916533,-1.684596,-0.70843303,-0.62070835,-1.2771156,-1.4559102,-0.8830610275268554,-1.056034755706787,-0.17297372817993162
30,-0.891247,-0.97963595,"('honest', 'dishonest')",0.33295554,0.14861356,-0.49386823,-0.49659815,-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.38309779167175295,-0.3651741027832031,0.017923688888549838
64,-0.84136754,-0.89345235,"('clever', 'incompetent')",-0.35611516,-0.40880156,-1.4463694,-1.316491,-0.21611145,-0.17537993,-1.4687406,-1.580534,-0.8657408714294433,-0.8749317169189453,-0.009190845489501998
19,0.8238654,1.0320688,"('funny', 'boring')",-0.21355361,-0.26945877,0.2915444,0.2404201,0.2134397,0.17407435,-0.057115197,0.104435325,0.21163613796234132,0.2563079595565796,0.04467182159423827
60,-0.8086621,-0.70058453,"('educated', 'uneducated')",-0.10819332,0.30185568,-0.32826266,-0.075572595,-0.63778424,-0.54161096,-0.794942,-0.4889455,-0.5355689048767089,-0.3009715795516968,0.23459732532501215
72,-0.8064158,-0.7568619,"('logical', 'illogical')",-0.17063744,-0.087918825,-0.8196918,-0.51261544,-1.1190314,-0.995624,-0.42463043,-0.11634571,-0.6680813789367676,-0.49387316703796386,0.1742082118988037
14,0.7958062,0.7448759,"('supportive', 'unsupportive')",0.005246669,0.037813485,0.23018403,-0.03547913,1.4657954,1.3132231,-0.059206426,-0.05194989,0.4875651836395264,0.40169668197631836,-0.08586850166320803
22,0.79487824,0.94794506,"('welcoming', 'disagreeable')",1.9256524,1.7710621,0.9713837,0.89815235,1.4761021,1.4044716,0.5636344,0.47769773,1.1463301658630372,1.0998658180236816,-0.0464643478393556
101,-0.78976196,-0.68921167,"('successful', 'unsuccessful')",-1.8366776,-1.6250812,-1.0340345,-0.81662524,-0.73952127,-0.8850286,-0.6508886,-0.41667444,-1.0101767539978028,-0.8865242004394531,0.1236525535583497
59,0.78540355,0.83522946,"('skillful', 'clumsy')",-0.31341958,0.27209014,0.77878106,0.86766374,0.36367232,0.41915435,1.3879981,1.4707971,0.6004870891571045,0.7729869365692139,0.17249984741210944
96,-0.756094,-0.60874236,"('powerful', 'powerless')",-1.4940294,-1.1306792,-0.18959212,0.002394706,-0.10113749,0.006606996,-0.45298013,-0.42514718,-0.5987666130065918,-0.43111343383789064,0.1676531791687012
26,0.749483,0.82439655,"('trustworthy', 'untrustworthy')",1.1550696,0.90600485,-0.3533585,-0.23793119,1.0786788,1.1523049,-0.7467338,-0.48269907,0.3766278028488159,0.43241519927978517,0.05578739643096925
61,0.74082625,0.9961469,"('rational', 'irrational')",1.2448945,1.4923204,1.1793873,1.331265,1.1500916,1.084322,1.4804657,1.715029,1.1591331481933593,1.323816680908203,0.1646835327148437
107,0.7216197,0.73615265,"('conventional', 'modern')",-0.29776815,-0.03385091,0.38715938,0.40438294,0.8527969,0.9750705,1.0958123,1.6039909,0.5519240379333497,0.7371492385864258,0.18522520065307613
74,-0.7169472,-0.80812776,"('insightful', 'unperceptive')",-1.346544,-1.182566,-1.6465073,-1.5502472,-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.9804522514343261,-0.9573999404907226,0.023052310943603493
2,-0.6140426,-0.5500396,"('friendly', 'unfriendly')",0.20037991,0.3277799,-1.1833041,-0.83397424,-0.308474,-0.26902443,-1.6722184,-1.4798024,-0.7155318260192871,-0.5610121250152588,0.15451970100402834
15,0.5876856,0.52596587,"('polite', 'impolite')",-0.14040142,-0.13161486,-0.04083036,0.21482044,1.210203,1.3912718,-0.60293305,-0.018667951,0.2027447462081909,0.39635505676269533,0.19361031055450442
97,-0.574587,-0.6171913,"('superior', 'inferior')",-0.47216138,-0.54081917,-0.6158573,-0.5000367,-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.7044782638549805,-0.6604243278503418,0.044053936004638694
8,0.56819034,0.4538033,"('open', 'distant')",1.0094023,0.81982934,1.1023654,0.75858015,0.60052794,0.34504873,1.1676544,0.7915691,0.8896280288696289,0.6337660789489746,-0.25586194992065425
43,-0.56482166,-0.5394678,"('genuine', 'fake')",-0.82242453,-0.5687289,-0.969697,-1.0235386,-0.025788724,0.03263986,0.3768835,0.38788807,-0.4011696815490723,-0.3422414541244507,0.058928227424621615
80,0.5433357,0.35084578,"('independent', 'dependent')",2.0751615,1.9786515,0.35079432,0.5369884,0.4544888,0.5477525,0.56695527,0.6444183,0.7981471061706543,0.8117312431335449,0.013584136962890625
83,-0.5208677,-0.62395763,"('energetic', 'lethargic')",-0.4218341,-0.47084016,-0.29718047,-0.34872067,-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.4474442481994629,-0.4776449203491211,-0.030200672149658214
23,0.51572406,0.2742554,"('hospitable', 'inhospitable')",-0.029203206,0.28524584,0.8936063,0.6695029,0.045602858,-0.072576344,1.1858441,1.118948,0.5223148345947266,0.45507516860961916,-0.06723966598510744
21,0.50538486,0.3886004,"('nice', 'nasty')",0.4156894,0.2414906,1.1140192,0.8075779,0.17558306,0.08738363,0.35453856,0.31382322,0.5130430221557617,0.36777515411376954,-0.14526786804199215
102,-0.44426513,-0.2439341,"('eminent', 'low')",0.12263423,0.62197995,0.32175678,0.4106063,-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.23462264537811278,-0.07552765607833863,0.15909498929977417
69,0.43877393,0.5557313,"('wise', 'foolish')",0.44865343,0.46481383,1.0712998,0.98728347,0.12908188,-0.020111531,0.5438058,0.65526724,0.5263229846954346,0.5285968780517578,0.00227389335632322
52,-0.43496567,-0.66096514,"('competitive', 'uncompetitive')",-0.8451113,-0.7249553,-0.7786321,-0.5827871,0.38248724,0.41615582,-0.82447207,-0.5201275,-0.5001387596130371,-0.4145358562469482,0.08560290336608889
90,0.43011189,0.06125477,"('motivated', 'unmotivated')",0.35962301,0.26549497,0.1419695,0.14157754,0.5110009,0.47775382,-0.115985096,-0.5120882,0.26534404754638674,0.08679858446121216,-0.17854546308517458
100,-0.42667496,-0.10785061,"('influential', 'uninfluential')",-0.26352194,0.12565607,-1.0314844,-0.7394237,-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.5799438953399658,-0.33127055168151853,0.2486733436584473
94,0.40449834,0.36100495,"('aggressive', 'submissive')",-0.015293628,-0.062298834,-0.23002794,-0.15579748,0.718829,0.68567276,-0.6174553,-0.32319823,0.05211008787155151,0.10107662677764892,0.04896653890609741
39,0.37146655,0.6514585,"('right', 'wrong')",-0.1416933,-0.07204327,0.3137683,0.48879585,0.47954395,0.5493243,0.26922962,0.41019645,0.2584630250930786,0.4055463790893555,0.14708335399627687
103,0.36456627,0.37018225,"('traditional', 'modern')",1.2334048,1.3321347,0.46084702,0.7360275,0.54286605,0.60623926,0.68126935,0.61791956,0.6565906524658203,0.7325006484985351,0.07590999603271487
54,0.34958073,-0.11812654,"('smart', 'stupid')",-0.021445401,-0.12826729,0.51124406,0.28450105,0.24333084,0.120717674,0.84912705,0.60384494,0.3863674640655518,0.15253396034240724,-0.23383350372314454
57,-0.33486748,-0.5151545,"('able', 'unable')",0.6019564,0.51936764,-0.17505473,-0.21569885,-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.1723998785018921,-0.24858660697937013,-0.07618672847747804
109,0.316521,0.3421237,"('conservative', 'liberal')",0.16036975,0.109604076,-1.1766788,-1.1526232,0.24487284,0.32331946,-1.097023,-1.0688727,-0.3103876352310181,-0.2892897367477417,0.021097898483276367
108,0.316521,0.3421237,"('conservative', 'liberal')",0.16036975,0.109604076,-1.1766788,-1.1526232,0.24487284,0.32331946,-1.097023,-1.0688727,-0.3103876352310181,-0.2892897367477417,0.021097898483276367
92,-0.26942912,-0.43679237,"('unwavering', 'wavering')",-0.18028387,0.15763,1.0815783,0.86477125,-0.35777384,-0.49932325,1.0242958,0.81975317,0.25967745780944823,0.1812077522277832,-0.07846970558166502
84,-0.26131612,-0.27894375,"('self-confident', 'diffident')",-1.0310212,-1.0698924,-0.43305594,-0.3952307,0.060128868,0.018382862,-0.24383731,-0.37390593,-0.3818203449249268,-0.41991801261901857,-0.038097667694091786
98,-0.25129443,-0.36974013,"('prestigious', 'insignificant')",-0.05646971,0.09562209,0.9237452,0.6020702,-0.79852724,-0.9195298,0.27524158,0.15429056,0.01853908896446228,-0.08745741844177246,-0.10599650740623474
67,-0.23274314,-0.2860253,"('discriminating', 'undiscriminating')",-1.4363921,-1.3551593,-1.3161902,-1.0050048,-0.6435183,-0.44698924,0.70384866,0.7983501,-0.5849990367889404,-0.45896568298339846,0.12603335380554193
79,-0.22680125,-0.18223232,"('determined', 'doubtful')",-0.62570465,-0.7013188,-0.38879615,-0.3186389,0.29388967,0.37061524,0.31559122,0.37995023,-0.12636423110961914,-0.09032491445541382,0.03603931665420532
99,-0.19534656,-0.14995918,"('prestigious', 'insignificant')",-0.6377777,-0.32998312,0.77678156,0.5511234,-0.7684872,-0.946124,0.7842057,0.64763576,-0.008124852180480957,-0.04546142816543579,-0.03733657598495483
89,-0.18773718,-0.21418382,"('daring', 'anxious')",0.21926004,0.10239658,-0.5957978,-0.5568205,-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.39610211849212645,-0.4629202842712402,-0.06681816577911376
76,0.18354753,0.023787707,"('secure', 'insecure')",0.5960936,0.31460148,-0.8066608,-0.61894083,0.83827037,0.84754825,-0.46814716,-0.3669712,0.06862071752548218,0.040005075931549075,-0.028615641593933108
31,-0.17740059,-0.04459846,"('altruistic', 'egoistic')",-0.13693629,0.15433091,0.38379222,0.5512524,-0.93047774,-0.76679194,0.63122517,0.40067068,-0.04595944881439209,0.05897272229194641,0.1049321711063385
17,-0.15808988,-0.13537961,"('social', 'antisocial')",-0.9830721,-0.89405894,-1.47078,-1.2230585,0.18423264,0.27764946,-0.42820126,-0.10149157,-0.5711820602416993,-0.4152678489685059,0.15591421127319338
62,-0.12529805,-0.21284527,"('creative', 'uncreative')",-0.4661163,-0.55122626,-0.27544188,-0.40071613,-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.4928289413452148,-0.5232624530792236,-0.030433511734008767
20,0.1220634,0.16568446,"('popular', 'unpopular')",-0.4171141,0.087767124,1.0082709,1.0216434,-0.43265462,-0.544796,1.8974743,1.6604376,0.4356079578399658,0.4781473159790039,0.042539358139038086
91,0.11712311,-0.08411376,"('resilient', 'nonresilient')",-0.43893233,-0.33490255,-0.565452,-0.3666001,0.16637044,0.10501,0.2389951,-0.08850193,-0.09637913107872009,-0.15382165908813478,-0.057442528009414684
16,0.09447221,0.100153916,"('social', 'antisocial')",-0.73029196,-0.8756206,-1.141745,-0.8689836,0.5543021,0.54720175,-0.8021402,-0.50254613,-0.40508055686950684,-0.3199589252471924,0.08512163162231445
110,0.0802646,0.018354356,"('narrow-minded', 'open-minded')",0.6760931,0.65469325,0.18353903,0.075898826,0.5399492,0.36804873,-0.38863587,-0.16592145,0.2182420015335083,0.19021472930908204,-0.028027272224426275
5,0.07688853,-0.052744478,"('pleasant', 'repellent')",0.27379775,0.36577868,-0.39181098,-0.37406296,-0.71238893,-0.63735604,-0.097297505,-0.30082503,-0.17016222476959228,-0.19984195232391358,-0.0296797275543213
85,-0.049339145,0.043322608,"('ambitious', 'unambitious')",-0.96168673,-0.9410318,-0.8348314,-0.83987784,0.30843267,0.3568042,0.013987601,0.106343,-0.3046874046325684,-0.2548879623413086,0.049799442291259766
51,-0.048774898,-0.2970428,"('competent', 'incompetent')",-0.7986537,-0.6693399,-0.7016839,-0.645089,0.58854914,0.5889384,0.07464939,0.2558064,-0.1771828055381775,-0.15334535837173463,0.02383744716644287
4,-0.0462431,-0.1986579,"('likable', 'unlikable')",-0.9979466,-1.0919856,-0.38389045,-0.46535423,-0.3510114,-0.3623963,0.38617718,0.37986428,-0.27858285903930663,-0.34770593643188474,-0.06912307739257811
93,-0.039688587,0.16179964,"('dominating', 'dominated')",-0.06789866,0.1413885,-0.2053335,-0.037721723,1.0385966,1.0270972,-1.2408098,-0.70492834,-0.10302678346633912,0.1175270676612854,0.22055385112762452
