,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,average_male,average_female,female-male
11,-1.4855969,-1.6070117,"('caring', 'unaffectionate')",-2.188833,-2.171585,0.32268465,0.3955443,-1.1172483762105305,-1.127684195836385,-0.010435819625854492
66,1.4810566,2.0618553,"('imaginative', 'unimaginative')",1.6827154,1.7590225,1.5942949,1.8515929,1.5860223770141602,1.890823523203532,0.3048011461893718
109,1.400826,1.2597646,"('conservative', 'liberal')",0.005852014,-0.084407926,0.7508353,0.87411165,0.7191710472106934,0.6831560929616293,-0.03601495424906409
108,1.400826,1.2597646,"('conservative', 'liberal')",0.005852014,-0.084407926,0.7508353,0.87411165,0.7191710472106934,0.6831560929616293,-0.03601495424906409
38,-1.3800484,-1.0809633,"('kind', 'unkind')",-0.80145574,-0.58288,-0.928801,-0.5438232,-1.0367684364318848,-0.7358887990315756,0.3008796374003092
62,-1.3642135,-1.1669978,"('creative', 'uncreative')",-0.8665981,-0.8092524,-0.37046975,-0.28161743,-0.8670938014984131,-0.7526225248972574,0.11447127660115564
29,-1.3488984,-1.257133,"('honest', 'immoral')",-0.9012774,-1.0401173,-0.44685826,-0.35518783,-0.8990113735198975,-0.8841460545857748,0.014865318934122684
88,1.2970583,1.6145331,"('impulsive', 'meek')",1.5362618,1.5795048,0.004151404,-0.064105675,0.9458238283793131,1.0433107217152913,0.09748689333597815
68,-1.2860732,-1.315107,"('clever', 'inept')",-1.0713876,-1.1307065,-0.024482459,-0.066856384,-0.793981154759725,-0.8375566800435384,-0.04357552528381348
104,-1.253072,-1.1722512,"('conventional', 'unconventional')",-1.2554421,-1.1600693,-0.46360743,-0.36308843,-0.9907072385152181,-0.8984696865081787,0.09223755200703943
74,-1.2514241,-1.106866,"('insightful', 'unperceptive')",-0.99899215,-1.1086509,-0.54586494,-0.56969225,-0.9320937792460123,-0.9284030596415201,0.0036907196044921875
44,-1.190315,-1.196866,"('truthful', 'untruthful')",-0.93003094,-0.8624095,0.20293483,0.14235076,-0.639137069384257,-0.6389749447504679,0.0001621246337890625
22,1.1293346,0.8201756,"('welcoming', 'disagreeable')",1.1056994,1.177942,0.09042014,0.0030303448,0.7751514116923014,0.6670493284861246,-0.10810208320617676
94,1.1147634,1.3143747,"('aggressive', 'submissive')",0.732553,0.59019095,0.779957,1.006715,0.8757577737172445,0.970426877339681,0.09466910362243652
37,1.113606,0.9631684,"('good', 'evil')",1.4118261,1.5518548,0.2786243,0.13205436,0.934685468673706,0.8823591868082682,-0.05232628186543786
105,-1.0791501,-1.1867967,"('conventional', 'modern')",-0.86318314,-0.75794995,-0.6954571,-0.6944119,-0.8792634010314941,-0.8797194957733154,-0.00045609474182128906
81,1.0745932,0.82940584,"('industrious', 'lazy')",1.7759336,1.8300276,-0.3653131,-0.573463,0.8284045855204264,0.6953234672546387,-0.13308111826578772
47,-1.0313421,-0.90049785,"('forgiving', 'unforgiving')",-0.7155377,-0.5390988,0.031761184,0.2763263,-0.571706215540568,-0.38775678475697833,0.18394943078358966
97,-1.023006,-0.91177905,"('superior', 'inferior')",-1.4152229,-1.4116971,-0.81056845,-0.59776425,-1.082932472229004,-0.9737468560536703,0.10918561617533362
10,-0.996138,-1.0437104,"('affectionate', 'unaffectionate')",-1.2580695,-1.1017455,0.030103117,0.10801625,-0.7413681348164877,-0.6791465282440186,0.06222160657246911
87,-0.9656954,-0.76375246,"('dedicated', 'undedicated')",-0.66361743,-0.3551838,-0.65596294,-0.48894113,-0.76175856590271,-0.5359591643015543,0.22579940160115564
103,0.94282556,0.74034077,"('traditional', 'modern')",1.01862,0.7853024,0.24570453,0.33521593,0.7357166608174642,0.6202863454818726,-0.11543031533559167
72,-0.93509126,-0.6916088,"('logical', 'illogical')",-1.1909983,-1.1782007,-0.4183464,-0.24364096,-0.848145325978597,-0.7044835090637207,0.14366181691487634
80,0.8712925,0.88420653,"('independent', 'dependent')",0.34905094,0.33662963,-0.13813762,-0.17483707,0.3607352574666341,0.34866635004679364,-0.012068907419840458
90,0.8686024,0.4585055,"('motivated', 'unmotivated')",0.8822514,0.6385788,0.66308516,0.6155364,0.8046463330586752,0.5708735783894857,-0.23377275466918945
82,0.86302423,0.77780336,"('industrious', 'meek')",1.5796051,1.6652833,-0.6239931,-0.65961903,0.6062120596567789,0.5944891770680746,-0.011722882588704353
46,0.849925,0.9381401,"('generous', 'stingy')",1.8724676,2.1052449,1.141415,1.0539424,1.2879358927408855,1.36577574412028,0.07783985137939453
49,-0.75589895,-0.795514,"('responsible', 'irresponsible')",-1.631422,-1.6333467,0.25293297,0.37877953,-0.711462656656901,-0.6833604176839193,0.028102238972981697
36,-0.75317144,-0.9804896,"('tolerant', 'intolerant')",-0.8722978,-0.8445892,0.079058856,0.23709518,-0.5154701073964437,-0.5293278694152832,-0.013857762018839481
31,-0.74066824,-0.86391485,"('altruistic', 'egoistic')",-0.6283527,-0.43814814,-0.89504653,-0.9500694,-0.7546891371409098,-0.7507108052571615,0.003978331883748298
55,-0.7286069,-0.65017235,"('intelligent', 'unintelligent')",-1.0341783,-1.1431787,0.098609,0.30228192,-0.5547254085540771,-0.4970230261484782,0.05770238240559894
100,-0.7196665,-0.3466442,"('influential', 'uninfluential')",-1.1242896,-0.7795327,0.20079297,0.4299418,-0.5477210680643717,-0.2320783535639445,0.31564271450042725
18,-0.7091298,-0.52547,"('social', 'asocial')",-0.6415795,-0.4725685,0.83189046,0.84449124,-0.1729396184285482,-0.05118242899576823,0.12175718943277997
69,-0.70450723,-0.8433764,"('wise', 'foolish')",0.30931157,0.5042912,-0.41635895,-0.3604938,-0.2705182035764058,-0.23319300015767416,0.03732520341873166
107,0.6567216,0.77216554,"('conventional', 'modern')",0.9536925,0.9738282,1.7414482,1.9169127,1.1172873973846436,1.2209688027699788,0.10368140538533521
9,-0.6494458,-0.7535916,"('sensitive', 'insensitive')",-1.0555459,-1.1944904,0.011966437,0.17158821,-0.5643417437871298,-0.5921645959218343,-0.02782285213470459
59,0.6481681,0.705014,"('skillful', 'clumsy')",0.6920517,0.7066894,-0.2238674,-0.06879644,0.3721174399058024,0.4476356506347656,0.0755182107289632
14,0.63250786,0.6234524,"('supportive', 'unsupportive')",0.6871296,0.62925947,1.83121,1.8271277,1.0502824783325195,1.0266132354736328,-0.02366924285888672
63,-0.62571496,-0.76044154,"('capable', 'incapable')",-0.55229604,-0.6219001,-0.78252316,-0.8033749,-0.6535113652547201,-0.7285722096761068,-0.07506084442138672
16,0.6236996,0.7730262,"('social', 'antisocial')",0.50958896,0.6806959,0.4193289,0.72917986,0.5175391832987467,0.7276339530944824,0.21009476979573571
98,-0.5964992,-0.96125275,"('prestigious', 'insignificant')",0.1593567,0.28803593,-0.8618865,-1.0224617,-0.43300966421763104,-0.565226157506307,-0.13221649328867596
56,0.5849143,0.70981926,"('intelligent', 'dumb')",2.0268388,2.1627116,0.39270073,0.35645264,1.0014845530192058,1.076327880223592,0.07484332720438625
99,-0.58213854,-0.8384477,"('prestigious', 'insignificant')",0.2072084,0.5691409,-0.757283,-0.8196894,-0.3774043718973796,-0.36299872398376465,0.014405647913614927
77,0.57046324,0.7579012,"('active', 'inactive')",1.2632709,1.5747197,0.008701503,-0.08994219,0.6141451994578043,0.7475595474243164,0.13341434796651208
83,-0.5658432,-0.3901043,"('energetic', 'lethargic')",0.26175568,0.26682323,0.21982267,0.3013113,-0.02808829148610433,0.059343417485555015,0.08743170897165935
30,-0.55752933,-0.22269647,"('honest', 'dishonest')",-0.115616746,-0.03132093,-0.15122491,0.012745619,-0.27479032675425213,-0.0804239312807719,0.19436639547348022
43,-0.5530419,-0.681582,"('genuine', 'fake')",-0.33010715,-0.29125172,-0.24751428,-0.33793336,-0.3768877585728963,-0.4369223515192668,-0.06003459294637048
41,0.51193434,0.87663394,"('incorrupt', 'corrupt')",1.4755744,1.6420488,-0.44006664,-0.5293423,0.5158140659332275,0.6631134748458862,0.1472994089126587
0,-0.5048447,-0.1657995,"('sociable', 'unsociable')",-0.09759551,0.07312825,0.4214259,0.734365,-0.060338109731674194,0.21389790376027426,0.2742360134919485
15,0.5038548,0.7621969,"('polite', 'impolite')",0.16865197,0.28618568,1.0721871,1.3834951,0.5815646251042684,0.8106258710225424,0.22906124591827393
84,-0.48576683,-0.41098928,"('self-confident', 'diffident')",-0.3386187,-0.36489528,-0.10036019,-0.16447002,-0.3082485795021057,-0.31345152854919434,-0.005202949047088623
64,-0.47649896,-0.46717304,"('clever', 'incompetent')",-1.1470578,-1.1922071,0.06219715,0.35889375,-0.5204532146453857,-0.4334954818089803,0.08695773283640545
35,0.46218988,0.6109587,"('fair', 'unfair')",0.29790133,0.49890596,0.2950368,0.41000473,0.3517093261082967,0.5066231489181519,0.15491382280985516
8,-0.4528862,-0.6424546,"('open', 'distant')",0.21362317,0.14441158,-0.47650743,-0.83459574,-0.23859016100565592,-0.4442129135131836,-0.20562275250752768
26,0.42855033,0.5662538,"('trustworthy', 'untrustworthy')",0.9160916,0.8996849,0.34206438,0.65698045,0.562235434850057,0.7076396942138672,0.14540425936381018
54,0.41242754,0.08026749,"('smart', 'stupid')",0.40070033,0.035877764,0.9250832,0.719761,0.5794037183125814,0.2786354223887126,-0.30076829592386883
71,0.41147828,0.2106803,"('efficient', 'inefficient')",-0.97187746,-1.3321632,0.42234945,0.5208364,-0.046016573905944824,-0.20021547873814902,-0.1541989048322042
52,-0.41117257,-0.11131102,"('competitive', 'uncompetitive')",-0.43190318,-0.5630848,0.72514594,0.9850384,-0.039309938748677574,0.10354753335316975,0.14285747210184732
60,-0.38453028,-0.23224801,"('educated', 'uneducated')",0.12231639,0.33046174,-0.25574228,-0.05511293,-0.17265204588572183,0.014366934696833292,0.18701898058255512
45,-0.37968698,-0.6961143,"('cooperative', 'exploitative')",-0.6291761,-0.52717763,-0.16005969,-0.06004727,-0.3896409273147583,-0.42777971426645917,-0.038138786951700865
5,0.37305665,0.1745326,"('pleasant', 'repellent')",0.18483277,0.2153843,0.30122435,0.33934075,0.28637125094731647,0.24308588107426962,-0.04328536987304685
67,-0.37272084,-0.16813502,"('discriminating', 'undiscriminating')",-0.6170938,-0.44113952,-0.38277632,-0.201495,-0.45753033955891925,-0.27025649944941205,0.1872738401095072
2,-0.36443335,-0.31900087,"('friendly', 'unfriendly')",-0.6731802,-0.6800094,0.8870622,1.2247118,-0.05018381277720133,0.0752338171005249,0.12541762987772623
92,-0.35081637,-0.28441963,"('unwavering', 'wavering')",0.46325254,0.38120216,-0.37615263,-0.5637233,-0.08790548642476399,-0.15564693013827005,-0.06774144371350606
79,-0.34582666,-0.3535644,"('determined', 'doubtful')",-0.2683079,-0.110945344,-0.44927216,-0.3429197,-0.35446890195210773,-0.2691431442896525,0.0853257576624552
20,0.33870715,0.35969815,"('popular', 'unpopular')",0.5877695,0.7048815,-0.79925895,-0.6287327,0.042405903339385986,0.14528230826059976,0.10287640492121378
57,0.33801436,0.27557826,"('able', 'unable')",-0.9619344,-1.24037,-0.592867,-0.47725463,-0.40559569994608563,-0.4806821346282959,-0.07508643468221027
106,0.30573604,0.2717865,"('conventional', 'unconventional')",-0.8991543,-0.71960896,-0.2619815,-0.09972757,-0.2851332426071167,-0.18251667420069376,0.10261656840642294
23,0.30416876,0.22484499,"('hospitable', 'inhospitable')",0.62657917,0.5560138,0.03478661,-0.1513946,0.3218448559443156,0.2098214030265808,-0.1120234529177348
51,-0.30350062,-0.052904636,"('competent', 'incompetent')",-0.749091,-0.6821188,-0.068445444,0.24873331,-0.3736790418624878,-0.1620966891447703,0.2115823527177175
7,0.29066992,0.17574376,"('outgoing', 'distant')",0.63015544,0.50868523,-0.10730049,-0.43711242,0.27117494742075604,0.08243885636329651,-0.18873609105745953
110,-0.28012955,-0.41102672,"('narrow-minded', 'open-minded')",0.8507102,0.8864984,0.570704,0.5649299,0.3804282347361247,0.3468005259831746,-0.03362770875295007
76,0.27136308,0.33411682,"('secure', 'insecure')",-0.36977273,-0.49262193,0.9734171,1.3532734,0.2916691501935323,0.3982561031977336,0.10658695300420129
39,-0.25766474,-0.22244793,"('right', 'wrong')",-0.50457406,-0.17881031,-0.2530359,-0.26287824,-0.3384249210357666,-0.22137882312138876,0.11704609791437784
61,0.25759998,0.3234552,"('rational', 'irrational')",0.2680766,0.68086606,0.33448863,0.43098456,0.28672174612681073,0.4784352779388428,0.19171353181203205
96,0.24558926,0.4679305,"('powerful', 'powerless')",-0.33438173,-0.06023547,0.16081749,0.38343477,0.024008338650067646,0.26370994249979657,0.2397016038497289
89,0.24158573,0.31406105,"('daring', 'anxious')",1.051398,1.1257918,-0.27539936,-0.13796435,0.3391948143641154,0.4339628219604492,0.0947680075963338
4,-0.22504374,-0.47270903,"('likable', 'unlikable')",0.09098515,0.124783784,-0.6562562,-0.6537272,-0.26343826452891034,-0.33388415972391766,-0.07044589519500732
21,0.20791525,0.19410896,"('nice', 'nasty')",0.9695959,0.9302309,1.2418056,1.2864345,0.8064389228820801,0.8035914103190104,-0.0028475125630696985
24,-0.18460554,-0.198746,"('thoughtful', 'rough')",-1.1023513,-1.0517004,-0.8976316,-0.66396165,-0.7281961441040039,-0.6381359895070394,0.09006015459696448
65,-0.18424273,-0.056356788,"('practical', 'impractical')",-1.6531739,-1.5754046,-0.07721096,0.17847776,-0.6382091840108236,-0.4844278891881307,0.15378129482269293
70,0.18164423,0.32166103,"('wise', 'unwise')",0.7149154,0.64445055,1.3747201,1.3616965,0.7570932706197103,0.775935967763265,0.018842697143554688
25,0.17789909,-0.12557223,"('moral', 'immoral')",-0.3457454,-0.36196283,-0.5424731,-0.22950886,-0.23677313327789307,-0.23901464541753134,-0.0022415121396382742
19,0.17134339,0.4237075,"('funny', 'boring')",-0.13873267,0.060304165,-0.7382659,-0.55774087,-0.23521838585535684,-0.02457640568415324,0.2106419801712036
102,-0.17012462,-0.23242135,"('eminent', 'low')",-0.19986135,-0.16499849,-0.29181984,-0.11855054,-0.22060193618138632,-0.1719901164372762,0.04861181974411011
101,-0.16994864,0.11189413,"('successful', 'unsuccessful')",-0.7459036,-0.6996828,-0.9612673,-0.74677396,-0.6257065137227377,-0.4448541800181071,0.18085233370463055
73,-0.12258838,-0.42589507,"('brilliant', 'incompetent')",-0.9602852,-1.0159328,-0.010851026,-0.040715158,-0.3645748694737752,-0.49418099721272785,-0.12960612773895264
91,0.11848491,0.031951375,"('resilient', 'nonresilient')",-0.63234496,-0.89381534,0.19649908,0.2917335,-0.10578698913256328,-0.1900434891382853,-0.08425650000572203
93,-0.06853905,0.19773592,"('dominating', 'dominated')",-0.22090408,-0.01985228,0.6878023,0.8629466,0.13278639316558838,0.3469434181849162,0.21415702501932782
42,0.060923934,0.14708945,"('amicable', 'hostile')",0.9828913,1.0583092,-0.16527963,-0.053227723,0.2928452094395955,0.3840569655100505,0.09121175607045495
85,0.027271345,0.1672097,"('ambitious', 'unambitious')",-0.680545,-0.4560879,0.3739707,0.48911768,-0.09310098489125569,0.06674649318059285,0.15984747807184854
17,-0.0006700307,0.32904276,"('social', 'antisocial')",-0.040340573,0.17123498,0.020852,0.2686807,-0.006719534595807393,0.25631948312123615,0.2630390177170435
