,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
99,-0.866326,-0.7689363,"('prestigious', 'insignificant')",0.29116943,0.51564914,-1.1388874,-1.1288464,-0.5713479916254679,-0.46071116129557294,0.11063683032989496
107,0.86532736,1.1990191,"('conventional', 'modern')",0.41894037,0.40934473,0.5688279,0.8819592,0.6176985104878744,0.8301076889038086,0.2124091784159342
109,0.841425,0.9525722,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.9739914,1.1441712,0.5419578154881796,0.5816266536712646,0.03966883818308509
108,0.841425,0.9525722,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.9739914,1.1441712,0.5419578154881796,0.5816266536712646,0.03966883818308509
61,-0.8345434,-0.8550748,"('rational', 'irrational')",1.1557636,1.3685138,-0.11614877,-0.0048944056,0.06835714975992839,0.1695148547490438,0.1011577049891154
97,-0.8088918,-0.61278415,"('superior', 'inferior')",-1.0777923,-1.0853717,-0.77555466,-0.6088186,-0.8874128659566244,-0.7689914703369141,0.11842139561971032
16,0.791335,0.6830489,"('social', 'antisocial')",-0.3652128,-0.106381685,0.3762023,0.5585479,0.2674414912859599,0.37840501467386883,0.11096352338790894
39,-0.7849482,-0.39877856,"('right', 'wrong')",0.6349007,0.8346789,-0.5814413,-0.5039663,-0.243829607963562,-0.022688647111256916,0.22114096085230509
102,-0.7715131,-0.5381794,"('eminent', 'low')",-0.53147554,-0.3426346,-0.47637042,-0.35145068,-0.5931197007497152,-0.41075487931569415,0.18236482143402105
14,0.7433622,1.020515,"('supportive', 'unsupportive')",1.4877679,1.4867378,1.467609,1.047945,1.2329130172729492,1.1850659052530925,-0.0478471120198567
5,0.7356473,0.7540893,"('pleasant', 'repellent')",-1.2856472,-1.3148067,-0.15453148,-0.009829223,-0.2348437706629435,-0.19018220901489258,0.044661561648050935
19,-0.7276318,-0.55902576,"('funny', 'boring')",0.41201538,0.5815117,-0.23096144,-0.10849309,-0.1821926236152649,-0.02866905927658081,0.15352356433868408
76,0.72246397,0.46061295,"('secure', 'insecure')",-0.27963996,-0.35239786,0.51748985,0.6342767,0.32010461886723834,0.24749726057052612,-0.07260735829671222
11,-0.71745646,-0.31069246,"('caring', 'unaffectionate')",-1.484493,-1.4917997,-1.7392168,-1.8784575,-1.3137221336364746,-1.2269832293192546,0.08673890431721998
94,0.71435106,0.77679753,"('aggressive', 'submissive')",-0.09218556,-0.26384047,0.77022994,0.97367835,0.46413183212280273,0.4955451488494873,0.03141331672668457
52,0.7116645,0.92246985,"('competitive', 'uncompetitive')",-0.29315704,-0.43968332,1.1134022,1.2908449,0.510636568069458,0.5912104845046997,0.0805739164352417
42,-0.70288694,-0.545756,"('amicable', 'hostile')",1.0745797,1.3420484,0.14149004,0.18209028,0.17106093962987265,0.326127568880717,0.15506662925084433
63,-0.6930803,-0.59693044,"('capable', 'incapable')",-1.1376256,-1.0196587,-1.5391624,-1.5432355,-1.123289426167806,-1.0532748699188232,0.07001455624898267
20,-0.68439734,-0.40740836,"('popular', 'unpopular')",-0.1849665,-0.17244402,-0.21441647,-0.067153394,-0.3612600962320964,-0.2156685789426168,0.14559151728947958
12,0.6822863,0.9571754,"('sympathetic', 'unsympathetic')",-1.3533148,-1.4027944,-0.3935389,-0.41327703,-0.3548557758331299,-0.286298672358195,0.06855710347493488
36,0.6761565,0.6929834,"('tolerant', 'intolerant')",-1.3469197,-1.1648283,-0.4225944,-0.46506488,-0.3644525210062663,-0.31230326493581134,0.05214925607045495
21,0.6209671,0.46318626,"('nice', 'nasty')",0.38468748,0.27212715,1.0220215,1.0897925,0.6758920351664225,0.6083686351776123,-0.06752339998881018
51,0.610013,0.7356709,"('competent', 'incompetent')",-0.11847064,-0.098713234,0.90505624,0.74418926,0.4655328591664632,0.46038230260213214,-0.005150556564331055
37,0.5854935,0.27484018,"('good', 'evil')",1.9438914,2.0353565,1.6630695,1.2081,1.3974847793579102,1.172765572865804,-0.2247192064921062
28,-0.58375293,-0.29875702,"('honest', 'dishonest')",-2.0855794,-2.0146995,-1.4470509,-1.3940513,-1.3721276919047039,-1.2358359495798747,0.1362917423248291
29,0.5742345,0.81952596,"('honest', 'immoral')",-1.8260021,-1.7521313,-0.8395347,-0.97739387,-0.6971007982889811,-0.6366664171218872,0.060434381167093876
100,0.5607362,1.0180359,"('influential', 'uninfluential')",-0.63892,-0.5221347,0.052683234,0.16256171,-0.008500198523203531,0.2194876273473104,0.22798782587051392
24,-0.5531131,-0.63538873,"('thoughtful', 'rough')",-1.4458349,-1.2531471,-0.5243951,-0.46464586,-0.841114362080892,-0.7843939463297526,0.0567204157511394
87,-0.5516609,-0.47952467,"('dedicated', 'undedicated')",-0.80255353,-0.59696186,-0.67758155,-0.5697291,-0.6772653261820475,-0.5487385590871176,0.12852676709492994
64,0.5473028,0.5760113,"('clever', 'incompetent')",-1.1046457,-1.0655162,-0.06739417,-0.039547265,-0.20824571450551352,-0.17635073264439902,0.0318949818611145
45,-0.52844447,-0.8988062,"('cooperative', 'exploitative')",-1.1704645,-0.9724724,-0.8046666,-1.0384748,-0.8345251878102621,-0.9699177742004395,-0.13539258639017737
50,0.5232539,0.16395897,"('unprejudiced', 'prejudiced')",2.2759738,2.2260273,2.0704317,1.9337612,1.6232198079427083,1.4412492116292317,-0.18197059631347656
41,-0.5018195,-0.5272417,"('incorrupt', 'corrupt')",1.3548378,1.374502,0.430507,0.41827613,0.4278417428334554,0.4218454360961914,-0.005996306737263979
96,-0.49623176,-0.30400592,"('powerful', 'powerless')",-0.0942453,0.08052668,0.56333834,0.8235209,-0.009046236673990885,0.2000138759613037,0.2090601126352946
78,0.48233652,0.38096097,"('active', 'inactive')",2.3321204,1.9112912,1.8898343,1.1030397,1.5680971145629883,1.131764014561971,-0.4363331000010173
35,-0.4679378,-0.26544368,"('fair', 'unfair')",0.6981856,0.740138,0.30642724,0.4801979,0.17889169851938883,0.3182974060376485,0.13940570751825967
22,0.44685096,0.22069067,"('welcoming', 'disagreeable')",1.6342537,1.9070294,0.68408823,0.5803343,0.9217309951782227,0.9026848475138346,-0.019046147664388058
73,0.44296455,0.36946723,"('brilliant', 'incompetent')",-1.5508811,-1.81595,-0.081192225,-0.4750147,-0.39636961619059247,-0.6404991547266642,-0.24412953853607172
81,-0.4419419,-0.9088664,"('industrious', 'lazy')",2.0935724,2.177915,1.2161646,0.9605578,0.9559316635131836,0.7432022094726562,-0.21272945404052734
56,-0.40916097,-0.33131686,"('intelligent', 'dumb')",1.6987584,1.7227203,1.1832035,1.248202,0.8242669105529785,0.8798685073852539,0.05560159683227539
34,-0.4044138,-0.009643555,"('loyal', 'disloyal')",-2.017921,-1.7827404,-1.4610924,-1.0968189,-1.2944757143656414,-0.9630676110585531,0.33140810330708825
33,-0.39472362,-0.2951797,"('softhearted', 'hardhearted')",-1.0268513,-0.9268272,-1.4020965,-1.3966267,-0.9412237803141276,-0.8728779157002767,0.06834586461385084
74,-0.38916636,-0.13860622,"('insightful', 'unperceptive')",-1.2442702,-1.3193259,0.33665007,0.112776324,-0.4322621822357178,-0.4483852783838908,-0.016123096148173033
2,0.3800079,0.590691,"('friendly', 'unfriendly')",-1.418464,-1.5280867,-0.35237134,-0.08654475,-0.4636091391245524,-0.3413134813308716,0.12229565779368085
48,0.36938027,0.2798913,"('reliable', 'unreliable')",2.681928,2.5936308,3.16924,2.8619585,2.073516050974528,1.911826769510905,-0.16168928146362282
79,0.3675365,0.49062103,"('determined', 'doubtful')",0.44676286,0.76036924,0.2981455,0.5056771,0.3708149592081706,0.5855557918548584,0.2147408326466878
88,-0.35951185,-0.102690905,"('impulsive', 'meek')",1.447821,1.2792021,1.0254798,0.99979603,0.7045963605244955,0.725435733795166,0.020839373270670536
83,0.3589946,0.44322488,"('energetic', 'lethargic')",-0.38989562,-0.51259035,0.4206838,0.45711994,0.12992759545644125,0.12925149003664652,-0.0006761054197947369
68,0.33531228,0.12934622,"('clever', 'inept')",-0.914963,-0.89569235,-0.108133614,-0.6830248,-0.22926145792007446,-0.4831236203511556,-0.2538621624310811
84,-0.32351896,-0.17035973,"('self-confident', 'diffident')",0.04052466,0.12735969,-0.23409595,-0.23753317,-0.17236342032750449,-0.09351106484731038,0.0788523554801941
54,0.3219757,0.07297219,"('smart', 'stupid')",0.42693397,0.34929267,0.6535804,0.08247468,0.46749671300252277,0.16824650764465332,-0.29925020535786945
44,-0.31466022,-0.063390896,"('truthful', 'untruthful')",-0.6980455,-0.76625013,-0.7053901,-0.7327064,-0.5726985931396484,-0.520782470703125,0.05191612243652344
49,-0.31071293,-0.25691426,"('responsible', 'irresponsible')",-1.4365293,-1.2053922,-0.48114413,-0.56450534,-0.742795467376709,-0.6756039460500082,0.06719152132670081
93,0.30719078,0.23790407,"('dominating', 'dominated')",-0.022973418,-0.17457613,0.57005376,0.92895865,0.28475703795750934,0.33076218763987225,0.04600514968236291
65,-0.29849318,-0.15379152,"('practical', 'impractical')",-0.9191679,-0.87139773,-0.45415926,-0.5255508,-0.5572734276453654,-0.5169133345286051,0.040360093116760254
18,-0.2885971,-0.14778824,"('social', 'asocial')",-0.15735155,-0.051664025,-0.3456481,-0.055454686,-0.26386559009552,-0.08496898412704468,0.17889660596847534
23,0.2734618,0.43700698,"('hospitable', 'inhospitable')",0.7526314,0.81820834,0.112324476,-0.29610014,0.3794725735982259,0.3197050491968791,-0.059767524401346805
82,-0.2601384,-0.45922068,"('industrious', 'meek')",1.0922787,1.2331986,0.5036836,0.35484797,0.44527467091878253,0.37627530097961426,-0.06899936993916828
47,-0.24450742,-0.26944163,"('forgiving', 'unforgiving')",-0.80979,-0.5174874,-0.82122976,-0.6898725,-0.6251757144927979,-0.4922671715418498,0.13290854295094806
85,0.23654725,0.41505265,"('ambitious', 'unambitious')",-0.31822163,-0.35626906,-0.028325468,-0.093636096,-0.036666616797447205,-0.011617501576741537,0.025049115220705666
0,0.23437361,0.42791682,"('sociable', 'unsociable')",-0.78538966,-0.43198916,0.20546514,0.45278662,-0.11518363157908122,0.14957142869631448,0.2647550602753957
77,0.23388025,0.33182353,"('active', 'inactive')",1.3215332,1.4822655,0.12736684,0.1752713,0.5609267552693685,0.6631201108296713,0.10219335556030273
59,-0.23139195,-0.19812196,"('skillful', 'clumsy')",0.07095654,0.19477667,0.09516838,0.13729626,-0.021755675474802654,0.044650321205457054,0.0664059966802597
9,0.2286669,0.3080427,"('sensitive', 'insensitive')",-1.0999589,-1.0613891,-0.17328447,-0.47724673,-0.34819213549296063,-0.4101976950963338,-0.06200555960337317
17,0.22363992,0.31737426,"('social', 'antisocial')",-0.2864834,0.066805124,0.0036062598,0.2505982,-0.019745742281277973,0.2115925153096517,0.23133825759092969
98,-0.21933101,-0.30517262,"('prestigious', 'insignificant')",-0.5078856,-0.44825798,-0.82237536,-0.9792261,-0.5165306727091471,-0.5775522391001383,-0.06102156639099121
8,-0.21859173,-0.33240005,"('open', 'distant')",1.4154859,1.2487043,-0.2796909,-0.7363653,0.30573443571726483,0.059979637463887535,-0.2457547982533773
55,-0.2166925,-0.106763005,"('intelligent', 'unintelligent')",-1.5241168,-1.5656445,0.00784868,-0.21725017,-0.5776534875233968,-0.6298859119415283,-0.05223242441813147
72,-0.21322432,-0.023937047,"('logical', 'illogical')",-1.4069908,-1.3363023,-0.70489573,-0.49297965,-0.7750369707743326,-0.6177396376927694,0.15729733308156324
91,0.19525442,0.20012178,"('resilient', 'nonresilient')",-0.1504333,-0.20740606,0.8524773,0.618477,0.29909948507944745,0.20373090108235678,-0.09536858399709067
46,-0.15968655,-0.06561743,"('generous', 'stingy')",2.3762202,2.3003333,2.0386786,1.7997727,1.4184041023254395,1.3448295593261719,-0.07357454299926758
80,0.13494234,0.23457265,"('independent', 'dependent')",0.50642145,0.6569986,0.4665889,0.41219637,0.36931757132212323,0.4345891873041789,0.06527161598205566
3,0.11062812,0.2333847,"('likable', 'unlikable')",1.6233785,1.5548921,1.8515863,1.8225714,1.1951976617177327,1.2036160628000896,0.008418401082356919
25,-0.10955173,0.006982714,"('moral', 'immoral')",-1.5206175,-1.3253146,0.07528889,0.053848907,-0.5182934204737345,-0.42149436473846436,0.09679905573527015
110,-0.10695109,-0.2831442,"('narrow-minded', 'open-minded')",0.15512341,0.24599168,-0.44505545,-0.32140687,-0.13229437669118246,-0.11951979994773865,0.012774576743443816
101,0.098789126,0.20573951,"('successful', 'unsuccessful')",-1.2861463,-1.4652822,-0.75204945,-0.58481693,-0.6464688777923584,-0.6147865454355875,0.03168233235677087
60,-0.08642818,0.44115633,"('educated', 'uneducated')",-0.94098175,-0.8681323,-0.3562576,-0.062898576,-0.46122248967488605,-0.16329151391983032,0.2979309757550557
92,0.066587806,0.053432584,"('unwavering', 'wavering')",0.30593115,0.17524163,-0.13577169,-0.48559,0.07891575495402019,-0.08563860257466634,-0.16455435752868652
7,0.06312605,0.015609622,"('outgoing', 'distant')",1.2281502,1.04766,0.38042766,-0.25608027,0.5572346846262614,0.2690631151199341,-0.2881715695063273
30,0.052882463,0.18381193,"('honest', 'dishonest')",-0.7890542,-0.85744035,0.058194548,0.1611962,-0.22599240144093832,-0.17081073919932047,0.05518166224161786
105,-0.050519526,0.032060042,"('conventional', 'modern')",-0.48005888,-0.4712868,-1.1691519,-1.3631048,-0.5665767590204874,-0.6007771889368693,-0.034200429916381836
62,0.046782233,0.16582972,"('creative', 'uncreative')",-0.33273518,-0.144564,-0.66044986,-0.6273167,-0.31546759605407715,-0.20201698939005533,0.11345060666402182
26,0.02915284,0.2389821,"('trustworthy', 'untrustworthy')",0.38654366,0.5214009,1.0948598,1.1926491,0.5035187800725301,0.6510107119878134,0.1474919319152832
86,-0.026334286,-0.0204871,"('self-reliant', 'helpless')",2.751844,2.6451762,3.1440098,2.8048546,1.9565064112345378,1.8098478317260742,-0.14665857950846362
67,0.016637087,0.13565871,"('discriminating', 'undiscriminating')",-0.98974335,-0.78308094,-0.1571461,-0.12794308,-0.37675078709920246,-0.2584550976753235,0.11829568942387897
57,0.006594375,-0.2900417,"('able', 'unable')",-0.52577424,-0.47968864,-0.07108092,-0.24628007,-0.19675360123316446,-0.33867013454437256,-0.1419165333112081
58,-0.003385663,0.07762191,"('able', 'clumsy')",-2.2373161,-1.8838849,-1.6858051,-1.4452679,-1.3088355859120686,-1.0838436285654705,0.22499195734659816
