,monsanto_male,monsanto_female,tuple,co_male,co_female,new_male,new_female,average_male,average_female,female-male
26,1.1915029,1.3269953,"('trustworthy', 'untrustworthy')",-0.23198354,-0.14289653,-0.7467338,-0.48269907,0.07092853387196858,0.2337998946507772,0.1628713607788086
12,1.1818302,1.1660526,"('sympathetic', 'unsympathetic')",-1.1624486,-1.1930859,-1.2802973,-1.1208498,-0.4203052520751953,-0.3826277256011963,0.03767752647399902
3,1.1743938,1.2253965,"('likable', 'unlikable')",1.063711,1.0466228,1.4871099,1.6269121,1.241738239924113,1.299643834431966,0.05790559450785304
18,1.169575,1.3035359,"('social', 'asocial')",-0.5281014,-0.4231847,-1.5692225,-1.306341,-0.3092496196428935,-0.14199660221735635,0.16725301742553714
6,1.1621248,1.3509053,"('liked', 'disliked')",5.5236793,5.627969,3.2574773,3.5818095,3.314427057902018,3.520228068033854,0.20580101013183594
98,-1.1596327,-1.2100923,"('prestigious', 'insignificant')",-0.015828907,0.08016443,0.27524158,0.15429056,-0.3000733057657878,-0.32521243890126544,-0.025139133135477665
81,-1.0882909,-1.1821084,"('industrious', 'lazy')",1.6869613,1.6113973,2.0022373,2.030965,0.8669692675272623,0.8200846513112386,-0.04688461621602369
82,-1.0280976,-1.028734,"('industrious', 'meek')",0.98916817,1.0633836,1.3513242,1.312031,0.4374649127324422,0.44889354705810547,0.011428634325663267
31,-0.99678785,-0.9712069,"('altruistic', 'egoistic')",-0.55203587,-0.31674206,0.63122517,0.40067068,-0.30586618185043335,-0.2957594394683838,0.01010674238204956
97,-0.97371984,-0.8213532,"('superior', 'inferior')",-0.3057394,-0.33206764,-0.99121296,-0.8188501,-0.7568907737731934,-0.6574236551920573,0.0994671185811361
58,0.94450265,1.1049824,"('able', 'clumsy')",-1.4955906,-1.614792,-1.5659094,-1.5201012,-0.7056657473246256,-0.6766369342803955,0.029028813044230106
0,0.93219614,1.0285721,"('sociable', 'unsociable')",-0.4414106,-0.120895445,-0.76800233,-0.5637635,-0.09240559736887614,0.11463771263758342,0.20704331000645956
51,0.8814285,0.8266484,"('competent', 'incompetent')",-0.045196563,-0.21386656,0.07464939,0.2558064,0.3036271135012309,0.2895294229189555,-0.01409769058227539
103,0.86053336,0.97257054,"('traditional', 'modern')",0.74931294,0.58216906,0.68126935,0.61791956,0.7637052536010742,0.7242197195688883,-0.03948553403218591
9,0.85861456,0.7650476,"('sensitive', 'insensitive')",-0.44423193,-0.55889773,-0.98445404,-0.92043555,-0.19002379973729452,-0.238095223903656,-0.04807142416636148
41,-0.8532646,-0.8689407,"('incorrupt', 'corrupt')",0.6628226,1.1682702,2.200282,2.1927314,0.6699466705322266,0.8306869665781657,0.1607402960459391
2,0.85055894,0.90580994,"('friendly', 'unfriendly')",-1.2083181,-1.2855213,-1.6722184,-1.4798024,-0.6766591866811117,-0.6198379198710123,0.05682126681009936
70,0.8468608,0.7730763,"('wise', 'unwise')",1.1160989,1.0802515,1.675778,1.6813757,1.2129125595092773,1.1782344977060955,-0.03467806180318189
36,0.83346486,0.8826432,"('tolerant', 'intolerant')",-0.6022978,-0.9921168,-0.8488381,-0.593192,-0.2058903376261393,-0.2342218557993571,-0.028331518173217773
55,-0.8185909,-0.92618847,"('intelligent', 'unintelligent')",-0.76820016,-0.69802165,-0.3138889,-0.4464134,-0.6335599819819132,-0.6902077992757162,-0.05664781729380297
94,0.8101014,0.8431889,"('aggressive', 'submissive')",0.04461415,-0.012519062,-0.6174553,-0.32319823,0.07908674081166585,0.16915718714396158,0.09007044633229573
71,0.8067164,0.7190053,"('efficient', 'inefficient')",0.12029785,-0.35978144,-1.2771156,-1.4559102,-0.11670045057932536,-0.36556212107340497,-0.2488616704940796
85,0.79928327,0.862392,"('ambitious', 'unambitious')",-0.1777403,0.0057177544,0.013987601,0.106343,0.21184351046880087,0.32481757799784344,0.11297406752904257
19,-0.79355127,-0.7601539,"('funny', 'boring')",-0.26417708,0.12090409,-0.057115197,0.104435325,-0.3716144959131877,-0.17827149232228598,0.1933430035909017
65,0.78345805,0.86112314,"('practical', 'impractical')",-0.48186165,-0.86378574,-1.6388373,-1.5554767,-0.44574697812398273,-0.5193797747294108,-0.07363279660542804
53,-0.7671467,-0.88351727,"('smart', 'stupid')",-4.3112946,-4.362272,-3.3546703,-3.2368484,-2.811037063598633,-2.8275458017985025,-0.016508738199869644
46,0.75483567,0.84368527,"('generous', 'stingy')",1.6362991,1.6982778,0.83456933,0.996935,1.0752347310384114,1.1796326637268066,0.10439793268839526
83,0.74723864,0.80331993,"('energetic', 'lethargic')",-0.4454074,-0.5140027,-0.80170095,-0.6726756,-0.16662323474884033,-0.12778611977895102,0.038837114969889314
49,0.743887,0.7135913,"('responsible', 'irresponsible')",-1.1386932,-1.2706761,-1.0568249,-1.0981494,-0.4838770230611165,-0.5517447789510092,-0.06786775588989263
101,-0.7403993,-0.7873226,"('successful', 'unsuccessful')",-0.79118717,-0.75123775,-0.6508886,-0.41667444,-0.7274916966756185,-0.6517449220021566,0.07574677467346191
52,0.73409724,0.82140386,"('competitive', 'uncompetitive')",-0.508064,-0.52339315,-0.82447207,-0.5201275,-0.19947959979375204,-0.07403892278671265,0.1254406770070394
24,-0.68396837,-0.6679402,"('thoughtful', 'rough')",-0.5270337,-0.7657339,-0.80838597,-1.0449764,-0.6731293996175131,-0.8262168566385905,-0.1530874570210774
57,-0.6728301,-0.73938155,"('able', 'unable')",0.0895995,-0.20844537,-0.46497375,-0.62447196,-0.34940147399902344,-0.5240996281305949,-0.17469815413157141
88,-0.6702839,-0.620819,"('impulsive', 'meek')",0.99066985,1.161855,1.563556,1.8192687,0.627980629603068,0.7867682774861654,0.1587876478830974
32,-0.64218247,-0.4864633,"('benevolent', 'hardhearted')",-1.6258562,-1.2549678,-0.5565795,-0.20947967,-0.941539446512858,-0.6503036022186279,0.2912358442942301
39,-0.6365434,-0.57677865,"('right', 'wrong')",0.26770708,0.47093648,0.26922962,0.41019645,-0.03320223093032837,0.10145142674446106,0.13465365767478943
104,-0.6348678,-0.5848386,"('conventional', 'unconventional')",-0.6476408,-0.3523348,0.09214801,-0.08103579,-0.3967868487040202,-0.33940307299296063,0.05738377571105957
47,0.6312262,0.72219205,"('forgiving', 'unforgiving')",-0.8793283,-0.7867917,-0.45840046,-0.068962395,-0.23550085226694742,-0.044520676136016846,0.19098017613093057
54,0.62977386,0.45364535,"('smart', 'stupid')",0.94800377,0.5096916,0.84912705,0.60384494,0.8089682261149088,0.5223939418792725,-0.28657428423563636
92,-0.59638906,-0.6902658,"('unwavering', 'wavering')",0.61011773,0.7725166,1.0242958,0.81975317,0.3460081418355306,0.30066800117492676,-0.04534014066060382
91,-0.5823015,-0.7018086,"('resilient', 'nonresilient')",-0.16709226,-0.16934294,0.2389951,-0.08850193,-0.17013287544250488,-0.3198844790458679,-0.14975160360336304
89,0.5820373,0.6299278,"('daring', 'anxious')",-0.43040133,-0.7469002,-1.1694336,-1.3868266,-0.3392658631006877,-0.5012663205464681,-0.16200045744578045
90,0.5607423,0.45614743,"('motivated', 'unmotivated')",0.9453726,0.42759532,-0.115985096,-0.5120882,0.46337660153706867,0.12388485670089722,-0.33949174483617145
27,-0.55544555,-0.63905835,"('sincere', 'insincere')",-4.9638863,-5.0146914,-4.0693674,-4.2187166,-3.196233113606771,-3.2908220291137695,-0.09458891550699855
35,0.55495787,0.5064856,"('fair', 'unfair')",0.3427094,0.67753434,0.53877056,0.72886944,0.47881261507670086,0.6376297871271769,0.15881717205047602
56,0.51631963,0.42807072,"('intelligent', 'dumb')",1.0844609,1.2325292,0.690233,1.0119772,0.7636711597442627,0.890859047571818,0.1271878878275553
50,0.5134958,0.39792842,"('unprejudiced', 'prejudiced')",1.7768979,1.6130642,1.2686491,1.0383911,1.1863476435343425,1.0164612134297688,-0.16988643010457372
20,-0.49631006,-0.40966123,"('popular', 'unpopular')",-0.1643596,0.18509051,1.8974743,1.6604376,0.4122682015101115,0.4786222775777181,0.06635407606760657
28,0.4794181,0.5016887,"('honest', 'dishonest')",-1.8666239,-1.6954603,-1.27389,-0.99179226,-0.8870319525400797,-0.7285212675730387,0.15851068496704102
69,-0.47502768,-0.45426542,"('wise', 'foolish')",-0.17045052,-0.113667496,0.5438058,0.65526724,-0.03389080365498861,0.02911144495010376,0.06300224860509238
102,-0.47432077,-0.32908526,"('eminent', 'low')",0.38342538,0.2864778,-0.2643765,-0.27766025,-0.11842395861943562,-0.1067559023698171,0.01166805624961853
7,-0.46846744,-0.5291341,"('outgoing', 'distant')",1.0695746,1.1057796,0.8801502,0.5827791,0.4937524398167928,0.38647488753000897,-0.10727755228678382
1,-0.44337088,-0.3010718,"('friendly', 'unfriendly')",-1.2031499,-0.6780352,0.03334117,0.025989413,-0.5377265612284342,-0.3177058696746826,0.2200206915537516
67,0.38777453,0.68206733,"('discriminating', 'undiscriminating')",-0.90322465,-0.8635342,0.70384866,0.7983501,0.06279951333999634,0.20562773942947388,0.14282822608947754
30,0.38398904,0.30196667,"('honest', 'dishonest')",-1.0909512,-0.8725929,-0.46290857,-0.09674831,-0.38995691140492755,-0.22245818376541138,0.16749872763951618
25,0.37304538,0.50807476,"('moral', 'immoral')",-0.05352913,-0.45489043,-1.4564099,-1.4396524,-0.3789645830790202,-0.4621560573577881,-0.08319147427876789
8,-0.3648278,-0.4415392,"('open', 'distant')",1.0688896,1.1832762,1.1676544,0.7915691,0.6239054203033447,0.511102040608724,-0.11280337969462073
45,0.35762572,0.20587194,"('cooperative', 'exploitative')",-1.3181367,-1.840991,-1.0277846,-0.9165996,-0.6627651850382487,-0.8505729039510092,-0.1878077189127605
96,-0.34376982,-0.12730098,"('powerful', 'powerless')",0.3801192,0.30733603,-0.45298013,-0.42514718,-0.13887691497802734,-0.08170404036839803,0.05717287460962932
61,-0.3433698,-0.22404511,"('rational', 'irrational')",0.88578176,1.1951038,1.4804657,1.715029,0.6742925643920898,0.8953625361124674,0.22106997172037757
34,0.32549423,0.5646488,"('loyal', 'disloyal')",-1.7890835,-1.3445456,-1.179813,-0.9404594,-0.881134033203125,-0.5734520753224691,0.3076819578806559
93,0.3212408,0.33193377,"('dominating', 'dominated')",-0.8059411,-0.7601545,-1.2408098,-0.70492834,-0.5751700401306152,-0.37771634260813397,0.19745369752248126
86,0.31574935,0.54016143,"('self-reliant', 'helpless')",2.2704453,2.383823,1.5905108,1.749958,1.3922351201375325,1.5579808553059895,0.16574573516845703
60,0.29981136,0.36408463,"('educated', 'uneducated')",-0.68707097,-0.62676424,-0.794942,-0.4889455,-0.3940672079722087,-0.25054170687993366,0.14352550109227502
100,0.25385052,0.4148058,"('influential', 'uninfluential')",-0.38695657,-0.019902438,-0.52025104,-0.49207926,-0.2177856961886088,-0.03239196538925171,0.1853937307993571
77,0.24929255,0.2336266,"('active', 'inactive')",0.78926647,1.0456166,0.7132806,0.8810775,0.5839465459187826,0.7201069196065267,0.13616037368774414
64,0.24867624,0.2709344,"('clever', 'incompetent')",-1.2066243,-1.5595088,-1.4687406,-1.580534,-0.8088962237040201,-0.9563694794972738,-0.14747325579325365
17,0.23807457,0.31924486,"('social', 'antisocial')",-0.33151317,0.030160606,-0.42820126,-0.10149157,-0.17387994130452475,0.0826379656791687,0.2565179069836935
33,0.23484576,0.12695548,"('softhearted', 'hardhearted')",-1.0461531,-0.8763834,-0.62816787,-0.6920396,-0.47982505957285565,-0.48048917452494305,-0.0006641149520874023
38,0.23374014,0.40490004,"('kind', 'unkind')",-1.5215485,-1.3499552,-1.1115729,-0.71509457,-0.7997937202453613,-0.5533832311630249,0.24641048908233643
79,0.2188115,0.28470865,"('determined', 'doubtful')",0.79144835,0.7402317,0.31559122,0.37995023,0.44195036093393963,0.4682968457539876,0.026346484820047977
105,0.21821061,0.325805,"('conventional', 'modern')",-0.30540514,-0.20397164,0.8306431,0.5736888,0.24781620502471924,0.23184072971343994,-0.015975475311279297
10,-0.20902002,-0.04863298,"('affectionate', 'unaffectionate')",-0.36879137,0.20111421,0.7698784,0.8342984,0.06402234236399333,0.3289265235265096,0.26490418116251624
62,0.20414181,0.40373874,"('creative', 'uncreative')",-0.6206367,-0.38376272,-0.56264377,-0.6173538,-0.32637955745061237,-0.19912592569986978,0.12725363175074259
74,0.18843347,0.15313758,"('insightful', 'unperceptive')",-0.63917124,-0.72898257,-0.31318325,-0.21756577,-0.2546403408050537,-0.26447025934855145,-0.00982991854349774
43,-0.1828434,-0.20301166,"('genuine', 'fake')",0.012747519,-0.048599333,0.3768835,0.38788807,0.0689292053381602,0.04542569319407145,-0.023503512144088752
21,0.17549548,0.048242092,"('nice', 'nasty')",0.3629598,0.3316753,0.35453856,0.31382322,0.2976646025975545,0.2312468687693278,-0.06641773382822672
23,0.17481676,0.093245454,"('hospitable', 'inhospitable')",0.7481068,0.77081865,1.1858441,1.118948,0.702922503153483,0.6610040267308553,-0.04191847642262769
37,0.17287064,-0.09585801,"('good', 'evil')",1.5653753,1.7694907,2.5303283,2.428041,1.4228580792744954,1.3672245343526204,-0.055633544921875
11,-0.16587009,-0.087345466,"('caring', 'unaffectionate')",-1.0189427,-0.8313039,-0.39734697,-0.45263273,-0.5273865858713785,-0.4570940335591634,0.07029255231221515
42,0.15058398,0.26981372,"('amicable', 'hostile')",0.7725611,1.1056316,1.8091202,1.8213055,0.9107550779978434,1.06558362642924,0.1548285484313966
80,0.14868723,0.19806382,"('independent', 'dependent')",0.57544684,0.9289458,0.56695527,0.6444183,0.43036309878031415,0.5904759565989176,0.16011285781860346
110,0.13951439,0.1440839,"('narrow-minded', 'open-minded')",-0.40750647,-0.5089512,-0.38863587,-0.16592145,-0.21887598435084024,-0.17692957321802774,0.0419464111328125
63,-0.12431091,-0.16508327,"('capable', 'incapable')",-0.7462546,-0.5378588,-0.33474922,-0.53823125,-0.4017715851465861,-0.413724422454834,-0.011952837308247866
73,0.11982781,-0.021350741,"('brilliant', 'incompetent')",-0.7108176,-1.4465978,-1.3390191,-1.6772346,-0.643336296081543,-1.0483943621317546,-0.40505806605021166
4,-0.119240835,-0.029807582,"('likable', 'unlikable')",-0.6198826,-0.8506645,0.38617718,0.37986428,-0.1176487406094869,-0.1668692628542582,-0.04922052224477132
72,0.11600061,0.22413562,"('logical', 'illogical')",-0.918913,-0.7102578,-0.42463043,-0.11634571,-0.4091809590657552,-0.20082263151804605,0.20835832754770914
84,-0.11466049,-0.17981163,"('self-confident', 'diffident')",-0.25962567,-0.13059324,-0.24383731,-0.37390593,-0.206041157245636,-0.22810359795888266,-0.022062440713246673
68,-0.10553041,-0.1840733,"('clever', 'inept')",-0.52185833,-0.86735165,-0.6454199,-0.8717228,-0.4242695172627767,-0.6410492658615112,-0.21677974859873456
13,0.09618664,0.030455083,"('helpful', 'unhelpful')",-2.5509446,-2.6753383,-2.575208,-2.4277782,-1.6766552925109863,-1.6908871332804363,-0.014231840769449944
59,-0.086975604,-0.07486646,"('skillful', 'clumsy')",0.26107228,0.40657207,1.3879981,1.4707971,0.5206982692082723,0.6008342107137045,0.08013594150543213
29,-0.07344288,-0.1469791,"('honest', 'immoral')",-1.4009057,-1.4804326,-1.9729593,-2.176074,-1.1491026083628337,-1.2678286234537761,-0.11872601509094238
44,-0.067343086,-0.15377975,"('truthful', 'untruthful')",-0.350093,-0.26045018,-0.44683415,-0.3493275,-0.2880900700887044,-0.25451914469401044,0.03357092539469397
106,-0.0630925,-0.032936603,"('conventional', 'unconventional')",0.16932642,0.10422775,1.2797227,0.963664,0.4619855483373006,0.34498504797617596,-0.11700050036112464
109,0.04532993,0.09684679,"('conservative', 'liberal')",0.1746393,-0.0049630105,-1.097023,-1.0688727,-0.29235126574834186,-0.3256629705429077,-0.033311704794565855
108,0.04532993,0.09684679,"('conservative', 'liberal')",0.1746393,-0.0049630105,-1.097023,-1.0688727,-0.29235126574834186,-0.3256629705429077,-0.033311704794565855
78,0.038911194,-0.25308585,"('active', 'inactive')",1.92816,1.6545889,1.6742909,1.1332293,1.2137873967488606,0.8449107805887858,-0.36887661616007483
87,0.0030449405,0.12728985,"('dedicated', 'undedicated')",-0.9548582,-0.9089001,-0.63571346,-0.37742674,-0.5291755596796671,-0.3863456646601359,0.1428298950195312
