,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,average_male,average_female,female-male
12,-1.6461389,-1.4597386,"('sympathetic', 'unsympathetic')",-1.1545424,-1.2866338,0.5207514,0.6398504,-0.7599766254425049,-0.7021740277608236,0.05780259768168128
3,1.5802126,1.2885969,"('likable', 'unlikable')",0.30799502,0.5262157,-0.029348746,-0.07516387,0.6196196476618449,0.5798828999201456,-0.03973674774169922
34,-1.4937088,-1.1301672,"('loyal', 'disloyal')",-2.047287,-1.6765338,-0.62721646,-0.36138177,-1.3894041379292805,-1.0560276508331299,0.33337648709615064
73,-1.3703,-1.6652999,"('brilliant', 'incompetent')",-1.2590449,-1.8355818,-0.40895966,-0.4992023,-1.0127681891123455,-1.333361307779948,-0.32059311866760254
81,1.3567201,0.9940785,"('industrious', 'lazy')",1.9721044,2.098937,-0.41634762,-0.7273072,0.9708256721496582,0.788569450378418,-0.18225622177124023
58,-1.3557513,-0.99145293,"('able', 'clumsy')",-1.5299613,-1.4147692,0.46712112,0.821099,-0.8061971664428711,-0.5283743540445963,0.2778228123982748
62,-1.3074752,-1.3266289,"('creative', 'uncreative')",-0.76296705,-0.62108624,-0.7139607,-0.64651567,-0.9281342824300131,-0.8647436300913492,0.06339065233866381
56,1.2820191,1.3956032,"('intelligent', 'dumb')",1.1968442,1.5648415,1.3278823,1.1723036,1.2689151763916016,1.3775827089945476,0.10866753260294604
50,1.2812676,1.1217299,"('unprejudiced', 'prejudiced')",2.4351883,2.227759,1.1887426,0.95966756,1.6350661913553874,1.4363854726155598,-0.19868071873982762
10,-1.266544,-1.1041327,"('affectionate', 'unaffectionate')",-1.4961752,-0.987852,-1.468249,-1.3349808,-1.410322666168213,-1.1423219045003254,0.26800076166788744
80,1.2606382,1.2295871,"('independent', 'dependent')",0.48319173,0.6460795,2.0596616,1.9192481,1.267830530802409,1.2649715741475422,-0.0028589566548666845
88,1.254225,1.3498952,"('impulsive', 'meek')",0.90289176,1.2201462,-0.052979544,-0.25935584,0.701379140218099,0.7702285448710123,0.06884940465291334
18,-1.2236352,-1.099538,"('social', 'asocial')",-1.5961069,-1.6722622,-0.2884058,-0.14405504,-1.0360493659973145,-0.9719517230987549,0.06409764289855957
68,-1.2017834,-1.582673,"('clever', 'inept')",-1.3747913,-1.7502093,-0.5724186,-0.6586093,-1.0496644973754883,-1.3304972648620605,-0.28083276748657227
107,1.147504,1.4895954,"('conventional', 'modern')",0.14644752,-0.016753465,0.21601802,0.39782986,0.5033231576283773,0.6235572894414266,0.12023413181304932
45,-1.1432233,-1.3819603,"('cooperative', 'exploitative')",-1.0960858,-1.4461732,-0.23562089,-0.134942,-0.8249766826629639,-0.9876918792724609,-0.16271519660949707
49,-1.1258717,-0.93848383,"('responsible', 'irresponsible')",-0.66361344,-1.1750802,-0.19206995,-0.13209695,-0.6605183283487955,-0.7485536734263102,-0.08803534507751465
46,1.1235878,1.0749661,"('generous', 'stingy')",1.7114451,1.829963,0.033171773,0.05766648,0.956068197886149,0.9875319004058838,0.03146370251973474
1,-1.0933921,-1.1007912,"('friendly', 'unfriendly')",-1.0295526,-0.4423203,-1.6636217,-1.5851858,-1.2621888319651287,-1.042765776316325,0.2194230556488037
90,1.0748631,0.7279032,"('motivated', 'unmotivated')",0.8060993,0.51131845,0.589619,0.41224116,0.8235270977020264,0.5504875977834066,-0.27303949991861975
41,1.0566229,1.0867076,"('incorrupt', 'corrupt')",1.6812356,2.0967062,0.051015794,-0.08267462,0.9296247164408366,1.033579667409261,0.10395495096842444
82,1.0541922,0.8799941,"('industrious', 'meek')",1.2615887,1.679342,-1.1096069,-1.3464766,0.4020580053329468,0.40428654352823895,0.0022285381952921735
33,-1.0339159,-0.84733576,"('softhearted', 'hardhearted')",-0.11204964,-0.05444163,-0.15393525,-0.16819215,-0.433300256729126,-0.3566565116246541,0.07664374510447186
7,1.0297911,0.64120257,"('outgoing', 'distant')",1.7332921,1.6384213,-0.88339996,-1.2195804,0.6265610853830973,0.3533478577931722,-0.2732132275899251
22,1.025082,0.7874752,"('welcoming', 'disagreeable')",0.2313622,0.35838437,0.7109407,0.6856879,0.6557949781417847,0.610515832901001,-0.04527914524078369
44,-1.0224297,-1.0642961,"('truthful', 'untruthful')",-1.5389051,-1.3446388,-1.4175123,-1.5116706,-1.3262823422749836,-1.306868553161621,0.019413789113362556
38,-0.9965124,-0.74305075,"('kind', 'unkind')",-2.171678,-1.8007019,-1.4416716,-1.1765802,-1.5366207758585613,-1.240110953648885,0.29650982220967625
23,0.97544336,0.72634244,"('hospitable', 'inhospitable')",-0.13608164,0.112196386,0.44341585,0.2598485,0.42759251594543457,0.3661291201909383,-0.061463395754496275
77,0.93840325,1.0263708,"('active', 'inactive')",0.7004672,1.0024837,-0.92270166,-1.0773954,0.23872294028600058,0.3171529769897461,0.07843003670374551
64,-0.9356457,-0.9888869,"('clever', 'incompetent')",-1.5847075,-1.6791586,0.80906117,0.95183563,-0.5704307158788046,-0.5720699628194174,-0.001639246940612793
65,-0.93312675,-0.9704271,"('practical', 'impractical')",-2.0918217,-2.3024516,-0.744943,-0.5376449,-1.2566304206848145,-1.270174503326416,-0.013544082641601562
72,-0.89631605,-0.6493987,"('logical', 'illogical')",0.34174877,0.3185716,-0.42744637,-0.4251438,-0.3273378809293111,-0.25199029843012494,0.07534758249918616
59,0.8679155,1.105622,"('skillful', 'clumsy')",-0.3116113,0.15717837,-0.40532738,-0.47181278,0.05032561222712199,0.26366255680720013,0.21333694458007815
61,0.8666601,1.1098593,"('rational', 'irrational')",1.117303,1.2984456,-0.38672712,-0.44416922,0.5324120124181112,0.6547118822733561,0.12229986985524488
69,0.8656807,1.080504,"('wise', 'foolish')",0.6920725,0.6901859,-0.44144544,-0.5245074,0.3721025784810384,0.4153941472371419,0.043291568756103516
83,-0.85908854,-0.6823254,"('energetic', 'lethargic')",-0.43915,-0.79373014,0.47116673,0.55329096,-0.27569059530893963,-0.30758821964263916,-0.031897624333699526
2,-0.85067487,-0.65152806,"('friendly', 'unfriendly')",-0.66345346,-0.6311276,0.66610444,0.88015914,-0.2826746304829915,-0.13416552543640137,0.14850910504659015
55,-0.84480375,-0.78308666,"('intelligent', 'unintelligent')",-0.9810458,-0.78948116,0.4417355,0.45895278,-0.46137134234110516,-0.37120501200358075,0.09016633033752441
36,-0.84000885,-0.821539,"('tolerant', 'intolerant')",-0.8376831,-1.2022605,0.09128159,0.29093817,-0.5288034280141195,-0.5776204268137614,-0.04881699879964185
8,0.8337015,0.50039876,"('open', 'distant')",1.650924,1.556746,-0.81559396,-1.131125,0.5563437938690186,0.3086732228597005,-0.24767057100931805
103,0.8224882,0.7068442,"('traditional', 'modern')",1.2445177,1.0979471,1.6278226,1.7673242,1.2316095034281414,1.190705140431722,-0.04090436299641942
42,0.8125083,0.6914966,"('amicable', 'hostile')",1.1324861,1.6910582,-1.2470003,-1.2763395,0.23266470432281494,0.36873841285705566,0.13607370853424072
71,-0.80480635,-1.0725372,"('efficient', 'inefficient')",-0.60093087,-1.0870817,0.30609953,0.27766466,-0.3665458758672078,-0.6273180643717448,-0.26077218850453693
29,-0.7911749,-0.9480777,"('honest', 'immoral')",-1.2522587,-1.4178853,-0.3997823,-0.3936391,-0.8144052823384603,-0.9198673566182455,-0.10546207427978516
31,-0.7660463,-0.94983506,"('altruistic', 'egoistic')",-0.46884942,0.0125926435,-0.9373328,-0.96123844,-0.7240761915842692,-0.6328269640604655,0.09124922752380371
47,-0.75857544,-0.69219357,"('forgiving', 'unforgiving')",-0.9504783,-0.7740414,-0.80817056,-0.63535297,-0.8390747706095377,-0.7005292574564616,0.13854551315307617
70,0.75834906,0.7991343,"('wise', 'unwise')",0.4145668,0.64645255,0.44202796,0.40752843,0.5383146206537882,0.6177051067352295,0.07939048608144128
85,-0.7528311,-0.73188835,"('ambitious', 'unambitious')",-0.6410519,-0.6803416,0.19836602,0.2759664,-0.3985056479771932,-0.3787545363108317,0.019751111666361454
100,-0.75095993,-0.45606595,"('influential', 'uninfluential')",-1.3365215,-0.8820057,0.2884032,0.5457975,-0.5996927420298258,-0.2640913526217143,0.3356013894081115
104,-0.75083995,-0.67901087,"('conventional', 'unconventional')",0.4798519,0.80707127,-1.3076284,-1.257338,-0.5262054602305094,-0.37642590204874676,0.14977955818176264
63,-0.7407042,-0.8031606,"('capable', 'incapable')",-0.7003335,-0.48512137,-1.4164733,-1.5179906,-0.9525036811828613,-0.9354241689046224,0.017079512278238895
20,0.7263783,0.844767,"('popular', 'unpopular')",-0.4239239,0.120990284,-0.4182053,-0.48459652,-0.03858362634976705,0.1603869100411733,0.19897053639094037
9,-0.69210076,-0.7371689,"('sensitive', 'insensitive')",-0.94816726,-1.2323653,-0.1765274,-0.23290879,-0.6055984894434611,-0.7341476281483968,-0.12854913870493578
21,0.66921437,0.5409855,"('nice', 'nasty')",-0.17466962,-0.21515584,-0.14807624,-0.2885114,0.11548950274785359,0.012439429759979248,-0.10305007298787434
51,-0.6239557,-0.5013011,"('competent', 'incompetent')",-0.05089597,-0.115682505,0.8737917,0.92180204,0.06631332635879517,0.1016061504681905,0.03529282410939534
106,-0.6202729,-0.55939865,"('conventional', 'unconventional')",0.4248347,0.343382,-0.040573552,0.12501776,-0.07867057621479034,-0.03033296267191569,0.04833761354287465
102,0.61816645,0.63228047,"('eminent', 'low')",-1.579584,-0.98187065,0.44858158,0.62669396,-0.1709453264872233,0.0923679272333781,0.2633132537206014
14,0.5724883,0.3675141,"('supportive', 'unsupportive')",-0.92030054,-0.7454678,0.21466994,0.0712992,-0.044380764166514076,-0.10221816102663676,-0.05783739686012269
30,-0.54358256,-0.5631992,"('honest', 'dishonest')",-0.18106402,-0.42863813,-0.5835436,-0.6452773,-0.43606336911519367,-0.5457049210866293,-0.1096415519714356
94,0.53901476,0.5602454,"('aggressive', 'submissive')",-0.112709045,-0.19845277,1.0182856,1.1618891,0.48153042793273926,0.5078938802083334,0.026363452275594113
74,-0.5112864,-0.46438676,"('insightful', 'unperceptive')",-1.602052,-1.6456093,-0.82072175,-0.8485622,-0.9780200322469076,-0.9861861069997152,-0.008166074752807617
110,-0.50498104,-0.5298856,"('narrow-minded', 'open-minded')",-0.010531932,-0.18029463,0.19654855,0.25172764,-0.1063214639822642,-0.15281752745310465,-0.04649606347084044
84,-0.49963605,-0.5729463,"('self-confident', 'diffident')",-1.2693888,-1.012217,-0.7361407,-0.8060268,-0.8350551923116049,-0.7970633506774902,0.03799184163411462
93,-0.49934018,-0.12753776,"('dominating', 'dominated')",-0.6032139,-0.6434836,0.4660932,0.59975797,-0.21215363343556723,-0.05708779891331991,0.15506583452224731
79,0.42978173,0.58996236,"('determined', 'doubtful')",-0.47593856,-0.3510468,-0.115576625,-0.006894514,-0.05391114950180054,0.07734034955501556,0.1312514990568161
60,-0.41953412,-0.20320222,"('educated', 'uneducated')",-1.2411077,-0.8018344,0.93551147,1.1226552,-0.24171010653177896,0.03920618693033854,0.2809162934621175
105,-0.40976846,-0.5568997,"('conventional', 'modern')",0.24405533,0.055598527,-1.0771985,-0.97381127,-0.41430385907491046,-0.49170414606730145,-0.07740028699239099
43,-0.4075486,-0.37724993,"('genuine', 'fake')",-0.53754824,-0.4237787,0.58087814,0.6184064,-0.12140623728434245,-0.06087406476338705,0.060532172520955406
4,-0.39906442,-0.73359036,"('likable', 'unlikable')",-1.210786,-1.1020901,-1.8678328,-1.8887656,-1.159227689107259,-1.2414820194244385,-0.08225433031717944
57,0.39459372,0.2763875,"('able', 'unable')",-0.20511165,-0.39890105,0.3705881,0.31311134,0.18669005235036215,0.06353260080019633,-0.12315745155016582
52,-0.37407586,-0.15577054,"('competitive', 'uncompetitive')",-1.2562087,-1.3840845,0.3514833,0.4214316,-0.4262670675913493,-0.3728078206380208,0.05345924695332849
39,0.35050073,0.3434878,"('right', 'wrong')",-0.052654296,0.4240561,-0.79409707,-0.91028774,-0.16541687647501627,-0.04758127530415853,0.11783560117085773
24,-0.33085823,-0.19357009,"('thoughtful', 'rough')",-0.39613837,-0.391483,-0.054465026,-0.015405536,-0.2604871988296509,-0.20015287399291992,0.06033432483673096
35,0.31223613,0.382011,"('fair', 'unfair')",0.93993187,1.1821539,0.66243404,0.44880757,0.6382006804148356,0.670990784962972,0.03279010454813647
25,-0.3070055,-0.517489,"('moral', 'immoral')",-1.4284587,-1.4383695,0.54315114,0.63941216,-0.3974376916885376,-0.438815434773763,-0.041377743085225405
96,0.28484118,0.35626662,"('powerful', 'powerless')",-1.1351835,-0.83465254,-0.8717902,-0.6984346,-0.5740441481272379,-0.3922735055287679,0.18177064259847003
54,0.28379342,-0.15309207,"('smart', 'stupid')",0.32157254,-0.013002351,-0.14175916,-0.34660947,0.15453561147054037,-0.17090129852294922,-0.3254369099934896
15,0.27727008,0.59235835,"('polite', 'impolite')",-0.24389488,-0.20782518,0.49951488,0.6537465,0.17763002713521323,0.34609321753184,0.1684631903966268
92,0.27719814,0.20545903,"('unwavering', 'wavering')",-0.05105725,-0.020738333,-0.70970505,-0.8825877,-0.16118805607159933,-0.23262232542037964,-0.0714342693487803
0,-0.26644358,-0.15080325,"('sociable', 'unsociable')",-1.0549271,-0.82563174,-0.0919185,0.11102101,-0.471096396446228,-0.2884713411331177,0.18262505531311035
97,-0.25406083,-0.11084069,"('superior', 'inferior')",-0.19165617,-0.0046214163,-0.11535457,-0.09572339,-0.18702385822931925,-0.07039516667524974,0.1166286915540695
101,-0.23858663,-0.1610101,"('successful', 'unsuccessful')",-1.2556611,-1.0899076,-0.99354094,-0.99239254,-0.829262892405192,-0.7477701505025228,0.0814927419026692
87,-0.21709894,-0.086336315,"('dedicated', 'undedicated')",-1.75786,-1.5407755,-0.6254834,-0.42200252,-0.866814136505127,-0.6830381552378336,0.18377598126729333
67,0.20099026,0.22852676,"('discriminating', 'undiscriminating')",-0.6859879,-0.6767375,-0.88570315,-0.8959999,-0.45690027872721356,-0.4480702082316081,0.008830070495605469
19,0.19904965,0.21368939,"('funny', 'boring')",-0.33764714,-0.117812455,-1.1941208,-1.1519969,-0.44423941771189374,-0.35203997294108075,0.09219944477081299
76,-0.18154213,0.014338434,"('secure', 'insecure')",-0.2097463,-0.60908544,0.3381135,0.5462158,-0.0177249809106191,-0.016177078088124592,0.0015479028224945068
17,-0.11777239,0.015489176,"('social', 'antisocial')",-0.8714554,-0.6014875,0.0793335,0.19349991,-0.30329809586207074,-0.1308328111966451,0.17246528466542563
26,0.10937545,0.060876906,"('trustworthy', 'untrustworthy')",0.14144874,0.273567,1.1512858,1.3278286,0.4673699935277303,0.5540908575057983,0.08672086397806805
5,-0.10832766,-0.09731552,"('pleasant', 'repellent')",-0.02147603,-0.11892015,0.68506104,0.7272531,0.18508577346801758,0.17033914724985758,-0.014746626218160003
91,0.07769126,0.032578588,"('resilient', 'nonresilient')",-0.6339197,-0.68484634,-0.3865993,-0.53602874,-0.31427592039108276,-0.3960988521575928,-0.08182293176651001
16,-0.07377915,0.03772919,"('social', 'antisocial')",-0.6938088,-0.69329435,0.5669751,0.85972714,-0.06687094767888387,0.06805400053660075,0.13492494821548462
98,-0.072840214,-0.1276079,"('prestigious', 'insignificant')",-0.2651235,-0.108775884,-0.63857484,-0.8109204,-0.3255128463109334,-0.34910138448079425,-0.02358853816986084
109,0.056333624,0.10638641,"('conservative', 'liberal')",0.259281,-0.07216567,1.1697104,1.1696494,0.49510836601257324,0.4012900193532308,-0.09381834665934247
108,0.056333624,0.10638641,"('conservative', 'liberal')",0.259281,-0.07216567,1.1697104,1.1696494,0.49510836601257324,0.4012900193532308,-0.09381834665934247
89,-0.027031526,-0.12765354,"('daring', 'anxious')",-0.61730444,-1.0395403,-0.038220227,0.06132877,-0.2275187373161316,-0.36862170696258545,-0.14110296964645386
99,-0.022412151,-0.31265664,"('prestigious', 'insignificant')",-1.223081,-0.466303,-1.0309889,-1.1074672,-0.7588273684183756,-0.6288089354832967,0.13001843293507886
